biz.cgta	autowire_sjs0.6_2.11	0.2.9		1d0d7fff3f9a6937fa84b257e87fd17a07fa6a02
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.0.RC2		8dbc7d1ff294350ede1bf7bae43fa68c219c664d
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.1		95266fcf04f819756a40220e220edd0300382439
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.2		35726f0b65564b42cb795fccb496783034e53cff
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.3		068472f9612dbfd3a932a5556badfb8549764c31
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.1.4		4f4b36e1b988dc95a03cd34bf9571685e8cca6a6
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.0		23356d70a4f159d54ddb7fcc09b44bbd6504454b
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.1		4b5becaac064d1cf3df33ee0561a2f05d9f18c2a
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.2		0c63faef429b26953fc09859847e2445887e0e4a
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.3		d78837979cce51c8febb189ee636031e4928c830
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.4		88aca0a5149e2ac55fa031998e57a82cd11294f3
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.5		198c76a14e7d04f04b18436d121c4d47f77182e3
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.6		358dc84c8ff64a9b4ed4534e4db629afacd44f19
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.7		66d2dbfed8339f5909ef15f3246c5583fef94986
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.8		2ba3147172810cb09517a4376649e540eb33acfb
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.2.9		56f1ff6af388e99995c868f0dafdfd40260192cd
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.0		b27f4377ff47eb2c12f23bd86a7575173548a738
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.1		55845fbeaea19917bc1b93ea584d02573d93c250
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.2		16a012adb9ff06cc04b10ead7d057e4297a5c285
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.3		e0db2cc6bbcef9e46a49894fa48ddc00484d2da3
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.4		d2a672033fc486dbbdda0bbaafdda06d3298ab29
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.3.5		a1e86cf7476866c708f0b4b467a8cbb682d74513
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.0		06ebac183b8be77199960afff930f633ec869b0c
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.0.RC1		7624fa26fdbb9551d8586e4cc7718fb9d423b79d
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.0.RC2		72cffd3b84ca124eab8892fa0cd486cf82b6ebe6
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.1		097e4581cea2e8aa0c6880cac674fc7b0546a65f
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.2		615ac18bba2472885d1f421a6d4f27aedfabc095
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.4.3		23ad3e8be87867fb053f66c8cd773346ecaf15d1
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.5.0		224a986d33e28d2f98bc82267ce493f969ba8b4b
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.5.0-RC2		ef0e2d68d3ed844f7980eb2dfea984b967fb407e
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.5.0.RC1		382258f17c364d2baf88a98391f706c963bff3e1
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.5.1		d5b1fe2d9f23e77507a82b80edc77dcae26e00cc
org.scalikejdbc	scalikejdbc-interpolation_2.11	2.5.2		5751f38fa56530675454623cc2657763f281f774
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0		f6504111a39e069fb1991a77e78535dbb8b14b76
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-M1		540522f52df4a6f322ad4c5ad2b6d03cdad96f0e
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-M2		868925fe6f42c4beb28023f7efbd67c788d8b587
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-M3		0704f2a916e03c4baeda2d378fb8fcca0b6de0c0
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-M4		5ca289f315ebc3933b539512bf478fa1292aa3ed
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-RC1		b2cb8df86f8222aaa1e6a814a196ccdb45d30d2a
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-RC2		97e34e3709c9125b625450d5f195362fa9d0a003
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-RC3		81e79016b1d4a4c21920a45a2ad2b87f2e23792b
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.0-RC4		22a7ef65fb01eaa58999dec997199942b79b12f7
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.1		1528b891c552f910802570c1e7a1a16f0f8b0e5b
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.0.2		a701f63001e86aea00c9a033f38bbd93b99d0dd7
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.1.0		5fa301fedfa884ab653812b7926add108ad29e83
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.0		c08d4da8cebc4513220bb7d2d77cbcf9cc45737a
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.0-RC1		b385ec43983468d872259e57db588dd8be32e154
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.1		58cd419b79defcaa33719ba0db189b8cd0b28dd9
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.2		4aee418ee79a51303f64e0ce0d7c05aba990064e
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.3		27cf47c6cafaadc2e6b630fbabaeed5d4aaa8fe0
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.2.4		cda6cbee109e8f9dd9d1fc6f5a1e6632a9d45b23
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.0		d2ee9e0255f9ad33784a27fc54e1922cf269fe59
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.0-RC1		a776917e2c4e4c32cd52a2ef27ea87e51d9f46d7
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.1		eddf53c553333ec67e7bd447b5e90427099b6c07
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.2		dcbd1cd7fb098f257c639cd1cfbef2e4021d983f
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.3		a5f3986d6963f6f0eb7792836285cd38e433a30f
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.4		301f0ab7e537f85a23a3245addf4e8a7380a4ca7
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.3.5		beaf06ea9adfc345a0fdf87579b63e9c759f350c
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.4.0		5748c00d53715a888d788a14c335829213262cde
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.4.0-RC1		903d4d0271c0292c5ba34a8aaa6271aa027cef6f
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.4.1		b81ce7b36b3b4e5cbab3ec1c7881d71548d71db8
org.scalikejdbc	scalikejdbc-interpolation_2.11	3.4.2		a4038a458f3949b1ec58d02ee6ff70d68aa214ba
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0		3fac3986e44cea9c9b360e86cb6891ea1809cb68
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0-RC1		d71bd2445af538b795e63afdac5f2b1f2e304567
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0-RC2		50e341d03a925650ea4b74dc741a2490c1fe288e
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0-RC3		24509da99c09596031d765f4406248ccca7b47a4
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0-RC4		260a5f165ffb3962ae8fa79003af79f6e1f557fe
org.specs2	specs2-fp_sjs0.6_2.12	4.0.0-RC5		90010d18b5d38074004b621292574926087f2d2d
org.specs2	specs2-fp_sjs0.6_2.12	4.0.1		670999a427c016c54ed437dfae6154ffb6b33d8d
org.specs2	specs2-fp_sjs0.6_2.12	4.0.1-2c0d6d9-20171014100524		5ed489ea30850f87b3f473c34d54edcc5a627df2
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2		cf15b43462944e77dd0275824a877a7a83dbd3a6
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-26b9134-20180207173143		bbdfb581b0101453e6081bd08f5d828a6172ae3b
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-291bdf5-20171123131811		6f335c43e8405356ba0cfde8816c37e53f8f8bb2
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-3eab439-20180109215419		91fd6b320910aa7c2b4a8c93219683313965346e
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-6a513a8-20180216164051		03c1f49e382a3b18a4eec6248e69be8d4211ba0f
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-7d5b166-20171123095736		fde94a89dc9de5a707656fcc9aff59e06d4ed3f0
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-bc9c22b-20171213063838		1ff9d3e8ed634bf301a9177152f81a1a8109ad71
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-cf517a7-20171118180532		05bc414ec5999b0191e5d0bc91a2679e7fdbd316
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-cf517a7-20171122141020		40555febcac56b51ad9cda56df44b2a285bc951a
org.specs2	specs2-fp_sjs0.6_2.12	4.0.2-f59ba9b-20171124130950		bab0796e731d277c6607c45c3d8be2e891632f6e
org.specs2	specs2-fp_sjs0.6_2.12	4.0.3		4f6348701e869b8fc0be9a66892af52e4cc25524
org.specs2	specs2-fp_sjs0.6_2.12	4.0.3-83f81a8-20180227163433		69542c788b64f5d57fccc39154786c18fb384691
org.specs2	specs2-fp_sjs0.6_2.12	4.0.4		df23a6ebb44b79731dffee757d9c5970b0613e2b
org.specs2	specs2-fp_sjs0.6_2.12	4.0.4-09706de69-20180414081008		47b752d4335f8575e74c087421b7b9c7dcb678a4
org.specs2	specs2-fp_sjs0.6_2.12	4.0.4-3593406-20180327185327		bcf992106513450da3b39a4fafb171113b3ab3e8
org.specs2	specs2-fp_sjs0.6_2.12	4.0.4-f9521ff54-20180413093135		50b9d67e1946729cebeea9336b7d1442908f6c5e
org.specs2	specs2-fp_sjs0.6_2.12	4.0.5		a6f7a76750d060e10dd5ae474bdcd263847d2fd7
org.specs2	specs2-fp_sjs0.6_2.12	4.1.0		4183840a524e73c0cb1530710ea54f1d65c398e1
org.specs2	specs2-fp_sjs0.6_2.12	4.1.1		20bf27f1bf1b9beb547187e8f4194bf45333e57b
org.specs2	specs2-fp_sjs0.6_2.12	4.1.2		4f980110e6330fe9e2b2e69d9dfc63cb43daeb2d
org.specs2	specs2-fp_sjs0.6_2.12	4.2.0		d97e413a6641f6d174284fcc319236471012ba51
org.specs2	specs2-fp_sjs0.6_2.12	4.2.0-2a08d4cae-20180427164428		d20e88f66e6ea1f0a4e2528a12cc337d47227973
org.specs2	specs2-fp_sjs0.6_2.12	4.2.0-6fc1280b6-20180430142205		f045d5562010d8d5e3de3a21b01de052fd32ab57
org.specs2	specs2-fp_sjs0.6_2.12	4.2.0-add90d25e-20180428143534		b84aca5605d8e8d5c63f3b61a1be0bd347bd7e74
org.specs2	specs2-fp_sjs0.6_2.12	4.2.1-ca75f1d09-20180530093100		ac0a73ec841d4dd0aeef4a2a844b16e0ccbee4dc
org.specs2	specs2-fp_sjs0.6_2.12	4.3.0		3a3c59667a0df3b31f37dce757d7ecf9c90c52d5
org.specs2	specs2-fp_sjs0.6_2.12	4.3.0-9613e1025-20180617171339		be360b6e8c52d262e3dc775f721e0a2d30952389
org.specs2	specs2-fp_sjs0.6_2.12	4.3.1		94079861bfb4512b4a2fad9d649b53ee940a0f08
org.specs2	specs2-fp_sjs0.6_2.12	4.3.2		06c4b925e476e6e64eab2f4af9f8c1eacc4e7238
org.specs2	specs2-fp_sjs0.6_2.12	4.3.3		96c591625d57aeea6db19f88a78d64bc6dae0cbd
org.specs2	specs2-fp_sjs0.6_2.12	4.3.4		e35b52b56f03de1118fb9629e1992f380d6cd13e
org.specs2	specs2-fp_sjs0.6_2.12	4.3.5		73ebe09d7bbb04839f36c1d6380401849663ed53
org.specs2	specs2-fp_sjs0.6_2.12	4.3.5-78abffa2e-20181150936		28b22d9afae7eedd6e8b265ca049aa13a7d3bd19
org.specs2	specs2-fp_sjs0.6_2.12	4.3.6		32d54fc4f1947041511f2e416294e58a558f26c9
org.specs2	specs2-fp_sjs0.6_2.12	4.4.0		2a72a8ac4cce5897d08c039949ff4bd15c3d6b99
org.specs2	specs2-fp_sjs0.6_2.12	4.4.1		61c475c7453084cb260cb758975a2f36377752a8
org.specs2	specs2-fp_sjs0.6_2.12	4.5.0		80378f107b0313fe182b4fff7e45a363900528b0
org.specs2	specs2-fp_sjs0.6_2.12	4.5.1		9e5dbcd27486dd6749305d07b256f8fc538b6266
org.specs2	specs2-fp_sjs0.6_2.12	4.5.1-4f247eaf0		36851f56381d4724baf25b8f549c2714a50af202
org.specs2	specs2-fp_sjs0.6_2.12	4.5.1-924020314		f15a67e0b7e908111253b2b69ab59182af65a5fa
org.specs2	specs2-fp_sjs0.6_2.12	4.6.0		a3f0400c1f79647bdace2ec75d52c250c9de45f1
org.specs2	specs2-fp_sjs0.6_2.12	4.7.0		55527bb033ee5eaddf14fc43b16b526f97f9629a
org.specs2	specs2-fp_sjs0.6_2.12	4.7.1		9e9be41d7c0e2179576a677beecab195686070c7
org.specs2	specs2-fp_sjs0.6_2.12	4.8.0		51da11e883932392ccc5b32d34d841e1f1efb072
org.specs2	specs2-fp_sjs0.6_2.12	4.8.1		00601cd9da3e28b6966c4753c3e6fa29e5426ebf
org.specs2	specs2-fp_sjs0.6_2.12	4.8.2		3e4a9db84116a8260c4c44d201f5b9ff1a0376cd
org.specs2	specs2-fp_sjs0.6_2.12	4.8.3		f2adb93b50792586f9eddd28d62831526e384a47
org.typelevel	cats-collections-core_native0.5_3	0.9.9		50a0b7a58085e763f732c38185681c17c4c934c4
org.webjars.npm	github-com-kevva-get-imports	1.0.0		35bc0be100626bc8e27f747cad45fb297370b574
org.webjars.npm	spring-flo	0.10.1		cb227b802de73656796ed6662e0f775eed95c5f7
org.webjars.npm	spring-flo	0.9.0		cbe4aae3698188018f3cea44ac737cceaaef227a
org.whitesource	wss-unified-agent	18.12.2		N/A
org.whitesource	wss-unified-agent	19.1.1		N/A
org.whitesource	wss-unified-agent	19.1.2		N/A
org.whitesource	wss-unified-agent	19.2.1		N/A
org.whitesource	wss-unified-agent	19.2.2.2		N/A
org.whitesource	wss-unified-agent	19.3.1		N/A
org.whitesource	wss-unified-agent	19.4.2		N/A
org.whitesource	wss-unified-agent	19.4.2.1		N/A
org.whitesource	wss-unified-agent	19.5.1		N/A
org.whitesource	wss-unified-agent	19.5.1.2		N/A
org.whitesource	wss-unified-agent	19.5.2		N/A
org.whitesource	wss-unified-agent	19.5.3.1		N/A
org.whitesource	wss-unified-agent	19.6.1		N/A
org.whitesource	wss-unified-agent	19.7.3		d18f69364ddbf72d0d34cb538baec2508162acd6
org.wso2.carbon.identity.mgt	org.wso2.carbon.identity.mgt.feature	0.1.41		N/A
org.xdty.preference	color-picker	0.0.2		N/A
org.xdty.preference	color-picker	0.0.3		N/A
org.xdty.preference	color-picker	0.0.4		N/A
org.xdty.preference	color-picker	0.0.5		N/A
pl.symentis.lua4j	lua4j-repl	0.0.1		bbb96e787e6d18dab792d4878ec3f289b1ea32a1
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.11		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.11	metadata	e3a6d449544b9dbe337eda4c836a7db73f121279
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.12		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.12	metadata	ca3e2e56c169e32277cd36fe8cdef724b3f53340
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.13		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.13	metadata	ae486d20d5a9fd3c44f67d547e116f2d0778b563
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.14		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.14	metadata	3b82f9668892a1a97c6a44ea8ced4098c4844103
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.15		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.15	metadata	7b1d1e1c2f48c595e44a4ba30a8850f951f43b7e
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.8		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.8	metadata	7ce817496ef8125476f944fa579301349d0523c0
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.9		N/A
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.0.9	metadata	f1e3c7319cab96deb78b55b0ae73f75cdced9e19
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.1.0	metadata	9268e965601fdee7bfe7eda19e37d5ba6b8ea7cc
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.1.1	metadata	f555b3cb96c7dc1d667195612166a7b6b7457ac3
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.1.11	metadata	06d56cda07c7a2950053eeb407174336edf848c4
tz.co.asoft	raven-outbox-local-tvossimulatorarm64	3.1.12	metadata	3710a52e54704bfa44badc4ce532a8759b23a5c2
uk.org.ponder.rsf	rsf-web-test-base-webapp	1.0		N/A
uk.org.ponder.rsf	rsf-web-test-base-webapp	1.1		N/A
uk.org.ponder.rsf	rsf-web-test-base-webapp	1.2		N/A
uk.org.ponder.rsf	rsf-web-test-base-webapp	1.3		N/A
