at.bestsolution.fx.test	at.bestsolution.fx.test	0.0.1		N/A
software.amazon.awssdk	marketplacedeployment	2.30.16		8cac6576836ae894cbcc9334c29654173f1bbc6f
software.amazon.awssdk	marketplacedeployment	2.30.17		5a1b2b07244a87f1bf8e220f406ee278dce2c676
software.amazon.awssdk	marketplacedeployment	2.30.18		c4079afd7b4f7f14e818a8612c6facb1f231338c
software.amazon.awssdk	marketplacedeployment	2.30.19		e1136327c9e28243dc8b1732642faf8c877119d3
software.amazon.awssdk	marketplacedeployment	2.30.2		a0621d269450ddb3ee50f6b4ab78682e0e746666
software.amazon.awssdk	marketplacedeployment	2.30.20		84ef8f5d1cd4c013bcb921e219dcf9f52141b18b
software.amazon.awssdk	marketplacedeployment	2.30.21		f4f86ae7dadd513173181009d7cd4690a79f6dce
software.amazon.awssdk	marketplacedeployment	2.30.22		0cbb90ca6c58e5f5fd7b20209a00ef4f94d36c01
software.amazon.awssdk	marketplacedeployment	2.30.23		02a55434226059669d0d84ed46e73f38855e08e0
software.amazon.awssdk	marketplacedeployment	2.30.24		63d33d9ed8dd3947fb1cc894af3ce004f0a89d65
software.amazon.awssdk	marketplacedeployment	2.30.25		b1a06479b2beb7e3099252ada1f32a083ff117b0
software.amazon.awssdk	marketplacedeployment	2.30.26		e9677f95d8218159408a76d4db61968621572e1d
software.amazon.awssdk	marketplacedeployment	2.30.27		71f03c00cc53d329b2eead383682fe096b1c7608
software.amazon.awssdk	marketplacedeployment	2.30.28		816c93ce0be19d5c0aeccfc9d9c39c65c2cfd004
software.amazon.awssdk	marketplacedeployment	2.30.29		ab6e16cac81cf540b0acf5e01f5b3bcf8a7e09a8
software.amazon.awssdk	marketplacedeployment	2.30.3		942d4af130963c98be5f8e3fe8272cf5a8d4cf5c
software.amazon.awssdk	marketplacedeployment	2.30.30		9e5f540210372a796091ca5627534668889ee021
software.amazon.awssdk	marketplacedeployment	2.30.31		69b2f74385aa96e1c3409c3521ee73a626eca920
software.amazon.awssdk	marketplacedeployment	2.30.32		60b3068642040564b015fd2907137d6bda8d0b26
software.amazon.awssdk	marketplacedeployment	2.30.33		ff8d31fc7d3e1dfb7c4277e83e71e31e03f68f69
software.amazon.awssdk	marketplacedeployment	2.30.34		da09b1049a40413bde0169f2c17214483c44ebec
software.amazon.awssdk	marketplacedeployment	2.30.35		ad792e8b6815f0348c4de4571c20ede42929bb3c
software.amazon.awssdk	marketplacedeployment	2.30.36		7edb48b5977aab0f55fc71067c99acbe71e32450
software.amazon.awssdk	marketplacedeployment	2.30.37		3f04b4a7443041005437ff26d344c4991c1903e9
software.amazon.awssdk	marketplacedeployment	2.30.38		51e7f7d2e82899446008ce43a1cb968f2932a6fc
software.amazon.awssdk	marketplacedeployment	2.30.4		b8c50c25e7f1ce107ce7dd54b829f5fcab77c9bb
software.amazon.awssdk	marketplacedeployment	2.30.5		f9e08e9f54362ae5b5860c4fa1a207936f80aac5
software.amazon.awssdk	marketplacedeployment	2.30.6		ca8e32a99e3eaf4407bfa90522dc846fbe349cab
software.amazon.awssdk	marketplacedeployment	2.30.7		6a1ed9d529272e4b3206d6167d5e769b884fc3ae
software.amazon.awssdk	marketplacedeployment	2.30.8		59a8372c07b6ae2458f4ae010e28c5bfd4fb1685
software.amazon.awssdk	marketplacedeployment	2.30.9		fb35fd6c1118f6503b8af3777c099d41787dd197
software.amazon.awssdk	marketplacedeployment	2.31.0		1d35633d6c1fe5b9183ad9758c8fafa579e80951
software.amazon.awssdk	marketplacedeployment	2.31.1		1f048be3c641c0040d6e45b86513362c2e4c34c7
software.amazon.awssdk	marketplacedeployment	2.31.10		2335001e67975450133b04c5e9c4fb9b86d698ff
software.amazon.awssdk	marketplacedeployment	2.31.11		563cceef23a92fa5f434b87df4cc55233887f6bd
software.amazon.awssdk	marketplacedeployment	2.31.12		2b937dd469ee4f553734a0881bd359c5621b3834
software.amazon.awssdk	marketplacedeployment	2.31.13		084e64fcd31ffa25f12bd1fe0057ee25097fe4ba
software.amazon.awssdk	marketplacedeployment	2.31.14		f5fe44c568b68f2ce19817e900d78a1574e5672d
software.amazon.awssdk	marketplacedeployment	2.31.15		474293fa6cc1acc78bf8c471798610121c1eceeb
software.amazon.awssdk	marketplacedeployment	2.31.16		ec54812aa299738289b334a1968eed511597472e
software.amazon.awssdk	marketplacedeployment	2.31.17		489a4331b753423f2255977690b747054feb96e3
software.amazon.awssdk	marketplacedeployment	2.31.18		e51156cf897ca883cdde671382282ffae5f512d1
software.amazon.awssdk	marketplacedeployment	2.31.19		ed4580274b8478f7ff788506c7b795eef2d53bb6
software.amazon.awssdk	marketplacedeployment	2.31.2		4313635f4229847f9e9a2635353416295a949cf2
software.amazon.awssdk	marketplacedeployment	2.31.20		60dfa5e02dcd548fb3295c53edfadab0ef0a21e6
software.amazon.awssdk	marketplacedeployment	2.31.21		9d3af20b290d659bbe4d19f025cd4ae4bc7b7000
software.amazon.awssdk	marketplacedeployment	2.31.22		d69d57f6d65ff7d92a4ea75f3ef5f84f3f590ac1
software.amazon.awssdk	marketplacedeployment	2.31.23		fd601e5bf6f236a677449ab94a1cab278a331ea3
software.amazon.awssdk	marketplacedeployment	2.31.24		075d83655b5639ac74919dd130f4a4387df2e6a6
software.amazon.awssdk	marketplacedeployment	2.31.25		06ec23910fc51d1cb1b78f48c05364ff08e2ee6a
software.amazon.awssdk	marketplacedeployment	2.31.26		916f088f00d15e63f04280fd98a56dcd038678f9
software.amazon.awssdk	marketplacedeployment	2.31.27		bf1664455f46f4e332905ffa1d464888ff1c1127
software.amazon.awssdk	marketplacedeployment	2.31.28		a7743658045dfb525bab78995759c06ebdc689c5
software.amazon.awssdk	marketplacedeployment	2.31.29		9e492068010d198518b25706934223a29c6c88a1
software.amazon.awssdk	marketplacedeployment	2.31.3		4f3dec5769da070b9ef05f5b5d93da0aa4f66e6b
software.amazon.awssdk	marketplacedeployment	2.31.30		491f185475b1c1a76b1c7d0986f11df0a71a89d2
software.amazon.awssdk	marketplacedeployment	2.31.31		5ccb46fb3805e1701b6fa5ff09ea72c2c57c7c6e
software.amazon.awssdk	marketplacedeployment	2.31.32		398e2968695c22f2346147ba35bdaac956f79061
software.amazon.awssdk	marketplacedeployment	2.31.33		04e2be26735967c3feb52e844480660120d65a30
software.amazon.awssdk	marketplacedeployment	2.31.4		c23e8f9b005e5342040285febb1e50f079763b16
software.amazon.awssdk	marketplacedeployment	2.31.5		979b2a7ed32bbd7ca2ec0e2fa4f26475c85493f2
software.amazon.awssdk	marketplacedeployment	2.31.6		b51440d470ab2ba75a24d64c9ed79684585d7682
software.amazon.awssdk	marketplacedeployment	2.31.7		f77d8b584cbc5c3b45d65e7440da6b8fb30bff6b
software.amazon.awssdk	marketplacedeployment	2.31.8		c5ccbc4187126f2e09d50dac9bf68dec4f46728c
software.amazon.awssdk	marketplacedeployment	2.31.9		88e7618836196a2f82431ac824465873d9b58104
