br.com.objectos	csv-parent	0.1.0		N/A
org.scommons.react	scommons-react-core_sjs0.6_2.13	0.5.0		904acaa4d05545a41ddb4c5387de90fc87772792
org.scommons.react	scommons-react-core_sjs0.6_2.13	0.5.1		70e213aa42e205b220c014e5d84b0d1c03594479
org.scommons.react	scommons-react-core_sjs0.6_2.13	0.6.0		b27d14c413816e25078cc42a53f7988f958f9369
org.scommons.react	scommons-react-core_sjs0.6_2.13	0.7.0		fae36d9628c6ba0128db59de5f0744ea78370092
org.scommons.react	scommons-react-core_sjs0.6_2.13	0.7.1		fa8ce36435b0bc99e384a09ce408e13bc6d5b30e
org.slf4j	slf4j-simple	1.0		2ee06f184ecec97b48dfbfb7916a0789deff8cfc
org.slf4j	slf4j-simple	1.0-beta4		e79ef5bb23ea83947701551706fa14e6eff94ea0
org.slf4j	slf4j-simple	1.0-beta7		c8e44bcb7c317e2f215751d529e175068336bcfa
org.slf4j	slf4j-simple	1.0-beta9		794f6edf0f6ac90d2a46f558aef0f16c3d5755c4
org.slf4j	slf4j-simple	1.0-rc1		30ecd41729682bbc3d42799f7f1026ee18990346
org.slf4j	slf4j-simple	1.0-rc2		9ea83640141ddf21fb3c31d25c07fb10f0d9f7ba
org.slf4j	slf4j-simple	1.0-rc3		152ec0a1f70960bba05bf336c987d73deea305c2
org.slf4j	slf4j-simple	1.0-rc5		ce18397e4e3bf6fa591e8766b171f923f915c86f
org.slf4j	slf4j-simple	1.0.1		c8287e7bed2d5c0fc3bcff2f07390c17bb360228
org.slf4j	slf4j-simple	1.1.0		4d4f8a37f5abbd43ce69228f2afc33ff156c47a2
org.slf4j	slf4j-simple	1.1.0-RC0		e7edc9c9b590dad4a94dfb0caf12b261b1d6f67c
org.slf4j	slf4j-simple	1.1.0-RC1		d3ff1adfd90a2fe97cb5c74bbd96e3b2a8a859fc
org.slf4j	slf4j-simple	1.1.0-beta0		d3f66c69009acbe5e750a4aead808fd74f1b5476
org.slf4j	slf4j-simple	1.2		4004c990c926a7f62a136f8d89e0292de6c026fe
org.slf4j	slf4j-simple	1.3.0		d29062956a473db53e9db7214e2fd7b7c53f9f9d
org.slf4j	slf4j-simple	1.3.1		1d5ffd87da8a23de9bf8dd0b51ee4e2aa16f315d
org.slf4j	slf4j-simple	1.4.0		ec364d44ce4c9ef85ee7fd8f7db2c5b35409956c
org.slf4j	slf4j-simple	1.4.1		001681489f11d229ea000b460963038d307bd2f6
org.slf4j	slf4j-simple	1.4.2		e879fef127a9e6ae5cda3fc3648fe85321b41b21
org.slf4j	slf4j-simple	1.4.3		6fdd143a44cea3a2636660c5c266c95c27e50abc
org.slf4j	slf4j-simple	1.5.0		be533b8c014ea58e4024c98ddbeb80fd7c5f280e
org.slf4j	slf4j-simple	1.5.0-M0		ce0227c81bfb39ab3e8a87065211bd981568d3a1
org.slf4j	slf4j-simple	1.5.10		668ea4241110683101685c4f79f479ef98ef1e8e
org.slf4j	slf4j-simple	1.5.11		14e29085f65a2e4e0f16e708f4135be122be562e
org.slf4j	slf4j-simple	1.5.2		cb01be18fde226acfa5af3c1fc9772dcd6d8c478
org.slf4j	slf4j-simple	1.5.3		383924972766dfb7b3e4439075b64563afed456f
org.slf4j	slf4j-simple	1.5.4		156506534f9a7dc07b2046076193e8accd255e19
org.slf4j	slf4j-simple	1.5.5		69b41247ff2c9c11d445f3b362cafa9ffeeed561
org.slf4j	slf4j-simple	1.5.6		d45a05d9f96f78e9c78a6faaedf3e68541f5c4eb
org.slf4j	slf4j-simple	1.5.7		a04f9a525c21a65f137e794abb2cc35fc94d74c6
org.slf4j	slf4j-simple	1.5.8		5fda3cd5f3d8112d88c682dcbc060b4b2830364b
org.slf4j	slf4j-simple	1.5.9-RC0		1191d751dc4223845dbf11fa27f28d6868690a7b
org.slf4j	slf4j-simple	1.5.9.RC1		2403c3a56dce014bcf997cf91db103d7c79f70a7
org.slf4j	slf4j-simple	1.6.0		22cf7eecbe847cb1cbd26fdd1402e0f1a3fc532f
org.slf4j	slf4j-simple	1.6.0-RC0		d99be324cfb21fcb479393c7375b2e4afdfe9baf
org.slf4j	slf4j-simple	1.6.0-alpha2		e6e36d29e6cd18582e94f214889dc00d20039d04
org.slf4j	slf4j-simple	1.6.1		58e59bfb3e247097b8122243b3bfe0049c8cfae8
org.slf4j	slf4j-simple	1.6.2		95bfd2d7c46bca76886989fcbb1d1b58dfbfd0a6
org.slf4j	slf4j-simple	1.6.3		ac8773416f5feca12e43eb51c42399c801d385ae
org.slf4j	slf4j-simple	1.6.4		6998922e7ac5ab307bd51c233776a67da0031298
org.slf4j	slf4j-simple	1.6.5		1e847cfc0951b2e88ab6a62b3edb65a70ebe4731
org.slf4j	slf4j-simple	1.6.6		c23affee4b32495e7b9e2b21d8dc542daa015eff
org.slf4j	slf4j-simple	1.7.0		e06c0b27b0ceda3b549c8f62133eccec65b8b7d7
org.slf4j	slf4j-simple	1.7.1		6ec044cc96589933736d76c9162c33caa24b6107
org.slf4j	slf4j-simple	1.7.10		5b0027a74461a877acb12602ac141da9161304dd
org.slf4j	slf4j-simple	1.7.11		fef11bf2e964e3b9c9b13e93fae8d77c83a10e9f
org.slf4j	slf4j-simple	1.7.12		42db62298b899818ff17352cbc00050e940bbfb0
org.slf4j	slf4j-simple	1.7.13		8f0d8b5bf0ff295162360a0a5ebb9c945bd2b685
org.slf4j	slf4j-simple	1.7.14		6e75fbcbbb4a74fcc597a35c32bc25d022a97ee3
org.slf4j	slf4j-simple	1.7.15		08e24f3c60a8e0c5bb930f91488b83205218a548
org.slf4j	slf4j-simple	1.7.16		f0cacc3d21e1027c82006a7a6f6cf2cad86d2a4f
org.slf4j	slf4j-simple	1.7.18		77fb286f849047a3edbb6e8f579736ef852a966d
org.slf4j	slf4j-simple	1.7.19		c8ac3d137f1c0fad75e696555b71f1fc5ed357e0
org.slf4j	slf4j-simple	1.7.2		760055906d7353ba4f7ce1b8908bc6b2e91f39fa
org.slf4j	slf4j-simple	1.7.20		0c554734bbc4ab98ae705e28ff5771e8da568111
org.slf4j	slf4j-simple	1.7.21		be4b3c560a37e69b6c58278116740db28832232c
org.slf4j	slf4j-simple	1.7.22		595058a6ec00a6e58f2f48113e8708f036a19cf7
org.slf4j	slf4j-simple	1.7.23		ed114279b980db2c7d5fde0873fb93b43612bd03
org.slf4j	slf4j-simple	1.7.24		d9841ffd9d794ab26446df2c46a2ab2b8d2a183e
org.slf4j	slf4j-simple	1.7.25		8dacf9514f0c707cbbcdd6fd699e8940d42fb54e
org.slf4j	slf4j-simple	1.7.26		dfb0de47f433c2a37dd44449c88d84b698cd5cf7
org.slf4j	slf4j-simple	1.7.27		59661ca47034c6a72e255e5803ae4019d2bd55c9
org.slf4j	slf4j-simple	1.7.28		cf5f2cf3c31e0e41b68d932d756398a1238d4456
org.slf4j	slf4j-simple	1.7.29		82ae07f95088577987a15d90171de12b00d81847
org.slf4j	slf4j-simple	1.7.3		bbeda9768992b6aad80c1b519a58ab0888aadb31
org.slf4j	slf4j-simple	1.7.30		e606eac955f55ecf1d8edcccba04eb8ac98088dd
org.slf4j	slf4j-simple	1.7.31		cf5df9007f6fb85f04728eec1dd96de73533fec7
org.slf4j	slf4j-simple	1.7.32		321ffafb5123a91a71737dbff38ebe273e771e5b
org.slf4j	slf4j-simple	1.7.33		463d6549ba948665ca0f874a0c520822afdf6ca2
org.slf4j	slf4j-simple	1.7.34		105cc5f111eaa1b5a67c20f60d18fa9c9d27023a
org.slf4j	slf4j-simple	1.7.35		af702fa1d9dc38844ef6a2d9482978f09ac9a1f9
org.slf4j	slf4j-simple	1.7.36		a41f9cfe6faafb2eb83a1c7dd2d0dfd844e2a936
org.slf4j	slf4j-simple	1.7.4		c53df566feba7eede367e0e7482017ec4129da77
org.slf4j	slf4j-simple	1.7.5		4a950c50bbc67fdbc908190dc8e25d7a0251f74a
org.slf4j	slf4j-simple	1.7.6		12aaccff7811a8c619bad5954b96823589d2476e
org.slf4j	slf4j-simple	1.7.7		8095d0b9f7e0a9cd79a663c740e0f8fb31d0e2c8
org.slf4j	slf4j-simple	1.7.8		ffea25a5398e188bc2d6e71d032f6b6caad0d21a
org.slf4j	slf4j-simple	1.7.9		f918aa891c5402deb6b4dc82862699bb82602a2e
org.slf4j	slf4j-simple	1.8.0-alpha0		fb11bf8c3fe92d6f39983c0628047818a3270cc6
org.slf4j	slf4j-simple	1.8.0-alpha1		7a936db189463a5a11bb0b8b1b97e170fb792a57
org.slf4j	slf4j-simple	1.8.0-alpha2		932bb75081588f5eb466a330753e9ea96a552eaa
org.slf4j	slf4j-simple	1.8.0-beta0		f950f477bca7398e2d40e6cc1f13ddcf65270678
org.slf4j	slf4j-simple	1.8.0-beta1		cf114f7aa14c924ea5ab8e1e72d7b8f408dabe80
org.slf4j	slf4j-simple	1.8.0-beta2		17687308d20646a7ee9f9f8b9f0d376959248639
org.slf4j	slf4j-simple	1.8.0-beta4		1531950ac50afd70a4d02f10b6aaf6d6a6a7669e
org.slf4j	slf4j-simple	2.0.0		bf7158cef919bb65a6de45766fcf0546a88f5907
org.slf4j	slf4j-simple	2.0.0-alpha0		f197adecbaeb1976f57e19f405b17be3377fe222
org.slf4j	slf4j-simple	2.0.0-alpha1		d594af78d1ed5243920efdad3aac7703dd3622b6
org.slf4j	slf4j-simple	2.0.0-alpha2		3aaf08e40e3904e1ae8e715d269fc31c29fb6ddc
org.slf4j	slf4j-simple	2.0.0-alpha3		66566dd82b27b92356f3fa4b40a08b9b35eb4a07
org.slf4j	slf4j-simple	2.0.0-alpha4		1017013bc30fbe8c6cf4a3faefb3f90e17d2b949
org.slf4j	slf4j-simple	2.0.0-alpha5		5a3906d6c39e2bc4e38782228b13f8da5eef7fb2
org.slf4j	slf4j-simple	2.0.0-alpha6		f11e87d8d1debffee7b096bee80879a2403dc00e
org.slf4j	slf4j-simple	2.0.0-alpha7		fb2a26ab1f8c43b8ee3cc61af922ccb8f172c3f0
org.slf4j	slf4j-simple	2.0.0-beta0		aff0e86a409bffa72f4e6c4e454aba2b6751a6b3
org.slf4j	slf4j-simple	2.0.0-beta1		c4eaae0568f9e6f7ab1410252f407db867204ccb
org.slf4j	slf4j-simple	2.0.1		3e98645987891c0688157c28961a52b2b039fdd5
org.slf4j	slf4j-simple	2.0.10		125a704a99176c55b3b791cb9b01e53d5fe31d2a
org.slf4j	slf4j-simple	2.0.11		267ded84c4845c513677e4f7ca6f03240be9ce3f
org.slf4j	slf4j-simple	2.0.12		5fb15030fb6158ef4f63ce4f889f72f4259a7bc3
org.slf4j	slf4j-simple	2.0.13		be11a3f05f7cf546524b07ad252719d840f4daed
org.slf4j	slf4j-simple	2.0.14		57a77460d0ac00b94499a20a20eb65bc2f3e8966
org.slf4j	slf4j-simple	2.0.15		948530fcafebbead167427bad39cfdca299233f7
org.slf4j	slf4j-simple	2.0.16		56d3d8e59293543780ad35af4ee4a5d9c111a588
org.slf4j	slf4j-simple	2.0.17		9872a3fd794ffe7b18d17747926a64d61526ca96
org.slf4j	slf4j-simple	2.0.2		9d8bce81ad3390c5e2c6b166fe504a3b282a2dad
org.slf4j	slf4j-simple	2.0.3		c1c8dea1c7f350d15e0568a7d87abe629c7da1c9
org.slf4j	slf4j-simple	2.0.4		f37b4f485daba2c47f35337d8dd527b79f7678a7
org.slf4j	slf4j-simple	2.0.5		4fcca6bbd0e0d5b9d80a3d034cd5c0e2df1e4d2e
org.slf4j	slf4j-simple	2.0.6		78c57967fe87a823697fe6cf0f5b394b0aa18337
org.slf4j	slf4j-simple	2.0.7		bfa4d4dad645a5b11c022ae0043bac2df6cf16b5
org.slf4j	slf4j-simple	2.0.8		704cbda99f2aafa3ade2468e3ba2725eadfe7387
org.slf4j	slf4j-simple	2.0.9		6367825de95d8885aae056afa793f25a76a84b7d
org.slf4j	slf4j-simple	2.1.0-alpha0		696e60a183e45362dc7e3531b6caac8654f97f5b
org.slf4j	slf4j-simple	2.1.0-alpha1		91c5e1124b1360c97d92a7cbb302ea21d986cc32
org.smartdeveloperhub.harvesters.it.backend	it-backend-depchain	0.1.0		N/A
org.specs2	specs2-tests_2.12.0-M3	3.6.5-20151025224741-adea3e0		1797ba744f0847fded497df494df31df9cfbeb1c
org.specs2	specs2-tests_2.12.0-M3	3.6.6-scalaz-7.2.0		672d02b6c10ecddd32d9747ef7bdbf90021d519a
org.specs2	specs2-tests_2.12.0-M3	3.7		3196b0ce376001ef79f76af7596c0e0d41a7bbfb
org.specs2	specs2-tests_2.12.0-M3	3.7-scalaz-7.1.6		7905999f60ae57216c01a2d856878917e179224b
org.specs2	specs2-tests_2.12.0-M3	3.7.1		8dcfcda6eaf6b25df0cc6437dfedf6f8f752ca9f
org.specs2	specs2-tests_2.12.0-M3	3.7.2		553fa1d25fc0e4f3fb4a4f114656d6118f76a178
org.specs2	specs2-tests_2.12.0-M3	3.7.2-scalaz-7.1.7		58e3442d296bbef786a47c47c69286ce64d3381a
org.specs2	specs2-tests_2.12.0-M3	3.7.3-scalacheck-1.12		d0a05adbb83c5d7ea61ab33d1d5e0b0c082ff68b
org.specs2	specs2-tests_2.12.0-M3	3.8		decabd7cb3b7cf06843c14dc58d6172941b19880
org.specs2	specs2-tests_2.12.0-M3	3.8-20160505133221-f62fb45		d9597bbf803ef88a033dca6e12b00f2412dcfdd5
org.webjars.npm	dashing	0.0.9		7455c5d1d908ddc4ae77769cf63af8d6b67dcb72
org.webjars.npm	dashing	0.1.0		ca65d306042e967ef60e04454e1f21525fabf735
org.webjars.npm	dashing	0.1.1		66e9ad860dee6b0a892f3c0837c3078900a5ba0a
org.webjars.npm	dashing	0.1.2		058392fd6f16d3141e9c6bd6aec85eba54f5fcbb
org.webjars.npm	dashing	0.1.3		d4ae83c41c082f1f7c3a657fd3a20dc55506ac8e
org.webjars.npm	dashing	0.1.4		7c4d153f6c9d952fc7cf6802bf55149f4933f1be
org.webjars.npm	dashing	0.1.6		34b3e8a068cdafe48223177b17fea54129bbbe7d
org.webjars.npm	dashing	0.1.7		7b58488a9086920722c897ff4aaa2ce589a11c9d
org.webjars.npm	dashing	0.1.8		77bca252e24301c174ef0535ee4c7a18c8984bc6
org.webjars.npm	dashing	0.2.1		b3f916bf990e9aaef14ca06f443a5bc3b67bb122
org.webjars.npm	dashing	0.2.2		6455d5e57253c946581d1244e29011451e7e4f29
org.webjars.npm	dashing	0.2.3		c4255840c3e8a261facde8229432d3aa95f219ad
org.webjars.npm	dashing	0.2.4		4a31a45c394e6138b2ca5c6c3e0d7f8da1b7b9a3
org.webjars.npm	dashing	0.2.5		9e5a04d25eef77586d75ef9d78070e6448099af3
org.webjars.npm	dashing	0.2.7		9db5d9da2d2661b8f444bdebd0bd5212cbf015f6
org.webjars.npm	dashing	0.2.8		5275b7b374be9dc3420c0c03144bcc1b032594d2
org.webjars.npm	dashing	0.3.3		c50ed23042ac291cfa7ee748ad2d886eda00635f
org.webjars.npm	dashing	0.3.4		16e3656dbd30d60ecac700c73c462cb1c29d5847
org.webjars.npm	dashing	0.3.5		4feef6580b4f19b21f28fd9041a5996b2c4f8c43
org.webjars.npm	dashing	0.3.6		4c5f2d0ced9c90f6d8ad6c3148c50d40bc520ce8
org.webjars.npm	dashing	0.3.7		605b15e6064b035586fdc172ca8ef1d8e0c80a5e
org.webjars.npm	dashing	0.3.8		85380331882a0f3a41ab37aaca4fbb79bc3c0246
org.webjars.npm	dashing	0.3.9		c418cfe929441936583b75c3e0995fb9a33729c9
org.webjars.npm	dashing	0.4.0		b6fd8a0867f49032a6306d6ad8e16e8011bfbef7
org.webjars.npm	dashing	0.4.1		d7e7c6d26f261d52af593ffa33f6d2569db6cea2
org.webjars.npm	dashing	0.4.3		12ece264786e5a07542dc6da1ef606426d634395
org.webjars.npm	dashing	0.4.4		e41e880aa213cb4f0fad2c384b94498828fa3a86
org.webjars.npm	dashing	0.4.5		b31521e3f9122939ae60ec0fb9f9b52eb50ac6dd
org.webjars.npm	dashing	0.4.6		d48146149586ca18788d8819c499d9bc54d8d3c3
org.webjars.npm	dashing	0.4.7		5ef9c9d46bee145dc6d1e2a0ab0c813684ef6db9
org.webjars.npm	dashing	0.4.8		fe912e74d428906ae5a3882743def841b3ec582f
org.webjars.npm	miniraf	1.0.0		4879a597602150d2a7c971dd033395ba963f3937
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.3.0		498d3d9538dae7940c69be950d43b15eb4c3b5c2
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.3.1		e383655778b4c2d9753c270bb476bdb6a8c0085b
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.4.0		0267167ccbd5b90c5a12eb690c272846feb04580
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.4.1		1d88eca9160994794c87114103b1bb79259a74ac
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.5.0		00658b7becb718f3d552191454691ec6804f96dd
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.5.1		c5362d53bf5432322fb07dd6ebc866e658e7e09c
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.5.2		27c084942edcb4c7618b4ca22f069ceb56b1143f
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.5.3		86861d219ae2dd6f69b9b3021d02d6f6cbdc02a9
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.6.0		4e78a1847e0a28c71a8aa9a8d6af9da0ac1b8c6f
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.6.0-alpha		bdaeb888c86e6bf07041405fbde908bcf0360bf0
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.6.1		892eeea53ebe9fbddc207165df63c0f7cbade69b
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.6.2		5d5a3808ec92f15260117deb15839d37e91561e8
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.0		f2cb0f0f56953968a3e41b966d6947baea3f0617
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.1		89f42c9a12e8d8a8276368020d17e6318d82c6d9
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.10		7de90d770fe81019aafe08794b11da740cebc55f
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.11		8ec4f08f5e8167ee129bcd1423585282fa955760
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.12		629c3c640ecbab8a96781277bd3b01ed0803edbc
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.13		e3298d0828cb71896d409b024e4146e1fe85781c
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.14		e4bc4f6294f08f1dd832f424ed96c104716a6699
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.15		e674d579f5beb59807fe2a9bf3a91fb0819ee0a1
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.16		0e5fbf77799f7ad0d1c248319f92f218c7c35845
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.17		db49f1089c36fc2f50bd3198e6f034d9665388e0
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.18		edfa02b5ef674ac1110e7e289ca29ff0e80da915
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.19		fa2535d3720df59bd268af2289545105d53de0ed
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.2		254742f77398fde165de4bc7178a4b65b5b89788
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.20		a5a2e10448f8314b5c23acf185bc96a9a424d604
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.21		77b5137aa84b31692602e073d1bdfe84ff7911fb
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.22		023fb388bbcda763fc30e52505025277c80fa04e
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.23		481b9ae9f0a8210bd4033e4b68babb345b7e43cf
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.3		e35da389ff72a005964a845356f2506481ea107a
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.4		2509dbcb2a044da0a8110d8c4d7027c4f2e1b5c7
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.5		33ef3cdb3a0583daebb13eeb3db8e1820b7ea12d
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.6		10b833a989295682e86592c2e5de923ab110aeb0
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.7		7f91d4567a6042558a3eab96b077b557aabe3c32
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.8		03f1b0210fe05c73c02ecf5f763d749dfa430e48
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.7.9		3be4a9317c2901703f41d904e43afb19aaa3a577
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.0		961da52b2051064e9436cd471427b26e00bf5152
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.1		c79217a4a57db86948449109c6fd5e7edac959de
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.2		956c3dccbdadc283f747270ec457ac81438ca2ed
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.3		e46280f369cd9a0010d33f6212ffa28c29e10bcd
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.4		cf462aad6253f3fdd8ba6a927a3898ac99513af1
org.wso2.carbon.deployment	org.wso2.carbon.jaxws.webapp.mgt.ui	4.8.5		5b956fd4b1b7bcdcfb6612c93ff6aee14030dc67
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.0.5		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.1.0		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.1.1		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.1.2		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.0		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.1		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.2		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.4		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.5		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.6		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	1.2.7		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.0		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.1		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.10		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.11		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.12		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.13		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.14		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.15		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.16		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.17		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.18		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.19		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.2		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.20		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.21		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.22		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.23		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.24		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.25		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.26		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.27		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.28		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.29		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.3		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.30		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.31		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.32		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.33		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.34		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.35		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.36		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.37		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.38		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.39		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.4		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.40		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.41		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.42		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.43		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.44		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.45		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.46		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.47		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.48		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.49		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.5		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.50		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.51		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.52		N/A
org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.feature	2.0.53		N/A
