activemq	jaxb-impl	20050407	-	4d45daa19e7e8e941753133ce3a780f3076c0abb
com.disneystreaming.smithy	aws-rekognition-spec	2023.22.13	-	fdc24131a1d40aab1ffa6b5208461c8eb09d19c3
com.disneystreaming.smithy	aws-rekognition-spec	2023.23.06	-	b06753c0853806461a760510710100c02843b1dc
com.disneystreaming.smithy	aws-rekognition-spec	2023.23.30	-	394206a698ae01a0b5d9f84f04820084e30a52e3
com.disneystreaming.smithy	aws-rekognition-spec	2025.03.31	-	9dacf5363d8090c2c4541e0ccc3347cffea1d588
com.disneystreaming.smithy	aws-rekognition-spec	2025.04.08	-	f19843707e7a658934822f3b304968f6e2a2ad57
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	0.1.0	-	890af008c04858f15261970c2494130d5e970cbd
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.10.0	-	cedba7fb4b141a768f12d0ecefaaf73ed91786e1
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.11.0	-	ecba1c35cf639ecddb256bdb5827bf20f17689c8
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.12.0	-	4c6b9bcc5424ad8490a7ab98a80698a29e09fc14
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.13.0	-	7188620351baec6dddf6f751d6da5716f4ddbbe0
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.13.1	-	00dc3fd1ddbc8757d9cf5ae1d4a60c7352f431f1
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.14.0	-	c4fcc35625745eba100d3af94222aef6090e8acb
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.14.1	-	1b1173a394b5b1f28adab359f2926acc2e3267a5
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.8.1	-	a7b9704c5a0808cac6846a8670783df22d309958
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.8.2	-	961fceb4382b21a1901a118402e3e5e041f316d8
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.8.3	-	22ada32dee32ce072cbee7d924c3e1c557c0f965
com.eed3si9n.jarjarabrams	jarjar-abrams_2.12	1.9.0	-	b73c3a252976514f0a14242d4fdb1a5da08fd6f7
com.emarsys	jwt-akka-http_2.12	1.0.0+8-74e89236	-	b5f0ffeda57c13f1ebb57ef7fd3ee3d6ce830d9d
com.emarsys	jwt-akka-http_2.12	1.0.1	-	c6b639b02e0135d51a6369f4eeb263449a1a6a5b
com.emarsys	jwt-akka-http_2.12	1.0.1+1-a93db932	-	a3870670c2b4e9a117a8463c7541e983ae29062b
com.emarsys	jwt-akka-http_2.12	1.0.1+3-bccd6205	-	b41785f758cd3cb8bd43c2497d75e060bc1ea72e
com.emarsys	jwt-akka-http_2.12	1.0.1+4-3c1f3ece	-	e672120a6530adee99d743c5eacf068c24c8c905
com.emarsys	jwt-akka-http_2.12	1.0.1+5-def19fd1	-	9fa8ee40c559efd897a1dd7c37b46d15819101e8
com.emarsys	jwt-akka-http_2.12	1.0.1+6-9e96f102	-	80f47bd8f9bf24317ae12e2f14468a459b1eec7d
com.emarsys	jwt-akka-http_2.12	1.0.2	-	fd4db303a25eb6442fdada5aaac6d35759fdf628
com.emarsys	jwt-akka-http_2.12	1.1.0	-	aec4e5f530e329593f172eb9f5da16e0ff0305d2
com.emarsys	jwt-akka-http_2.12	1.1.1	-	5e586c63a218e4d24a9c6f2efe735142d3f1a005
com.emarsys	jwt-akka-http_2.12	1.1.3	-	8d610caea527b8d8c5a87fd53454654e20b13217
com.emarsys	jwt-akka-http_2.12	1.1.4	-	b72545fd4f7b349df0bcec62843b10ce8dbccd7d
com.emarsys	jwt-akka-http_2.12	1.1.5	-	6cdfd950e474c7b03387b02d6e4f24208da1e661
com.emarsys	jwt-akka-http_2.12	1.1.6	-	2efd21d3ced9db762658aac46b79406602112677
com.emarsys	jwt-akka-http_2.12	1.2.0	-	e095b36d368624fe3055e88bdd9a827ee46c1bd7
com.emarsys	jwt-akka-http_2.12	1.3.0	-	7df90f3de65ee9abf556ac733dcec3ae01f42e6e
com.emarsys	jwt-akka-http_2.12	1.3.1	-	549d95efc63985be071a63526ce678f6cf1e051c
com.emarsys	jwt-akka-http_2.12	1.3.2	-	0e27e6168f3776d5275ecd4284bf7795ad136dea
com.emarsys	jwt-akka-http_2.12	1.3.5	-	d0c0dee12c115a20008ae920d1da2e16be2aac0b
com.emarsys	jwt-akka-http_2.12	1.3.6	-	655d363ce7c3e9bf008f59de39fa8ec5bf29dffc
com.emarsys	jwt-akka-http_2.12	1.4.0	-	0f1a67255c23274008d53710d3aff3bca2b0fc3c
com.emarsys	jwt-akka-http_2.12	1.4.1	-	395399ddc8580838196155d91121e84fc7311911
com.emarsys	jwt-akka-http_2.12	1.4.10	-	1ce79fe5b3f28192b5c3f198d65058b74ea8006d
com.emarsys	jwt-akka-http_2.12	1.4.11	-	3ea0d34606f516628c381650b9e2058538ec2754
com.emarsys	jwt-akka-http_2.12	1.4.12	-	26e4874bb87e240ed1cffb2f1e99abcbe2980f17
com.emarsys	jwt-akka-http_2.12	1.4.13	-	8b5560590b9e003b484eb504a70709f09aecc9f6
com.emarsys	jwt-akka-http_2.12	1.4.14	-	a95e19bf737eba4e3d394b00021284e17c6c5beb
com.emarsys	jwt-akka-http_2.12	1.4.15	-	a2225943f1d3bc96de8e09847b96e94879a724b0
com.emarsys	jwt-akka-http_2.12	1.4.16	-	3d12ade5ca635ad2f0363bfb345be2d34df4c87f
com.emarsys	jwt-akka-http_2.12	1.4.17	-	7ec445a0f5af155c35c595b9c81cbad426929c20
com.emarsys	jwt-akka-http_2.12	1.4.18	-	23174acd93e320b7f352f70e7c58457355c49622
com.emarsys	jwt-akka-http_2.12	1.4.19	-	70904933c7ca72d58c36e2d621499f48bd2d0fde
com.emarsys	jwt-akka-http_2.12	1.4.2	-	0ca3528e1b892dff4d02d76a18b8936673995abf
com.emarsys	jwt-akka-http_2.12	1.4.20	-	31288733ff47aa926f4eca8009cd01524a065938
com.emarsys	jwt-akka-http_2.12	1.4.21	-	1f5702f2e8d74e9d3863d2c546c33c820d67a476
com.emarsys	jwt-akka-http_2.12	1.4.22	-	52231f4604460d3c89dfc0aba7fec9977e572b47
com.emarsys	jwt-akka-http_2.12	1.4.23	-	25df580949592a95925101cac80c55411f7033bf
com.emarsys	jwt-akka-http_2.12	1.4.24	-	b514cbb513560117d024011e50b0251dfb4ba6cc
com.emarsys	jwt-akka-http_2.12	1.4.25	-	32cd3625334fac9bd95d1b0e9ab4b2780c761f17
com.emarsys	jwt-akka-http_2.12	1.4.26	-	044cbc6cc2982744255acf3d2aced0fcd5b90157
com.emarsys	jwt-akka-http_2.12	1.4.27	-	5cdfca804dd38328d8e8481fe6af77b879e016d7
com.emarsys	jwt-akka-http_2.12	1.4.28	-	d513bd6cc77edc946e48c039d91f4c6bc97b3ed2
com.emarsys	jwt-akka-http_2.12	1.4.29	-	330b5fbeeeb6232eff60fe98acc7a73f6ffa8652
com.emarsys	jwt-akka-http_2.12	1.4.3	-	6bff614b3c13807fcda170650940df50c48b2f72
com.emarsys	jwt-akka-http_2.12	1.4.30	-	90faea249a5b1f423c7d0732d0d498876191fbe8
com.emarsys	jwt-akka-http_2.12	1.4.31	-	9421a33e065f2c8e518c97187881ec34748cc313
com.emarsys	jwt-akka-http_2.12	1.4.32	-	013a9704b12dde462d18007e0b3c3a065ebe2d80
com.emarsys	jwt-akka-http_2.12	1.4.33	-	6deeaf99a61b664e9d1640303837acdcd4d612d2
com.emarsys	jwt-akka-http_2.12	1.4.4	-	e1abcf244c6bbca3c6bb24f26f2c86c3ffc6f42d
com.emarsys	jwt-akka-http_2.12	1.4.5	-	c7323123e44e71b35a2806f6ba6f5cd56bfcd733
com.emarsys	jwt-akka-http_2.12	1.4.51	-	193ecee2739cd3ef523163b588d6d52e48548de9
com.emarsys	jwt-akka-http_2.12	1.4.52	-	a4883840edc6458b875075bd43fd728db6d32f79
com.emarsys	jwt-akka-http_2.12	1.4.53	-	2398990c80ebaca3e447a72ece20c0c907e336fb
com.emarsys	jwt-akka-http_2.12	1.4.54	-	937033eae8a846682bfdf9cb8e02190110088899
com.emarsys	jwt-akka-http_2.12	1.4.55	-	5aecfb109bb79b281539d785e276accdc2108ba8
com.emarsys	jwt-akka-http_2.12	1.4.56	-	cae5c5d4568a05042976e91b301a5096e1cfd142
com.emarsys	jwt-akka-http_2.12	1.4.57	-	c8ca43ecd1b45a5b62c3d6a77a82250565e620f7
com.emarsys	jwt-akka-http_2.12	1.4.58	-	14346008d2f675121a98f001bf660b24cd8e321c
com.emarsys	jwt-akka-http_2.12	1.4.59	-	9397125eeddcf4fe3f4d85df14d2adbc7b473d01
com.emarsys	jwt-akka-http_2.12	1.4.6	-	3be029e72cc130ec7c0e38dbb67a1502ca3292fe
com.emarsys	jwt-akka-http_2.12	1.4.60	-	608c54ba785853ceed0f787fc28dc4ecf05aca9b
com.emarsys	jwt-akka-http_2.12	1.4.61	-	fbe9e54368eaaeb719f10b11f49270285314ba01
com.emarsys	jwt-akka-http_2.12	1.4.62	-	18ac6ef999a84cd3b769aef84ccc69e62c5884c4
com.emarsys	jwt-akka-http_2.12	1.4.63	-	9fc5b1f5ed3c56753af27cb5938d1eb7afae7f66
com.emarsys	jwt-akka-http_2.12	1.4.64	-	222ac8e34a7665e5de301236a4f330906bb0d464
com.emarsys	jwt-akka-http_2.12	1.4.7	-	5ec13289bccdc7f47b9c0dc41fc4d1dbddada1c0
com.emarsys	jwt-akka-http_2.12	1.4.8	-	c63d79cd9c1379a096c3cf40fd27ed20daf36966
com.emarsys	jwt-akka-http_2.12	1.4.9	-	063b6a234235d5513a622411136dbbadd1cafb3d
com.epam.jdi	jdi-dark-ws	1.1.0	-	639043b12eec52c339777ab226394001987146fb
com.epam.jdi	jdi-dark-ws	1.1.12	-	b9ec2aada1ba7373314aedbfcd014f24dde9b944
com.epam.jdi	jdi-dark-ws	1.1.13	-	a3fa9cc24820ce773597268751d1d6d805fd4e9a
com.epam.jdi	jdi-dark-ws	1.2.0	-	9e11c3295aca69a5a8f14cdbebba7e09978426b1
com.epam.jdi	jdi-dark-ws	1.2.1	-	eef5aab4cb3abc0d0baa0ef143bc2b07d7633fc7
com.farao-community.farao	gridcapa-task-manager-app	0.0.1	-	554d667ddc610eb9441d54ad115614f333ff32ce
com.farao-community.farao	gridcapa-task-manager-app	0.1.0	-	4f7bd9644f7ba4f7a6b35f895fac67100cf09c30
com.farao-community.farao	gridcapa-task-manager-app	0.2.0	-	f0fe07addd60654904acb4fd027b1814d6682cb0
com.farao-community.farao	gridcapa-task-manager-app	0.3.0	-	7c7badbc908dfd1c9270a439bb81ca7018ddbcff
com.farao-community.farao	gridcapa-task-manager-app	1.0.0	-	8d26b8791d1fc3cbc943119d778785b8b72ada57
com.farao-community.farao	gridcapa-task-manager-app	1.1.0	-	146d09c26e67b7fb5af05c4c9bd1408b62039800
com.farao-community.farao	gridcapa-task-manager-app	1.1.1	-	e71a0fd70ded0d7f701d1a7910c60b569db374cd
com.farao-community.farao	gridcapa-task-manager-app	1.1.2	-	6258d4f66a692001103d79ab4b11925842848d5f
com.farao-community.farao	gridcapa-task-manager-app	1.10.0	-	b3ebcdc2ff0ecc2ab2ee9e4f4b91a405b15b8ce6
com.farao-community.farao	gridcapa-task-manager-app	1.11.0	-	ac112882b1196d998ec80a5f8eda7bb599169aa3
com.farao-community.farao	gridcapa-task-manager-app	1.12.0	-	e01f0f435b0265ce1eb6c4132a58d766a38b5aaa
com.farao-community.farao	gridcapa-task-manager-app	1.13.0	-	2c6377ce36e09d38d863228e52275390799d6944
com.farao-community.farao	gridcapa-task-manager-app	1.14.0	-	f8b7d6fba31a5ff88be01f5b15135fcdc2e2db28
com.farao-community.farao	gridcapa-task-manager-app	1.15.0	-	1510c82d39cf6fdd4cbf135588fdfd89244ad23a
com.farao-community.farao	gridcapa-task-manager-app	1.16.0	-	5ddb04b1243bd9cb7f5e257336fc0f1aaecc707e
com.farao-community.farao	gridcapa-task-manager-app	1.17.0	-	f1a23fcaafeb0ba386d7aceb26d52c3b85ba1e2d
com.farao-community.farao	gridcapa-task-manager-app	1.17.1	-	481a83ca8b8467c5d9399a9a42e89953b30ae050
com.farao-community.farao	gridcapa-task-manager-app	1.18.0	-	23f1372edef0679e5eee713484d30a585a600485
com.farao-community.farao	gridcapa-task-manager-app	1.19.0	-	8ba055990466b9b3317c152e54e89c5d675846c7
com.farao-community.farao	gridcapa-task-manager-app	1.2.0	-	3c7776de0547e7e7ab75172f3e275e6826859cd1
com.farao-community.farao	gridcapa-task-manager-app	1.20.0	-	43086253dcd6417975d55f9b679af81c4c9b79d1
com.farao-community.farao	gridcapa-task-manager-app	1.21.0	-	3976786369d023ef226b4a52a98bec4fbad1f3ae
com.farao-community.farao	gridcapa-task-manager-app	1.21.1	-	72ee2ae0b84021679203ff3b09b36679b975feef
com.farao-community.farao	gridcapa-task-manager-app	1.22.0	-	1eac1078848e4529b278c4c982a37e4181292039
com.farao-community.farao	gridcapa-task-manager-app	1.22.1	-	f12a4918d51873c40d56c2295e54a14fc312c60d
com.farao-community.farao	gridcapa-task-manager-app	1.24.1	-	3f2eb9d12f84e7a2d13318cfc687f03e0698e543
com.farao-community.farao	gridcapa-task-manager-app	1.25.0	-	298c39ce2586c305a94baf654be05e528d7397a5
com.farao-community.farao	gridcapa-task-manager-app	1.26.0	-	13d2feb771895422dde96b653e70a0e4fa80fbf5
com.farao-community.farao	gridcapa-task-manager-app	1.26.1	-	8b994ae8f3aaec33e7c41b5464febade85feb0c1
com.farao-community.farao	gridcapa-task-manager-app	1.27.0	-	ec3f862edc2d25b8b2be2dd14642258487550cda
com.farao-community.farao	gridcapa-task-manager-app	1.28.0	-	f0a5ab5f4864660368df495d905cdbd94ef633df
com.farao-community.farao	gridcapa-task-manager-app	1.29.0	-	220b2a01d844ed20a3fd22d7688ec6833a710e77
com.farao-community.farao	gridcapa-task-manager-app	1.3.0	-	15e2979107789c9758d748bb9a227b6fcdbb9223
com.farao-community.farao	gridcapa-task-manager-app	1.30.0	-	e438845911b739f10f832f371f0b7d5b51f69a2c
com.farao-community.farao	gridcapa-task-manager-app	1.30.1	-	1a5435894fbf3f4d6b1def5f32200ffa8bc75ad2
com.farao-community.farao	gridcapa-task-manager-app	1.30.3	-	74b30875d84ae1e51c5242556cc05e76b534f229
com.farao-community.farao	gridcapa-task-manager-app	1.30.4	-	7da9222fbd678860a207778fd798945a874f96a2
com.farao-community.farao	gridcapa-task-manager-app	1.31.0	-	cc0392fd79081844f12abb4f9d1ddc338f3eee23
com.farao-community.farao	gridcapa-task-manager-app	1.31.1	-	fe60e0b0646d6367a58cd3d292caeeb4d6509b08
com.farao-community.farao	gridcapa-task-manager-app	1.32.0	-	c688b192189d9be21ec61f6346d4a5a71bac8249
com.farao-community.farao	gridcapa-task-manager-app	1.32.1	-	ea5e9ff1811348387766f6a07fce1fce463d5d52
com.farao-community.farao	gridcapa-task-manager-app	1.33.0	-	39db90b532de4f7dc7ee47b0075b33a2a2645f14
com.farao-community.farao	gridcapa-task-manager-app	1.34.0	-	890886743021828ba28ca02a845ba33cf061f582
com.farao-community.farao	gridcapa-task-manager-app	1.34.1	-	23f24828ff83c1f8931d29b1d477372cc459daba
com.farao-community.farao	gridcapa-task-manager-app	1.35.0	-	c8d17e795e55b088cb402a841d39a3db19f71983
com.farao-community.farao	gridcapa-task-manager-app	1.4.0	-	7f242920fa901bad2054c78cb10969b9486c4c24
com.farao-community.farao	gridcapa-task-manager-app	1.4.1	-	b0bc0a893d1d2731341cb7f2d8cb0fa229d259f5
com.farao-community.farao	gridcapa-task-manager-app	1.5.0	-	a97a2e1fcf67f1a17dd97037a85e2d5ce13484f9
com.farao-community.farao	gridcapa-task-manager-app	1.6.0	-	1d419ff535a36b258016969c68d6b9f7930a49b7
com.farao-community.farao	gridcapa-task-manager-app	1.7.0	-	2bc3de0f88fa2ed33c1536ed3282478fcc1c5292
com.farao-community.farao	gridcapa-task-manager-app	1.7.1	-	c1fafd910a9f4c16b87676cb142dffcfd7da44fa
com.farao-community.farao	gridcapa-task-manager-app	1.8.0	-	0b5a903829f1dfb6cb5dd47569a98d2289818022
com.farao-community.farao	gridcapa-task-manager-app	1.9.0	-	78f1b3f2ad84534e1ad33e4836e2dde6af6ee4ab
com.felipebz.zpa	zpa-core	3.0.0	-	46591cfdbd6d222ad678e5eef493efa2035e39a5
com.felipebz.zpa	zpa-core	3.1.0	-	03b06b66253751355722969872af0e74302bde99
com.felipebz.zpa	zpa-core	3.1.1	-	c7f2b5594aeb562050e79126f42659fd3ea0ae0a
com.felipebz.zpa	zpa-core	3.2.0	-	0a78b494148cb2de996f686a11183766ec6a8203
com.felipebz.zpa	zpa-core	3.2.1	-	f2c38afb28c2812a4a541130d668a39e09c3b11e
com.felipebz.zpa	zpa-core	3.3.0	-	127b5d5595d01403de5551b927d046f6a5ad19d2
com.felipebz.zpa	zpa-core	3.3.1	-	de64553b3006ad3d613ee084618f8975e3a10ebf
com.felipebz.zpa	zpa-core	3.4.0	-	89c3b4044bd999574c69c76aa25b38ea966db95b
com.felipebz.zpa	zpa-core	3.5.0	-	588d805fc9bd785e9d98ffb9711c227ee497da56
com.felipebz.zpa	zpa-core	3.5.1	-	171c2901a091ae0e27f2e60d6912a77608e70358
com.felipebz.zpa	zpa-core	3.6.0	-	c6b10f9bda1c41f4c509dc4eef3dfb16897fc28c
com.felipebz.zpa	zpa-core	3.7.0	-	d791a1f1e1b61d4c865768752a04771aa3a64217
com.fengwenyi	api-spring-boot-starter	1.0.0	-	0ec0b275e9fa129ed3031535af87f62ed7c226bf
com.fengwenyi	api-spring-boot-starter	1.0.1	-	27ea8ef22843d4624edc65e627a1b64f89e0bccf
com.fengwenyi	api-spring-boot-starter	1.1.0	-	26988ea76eff2abe5adc0d3bbb48e91a12d4356c
com.fengwenyi	api-spring-boot-starter	1.1.1	-	585f845618e4eb612fb0e51162a45273231c7735
com.fengwenyi	api-spring-boot-starter	1.2.0	-	2ac92cff62cc4fc5e60e652627af93ffd847a3dc
com.fengwenyi	api-spring-boot-starter	1.3.0	-	a45c4e93ab95acffa31faf35ff6a81e88751daba
com.fengwenyi	api-spring-boot-starter	1.3.1	-	dad9baa27a283141f50335f5852ad87a59538ab2
com.fengwenyi	api-spring-boot-starter	1.3.2	-	efad1aeac54f3f1039943c67f179b81ccf908e7f
com.fengwenyi	api-spring-boot-starter	1.3.3	-	523fa1e530235c1760a0172a7c75c38e65d1d84b
com.flaviofaria	kenburnsview	1.0.3	-	0d76e4310f7268bce706e90497d7aa5c82ef3adc
com.flaviofaria	kenburnsview	1.0.4	-	293feddf70e3dc179facfc065d499accb24510f1
com.flaviofaria	kenburnsview	1.0.5	-	58cecc918f04423f77dd1853c40c72fb3fb1c71a
com.flaviofaria	kenburnsview	1.0.6	-	65dcd9c03096b73f4740d63cf93d30a692fe52b5
com.flaviofaria	kenburnsview	1.0.7	-	ce4e8bba9e026dd29f8110b2f6bb1fc4ecbdd9b1
com.free-now.multirabbit	spring-multirabbit	2.3.2	-	1571d082ef48bc30279c489aa767f139921bbcac
com.free-now.multirabbit	spring-multirabbit	2.3.3	-	040663c4ac48498bf4f8a6aa4ce981232bdfba4a
com.free-now.multirabbit	spring-multirabbit	2.3.4	-	ef52a08a47c12812cdd19cc9c6e7417b17245b47
com.free-now.multirabbit	spring-multirabbit	2.3.5	-	b309d4c796dc87cec9e412cfcdce01120d8f7b15
com.free-now.multirabbit	spring-multirabbit	2.3.6	-	69eb22ce3e0306792ebf7468aa2aad523de28d35
com.free-now.multirabbit	spring-multirabbit	2.4.0	-	4d807573d54a42c1d1b7332c91076c3d46dc9dd2
com.free-now.multirabbit	spring-multirabbit	2.5.0	-	bdf7d20ce0c32cb65e462f0322b48abfe4c9d6f9
com.free-now.multirabbit	spring-multirabbit	2.6.0	-	edb49074f0727dee7f3f8d600641bcb83297080e
com.free-now.multirabbit	spring-multirabbit	2.7.0	-	c619f0bcc18a862a8b24030e2986601bb05c7fdd
com.funnelback	plugin-archetypes	0.0.1	-	c95eb0adf076cb738c7ab6ee17788c485f62821c
com.funnelback	plugin-archetypes	0.0.2	-	b55ff64d29acb7992114cb2ceec5475ddfef70e2
com.funnelback	plugin-archetypes	0.0.3	-	b8ade468aa3f3381cf12498835c1fc807aaa6759
com.funnelback	plugin-archetypes	0.0.4	-	1d444b0922bc52c01fedd124d1cb23823f9f3b52
com.funnelback	plugin-archetypes	15.25.2015	-	76a41c336146d418aa53be22cf95c27372012f91
com.funnelback	plugin-archetypes	15.25.2015.1	-	2dff6b0f12c8730ce9d830fbae7175860156d089
com.funnelback	plugin-archetypes	15.25.2016.1	-	1941035ed39c1333e16fae70f9c0401d43b462f4
com.funnelback	plugin-archetypes	15.25.2020	-	887426013eb24a311e8d2cd3372b508e3376a3be
com.funnelback	plugin-archetypes	15.25.2022	-	f78b5e395142cf2007a06544d7960dde87f5b39a
com.funnelback	plugin-archetypes	15.25.2023	-	e307086e8e13311f050e5ce09456e9dd27d4b318
com.funnelback	plugin-archetypes	16.1.2032	-	3d2fa8be50e3a2d97868cce745fa14c24f123c41
com.funnelback	plugin-archetypes	16.1.2034	-	20b4c33c4d547f3cf959f69f44208816443047e1
com.funnelback	plugin-archetypes	16.1.2036	-	3a5dfda444a48abc6e6e8a56237b9894751751c7
com.funnelback	plugin-archetypes	16.1.2039	-	e5efdf7f2d463daf16116848fcad2a1f2985bf60
com.funnelback	plugin-archetypes	16.1.2048	-	cd66ff3295938dfb24ff7042e8339d1a04f092fa
com.funnelback	plugin-archetypes	16.10.0	-	df831c998789c3c2dc2ebc314e8cc6feb918d2a8
com.funnelback	plugin-archetypes	16.14.0	-	8941bf867c53d6ee11e2e529811846fbbb64c7b4
com.funnelback	plugin-archetypes	16.16.0	-	88031aad5912af2eed4e78b43e5701b6fd905f63
com.funnelback	plugin-archetypes	16.2.0	-	fcf61f1872a26536b5afab7f3b441f7ab5877154
com.funnelback	plugin-archetypes	16.20.0	-	feccde9d94d3c741fa16d1b13580b25dc669098b
com.funnelback	plugin-archetypes	16.22.0	-	73adf51127155bc033efc355c7acff6374d2b991
com.funnelback	plugin-archetypes	16.24.0	-	d76bc9d4b78ce134560b6002484ff01da96a141c
com.funnelback	plugin-archetypes	16.31.2450	-	2799d1e3d24e1c351fb266a1239e60aa9686dbc0
com.funnelback	plugin-archetypes	16.32.0	-	783c072d160d972bb97e4f5014bc2a96dc1b0387
com.funnelback	plugin-archetypes	16.34.0	-	d8c0b3bcd9e9984d42c6678e0062a21848d44302
com.funnelback	plugin-archetypes	16.4.0	-	7728d20e01d9af06c61611ca7ed2a743662f3aba
com.funnelback	plugin-archetypes	16.5.2134	-	089e1ba1ed97ffc6ea705534115759d2b43dabed
com.funnelback	plugin-archetypes	16.5.2135	-	ed0ecba83c78b5ff5e909cdcec6782300dae56df
com.funnelback	plugin-archetypes	16.6.0	-	bb791d5c4a69de2a05c0c4e7a2e5b29f112d6d9d
com.funnelback	plugin-archetypes	16.7.2139	-	e81cbef5f80fa41bfe12fe31b4fc69aaff618332
com.funnelback	plugin-archetypes	16.7.2141	-	d47311f0f2e8b2d13f576c910103c501f27f1cc9
com.funnelback	plugin-archetypes	16.7.2141.1	-	4613698f4905942420d54d0f105221d23268e07a
com.funnelback	plugin-archetypes	16.7.2142	-	8ffaa3c525f664dd5df6b187ab06ae60c1fffaa3
com.funnelback	plugin-archetypes	16.8.0	-	1137153c0959738cc11f50a62b86ed9201411378
com.funnelback	plugin-archetypes	16.8.2	-	3c34ffe383d678aea3c519f33e406003ef878c3c
com.funnelback	plugin-archetypes	16.8.3	-	4e5bec2760a2b43c48615936bd10e1598868af00
com.gammarer	aws-secure-log-bucket	0.11.0	-	b46eeff458acb455faafbdfad3c1da760f24db99
com.gammarer	aws-secure-log-bucket	0.11.1	-	78527569aac94504246c59b6acc899a0d1446493
com.gammarer	aws-secure-log-bucket	0.11.10	-	3710033b18cb584a4d109637d3ff47db6be9d522
com.gammarer	aws-secure-log-bucket	0.11.11	-	58213857430b8e900f0d5e25109aff3f5d8917cb
com.gammarer	aws-secure-log-bucket	0.11.12	-	2acb9b24b1799aacd62cb72563a45de36e0ee169
com.gammarer	aws-secure-log-bucket	0.11.13	-	23921e7deefd6ebce189984cff670cf892057b37
com.gammarer	aws-secure-log-bucket	0.11.14	-	29063781ffc699ee34c92b0d3e5a3ad607660f64
com.gammarer	aws-secure-log-bucket	0.11.15	-	721c01aef167fc883696c62f40c2af54f3bc134f
com.gammarer	aws-secure-log-bucket	0.11.2	-	5e440a7b6218965a58304a86a409921f72c623f1
com.gammarer	aws-secure-log-bucket	0.11.3	-	0a518bcb2b5d9113522bb67a47e7c98b3e4a5ad3
com.gammarer	aws-secure-log-bucket	0.11.4	-	58e83589c5a3335d9595e6f93319c03dc848594d
com.gammarer	aws-secure-log-bucket	0.11.5	-	a1633a22a37cb2abe062b4831bcbe961c446482f
com.gammarer	aws-secure-log-bucket	0.11.6	-	b22b1aa83707e4e158a656bb0990fd4274f6f87e
com.gammarer	aws-secure-log-bucket	0.11.7	-	1b30fa1bc26034fdd1a37029d4705a70a6b6d1bd
com.gammarer	aws-secure-log-bucket	0.11.8	-	24452ae7bde256e895db16abf3efd0166e79cdfa
com.gammarer	aws-secure-log-bucket	0.11.9	-	0672a7fc120042f22d6aac71d6d39200f9e11416
com.gammarer	aws-secure-log-bucket	0.12.0	-	fb90bed228f292bdfc1cb8e0cf129e346d85d031
