ai.themsp	facebook-biddingkit	0.3.0		N/A
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.20		28cf2ed73b1cfd14e31b3a8bd6b960e8d6313590
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.21		83f1aa1ef09e9c43595f6f64483f74aa1780f335
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.22		7b0830bc56834f4b708bd16ba83936af75b96488
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.23		e31b9ef1d6008b30090f2d66398226b45c18dd72
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.24		4d6e86b7e5c2d324b91aeea5ba59d96555da4289
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.3		a2efe72a4c5d012652974c56ea7d8b292dc58c85
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.4		d7945558da9ab6264c941017803c18e1345d13a8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.5		cef4a2b7c2f72ffe09f9933a6b5b3fe77a08061c
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.6		00ded71b5c52a5a76a9f845f838229ec3dd11b3f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.7		8be7e6b3422dc1ec0257fd396b9a521b01cdfdd6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.0.9		de9cbe41cc7d6752554d6e8ff768022f5598bdfc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.0		6f42d6dd769a04abe4f580a77eade6347e82ce2b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.0-alpha.2		989a43eb8cd1aaeec34954aebfaf9ebd43a765cd
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.1		b7ee32a75dbb1c5f776c1a174243ab58d9135c2a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.10		a00c171343b8fd3d3e75b6e0b902d7df229ac7d9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.11		78a455b058f63c372cdccb9fae7467e7feb27fa3
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.12		d010bc1160c62e32a1fbb2228c81044ce6c6ff92
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.13		32441c1e8d8dfa7a074ca929b805c0e4433ae159
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.14		3c5bcf40b195e0e10f0c6b831955c2cf3188159e
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.15		9bef158745fbc34a1c2a808d63fddb5062a9bd01
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.16		1f738ef125b717c3b299ec3d33254599ce0ff96f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.17		ecfbb59840f4ce1df5e9ce2d095086becd483e7a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.18		a00ac7e5fa31c167abd15d2524db54f81fbe0b11
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.19		1f8f26a5ce6f0949bf302585d0353857779f9c13
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.2		c8b4d0a0c7237e4ae4ce955eeb35ada4f500196b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.20		4c056043d44a4d4ba63c14bbd715ad58541cfbbb
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.20-hotfix.1		20eb65b8197a99933372549c3d82a68836eec87d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.21		88b11ffd777b581825ca8bc573c6337db5fec0d2
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.22		fcc29aeb1c3d153529bfe8693f4a0d4138e43894
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.23		7a64e481c7ba808b74d69322c6099543053ebafe
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.24		0db318e58054433b63ea59a91bc7fdabe769a2d8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.25		84492fde48d8b2e3dd141384c59840669686f388
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.26		842035b7cb9deb2140f3e9a3c235d503c9842ccf
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.27		a4c89fe22ad31f360ca022381c04fcc12c059d8f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.28		b01d9fe003e758462cc3b5862b194cb9954784b1
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.29		a447ade13bc3b15b703bea827505f37bb17ee55d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.3		7edfe8e60287ade5515ed5e8fc934e835fd96ff6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.30		4fe1769c14a8f7935692da66bd4913d7b50d8f7f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.31		a43cba392fbc5f2cae5da42db4ecd3b34bf404b7
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.32		117bc8be4d88b79289f82393030e08677858f7c4
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.33		ff65b28dc73d0e2f65b46b8f27fd9978a22f22a9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.34		c012ae15fbdeb0faeea08124f32c3fcaecf1ee44
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.35		a8f1f133c4f7e6fe1af9b4620e1f43dd1f36bf3b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.36		4e077191e7de3a7cd1aa452e0da81ea6325178b6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.37		d88ce6d50720a8669ede0307395e131bc83c71e4
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.38		55088fba6945b87602b3a41eaf1fa3e51a8100f3
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.39		5b9fededc25b8e3a53e6f4c5977b89e9d3d1efc9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.4		261e5eca02e0e1647f1ac6bde2b9c143b4731c89
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.40		6dd9d870e38aa8450dc9d69003c0482a4e6cc09d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.5		7eefcbee99fe7da31e6aa67566d0c52aa015b5b7
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.6		ee2d7bbe332f66217bc648fcd16ada99606f41ee
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.7		cb8ee2788221688caeae8ea922df48d525094cbd
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.8		11f028da15486cf4408e14a089eb4dcc120d4d53
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.1.9		35ed3b6bedd0ce51e0b9ecbed3a05d9d88cee9fd
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.0		fdf3d91c4a6e04a985c094fcb6315a6e0e1b8e1f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.0-alpha.1		d9a55cfe72c943a0feb918428626fd689d9f7714
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.1		5928abe3395ad81dbc6c0a37a50e2c22f68886fe
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.10		1f090bd0cf4464f80c156a1f61e298c615172b80
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.11		0bae522d1e81084792d9b2afb3f248c5b6361a66
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.12		c5454c09c79ddb4213b0773e582e77a33aaab154
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.13		30d33e8046ceb321860e858e5921e01a4d705e44
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.14		269a4f9a0288a382a47f9bcd78e2ff17fb8054f9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.15		9b77a1b39668fce27d4ebd02c18f79440267184c
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.16		620969e8df2ee1c67e2be104908d101b1c902345
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.17		039e46339518eb81f2de57090861a1d790d30d69
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.18		f5724746e10d887b8aecdd4a7afd324a6a1bbad8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.19		1f7ad2846ca5736b9d3d2e14d0e80ed968e0bb63
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.2		1bf0b1a92f7ca326b8aedb2b04909cdb401a5d79
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.20		930f2fc75ace915ba885fd00d7995ed2f1c80551
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.21		db4121edd016fe8877efcb914cbef10a7aa81ee9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.22		8931ddafcd880afd4d6e8d54e13610e3d4802a73
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.23		155a4e750cf8a671d8b9a7a742f05e5c225549d0
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.24		a50465fd4954215f6a2b14b4353e6bd811d7b28a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.25		31c9eb75ff71bd2d94488a41f21aa6ee591ef8e0
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.26		a89c6dd0168aab62a92f2e47ef41352c91111e46
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.27		ff4fab10cd899034f6318a88a33772695b21429d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.28		48a90b88b1993176f5f5db1c80b0be3114e8b198
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.29		685afd1e108d3822a5a5b336e196363986d1e662
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.3		088795c830d4d96d3668ada65b83aa0c2adf8fd7
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.4		1be24c1e31863814b6c8103bf96e2416b91857a5
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.5		3c00c4ae41abc0b43c5566bf8898ce5ad27d21f6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.6		d4fabba6e5cd4958d00f651c88fa9e8f94456070
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.7		07b08bf8b9c920be49700c6d0b16af56e3a69b23
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.8		8dc05ef855e8d5acdcd546756fffa21941201ae5
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.2.9		a9b188653cdc56db1bd9dd4ea9f7b9bfba084ec4
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.0		222b7e214c8137a25ed4f1c646eac3f4b529ec86
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.1		f7d9841282d99d43a31f84fc4689a5cbec733f3c
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.10		83d23c6e699b00b26ea1201cfc16e2ce669d811a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.11		e59621e9305c6c6739aed0a2bf1927475f390a66
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.12		f2b6fe476e71a48139729f0bb09f396e81b6a29f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.13		643ec6d89b62bab3037d59f0727569789b6fcbe0
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.14		24e68aee65d3a1273abed7f229ba616155a0a6b6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.15		08a1ed26449b7258bc03a0a25613eee0c3fe0575
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.17		47f9b5ef21d8d121065b5472d2ff445ec355af15
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.18		05968f29a33cae61d5f609b6eb33763f72eef66a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.19		439bac29294e2e7f8a52f1597b5fc9a7f1b1bfb4
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.2		30027dfa22804d8fb85f8e0477f91aa513ac6266
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.20		3b48a707bf78b46831ad46d44e2f7059af6ca9e2
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.21		04a8aae2571ea0c78fa80cab7c0fd8b1f898dd9f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.22		86b8b878e68cfc2f4203a4a7a6052c40d85919fc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.23		6081c43c2e75c976b612e4f09c66b3c8d3660a3c
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.24		42449bcb96a926ee1fdd13fcc37d72971b0ed027
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.25		d1c3999399c57fa0034515b98086d25dec1b6237
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.26		0016c3c168b625ad4cceefb694c44671fdabdb73
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.27		b28d0157ed68b83170e00c57477f88aee7f79136
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.3		9a1a3e0622547a3844f350b2186f4163f0875638
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.4		56da7e6357eab9e0a8337ac9ab8d4cc1729c39b6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.5		a56501a239db5e7ced22b5805784827e62165a27
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.6		2d333cd46a661a0fc8945ca92fb286a613586a85
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.7		d40a5934c76e576ad9386ae143dec751d36515a2
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.8		28e6cdd69c21e93dfca2e6ad71fd1c10fc58ea83
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.3.9		61b8c27d9592ae68acc62284ad2b21a6c491f257
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.0		5ff927cdf9b6e53617e0e147cea111b8b9d2765e
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.0-alpha.1		a8fe25a36cca5a0ed8513daf9483c82d87e6f74b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.1		7b0ac34785f9fffb6855ccb4f9bdc8cd6a8d8d1f
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.10		522ac8ebbcdb44fcc94cc8386099fda009e4b0f0
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.11		c0a31fb0da748b8c1fea05c23528c32fd9e440f8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.12		21a5b7a59200da3e5b69e8c83b620f4c904bcd11
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.13		6df1660244ce23ccf554b2a4c23359eb966fa440
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.14		d16b3fd3a738a411cf600254c88de6e1c0b92ebc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.15		11772442cd9a5beec1453e5a92313cba762dd6e1
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.16		ac1792f991ec20838cc7f1b0e8cb5020bf85c728
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.17		e4165f0528a3c50aad782c801e4eb90248b17cad
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.18		f5654b37bbd105151bc56e41ab7a8bfca762be6d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.19		f2af1dacc710c8c5c991449f4a850045233e56e2
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.2		33aa91629ad9ad20c41cbb646220e46ac33b4c60
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.20		1fef1dd0388e972ceef2e40f906fd84440a94da7
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.21		fcac34f089c4a2f17d7c1baf582195235961ad76
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.22		6c394030138ad8d852af91d2dae5819af3cb3976
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.23		a8915121ebd6b820a1a03d013ba3dfc22ce3a12d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.24		f32c960133bfdd94f463d310ed5281ec05d56fe5
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.25		e8e936b4bb9a7010b77646c38116fc9ec49df82b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.26		0c0b19d5cf73a3404ed440b99a9e1a471255ef52
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.3		4244820b6a6a63280e39c9f55b069e15d18288e6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.4		0053dd746ff3f2d4891d04247e6d087440245912
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.5		32eb8e26e1fd94973515751c2d6ddab1b8f6dcfe
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.6		d3c98619b53307f73e575afa7a1ca6fd62104745
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.7		86dcc6a82001da908af86b9da051d74ae44fd9b4
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.8		97ca539f6d9aff09753d6a31b81b9840a4ea55a6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.4.9		40ace43424e72782f0e16685b30e18e182a5bc1e
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.0		3b0cee63dfcf6acc5165c25c80fff2c079379e3d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.0-alpha.1		0be5e409afd7c1bb0e59ff67c28f0e09aa8e470b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.0-alpha.2		4cf657ab6bd18a17080d45decf4f4537b0440f5d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.0-alpha.3		7d1dd743efcd46c80ede89bdc5af5c458be9e0b8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.0-alpha.4		a4572cb21b25b818b91da04d6e8e53fef424c398
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.1		939cd7aa7c6dbd4a5f565182adc7ebcd29c298c8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.10		9f8de4f1bef721255e236b9ae19e024acafd1266
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.11		e97135d3203ad0b3f809e2067c4b092529b0d855
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.12		20f0afda6b92911bc3a6d5d37b67659b4f251a04
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.13		1e969ff8ac0d8ef493f7fa31b67de25ea4aef298
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.14		685eac9137bfa68e00a80a7bdf4e837643bf3df6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.15		4e7b1f0bb5ac2a536e1be8367018c24c578a0d94
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.16		0c6224d01549dfadde969ad6c4b2282d2c9de291
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.2		d43d40a1080aba20bbc777056b5b30b82830bbc8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.3		6c18a7803858d191cde381f3768d41b7da822615
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.4		394f2710e3c96fb4fe89b18be66ee8a647d8acba
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.5		2340df1bc532280276ded0b818f6b65823ea4562
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.6		f247f9a8fc3cb75ea70096e91eb9dd091525909d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.7		7c0753cc16aa9d2e082a48610bf6bc755076c230
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.8		15209f3cef713715a6ad95c600a6f4a1868120cc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.5.9		0aa33b9053c5444f23ab14592487e62314b0f5b3
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.0		db46175fc2580b166189abe20236ca9282f35278
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.0-alpha.1		0a363f272de1e7fa5c09bad1f56aaedcab53bbc7
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.0-alpha.2		796d10a2c5c3d19c68a4540ae293081fbf009512
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.0-alpha.3		aacda67e89ee28aad49a3ec39886e658d848c7cf
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.1		802c7b4d9e7700f4f05f8acb24ee6d550c789c94
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.10		3c5c0e7438c09cc004370304743131f8bde8365d
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.2		e7a37d84cab61130417ace5d7fa08a77b64eb5cd
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.3		36954eca9da1a88b7931f550f65a3cc4df44c5b8
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.4		1d5347bf93068137b41e54311382dabf99730e6b
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.5		dcce538400e0a61943d503587e46c9f654dc5afc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.6		df263d5fad0d51041a6e42944d04600ea89b4c04
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.7		916ec24568e9b7c5df3ec73904ad38febe080f90
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.8		775724bb10461b9dce4f8c2936fc626e257b51fc
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.6.9		1e7ab03dc253f08bce7fe3abb5f73f6d2ac0f01a
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.0		0a4906ee05b78babc7f2dbfac72e5d0aa7c89af6
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.0-alpha.1		46b6deec3ea9071c29f0508a00c41216fe0b9855
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.0-alpha.2		6e4f940ffe381c72415854f774b12d4525ae86ae
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.0-alpha.3		bf18f0f64c04624ba8cc49913aeea70d287bd759
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.0-alpha.4		1dea241e81050e67144eae7ff466483874b455f9
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.1		f6bfa20a972e167c8a42cccd70605e70ff3a0adb
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.2		9c2358e888839b28029266084e360ed969d77662
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.3		78c4e91c87b40dacd7483c05c38bea08a8f15519
io.gravitee.am.certificate	gravitee-am-certificate-javakeystore	4.7.4		cc89e5d058ea8fa64599a748fd49357f0688daa7
io.prediction	pio_2.10	0.9.6		cbef2865329e6adbf602673223ef2e553fa40420
io.yupiik.kubernetes	documentation	1.0.0		0b33970ac08beec8c40fa6d9bd860075f45a4864
is.cir	ciris-refined_2.11	0.1.0		ca31d33051bd5863b6d952621d4f53a2bccc0946
is.cir	ciris-refined_2.11	0.1.1		a487953d5ef33ac4ce4d3b8f2d2be59cd67f13af
is.cir	ciris-refined_2.11	0.1.2		88220d6e0f6eb8f2b573d72325bac2bb4a6fcbea
is.cir	ciris-refined_2.11	0.10.0		ebae5d4dc83b35877fed9d4f18c0842911b4f9da
is.cir	ciris-refined_2.11	0.10.1		0429d6dadefadb0459cc84432045fd06b3c9b4c2
is.cir	ciris-refined_2.11	0.10.2		34b79c20108f4e92f23b09ad469ffae29b83ca1f
is.cir	ciris-refined_2.11	0.11		87f248573ea03f0280cde6722febfa1dc347bfd9
is.cir	ciris-refined_2.11	0.11.0		1cfb6b805a95f7f154d2d447d07cad29dfa0d209
is.cir	ciris-refined_2.11	0.12.0		c344edf15ce9d5f56169c866169b579ba9c50aa5
is.cir	ciris-refined_2.11	0.12.1		92574ea2a09a5cac42a2bcc3ca8dd1dbda68938d
is.cir	ciris-refined_2.11	0.2.0		398d1682df08ad1fa9cc7891dda05b865eb14715
is.cir	ciris-refined_2.11	0.3.0		a5da2092f92a09d0b458d66917982d50ae31f13a
is.cir	ciris-refined_2.11	0.3.1		b31959f041e8d5feade3536e711b122a7b0840f8
is.cir	ciris-refined_2.11	0.3.2		c620070880c4ee097c2c5a5e55640b4c5f12b266
is.cir	ciris-refined_2.11	0.4.0		fa3b0280aed8927ce26ee1db1d7b67db9b9927f4
is.cir	ciris-refined_2.11	0.4.1		f6632572077ee4774ea657ee6886990fd2eb6ff5
is.cir	ciris-refined_2.11	0.4.2		5f9afc7c71ccfb39617bd81defc827fd8168f557
is.cir	ciris-refined_2.11	0.5.0		455090b0898d9dbe5438124c082ba1972bbb26f7
is.cir	ciris-refined_2.11	0.6.0		2c7ae5b40f4a6964cc8b745e7bcfaa3b162e0e51
is.cir	ciris-refined_2.11	0.6.1		b00c8057210ca2293fc601ccc2eaaba50f320c2b
is.cir	ciris-refined_2.11	0.6.2		dc2b409b1602b58f35124ef0b2313bdb6c454e7d
is.cir	ciris-refined_2.11	0.7.0		35e7b34bd7b91d78114d374bc7b6a11afac29165
is.cir	ciris-refined_2.11	0.7.1		89c593d8a39a23c575b07fcae6321353a62c0b49
is.cir	ciris-refined_2.11	0.7.2		77fdacec167db05866c349cf95f177a6a520b350
is.cir	ciris-refined_2.11	0.8.1		ae4c1bdc82fb197a930610214c978935c99433d5
is.cir	ciris-refined_2.11	0.9.0		d6e89bfd40a4db5a6d04a93b7647dc2bf49a6064
is.cir	ciris-refined_2.11	0.9.1		7e8682fc4f0d0fad97e837298a7647b866eb453e
is.cir	ciris-refined_2.11	0.9.2		8008cbaff1a6a62a8cb38383ae260b64dc583d87
it.unimib.disco.essere	arcan	1.2.1		669b6537f1d5f436fc2db7a2621ad55145f3f22d
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.1.2		d067e1d276523d58d375dfd408b94857f568c6e2
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.2.1		ffdbdd973764e7eaba00fc97c946a232f272fbe5
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.3.1		ffdbdd973764e7eaba00fc97c946a232f272fbe5
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.3.2		1da78ec57a249481114853575d070b0132340040
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.4.1		4fc833b5736883f1869a549a1aa3abbd28a8291c
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.5.1		4fc833b5736883f1869a549a1aa3abbd28a8291c
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.5.2		4fc833b5736883f1869a549a1aa3abbd28a8291c
kr.jadekim	kotlin-protobuf-kotlinx-jvm	0.6.0		34e1bcb932c9abca71fa938216162673c3f139ee
love.forte.simbot.common	simbot-common-streamable-tvosx64	4.10.0		N/A
love.forte.simbot.common	simbot-common-streamable-tvosx64	4.10.0	metadata	f75f9bf50fe3ba47c1967ea542379e4d89dfc380
