beehive	beehive-netui-tags-template	1.0-alpha		107d9b918241826488bcf34a6a1cee5b7a142d70
de.lhns	scala-http-problem-tapir_sjs1_2.13	0.1.5		88a3613107117f0665ca2165b8f695bc5f5b2b76
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.22.0		c63aebc0c75cf9e7ceae84891797cd31f905084e
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.23.0		00a37468c84c087b9401eda6003b8853a67c422d
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.23.1		43981fab5e002a25c69f86f6f3c69249a1a69e4e
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.23.2		079a3441f94257c2fd38598e359a2546d94fc3ca
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.24.0		d5df8439f0ba58678ec6543041451fe1235b7c0e
de.tu-dresden.inf.lat.jcel	jcel-coreontology	0.24.1		22753fee9726c19833fc67f63aa5160c13649351
io.gitee.caoxiaoyu97	cxycloud-rpc	0.0.1		dabf86db0cb2ea8c0bbd7080bd20618d3e9960d1
io.github.hamzabidi	authorizer	main		N/A
io.github.hamzabidi	authorizer	main	plain	0af50c2daa6d9ffa69fb16e7e1da24e5abae55f4
io.github.hamzabidi	authorizer	test		N/A
io.github.hamzabidi	authorizer	test	plain	f2b85ae62082b8c44a50b3dc5677ffcd0b17d8b1
io.github.hamzabidi	authorizer	v1.0.4		N/A
io.github.hamzabidi	authorizer	v1.0.4	plain	9844d455d7d7d267daafccebe828980fcb83d71d
io.github.logrecorder	logrecorder	2.0.0		N/A
io.github.logrecorder	logrecorder	2.0.1		N/A
io.github.logrecorder	logrecorder	2.0.2		N/A
io.github.logrecorder	logrecorder	2.1.0		N/A
io.github.logrecorder	logrecorder	2.10.0		N/A
io.github.logrecorder	logrecorder	2.2.0		N/A
io.github.logrecorder	logrecorder	2.3.0		N/A
io.github.logrecorder	logrecorder	2.4.0		N/A
io.github.logrecorder	logrecorder	2.5.0		N/A
io.github.logrecorder	logrecorder	2.5.1		N/A
io.github.logrecorder	logrecorder	2.6.0		N/A
io.github.logrecorder	logrecorder	2.7.0		N/A
io.github.logrecorder	logrecorder	2.7.1		N/A
io.github.logrecorder	logrecorder	2.7.1-RC4		N/A
io.github.logrecorder	logrecorder	2.8.0		N/A
io.github.logrecorder	logrecorder	2.8.0-RC1		N/A
io.github.logrecorder	logrecorder	2.8.0-RC4		N/A
io.github.logrecorder	logrecorder	2.9.0		N/A
io.github.logrecorder	logrecorder	2.9.1		N/A
io.github.lyxnx.compose.pine	pine-cards-desktop	1.0.2		8ea69aff48df45fb8c474f734b4606df73b14384
io.github.lyxnx.compose.pine	pine-cards-desktop	1.0.3		8ea69aff48df45fb8c474f734b4606df73b14384
io.github.pdvrieze.xmlutil	serialization-io-linuxarm64	0.91.0		N/A
io.github.pdvrieze.xmlutil	serialization-io-linuxarm64	0.91.0-RC1		N/A
io.github.woody230	ktx-compose-accompanist	4.0.1		adfb605def8a1214723d2751a03d042ccf822854
io.github.woody230	ktx-datetime-jvm	4.0.1		4f1b355a3563dd350260efce5e894d96dad6a31e
io.github.zubtsov.databricks	runtime-bom-aws-12.2-lts	0.0.2		N/A
io.github.zubtsov.databricks	runtime-bom-aws-12.2-lts	0.0.3		N/A
io.github.zubtsov.databricks	runtime-bom-aws-12.2-lts	0.0.4		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.1.4		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.1.4	metadata	da123938f9b09b2604f21db2eceacc074d9d071b
io.insert-koin	koin-test-iossimulatorarm64	3.1.5		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.1.5	metadata	0cba7a815c4e477f3b0be0ed4eb48631d085db75
io.insert-koin	koin-test-iossimulatorarm64	3.1.6		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.1.6	metadata	995ab8e81473770d09ddb25329ef724f6d81e67f
io.insert-koin	koin-test-iossimulatorarm64	3.2.0		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.0	metadata	1cc03979503dbc0a0cc8e9ef2f61ba46c7e2127e
io.insert-koin	koin-test-iossimulatorarm64	3.2.0-beta-1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.0-beta-1	metadata	8dcc35f38d2afc3b68868878203c4f30230f59f8
io.insert-koin	koin-test-iossimulatorarm64	3.2.1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.1	metadata	1712e23c6026d39409d8a4c8a07ab291c0d8ec45
io.insert-koin	koin-test-iossimulatorarm64	3.2.2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.2	metadata	0d9e538f51c5a0f35d977f11085db5383d228027
io.insert-koin	koin-test-iossimulatorarm64	3.2.4		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.4	metadata	cb13186e83e8358455fd5d1409f49a8024e43797
io.insert-koin	koin-test-iossimulatorarm64	3.2.4-rc1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.4-rc1	metadata	d93b053ce0a28936c687e4fd30ef4b32904cdfb7
io.insert-koin	koin-test-iossimulatorarm64	3.2.4-rc2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.2.4-rc2	metadata	af43547d55e258408103881fabc4afb06c303f0c
io.insert-koin	koin-test-iossimulatorarm64	3.3.0		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.3.0	metadata	957faeab9a0143cc0612038b8cf3a62a2f0cf25e
io.insert-koin	koin-test-iossimulatorarm64	3.3.2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.3.2	metadata	5822a9d051a4003b9701144939b6f2cb85bb226b
io.insert-koin	koin-test-iossimulatorarm64	3.3.3		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.3.3	metadata	99c9e106b6d0a120733d6e9acc7258f6b56567f2
io.insert-koin	koin-test-iossimulatorarm64	3.4.0		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.4.0	metadata	866ca6d2151c6c7e37df4f069710885bba8b04ab
io.insert-koin	koin-test-iossimulatorarm64	3.4.1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.4.1	metadata	26d909e4a3e944b18a16992807a7c78c1031d118
io.insert-koin	koin-test-iossimulatorarm64	3.4.3		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.4.3	metadata	96f8f18ce51eca1ed96cab0a98294ff153fd98c8
io.insert-koin	koin-test-iossimulatorarm64	3.5.0		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.0	metadata	b90843b089100e4a737dc0e32dbd7654ea447ca6
io.insert-koin	koin-test-iossimulatorarm64	3.5.2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.2	metadata	831cfee8866c334c5bdb73dab6dfd3948a799569
io.insert-koin	koin-test-iossimulatorarm64	3.5.2-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.2-RC1	metadata	42f0260b004996c5fbbfed6b8fa7929325bc71c1
io.insert-koin	koin-test-iossimulatorarm64	3.5.3		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.3	metadata	3d9d51e319c0e4fecfc19d3703a588614a1f3a6d
io.insert-koin	koin-test-iossimulatorarm64	3.5.4		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.4	metadata	de19a7ef41a52612f4a43f462e1f1a7f66ed45f1
io.insert-koin	koin-test-iossimulatorarm64	3.5.4-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.4-RC1	metadata	99e23cd645cf1a97af19bc67e79ec69c11497506
io.insert-koin	koin-test-iossimulatorarm64	3.5.4-RC2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.4-RC2	metadata	5a4ad1bf9b20ba0d8a57a28ae2c23e31facebbad
io.insert-koin	koin-test-iossimulatorarm64	3.5.5		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.5	metadata	116f37d11c433c2c805d425dd1644a04453678e6
io.insert-koin	koin-test-iossimulatorarm64	3.5.6		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.5.6	metadata	ca5cf64659e6bc1a00b4b5b8b106e846db50fc2f
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta2	metadata	5490f83b2e7e6b5a1ae03f229b82fbe40bf37efd
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta3		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta3	metadata	de6f886b8f3cd5aa4bb990c9c7ddafc500cd1b65
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta4		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta4	metadata	2d443a46a79fc9692adcbdd45bb98776b1c1e96a
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta5		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-Beta5	metadata	2b152994d18973e36d71e0d3e77e195a68abb30c
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-alpha1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-alpha1	metadata	3b94634b6a9f684069bc4fd88cf9bf5a6734614b
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-alpha3		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-alpha3	metadata	a6d5a5a4067e3ad9d6abceaa5d3483d2a4a8fe2e
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-wasm-alpha1		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-wasm-alpha1	metadata	706274c9ca812066440a81bcc8cd04f6ba245a51
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-wasm-alpha2		N/A
io.insert-koin	koin-test-iossimulatorarm64	3.6.0-wasm-alpha2	metadata	1bc5cffe8c2ce83295f7d01e51dbc52a1934c207
io.insert-koin	koin-test-iossimulatorarm64	4.0.0		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.0	metadata	985861098a7335e3c5dfa33f1a53a550e898f4a2
io.insert-koin	koin-test-iossimulatorarm64	4.0.0-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.0-RC1	metadata	9cfeeba98bd9d4a841f483d0f0df20424ed45eab
io.insert-koin	koin-test-iossimulatorarm64	4.0.0-RC2		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.0-RC2	metadata	543bf0cb90129839e504c6f03e40e864603589d5
io.insert-koin	koin-test-iossimulatorarm64	4.0.1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.1	metadata	579ddc073af24ebc865ed3e147355a5a0e099684
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-Beta1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-Beta1	metadata	fe96570c5cc57f781252f577dec1e0175bc58b72
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-RC1	metadata	55bcfce471c4052e93b41e4b63db9ad1bc1b4696
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-RC2		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.1-RC2	metadata	a99d15efc1c97a7d339f6ab89eb0d024e6aa8ad8
io.insert-koin	koin-test-iossimulatorarm64	4.0.2		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.2	metadata	3f615a1d1c30236f2cdebe653ddc821f26269885
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC1	metadata	1ca3886685bd1c5b872ec752afd564c2167f3d3f
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC2		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC2	metadata	b076f47085113a521f1733dd7401e1c1db1fa3b8
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC3		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.2-RC3	metadata	6f404aaaf307b06f951516f25b7a27bea57f1cf5
io.insert-koin	koin-test-iossimulatorarm64	4.0.3		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.3	metadata	bb0dc757e802bd5d0e70b1785bd16b180e5f4fa7
io.insert-koin	koin-test-iossimulatorarm64	4.0.3-Beta1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.3-Beta1	metadata	1eaff19d204c2db1e79b05ec1909d0ec0e72ed62
io.insert-koin	koin-test-iossimulatorarm64	4.0.3-RC1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.3-RC1	metadata	c982311580458372d3fb1b80bba4463ba7e3a19d
io.insert-koin	koin-test-iossimulatorarm64	4.0.4		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.0.4	metadata	cc6133dc00568e441c2236e923f56f050a94d1be
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta1		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta1	metadata	9e7f89d52ca2a52ab6a44139a2739e967070b3ae
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta10	metadata	612eac92616d03a616456aa48cebc45aa5f6a40a
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta11	metadata	f4066386e4318cdebae3e79505f1d0e66247c307
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta13-KTOR-EAP	metadata	177444af22e1dce0c9ac774da26cf2983b7dec06
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta3		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta3	metadata	00242103716ffb702e4e4a30613b502f4bb50ba0
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta4		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta4	metadata	5231abdd773a51d503554c83926ac285244469f7
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta5		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta5	metadata	1ec80680acebf0aaa0e3e57c3ce2241452f94296
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta6		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta6	metadata	c080552cc6faf4adeea859987095083232b3fcaa
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta7		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta7	metadata	646fbe57ce58c5cfeddf624cfab21c92534ed04e
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta8		N/A
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-Beta8	metadata	c7436f3dfe11895f050ce4ceb36d8e6c44fa5267
io.insert-koin	koin-test-iossimulatorarm64	4.1.0-RC1	metadata	b024e81e2b261a72e4f2b472250a333fb939be1f
io.jobial	sclap-core_2.13	0.9.0		4c8b1afd3601cc023b0aeee1a49b0ab59c4175c0
io.jobial	sclap-core_2.13	0.9.1		a23db600e2d9b73a6cb007f9d058d0b5057f7e40
io.jobial	sclap-core_2.13	0.9.2		4dd7ec521f946ad97b3a8c0f1f9c011e805ea257
io.jobial	sclap-core_2.13	0.9.3		cabd8d365076ce40783f1f07d2df78fe0a3a6278
io.jobial	sclap-core_2.13	0.9.4		58e5096a70924999a9eaf8473485b9c6cd064bf1
io.jobial	sclap-core_2.13	0.9.5		75f0ef9d271815c9523a235b600eb94e9fb8343b
io.jobial	sclap-core_2.13	0.9.6		f708da6381a737f59c87b807ff9fbfcc2381e67c
io.jobial	sclap-core_2.13	0.9.7		b97e9750aeb17e64bc9895b122a9abc9896946c6
io.jobial	sclap-core_2.13	0.9.8		ad6b4eae195b5ea794ea424589586f07124f35c9
io.jobial	sclap-core_2.13	1.0.0		9a2dc73e37a06474c0f8cc32af265bb7699040fd
io.jobial	sclap-core_2.13	1.0.1		862f149fa813365c015a4b45f46f5ae56b7d0a30
io.jobial	sclap-core_2.13	1.1.0		d4445d89a094121667fab491220b450ece10a2e9
io.jobial	sclap-core_2.13	1.1.1		e49309641c7a0884c5357c057a427bb16b632858
io.jobial	sclap-core_2.13	1.1.2		820e8fb142a01becd4b3a7d77877166930f1fcb8
io.jobial	sclap-core_2.13	1.1.3		6bb1ecee1669919d6c1dd2bca354a1530eaeba54
io.jobial	sclap-core_2.13	1.1.4		8bbd561b7961145fab07a514b00937977e37bc45
io.jobial	sclap-core_2.13	1.1.5		8419a777ddae0477f9a0c3104d9c312c38ed07e0
io.jobial	sclap-core_2.13	1.1.7		6f85057cb280a18ab77ea095fa570bad83c647e4
io.jobial	sclap-core_2.13	1.2.0		f846fdd9292d628b9f6dfd4e95719c7b251ec983
io.jobial	sclap-core_2.13	1.2.1		a504b5abe3266f4bc13c7765c176e6b4568e6adc
io.jobial	sclap-core_2.13	1.2.2		c1cd8f8b2ef5fe000937e5984aac2207fb8c993f
io.jobial	sclap-core_2.13	1.2.3		8813208437edce804ac6d1ebedf28c590566cc61
io.jobial	sclap-core_2.13	1.3.0		ac3d7ac0eed6a9e6adb7218a93a77c5c7cc68398
io.jobial	sclap-core_2.13	1.3.10		0a79aa4f61e00802549fb446896d1427086cf1af
io.jobial	sclap-core_2.13	1.3.11		b39d4520e427a029db807ae6881f3d5a3fb3b359
io.jobial	sclap-core_2.13	1.3.6		f37cae0084f399cf36d26c2cbd7cffb605fb3fdf
io.jobial	sclap-core_2.13	1.3.7		4c137e2762a7be87db9ba3f3c99db165c61c427e
io.jobial	sclap-core_2.13	1.3.8		1ff3af447fa60465be94046b3820758544c75242
io.jobial	sclap-core_2.13	1.3.9		fa7634fab93f914e816d8d5b2e875cfd0fcefd8d
io.jobial	sclap-core_2.13	1.4.0		8f99604b5d0b6a0a43261ce170067dcd19229ae5
io.jobial	sclap-core_2.13	1.4.1		5cba8ecf143cdb73e72bba22cae35793708d0587
io.jobial	sclap-core_2.13	1.5.0		bd7c2c1af8ab263e92fd12dc5bd9372f622e81f6
io.jobial	sclap-core_2.13	1.5.1		3b25cd550d593b846c2cd49c6cb12c28ac47921b
io.jobial	sclap-core_2.13	1.5.2		994353be0d70836ea241d8fb746aac207d2d4b74
io.jobial	sclap-core_2.13	2.0.0		e005eb1204e7dca60a88190ad32578be2aa75561
io.joyrpc	joyrpc-serialization-fst	1.2.0-RELEASE		649263200d7fac79b212d9e4e8830ef8118b037e
io.joyrpc	joyrpc-serialization-fst	1.3.0-RELEASE		9da6c634334c55f0810e7434926190385b2785e4
io.joyrpc	joyrpc-serialization-fst	1.4.0-RELEASE		e60be426eb44ac8412cd64e1d8751d66793c86a5
io.joyrpc	joyrpc-serialization-fst	1.4.1-RELEASE		43810158bea96a3ccda04b911199c825bfe97694
io.joyrpc	joyrpc-serialization-fst	1.4.2-RELEASE		18725b865c121d26c76ea561c8b9f1a0ec3f1d16
io.joyrpc	joyrpc-serialization-fst	1.4.3-RELEASE		ffdda6713a7dfb95e2adf789029996b52d4519e3
io.joyrpc	joyrpc-serialization-fst	1.4.4-RELEASE		4a38490ec8086c4a0aba86aeccdfe8bece2af358
io.joyrpc	joyrpc-serialization-fst	1.4.5-RELEASE		d16b1865761e96bd21f287198af8d1c55a9304a7
io.joyrpc	joyrpc-serialization-fst	1.4.6-RELEASE		801aca92917ee12cec08d58b7b4a8cfc7718a92c
io.joyrpc	joyrpc-serialization-fst	1.4.7-RELEASE		9cfb343cc00a5c852291604f121a51e0eaff1532
io.liftwizard	liftwizard-config-logging-buffered	0.10.0		5734936ec40b25f72636e4df36ba32c276b2a4da
io.liftwizard	liftwizard-config-logging-buffered	0.11.0		6743097438b40aba244c1ff79323dbfa6e80a6a7
io.liftwizard	liftwizard-config-logging-buffered	0.12.0		415ac338e88aeddc62e82917e382943e389818c8
io.liftwizard	liftwizard-config-logging-buffered	0.13.0		7a1a64f8194c447d98cedb057b9303dc34c1264c
io.liftwizard	liftwizard-config-logging-buffered	0.14.0		075cecd7950783747edfcae03f6631f466df5514
io.liftwizard	liftwizard-config-logging-buffered	0.15.0		9a098ac05deaf65bb12569c6aa29830e2d07df4f
io.liftwizard	liftwizard-config-logging-buffered	0.16.0		0da6d9f3df837b4ca46ec57b2db227ca9481a8ff
io.liftwizard	liftwizard-config-logging-buffered	0.17.0		3aa19125282e5a82101c3b2a8ae6fbb02fe00fdc
io.liftwizard	liftwizard-config-logging-buffered	0.18.0		d6b7849fb4e296f006399c7e727e75088e2df913
io.liftwizard	liftwizard-config-logging-buffered	0.19.0		0bb40948f24864da0753e981bba728e0fe3b5073
io.liftwizard	liftwizard-config-logging-buffered	0.20.0		b047b1e7857657c121573cb7aa8684f415e03406
io.liftwizard	liftwizard-config-logging-buffered	0.21.0		25daba35326a1e23a2b35b40f333402eb7c18947
io.liftwizard	liftwizard-config-logging-buffered	0.22.0		f999ee9156f97a3110f68a5203418939af639b03
io.liftwizard	liftwizard-config-logging-buffered	0.23.0		18ac442fe2dca744f55f15d8fd4ab0ff587c7ef1
io.liftwizard	liftwizard-config-logging-buffered	0.24.0		bd7dcf408225a82c756089137239de8884183167
io.liftwizard	liftwizard-config-logging-buffered	0.25.0		f88b0e866db680eb32931a77ebc1c3fbc91a038d
io.liftwizard	liftwizard-config-logging-buffered	0.26.0		25e6874ec22e0d04bf142a3b2428d11802b8e762
io.liftwizard	liftwizard-config-logging-buffered	0.27.0		178158bfe2fb6aa207f4ea3139d69a9ecd41503b
io.liftwizard	liftwizard-config-logging-buffered	0.28.0		394e2f2840018c781732f82e25a9741add723867
io.liftwizard	liftwizard-config-logging-buffered	0.29.0		92b18baf7cc9b6b5f90650d7f65d60de3912c430
io.liftwizard	liftwizard-config-logging-buffered	0.30.0		2b6adc4000f727e58304159aebe1eba1409c0027
io.liftwizard	liftwizard-config-logging-buffered	0.31.0		2771bd5f65565cec0752adc9e2438e28752bb0a0
io.liftwizard	liftwizard-config-logging-buffered	0.32.0		c813a12746a7f3b511c5abc0af6642ba9ee84087
io.liftwizard	liftwizard-config-logging-buffered	0.33.0		ecd80948410d1dfbd429e0e808bfd62ff6d2971d
io.liftwizard	liftwizard-config-logging-buffered	0.34.0		74c7597648c279c684e8b0f29fcfcc0fef080fd2
io.liftwizard	liftwizard-config-logging-buffered	0.35.0		5dbe0882091a08fdedf020260e10c436ce18dcd2
io.liftwizard	liftwizard-config-logging-buffered	0.36.0		2ae5442d213ce15fb67ddc606d7e6a0a66d0ab6e
io.liftwizard	liftwizard-config-logging-buffered	0.37.0		74c333e02c227be3c9a1627be8d10128b885d47f
io.liftwizard	liftwizard-config-logging-buffered	0.4.0		b5b37f46b96d3ad2afdcebe74bd0a1fbdf4d00d5
io.liftwizard	liftwizard-config-logging-buffered	0.5.0		22c4fd612604d40a05c86e43aa7d6d4b78392968
io.liftwizard	liftwizard-config-logging-buffered	0.6.0		55aae2d16f267e8668c032ad9ef2373ae953f352
io.liftwizard	liftwizard-config-logging-buffered	0.7.0		f01586f25705b740514ac35154599200ea31bc28
io.liftwizard	liftwizard-config-logging-buffered	0.8.0		6840f8ddeea7634a4f84e13b0bae61469265b864
io.liftwizard	liftwizard-config-logging-buffered	0.9.0		1fecac3c570e73ec51059e72017c96a34ef1a410
io.liftwizard	liftwizard-config-logging-buffered	1.0.0		ee9d56ff8365435dfc1abe44da8a51a5600373c1
io.liftwizard	liftwizard-config-logging-buffered	1.0.1		843cf223202943a23deaf58c3e9c894755511176
io.liftwizard	liftwizard-config-logging-buffered	2.0.0		a19733eb7555598b08aa280adf05e17ec10d48e3
io.liftwizard	liftwizard-config-logging-buffered	2.0.1		b900b2178a5c204938e9aae03fcfa8e4c7a86c0f
io.liftwizard	liftwizard-config-logging-buffered	2.1.0		89e5507c9db883db813e2d4504e8f02330dfdb0d
io.liftwizard	liftwizard-config-logging-buffered	2.1.1		8f37eb4596ca195a660bc82d5cc171fb27e1cff4
io.liftwizard	liftwizard-config-logging-buffered	2.1.10		23164840e96fde46f90ba27b4848db58c21e606f
io.liftwizard	liftwizard-config-logging-buffered	2.1.11		1243f0883403109b3f595a26f903586675bd7ba7
io.liftwizard	liftwizard-config-logging-buffered	2.1.12		b7b8f92b170e348a4196201c3de5d35ff5f76c1d
io.liftwizard	liftwizard-config-logging-buffered	2.1.13		8fc0ac928205ded6e171e4cf75c80563cdb3ed85
io.liftwizard	liftwizard-config-logging-buffered	2.1.14		7ba249c957d1cad84b3b32052969c3fdff2f1136
io.liftwizard	liftwizard-config-logging-buffered	2.1.15		cf3dd7c9064e720b0f6cc03eae7663f98cbb229c
io.liftwizard	liftwizard-config-logging-buffered	2.1.16		1afa6d0664bcdee034a8b39e314d24d55a3247a8
io.liftwizard	liftwizard-config-logging-buffered	2.1.17		e8135257115aebdda9116bfd2047eb97053e6684
io.liftwizard	liftwizard-config-logging-buffered	2.1.18		18511530f7dd83de6b784466234dc30f92916705
io.liftwizard	liftwizard-config-logging-buffered	2.1.19		7c7f0c7d9f3dee15e999349a05c686380767bdcd
io.liftwizard	liftwizard-config-logging-buffered	2.1.2		c32758e85ce9e561211661dcac99d39ada5886ef
io.liftwizard	liftwizard-config-logging-buffered	2.1.20		cd5ac424113ebaff4e2d16d557e282dfa658bb06
io.liftwizard	liftwizard-config-logging-buffered	2.1.21		10eae477339a43711c6bb0a75b90be56abeaf447
io.liftwizard	liftwizard-config-logging-buffered	2.1.22		ccd95a65022495c027cdb06ee7992eefec40945b
io.liftwizard	liftwizard-config-logging-buffered	2.1.23		b7566921dc9b6e0b235c4e72cdfd98a39712f5d4
io.liftwizard	liftwizard-config-logging-buffered	2.1.24		fe5e24680231cc6cf6872d86e8a125a1944b5fa7
io.liftwizard	liftwizard-config-logging-buffered	2.1.25		63e2048e73f52f59b2ecafa451f426c1476bf33f
io.liftwizard	liftwizard-config-logging-buffered	2.1.26		53982485d28e2c2b894cf7031b68dc2e3d4ae817
io.liftwizard	liftwizard-config-logging-buffered	2.1.27		a3cf0d4e637653ab9879d2886be42a640cae8b05
io.liftwizard	liftwizard-config-logging-buffered	2.1.28		ea7662830d54bb4b516b8460522edef67d06c257
io.liftwizard	liftwizard-config-logging-buffered	2.1.29		962bcf3fe214a5770af07d5dd4a55454d435da5e
io.liftwizard	liftwizard-config-logging-buffered	2.1.3		a1b319fe6457569bb4d422afa092a83e5b73abd7
io.liftwizard	liftwizard-config-logging-buffered	2.1.30		fbe38170c405fb70f3f9e07d81c30bdbe6c17a22
io.liftwizard	liftwizard-config-logging-buffered	2.1.31		9a6cc2adb564de576158f30602cbe66b13632791
io.liftwizard	liftwizard-config-logging-buffered	2.1.4		57fe285a5538dcf69c6f720c19de73587fdc91d1
io.liftwizard	liftwizard-config-logging-buffered	2.1.5		602ad0fe3c97e9548996f5740005208c6ecc0ddb
io.liftwizard	liftwizard-config-logging-buffered	2.1.6		ce5c004d3d8ef585df65e817888966e66722fc56
io.liftwizard	liftwizard-config-logging-buffered	2.1.7		cf3699354214234316d55b5373b379b023f73d85
io.liftwizard	liftwizard-config-logging-buffered	2.1.8		7889d85026741dbf59d7a0d53db827f1965d283a
io.liftwizard	liftwizard-config-logging-buffered	2.1.9		4958bc095ae05209b28ecd7484fc296e2c83a75a
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha01		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha02		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha03		N/A
