ai.vyro.imagine.sdk	shared-android	1.0.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.39		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.40		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.41		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.46		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.47		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.48		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.49		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.50		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.51		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.52		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.53		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.54		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.55		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.56		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.57		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.58		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.59		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.60		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.61		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.62		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.63		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.64		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.65		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.66		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.67		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.68		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.69		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.70		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.71		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.72		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.73		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.74		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.75		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.76		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.77		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.78		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.79		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.84		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.85		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.86		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.87		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.88		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.89		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.90		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.91		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.96		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.97		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.98		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.8.99		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	5.9.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.1		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.10		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.11		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.12		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	6.0.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.105		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.106		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.107		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.109		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.110		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.28		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.29		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.30		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.31		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.32		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.33		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.39		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.40		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.41		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.46		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.0.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.10		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.11		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.12		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.14		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.16		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.17		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.18		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.19		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.20		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.21		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.22		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.23		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.24		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.25		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.26		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.27		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.28		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.29		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.30		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.31		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.32		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.33		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.39		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.40		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.41		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.46		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.47		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.48		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.49		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.50		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.51		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.54		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.55		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.56		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.57		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.1.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.1		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.10		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.11		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.12		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.14		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.16		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.17		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.18		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.19		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.20		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.21		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.22		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.23		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.24		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.42		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.43		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.44		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.45		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.2.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.1		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.3.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.4.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.4.14		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.4.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.4.16		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.1		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.10		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.11		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.12		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.13		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.14		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.15		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.16		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.17		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.18		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.19		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.20		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.21		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.22		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.23		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.24		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.25		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.26		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.27		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.28		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.29		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.30		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.31		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.32		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.33		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.34		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.35		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.36		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.37		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.38		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.8		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.5.9		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.2		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.3		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.4		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.5		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.6		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.6.7		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.100		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.101		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.102		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.103		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.104		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.105		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.106		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.257		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.258		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.259		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.260		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.261		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.262		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.263		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.264		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.265		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.266		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.267		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.268		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.269		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.74		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.75		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.76		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.77		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.78		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.79		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.80		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.81		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.82		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.83		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.84		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.85		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.86		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.87		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.88		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.89		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.90		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.91		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.category.feature	7.7.96		N/A
