ai.yda-framework	filesystem-retriever-starter	0.1.0		980cba5698fb60ffa50cfb604c08d07f031ae630
org.joinfaces	myfaces-spring-boot-starter	5.0.8		1c751d4f57bbb04cef5b4eb6690c7945fc222275
org.joinfaces	myfaces-spring-boot-starter	5.0.9		ed9f243d9f0b5a591a7db38c38b2b04a10d093ff
org.joinfaces	myfaces-spring-boot-starter	5.1.0		7d040075e0d0faf71f7e08ec282280bcbf48537e
org.joinfaces	myfaces-spring-boot-starter	5.1.0-m1		8ce50c593e32e76b16df40c9b2f29a2f3880fe2d
org.joinfaces	myfaces-spring-boot-starter	5.1.0-m2		60f5184045d625bfcc6c85d37f396ff52d47994a
org.joinfaces	myfaces-spring-boot-starter	5.1.0-rc1		407fd4c12814568abb3a3ec095676ff27332aaf3
org.joinfaces	myfaces-spring-boot-starter	5.1.0-rc2		8adea0d1cd68bea7cc0301a2f8bd07de27930b2f
org.joinfaces	myfaces-spring-boot-starter	5.1.1		6c3c01f32b23f0d152ad60971f14dabe63bd532b
org.joinfaces	myfaces-spring-boot-starter	5.1.10		c6fcb5d200e21e041b7285021ef94e5d9c6eb2d8
org.joinfaces	myfaces-spring-boot-starter	5.1.11		acd118fa2828e2b0ee431a154b86b9798a257417
org.joinfaces	myfaces-spring-boot-starter	5.1.12		b4feb8292187092a529abf60ef2d5298f296920f
org.joinfaces	myfaces-spring-boot-starter	5.1.2		9cb3663343e344ae72421085eb5d89f11fa8eaac
org.joinfaces	myfaces-spring-boot-starter	5.1.3		b676221e84a5a900a3d1f338129ca8602fa69a1f
org.joinfaces	myfaces-spring-boot-starter	5.1.4		2b6a1c57a9a73b1ee479e1ead7bb695415a2222e
org.joinfaces	myfaces-spring-boot-starter	5.1.5		e3ad892a52cc80f779b7e0ffe52a02020f038bfd
org.joinfaces	myfaces-spring-boot-starter	5.1.6		2e219ab6e4e21f26bdf611f8d836824aad7f8c96
org.joinfaces	myfaces-spring-boot-starter	5.1.7		eb3f3c802f372717ecf9365fb17fefaaf352cb4b
org.joinfaces	myfaces-spring-boot-starter	5.1.8		8e739fb909a3f9e91691a2e87b8abd916779e482
org.joinfaces	myfaces-spring-boot-starter	5.1.9		2aec527c8ae6fc85b56ed75799b4d0ea3e3161fd
org.joinfaces	myfaces-spring-boot-starter	5.1.9.1		cb1c3044f83074e8e1c2f67be89e857ced48afd2
org.joinfaces	myfaces-spring-boot-starter	5.2.0		54dd62f41b14373e3657fd465ea93af99e915eae
org.joinfaces	myfaces-spring-boot-starter	5.2.0-m1		96c61d887e83ae2820243e88f8db2af96a78adf1
org.joinfaces	myfaces-spring-boot-starter	5.2.0-m2		31e8ba56d6cec22b86d0e06cece5afe41724ac0b
org.joinfaces	myfaces-spring-boot-starter	5.2.0-m3		a0eec273e89aab9e319d14cce72eae1922bb04b1
org.joinfaces	myfaces-spring-boot-starter	5.2.0-rc1.1		470ac1d542d6e1cf15f70bb0aebb8825fcb4b9da
org.joinfaces	myfaces-spring-boot-starter	5.2.0-rc2		4008284c93fa148c34239fe334411c09159d05db
org.joinfaces	myfaces-spring-boot-starter	5.2.1		66c8415cb45de59efbfd54f1465ccf76f659286a
org.joinfaces	myfaces-spring-boot-starter	5.2.10		553121b679ce6a1781ac35abe970f24675eca146
org.joinfaces	myfaces-spring-boot-starter	5.2.11		c0e62f1f4f96f34c799867835978aa47f720dc17
org.joinfaces	myfaces-spring-boot-starter	5.2.12		22cc13b849b7b06dbd046f71a239a139423d052a
org.joinfaces	myfaces-spring-boot-starter	5.2.2		eff9ee7fe162738dc7cb4bf161b13667caf25310
org.joinfaces	myfaces-spring-boot-starter	5.2.3		25094fd15860a6ae329e24ee8c9a05cdc4c44a88
org.joinfaces	myfaces-spring-boot-starter	5.2.3.1		dad14ee686992d400da18d9533216a2629e26319
org.joinfaces	myfaces-spring-boot-starter	5.2.4		f080e141009e0a564de08b9130af4fac64f5e75e
org.joinfaces	myfaces-spring-boot-starter	5.2.5		5c6013c55a25c85ed092a1e45396bdc1cae478c4
org.joinfaces	myfaces-spring-boot-starter	5.2.6		6558840f5a05f99b56decd4e8caa341c26f92e8c
org.joinfaces	myfaces-spring-boot-starter	5.2.7		2e926c83d7ac1323afe4231d6599fb81a3f115fd
org.joinfaces	myfaces-spring-boot-starter	5.2.8		99f354dedbd35fd8907b0fae47365d22109a486d
org.joinfaces	myfaces-spring-boot-starter	5.2.9		e28f39a04799713809bb6909ab6590794c0a2994
org.joinfaces	myfaces-spring-boot-starter	5.3.0		264035c88dc5e22b685ba4ac2cce91c955ef09ee
org.joinfaces	myfaces-spring-boot-starter	5.3.0-m2		066b4d17b71f18fc16687f356c9a7bf05d332447
org.joinfaces	myfaces-spring-boot-starter	5.3.0-m3		f46077efc65d2b9f09a2c148077685bdece8126d
org.joinfaces	myfaces-spring-boot-starter	5.3.1		f0fe586e3d494b23a55f36e8a365484a0dffb5d2
org.joinfaces	myfaces-spring-boot-starter	5.3.10		bb946ec54f1d04018c9ee004d23e91b26d02312d
org.joinfaces	myfaces-spring-boot-starter	5.3.11		9e3587e547f07801ea0dc90471484f2bb266fb6f
org.joinfaces	myfaces-spring-boot-starter	5.3.2		a5d5585c5585256063bc52ca512de1a2d0e28c6c
org.joinfaces	myfaces-spring-boot-starter	5.3.3		1747b69d987937914c137b4486450db752dbe2ad
org.joinfaces	myfaces-spring-boot-starter	5.3.4		796b1b6b90c05d712c077d5d8a4e624268526f0e
org.joinfaces	myfaces-spring-boot-starter	5.3.5		d29518f0919cebedb7f378e79e12e6803dd20608
org.joinfaces	myfaces-spring-boot-starter	5.3.6		50e245aeaa99efaa8a9478b4ec915be822125c27
org.joinfaces	myfaces-spring-boot-starter	5.3.7		df126210588922803c6bd837878ac7ac6bcfc894
org.joinfaces	myfaces-spring-boot-starter	5.3.8		0869c0e13f460117b66621959c99d3a36a4dc99b
org.joinfaces	myfaces-spring-boot-starter	5.3.9		0cc32dd0219fef5f9600e03cc631a604f20825a7
org.joinfaces	myfaces-spring-boot-starter	5.4.0		326110a1e398876eaad3db331c007965c3ff646d
org.joinfaces	myfaces-spring-boot-starter	5.4.0-m1		1ab6b21474df12e7679584df9498d60fc9763e80
org.joinfaces	myfaces-spring-boot-starter	5.4.0-m2		feafe426c1c8baeffe33a9a7580e9461ecd507bd
org.joinfaces	myfaces-spring-boot-starter	5.4.0-m3		33a0c00d18f9279f69f616c0a79a898e9f071ba4
org.joinfaces	myfaces-spring-boot-starter	5.4.0-rc1		9574f1510b0f9e1abc909b7231d6f707b27017df
org.joinfaces	myfaces-spring-boot-starter	5.4.1		0850e914957d7bbc181e4478a463b33d139525fc
org.joinfaces	myfaces-spring-boot-starter	5.4.2		ae6831a4ac3fd4bcf2fa782a40c218e27aeab57d
org.joinfaces	myfaces-spring-boot-starter	5.4.3		a3ba4e65da42922d294f23f75ff30ed565e1593a
org.joinfaces	myfaces-spring-boot-starter	5.4.4		0ae5b666ae736ea1066fddfe8bfc41a7dc01c7f3
org.joinfaces	myfaces-spring-boot-starter	5.4.5		000915c6c064b2b2db5a6db35250d56bfc027047
org.joinfaces	myfaces-spring-boot-starter	5.5.0-m1		195c5055ca9e5b108cf0c337d14b1d39eb098dd3
org.joinfaces	myfaces-spring-boot-starter	5.5.0-m2		eb808eec9221073d11927f31e0465d46ed863802
org.joinfaces	myfaces-spring-boot-starter	5.5.0-m3		138822663a520174743146ec2550bc35bb3f3f2b
org.jooby	funzy	0.1.0		39d23c2da957d578352e74bd65540d12bd0caf20
org.kompars.ktor-plugins	hotwire-turbo-jvm	0.10.0		e60ab06f03e4651ddfd156e59d20bccbc5fb94ff
org.kompars.ktor-plugins	hotwire-turbo-jvm	0.11.0		674b7fc9cc5f6a22d5592d7eb40348c3729d1709
org.mobicents.smsc	smsc-cli	3.0.10		c4612354b2e02924ca53806886b09ef4978d2674
org.mobicents.smsc	smsc-cli	3.0.11		e1d5e27d34e5824dfe55ca39e94e4b275ad1f90d
org.mobicents.smsc	smsc-cli	3.0.12		64cf39678670a04bd6361e8fa2d47b6d8557042e
org.mobicents.smsc	smsc-cli	3.0.13		967e10ff30122b3563cb568d16ace473ce353da9
org.mobicents.smsc	smsc-cli	3.0.14		4f34b13e346a667882740ec61c694e76059c1c2e
org.mobicents.smsc	smsc-cli	3.0.15		ba5a035de6380fb873221e4bb3d0b04f1f337f2b
org.mobicents.smsc	smsc-cli	3.0.16		6908e5a5fd71c170770429ae9a6d5b3258736968
org.mobicents.smsc	smsc-cli	3.0.17		f854cd96715b2845aa58f8748e9e616bd211ec7c
org.mobicents.smsc	smsc-cli	3.0.18		44f3b20ce6a005bd697a5eb0b96167dce8ef0d73
org.mobicents.smsc	smsc-cli	3.0.19		92208b8a9e7e7fd8f838ceb8c037c921d6476797
org.mobicents.smsc	smsc-cli	3.0.22		18413823913f8d0dbc0c9ad66e50703916d01091
org.mobicents.smsc	smsc-cli	3.0.23		c21c76f4e3588de13260f8532c2361e3c0679a07
org.mobicents.smsc	smsc-cli	3.0.24		c75a8c12a7309c0c951b90ef433f13d27d8f0f4b
org.mobicents.smsc	smsc-cli	3.0.25		17404801dc2a0bce04e6fd8ed2089bcbe9b16d30
org.mobicents.smsc	smsc-cli	3.0.26		5bd5b4799f273df2a5142c5fa746bf696918a90c
org.mobicents.smsc	smsc-cli	3.0.27		9beacc2f695a49466180dc1a5cfeb494f06d10cc
org.mobicents.smsc	smsc-cli	3.0.29		e3cb3ae4f15337cb84a6da6c4ea62da61d3ee406
org.mobicents.smsc	smsc-cli	3.0.30		e7a95797dc80ee8cd15f77a24e16b6500c5fd3de
org.mobicents.smsc	smsc-cli	3.0.31		6d78e448d95fc1fabb70d80a94ad77263a51d53e
org.mobicents.smsc	smsc-cli	3.0.32		7394707d584a35683543b005f1856c5b926da837
org.mobicents.smsc	smsc-cli	3.0.33		c04c32eeff28c4dea2a0026a344970c462070712
org.mobicents.smsc	smsc-cli	3.0.5		ded557870dd110cd0f76ea1c91018497af9ac2b4
org.mobicents.smsc	smsc-cli	3.0.6		d9a76b90ff281db8fda457a7ba5875a94fc3442b
org.mobicents.smsc	smsc-cli	3.0.7		15d75beabcbbe7939542983e44b50c3de669f365
org.mobicents.smsc	smsc-cli	3.0.8		9865b7b5247d7bb578c993109d7e1baa4c6c0bf1
org.mobicents.smsc	smsc-cli	7.0.41		9b8df8218a4d52a1a46ddb2577461f26d629f2a7
org.mobicents.smsc	smsc-cli	7.0.42		a7351933acac3afe8d1f0cbc84e0eff7c9191e6a
org.mobicents.smsc	smsc-cli	7.0.43		8263e3fdf838548fcf0347ed18ce736eb14cf1df
org.mobicents.smsc	smsc-cli	7.0.44		05aa6c4676f81530aeabc85b88e8721094c5834e
org.mobicents.smsc	smsc-cli	7.0.45		818e62bf5c19cd85874725a7b4c5fe6a9d59bc01
org.mobicents.smsc	smsc-cli	7.0.46		646432846a390bedf33cfffe8db7953b503a8ad0
org.mobicents.smsc	smsc-cli	7.0.47		c2ca113c9f27ba785a4e1d5934d2215328f64a6f
org.mobicents.smsc	smsc-cli	7.0.48		887a4f6f0f920dc6f045cdac3818ba7f06a48caa
org.mobicents.smsc	smsc-cli	7.0.49		256032ee67aea7a005dbee7bc9b747d1bfdea77f
org.mobicents.smsc	smsc-cli	7.0.50		12205753d8b00b0de64344d6f19a749170a5365f
org.mobicents.smsc	smsc-cli	7.0.51		06ea5f2daa8305fe76f8f7b725dfb08ece047ad5
org.mobicents.smsc	smsc-cli	7.0.52		65343bb086ec5fe20c4b56d78ceae5e7411e46a4
org.mobicents.smsc	smsc-cli	7.0.53		64d87eeb97d170895114f071187e66ebf6636766
org.mobicents.smsc	smsc-cli	7.0.54		d45cd39166932b0f53a9821bf7a5da0c572de950
org.mobicents.smsc	smsc-cli	7.0.55		72fa48003068520da501726cf785c584c143f3db
org.mobicents.smsc	smsc-cli	7.0.56		17d6d01895a3ce23c745578d23b607d6fafcdcea
org.mobicents.smsc	smsc-cli	7.1.57		db3310e3dee3a3f67e33dadbfa0062a894104a08
org.mobicents.smsc	smsc-cli	7.1.58		6cefa44ebbd09f14adbe39354518b7fcc12aa360
org.mobicents.smsc	smsc-cli	7.1.59		664867e2eafe71f947934d9db4d3df8bea8702b0
org.mobicents.smsc	smsc-cli	7.1.60		c071bc6e2524e3d0c2392f50d9e557cf817ceed6
org.mobicents.smsc	smsc-cli	7.1.62		efb52de4b17292b09ccb9ca00e4c984cd4d91f07
org.mobicents.smsc	smsc-cli	7.1.63		f4ff7f8d3b318b5e359394e54e9458fafdd6b2a6
org.mobicents.smsc	smsc-cli	7.1.65		1c668a6fb61adc4d53e6280993ff3aa87750fefa
org.mobicents.smsc	smsc-cli	7.1.66		cb1e9747fd7b9b4e57f0e904bc54340735ffab24
org.mobicents.smsc	smsc-cli	7.1.67		6080850a748e75ab0c5211e867b2c0e87d5df4b9
org.mobicents.smsc	smsc-cli	7.1.68		5de83b1af03982673a22e35ea5a81b15359a319b
org.mobicents.smsc	smsc-cli	7.1.69		c8d34e3aabbfff866185ee8dd2f1080935ef25fd
org.mobicents.smsc	smsc-cli	7.1.70		5c2672aa25f994ccdc8a86dadf52e8c5af976dc0
org.mobicents.smsc	smsc-cli	7.1.71		5e696b95fe993810a7e2fa6839fa59b280d3827e
org.mobicents.smsc	smsc-cli	7.1.72		f8012ea8740436ada9630559fcd0c7fd662f0f30
org.mobicents.smsc	smsc-cli	7.1.73		e6df1d1fd706dcab0b9ea35592c2907929455e8c
org.mobicents.smsc	smsc-cli	7.1.74		dc1111cf9972badacfe025b736dc78f94f45b73c
org.mobicents.smsc	smsc-cli	7.1.75		ae134926976a98c0c0c03b76be0f7973d4b29531
org.mobicents.smsc	smsc-cli	7.1.76		35f7ffc9ef7bf10016117a45e6cde461d76711bf
org.mobicents.smsc	smsc-cli	7.1.78		914284323da054394e8d8ef71b9ef9d22038cf11
org.mobicents.smsc	smsc-cli	7.1.79		111a9089c5b2bec7f5b2f6bc78f898169311875a
org.mobicents.smsc	smsc-cli	7.1.80		f79661f240c18c95e11d7faa2bf23b55c64154a1
org.mobicents.smsc	smsc-cli	7.1.81		cf9f8a5ce95ee435de22291ba05ed25aaadd0434
org.mobicents.smsc	smsc-cli	7.1.82		2546b5a7c868b6f18ae5f3eef64008ce03a7b414
org.mobicents.smsc	smsc-cli	7.1.84		5123f1787a63a792aed0f2f96965de1bcf7a757e
org.mobicents.smsc	smsc-cli	7.1.85		c1de1e6d93313303d9c8e0cecc8bc91d58057daf
org.mobicents.smsc	smsc-cli	7.1.86		f0bc2d324a475441a854aba8dcdfd7413b41f6c0
org.mobicents.smsc	smsc-cli	7.1.87		7f9b65878bb09f414143f5397c349b9cb7e89925
org.mobicents.smsc	smsc-cli	7.1.88		8607aec382b160242fb9157d164c142c2de52937
org.mobicents.smsc	smsc-cli	7.1.89		504ec3ddab61d3d95bf86542f13858ea264e0afa
org.mobicents.smsc	smsc-cli	7.1.90		a035838144070b7a86a036aa41dcc2d0f62005b6
org.mobicents.smsc	smsc-cli	7.1.91		c76bbcd41ca6e4f7857864be6acff868d5ce509a
org.mobicents.smsc	smsc-cli	7.1.93		e1d5f1afc3a9f824d218a1f786f4fc2539482fb2
org.mobicents.smsc	smsc-cli	7.2.100		0d12f49812509790ccf40d64bd0d95844129d2cc
org.mobicents.smsc	smsc-cli	7.2.102		c9d81c30647ec4d7eb173cea6c2fd2a4c3bb605e
org.mobicents.smsc	smsc-cli	7.2.103		f6d1953053ede1f04c6d5e554ca5bedf73035999
org.mobicents.smsc	smsc-cli	7.2.104		14f9b444755a619db02916de7847b37fff138509
org.mobicents.smsc	smsc-cli	7.2.106		044e388470b2b2cacf00e4d4916d5e3e0c1bac6c
org.mobicents.smsc	smsc-cli	7.2.107		b57c9c063687265a0138d06dad2f59411f2756c7
org.mobicents.smsc	smsc-cli	7.2.108		7e74fc950542651e868c8d64a0539da7583df7e5
org.mobicents.smsc	smsc-cli	7.2.109		8c9ca5c42f0fca4dd075a58adacb7deb1824270b
org.mobicents.smsc	smsc-cli	7.2.95		5996c4de4d253e04b1005fe5621a737eeee0ab3d
org.mobicents.smsc	smsc-cli	7.2.99		d81a6648667455bdfb9fb89bb3e6c11439cab9d8
org.mobicents.smsc	smsc-cli	7.3.111		9b67a24814cc8f1af8fb37378e589c37290a9888
org.mobicents.smsc	smsc-cli	7.3.112		1bc0aea08ab7f8879f22b64b1669dcf052b99277
org.mobicents.smsc	smsc-cli	7.3.113		de3354d06c44531cb1f8e320d1796155ddd32c31
org.mobicents.smsc	smsc-cli	7.3.114		676cce2431aff887674f06f2b606f646c9b17d79
org.mobicents.smsc	smsc-cli	7.3.115		42b29260675843bac656089d110cdb9aa69b393e
org.mobicents.smsc	smsc-cli	7.3.116		40583d1805e18f05bb9c1aa7febce134a045bb86
org.mobicents.smsc	smsc-cli	7.3.117		6f962f0f0b61ae65823d1779f3de05d886c0ab45
org.mobicents.smsc	smsc-cli	7.3.119		412b448c09ce5a842029ab578ba8fcc434368469
org.mobicents.smsc	smsc-cli	7.3.135		8f9e96b900dd15b39391f198bf4f6a33e6673ee7
org.mobicents.smsc	smsc-cli	7.3.136		2217e886139dcc60ff5b61edcbd31f4d7576ef7e
org.mobicents.smsc	smsc-cli	7.3.147		5cbc61e70433b3312951595f498e741bce218bb6
org.mobicents.smsc	smsc-cli	7.3.148		04feb59f18eb97876e49af5c2984f0f9e9cd0534
org.mobicents.smsc	smsc-cli	7.3.150		d80ebe89859223c64a35d7acf43a4cdd2b6b1cbc
org.mobicents.smsc	smsc-cli	7.3.151		6d6e47f163c953fb289e14ef12c14e8a054277dd
org.mobicents.smsc	smsc-cli	7.3.153		58707ab6bb29cd5e5e3831ba5265fd250ef2f496
org.mobicents.smsc	smsc-cli	7.4.0-105		395525585ecf4616b24fc68df6266fb6214a6bec
org.mobicents.smsc	smsc-cli	7.4.0-106		850ec751f36030facde0349acfe39d79cc0c51f2
org.mobicents.smsc	smsc-cli	7.4.0-73		619118d498ecd454bb98b88e9e0669150bfc6338
org.mobicents.smsc	smsc-cli	7.4.0-74		3cb68e62b4c37a058432e7c5ce3a022fd92b7668
org.mobicents.smsc	smsc-cli	7.4.0-75		810400a08ba19350f645d83d39f3b66184516ad7
org.mobicents.smsc	smsc-cli	7.4.154		2841e41345f623fc797de0c1d519ce919908c4ac
org.mobicents.smsc	smsc-cli	7.4.155		0ba8da91f3fc038281fdfed163265fea3d198672
org.mobicents.smsc	smsc-cli	7.4.156		c4dfe174a62e56adddfaa2da89abb342e90b72a2
org.mobicents.smsc	smsc-cli	7.4.157		dd771ae81d4ee8db36f2422fec1a691c05bffdcf
org.mobicents.smsc	smsc-cli	7.4.162		9303db9549b75b5977b8c48d65851afbc26d5b8b
org.mobicents.smsc	smsc-cli	7.4.163		85f4b653f13ee8ce034449bac8aeb9173243af56
org.mobicents.smsc	smsc-cli	7.4.164		acc1ab04553818f2c9aa4a66aafa8e9bae26fd94
org.mobicents.smsc	smsc-cli	7.4.165		af8e380f5922cb4430151c07082330371a30ba82
org.mobicents.smsc	smsc-cli	7.4.166		bd50c35602db56acc8ac3378492afda5a48aa7cb
org.mobicents.smsc	smsc-cli	7.4.167		4d1ec74133ede4f7f0c459bad0e9a4b956316382
org.mobicents.smsc	smsc-cli	7.4.168		57a9e7dc9feefb831858c34236928bfdb9cebe18
org.mobicents.smsc	smsc-cli	7.4.169		9ead7add371f6c24e7f7bc192bfd9c3cd5a2d9a3
org.mobicents.smsc	smsc-cli	7.4.172		29a10e55f4e9c3635ecab63ab27fa50b00fa64c4
org.mobicents.smsc	smsc-cli	7.4.173		a1b8583003d82f62cb69eeaa027a688fa81cb9b2
org.mobicents.smsc	smsc-cli	7.4.174		4459d2cc428a2a550539bf80ef5ca5acc7e363fb
org.mobicents.smsc	smsc-cli	7.4.178		6a908f0c3b11f8674160400775cf7c9f06db46ce
org.mobicents.smsc	smsc-cli	7.4.179		8e1c4d5a748a257fe05a03cba764778694ecb1d0
org.mule.tests	mule-module-soap-connect-tests	4.0.0-BETA.4		N/A
org.mule.tests	mule-module-soap-connect-tests	4.0.0-rc		N/A
org.mule.tests	mule-module-soap-connect-tests	4.1.1		N/A
org.nd4j	nd4j-cuda-11.6-platform	1.0.0-M2.1		ba6b7442cb946d008a10f17e8ac007f872911388
org.objectweb.fractal.julia	julia-mixins	2.1.3		a90cccf2fed3635f994f464760d098176bcb3f56
org.objectweb.fractal.julia	julia-mixins	2.1.5		17d880d91b6d5054d0ae2b59482d36cb792fb2b1
org.objectweb.fractal.julia	julia-mixins	2.5		9eeec91c36bc484284126ab3a91d5fdd7b867f1c
org.objectweb.fractal.julia	julia-mixins	2.5.1		8436916535261a225ac466bae3460c56b5b6f5e1
org.objectweb.fractal.julia	julia-mixins	2.5.2		f58d8b4146747accae9084ea7dd9e35f56e2832c
org.objectweb.fractal.julia	julia-mixins	2.5.2.1		15773d01b4ce4580e264d243c8e3011e13e18b90
org.opendaylight.honeycomb.vbd	vbd-shared-models	1.5.0-Carbon		4b44c00f95d8c406f53361039fd3b19770eae003
org.opendaylight.honeycomb.vbd	vbd-shared-models	1.5.1-Carbon		9f488d4994f60c94a6fa55a7a42eab6ac0ef9c96
org.opendaylight.honeycomb.vbd	vbd-shared-models	1.5.2-Carbon		960af081d93ce7ef7904116aa8636a8066ce2aae
org.opendaylight.honeycomb.vbd	vbd-shared-models	1.5.3-Carbon		e64d07a09ae34565a84d0f64ed52514ebe274c4b
org.opendaylight.honeycomb.vbd	vbd-shared-models	1.5.4-Carbon		44027ff5798bb91d29baa0858cf2381ff71aeab1
org.openidentityplatform.openam	openam-core	14.5.2		b1c8e791ba4b92d7e5e39ee56ebedb590282bb89
org.openidentityplatform.openam	openam-core	14.5.3		b6110fc9715e60387179934385c22f9f2a3d48a5
org.openidentityplatform.openam	openam-core	14.5.4		2524798aa302b14ea6ee51e6b0d4bdf4ae45ec40
org.openidentityplatform.openam	openam-core	14.6.1		50700ba8f82433d84026081364c3cefc1a960ce3
org.openidentityplatform.openam	openam-core	14.6.2		16a5a8bfa93a2f3720fde5417694d6d15ed4b573
org.openidentityplatform.openam	openam-core	14.6.3		4815cedaca6ff8a9db3f03263676f1d9183ec0da
org.openidentityplatform.openam	openam-core	14.6.4		726ae5bf0f8bc4ddf0c294dca6be9ad6443bd158
org.openidentityplatform.openam	openam-core	14.6.5		c2bc43bee8e1e699b0b45a2c39d7043bf120d0df
org.openidentityplatform.openam	openam-core	14.6.6		fa4f2ded2364a1becc102e67c1bf41e1571b91e9
org.openidentityplatform.openam	openam-core	14.7.0		e22192825dd3b4a5170388f8350cd4804443633d
org.openidentityplatform.openam	openam-core	14.7.1		525cc3b4657a0537fe4e155b350d8166b39f487d
org.openidentityplatform.openam	openam-core	14.7.2		32e34fa8881568bb9d7ceb4f068cb08e51cac57c
org.openidentityplatform.openam	openam-core	14.7.3		798dbd71dd722ad24d0f7f86d84c47200a1f4b21
org.openidentityplatform.openam	openam-core	14.7.4		7aefd8c02d7df39186868974b4e81b8b5c99b0bb
org.openidentityplatform.openam	openam-core	14.8.1		8dba0266b9d901d8b5e01972f9f645244f8cbf02
org.openidentityplatform.openam	openam-core	14.8.2		bb6de2826958ea7bb3b2617a3b96f7285af4c4d7
org.openidentityplatform.openam	openam-core	14.8.3		5ed353ef9b339268adea079135d4c0d02dc1d4f7
org.openidentityplatform.openam	openam-core	14.8.4		b5f3988c7e63653f4fb1455014131e7df8f66c7b
org.openidentityplatform.openam	openam-core	15.0.0		efcd88067819f8aba0beeb79742cbd5efa48671a
org.openidentityplatform.openam	openam-core	15.0.1		f3710817745816aa99bebb03d9ae8cb4d5bf2103
org.openidentityplatform.openam	openam-core	15.0.2		d56abd6ae486aaa06445f3368f0fde6d4658c112
org.openidentityplatform.openam	openam-core	15.0.3		ba231d53d5dd55cb55c9589958c2e9239edbf440
org.openidentityplatform.openam	openam-core	15.0.4		27c1b140c13fd98f2e29fbd2ddde10f76ee78429
org.openidentityplatform.openam	openam-core	15.1.0		5d78835349f9340e77346b3bba93d80288eacbe4
org.openidentityplatform.openam	openam-core	15.1.1		e07552a19b7ac5e6f498efae49dcb4364787a30a
org.openidentityplatform.openam	openam-core	15.1.2		6127351f7fb8583d9a2b46ed0dea28802884cf5e
org.openidentityplatform.openam	openam-core	15.1.3		e8400c918c88b4a6f97f366e3a48766e7a9aa685
org.openidentityplatform.openam	openam-core	15.1.4		5a69610fa3191317a538f7375c4367792ae46141
org.openidentityplatform.openam	openam-core	15.1.5		cc04122e286fcbd2f6783235ba2cd9cd331ff7c8
org.openidentityplatform.openam	openam-core	15.1.6		ac82f2708f9c076cb0e1650e29e491e88ccbe050
org.typelevel	feral-core_sjs1_2.13	0.1-0f3052d		d0322ec4077d4db26f3e0ce955497e9e945218bd
org.typelevel	feral-core_sjs1_2.13	0.1-10-af04856		b7ae1c4375537be86e4177e695c7ac174934f8b3
org.typelevel	feral-core_sjs1_2.13	0.1-12-72c18a0		ee41ea187d046ea8774f01b4b1425dd435704d49
org.typelevel	feral-core_sjs1_2.13	0.1-1583f34		65949355bb9c8e959aa8c6e75d2fe891d159062e
org.typelevel	feral-core_sjs1_2.13	0.1-2-36a6e57		82e53ba5d0be1275a0198c27eb601fc81d044cb1
org.typelevel	feral-core_sjs1_2.13	0.1-21-d503964		7198153605a17603f2c9a015a5f7bcf210237294
org.typelevel	feral-core_sjs1_2.13	0.1-23-3c82193		b37db7071cef139df84368a8e4e3e3deeb305084
