at.crea-doo.flexdock	flexdock-drag	1.3		c6cddec24205870ee1e44369138e6967983d60a3
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.11		4a5cc23eefe1516df68c6b185738c63e26c7c390
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.12		b43e5f9712caebff20d0b2bc9d011b823a6c6fdc
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.13		1f6bc2d18783f8df49baaddc740c024eb559bcc1
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.14		0283a169a7acc721a96b6ee0c0db86319cb17387
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.15		e263607e2bad89a4fa7ce5cf63e2f19304b59fb9
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.2		31964979e84e8bb431b7e17c504206d9d8208977
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.3		6e571dd4aca3bfa617bf26f3032c2f5d42e1d126
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.4		e67675eacedec089156d9118952a9c433d7cd1bf
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.5		aca67f7c728f86be6746769df0e5586f4cba28a1
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.6		92bb298d355834bc9d10b9f47a737c1a540fe7df
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.7		ad36e9e815dce884ff7875659f2183976a62a223
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.8		8b3bc18d352e9e7b6b2ac880eafc0d67bd50ba6a
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.20.9		78d3ba7c7c4434e0058eb9868140b78755be0bd4
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.3.0		e89e18d8289be7e292ca11635fe3864dbb5cdece
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.4.0		b7d9b238d0a689395ab9ae0d86e3de70f87b9968
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.5.0		cdffd7f229f10ab2f8c51ef176837c46d41c144c
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.50.0		6f98b3e518e78b7866429906535a7cd06374a21a
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.51.0		527640d7dcb216edfc801dab7bc76310f9d0d8ec
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.51.1		226fae947247f6d773ff91a4c8bead818e14c135
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.52.0		2859f9fe7f16b11fdf17e3821adc49f0fc6f3956
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.52.1		0a8b706e6a54760212f8afb3e77ef83ce094d1cc
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.52.2		5dd841a0d4ebbff3bf67f74e7861eaab4b9c822f
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.6.0		7c9027fdd06725066ccd98ca57bfd44429d9836b
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.7.0		c112fba108a817c4cd460bd344c4f0deaa391644
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.8.0		f1e3d00eddf05efa608e7f6765e6e862c9f97c67
com.gitlab.cdc-java.perfs	cdc-perfs-ui-fx	0.9.0		ec28ceb08804fc14abc569714fec56007ee7eda4
com.gluonhq	charm-down-plugin-cache-ios	3.0.0		a7a5b4899d0d37a5fe163eeef4a8c1a24536819a
com.gluonhq	charm-down-plugin-cache-ios	3.1.0		19bc30efcc375816c4dd534f9cbbf27b179f16c5
com.gluonhq	charm-down-plugin-cache-ios	3.2.0		d039e2201ccc2f7f2d5d12f6f4a1e46af5fcf4c3
com.gluonhq	charm-down-plugin-cache-ios	3.2.1		8282b21f1ff838aca95c29883ca377fcf61cd790
com.gluonhq	charm-down-plugin-cache-ios	3.2.2		e63c1a3b3d943689731f3af79e22b0c56470cc51
com.gluonhq	charm-down-plugin-cache-ios	3.2.3		6ff0ed4302ca6ed74af8c1f73a5c5169e7db77f3
com.gluonhq	charm-down-plugin-cache-ios	3.2.4		da6b230e254c626f2fe9ea179c1a4cb0ca031fbe
com.gluonhq	charm-down-plugin-cache-ios	3.3.0		8bcaeaf4b991416ad49dd842c30f51d3758cbf7b
com.gluonhq	charm-down-plugin-cache-ios	3.4.0		d648b9e5b4cfcaf7c434d3e37ba817f9fc207219
com.gluonhq	charm-down-plugin-cache-ios	3.4.1		5cb2b7cfe53206fed952a1ee60639ef53a2aee9f
com.gluonhq	charm-down-plugin-cache-ios	3.5.0		7f6ffccbf8d01170c61a3c4c92b025749e965183
com.gluonhq	charm-down-plugin-cache-ios	3.6.0		b9d0f97ca32a6f016f81852b23a3ff4946faf6c2
com.gluonhq	charm-down-plugin-cache-ios	3.7.0		abec35e215fc8e188e67d85875802bb8ec6ab8fb
com.gluonhq	charm-down-plugin-cache-ios	3.7.1		6e33f8ac753b0fbc52416c41557ae85b9f43970e
com.gluonhq	charm-down-plugin-cache-ios	3.7.2		6e8ef5b38db1d040c6567d1897fffffafa51e861
com.gluonhq	charm-down-plugin-cache-ios	3.8.0		f8a128252f1868bcd1cd2b9c5fb4151b6e2997cc
com.gluonhq	charm-down-plugin-cache-ios	3.8.1		3b07d6bc6f1cca75739b1f97157a5fb2d13b64ed
com.gluonhq	charm-down-plugin-cache-ios	3.8.2		9253900d8c05d1fd636058c30ea62c4e176554f0
com.gluonhq	charm-down-plugin-cache-ios	3.8.3		189c5cf4d1fe20712e18412698a6927dca5b314a
com.gluonhq	charm-down-plugin-cache-ios	3.8.4		ac5b60516cdf6d139978683fb250342db7534155
com.gluonhq	charm-down-plugin-cache-ios	3.8.5		58cba199e7a64e457889b73ffb3a74c21e8559ec
com.gluonhq	charm-down-plugin-cache-ios	3.8.6		5e228e0f1474d2765738fdbdedf6561a7925332e
com.hedera.hashgraph	sdk-corda	2.0.0-beta.1		6c10f7ef9e5a9dd6734f5a68da16cdad9cdb9b7f
com.huanshankeji	compose-multiplatform-navigation-js	0.4.0		N/A
com.itcoon	transform-assemble	1.0.0.RELEASE		4fd3219dc649d433e23b17293eebc68933584f91
com.itcoon	transform-assemble	1.0.1.RELEASE		d3458858bdc27c0d5f8c3cebc54c8dbaf4344d3f
com.itcoon	transform-assemble	1.0.2.RELEASE		13807108ad967c3ef51b2e0e8db85c6a8384ff6c
com.itcoon	transform-assemble	1.0.3.RELEASE		6db9ef6fae7d42cd0c7030c6d684889d2efa164c
com.itcoon	transform-assemble	1.0.4.RELEASE		006da627c26eb13740db4cdc14a41d56c188dbe0
com.itcoon	transform-assemble	1.0.5.RELEASE		780aceec5b8ae9376b07764ef426738170952e3d
com.kitakkun.backintime	core-annotations-jvm	0.0.1-alpha01		f7ca381bf9e1d22bed06e8908c3a836d3d20cee9
com.kitakkun.backintime	core-annotations-jvm	0.0.1-alpha02		f7ca381bf9e1d22bed06e8908c3a836d3d20cee9
com.kitakkun.backintime	core-annotations-jvm	0.0.1-alpha03		8eabbe28d6c6b726a6b4e8ed4f986578ad743be9
com.kohlschutter.jacline	jacline-annotations	1.0.0		0492cfa30e02707e38c7162432f8e23390c0a5b6
com.kohlschutter.jacline	jacline-annotations	1.0.1		93684d53a56e27197b2272a49af2b2cf9cc8a0ef
com.kohlschutter.jacline	jacline-annotations	1.0.2		105092b3b0aa334915d4716441f37fb44f7a23c5
com.liferay	com.liferay.locked.items.api	1.0.0		788c999ca657debb5a49a7904c43f07c9be6f356
com.liferay	com.liferay.locked.items.api	1.0.1		6f0f9220e663accca68f4894d32f9978a847bdae
com.lihaoyi	utest_sjs1.0-RC2_2.13	0.7.3		4cf7e9bcdd57ba2aa7f61b104fdae1b098383988
com.littlenb	mybatis-jpa	2.0.0		45980897882ebdee3edf916e38e84f4458adbd62
com.littlenb	mybatis-jpa	2.0.1		79e8d85782cf06d1ff767e7a10dafa84deb77c0b
com.littlenb	mybatis-jpa	2.1.0		3051c104e09f9ff5775865abea4b884d53cc999b
com.littlenb	mybatis-jpa	2.1.1		da4aa13ca1bc50daac55d0503524e1e1fde8f956
com.littlenb	mybatis-jpa	2.1.2		b8bae8d384ed7a86897b3b6333b556a77f498426
com.littlenb	mybatis-jpa	2.1.3		e1dc74d73724b8cbb78c55fff29707191c88c6a6
com.littlenb	mybatis-jpa	2.1.4		c554c1182ed19e3e2181c10e4cfa869f03f8bbe2
com.littlenb	mybatis-jpa	2.2.0		e33e0e282f1d301668b098e153ae5445f2ade9aa
com.littlenb	mybatis-jpa	2.3.0		6335a0c251f91f2df1452e3822cfdcb5e7a8a156
com.littlenb	mybatis-jpa	2.4.0		d5273f5344d515e7347b4d72ecbece6b7c39b4a0
com.littlenb	mybatis-jpa	2.5.0		3ff4feb0ffd8d90e44ad08ded21dd37f14e7d5a4
com.littlenb	mybatis-jpa	2.5.1		1785dc699b5a2e6595a00a5fcd8ede5ca6ff262e
com.olekdia	multiplatform-common	0.5.26		d7691f8ab4645743c96877c3f5ccddd963aa5623
com.olekdia	multiplatform-common	0.5.26	all	efe24ff42995c9a1a5ff2c0319fd6d2afa37fcf6
com.olekdia	multiplatform-common	0.5.27		0d7ccc8fc6202764bc0ea496053899e3689792d3
com.olekdia	multiplatform-common	0.5.27	all	d531b39289b8859d1c59ad84df1eded1ab0a6e7a
com.olekdia	multiplatform-common	0.5.28		e831fcc3491b1facf9dff219a5b7efe975395210
com.olekdia	multiplatform-common	0.5.28	all	ff76511042735d21583240f5c6e4e8a412764a8d
com.olekdia	multiplatform-common	0.6.0		a8b6d9224b3d0c3ab3870f514104e0e18958dec9
com.olekdia	multiplatform-common	0.6.0	all	8abdb3b9ce407c69b5c9c1fad9cb7a98a29ab008
com.olekdia	multiplatform-common	0.6.1		cc629a0f67fc286e099ec9fc3b7a4c82b0b15a85
com.outr	perfolation-unit_2.13	1.1.5		47c8063e86b8006f826eaca2d93642bf5c865bf5
com.outr	perfolation-unit_2.13	1.1.6		8d10b896abc0542b27ba81a63d2e1cbc5cdbbf01
com.outr	perfolation-unit_2.13	1.1.7		3dc93d5e85315fe696da05f3bdf57513db0e6b89
com.outr	perfolation-unit_2.13	1.2.0		13e8cbaf5dbceab2c95a30231aaa686a538a1ea6
com.outr	perfolation-unit_2.13	1.2.10		376adba916766042d0cf4c9be91df8709e8fae3a
com.outr	perfolation-unit_2.13	1.2.11		998ffc95312273663584f301b46c46716394b689
com.outr	perfolation-unit_2.13	1.2.12		fd6d04363099a1a684545efe5bdaf263748cbf7c
com.outr	perfolation-unit_2.13	1.2.2		378639bfb23f01b21c2d6a7ffc4df12005ed7c2b
com.outr	perfolation-unit_2.13	1.2.3		f7faeb1b32a068c95ce7f77910eb06d6d6fa839e
com.outr	perfolation-unit_2.13	1.2.4		54dc99d379517f0fd5b03de9dfe070ea62445247
com.outr	perfolation-unit_2.13	1.2.5		8ee095e02603871dd68c0bbc6948d779d9a744e9
com.outr	perfolation-unit_2.13	1.2.6		b88653fe57a72687e552e0e8eca620a70042c3a3
com.outr	perfolation-unit_2.13	1.2.7		96dea67072d473bf633ed639d2c3cbcab719fd92
com.outr	perfolation-unit_2.13	1.2.8		54c77beaf342ecf11a7f87069101e1995efe6539
com.outr	perfolation-unit_2.13	1.2.9		94d54861c6ee27f18b719dae044b18aee369225a
com.permutive	fs2-google-pubsub_2.13	0.14.0-M1		f1bbcb793d3ba3133adcbcbdb9ee7cf2f357e233
com.permutive	fs2-google-pubsub_2.13	0.15.0		89cc879daf6654a5ed1a05a0abe73ab21a00abce
com.permutive	fs2-google-pubsub_2.13	0.15.0-M1		e957f8712dcf9dfbe025f789250be6cc07980f95
com.permutive	fs2-google-pubsub_2.13	0.15.0-M2		b250ddfd2bf28d166d48ea91572e7d44f79ac9b4
com.permutive	fs2-google-pubsub_2.13	0.15.0-M3		2dd8c07bf6dce2777e8c4c95a0d4da21560787ab
com.permutive	fs2-google-pubsub_2.13	0.15.0-M4		d11fcf32cec876c37c4202604f4636973ed16566
com.permutive	fs2-google-pubsub_2.13	0.15.0-M5		0334edbeb374322e28553d2e07dda293c5481090
com.permutive	fs2-google-pubsub_2.13	0.16.0		6d22ce9b68baee33438d673d13c81046e05f73e5
com.permutive	fs2-google-pubsub_2.13	0.16.1		43f2215f46e946a3d404131bebdaf6ec045a3e25
com.permutive	fs2-google-pubsub_2.13	0.17.0		8b400960609630b536f961326685f4da55679252
com.permutive	fs2-google-pubsub_2.13	0.18.0		5ae71a0a4d2fc6644b00f869feb825f169ec0ced
com.permutive	fs2-google-pubsub_2.13	0.18.0-M1		019d66f08b62034c14b1eb8c9fd825b79044e6c3
com.permutive	fs2-google-pubsub_2.13	0.18.0-RC1		bb7a406973868b4d165854d6b3efd48d4b33178d
com.permutive	fs2-google-pubsub_2.13	0.18.1		3c3e93fbe60ac257f88c31bfca806042882eaeff
com.permutive	fs2-google-pubsub_2.13	0.19.0		2b50cb4003b61edfcac91d2506e788c7ecc361de
com.permutive	fs2-google-pubsub_2.13	0.19.0-RC1		84ae07542f6ce57670f6421f32bee7714cb41d87
com.permutive	fs2-google-pubsub_2.13	0.19.0-RC2		99da9efd6af52dd553f47a68de3834ad55848674
com.permutive	fs2-google-pubsub_2.13	0.20.0		5186199360f11a716114cef0bd0b6693d6c3a338
com.permutive	fs2-google-pubsub_2.13	0.21.0		53e70cadd7e5ab8a442cd3407cf75cc87374a999
com.permutive	fs2-google-pubsub_2.13	0.22.0		dee51cb0ddb8e3635944a2da77f9f7fd57714080
com.permutive	fs2-google-pubsub_2.13	0.22.1		a908a98976a9434f4b58d71c82ea81d68bdddd60
com.permutive	fs2-google-pubsub_2.13	0.22.2		7941f1962ec0fc1f3bff8a8f6b83965734fe9233
com.rover12421.AndroidHideApi	mediatek	1.2		e45f78dad7341ebcfa17426e56d815fe0cc7a8a0
com.rover12421.AndroidHideApi	mediatek	1.3		cc8a81c2a9b7ad67ab33a0bf8cdde8d685d95801
com.rover12421.AndroidHideApi	mediatek	1.4		2edc44477a06d71fe604ab8a16cbe6c9c59b31f4
de.alpharogroup	wicket.bootstrap2	6.18.0		0a0e9aee97df79b421eae27b41bc0c6a24405702
de.alpharogroup	wicket.bootstrap2	6.20.0		72b9c360055943d97ff1fa513d4ea4924d3bc80c
de.alpharogroup	wicket.bootstrap2	6.21.0		ea056b8104be6a7193beba6024faffc927c6ba55
de.alpharogroup	wicket.bootstrap2	7.0.0		974425f04fa75f52efd52496fe115d0836e2b415
de.alpharogroup	wicket.bootstrap2	7.3.0		b0bd9de3a4844ebb7cbaaeb1a767440c7f06442f
dev.jordond.compass	autocomplete-web-android	0.1.10		N/A
dev.jordond.compass	autocomplete-web-android	1.0.0		N/A
dev.jordond.compass	autocomplete-web-android	1.1.0		N/A
dev.jordond.compass	autocomplete-web-android	1.2.0		N/A
dev.jordond.compass	autocomplete-web-android	1.2.1		N/A
dev.jordond.compass	autocomplete-web-android	1.2.2		N/A
dev.jordond.compass	autocomplete-web-android	1.2.3		N/A
dev.jordond.compass	autocomplete-web-android	1.2.4		N/A
dev.jordond.compass	autocomplete-web-android	2.0.0		N/A
dev.jordond.compass	autocomplete-web-android	2.0.1		N/A
dk.eobjects.metamodel	MetaModel-jdbc	1.1		50acd2d949d348c3fd5c8c940f25248a21c5714b
dk.eobjects.metamodel	MetaModel-jdbc	1.1.1		b9e4d63b10c1551ec6a3c6b9bce7cfe4dcfd8a33
dk.eobjects.metamodel	MetaModel-jdbc	1.1.2		cd8b603217bf5e607806d8a978b3856c45f93045
dk.eobjects.metamodel	MetaModel-jdbc	1.1.3		373054f9b69a048407b2ef262e1d7edd67133d53
dk.eobjects.metamodel	MetaModel-jdbc	1.1.3-FINAL		cdb290f14822fee6384fd6b7eac1e4881ab62956
dk.eobjects.metamodel	MetaModel-jdbc	1.1.4		75b96e80fd7d535fe07ab0db1de3c672bd38b6ee
dk.eobjects.metamodel	MetaModel-jdbc	1.1.5		9153d5c58016de0ddc378ce229394c188cb28ffd
dk.eobjects.metamodel	MetaModel-jdbc	1.1.6		d0de8e87039626ff836356200de6f93fd614a22f
dk.eobjects.metamodel	MetaModel-jdbc	1.1.7		b610171108eb20bdf8fb481a48cd53082b19e2a9
dk.eobjects.metamodel	MetaModel-jdbc	1.1.8		3982a1fade7ba838dea24b62f4bec82e36ab16d2
dk.eobjects.metamodel	MetaModel-jdbc	1.2		ab2ed0b1c53fab8a70c4fd5e334f2f2a1c5469fa
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-1		1cdb39a4e797542ec09460af1ca6e575a7b72810
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-10		a0ad78118b6add28999adf3ddb90a74a45ead344
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-11		b7b2fb1dd0463858079f5facda60eaf69e81e640
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-12		aec85df154a50447cb878bc098f607cda97e5180
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-13		b0ebed0bf3e8c54a052bda2a5ddc6967cbacea3b
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-14		1c0882d763b4514f8267d84f3f257c935bb3188d
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-15		01d2a52b79f15529fc1460dc144953f2b280c850
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-16		7851e26c10262ba73e967fac67010a62a0345c3b
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-17		bea23c2b57d9022576b65b2023b26e27636b03be
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-18		77b98e55b2c957dc83671baee2850ac6e9b5b826
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-19		50e06b875a57a6b2cfc718adcce6f9047c6e1eaf
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-2		33bc14963cb23879fce1a00991d5ff9990e59099
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-3		8bfbc1f1def91aae5fdea4614b415d5caa8c2c61
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-30		c170f4719f44a4237da9913b4988a14aa08fe675
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-31		827d431892d52c163469e71db3e3bcb81054d6ee
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-4		8270d6a6011b0d8ebedaa1dcd15dc676ff7d4855
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-42		7fe413b203725ef0b6d74caa827b99a55881716b
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-5		aa8b1d94c560d50e97fb9de4564471916f72ca89
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-50		7ba6afbcb2b9396d88805bff6206125cfbb2c1f7
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-51		6de0c4dad780dbd1ed7a54ecda1ee8f301ba2f3e
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-52		f6c64e961b7003a7a4f8860a3739fd2cb15824d3
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-6		cbf293d441e7a1c38d779174543fe1bfecaf9fc0
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-7		b520d8df2d2f0cf5489f1996a4a3f2616ff18221
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-8		de764418626963b3e2765b2257385f1c8d4d2f88
edu.stanford.swrl	swrltab-plugin	1.0.0-beta-9		098db36473e5fd5146432ccfea06deed92c47666
edu.stanford.swrl	swrltab-plugin	1.0.10		1ef30077246950fd99fe1f3a189e46fbef8f89fd
edu.stanford.swrl	swrltab-plugin	1.0.11		394923c97abad375c99be5669ceaadf1cd590e58
edu.stanford.swrl	swrltab-plugin	1.0.12		08f11e00d669f23967bcbb417f68f3d52fc8c320
edu.stanford.swrl	swrltab-plugin	1.0.3		27411264f1746af4a694d771316dc9ca6fcd7ea6
edu.stanford.swrl	swrltab-plugin	1.0.4		e065c70d3a8869e05cbfb687e6348e7a276fbac0
edu.stanford.swrl	swrltab-plugin	1.0.6		f3eee7c1e7bdcf2f77691aa3a15279a7e4982fec
edu.stanford.swrl	swrltab-plugin	1.0.7		85f10da7d7775c005db135d70e8f306cd86fd79b
edu.stanford.swrl	swrltab-plugin	1.0.8		f66e93b94bd220849179bf8c342eb6964a468499
edu.stanford.swrl	swrltab-plugin	1.0.9		70ab7dc5aee18aa11ebdc8b6af016a1c21f77516
edu.stanford.swrl	swrltab-plugin	1.1.0		1a3b55915d3777bc7d6f068e522897ab92816d33
edu.stanford.swrl	swrltab-plugin	1.1.1		82c4ffff5d41f93963d019b663f27281b84f235c
edu.stanford.swrl	swrltab-plugin	1.1.2		bdd51d4b80cf795f55e07b66cc8db1dae5271455
edu.stanford.swrl	swrltab-plugin	1.1.3		976abd30eac59b5777f062c4e2632869c5cd83eb
edu.stanford.swrl	swrltab-plugin	1.1.4		7a1c3189769765dafd01ecabfcbf9630844df21c
edu.stanford.swrl	swrltab-plugin	2.0.0		dec6dc138d8964cb90415b7753cac29a471c5a93
edu.stanford.swrl	swrltab-plugin	2.0.1		7404429257658c059bc111786b5b36104fae1b3f
edu.stanford.swrl	swrltab-plugin	2.0.10		f632df0e8adda0837055bf10ddf71a8a4d2b6ace
edu.stanford.swrl	swrltab-plugin	2.0.11		412761e2e810d61a560e6832d4c9b309f811f503
edu.stanford.swrl	swrltab-plugin	2.0.2		b31947290cb40e985b227098a212108ad55e56ae
edu.stanford.swrl	swrltab-plugin	2.0.3		db05886a7e5f784eff9f4bc8a9a9d3d3af836236
edu.stanford.swrl	swrltab-plugin	2.0.4		580e705dc1fd1bb959e6dfb9361389558078e4ca
edu.stanford.swrl	swrltab-plugin	2.0.5		17c258968e3edcc2d26bdb7fc722becdea8b5a5c
edu.stanford.swrl	swrltab-plugin	2.0.6		d69dcbe1f8728b12d1ac66ee6f476a64ff7cc570
edu.stanford.swrl	swrltab-plugin	2.0.7		0ba3dceaa6eddd71b4fc891f8fb68ed72b9269ff
edu.stanford.swrl	swrltab-plugin	2.0.8		1f2059e5d8f1e4fe6202b624c716a52f69cf1b5e
edu.stanford.swrl	swrltab-plugin	2.0.9		da5b9690817487a4c5d83e0285a36056fb5733f4
edu.stanford.swrl	swrltab-plugin	2.1.0		7dd3c32d4e47b952dbebb53a5c0ae3f3fde739cf
edu.stanford.swrl	swrltab-plugin	2.1.2		d51e594b319ea10807c290b2145a9db31a2ecb0d
edu.stanford.swrl	swrltab-plugin	2.1.3		bc8e3454a9b1662e9eb88434d170defccf7fc36c
eu.codlab	kotlin-permissions-notifications-macosarm64	1.17.0-alpha1		N/A
eu.codlab	kotlin-permissions-notifications-macosarm64	1.17.0-alpha1	metadata	46b83169b2174386b6255647d3f43a9e2fb1776e
fit.chis.cloud	chis4cloud-sdk-boss	3.6.0.9		fe5bfded77b55c541cbbb3a72de5b781a63302b7
fit.chis.cloud	chis4cloud-sdk-boss	3.6.0.9.RC5		d8b5dd75e06491ba42a83f42406766d2c1c69148
fit.chis.cloud	chis4cloud-sdk-boss	3.6.0.9.RC6		dc0ae23c38dcf1c7cdb4853578c4afc028450e35
fit.chis.cloud	chis4cloud-sdk-boss	3.6.0.9.RC7		3d5275525b0027b533bb7b7e15b87022a92d7a5d
fit.chis.cloud	chis4cloud-sdk-boss	3.6.0.9.RC9		47357d0d6e51aead2e3739520a23e0f8511c7bf9
fit.chis.cloud	chis4cloud-sdk-boss	3.6.1.9		1cdd8e7096ac0710a9205848d645f21fbe93fe09
io.advantageous.qbit	qbit-servlet	0.6		bea87fbe89e1b9bbe8c84ae0cd83f9a8f6cb6847
io.advantageous.qbit	qbit-servlet	0.6.1		2e8a1dc19b65ee48d8cba718a1630ff7a4d4446f
io.advantageous.qbit	qbit-servlet	0.7.1		01677c07f3b6b9de30286aead10171d30cc72abc
io.advantageous.qbit	qbit-servlet	0.7.2		aac83216b5c2bcfa7c901fe5ff66849f2c8cfe58
io.advantageous.qbit	qbit-servlet	0.8.0		be5f2736386ef3dfef0a396780a90cbf2cf2f903
io.advantageous.qbit	qbit-servlet	0.8.1		a1a3cc8faadedfcdb04a6110573796f8fdc75dc2
io.advantageous.qbit	qbit-servlet	0.8.10		3b854457eb9334e5f276318562b8669fde41429f
io.advantageous.qbit	qbit-servlet	0.8.11		fccab17b9616c80aa61231c8870c2d393d8ab755
io.advantageous.qbit	qbit-servlet	0.8.11-RC1		41dce01c1bbec0e2a0df94bda494ac093ee27ca2
io.advantageous.qbit	qbit-servlet	0.8.11-RC2		8c0e0a4cbf905911c46d779fd7ed1f486712d604
io.advantageous.qbit	qbit-servlet	0.8.11-RC3		c50de399a81d8d7fc79ca011b21be3adf74a0ac6
io.advantageous.qbit	qbit-servlet	0.8.11-RC5		86a03067b2ac10dd38dff1604c5bf2b838b58804
io.advantageous.qbit	qbit-servlet	0.8.12		259ac264cc66fc18c0215fb16a9c4866a6bc194b
io.advantageous.qbit	qbit-servlet	0.8.13		0b5af96ff446277b0b05b0a9b136e3c0fbc1b71f
io.advantageous.qbit	qbit-servlet	0.8.14		08ece576a02cea100c8a647d04ddafbfd6d5b024
io.advantageous.qbit	qbit-servlet	0.8.15		1debffe7f1717778660ee204b83a2d2487313593
io.advantageous.qbit	qbit-servlet	0.8.15-RC1		410a5bfae8a57d454c60e92ee5f90c65f98cc01a
io.advantageous.qbit	qbit-servlet	0.8.15-RC2		72aa93e956ee6433e5531f71b2e68b87863c56ab
io.advantageous.qbit	qbit-servlet	0.8.15-RC4		459a8be082123ed2d9777582991c5f00c6683ad1
io.advantageous.qbit	qbit-servlet	0.8.16		c30d4d42f41f4dfc990963e2dcaf573463c8dcc3
io.advantageous.qbit	qbit-servlet	0.8.16-RC1		319f639290f3d19ff619264e785faab90e8c01da
io.advantageous.qbit	qbit-servlet	0.8.17-M1		fb02db6d56c557710f98736097b126b08b934b5e
io.advantageous.qbit	qbit-servlet	0.8.17-M2		2051d973fa4565b876cdbb1e2415fc0dc91e9d4d
io.advantageous.qbit	qbit-servlet	0.8.18		7fe44b3b7b03cdd50bfcd3022772ba90b086b30d
io.advantageous.qbit	qbit-servlet	0.8.18-M3		3ffef8713ccc43cf2752864d3ec25dad97bee5ef
io.advantageous.qbit	qbit-servlet	0.8.2		a3b55b41b311f615e26901046391fd4a13056c2d
io.advantageous.qbit	qbit-servlet	0.8.3		1a6690853ecffd9756ea7eff2c7667106278d32b
io.advantageous.qbit	qbit-servlet	0.8.4		2c998041e640e525e377ce690f42c4a766a509ed
io.advantageous.qbit	qbit-servlet	0.8.5		a305280d0e0389cb15a714363607afbe20ebee51
io.advantageous.qbit	qbit-servlet	0.8.6		cf53f53cb2d3219f379d7a46f87a4f64b9fcc9c1
io.advantageous.qbit	qbit-servlet	0.8.7		59c249db10f1d9442b69eef479947d79b7c8a452
io.advantageous.qbit	qbit-servlet	0.8.8		0f0b416f78255c65ac3d922f983f47c7b71a2354
io.advantageous.qbit	qbit-servlet	0.8.9		83757e4ce3f06605b3ad1385e11a1ba146d77439
io.advantageous.qbit	qbit-servlet	0.9.0-M1		0b356e600ed874b1dd1543a733adaa1132bdbc82
io.advantageous.qbit	qbit-servlet	0.9.0.M2		aa19202ec61df23cc0c2bb8b8691a906596594dc
io.advantageous.qbit	qbit-servlet	0.9.0.M3		d759e6daa24cc0d7537d66af993334cd61e7cd23
io.advantageous.qbit	qbit-servlet	0.9.0.M4		56983c9a756112d145601aa0cb9b827e737f6733
io.advantageous.qbit	qbit-servlet	0.9.0.RELEASE		0dc862378f2ba1c1a2b4007e825e4143ba8b6cdc
io.advantageous.qbit	qbit-servlet	0.9.1.RELEASE		e748a99de5bb3364e6509de0dd7037e8411052d7
io.advantageous.qbit	qbit-servlet	0.9.10.RELEASE		d2894d52139334a4f194e0c3c82dc5ec160f411c
