app.tulz	tuplez-full_sjs1_3.0.0-RC3	0.3.6	-	bf6250bfd89ddcc10c0d1b346a799499e5df1177
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.1.1	-	6becac3a0fcc90b8b9c8635c7b789bfe03e210a1
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.1.1	0.1.1-jar-with-dependencies	6250f677bab09a0ae00d2dd87e708bab7df0835a
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.1.1	0.1.1-jar-with-dependencies-and-spark	5caea732ef34832809b7e1963182854010b579bb
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.10.0	-	a4db844a5cad4a208045fc4c8599985c64e9a5a5
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.10.0	0.10.0-jar-with-dependencies	75fe9961284c68d68d474ef7c4b64f0aca77100b
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.10.0	0.10.0-jar-with-dependencies-and-spark	618052df2d776f698324d6273c2ba754a86954c5
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.0	-	c45d3182a20f3826bf91a6aaad652edada650fca
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.0	0.11.0-jar-with-dependencies	f93895daf61c038de9f052e0b033fb3b61f20a80
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.0	0.11.0-jar-with-dependencies-and-spark	11f677190eece4188d592c30b8615d3d16391f2b
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.1	-	020b20a3c872d81ebe8462b75331ba7be159cecb
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.1	0.11.1-jar-with-dependencies	9d12af809943db46804afa8769b5175e10ba6df9
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.11.1	0.11.1-jar-with-dependencies-and-spark	fb45093d9443f7ab42bb0117838408127732d065
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.0	-	60ef5add0aa31028910c921027a46a8558cbc253
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.0	0.12.0-jar-with-dependencies	7b7f78832db79963a0e95f4d906ace1b0349d738
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.0	0.12.0-jar-with-dependencies-and-spark	67bb0ee06571c42207d46ec52ea7f8fff3ecafc6
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.1	-	085e34cba0227ffce49b9ae764698bdf1f876651
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.1	0.12.1-jar-with-dependencies	0f5396d2e9024b4676f81de254c5b5a310513e98
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.1	0.12.1-jar-with-dependencies-and-spark	bf93a6bd3268cc00e311757e1144d929c4a41567
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.2	-	9d1936be171e19eb15475bc768ef8050055947c0
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.2	0.12.2-jar-with-dependencies	78767dfb35b0259573961ee38b0650cb229896ac
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.12.2	0.12.2-jar-with-dependencies-and-spark	653ba4cc194482c6ab31e1f97a844f941254286a
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.13.0	-	330ce5f5b31e8f2b53fac4d14ad9b915e7897aab
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.13.0	0.13.0-jar-with-dependencies	76ff70900965217e761e9f13a391841c1ca9a7f4
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.13.0	0.13.0-jar-with-dependencies-and-spark	da7747f9e50ada0b89e28ad90710ae5b43f2bdd2
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.2.0	-	001522ccd629272d9994e565cd181b8380c32f80
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.2.0	0.2.0-jar-with-dependencies	2dc6d99dff3509c4615ccf9546f7a34d5a087336
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.2.0	0.2.0-jar-with-dependencies-and-spark	fcd384c396666aca3ba07ea94eb0a7493246911b
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.3.0	-	5917187443b4fd462a3e9d9f14dd487a4515deaf
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.3.0	0.3.0-jar-with-dependencies	37f3c2bd5d1172ace6b7e00e0b68f75362a23bbb
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.3.0	0.3.0-jar-with-dependencies-and-spark	51bd58a3d4fa0c105f24070c08a6d43ae8607d44
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.4.0	-	c5e06d9efcc7bf59667933e3cc3fc7eef3e4ad18
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.4.0	0.4.0-jar-with-dependencies	e93ae314c95bc2bcbebf9355afac9d53d1cb9c72
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.4.0	0.4.0-jar-with-dependencies-and-spark	18e2a8f794d978851176fc245c8d39a9a2ddf1d9
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.5.0	-	fb8d37b38d1e878d7630ebec4486be4ad665540a
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.5.0	0.5.0-jar-with-dependencies	057be06c165343880ff9202d43e24ba8b4735d45
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.5.0	0.5.0-jar-with-dependencies-and-spark	dc8485d5301dcd49887f0f5830eafddd13ee3e40
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.6.0	-	063631c090fcf305c74ed8fed3a12ad73a93aab4
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.6.0	0.6.0-jar-with-dependencies	974118249852bbe92a6777c467a5755785d8eee7
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.6.0	0.6.0-jar-with-dependencies-and-spark	8683e115dab7a7d71fbaf6dda920bd588674b8ce
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.0	-	55b16594be7a17c66c64211de3305221a4b62d85
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.0	0.7.0-jar-with-dependencies	e3d8eb10364a430ae0032cd3db73c3eb6ede6837
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.0	0.7.0-jar-with-dependencies-and-spark	72c57dce7a5d28757b1a0738b2b8fb2d7065103e
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.1	-	926a64980be44f118236659f03a2bff77f66a527
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.1	0.7.1-jar-with-dependencies	ab5af7f9d93a1c8b9a7bd14e4913d1bf5e2131f3
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.1	0.7.1-jar-with-dependencies-and-spark	a33ef1a2f1af99269488f62b76fa6fe170561744
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.2	-	a45370224f3c8f75c98b508f7935dc0d74a46c18
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.2	0.7.2-jar-with-dependencies	395d993ae00d7c0a7148a44a1638805f5ab3c56e
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.7.2	0.7.2-jar-with-dependencies-and-spark	9eee52de14b8d532a2d50bea89fc86bfcfa8a340
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.8.0	-	6d1ff91add4a7a066b3fb97d73c79b840dab96ea
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.8.0	0.8.0-jar-with-dependencies	9365658d6025710e37fd0a8d92e7c5d8dbd4ff5c
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.8.0	0.8.0-jar-with-dependencies-and-spark	9f723f6a60ba1ff91dae211aec01857bf51e8eb8
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.0	-	7fd7cfe64bb9b4f7786fc80ea6c119223ef0cd76
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.0	0.9.0-jar-with-dependencies	9106d76da7a0b4a72bf0a06c463292c6de3b2cb0
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.0	0.9.0-jar-with-dependencies-and-spark	b5260a43c68bd1d7d6dfad028a1317573f579bc7
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.1	-	1e1c082b5911dd849d7fd4e4c43cf33599db384c
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.1	0.9.1-jar-with-dependencies	76343807b757c90045b59fcb91388a18a73fd1fe
com.intel.analytics.bigdl	bigdl-SPARK_2.1	0.9.1	0.9.1-jar-with-dependencies-and-spark	c1d04640fe8e555f66e659f0a7f37e54071d8819
com.intropro.prairie	yarn-unit	1.0.1	-	6d39a995493dc9276915734548d491a86b3ea2cd
com.intropro.prairie	yarn-unit	1.1.0	-	1e692e217c6e1b12781dd6336e7852e3be26c86d
com.intropro.prairie	yarn-unit	1.2.0	-	c37c4d1eb6088417dcc15e95f025b714fc9c0206
com.io7m.jobj	com.io7m.jobj.core	0.2.1	-	3dd56fce7b740929583b92a86d89662edf7fc43b
com.io7m.jobj	com.io7m.jobj.core	0.3.0	-	027e31ce7f81bfcea5e49a0c113e91ed6cb9ac7c
com.io7m.jobj	com.io7m.jobj.core	1.0.0	-	3cfbf4975c481c1aa070184d137cc413a5688289
com.jalalkiswani	jk-framework-standalone	6.0.0	-	6ff7af61336a7b0536cb73db09c7fe30ab4168e0
com.jalalkiswani	jk-framework-standalone	6.1.0	-	62d8ecf6b5643e389e79d95d5cabac32d6621d4c
com.jalalkiswani	jk-framework-standalone	6.2.0	-	69b8405bf5fd40896eef61b77be96ae86ddac99d
com.jalalkiswani	jk-framework-standalone	6.3.0	-	877b95bfa324214cbdcf785916b58f49a715ec9d
com.jalalkiswani	jk-framework-standalone	6.4.0	-	e30e99bf81043b62ada11f632a1f8089f74c17d9
com.jalalkiswani	jk-framework-standalone	7.0.0-M1	-	6047bc52ef75e4fcc3275e0cc86132fee7f3822a
com.jalalkiswani	jk-framework-standalone	7.0.0-M2	-	6bc28939fb74577040286df02e821f8ba0c368dd
com.jalalkiswani	jk-framework-standalone	7.0.0-M3	-	e000c5e44d6703c79c5b4cb96cf4ec999c25a77a
com.jalalkiswani	jk-framework-standalone	7.0.0-M4	-	cfadca0d734a57be32cb403f6684a173454e6936
com.jalalkiswani	jk-framework-standalone	7.0.0-M5	-	3e5ada0298165c8acecaf9d1a0a723e0e2de33aa
com.jalalkiswani	jk-framework-standalone	7.0.0-M6	-	59860fc4c2bdac137b3ec9d02dd096378d3b5fae
com.jalalkiswani	jk-framework-standalone	7.0.0-M7	-	6c92bee37d875a7c4a3543a0487d4a9361aa5a2d
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0	0.1.0-metadata	0a16e913d7ed29aad95f462b58f4790d7238afce
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.1	0.1.0-alpha.1-metadata	ab3884e31f1dd4e48161df5a1fcf7cedb7de7173
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.10	0.1.0-alpha.10-metadata	4e5205e872402419d850962092e00eb55693fb8c
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.11	0.1.0-alpha.11-metadata	b1676403b8586187a774d5b83df544a0b9e17c40
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.12	0.1.0-alpha.12-metadata	44570874febc6c168107957483e8999916d1af91
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.13	0.1.0-alpha.13-metadata	7bbea519aef9c1a2d4375f9eaf7bda5054484d7c
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.14	0.1.0-alpha.14-metadata	88b63e16ffd86bd2c3e9313f74d02f05c7ebe7e6
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.15	0.1.0-alpha.15-metadata	bca663680ea0a55d796cfd03b7fb17216fb6d5cc
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.16	0.1.0-alpha.16-metadata	05a0b6443eeb37eb4d1b1744802f3177fa4fc076
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.17	0.1.0-alpha.17-metadata	e32040e7f641a0040758465e565dec0c40332113
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.2	0.1.0-alpha.2-metadata	78e6e95ca77a9a03ebe6dfb97da5f84d5d41311b
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.3	0.1.0-alpha.3-metadata	91ccfd7dc5d99e82fcd59a2b1db1de7025afa0d4
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.4	0.1.0-alpha.4-metadata	cc288a2ab0536a3e1d14fca0614fe5fd0b864bc0
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.5	0.1.0-alpha.5-metadata	cf651af203fe224a16db8abf37e1c103f00fb0c4
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.6	0.1.0-alpha.6-metadata	3d0c0e7bd9b9ee3eea6300c8bc2075d83e3d165c
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.7	0.1.0-alpha.7-metadata	7ffda1b92408c594362b16de6d9d58d159cd91e7
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.8	0.1.0-alpha.8-metadata	fdd8ff7ede0426907353780b7a9f73f09be1828b
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.1.0-alpha.9	0.1.0-alpha.9-metadata	bbc214b193e26f099a9ad267f9485fcbafb559af
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.2.0	0.2.0-metadata	123e0d4b1518852c0afdd035ced3ad46ea070703
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.2.1	0.2.1-metadata	2da84ec9adfc7c6d20ee352bab916299754ec289
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.3.0	0.3.0-metadata	9562c34c619ab11da260cab69c17e9f06a8bcb69
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.4.0	0.4.0-metadata	c74e70aba8795ebf011d512a8091159aa8d1badb
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.5.0	0.5.0-metadata	191aa0a40c03c0455fbe0cbdad873af3076367a8
com.javiersc.kotlin	kotlin-stdlib-iosarm64	0.6.0	0.6.0-metadata	0c7a893324189a98128bc8298bd6f912e252d7c9
com.javiersc.kotlinx	coroutines-run-blocking-all-tvossimulatorarm64	0.1.0-rc.1	0.1.0-rc.1-metadata	c844add6b576d7d53e4be34074d31f4973344370
com.joliciel.jochre	jochre-search	2.0.5	-	c56e2b1c4f0d19bd7798df1abd07d6bed53eeaff
com.joliciel.jochre	jochre-search	2.0.6	-	b16d5266b7dc56047eef79cc0e0f468359abbe92
com.joliciel.jochre	jochre-search	2.5.10	-	67995ad563a36f5a829b4e78f304fef1adf86f6a
com.joliciel.jochre	jochre-search	2.5.11	-	edf2c463873abf472d94dc4e01bce808b2a21432
com.joliciel.jochre	jochre-search	2.5.12	-	f840205c1a7cc73a1319ceaaf19e8aa4615ac08e
com.joliciel.jochre	jochre-search	2.5.13	-	9c4585312dadfd83208533dc0073d38f98766be1
com.joliciel.jochre	jochre-search	2.6.0	-	8285809ce8403a4935353d24e38a70429f257a3f
com.joliciel.jochre	jochre-search	2.6.1	-	091d944d7b8c9500ef658133d541d468a611108b
com.joliciel.jochre	jochre-search	2.6.2	-	72bfc79c4defe4fd3e6bd8e664b90a581a6b8747
com.joliciel.jochre	jochre-search	2.6.3	-	9c1574376e598c2521a5e43494eb8db755ae943c
com.joliciel.jochre	jochre-search	2.6.4	-	3cf47acb7b9f1feedbe805aa0f737a414766b728
com.juul.kable	core-metadata	0.1.0	-	e55910350c63ea1f3ef1ec9580da5483298473ca
com.juul.kable	core-metadata	0.1.0	0.1.0-all	92dfa6ea2293d2301402212fea238953135b0992
com.juul.kable	core-metadata	0.2.0	-	ba8aea7cb9fbe929c8fac45155b08c887bab6d5f
com.juul.kable	core-metadata	0.2.0	0.2.0-all	1b4c6a13c7d2685a97dc2ed5450ea54bd8bd5651
com.jwebmp	jwebmp-angular-ion-slider	0.58.0.21-RCTEST	-	281becb930411393d0e5477dcfdbb1e434085422
com.jwebmp	jwebmp-angular-ion-slider	0.59.0.14	-	6ec41c087ada588adffd791741c517b46e41a23a
com.jwebmp	jwebmp-angular-ion-slider	0.62.0.1	-	3f4dcf5ea6c39391d64699c0721d9e773c57c6d7
com.jwebmp	jwebmp-angular-ion-slider	0.63.0.61	-	16746fbf915d245b6c924c5aadbeda618ac66446
com.jwebmp	jwebmp-angular-ion-slider	0.65.0.2	-	64ed0a6d108bf9cf4e256ba406121e8f3735852d
com.jwebmp	jwebmp-angular-ion-slider	0.65.0.3	-	babd52ebafd15d971c0a2bbcf2109c979b923c50
com.jwebmp	jwebmp-angular-ion-slider	0.66.0.1	-	beab28e8b072f0ad20f13d8824be7a4e77f06599
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.1	-	b8f9e28f101c599e1fc52e2014380e51530cddee
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.12	-	afeb167526fcce2461244bd72ee127e7dd92c919
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.15	-	c9dea76d3c2546ff4ea04eb6c4b6ecd41ef8dbcb
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.16	-	320aa1a60a650d4501d872fa2154098fb66ad534
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.2	-	e894ce82cb11b2bd204057c7bca25fb3cceb8ef2
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.3	-	f1a628f8919ecebca690d5d8e7b319948690e6c6
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.4	-	ec2cf3abb60ea86dd389658b5b8e6e5fbd6acbb4
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.5	-	271fa31291464c922464a0525bc5582edae6ee5e
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.7	-	02159ab9f57385e420b39dacaffe8a419d39b67d
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.67.0.9	-	36f262b30c5d1449aea1e33f267780ce93c62431
com.jwebmp.jpms.jackson.datatype	jackson-datatype-datetime	0.68.0.1	-	efbf73215d3037f0bd96fdcd12e5091e20013048
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.1	-	1fc1374acc27bd1615f95c213a90aa7791b9b5f2
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.12	-	37be4e2137c5c2576df63dbb6469d86b13c427d0
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.15	-	2d7e076e4360aba4cae5f6c26b6e23cd53e72682
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.16	-	1f412ecf16f58ab85cf6c7c0280907c5def1bca7
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.2	-	9eb4a65ec9d36b40ab7bf7252aefab111611624b
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.3	-	b263a38b69b8805ee8e31e88d0869fe8076cb8ba
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.4	-	e2e6223174597a08df003c35893ed738318e8566
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.5	-	a3980f384bc8d68868dd87c35f357ae15317c87c
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.7	-	03a5f58f1cf62b824c4fe8e36934c181c4f26bff
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.67.0.9	-	5df688e8ad8a9c3fcc60231e90a8086a3c7e782d
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.68.0.1	-	32ff3c1f1a2f9baebddc7d940009d19569ed201d
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	0.73.0.1	-	88d5e468f8c1820ab32b31cf7ea318549be1eafe
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.6	-	e649c12c0976e38a19363189943c6993805c967f
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.6-jre12	-	bc9b3eb364d9810780429fb0b0c95e3eb87c9c00
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.6-jre13	-	1cf005e59117959717ba24241396c66c85f3eeef
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.7	-	0fce4a3129afa5f21c79ee76ee4d811ed601e85a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.7-jre12	-	ca76e3ee9082bedb96085d1a3d70dbd1f6ae8752
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.7-jre13	-	07c965bfd80025d0b5b0f5326b05bd26fc601eed
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.1.7-jre8	-	d706d81856f829b0dc74da6562ca7b6731219ceb
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.10.0	-	307da0a0f9ae4297ca1626c6b6c82605e1f57c7a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.10.0-jre13	-	8a184f317eae41212fc264a37679da3738cab89a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.10.0-jre14	-	95e4110bf7f438cb3b9490abe1801c2378ddd433
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.10.1	-	2b89e2b1a86fcd8f49e0e04dd7d4b2dbfaa678b8
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.10.1-jre14	-	26e2f830dc22a226502718270dd1999ea865d5ae
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.11.2-jre14	-	ec917ef087ab8134290c745d3e7cefa1aee42277
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.12.5	-	9b12abea88ee61cd0cfe11ae6f17541f2438aed4
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.12.5-jre14	-	5927e69a013e0a7b947bcb6e20fb3bb750451af6
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.0	-	736e127c4f7c7655bfaf1a79ad01075ae0a4d219
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.0-jre12	-	c58064fb361cc9bf0937dc5187aff5fcb85e7477
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.0-jre13	-	d226fc4e9b28f9ccc882f84e2d24301e761dde85
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.0-jre14	-	8b34c77650c19209ab4132c5038e1e548de489ad
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.0-jre8	-	8c7e8d192bd415d45507fbd7bba7b8818b457bd3
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.1	-	55bcd5fb5faecdfb226db74a8127bef4549151a8
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.1-jre13	-	fd0ee34d8d44e3adef04b47da2702f2d30bff6f5
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.1-jre14	-	fb7fe228a69086de440ea64d30945529c4927d26
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.1-jre8	-	047130343b7afc958b19ae340775e015a1b93b51
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.2	-	f1a1f6f5bedd6ce014ae082e5f751739edcb3a2a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.2-jre12	-	6ad766f14f8e580e81c9cd91acf68e175bfde1a0
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.2-jre13	-	e6b00447469ad7d11a34917d3886b8ab2870655f
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.2-jre14	-	519b54e948dd648e804fdf3c29bdcc02e682148b
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.2-jre8	-	4815888b3ed594cfaa00a0c47b9e82c3dd13ccd5
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.3	-	62c74a7e6a2c41c75c439bfe4699171cfd4c4a1e
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.3-jre14	-	c148e293a21dead69f3f38f44195874625320f64
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.4	-	9b088e03e05ffcf06bc400fd7b2ede57b445e2d6
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.4-jre12	-	17b280aa78d7d14a02e5dcf4c5752a1343a18c5b
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.4-jre13	-	7f799a125f961a1b4aae44c1308937ab60d3670b
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.4-jre14	-	903d9fe124bf3c12c0aac229468aea6ec6d609e6
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.5	-	6443ee1d577895d7b15c48e4549d24115d66eada
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.5-jre12	-	9f2ecc9b615eedd192f7547320bb718976b8e7b9
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.5-jre14	-	5e082c6e04dec0a0c57cf42a586798d2322ab2d6
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.13.5-jre8	-	574f7e3d9d7f1b2c58446a592b6a7d2081b949cb
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.0-RC1-jre14	-	b706c9de6acd53e6cafec57cd6a23974c07fe03a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.0-RC1-jre8	-	fe5746a11d768f909c4220facfb4050daf699a9d
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.1	-	f5389358ff67fb055d4b675167078e23862c1996
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.1-jre12	-	8b4d389ae370f38d996e380f51179e0fcb35c253
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.1-jre13	-	95d84de726aa0076465dbcdfd4b106431b9fc3e7
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.1-jre14	-	89d8a20bb9ee3bc0784bd9741c9fe4aa8329beaa
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.14.1-jre8	-	d671271b508d507a67b7b59cfa989b11d9157446
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.1	-	c07406e10ff28609711d1ee7e7232543d5d7631a
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.1-jre12	-	685d39fd00929439d989f55f3bf7274359526ca6
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.1-jre13	-	f273decc0e20042f69f18c0888efdf7a2f52b80f
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.1-jre14	-	099f895fe9cb971faa1a7b54069aa99d9285483e
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.1-jre8	-	308f524fa85430520f0e90fa39d656a4fe17c108
com.jwebmp.plugins.forms	jwebmp-bootstrap-quick-forms	1.0.15.2	-	7e76cb98bdb4581c712c68127f92684192ab6d58
