ag.granular	tiffany	0.1.3	-	570c4ec84d57ce1a02ee3b848259e24826fe3fb7
com.teamscale	teamscale-wia	9.9.10	-	909b64ca39adf3f5be3d774086d5e4f92f1176be
com.teamscale	teamscale-wia	9.9.11	-	6c992a2128f23229a9b88c34bd6b378da3d6ba30
com.teamscale	teamscale-wia	9.9.12	-	580d24957e8e01542905fd10fd71043370d96457
com.teamscale	teamscale-wia	9.9.13	-	393be3fee0a49a938fa59ba081c3a3aaf03c72f4
com.teamscale	teamscale-wia	9.9.14	-	5949cca07eb7b1b2816c939f71b5f3abdd814da9
com.teamscale	teamscale-wia	9.9.15	-	f46b202b248a11345f5327035e8879a47f7b842f
com.teamscale	teamscale-wia	9.9.16	-	c43548cd142fdc251bec526fd03aba0c95b9e523
com.teamscale	teamscale-wia	9.9.17	-	28f19a77a15800afae7e545cfe8e7b339af66101
com.teamscale	teamscale-wia	9.9.18	-	79acc97b0901bc03ca5d11b5960e7b0298736a26
com.teamscale	teamscale-wia	9.9.2	-	5185f3d11c646ae3d8e7b3cae53d4f00e968361e
com.teamscale	teamscale-wia	9.9.3	-	6bb301a94116cf092eca13dcbe966f4c0fd3216e
com.teamscale	teamscale-wia	9.9.4	-	af6023c94a5ee3399ae5cd27241b906fd4c6c91a
com.teamscale	teamscale-wia	9.9.5	-	e108099c4f2cac259045654739cea48e93dd2b12
com.teamscale	teamscale-wia	9.9.6	-	ebb0eb49d9ceaf091719e897058c371c2ccb0993
com.teamscale	teamscale-wia	9.9.7	-	8fc00f9ee6553bb22d8f0ae794c1f7631384a144
com.teamscale	teamscale-wia	9.9.8	-	afcac1937ef184c6ce6256ca94799d99d43b9a73
com.teamscale	teamscale-wia	9.9.9	-	efa5eb58af54b9a59c45eb371efb4defa1a633f4
com.tencent.ads	marketing-api-java-sdk	1.1.1	-	28377a55230e3f46072b04ffb343b96718adb048
com.tencent.ads	marketing-api-java-sdk	1.1.10	-	80fe3bf29065a74898d5049555ce155e32d43727
com.tencent.ads	marketing-api-java-sdk	1.1.11	-	15b184c367af04b8fef653c4e17dfda504220d38
com.tencent.ads	marketing-api-java-sdk	1.1.12	-	38089552b739bf7834dafb219fd1a67c720d52a1
com.tencent.ads	marketing-api-java-sdk	1.1.13	-	8a3a3cace2f5e04a00aa2d29d95ddc41c5407a6c
com.tencent.ads	marketing-api-java-sdk	1.1.14	-	414340a45774c2b63f5dcbd163fb88f3a8cee566
com.tencent.ads	marketing-api-java-sdk	1.1.15	-	39fbef7854ec6b930139488cdca9cef7384c83ad
com.tencent.ads	marketing-api-java-sdk	1.1.16	-	1fe6b5db4275f4d007964ffad3afcc8d581feaf0
com.tencent.ads	marketing-api-java-sdk	1.1.17	-	70be0f1cacbdf8b73707d0a6620f86025af86cde
com.tencent.ads	marketing-api-java-sdk	1.1.18	-	5e675c93f45aea5899b227b083cdd6d1abcf8f8e
com.tencent.ads	marketing-api-java-sdk	1.1.19	-	57b5c4f624102ba3ccb45c203920e288c1f30a28
com.tencent.ads	marketing-api-java-sdk	1.1.2	-	eecf98f5706916250c52c928021459db88770c14
com.tencent.ads	marketing-api-java-sdk	1.1.20	-	9f5937d62242fa06b1af56a089e0986f136e811f
com.tencent.ads	marketing-api-java-sdk	1.1.21	-	ebb92b051690e25c2af45fcbbb3a70141802254d
com.tencent.ads	marketing-api-java-sdk	1.1.22	-	2a5bd16e92dcec7885423d59a4c49bc5f6791202
com.tencent.ads	marketing-api-java-sdk	1.1.23	-	96cb8b24809f802965fb123b5fac4ae08ca10f76
com.tencent.ads	marketing-api-java-sdk	1.1.24	-	13c95e9ba8744c46a2323943d0ce8ecdf39bcca8
com.tencent.ads	marketing-api-java-sdk	1.1.25	-	4660722afa453cc606d155d4fcf355eb1499fa7f
com.tencent.ads	marketing-api-java-sdk	1.1.26	-	7d35f76514b5c4e0a5d9db1409b39877bc03c5d6
com.tencent.ads	marketing-api-java-sdk	1.1.28	-	8d05b28008c0021a2210519afb1ca2931bf654cc
com.tencent.ads	marketing-api-java-sdk	1.1.29	-	dc94dd2cf66d10eae3f2b8bef1d8586461cffb3e
com.tencent.ads	marketing-api-java-sdk	1.1.3	-	8da64b621217b76d9af95859bffb5c30deac8c0b
com.tencent.ads	marketing-api-java-sdk	1.1.30	-	b902f499eb14942ea668cb8c513930aaab113438
com.tencent.ads	marketing-api-java-sdk	1.1.31	-	2c8d8c0fce5fe6edc0ac3c82cb60870a3312f70a
com.tencent.ads	marketing-api-java-sdk	1.1.32	-	826f1032b9406ee8e920abbdb6d1817e3c9ec588
com.tencent.ads	marketing-api-java-sdk	1.1.33	-	0df5ddd8fdae480399dee13b3897c5f0e2a7d4fd
com.tencent.ads	marketing-api-java-sdk	1.1.34	-	a067b65091ab9623ce67a6a8cee359f8de44c9ed
com.tencent.ads	marketing-api-java-sdk	1.1.35	-	1671ea1f626aca2aef6110f6c7288da4388c9a95
com.tencent.ads	marketing-api-java-sdk	1.1.37	-	927e2c206221f0dc7db2437f107b049a4794390d
com.tencent.ads	marketing-api-java-sdk	1.1.39	-	9c5fdfe2bbfd411e7f8a06e5a21df0c96dc24e27
com.tencent.ads	marketing-api-java-sdk	1.1.4	-	419a8424057c4ae29609233380ec5c7269a43619
com.tencent.ads	marketing-api-java-sdk	1.1.40	-	9eadca1a6f1b69a23d783299957038bcf16aa6e8
com.tencent.ads	marketing-api-java-sdk	1.1.42	-	79a987018cfb35bc69d5f7650a3ad2320c0b8bc2
com.tencent.ads	marketing-api-java-sdk	1.1.43	-	818bf39811a3ee169ade81f7c3e06c226dd7b6d7
com.tencent.ads	marketing-api-java-sdk	1.1.44	-	ca0ff2abb626e67411177b66401bfbb8aead82f1
com.tencent.ads	marketing-api-java-sdk	1.1.45	-	9cd231a8102b0d1568d99e8c21daa4fce054636d
com.tencent.ads	marketing-api-java-sdk	1.1.49	-	d8a06ad7ec70d92a728f1bfaf1d1bb09036fd745
com.tencent.ads	marketing-api-java-sdk	1.1.5	-	d5f7aa341843b9207d5fa434252657553a50603e
com.tencent.ads	marketing-api-java-sdk	1.1.51	-	1d1e65d493c72545308f0027d410882edb190612
com.tencent.ads	marketing-api-java-sdk	1.1.52	-	be2825d75e44c7f8595af7947e669be78288110e
com.tencent.ads	marketing-api-java-sdk	1.1.53	-	0aacd12719ad663f59c7051b503d051999610ee8
com.tencent.ads	marketing-api-java-sdk	1.1.54	-	58ede031d4f42c0387af6b5267a86776062148a8
com.tencent.ads	marketing-api-java-sdk	1.1.55	-	439eb5b8ae0660f88bd8c76d5d3473e02b72f217
com.tencent.ads	marketing-api-java-sdk	1.1.57	-	54e4f7e263e05fe9b683608a03fcea4e5467b4ce
com.tencent.ads	marketing-api-java-sdk	1.1.58	-	7dec904b610374cf867f858cbf828fbc4f11f633
com.tencent.ads	marketing-api-java-sdk	1.1.59	-	87cecb4c80c8e856f0361fdccfb459e26bf70f39
com.tencent.ads	marketing-api-java-sdk	1.1.6	-	d1f4865434bf74f8b43b19924d3be45569cca1b3
com.tencent.ads	marketing-api-java-sdk	1.1.62	-	e4e7e98318fc37b87e3c08e6e13a01de36bdb5dc
com.tencent.ads	marketing-api-java-sdk	1.1.63	-	8fb1df8bffc2716364d1a9552996dc9836fad152
com.tencent.ads	marketing-api-java-sdk	1.1.64	-	c4ce8dd22e735c9982f0486f0f8549d7c3c7087f
com.tencent.ads	marketing-api-java-sdk	1.1.65	-	090c7eee6c65f7786ce9460c176656ae82daa027
com.tencent.ads	marketing-api-java-sdk	1.1.66	-	ca3a86b2668b90daa2382f7182bcd206294c2a71
com.tencent.ads	marketing-api-java-sdk	1.1.67	-	9e7c721b24dd3ff2df634c3b364b46b453ce62c0
com.tencent.ads	marketing-api-java-sdk	1.1.68	-	488e55a2c5d2a2a63a81a3ad874a35d20e7c75d2
com.tencent.ads	marketing-api-java-sdk	1.1.69	-	38d7f3ce24142a888e1ab8e8e5c0ea1dba5c922f
com.tencent.ads	marketing-api-java-sdk	1.1.7	-	8e7fbd767442f526d7b1fc7456fc8d99b667a653
com.tencent.ads	marketing-api-java-sdk	1.1.70	-	57e55eb42a8d3af08907c5e8a59300a15b0880f6
com.tencent.ads	marketing-api-java-sdk	1.1.71	-	ea21685a0fd2a582908e616772863eb09db8ee58
com.tencent.ads	marketing-api-java-sdk	1.1.72	-	37bf17a895cecb21a8e94972c9eda5249a4af7f1
com.tencent.ads	marketing-api-java-sdk	1.1.73	-	a2cb92095fba30afec01a79364f136dc25ab15d0
com.tencent.ads	marketing-api-java-sdk	1.1.74	-	f0cc2ddb79ddc5808a779539be770229ce10eee2
com.tencent.ads	marketing-api-java-sdk	1.1.75	-	8f3274b1e5624c003f12b82af0805b2c0e6aef09
com.tencent.ads	marketing-api-java-sdk	1.1.76	-	48bd70b9d87ac15285d38bd81766c70b96e92768
com.tencent.ads	marketing-api-java-sdk	1.1.78	-	241cebff86d18af0be351b4882f9f8863a63de64
com.tencent.ads	marketing-api-java-sdk	1.1.79	-	54683c6910c7c82a5e27f0e670aa7f8e9e5f4660
com.tencent.ads	marketing-api-java-sdk	1.1.8	-	a77cca5432277bfd448f3bdf8fa8e37944e007c8
com.tencent.ads	marketing-api-java-sdk	1.1.80	-	d42fe024c44f2aeaff76a59c355b6ebf9c07e16b
com.tencent.ads	marketing-api-java-sdk	1.1.81	-	cdceb1c6393bcac33cae23877af308917a7c8016
com.tencent.ads	marketing-api-java-sdk	1.1.82	-	64df88e89fb0b6b9735321566aaa8a63a8c0f683
com.tencent.ads	marketing-api-java-sdk	1.1.83	-	2646837b57116f88561ac58f66f8a07294663c88
com.tencent.ads	marketing-api-java-sdk	1.1.84	-	98f5ad78878c9d05dd79b235eaca0c923c169948
com.tencent.ads	marketing-api-java-sdk	1.1.85	-	65ec6ba7f897f64c7a4fa42fab7d94c48dc47428
com.tencent.ads	marketing-api-java-sdk	1.1.86	-	908181c1948d61dba60eef77dba9cf25a11f8fcb
com.tencent.ads	marketing-api-java-sdk	1.1.87	-	410b1e84542aad936fa362d3e82acf0540920da4
com.tencent.ads	marketing-api-java-sdk	1.1.88	-	2da583f2a6b8328eb9904778dee0a3ed3c2380c3
com.tencent.ads	marketing-api-java-sdk	1.1.89	-	bffdaec9c3a7f57cd0a5403fc9404a8b8784ef97
com.tencent.ads	marketing-api-java-sdk	1.1.9	-	e4ea1eddc5ce5c5a287f1433494b59d4a9416bb9
com.tencent.ads	marketing-api-java-sdk	1.1.90	-	8ec27376803fbc8f66772a630275c103bfac480c
com.tencent.ads	marketing-api-java-sdk	1.1.91	-	ec66c19ca55976478bb20da3309acb565d1e02e4
com.tencent.ads	marketing-api-java-sdk	1.1.92	-	d80903bce37f5f42755dbe48b3f0a10bfb196f64
com.tencent.ads	marketing-api-java-sdk	1.1.93	-	9c3149c5b1d8650fe0a536694fcafcead67904a9
com.tencent.ads	marketing-api-java-sdk	1.1.94	-	38e515e6fdd0cbb358786c75fc78dd410d3a0641
com.tencent.ads	marketing-api-java-sdk	1.1.95	-	c8b014037394db9a385e3724e3f69f739e4765de
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.2	-	946a55ae8facb5d80eeca323edc82e4db4f01a3d
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.3	-	b8a6d7ab11f6082ad84935e6fbd8516f87cf17af
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.4	-	89a1d4a9b1842b7712c1d24477ba72326356563a
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.5	-	6b177caa146b8bedc7dee2afca35010ba2e46189
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.6	-	984b0d98d21260006e8f313d5e4acc736f35687c
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.7	-	9eb4aafb4cceb13f96be696e79ed5f34ffc95228
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.8	-	33ebb6a60a806554d0b7c0289cb56af3db83c2cc
com.tencent.devops.ci-plugins	java-plugin-sdk	1.0.9	-	dcba4842039e842473945e922fdaa117d514da09
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.0	-	fd9086ebb50d1fff52af26517209d8f5c9ca26b4
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.1	-	4b68a07b211441d65eb64185179159249779a517
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.1-beta	-	261246d3ecfbe6e5849ea6060415b5ce71a4bdad
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.2	-	37c717bd023bd3c4c9fa10b50e65964dd96b1adb
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.3	-	262ed4e66ce2709587eed0a17b87ba19e2885dd9
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.3-beta	-	e1cc725be6bd268e98b3ad798461befc822c4f8d
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.4	-	16de081094fa82539c38d352354401d8a5d4a516
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.5	-	1a72257acad54854d3ce00ac97b984eb9a5f57dd
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.6	-	094dd9b3ded75953ba6a6579bfa2e507b786bf02
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.7	-	7d24ac245c0455a6238a42132c0820a51fefdba9
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.8	-	c0a14032d5698967d4d45628d434e9679c235169
com.tencent.devops.ci-plugins	java-plugin-sdk	1.1.9	-	db2f5c3499ce7a0e497d21e68454b4a9b6e4f16c
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.0	-	8f2f314c1265e26a8e182d046f2cc15e6785f119
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.0-M5	-	ab722335becbf74c63d55e719cdb6d36b6861de2
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.0-M6	-	bb8088dc5b83cc9c1404d1ede929e2f1668ce2c8
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.0-M7	-	9df1d775eca4e83c88b840a86cacb3e68d1052f6
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.1	-	705542a1ea73c989382fbca6b8a0b8e6a5c4f4b8
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10	-	fa80357f5d32b54c4024fb333e2972c616a6e2b7
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview1	-	a2cc2eb6ec1939aee791bd9940b6b965fe01e466
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview10	-	ce3a2a66c7f67a4a55dc57b70cc935a652ef0dcb
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview11	-	48a676d080dacffa825e1ab11c5db2072501c7a9
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview12	-	6d34bc788ba7c88988929e6c81abe91d410b8b75
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview14	-	38b96287bb29abfde8009397a54ec9f8ed4e0a1a
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview2	-	aec1fbac9c3219dc7f10b62f7ec2244874fd639e
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview3	-	20af21a8b29d03d3b8d66840f0e404934fa1b17a
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview4	-	02c01e4e16de86d9c38adbb694159c142f77b60c
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview5	-	6609435c024bd01c308b95619918ad72f52dd05b
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview6	-	f7d29ed5b5c0c2cd4031cad5242372295e8b58f4
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview7	-	fb3a9ec53e28add0ad043c45d10e2fa683e38fe6
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview8	-	b23fd2c854da8f7ec89942259a176e253dd71c2e
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.10-preview9	-	7672c042aa3320a709dac622a654f76ed97c9f54
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.11	-	15d7f3ff4b33e260f7c36df4966687540c1ed6b1
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.2	-	03db302cc95f949aa7c27b2a993141ca97f198b9
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.3	-	40c022705de1dac9b4f9be0c41f54f0e4235287e
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.4	-	57ebd38202584951d586588b8d7b4007521fe4b5
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.4.tmp8	-	516e1a7e115951fd348e606dc2a74f28f127576e
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.4.tmp9	-	1785b18f9f00ab9bf467ba1667abc12e102884d1
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.5	-	2f6451b4b6f899fec96ff18130834fa34bf3d3d6
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.6	-	39a8fb235fe81c48b7680cc231d2f32803a503f9
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.7	-	053611bd0f38e43ab5a8267035600d5b5b212bdd
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.8	-	621acfe707d2bcc73b166eed35c294eaede843de
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.10.9	-	03ffcec3c156927616d6581dad1b90aa3897513c
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0	-	e6561c8accde38f170b0965336029f74b9a0e675
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M1	-	b4c12c6ee8d476f007ca14aa383d3ea93343f168
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M1.test1	-	bcb09c8a74fc6ecd8a8dbe3b72f9669a390e7345
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M2	-	aef36453993ac9270bf32af2e909746388ddeb9d
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M3	-	427f2adbf96d89a9d4e286fa0cf3b7507622daad
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M4	-	8b89735ad73ec9a88d339a15c875477ff1dcfde3
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M5	-	fc3b8c3e8b0f0521bf517e31b95069845b7afd87
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M6	-	812cb7e106deddde17c7497a50f91d0872e85aed
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.0-M7	-	1467a0d7c0701e2174762f47f7756cd0211ccfd9
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.1	-	4fdbb5f795354a20d3c3ab28bcc84c25ce49ec75
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.10	-	fa0b8287aaa3f2a7418fb8ffe214e273b18a0735
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.11	-	3500e126597bd9bffa2c48d05c704fda28a4f8b8
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.12	-	8c0f72d5e9cb0eacfe9997f3d9a867eaff9af20e
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.12-tmp	-	e71c524524d93f68c0ddd7b2a76cf6e83f389fe0
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.13	-	48df44cd525e2e9806d5d49b44009525244f084c
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.14	-	6aa16a0a6ec49e07d5c936fbb8d2e8add816cffe
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.15	-	742fa0f38efa419dd439117d2da55d480075f6bf
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.17	-	9bef1c600e88e240aacb7705f92e26330f90e572
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.2	-	4883be8bca7aed8dd1b632f2cb96eafb1bc665af
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.3	-	0dfea3f1737634f8cf860d6609f4b9d4e8982206
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.4	-	cbc4ab85b0e31219e06a0242683b16f2c56a6155
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.5	-	7bfb0babf29087fa1d5ee365809c99d8daa0c3d7
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.6	-	a624a7d31cb520ca0ef01443961acf8eb14af187
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.7	-	1c87c68be7c194f7de07352597b6a14fb805beab
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.8	-	6efbf3fba05258083f7819f981e089badbe59146
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	0.11.9	-	a7612a9e50e76c773828bf479b96ee4e555ab121
com.thesamet.scalapb	scalapb-runtime_sjs1_2.12	1.0.0-alpha.1	-	dadaddc1cb99b73bac7c141a3159f2a5c676024c
com.thoughtworks.feature	caller_2.12	1.0.0	-	e542479026fa35dee254d243fc6859d98c4dfdcc
com.thoughtworks.feature	caller_2.12	1.1.0	-	83bbb5a2e3132e590a1982ac9a7ea0d2033f7b94
com.thoughtworks.feature	caller_2.12	2.0.0	-	0ba6e0ac0c5ed2609e57f036a8880910c7ea53c3
com.thoughtworks.feature	caller_2.12	2.0.0-RC0	-	c39d6c6dabf2a1cf6445c9f49f3305a5e6662b9a
com.thoughtworks.feature	caller_2.12	2.0.0-RC1	-	0eabff15767341df43996158dcbd81dd1d7f5810
com.thoughtworks.feature	caller_2.12	2.0.0-RC10	-	66444b41e9b1a28aec154e4609474bffb15bb776
com.thoughtworks.feature	caller_2.12	2.0.0-RC11	-	809a3aae6ea2999633d5aaf3488dea463c70baf8
com.thoughtworks.feature	caller_2.12	2.0.0-RC2	-	96d9cecb41ec2966d3c9c5c23ad354af6973c31a
com.thoughtworks.feature	caller_2.12	2.0.0-RC3	-	47e547651e73074812cf58822edd804c48ec4479
com.thoughtworks.feature	caller_2.12	2.0.0-RC4	-	5591caa1449e78a03b179b10797bf877f59d707f
com.thoughtworks.feature	caller_2.12	2.0.0-RC5	-	01e9a4a25547da395971216c64f10f2759e46a15
com.thoughtworks.feature	caller_2.12	2.0.0-RC6	-	8e10ee101464174b67a5fb15f1e2fdb290beb35d
com.thoughtworks.feature	caller_2.12	2.0.0-RC7	-	de0f87f3e4e3e5aef9ec7f97a4ab1b4459899792
com.thoughtworks.feature	caller_2.12	2.0.0-RC8	-	d094ad07c39507cd3f3572432083e116b7f97ad7
com.thoughtworks.feature	caller_2.12	2.0.0-RC9	-	eb632cc41ec1db97a4956ce4b390742ee26c9f6e
com.thoughtworks.feature	caller_2.12	2.0.1	-	831cd6420fd86d091d07dde24ced52fd29493571
com.thoughtworks.feature	caller_2.12	2.1.0	-	1a6c67ed77bf37bedd80351dbca7817a00860860
com.thoughtworks.feature	caller_2.12	2.1.0-M0	-	a5a7a3cead5da5514df07b43f4b1a9d5e788bd5f
com.thoughtworks.feature	caller_2.12	2.1.1	-	827935154af307a47a93c244270d0ba3691ca147
com.thoughtworks.feature	caller_2.12	2.2.0	-	96b0da3d87ebeadccd1a2efaf92fd73b0f385133
com.thoughtworks.feature	caller_2.12	2.2.1	-	7f993c2ce3b2c8ae1fbe9a6e2ffbc49deddc7142
com.thoughtworks.feature	caller_2.12	2.2.2	-	80f09fe22c74d5eda4e28c6c702a1f8acf1e89b9
com.thoughtworks.feature	caller_2.12	2.3.0	-	c1e1e9ea10bcf1ac2107b5d42a914a4ecdb4ddad
com.thoughtworks.feature	caller_2.12	2.3.0+100-4ca5e9d3	-	b2e20029e2e32e02f623e157b06894d36f53f885
com.thoughtworks.feature	caller_2.12	2.3.0+103-00ae00f5	-	1049a3edbe4a80c63235a4eecc59dd24609d1708
com.thoughtworks.feature	caller_2.12	2.3.0+105-812a461f	-	2a0988601b2b73cfae52d675282135125d7ecb02
com.thoughtworks.feature	caller_2.12	2.3.0+106-1fde5078	-	21235ded3ccea7ab17977548e97a28b7fabfd5cd
com.thoughtworks.feature	caller_2.12	2.3.0+108-d000b3a4	-	767ccb2bb57bb7852c42a22600cb8c6a65f864c2
com.thoughtworks.feature	caller_2.12	2.3.0+109-b9b5ae39	-	941dabc06c0e0916d6a0665e93ff61ffe7f7d0b8
com.thoughtworks.feature	caller_2.12	2.3.0+114-424a6180	-	e306dc6510fee35821b71e4561914c953aa828b0
com.thoughtworks.feature	caller_2.12	2.3.0+122-48068b12	-	44657ecf305e1de738a003dac8f48ce4a4ce450d
com.thoughtworks.feature	caller_2.12	2.3.0+128-9541d670	-	d6cad48eb3a66880dfbeaa843f78db43245903fb
com.thoughtworks.feature	caller_2.12	2.3.0+134-f7e54165	-	91101ae3f6b01916c24bf8b04b07d930053155e6
com.thoughtworks.feature	caller_2.12	2.3.0+140-594be493	-	9852582c9dc37b3317ec81aa7c3598ece97ef431
com.thoughtworks.feature	caller_2.12	2.3.0-M0	-	f44865e2a93254d22349d34963b6d211d457e0ed
com.thoughtworks.feature	caller_2.12	2.3.0-M1	-	94fbe34232d071b330c5fe11a9bd31a4bbb2ee35
com.thoughtworks.feature	caller_2.12	2.3.0-M2	-	9fb9b53c597a79dd4f487908925c2a95e4657120
com.thoughtworks.feature	caller_2.12	2.3.0-M3	-	28c0b526494dbd26b8b5cac1b3475d602d78c1f6
com.thoughtworks.feature	caller_2.12	2.3.0-M4	-	70166eb134ed0ba8c50668a0081f3e570d0bca1c
com.thoughtworks.feature	caller_2.12	2.3.0-M5	-	7592e1e2855f1f89c0a94d89fedea62d0d753114
com.thoughtworks.feature	caller_2.12	2.3.0-M6	-	4cfddc986cc1c1c340f20f8979093681021a45f4
com.thoughtworks.feature	caller_2.12	2.3.0-M7	-	9923b539972e55b4ae9c98765e7e2a5a780394b2
com.thoughtworks.feature	caller_2.12	2.3.0-M8	-	24ee71d0613dc0f96a14caaef24159b997388060
com.thoughtworks.tryt	invariant_sjs0.6_2.13.0-M4	2.0.4	-	e462fb4d878d6780cd96620886982ec7703dbb61
com.thoughtworks.tryt	invariant_sjs0.6_2.13.0-M4	2.1.0	-	45c043b6dbc95cfd6e2653972db794394a7a6fea
com.tourgeek.model	com.tourgeek.model.tour.profile	0.8.2	-	9b921a62765c26c1e06d1e3d19c1fb5b5b3672e1
com.tourgeek.model	com.tourgeek.model.tour.profile	0.8.3	-	bd7e5309ce3b6cb5c04f268965a6d78596af5803
com.tourgeek.model	com.tourgeek.model.tour.profile	0.8.4	-	bc4b9373be907d07d26903e2f1706f105e890bde
com.tourgeek.model	com.tourgeek.model.tour.profile	0.8.5	-	e384d3002490cc9e4c40b3dfa96cab0d397c8469
com.tourgeek.thin	com.tourgeek.thin.tour.request	0.8.2	-	92229eddd10780cecabb46de04db6f508d41d266
com.tourgeek.thin	com.tourgeek.thin.tour.request	0.8.3	-	3ba7ef7976ed12f41264769b9acacb9db4d58e55
com.tourgeek.thin	com.tourgeek.thin.tour.request	0.8.4	-	190cda9862d1311c7f33295316da7b2add44b4fc
com.tourgeek.thin	com.tourgeek.thin.tour.request	0.8.5	-	e0c54dae4f0bc87c9d553bde45f313c9ba70d249
com.tqlab.docbook	docbook-maven-plugin	1.0.0	-	e657cb3bab9407245832535e3df34904cd1e8374
com.twitter	scrooge-linter_2.9.2	3.16.0	-	b104f1ca291015446efcb2ab4544bc37eba7b97e
com.twitter	scrooge-linter_2.9.2	3.16.1	-	112082d60d026c87b8e52f2faad4bb3e90424ac9
com.twitter	scrooge-linter_2.9.2	3.16.3	-	ad576b5ab4b5ff81536998addd7a487211df29a9
