ai.cookie	cookie-datasets_2.10	0.1.0		97ae638de00b35a5769cf75a9f728baa910859a5
net.cilib	cilib-eda_2.12	2.0.1-14-gfba7dd8		2589de30631f8786330e3a1a8b270ad26ae1d448
net.cilib	cilib-eda_2.12	2.0.1-15-g184ca90		50732b6d5e0c0551cc6d87a3a95bfb57f51799e7
net.cilib	cilib-eda_2.12	2.0.1-16-g4f078c0		3b9257dff0dbfd4fd7d30f5beb29617d555aa865
net.cilib	cilib-eda_2.12	2.0.1-17-g3aca0a0		913a82eeb02d74a81549244dd6539edd9aea5132
net.cilib	cilib-eda_2.12	2.0.1-20-g65b8622		549a715b19d7ff766b4398db40a4165476c8fc13
net.cilib	cilib-eda_2.12	2.0.1-21-g27f9c42		d19c544927e0c168084c7424013ec1129e8e41ca
net.cilib	cilib-eda_2.12	2.0.1-22-g7e5938d		4e5976b8271e31d45b15967722bdb2bf8acbfc18
net.cilib	cilib-eda_2.12	2.0.1-23-gb333d5d		4d26fc1c8a607fa573d567667ac73d705030a50a
net.cilib	cilib-eda_2.12	2.0.1-24-g00032e7		2fa99f40457ef8f1443be14e25913046db375035
net.cilib	cilib-eda_2.12	2.0.1-25-g629d1c0		3f9cd714cb2e87ffa66aa3ee8bba5620d5089d0e
net.cilib	cilib-eda_2.12	2.0.1-26-g8ef1352		a346541967cb67c8fa02cd47da39d4b3ffd8503a
net.cilib	cilib-eda_2.12	2.0.1-28-g3abef20		8a330319b8e3a1a2a9a392f6e437d816a65ad8e7
net.cilib	cilib-eda_2.12	2.0.1-29-g3422fb1		c185c13d161cb49cca59948559e148e153c5c5c6
net.cilib	cilib-eda_2.12	2.0.1-30-g5ca4090		857b3f77c867c0dc9b1d1d65c222712df6a9491e
net.guerlab.cloud.user	guerlab-cloud-user-api	2022.0.0		9f4a00bf2190c8ef45cf53028c2421bd1e572595
net.guerlab.cloud.user	guerlab-cloud-user-api	2022.0.1		605fbd75bbb2061950913c92092e38754a0212ec
net.guerlab.cloud.user	guerlab-cloud-user-api	2022.1.0		38b90a9a37b11e47eef2f4077da19f49a375805f
net.guerlab.cloud.user	guerlab-cloud-user-api	21.11.0		056c8a20d2cd70ce11c1dce8c5a77a5232c9fd59
net.guerlab.cloud.user	guerlab-cloud-user-api	21.7.0		b044e9bc49d05fa2181523564810310566f878a8
net.guerlab.cloud.user	guerlab-cloud-user-api	21.7.1		31ee7e4eb3dfd6f4e203318cc0dff2264fff82c7
net.guerlab.cloud.user	guerlab-cloud-user-api	21.7.2		084ae0b127cc094667415a879285a43030f8098b
net.israfil	foundation	0.5		1c891f9e7d95321061d1ea44e781a2cc91f34e5d
net.israfil	foundation	0.6		9f14076b21664c4ae9740f7095841dd99c36a8a2
net.israfil	foundation	0.7		3b0f04277b387121ee2a7e9758465817c50f8d90
net.israfil	foundation	jdk1.4-0.5		69374382df1a69e230128155c03e46021d1a9777
net.israfil	foundation	jdk1.4-0.6		217cab74183babd380ce073bb311a68eda9ce8ff
net.israfil	foundation	jdk1.4-0.7		94331ac0e7c38ce5983fb09c7facb4a6af43ef4d
net.israfil	foundation	jdk1.4-0.8		0bc0d33f74d7757d4715097f5b9de8b7215fa854
net.israfil	foundation	jdk1.4-0.9		2168ebaf207f8f29b9f0bd399b847538cb650f99
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M1		77f2ba9b76dd61857cf13ad2553561ea9f34f7ff
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M2		44a8333192efa8dd674a74795dc871105f59d696
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M3		3c1016ce985edbb3073cb3b51b1b26ae88c3da47
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M4		f44df38b532e7517e2ca9f28cf96f3508177b9e2
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M5		998c8bcc5c3b2a373362dccb168e953673ac1d88
net.scalax.simple	simple-adt-core_sjs1_2.11	0.0.1-M6		70ef08762aaa1df964751b964cddf8f7591ba670
net.sf.sociaal	icons	1.0.10		a2d002b996ecb152b897454b4ac34cffdef66f4c
net.sf.sociaal	icons	1.0.9		9cfeb58fe1dd71e29221612ac601a859479ae41a
net.sunshow.nxcloud.boot	nxcloud-boot-starter-swagger	0.2.3		8bfe44081c57ce3db893fb398f798cad4b779360
net.sunshow.nxcloud.boot	nxcloud-boot-starter-swagger	0.2.4		6f6db0282a084d7da764ab509b53de2465b786d3
org.apache.hcatalog	hcatalog	0.11.0		N/A
org.apache.hcatalog	hcatalog	0.5.0-incubating		N/A
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.0		66c29e9e54d2cfbe418646a00e2e974c9f5ee2da
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.1		11bb4b799971d4c4d21a6e0874a6856cca4e440c
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.10		74dec6e7b71a0bfe99af2e16224bb78698af26b8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.11		fb29c0095f875832406cf09b4773c08b35b2e559
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.2		b9ce4e0db8239833c5da6e8c8faf162f404dd5c5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.3		4045c2c64b37c069298b35756de14f9cd506a97a
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.4		c50176ea9aca74a03cf368e86b9a427210ac0290
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.5		7ed25df13d176e33d715e016ed95d0924f41c0a5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.6		8fc188a6183b5a96911a0c61188141833924e424
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.7		59445730221aead5a9dc0124e13e3e9d8e180ca5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.8		6870fda289afc09504ca5ca60677a3b21a5e6d05
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.2.9		69c8925fd4f48a6aff55b080faf2596074c838d9
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.0		0c388b3fe46b49546f09937237818f070bf3990d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.1		6b59fbec15eee47dd78567eb5726c98090685930
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.10		d67adb454c9d6d288e7688e2b20033ed122f5b2c
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.11		42a5c28d542e186a778ec5c88004d0fbd472ba34
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.12		bf0ec29c131c224d6f318539b71b646ae78ba199
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.2		87257e96d751dbad64caaa74c3203e4e8dfafee5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.3		17f13216e9bb8dd1128df14d9b9e36c8d70b5dfc
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.4		6d2557cba245d38ac475d537d243bc7648d1c3d9
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.5		44714ee2657f8995e4bb3a02fe523e4ce2490323
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.6		a15da114a1d2ba70cfb83ded6aaa861eae289c5d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.7		80e83e87664b89c33f85956d5c8d50778b112ae5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.8		7b2b82c0c61cc26e687472ab43dd929db890b85d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.3.9		ccafc13e116e0a9e165176c6e2cfa7ed820ac917
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.4.0		c0c74e1c6e62480b77714e69c16a3e5d586fce86
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.4.1		67f35b1a48a7ce0b70e7fa67eb14838b754a35db
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.4.2		7ea6c0b1ce439de696b2ad66b483b9280002897f
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.4.3		05bf976e9187c72e6593ebb1d27699b478b9f3d6
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	2.4.4		b1c64f1412bb1808c5d78f49e586cf4ce5433d35
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.0		f705ee5d573f9c9ff6625a1ca8fea6cbf8e03805
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.0.RC1		48d5afe8f86bd463ca2dd5296b69fe863c3091a1
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.1		36c88b7692ee315dc40b255d8fbd9d6fcee6a97d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.10		37a64372c4aff73009c9bbcc7ac2499943352f0d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.2		95e7f58abcb2044d87ed2b9cfcf0614cbb5586aa
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.3		f438fc5a1b3dbf33f2438436c031b5559d2cd677
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.4		aebe3d9171fcf7c69a09027d0e5d1ae40bd22fd9
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.5		792c975a3349f738758149c9173d0f8f1a9443b4
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.6		35e805cb1630cec6a224453cbc277ed24d503d17
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.7		57504082b33102a4640a43731e6f009c597e14b8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.8		e71d8f5c4155c7cb4014d1f70a54af43c465fb99
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	3.0.9		d6f5b257fd0d97df0c442ec8288b4c7afe8041ab
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.0		ea67da46e77a4b502fb977e20461b13ef2128894
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.0.M1		59da5977130cf78f03d0b6c179b7ff0932046ad9
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.0.M2		5ce6265b88d172ff7126759fe1a847d58fa6a51b
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.0.M3		44f0c2803058dd10a0e58b657e1b55627ebc227c
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.1		bea1336413dc54e4c57f9516c7fd53b7e693932d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.10		61978a0b0814ba88f28bb998a6a12c321c912224
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.2		4b63560ddd03f42552f9e60ee4a2309998c55e4b
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.3		256055975ef2e6e44fca689db16408a26b4fad5e
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.4		d3347c36337ec3bfcee00437577722d36b5ff09f
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.5		3b31e3ce0b4c01cf2c09cde1a0e14fdebd0d15b5
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.6		dd6ced01d409429c61247ef06cc0a7210f164937
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.7		3f327395190fa8263e4b8f4bda6025be75600782
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.8		3c7cf93340cac7d77391daaecd557fa434b34dcf
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.0.9		31b33c8ba92b4034fb9af55607895feefbd0cb29
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.0		1892be6a6b137c62d8cad5e68462500786ebe4c2
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.1		c68ddee3bec9ebd2bfa09fb37d598538f65ee070
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.2		627ed56fa90d5922deace0477ba4b152b83e14b8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.3		3dbb11b89bcb38a6ef74f115a739dc7e738da3e8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.4		6038a86f36f736a363a8eae90c9a1faca7cc6095
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.5		b842ce2f4324845e28b854d8961a7d36d8663bd8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.6		328d7d57eff40f0ca7cec19c63a78cffc1fd503c
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.1.7		229b25521301f73f986955eac9a902ca041c505e
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.0		187c14cd92129e4086520646cdb82428ed7ebafd
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.0.M1		9ff1268d12caaf724f80d258476a0871d9e4504e
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.0.M2		2efed35713a7a39352ba19ea857c7cc7a9cd8523
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.1		2ab34cab3af4341a6fba1aee5ae57a245f640f3a
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.10		fcaa937e3303e536c1d8215243ec828c20fc29fd
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.11		8dd305e8876043b38280b14308765a22f075fd28
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.12		acb60208a110f16b3226b797291164d049dd9aea
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.13		3b3f7136a44cc9cf7835e5efc4e33199563d3461
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.14		5d529f1251da5bf37bcb78aef887e27368815f25
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.15		d2b9ce9d1065ea0e76e799fd3e9c7db27548801e
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.16		e66b18bf2a6ac23cc1a591766bb475ad615574a8
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.2		0922950633eeb0392c49ea884f894df6bed21686
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.3		beae59e16b03c6ff2ae8b54348f214fab9f398db
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.4		0794c5214aacb1ec4483ba3fe1366270f972d1ac
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.5		6ba7ebfa26005f67f9350d5effe8d5d1fcaa2de6
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.6		d59d9b21a8ec3dd81fb75d03664570eb7703aadc
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.7		12665a2fef3185237e6099e31fe52d1a1dc2f5c2
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.8		d546fe5c370c784748515d5bb4559f8b74d830ea
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.2.9		0d6ca87993540e97c91114d02ba758effd202c51
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.0		4d8f301da5aa085fc6c0bee12daaa23a4db849f9
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.0.RC1		d396cd3c93df268bf656ff81bb84f5147e3b6c57
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.1		f261e01bdc9a15dea04f7cf093ff2cc7c6d42902
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.10		0931133ef3cdf570787168b7cbeba0a94e27672b
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.2		6469ccfddae4077bc85526e924d51a20044cfb32
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.3		db750f3399539cc923a7e829033154d5afcfdd2a
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.4		ce1fcb65d67592626295d10b7f1b246de8994808
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.5		dd4c8a05e9ea4a078905d0fb9450990a377772d2
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.6		92a0415a3609e63d5af31a62c89020649c49df28
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.7		ac01838da18179ec4794b403c78526709840ec85
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.8		17c5e1613861cc6a98ccd164154fd4e162b33a17
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.3.9		0fdd286738d96adcc2d3598e515680a631891f75
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.0		ca3d944e75e6361343dc49832cc9cdad951795ce
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.1		320e6072c9b4ac5939b3c2340582d0f8f6684278
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.2		984a813aa5d6671947c707c5c740dc6a30936e70
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.3		0e95c56ec5806e14237dd032b76b146bf25a4ec2
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.4		f5137dca6b66e4c3877e81f1a17e688e514e9e53
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.5		da02f6825ac8ef463390b86918ccd65698d7b12e
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.6		0c01c54cfd7307a7aba4b6f7c820e5e9886d2a9d
org.apache.karaf.deployer	org.apache.karaf.deployer.wrap	4.4.7		9c743ccf474325aff08ae1027d0419920c039667
org.apache.pekko	pekko-connectors-mqtt_3	1.0.0		ba9936c4509a836f862c3ff0f53e645d75f0a451
org.apache.pekko	pekko-connectors-mqtt_3	1.0.1		5ea8128b0976a32c7bf5c976965e66ba5df7050d
org.apache.pekko	pekko-connectors-mqtt_3	1.0.2		df70f45edfb0105f581320da2e8b2ecf5ca8f372
org.apache.pekko	pekko-connectors-mqtt_3	1.1.0		e9e3ab38e7da2d7cfa45ee63e330c7572971be41
org.apache.pekko	pekko-connectors-mqtt_3	1.1.0-M1		9db2eeb010f039b2957aa9f48413116b76ba8afc
org.apache.servicecomb	java-chassis-bom	2.0.2		N/A
org.apache.servicecomb	java-chassis-bom	2.1.0		N/A
org.apache.servicecomb	java-chassis-bom	2.1.1		N/A
org.apache.servicecomb	java-chassis-bom	2.1.2		N/A
org.apache.servicecomb	java-chassis-bom	2.1.3		N/A
org.apache.servicecomb	java-chassis-bom	2.1.5		N/A
org.apache.servicecomb	java-chassis-bom	2.1.6		N/A
org.apache.servicecomb	java-chassis-bom	2.2.0		N/A
org.apache.servicecomb	java-chassis-bom	2.2.1		N/A
org.apache.servicecomb	java-chassis-bom	2.2.2		N/A
org.apache.servicecomb	java-chassis-bom	2.2.3		N/A
org.apache.servicecomb	java-chassis-bom	2.2.4		N/A
org.apache.servicecomb	java-chassis-bom	2.3.0		N/A
org.apache.servicecomb	java-chassis-bom	2.3.1		N/A
org.apache.servicecomb	java-chassis-bom	2.3.2		N/A
org.apache.servicecomb	java-chassis-bom	2.3.3		N/A
org.apache.servicecomb	java-chassis-bom	2.3.5		N/A
org.apache.servicecomb	java-chassis-bom	2.3.6		N/A
org.apache.servicecomb	java-chassis-bom	2.5.0		N/A
org.apache.servicecomb	java-chassis-bom	2.5.1		N/A
org.apache.servicecomb	java-chassis-bom	2.5.2		N/A
org.apache.servicecomb	java-chassis-bom	2.5.3		N/A
org.apache.servicecomb	java-chassis-bom	2.6.0		N/A
org.apache.servicecomb	java-chassis-bom	2.6.1		N/A
org.apache.servicecomb	java-chassis-bom	2.6.2		N/A
org.apache.servicecomb	java-chassis-bom	2.6.3		N/A
org.apache.servicecomb	java-chassis-bom	2.7.0		N/A
org.apache.servicecomb	java-chassis-bom	2.7.1		N/A
org.apache.servicecomb	java-chassis-bom	2.7.10		N/A
org.apache.servicecomb	java-chassis-bom	2.7.3		N/A
org.apache.servicecomb	java-chassis-bom	2.7.4		N/A
org.apache.servicecomb	java-chassis-bom	2.7.4.1		N/A
org.apache.servicecomb	java-chassis-bom	2.7.4.2		N/A
org.apache.servicecomb	java-chassis-bom	2.7.5		N/A
org.apache.servicecomb	java-chassis-bom	2.7.6		N/A
org.apache.servicecomb	java-chassis-bom	2.7.7		N/A
org.apache.servicecomb	java-chassis-bom	2.7.8		N/A
org.apache.servicecomb	java-chassis-bom	2.7.9		N/A
org.apache.servicecomb	java-chassis-bom	2.8.0		N/A
org.apache.servicecomb	java-chassis-bom	2.8.1		N/A
org.apache.servicecomb	java-chassis-bom	2.8.10		N/A
org.apache.servicecomb	java-chassis-bom	2.8.11		N/A
org.apache.servicecomb	java-chassis-bom	2.8.12		N/A
org.apache.servicecomb	java-chassis-bom	2.8.13		N/A
org.apache.servicecomb	java-chassis-bom	2.8.14		N/A
org.apache.servicecomb	java-chassis-bom	2.8.15		N/A
org.apache.servicecomb	java-chassis-bom	2.8.16		N/A
org.apache.servicecomb	java-chassis-bom	2.8.17		N/A
org.apache.servicecomb	java-chassis-bom	2.8.18		N/A
org.apache.servicecomb	java-chassis-bom	2.8.19		N/A
org.apache.servicecomb	java-chassis-bom	2.8.2		N/A
org.apache.servicecomb	java-chassis-bom	2.8.20		N/A
org.apache.servicecomb	java-chassis-bom	2.8.21		N/A
org.apache.servicecomb	java-chassis-bom	2.8.22		N/A
org.apache.servicecomb	java-chassis-bom	2.8.23		N/A
org.apache.servicecomb	java-chassis-bom	2.8.24		N/A
org.apache.servicecomb	java-chassis-bom	2.8.3		N/A
org.apache.servicecomb	java-chassis-bom	2.8.4		N/A
org.apache.servicecomb	java-chassis-bom	2.8.5		N/A
org.apache.servicecomb	java-chassis-bom	2.8.6		N/A
org.apache.servicecomb	java-chassis-bom	2.8.7		N/A
org.apache.servicecomb	java-chassis-bom	2.8.8		N/A
org.apache.servicecomb	java-chassis-bom	2.8.9		N/A
org.apache.servicecomb	java-chassis-bom	3.0.0		N/A
org.apache.servicecomb	java-chassis-bom	3.0.1		N/A
org.apache.servicecomb	java-chassis-bom	3.0.2		N/A
org.apache.servicecomb	java-chassis-bom	3.1.0		N/A
org.apache.servicecomb	java-chassis-bom	3.1.1		N/A
org.apache.servicecomb	java-chassis-bom	3.1.2		N/A
org.apache.servicecomb	java-chassis-bom	3.2.0		N/A
org.apache.servicecomb	java-chassis-bom	3.2.1		N/A
org.apache.servicecomb	java-chassis-bom	3.2.2		N/A
org.apache.servicecomb	java-chassis-bom	3.2.3		N/A
org.apache.servicecomb	java-chassis-bom	3.2.4		N/A
org.apache.servicecomb	java-chassis-bom	3.2.5		N/A
org.apache.slider	slider-funtest	0.61.0-incubating		6db720978fec174865a5b48b838f092539b8887f
org.apache.slider	slider-funtest	0.70.1-incubating		cc1965aff636b3498c8bcc97fb7f4f228cffbafb
org.apache.slider	slider-funtest	0.80.0-incubating		29e086f406738a3a16b356e2c7ce70337753e387
org.apache.slider	slider-funtest	0.81.1-incubating		0616307797e370b890b5ec2bbe6a3650a1631ed7
org.apache.slider	slider-funtest	0.90.2-incubating		f8a2cf15e4bfa6847025e534a56d6efdb4274c28
org.apache.slider	slider-funtest	0.91.0-incubating		043860e80fc68961a0e9a9ffc260c62f4572798a
org.apache.slider	slider-funtest	0.92.0-incubating		2233aae20a6bc94f2fcd5826594c7d1ffc42c70f
org.codehaus.service-conduit	sca4j-policy	0.4.2		db524e6a0fce60d7c34931577a0a8b66404a2e53
org.codehaus.service-conduit	sca4j-policy	0.9.0		c1ea39fe9cadb21915fd64005158ab7301f7a85e
org.codehaus.service-conduit	sca4j-policy	0.9.1		ad517a9de355741f952751b7b1d5a2f0f7efd814
org.codehaus.service-conduit	sca4j-policy	0.9.2		f3152cb86118c0c96873fc365fef33f4fd4c2e33
org.codehaus.service-conduit	sca4j-policy	0.9.3		a28e81308a19089e065323c5d976e1581a290ff5
org.codehaus.service-conduit	sca4j-policy	0.9.4		0137f8d283bb84900e54c088f1d31b8082fd73e4
org.codehaus.service-conduit	sca4j-policy	0.9.5		652ee5727fa06c04d3637d5d5aca7764dec587ef
org.codehaus.service-conduit	sca4j-policy	0.9.6		51e44ed6072039da489e24936602bba785363262
org.codehaus.service-conduit	sca4j-policy	0.9.8		a627f43e5644106e8770d318408d83e5075932a0
org.codehaus.service-conduit	sca4j-policy	0.9.9		75caeee5a3988403c04be77f06384819c1c66385
org.danbrough.kotlinx	kotlinx-serialization-core-mingwx86	1.3.3		N/A
org.danbrough.kotlinx	kotlinx-serialization-core-mingwx86	1.3.3a		N/A
org.danbrough.kotlinx	kotlinx-serialization-core-mingwx86	1.4.1		N/A
org.danbrough.kotlinx	kotlinx-serialization-core-mingwx86	1.5.0		N/A
org.duckitgo	digrecyclerview	0.1.0		N/A
org.entur.jwt-rs	jwt-client-core	1.0.1		23ca97c1c9684d20b0fa3526db25f8b4059461a0
org.entur.jwt-rs	jwt-client-core	1.0.2		daeb41622b53df06e3b528b660a211f5e8700540
org.entur.jwt-rs	jwt-client-core	1.0.3		529ee3a9ec14ad0edf099879828cee1d55139c35
org.entur.jwt-rs	jwt-client-core	1.0.4		a058daae02e477ce08e4bfc439979faddbf20a9a
org.entur.jwt-rs	jwt-client-core	1.0.5		aca64af82cb846d4f9a7c00aa25884346e5bf520
org.entur.jwt-rs	jwt-client-core	1.0.6		4e44ccb02f1e1c4c364c7958cffa9ebd46a22490
org.entur.jwt-rs	jwt-client-core	1.0.7		98782b21c138ec20523deae2dd90ab44e752bfd1
org.entur.jwt-rs	jwt-client-core	1.1.0		2f8e59c5a124dc3db8639682aea6241ba16dd9e3
org.entur.jwt-rs	jwt-client-core	1.1.1		2f667dd6a78443cca932394f62df193eaf5e35b2
org.entur.jwt-rs	jwt-client-core	1.1.10		efeefe8587f213adb67155612cee9c8d3653bea5
org.entur.jwt-rs	jwt-client-core	1.1.11		bd703ccffb6cd90902ee237375e9be4883c4ed68
org.entur.jwt-rs	jwt-client-core	1.1.12		e9ee04fe6c24a2ee56dd3c59ba0446bd92727f8e
org.entur.jwt-rs	jwt-client-core	1.1.13		0e73a0f00c1a727bb8aacb078bff66109bae9e1b
org.entur.jwt-rs	jwt-client-core	1.1.14		eed3cce7bb39e69866617ab7d6aaabb7e55dbc19
org.entur.jwt-rs	jwt-client-core	1.1.15		d13e1e185f1accd17d3485d94019e47bc2a13fe0
org.entur.jwt-rs	jwt-client-core	1.1.16		1a6467598528ca66e1f02b4e2b43c5a8ace226cc
org.entur.jwt-rs	jwt-client-core	1.1.2		6ffa01fd3c8b6a695c97d441fc1498338ab316ab
org.entur.jwt-rs	jwt-client-core	1.1.3		623661f03bc2f404821e25a29bd494bb076169bf
org.entur.jwt-rs	jwt-client-core	1.1.4		7fc17a2fbe216a71a6b6b851eecd2018aae30d8a
org.entur.jwt-rs	jwt-client-core	1.1.5		da00ad7a2b15bfb488f13b08a637af3bd65cd82d
org.entur.jwt-rs	jwt-client-core	1.1.6		f33b7479c21fd72ccfc75a290d2cb9deb625e340
org.entur.jwt-rs	jwt-client-core	1.1.7		5becf04a65eea534fb3ef0a9da9dfa4972202fba
org.entur.jwt-rs	jwt-client-core	1.1.8		5b0b83f6e5d9699bf09b2833f6b4fb2eb8c27fe6
org.entur.jwt-rs	jwt-client-core	1.1.9		4d6217d35ce3010c8a7c26255796dc413c26c78d
org.entur.jwt-rs	jwt-client-core	2.0.0		81727e2c476cce3d1cf5df03285c001ec598fa30
org.entur.jwt-rs	jwt-client-core	2.0.1		a2ad73104fe9acb285da3969b192bcbed5ae2a43
org.entur.jwt-rs	jwt-client-core	2.0.10		420b91d30eb5fd8221869b46a3c88b1dd24fab7b
org.entur.jwt-rs	jwt-client-core	2.0.11		35451af4419687e33f9c0531d0a208a2ee8ce208
org.entur.jwt-rs	jwt-client-core	2.0.12		7ce064cd4bb76a1dd126dbe84bcab87e88e37549
