com.beepiz.blegattcoroutines	blegattcoroutines-genericaccess	0.5.0		bb435c40a7080740b372100a51d8906c799d20e3
org.glassfish	javax.xml.rpc	3.1-b20		44efb39c789e595beae84de27b21cd2e7fd7f23a
org.glassfish	javax.xml.rpc	3.1-b21		e2e75ad900583bb9f20cd8e0c6229be18e0524d9
org.glassfish	javax.xml.rpc	3.1-b22		9f2093bcb3f8993950caa7a0e3c2347ad8e72255
org.glassfish	javax.xml.rpc	3.1-b23		1d5a8d46ce762566b4efcb9a051b19a9470587ac
org.glassfish	javax.xml.rpc	3.1-b24		e97c8c7e42a8dbc2bcc99eb13810a93d88757366
org.glassfish	javax.xml.rpc	3.1-b25		1cffd1fe53cca7101d8c2dcda2b84b2775c75614
org.glassfish	javax.xml.rpc	3.1-b26		3a9e0dc549cb8f52751ccd552566fabb10b36559
org.glassfish	javax.xml.rpc	3.1-b27		1bf859582a7feaf9bf05e688e89e19c256f6e0d0
org.glassfish	javax.xml.rpc	3.1-b28		46dc1bd15438e3e20696a593954d5efef5253914
org.glassfish	javax.xml.rpc	3.1-b30		f5d3b793babc07bc8e01bd687569328d8a94a6b4
org.glassfish	javax.xml.rpc	3.1-b31		83e13f90f063f3dc0b7dea0c5a194ffcce164313
org.glassfish	javax.xml.rpc	3.1-b32		fc9cd680b5eab9680a062b819726908ce307ddc0
org.glassfish	javax.xml.rpc	3.1-b33		8026652e1763848ab71a72c9a22a4f4a3c4d66d0
org.glassfish	javax.xml.rpc	3.1-b34		97dd5ad5d658a8bf5d648e58adcb1d45871392d3
org.glassfish	javax.xml.rpc	3.1-b35		060f15caa1a08fc4d048508c4f547b861467a5ce
org.glassfish	javax.xml.rpc	3.1-b36		0972cc787f4807c9a61ce21605aff58b70eaa310
org.glassfish	javax.xml.rpc	3.1-b37		dcc494a55ae38dfa060c8a2b811e22708f40124e
org.glassfish	javax.xml.rpc	3.1-b38		32e9ab6d25d4343342f9c023155d9ab4ce092889
org.glassfish	javax.xml.rpc	3.1-b39		2bcb3df38943d561d2d5ca77df89c6806b318df2
org.glassfish	javax.xml.rpc	3.1-b40		0cd9931a9e0b52d5ed8c4661a5b74faf242de66b
org.glassfish	javax.xml.rpc	3.1-b41		abe1177a8319017c3c5963c2cb372b45e9e2891c
org.glassfish	javax.xml.rpc	3.1.1		c989603e3d31ee3d549f1b367f55fa05e45053fe
org.glassfish	javax.xml.rpc	3.1.1-b01		8942831f33659554f27f987a670ee59d234910dd
org.glassfish	javax.xml.rpc	3.1.1-b02		87ec343e0990ce16128d64b8ad94c707249991ee
org.glassfish	javax.xml.rpc	3.1.1-b03		8e6f583de67db38c07351d8b8109551000c3ca62
org.glassfish	javax.xml.rpc	3.1.1-b04		e9f3113def49f07a16c660f5c4fde54b04f1d3d3
org.glassfish	javax.xml.rpc	3.1.1-b05		dcd3c912898ed1610b6d1bf7e7a1b6ad1384cf59
org.glassfish	javax.xml.rpc	3.1.1-b06		d03f06425d488703ab5ac51e39d94125805692a9
org.glassfish	javax.xml.rpc	3.1.1-b07		2cbfff17bfaaaefd2b083f518e6bfc69eb5c7799
org.glassfish	javax.xml.rpc	3.1.1-b08		42057217d188ba134babaf7360ba3e999a349ec6
org.glassfish	javax.xml.rpc	3.1.1-b09		fc684dfaf25717f0de5fdf5803721a92aa5eaa54
org.glassfish	javax.xml.rpc	3.1.1-b10		fa871ca23dcc9cc236268034fe3cb72cbd99a12e
org.glassfish	javax.xml.rpc	3.1.1-b11		b9be3e72cd9f69bf02f87cd2f22900d80b06c349
org.glassfish	javax.xml.rpc	3.2-b01		d59a1bdb8b6b654715fd1a057eed9fa9b0bc202c
org.glassfish	javax.xml.rpc	3.2-b02		3b9646e2c13296e82fd98a165eb3edd822cc54b8
org.glassfish	javax.xml.rpc	3.2-b03		3ecf469e9d9cff0e10be61d7cb3a6fa34736fab2
org.glassfish	javax.xml.rpc	3.2-b04		6caa1262016eb405812a3f80d18bc330c2004b47
org.glassfish	javax.xml.rpc	3.2-b05		24a0b955473d852f127d79d314a486bb62e9098f
org.glassfish	javax.xml.rpc	3.2-b06		7941f5afdaa0ab7b960f6e37782a172a8983eae3
org.jamel.kladr	kladr-search	0.0.1		976c61b9fdb2c2a0d43fa695d011524554e2fdfb
org.jamel.kladr	kladr-search	0.0.2		96171938c57663a23c2bf0201d77fa5767f4ad6e
org.japura	japura-debug	2.0.0		143dbc4103bf7a72597798c853baf6b8b30970c5
org.japura	japura-debug	2.0.1		f22eeb1383ddf7aa81b514719d529827a8063b7a
org.japura	japura-debug	7.0.0		0086aa64a8d32ddd2f3fa8e54115432c7d9be333
org.jasig.cas	cas-client-integration-atlassian	3.1.10		b76aa84a851034fe5d3ed67536ef4c97104768ae
org.jasig.cas	cas-client-integration-atlassian	3.1.3		22dbf0c198d478b95069df0583d062af37e8b2db
org.jasig.cas	cas-client-integration-atlassian	3.1.3-rc1		4e49b1e69d79c14de5e7a4ea61ddd81682138658
org.jasig.cas	cas-client-integration-atlassian	3.1.3-rc2		40560052965769ca2813f284c026d38204b1fbae
org.jasig.cas	cas-client-integration-atlassian	3.1.3-rc3		6143d437e72516ffbabbc019d18fbed9b13597f3
org.jasig.cas	cas-client-integration-atlassian	3.1.4		1b4373c9d5741a8bdb6a9689e321204cb4bed492
org.jasig.cas	cas-client-integration-atlassian	3.1.5		672a62e69a742c7b95e0a92b77b91b938236e643
org.jasig.cas	cas-client-integration-atlassian	3.1.6		6907aeb510ff25dc54ee7432d667f2e83cbb3a10
org.jasig.cas	cas-client-integration-atlassian	3.1.7		7b5cd950990ef67304ba7fd748870192ccb322ee
org.jasig.cas	cas-client-integration-atlassian	3.1.8		c3ad8e02d00208259509573b81d245db4b9af2ca
org.jasig.cas	cas-client-integration-atlassian	3.1.9		44161842fbb45b7916f3badce5954b2e975bf821
org.kodein.di	kodein-di-erased-native_debug_wasm32	5.3.0		N/A
org.mvnpm	npm-registry-fetch	18.0.2		014c89d565c5efdd1978778b86a33abfed6418be
org.ogema.messaging	remote-message-publisher	2.2.1		04cf309bdad6ef43bcd262eb157ee4541df149d4
org.ow2.easybeans	console-modules-jmxbrowser-client	2.0.0		N/A
org.ow2.easycommons	easycommons-uuid	1.2.0		abf538bf5905276c353f45a2e92af6d15552f352
org.ow2.easycommons	easycommons-uuid	1.2.1		cdd03a5a290471a56b277f1d550e43c6fc2a3680
org.ow2.easycommons	easycommons-uuid	1.3.0		de72412e25504dada72827ea08d4a2f04271900d
org.ow2.easycommons	easycommons-uuid	1.4.0		e2c24208c9015fdb211c6aac9bee05be325ab625
org.ow2.easycommons	easycommons-uuid	1.4.1		6404ee42dedb678c6849fa87d562420a5e5195c7
org.ow2.jasmine	agent.remote.jkmanager	1.1.1-M1		e321135dbdc87a27295a9d829bec6c36774ae885
org.ow2.jasmine	agent.remote.jkmanager	1.1.1-M2		ed032cd40d42652b9722c4d69e3711a51d672284
org.skelligframework	skellig-junit-runner	2.0.5-beta		abcb8dd2a409a11914cfa30c6f427f2cdc562116
org.skelligframework	skellig-junit-runner	2.0.6-beta		3cdff8f3d1d19d7d6e10f529d4773bf3fe4da57a
org.skelligframework	skellig-junit-runner	2.0.7-beta		86e2e187ab1980677fe55700d33f8ee9eac59440
org.skelligframework	skellig-junit-runner	2.0.8-beta		5042603be67c405c60b4d16fb134a370b04f6e28
org.skelligframework	skellig-junit-runner	2.1.0-RC		9112e6e003bff1f64a2c35686159ad6a387d4dd0
org.skelligframework	skellig-junit-runner	2.1.1		953890868bab89833d8cc25194af07ecf843d68b
org.skelligframework	skellig-junit-runner	2.1.1-RC		c3e58d6c092dd87b1c27ee4b4b343a3698a15327
org.specs2	specs2-mock_sjs1_2.11	4.10.0		77d3db2ae59d4bffb21769a086bde87bc1aaff09
org.specs2	specs2-mock_sjs1_2.11	4.10.1		04fc6ea0c81447d832752d329a29eaf9b46acb53
org.specs2	specs2-mock_sjs1_2.11	4.10.2		217fbadda602eedf41e73efedfde2f401399c825
org.specs2	specs2-mock_sjs1_2.11	4.10.3		6f61b78da6a716a05a04592eb01be8f83c757953
org.specs2	specs2-mock_sjs1_2.11	4.10.4		2f3e4197399ac282afe8ef35e3ed868998435c3a
org.specs2	specs2-mock_sjs1_2.11	4.10.5		f31c171b7046f8d23354551f837ed3695eaff67e
org.specs2	specs2-mock_sjs1_2.11	4.10.6		42361553c9f6cfbfea78a3b8768d2dafc7929b5e
org.specs2	specs2-mock_sjs1_2.11	4.9.0		f70f87a957cffb028e390630dd9c1bfef9d53f8a
org.specs2	specs2-mock_sjs1_2.11	4.9.1		cbeaf5e3905e98106027d74f973d641ecd00411f
org.specs2	specs2-mock_sjs1_2.11	4.9.2		995d5cffe6c0bb71e70215b3de405e3b03e6f114
org.specs2	specs2-mock_sjs1_2.11	4.9.3		328f60265f7450790ae7914cd97e803fe93051ae
org.specs2	specs2-mock_sjs1_2.11	4.9.4		ea9b2f8be233b871c0cf78b656ffabd024786f85
org.springframework.cloud	spring-cloud-gateway-webflux	2.0.0.RELEASE		d76225bd2e4a8743ddf617ab6abb35b3ef1815d1
org.springframework.cloud	spring-cloud-gateway-webflux	2.0.1.RELEASE		030f113e0124237cf4bc20865a8d486440c47253
org.springframework.cloud	spring-cloud-gateway-webflux	2.0.2.RELEASE		9745a3589f28935c78f3db62e0dd5705ebafea98
org.springframework.cloud	spring-cloud-gateway-webflux	2.0.3.RELEASE		92776887a9e78f8655ea2b2b752ff1c36d22676f
org.springframework.cloud	spring-cloud-gateway-webflux	2.0.4.RELEASE		50861b492275b673347b6dafdcdbc85d1bb95af2
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.0.RELEASE		e67257048b0e3546fd37294b0abb23702b4f5df1
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.1.RELEASE		3c83232061ebfd0d0e99c2046570a2612f620109
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.2.RELEASE		9bf9096544dfcb2a86906642889acf46e80c12e3
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.3.RELEASE		d277e18b23d749a63badd1f1c748990b9e4cf44e
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.4.RELEASE		e23979e90f6186770ffad3e8de868ba352802d27
org.springframework.cloud	spring-cloud-gateway-webflux	2.1.5.RELEASE		d00605a0dadfcc251412177e55cb41bca37fbe0a
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.0.RELEASE		ff985892ae39c3819a079a3da8c0d88199a479a3
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.1.RELEASE		12971ee844728adae7a5530105ff19bff49e4dce
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.10.RELEASE		790ad71bf98a6d7f41f9f9659a1e932c1e6a7ba8
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.2.RELEASE		8c1a1ca0b734994d7de40b357da2b63ea266e34e
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.3.RELEASE		7b1107064ba9d1fda676b34baf7a8a567ab342e8
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.4.RELEASE		acdae7cb540695e6ac0cc81d7ae304ba6e0bb447
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.5.RELEASE		bc672040250013eb0873d1ab077a6d488c4b1905
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.6.RELEASE		e71801a47409f2e7c5b082b3fa9001e730651a8f
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.7.RELEASE		c66a1dce6e0ad7a504ecf2887cb24145186b10a0
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.8.RELEASE		166ce915b94efacae733ca485c7635fa3a4cb550
org.springframework.cloud	spring-cloud-gateway-webflux	2.2.9.RELEASE		6a67e28f1d3217143db143354fef03d3e86c5dc3
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.0		9bf43e89ad29951ed8bed1deccaab9141dbe1733
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.1		2de6935981c6bf7fb74bc070b976056c9f51e693
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.2		5190c3ff9bd4f7cb2c3504b62c88cdcd1ba510c0
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.3		b6a92bd4147bd9e2c889c9efe726dc402a4abfcf
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.4		a2e8aebd6ed9e5fce18a0f8c28867720d9f70e89
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.5		9943e3f81a9f0c11c990956626cb017e3f471c40
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.6		1442eb1c1bb8bd746d31628f19a13918e225b58a
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.7		ff8b41f166fa191ece79db069361a8657e0d66ca
org.springframework.cloud	spring-cloud-gateway-webflux	3.0.8		22429e6ebd9e0c7329f9703266fa48d8a3cfe8fd
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.0		a0d2796847e037db699e673d5168946e3fcb934b
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.1		f3f2b959159d6cf8a2aff57c930c65e0fe97b8ab
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.2		dd0d07e9aaf63a162764999b963958a1f83e4bb2
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.3		a9a35b12ee35a6c6e6f9c7529be527ff0e208c6f
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.4		d9b346d18ed26e70838792150e924bad525f6ff2
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.5		16561103bc857ae510a93fb20fa94135ade63e26
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.6		9315f8bb2435c2a13a8908da063698fc9851edba
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.7		0c00acf9b7f49559da43da41ad307aa6dc5145f2
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.8		d998afe7d48868e07431e75ec79f85449ec69f82
org.springframework.cloud	spring-cloud-gateway-webflux	3.1.9		2bf2425c419a1f3f3acf8c019324ed08c0b36b83
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.0		6bce7ae568739ac7646e1d7713367a0995dd38a7
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.1		1a40adca19b03b2041aa36caefb5bc78ba6d00e6
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.2		22d3307383c33be1fd1858a2a963b9303d5e5c5f
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.3		e623dfeb2f5b31965db885d951157eef0b71f934
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.4		516ff44d8beb904aba3ee52849cf277fc9a115c0
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.5		aaa6d1787cace26f91b1bb83591f5a2c36a1183e
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.6		3eb1ed24c265e5bd097f09f05b55854d7e2f1f24
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.7		242e43617fca4e21f04a3b5e8c5541da276da393
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.8		de0d121b96c0cbedf051378502a953d06e96824e
org.springframework.cloud	spring-cloud-gateway-webflux	4.0.9		7e0848f3c22848ba2c066215878a6046294a08c4
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.0		9d8222d5e3c7c55bd1653b629cb5f4ac340697e7
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.1		9999be2b97026a537488493460a7f9935efb966a
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.2		0cb132be746c244454be2a7d6db1741980c834eb
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.3		bd2d5f2ed5027c2ee6013cdda1353bc5e6e9f93e
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.4		9c52c8472d4cc2658ea57f6e95f717b87d0340b4
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.5		ef2bccab44dbdf97d0d4a2202e20549b28432085
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.6		1f8f5d38e97c4db1dacb6593e2fc941d48835b05
org.springframework.cloud	spring-cloud-gateway-webflux	4.1.7		6289fc6a762f848f4e26170f60d3438c47886488
org.springframework.cloud	spring-cloud-gateway-webflux	4.2.0		143cc2ceb013a01fb6ff0abc044d650de93c22ad
org.springframework.cloud	spring-cloud-gateway-webflux	4.2.1		9e8b1605168b6af109792b232ea18ad6cee4cf24
org.springframework.cloud	spring-cloud-gateway-webflux	4.2.2		1ce13311f1c8c9c1ed6af3cca2d2ef0e424d8a99
org.talend.sdk.component	singer-java	0.65.0M3		d018ccb5ba67e91bdfe28b91900847b72b23933f
org.talend.sdk.component	singer-java	0.65.0M4		792cde01bdb6c6c6cb7361c15f2967a54c70c4e3
org.talend.sdk.component	singer-java	0.66.0		84967dd6e1679f1bfd7d78e4801ee562a6a8eeac
org.talend.sdk.component	singer-java	0.66.1		241d32c250eb3753c1ff54ca5cdd5f0eb2f45b29
org.talend.sdk.component	singer-java	0.67.0M1		f376985fd0c9dbd3af78280af6c63f6eee1c197b
org.talend.sdk.component	singer-java	1.1.13		192632fd24f29d119316d90bf0951ef4a344f02d
org.talend.sdk.component	singer-java	1.1.14		3cdb403371a1481c558c26d1be9e08ac214df193
org.talend.sdk.component	singer-java	1.1.15		dcf4588e6ca72ae58fec536f5ecabbd424832942
org.talend.sdk.component	singer-java	1.1.15.1		c17b60c2fbfe60d6a56c14b987d646f4f384cb55
org.talend.sdk.component	singer-java	1.1.15.2		f61a1fc10556f7c1989a06d065a8518db53a7dea
org.talend.sdk.component	singer-java	1.1.16		eca83ad047615b39e669f63b898fa9ede6dd0e85
org.talend.sdk.component	singer-java	1.1.17		40706ef503bb153288d84beeac7c9cbf43381f50
org.talend.sdk.component	singer-java	1.1.18		3b8b3e897007552412fd4aa084b956c905c1a922
org.talend.sdk.component	singer-java	1.1.19		c006f1591ac8489ec0696550a19ad59a24cfddf2
org.talend.sdk.component	singer-java	1.1.20		dbc9b74b67b42c2840c30565444d08527e17846a
org.talend.sdk.component	singer-java	1.1.21		d57f057baf33a036d2dd9ea15b2c835739f6ca4b
org.talend.sdk.component	singer-java	1.1.22		7f29458bcdb1d8badc7e28991887c02dceed5b30
org.talend.sdk.component	singer-java	1.1.23		615a7ef2e09651422b192bd3d3e7d8c88ba026d6
org.talend.sdk.component	singer-java	1.1.24		1aa869ffa693f10321affdc44fda062aa710ba6b
org.talend.sdk.component	singer-java	1.1.25		742bb76ac29d2ac5fc5b751a5f05c4af420bd4e0
org.talend.sdk.component	singer-java	1.1.26		b5487d246640ad3167d0ab55352807c959cb3fc1
org.talend.sdk.component	singer-java	1.1.27		928960ce6abe0af537d24999793c782eee997af7
org.talend.sdk.component	singer-java	1.28.0		4dec9f7b03e639080e0b8aebbb1b029589a72cbe
org.talend.sdk.component	singer-java	1.28.1		8d7d6b3abbbd1f06dbd87c080e80b955500ea888
org.talend.sdk.component	singer-java	1.28.2		cab055152a3ce7007a033c04949e8408b89859f6
org.talend.sdk.component	singer-java	1.29.0		bfc164e576b99e1cc2a875a4903c098efe11ca5c
org.talend.sdk.component	singer-java	1.29.1		e32b384db95158b3de759f7ebd71559cd7986989
org.talend.sdk.component	singer-java	1.29.2		fd9808364bcf0834737f7fcf5be9352859816aac
org.talend.sdk.component	singer-java	1.30.0		7a0dcc8e19c4a186a2b1826e40709ddb35e61333
org.talend.sdk.component	singer-java	1.31.0		31afd06852507c2fcc62265099519f5e3fd7ad59
org.talend.sdk.component	singer-java	1.31.1		e7258feaf321f427777d1c43c81d0e5836ab79cc
org.talend.sdk.component	singer-java	1.31.2		9d771a85f5ebd14d2b2e9e554c295dcd1a3e3012
org.talend.sdk.component	singer-java	1.32.0		8b0f900f0dd4764cdf9c257a6f3f2c496ee828e2
org.talend.sdk.component	singer-java	1.32.1		7951e268cd7fa63e591a9f6c47c571970684d966
org.talend.sdk.component	singer-java	1.32.2		4c828d3b8b4d8d7b9c9152fb62d6a931402ad8cb
org.talend.sdk.component	singer-java	1.33.0		d654e2f02a7516bface060ec819f0eb9eb101958
org.talend.sdk.component	singer-java	1.33.1		923b11853c1d1d1a76902c6e5bb06ebb03873546
org.talend.sdk.component	singer-java	1.33.2		e1d5b1f9f2a8f27ae522dcb9b9ad9dd430a00ee2
org.talend.sdk.component	singer-java	1.34.0		029e96092538f7ed3ade76b0e4a5c557631a8778
org.talend.sdk.component	singer-java	1.34.1		751ed3834afdf7014d18c698cb5f9f0b989a7652
org.talend.sdk.component	singer-java	1.35.0		025beb3f15c09962a06760b43e1c93fc128be68a
org.talend.sdk.component	singer-java	1.35.1		980e35369179a8f5fbd09cdd2148c6f3e76d9385
org.talend.sdk.component	singer-java	1.36.0		f4315a54ac1af7897ba5077d0b03e4a6ef0dfdd9
org.talend.sdk.component	singer-java	1.36.1		5a4f45e9d23811aaac21c624eed2b40d06600191
org.talend.sdk.component	singer-java	1.37.0		19f9545be65f8b0bf0f7c60f3efbbb449f3b405c
org.talend.sdk.component	singer-java	1.37.1		d91d4e56b2a9fb82750bb5bf777e2c16e15793f2
org.talend.sdk.component	singer-java	1.38.0		35e0dfe7ec713d16e61c601346829d5e5d5a563b
org.talend.sdk.component	singer-java	1.38.1		49e300e95be378feedab94519cc817bb7d21b250
org.talend.sdk.component	singer-java	1.38.10		ee5555b39a9f11963a4de7540f5672bed1d28941
org.talend.sdk.component	singer-java	1.38.11		8ce7d22f25e4a069b069fe18cb4121f500abb9ba
org.talend.sdk.component	singer-java	1.38.12		9f4e64b7b6eef09c8242b703abccf4f94446ea7b
org.talend.sdk.component	singer-java	1.38.13		8f2b6a26f84e5ceebab2410b4f6e0141369397d2
org.talend.sdk.component	singer-java	1.38.14		f592447536de8de4955b4a8cdf5328bf5274e4b9
org.talend.sdk.component	singer-java	1.38.15		a3bd909812fa95bc48e16ca34eeae457ccf96e27
org.talend.sdk.component	singer-java	1.38.16		80f6666daab45e8ee9de37242bea3dd2adeac3cf
org.talend.sdk.component	singer-java	1.38.2		070a75b84e7b6c050b5f49a06b868458ef14baed
org.talend.sdk.component	singer-java	1.38.3		3565f3fbbeccc3cbe45b6393020ed70b83529311
org.talend.sdk.component	singer-java	1.38.4		c9b804157f108e35df5b5b7f0a3537a590976ab4
org.talend.sdk.component	singer-java	1.38.5		a309a8ddcb220973ceafca288f9943d7d1e2fbf8
org.talend.sdk.component	singer-java	1.38.6		08daab16dd4118fdd498b801e133cfbffe9d6368
org.talend.sdk.component	singer-java	1.38.7		83e61843973bc5c41bf9046df80fbe0ead760e66
org.talend.sdk.component	singer-java	1.38.8		5aa06a00ec8934cc58a32086d23843896beb92bf
org.talend.sdk.component	singer-java	1.38.9		d1351f526f0855f58025c1c147ac796b36f0eb8e
org.talend.sdk.component	singer-java	1.39.0		4ecede864a8dc10ea7d0fa62accc1461f1a72721
org.talend.sdk.component	singer-java	1.39.1		3edae79f3cbc7b395495f7c1024d722d086e8395
org.talend.sdk.component	singer-java	1.39.2		42c732029af3110433c4ab25e69f1c4660919ac7
org.talend.sdk.component	singer-java	1.39.3		16254b62bb6d55c437b7b85d2d46d536747ef315
org.talend.sdk.component	singer-java	1.40.0		eff1bd9a5314b05ce32096e6234177d8a16b950f
org.talend.sdk.component	singer-java	1.41.0		f90ac18e58547507ddb351db61693c3e3def584d
org.talend.sdk.component	singer-java	1.41.1		170945703ef7d5cb144d4a94939c36db0bb0f406
org.talend.sdk.component	singer-java	1.42.0		07aafe0acf4005798e62249a97ff05e7d3d53d4c
org.talend.sdk.component	singer-java	1.43.0		2644fe435dc13629cf0c5acaef90614484bc654a
org.talend.sdk.component	singer-java	1.43.1		cf997e4f603f4b6b81a64ff7ae94e92dbca2dd90
org.talend.sdk.component	singer-java	1.44.0		b6fd6e2255742f45475a4f93dfb7bda7ba60e6d5
org.talend.sdk.component	singer-java	1.44.1		0d14a9a7486c477dc3afafa667f1837359e714a2
org.talend.sdk.component	singer-java	1.44.2		d49215ebfd73c105f31b2f173ae82ca5a31b0e04
org.talend.sdk.component	singer-java	1.44.3		405e6a8b01bad6fd9827d07dd49ad051c9b43c79
org.talend.sdk.component	singer-java	1.45.0		92b07f10a45fc07bc387225859807846ca5eb609
org.talend.sdk.component	singer-java	1.45.1		ba142827910356676c246bcb011cff1cbea33d0b
org.talend.sdk.component	singer-java	1.45.2		e74eb35f7898a7007906e621ec3ef24dd8d2d4e9
org.talend.sdk.component	singer-java	1.46.0		e86a10bca681620ae399ebd8dd2ca38e4e7bbbad
org.talend.sdk.component	singer-java	1.46.1		fa1b3276d0ccbb0f5dd9c62995f3ef09ce8300de
org.talend.sdk.component	singer-java	1.47.0		cb74eb448e4f712457685103824e81928864489f
org.talend.sdk.component	singer-java	1.47.1		3d1fa88322d14a4bc7286667722f1bbf4776ec0e
org.talend.sdk.component	singer-java	1.48.0		a7a8a0849da2dadaae8c61a68ac6152af42e23c8
org.talend.sdk.component	singer-java	1.48.1		41da4223f631585f7e652bfb0304c92a1a75008d
org.talend.sdk.component	singer-java	1.49.0		8c79e9144b908a3e606db885ce54a78d685e3f36
org.talend.sdk.component	singer-java	1.49.1		71e5bfbe714c8372d44bbe4ebee2bf1244e69cce
org.talend.sdk.component	singer-java	1.50.0		16d53e05f443e4be1185c2e7fd54ab2bd193d45b
org.talend.sdk.component	singer-java	1.50.1		7de01bf68466a96642c5bd62751777930f928de9
org.talend.sdk.component	singer-java	1.50.2		a7fb409371b17b8a71ce97943a317529043f8d6f
org.talend.sdk.component	singer-java	1.50.3		0c23e58d95a2938e09e0080bef7d1069a2d2c6e0
org.talend.sdk.component	singer-java	1.50.4		20abe8fac4c9def1ab242bc43e2bc1b3b635dd97
org.talend.sdk.component	singer-java	1.51.0		9d266a1a685dda0d986fd21a83df6136e9496052
org.talend.sdk.component	singer-java	1.51.1		2e8dd72d3721124dd80ddd1267de79a1e8269351
org.talend.sdk.component	singer-java	1.51.2		992f71d8330867c4b3b4e1cc5820aa794c10caad
org.talend.sdk.component	singer-java	1.51.3		b6c99280777984615c84066a0787fa25bdb13cc1
org.talend.sdk.component	singer-java	1.51.4		69354a60758e85d61964d3945021fd00cf0dc2f6
org.talend.sdk.component	singer-java	1.52.0		279491a9897266f4e60825c96ee0f52ab014613e
org.talend.sdk.component	singer-java	1.52.1		cc81e4ae403282c915b487b6817acd2492a7c460
org.talend.sdk.component	singer-java	1.53.0		22f1503512ffc625d50b83db68b4f6a1e9452dbc
org.talend.sdk.component	singer-java	1.53.1		082ca7f419668fdcd304396a900c83ddfc862b83
org.talend.sdk.component	singer-java	1.54.0		33d34dfc839dc646c7a274bf693e3db4a95dbc43
org.talend.sdk.component	singer-java	1.54.1		f3ec77fd52a61776b254af6ce2f43f51a64977a3
org.talend.sdk.component	singer-java	1.55.0		53d81b53033d1a9beca430c81570e3fb96d5280c
org.talend.sdk.component	singer-java	1.55.1		a8b9db573710d6c3632021097cc9b6da17edbeaf
org.talend.sdk.component	singer-java	1.55.2		4a5aba893539c068cf328d4c53e85aac32ff2b96
org.talend.sdk.component	singer-java	1.56.0		9a5e20529766cf4d435cd4d6817cebf241461213
org.talend.sdk.component	singer-java	1.56.1		29b2bdca4b94e90efbaa771e0f6cbc22146c3e87
org.talend.sdk.component	singer-java	1.56.2		89549627f7ceb0e467102531ce8cb1ecdeddd788
org.talend.sdk.component	singer-java	1.56.3		0f5c4127cf888be4461b3a052453ee461440f710
org.talend.sdk.component	singer-java	1.57.0		543c220f933b652f2a3f427c12895449bf8229ee
org.talend.sdk.component	singer-java	1.57.1		d07bc5fc489ea4b688c899a7c0187ed1991fc194
org.talend.sdk.component	singer-java	1.57.2		dc14a9b1de4f1fcbf60456fe2d272943ffe61f8d
org.talend.sdk.component	singer-java	1.58.0		2c33510e2182db1527b95573c0993fd9f3c6554a
org.talend.sdk.component	singer-java	1.59.0		2e0fe67aede2dbfef3c9650de14db41d023a993b
