ch.dvbern.oss.datatypes	datatypes	3.0.2		9db01e01a20745abf1b646bbdd62d72b3f0bba40
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.3	metadata	4facd0ef1b633155af40b97a5c30539ef06499ea
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.4		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.4	metadata	6b5a358b9abf2144d9d58b6d749f7dd69a51bfde
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.5		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.5	metadata	89ae539a9d98feddc9a46ea10b73f588d491f2b2
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.6		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.6	metadata	adadb84c55fb1a4bad4ba79d026d7d202ef66baa
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.7		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.7	metadata	4fb578ef0a88e36c3ab335e282227a5c42bea1f5
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.8		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.8	metadata	e9844e8d113c22f1d8e10e51550c363763710ce3
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.9		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.24.9	metadata	ec0d8d7b6aff68c2301a4843ceb05b49c6a541e4
com.getansa	kmp-core-impl-iossimulatorarm64	0.25.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.25.0	metadata	ed3a81194134fb98d84a293798a911bd14d8ed65
com.getansa	kmp-core-impl-iossimulatorarm64	0.26.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.26.0	metadata	116a28264f7f0ae4ca92b28fc546e136a1e9520c
com.getansa	kmp-core-impl-iossimulatorarm64	0.27.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.27.0	metadata	7466f4d2c98fc12a69ae9bdcfe22b7bbdc432531
com.getansa	kmp-core-impl-iossimulatorarm64	0.28.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.28.0	metadata	4317222da8b87861895a98126d846a72b7ca907d
com.getansa	kmp-core-impl-iossimulatorarm64	0.29.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.29.0	metadata	d55d2b85654f710dcfc9924727e767673e6f4378
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.0	metadata	5efae604bf851b6dfca28655c891e363417ff76e
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.1		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.1	metadata	1f8bc340eeeccd4c8ba8a3037c5b4ceb95c3ede1
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.2		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	0.30.2	metadata	22ec12a9c949f3b3c5c660fa14bf6e1ca10349a6
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.30.3		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.30.3	metadata	b9a7dfc043a0eb2e28a599a4a7ee75c54c415cb6
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.30.4		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.30.4	metadata	6e343d37311afb987c21922b2e4d01cf0d481f26
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.31.0		N/A
com.getansa	kmp-core-impl-iossimulatorarm64	1.9.24-0.31.0	metadata	fa5ee87114a2068127601c4676a51457c0cc03c2
com.github.grozandrei	exposable-parent	0.0.1		N/A
com.github.grozandrei	exposable-parent	0.0.2		N/A
com.github.grozandrei	exposable-parent	1.0		N/A
com.github.hadielmougy	jcompensate	0.1.0		b07c6dd13c1fe83dab6aa1729cd14242b73bd683
com.github.hadielmougy	jcompensate	0.1.1		78cacf830b0ffbc09536b9e33ffc4f05ba67a2f8
com.github.hadielmougy	jcompensate	0.2.0		34b075c4ddb9676f74382481f89a94ff94a7181c
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.0.0		0b391957d67e42741c88977fd5e0144d7df791e8
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.0.1		4322665885bd218519fa9b37eac28445651aed1f
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.0.2		cd43345565ff0f5670212f953643cb045c1e4eea
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.0.3		dc5cb56fc63b5b5386b2f00ee7ea29718f3a4026
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.0.4		bbc821dfdc0ca8715255eca58b04bead42cda4f0
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.1.0		067ddc44085a9c501c4c62ba1e2f83e53e1e2215
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.1.1		70902e98a637c0d7d43e65b3edefa60fec3cc0a2
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	1.1.2		73b3548f63192f21229856866d1baa8780c3f181
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.0.0		66f2b39b0da7644c5351e4c130be58b50a481f77
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.1.0		8b6963df64525baed234f00dfcb4fa998aedc40f
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.2.0		9e98d10fd8d9f376985464b614ebfe518995dbdb
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.3.0		1e659936cc733f65d24d89874a4990fdf1624719
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.3.2		8af4ba26a0d4998f3a5278183e6de2158acecf4c
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.3.3		682c705c520c5c64e609b737e5b461660476f565
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.4.0		c15ca4a8f5e0c689d535de2b84825590ec1cc3f0
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.5.0		716e751f0480bf63bd4a956bc58ce6f30bedeaaf
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.6.0		bbdb28983797270bdae076cd94879c4b327e3edf
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.7.0		259fe002ba529080c2ff67a16eed5ec50b44ba82
com.github.linyuzai	concept-websocket-loadbalance-spring-boot-starter	2.7.1		7c6129cdeb4bacbc25b4f46859df1fed533e6e6b
com.github.nosix-me	hotconfig	1.0.0		8bf79a9bb89f6d4255f4435c800cd5c1b2cb68a2
com.github.pankajkrastogi	usabilla-java-client	1.0.0		49b3ac933c0d411c518b025877c5a771b99945a2
com.github.pankajkrastogi	usabilla-java-client	1.0.0	jar-with-dependencies	0a5ac015a4727265a07b8abdce1b873e607f7438
com.github.pankajkrastogi	usabilla-java-client	1.0.2		d5fe7bae928dd88a3977ad5b5869ed40b6889e4b
com.github.pankajkrastogi	usabilla-java-client	1.0.2	jar-with-dependencies	14b6c9763479c9348a8ab42096aa3980c58e110c
com.github.subchen	jetbrick-orm	1.0.1		e2d1ad68d16823f823b3b29803cbbed13f6d3418
com.github.subchen	jetbrick-orm	1.0.2		937ab1b72c3114d47acbdd58f9596a3969a633a0
com.github.subchen	jetbrick-orm	1.0.3		b6b14ec53b0fb87f624e58675179849d5936ccc6
com.github.subchen	jetbrick-orm	1.0.4		6cb1d2959bcaf00a1baadd1603c3399adb52f228
com.github.subchen	jetbrick-orm	1.0.5		33178d7487998efa6580c266a565dc29d07d7d71
com.github.subchen	jetbrick-orm	2.0		ed4a77dfd7216a2631eb0da2d409c44b88bf55bc
com.kubukoz	drops-core_native0.4_2.13	0.0.5		9490848552adba525b1a37ac20d91c5df3476940
com.navercorp.pinpoint	pinpoint-informix-jdbc-driver-plugin-it	2.3.0		c67ec3e7be5502cc243c7cfa1011390cf73ffedc
com.nexthink	scala-parser-combinators-completion-async_2.11	1.1.0		56a4e7076832852e22563364ed872178b270f299
com.nexthink	scala-parser-combinators-completion-async_2.11	1.1.1		034053ef7582e16c981800d0779a652ed0bed84d
com.powsybl	powsybl-dynawo-distribution	1.12.0		N/A
com.powsybl	powsybl-dynawo-distribution	1.13.0		N/A
com.powsybl	powsybl-dynawo-distribution	1.14.0		N/A
com.powsybl	powsybl-dynawo-distribution	1.14.1		N/A
com.powsybl	powsybl-dynawo-distribution	2.0.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.1.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.2.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.2.0-alpha-1		N/A
com.powsybl	powsybl-dynawo-distribution	2.3.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.4.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.5.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.5.0-alpha-1		N/A
com.powsybl	powsybl-dynawo-distribution	2.5.0-alpha-2		N/A
com.powsybl	powsybl-dynawo-distribution	2.5.1		N/A
com.powsybl	powsybl-dynawo-distribution	2.6.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.7.0		N/A
com.powsybl	powsybl-dynawo-distribution	2.7.1		N/A
com.powsybl	powsybl-dynawo-distribution	2.8.0		N/A
com.samuraism	java-holidays	1.0		0e9817e85a807f829ce310f9a61d7d4b0792b0e6
com.sap.cloud.s4hana.starters	scp-neo-javaee6	1.0.0		d639f4c2c57ae7523e82a78fde46e240fde8f8f8
com.sap.cloud.s4hana.starters	scp-neo-javaee6	1.1.1		8e659bea2f50ab50a533f001d476c70896659562
com.sap.cloud.s4hana.starters	scp-neo-javaee6	1.1.2		5ac6e87d78bb67de3d65332cfde0d36bdcd6bf73
com.sippnex	firemaw-server	1.1.1		fe3aec57f89465ad0942146fb94ef436b1a08628
com.sippnex	firemaw-server	1.1.2		bf4de58224053f1044401604f06a936c6a4a09b7
com.sippnex	firemaw-server	1.2.0		41a1652bdef47f5f51e52017e09cfcf27985cb54
com.sippnex	firemaw-server	1.2.1		fc4b8a0f44cd22f24b41ab317b1670c6911ff13c
com.sippnex	firemaw-server	1.3.0		aa177c7071f32c53be03b6a89a64b6ccc86130d2
com.sippnex	firemaw-server	1.3.1		f9a97e2481d3e698965edd704bf29f624737149e
com.sippnex	firemaw-server	1.4.0		2ad38c5526ffe048d21a8e5e2898d1468176a712
com.sippnex	firemaw-server	1.4.1		6bbe84b302b1d9a137b144a29ac00340e871407a
com.sippnex	firemaw-server	1.5.0		4989028797ba102be882bd731e638767ceb73377
com.sippnex	firemaw-server	1.6.0		3fd0b0885f9af73b7865e11d4a02a79851815e5f
com.sobot	sobotsdk	2.9.6		N/A
com.speedment.tool	tool-parent	3.0.0		N/A
com.speedment.tool	tool-parent	3.0.0-EA2		N/A
com.speedment.tool	tool-parent	3.0.1		N/A
com.speedment.tool	tool-parent	3.0.10		N/A
com.speedment.tool	tool-parent	3.0.11		N/A
com.speedment.tool	tool-parent	3.0.12		N/A
com.speedment.tool	tool-parent	3.0.13		N/A
com.speedment.tool	tool-parent	3.0.14		N/A
com.speedment.tool	tool-parent	3.0.15		N/A
com.speedment.tool	tool-parent	3.0.16		N/A
com.speedment.tool	tool-parent	3.0.17		N/A
com.speedment.tool	tool-parent	3.0.18		N/A
com.speedment.tool	tool-parent	3.0.19		N/A
com.speedment.tool	tool-parent	3.0.2		N/A
com.speedment.tool	tool-parent	3.0.20		N/A
com.speedment.tool	tool-parent	3.0.21		N/A
com.speedment.tool	tool-parent	3.0.22		N/A
com.speedment.tool	tool-parent	3.0.3		N/A
com.speedment.tool	tool-parent	3.0.4		N/A
com.speedment.tool	tool-parent	3.0.5		N/A
com.speedment.tool	tool-parent	3.0.6		N/A
com.speedment.tool	tool-parent	3.0.7		N/A
com.speedment.tool	tool-parent	3.0.8		N/A
com.speedment.tool	tool-parent	3.0.9		N/A
com.speedment.tool	tool-parent	3.1.0		N/A
com.speedment.tool	tool-parent	3.1.1		N/A
com.speedment.tool	tool-parent	3.1.10		N/A
com.speedment.tool	tool-parent	3.1.12		N/A
com.speedment.tool	tool-parent	3.1.13		N/A
com.speedment.tool	tool-parent	3.1.14		N/A
com.speedment.tool	tool-parent	3.1.15		N/A
com.speedment.tool	tool-parent	3.1.16		N/A
com.speedment.tool	tool-parent	3.1.17		N/A
com.speedment.tool	tool-parent	3.1.18		N/A
com.speedment.tool	tool-parent	3.1.2		N/A
com.speedment.tool	tool-parent	3.1.3		N/A
com.speedment.tool	tool-parent	3.1.4		N/A
com.speedment.tool	tool-parent	3.1.5		N/A
com.speedment.tool	tool-parent	3.1.6		N/A
com.speedment.tool	tool-parent	3.1.8		N/A
com.speedment.tool	tool-parent	3.1.9		N/A
com.speedment.tool	tool-parent	3.2.0		N/A
com.speedment.tool	tool-parent	3.2.1		N/A
com.speedment.tool	tool-parent	3.2.10		N/A
com.speedment.tool	tool-parent	3.2.2		N/A
com.speedment.tool	tool-parent	3.2.5		N/A
com.speedment.tool	tool-parent	3.2.6		N/A
com.speedment.tool	tool-parent	3.2.7		N/A
com.speedment.tool	tool-parent	3.2.9		N/A
com.tersesystems.echopraxia	jsonpath	4.0.0		02bd28dc4ddee36a153e55ccf86579d0c1a408b2
com.vecna	taglib-metadata-plugin	1.0		e6ca4bae0f32a8cffbb0323f1c1d377475e8f268
com.vecna	taglib-metadata-plugin	1.1		16c8602bc393c8a46ccccd54d8fbfa4fbb9faa83
com.vecna	taglib-metadata-plugin	1.3		a85f9c9d3d467410a5f18ca0c06b2dfae37d0bd2
com.vmunier	scalajs-scripts_3	1.3.0		b5484778901f99d08a8b2ef0b19faec836961e2f
com.whaleal.mars	mars	0.1.0		N/A
com.whaleal.mars	mars	0.1.1		N/A
com.whaleal.mars	mars	0.1.2		N/A
com.whaleal.mars	mars	0.1.3		N/A
com.whaleal.mars	mars	0.2.0		N/A
com.whaleal.mars	mars	0.2.1		N/A
com.whaleal.mars	mars	0.3.0		N/A
com.whaleal.mars	mars	0.4.0		N/A
com.whaleal.mars	mars	0.4.1		N/A
com.whaleal.mars	mars	0.5.0		N/A
com.whaleal.mars	mars	0.5.1		N/A
com.whaleal.mars	mars	0.5.3		N/A
com.whaleal.mars	mars	0.5.5		N/A
com.whaleal.mars	mars	0.5.7		N/A
com.whaleal.mars	mars	0.5.71		N/A
com.whaleal.mars	mars	0.5.72		N/A
com.whaleal.mars	mars	0.5.74		N/A
com.whaleal.mars	mars	0.5.75		N/A
com.whaleal.mars	mars	0.5.76		N/A
com.whaleal.mars	mars	0.5.78		N/A
com.whaleal.mars	mars	0.5.79		N/A
com.whaleal.mars	mars	0.6.0		N/A
com.whaleal.mars	mars	0.7.0		N/A
com.whaleal.mars	mars	0.7.1		N/A
com.whaleal.mars	mars	0.7.10		N/A
com.whaleal.mars	mars	0.7.11		N/A
com.whaleal.mars	mars	0.7.12		N/A
com.whaleal.mars	mars	0.7.2		N/A
com.whaleal.mars	mars	0.7.3		N/A
com.whaleal.mars	mars	0.7.4		N/A
com.whaleal.mars	mars	0.7.5		N/A
com.whaleal.mars	mars	0.7.6		N/A
com.whaleal.mars	mars	0.7.7		N/A
com.whaleal.mars	mars	0.7.8		N/A
com.whaleal.mars	mars	0.7.9		N/A
com.whaleal.mars	mars	0.8.0		N/A
com.whaleal.mars	mars	0.8.1		N/A
com.whaleal.mars	mars	0.8.10		N/A
com.whaleal.mars	mars	0.8.11		N/A
com.whaleal.mars	mars	0.8.12		N/A
com.whaleal.mars	mars	0.8.2		N/A
com.whaleal.mars	mars	0.8.20		N/A
com.whaleal.mars	mars	0.8.21		N/A
com.whaleal.mars	mars	0.8.22		N/A
com.whaleal.mars	mars	0.8.23		N/A
com.whaleal.mars	mars	0.8.24		N/A
com.whaleal.mars	mars	0.8.25		N/A
com.whaleal.mars	mars	0.8.26		N/A
com.whaleal.mars	mars	0.8.27		N/A
com.whaleal.mars	mars	0.8.28		N/A
com.whaleal.mars	mars	0.8.29		N/A
com.whaleal.mars	mars	0.8.3		N/A
com.whaleal.mars	mars	0.8.30		N/A
com.whaleal.mars	mars	0.8.31		N/A
com.whaleal.mars	mars	0.8.32		N/A
com.whaleal.mars	mars	0.8.33		N/A
com.whaleal.mars	mars	0.8.4		N/A
com.whaleal.mars	mars	0.8.40		N/A
com.whaleal.mars	mars	0.8.41		N/A
com.whaleal.mars	mars	0.8.42		N/A
com.whaleal.mars	mars	0.8.43		N/A
com.whaleal.mars	mars	0.8.44		N/A
com.whaleal.mars	mars	0.8.45		N/A
com.whaleal.mars	mars	0.8.46		N/A
com.whaleal.mars	mars	0.8.47		N/A
com.whaleal.mars	mars	0.8.48		N/A
com.whaleal.mars	mars	0.8.49		N/A
com.whaleal.mars	mars	0.8.5		N/A
com.whaleal.mars	mars	0.8.50		N/A
com.whaleal.mars	mars	0.8.51		N/A
com.whaleal.mars	mars	0.8.52		N/A
com.whaleal.mars	mars	0.8.53		N/A
com.whaleal.mars	mars	0.8.54		N/A
com.whaleal.mars	mars	0.8.6		N/A
com.whaleal.mars	mars	0.8.60		N/A
com.whaleal.mars	mars	0.8.61		N/A
com.whaleal.mars	mars	0.8.62		N/A
com.whaleal.mars	mars	0.8.63		N/A
com.whaleal.mars	mars	0.8.64		N/A
com.whaleal.mars	mars	0.8.65		N/A
com.whaleal.mars	mars	0.8.66		N/A
com.whaleal.mars	mars	0.8.67		N/A
com.whaleal.mars	mars	0.8.68		N/A
com.whaleal.mars	mars	0.8.69		N/A
com.whaleal.mars	mars	0.8.7		N/A
com.whaleal.mars	mars	0.8.70		N/A
com.whaleal.mars	mars	0.8.71		N/A
com.whaleal.mars	mars	0.8.72		N/A
com.whaleal.mars	mars	0.8.8		N/A
com.whaleal.mars	mars	0.8.80		N/A
com.whaleal.mars	mars	0.8.81		N/A
com.whaleal.mars	mars	0.8.82		N/A
com.whaleal.mars	mars	0.8.83		N/A
com.whaleal.mars	mars	0.8.84		N/A
com.whaleal.mars	mars	0.8.9		N/A
com.whaleal.mars	mars	0.9.0		N/A
com.whaleal.mars	mars	0.9.1		N/A
com.whaleal.mars	mars	0.9.10		N/A
com.whaleal.mars	mars	0.9.11		N/A
com.whaleal.mars	mars	0.9.12		N/A
com.whaleal.mars	mars	0.9.13		N/A
com.whaleal.mars	mars	0.9.14		N/A
com.whaleal.mars	mars	0.9.15		N/A
com.whaleal.mars	mars	0.9.16		N/A
com.whaleal.mars	mars	0.9.17		N/A
com.whaleal.mars	mars	0.9.18		N/A
com.whaleal.mars	mars	0.9.19		N/A
com.whaleal.mars	mars	0.9.2		N/A
com.whaleal.mars	mars	0.9.3		N/A
com.whaleal.mars	mars	0.9.4		N/A
com.whaleal.mars	mars	0.9.5		N/A
com.whaleal.mars	mars	0.9.6		N/A
com.whaleal.mars	mars	0.9.7		N/A
com.whaleal.mars	mars	0.9.8		N/A
com.whaleal.mars	mars	0.9.9		N/A
com.yevgenyk.simplesoapclient	simple-soap-client	1.0.0		8b63821bcca8dea72b96533ed8c42a939f1243a4
com.yevgenyk.simplesoapclient	simple-soap-client	1.0.1		063a7ad52ff02e8191e4118fd630089b473d7b80
com.yevgenyk.simplesoapclient	simple-soap-client	1.0.2		14198a48b5944cfc9b76dc520e3e9d03144af820
com.yevgenyk.simplesoapclient	simple-soap-client	1.0.4		5073533e2ca7472ce5c19bb066520a1b21341f78
com.yevgenyk.simplesoapclient	simple-soap-client	1.0.5		9e38e0a9a4190a3e6a284e3260e73e9fb97b113e
com.yiruibim.cairo.auth	cairo-saas-auth-core	1.7.2		8bb955ccfaef0ff2e1fc8ba2138fe1d88267b349
com.zblservices.doctorbatch	doctorbatch-io-mvs	1.0.0		f221c7bd8d838fa4866b763bb12a3e17c41d7b32
de.kuriositaet	io	0.1.0		e399cfda15a4ed4337948a2533093bb8ae6915ef
de.kuriositaet	io	0.2.0		c1bfc90635af0a5c65a1ca6186e1b26dbe78d763
dev.3-3	jmccc-microsoft-authenticator	3.1.0		43e1c0807251e860f26ac48a013a5dc56672c757
dev.3-3	jmccc-microsoft-authenticator	3.1.1		75b416bd674f241c427965816bb5b8778a044a83
dev.3-3	jmccc-microsoft-authenticator	3.1.2		05bc85c853610b3a097c7353ceb58c1223c8a720
dev.3-3	jmccc-microsoft-authenticator	3.1.3		047bde6aa9d74677dfa46efcf29758b7d75e39e6
dev.3-3	jmccc-microsoft-authenticator	3.1.4		e456d382ef34dad4b7a407869f84fb3d9bc0660d
dev.zio	zio-constraintless_native0.4_2.13	0.3.2		d83623cdfc0d5af5729aca845b706b704e21be72
eu.throup	couldbe-testsupport_2.13	0.2.0		94518c3114fcf4b739039fb5cc4e9ef58dbebbd1
eu.throup	couldbe-testsupport_2.13	0.2.1		0ed520f113bc6dcefd07767ebc094b29b8b0e101
eu.throup	couldbe-testsupport_2.13	0.2.2		fe8555d9c996c15163ce198f98aa8d01e93296a9
eu.throup	couldbe-testsupport_2.13	0.2.3		69bfc806b5ebc3fa233c60c23faec5262351b8b8
eu.throup	couldbe-testsupport_2.13	0.3.0		c07015b3e4dc5b74ba67cf6a034e467a40834913
info.kwarc.sally4.comm	comm-annotation	0.0.4		d4d83ec4a28c6db186e8b4421e736ae7662d9f99
info.kwarc.sally4.comm	comm-annotation	0.0.5		53c1c96733b866abb5703c98c34b808088f5fb02
info.kwarc.sally4.comm	comm-annotation	0.0.6		e872c293c65dd58f1a1feabe5dae1d0f1aa5f158
io.apicurio	apicurio-studio-platforms-swarm	0.2.15.Final		N/A
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.1.0.RELEASE		67427db9eb005aeadbc254a12c97f60453822e09
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.2.0.RELEASE		f898915bf664bc009853e4b4d54a019dbe9c5961
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.3.0.RELEASE		228f36c64993547c7fea03440e8532974c407ad0
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.4.0.RELEASE		1f5369f9f397be4e1a2ac2b6fc9d42c05bbb3e06
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.5.0.RELEASE		b626736c35b3d1a9576807e2da5715c9901ba5d2
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.5.1.RELEASE		ca2ebb580e3e0d4309582b08246138caf7c5a30a
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.6.0.RELEASE		e3b8f90ac013a1c5f6d0325108d5d858475e5b9a
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.7.0.RELEASE		cd45f7f5081db3f9a20e506ff58a67d46fcfdd5c
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.8.0.RELEASE		b69a53d708f60f662c204dd11d75b6ff05f34136
io.eventuate.tram.sagas	eventuate-tram-sagas-quarkus-common	0.9.0.RELEASE		4b93cc58e3a95c04844cfe3b863c8b5e97f85150
io.github.brahmamp	brahmamp	1.0.0		N/A
io.github.brahmamp	brahmamp	1.0.1		N/A
io.github.brahmamp	brahmamp	1.0.2		N/A
io.github.danieletorelli	sbt-wasm-component-macros_2.13	0.1.0		205fde3c339eea40ddb62e1aca69547076246082
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.11		5ed3292906f6973058b2178448846d272a4ffae2
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.12		1b1881690a679c1a3b649af900287b9365601159
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.13		8decd31dd0446cc0301bb3c67913b321263a6a88
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.14		01d211cc812980063ba21d436d502bab785c0c30
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.15		f89cb2b0b17b1c83e57087215bec2ae73e1ee294
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.16		fc0eac49240fc0cac1470375a5fe2ef67aab06c7
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.17		7065bbb50e37917ea74bbd77290f68619c4a0c06
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.18		2a7b0b3b6c78a7392facee25e3c960d2b13b2a6c
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.19		a48b7ab8fdcb22d287373ab4469a563fc9b1bd59
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.19-alpha1		60b8fba189e9ceedb3cd14196b6122e91a488fa9
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.20		7adabb9d68f2a67d77173ae8909782ff93e8f7e2
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.21		65a3e1669c2e23f20b08e35de83a78c54a1f3e63
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.22		a2a2565639e99c02963c963e3eea312ee4b9b63d
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.23		7e5f86796330d404ef89024c313d4bb29d05e9bd
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.24		17bf82187e76e7b8069573e2bb0578e54dde6c57
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.25		67d372d0a219acde2c3a242ed9ba52b7621d0739
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.26		0d0be5b093d5152d4b69d346883ac4583a784d53
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.27		4890fa4805f05c38464deb1f07dab61a008778e2
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.28		b72d6ea678a46ee6d270b3e579fcda8cd2587ab7
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.29		8074e015cf4f378a7bdd718e67166e56ea7161f5
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.30		985fbe83dc95f9f80df0dfa2bc323cce181a156b
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.31		bf9b87a22d305983e71786e88a1c8dfe10861124
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.32		88825c75092069dd507749fe8ebc302ef4a644e9
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.33		6973aa487cf30a5ee52baf82935bb2d219ea55cc
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.34		f6a7c7762d8ab08b5e40dc2d838d6db839550eb5
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.35		91e680b6a1b6fefbb5abf48926e0f67ffc113b48
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.36		N/A
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.37		9c8360383e4a1eb65f5c2e3092dde6648934fc9b
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.38		9e2c5449b662a05cca48803361d25d52b0c33a20
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.39		a16656676c6b24fc8f4035400e04fa1d6ef58639
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.40		c8ca066dfe087c0fa57393091cb3613ba5241aa1
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.41		1dab18c7c3ff0f4f00eaac11d68939f56c410eed
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.42		6632a50f3839d4c63d441fe207a2f468a7575e3b
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.0.43		3f4a76f91a8544c21bee216a1bc2b152155d5d33
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.1.0		ecc0ddb3b9145a5abba3bce6e9d4ac383bfd7d13
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.1.1		260e086f2107d79b24bdf57d8d96996e92ed5993
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.1.10		d69d30f69ec13a7cf287c929bac2f50a38840aaf
io.github.fomin.oas-gen	oas-gen-client-test-utils	0.1.11		d72336fd1bef2e64469bb28d86134a41173a7fb8
