ch.mobi.mobitor	mobitor-doc	3.1.13		N/A
me.danwi.sqlex	gradle-plugin	0.10.15	groovydoc	1fc212813d5a8e1a9911c126ad56e584053ffd3d
me.danwi.sqlex	gradle-plugin	0.10.16		01db0391f8f44d6bd306bcffd5d4353515709fb9
me.danwi.sqlex	gradle-plugin	0.10.16	groovydoc	992e3a6b15ecb08254941fe4588a2b121d884178
me.danwi.sqlex	gradle-plugin	0.10.17		26941eaa055e864b4b9f9dabe1bb10b142834f16
me.danwi.sqlex	gradle-plugin	0.10.17	groovydoc	384fff62c9183749e53d07ba64c6852530c69240
me.danwi.sqlex	gradle-plugin	0.10.18		85d4ad3601af7e21a070ed0e1da22d74377b7034
me.danwi.sqlex	gradle-plugin	0.10.18	groovydoc	cf0679aa597d5d222f5df6915bdbfef368c528a9
me.danwi.sqlex	gradle-plugin	0.10.19		0b204a469717dd95eb4a740123dd9c8c4868c77c
me.danwi.sqlex	gradle-plugin	0.10.2		3b2ce70e5b1ea89d1f4f7a938b95d784fe18f75b
me.danwi.sqlex	gradle-plugin	0.10.2	groovydoc	762b8a8b5593178a51bd2dcb690816b38c33bb4f
me.danwi.sqlex	gradle-plugin	0.10.20		18b23533395069d555248a9b3c437c0b8ce31583
me.danwi.sqlex	gradle-plugin	0.10.21		ccf530033b1ca00df545b35b5d4f2eccb392a7e2
me.danwi.sqlex	gradle-plugin	0.10.22		925b70edf9b5ad4f15e92581702cc5d886104546
me.danwi.sqlex	gradle-plugin	0.10.23		66d5717f32466fe93342b75cd4152e8782009976
me.danwi.sqlex	gradle-plugin	0.10.24		9f5870b06d41f3930cc22e184b3b19c3e78cd089
me.danwi.sqlex	gradle-plugin	0.10.25		b31bdb95f18ef58228d0b234c95230c1edf15c3c
me.danwi.sqlex	gradle-plugin	0.10.26		3d047f51de2b268bf5addc866db2b2b34f20adde
me.danwi.sqlex	gradle-plugin	0.10.27		6d2865605291baed1d71af67b4c8ddcac5bc1160
me.danwi.sqlex	gradle-plugin	0.10.3		bcb1a5d31abe45dfb4192ce96cdde9b5c7eb6efc
me.danwi.sqlex	gradle-plugin	0.10.3	groovydoc	438ec88382f1c5b5d5a66954ca34995dbcfa81c3
me.danwi.sqlex	gradle-plugin	0.10.4		9bb689d3afe005bacb83905dcc9f2b3dc6f973db
me.danwi.sqlex	gradle-plugin	0.10.4	groovydoc	04b91def473ad077485a673299b089468340463e
me.danwi.sqlex	gradle-plugin	0.10.5		01855ab0612d9db0ceaf0f99902026ba83cefa1a
me.danwi.sqlex	gradle-plugin	0.10.5	groovydoc	1800319eef9c5b0e3a2d0ee83c6dd29acf2e66eb
me.danwi.sqlex	gradle-plugin	0.10.6		48fc53febaf04d77aa6d66bb1aa34a746e38320c
me.danwi.sqlex	gradle-plugin	0.10.6	groovydoc	ff6b00c2f59ff9ab52cf16e4303e04890bfc088c
me.danwi.sqlex	gradle-plugin	0.10.7		f49e4f3b9a014d2d509b0051327143db8b99f2b1
me.danwi.sqlex	gradle-plugin	0.10.7	groovydoc	cf8f13fce4f1eecd0e1f2f6f8a0db8eba49a76a9
me.danwi.sqlex	gradle-plugin	0.10.8		02e3bc100591ee8cb57475ce91334f847b325e90
me.danwi.sqlex	gradle-plugin	0.10.8	groovydoc	5e78489a9f3307c6e303ae1d439992d4aa30b382
me.danwi.sqlex	gradle-plugin	0.10.9		5f9f142913e8dcdc60abea4d0d16c2e4bd509359
me.danwi.sqlex	gradle-plugin	0.10.9	groovydoc	d42d856f6ee7a4e09a1057a7ef269f62f96498c4
me.danwi.sqlex	gradle-plugin	0.11.0		d5bea5299e83304e0f65f450abb86bb6fa7eceae
me.danwi.sqlex	gradle-plugin	0.11.1		ec709aff969de389be5cedb0aa1e8dc1c920052d
me.danwi.sqlex	gradle-plugin	0.11.10		110f228c35c44f5bfed2e840a21cd1bc83844795
me.danwi.sqlex	gradle-plugin	0.11.11		e1b195df65c32b5e5a56855ff2e64a9c23993a38
me.danwi.sqlex	gradle-plugin	0.11.12		2a36e6b37655e4f1541da93d9486fbad4f27c98d
me.danwi.sqlex	gradle-plugin	0.11.2		d862ad8ef36e662ba9c0454a1de51c2f9fd9a60b
me.danwi.sqlex	gradle-plugin	0.11.3		fc3fdbb9f9bafa5cad64136cbc05526acb2bad6c
me.danwi.sqlex	gradle-plugin	0.11.4		1dc1bcfecbbfb768695c7b6a60ff6dde372c760f
me.danwi.sqlex	gradle-plugin	0.11.5		1970ccb4ea0edc9396b48458cb844dfc796e1db7
me.danwi.sqlex	gradle-plugin	0.11.6		c80471190f9e89945acaf40eb897c4a7f3f7213e
me.danwi.sqlex	gradle-plugin	0.11.7		65a001ebb98722b3dc5fccd9e30b53a69b3e564d
me.danwi.sqlex	gradle-plugin	0.11.8		defa54826fdbbacbf4649a6119769ce3a6d230ac
me.danwi.sqlex	gradle-plugin	0.11.9		ab8a9d459666c9ca09693bedd90dd5aefd79b8ac
me.danwi.sqlex	gradle-plugin	0.12.0		81b4d25564038a3bba7f012ac6b34c18abfb88af
me.danwi.sqlex	gradle-plugin	0.12.1		871c4e780aa06ae329c3d99dfa6fa3ff7a9e93e9
me.danwi.sqlex	gradle-plugin	0.12.2		cbcfeb02467d62ef34ac4197074a391ed2e72d5e
me.danwi.sqlex	gradle-plugin	0.13.0		81b08fb93756823dc7f920e7f45c117781dd67b2
me.danwi.sqlex	gradle-plugin	0.13.1		20a20e5b63a5f5163a812c71d52322a860848761
me.danwi.sqlex	gradle-plugin	0.13.2		72b6424c3e9c79274f3da940ae20c9a45e778f50
me.danwi.sqlex	gradle-plugin	0.14.0		2deafd59ef0dbea092e6116d36b8221582afcc8c
me.danwi.sqlex	gradle-plugin	0.14.1		244c1659f39d7343357a35ae695379ce1b9b6d53
me.danwi.sqlex	gradle-plugin	0.14.2		8052e555e1a9a940600643868b806429834827c8
me.danwi.sqlex	gradle-plugin	0.14.3		b3c1c20503448401a53b6a28a1423adca6752084
me.danwi.sqlex	gradle-plugin	0.15.0		43692bc45a0157895d2293855f16a87d75e1ee21
me.danwi.sqlex	gradle-plugin	0.15.1		cb3e71ddef80656af28f4cc4f5cf87bdee880d24
me.danwi.sqlex	gradle-plugin	0.15.2		b9a174c972d75aec39f152b31c0374d2c86c89c8
me.danwi.sqlex	gradle-plugin	0.15.3		9afdd45f30732eb9995595de8148c0ded6288b0c
me.danwi.sqlex	gradle-plugin	0.16.0		7bc1ff3ed5eb13ec7c6471348aaa1691597c4f06
me.danwi.sqlex	gradle-plugin	0.16.1		9397dd49c8405b63118a11a504a9456238ee6385
me.danwi.sqlex	gradle-plugin	0.17.0		36af0a67784f3ebf2deab3bc3f559e699beb22c3
me.danwi.sqlex	gradle-plugin	0.17.1		caf267382aa36c395aa02def08d88c28df7329c6
me.danwi.sqlex	gradle-plugin	0.17.2		b3d65b76fb62854e9fe1b31349d9eef98e80b0d2
me.danwi.sqlex	gradle-plugin	0.17.3		51acc80d4afc06e0e9aedceae5683cca3202159a
me.danwi.sqlex	gradle-plugin	0.18.0		ea1b99c3281e63a0687111643bb6feefc6aed13f
me.danwi.sqlex	gradle-plugin	0.19.0		af2489138a755b4ddaa74e97495c89115795226c
me.danwi.sqlex	gradle-plugin	0.2.0		04404d28922dd051d41c865b8a92c6eba5c96d0a
me.danwi.sqlex	gradle-plugin	0.2.1		d7b20d7699ba69c9562c74ad865fbf62b37b57ce
me.danwi.sqlex	gradle-plugin	0.3.0		f204f1433200b0555dc8a4c1cff48593ff2f066e
me.danwi.sqlex	gradle-plugin	0.4.0		8dc812a516201d5a7a695ee8f9f7543fa449f87b
me.danwi.sqlex	gradle-plugin	0.5.0		97e41383802c0f80698cfcf39271767ed64531ac
me.danwi.sqlex	gradle-plugin	0.6.0		66846b80c9e34480aad635cc43a6ea1cdfc049e5
me.danwi.sqlex	gradle-plugin	0.6.1		7cc366cb7a6752f2944bdff779f3270c885635ca
me.danwi.sqlex	gradle-plugin	0.6.2		ec1f4c812baf87834281db86c3d2955958da449c
me.danwi.sqlex	gradle-plugin	0.7.0		effca47ce1971057e7934f373aed9d532da56350
me.danwi.sqlex	gradle-plugin	0.7.1		2337fbebc500024aa74e17617ede156ef927b046
me.danwi.sqlex	gradle-plugin	0.8.0		9ea0c72ae9c1395c633ff4bec19ad623808efa09
me.danwi.sqlex	gradle-plugin	0.8.6		4f1b6442a96a5679bbb478a7b9a69e93a2cc5aaa
me.danwi.sqlex	gradle-plugin	0.8.6	groovydoc	c650422c77c07e7a574fe379cc5a5290abc143a4
me.danwi.sqlex	gradle-plugin	0.9.0		f870d118e2f080bad8385722db6ad74702d2c87a
me.danwi.sqlex	gradle-plugin	0.9.0	groovydoc	79b6e4e7cea9b9771bd50734d2b28fc0a4aa6b6c
me.danwi.sqlex	gradle-plugin	0.9.1		a437bd16c6d2b1a7101a87587195f5391f399cb5
me.danwi.sqlex	gradle-plugin	0.9.1	groovydoc	840f4b3bafa60c493e2d33e717bcd6d69844b69e
me.danwi.sqlex	gradle-plugin	0.9.10		6b6b8dcd7b009e2bb9448a1fc216fcc259cf05c6
me.danwi.sqlex	gradle-plugin	0.9.10	groovydoc	1536f2835f3d1666069926fe1952f4a893d264a3
me.danwi.sqlex	gradle-plugin	0.9.2		30d14ccf61007417647076d5cfa549cce43a30b2
me.danwi.sqlex	gradle-plugin	0.9.2	groovydoc	a314f7e0998d14a895dc57a4df04aa17afecaf43
me.danwi.sqlex	gradle-plugin	0.9.3		16799481e4d187cf6c7f90da700c3b3aacb2b7b8
me.danwi.sqlex	gradle-plugin	0.9.3	groovydoc	55965409187fa7f0e1d52a27f07d5d0b30f1e838
me.danwi.sqlex	gradle-plugin	0.9.4		1b17d87a2fb2c05cfbf3e4ecce034c35eb1a5c4c
me.danwi.sqlex	gradle-plugin	0.9.4	groovydoc	8fca5fe656baa22151f208ed2a82b120d15af2c0
me.danwi.sqlex	gradle-plugin	0.9.5		7deebe4c124f6ce7f9efa4d54d1efab0437f0ee7
me.danwi.sqlex	gradle-plugin	0.9.5	groovydoc	40e9560b5034436a136edaee234030165d56fcdc
me.danwi.sqlex	gradle-plugin	0.9.6		1106a384193c13892bd34ff8fda2c19c6853549b
me.danwi.sqlex	gradle-plugin	0.9.6	groovydoc	720b841f99d277a181706b9bf6ebb52a6294a094
me.danwi.sqlex	gradle-plugin	0.9.7		5dea31fd3ee04be9d675e6decbb6db2e4ca111d9
me.danwi.sqlex	gradle-plugin	0.9.7	groovydoc	c2b3541199f3e85710d369ab39efd9202fc17e0f
me.danwi.sqlex	gradle-plugin	0.9.8		15e6ecaa1efe26c68364c63ea470f330e7f009f8
me.danwi.sqlex	gradle-plugin	0.9.8	groovydoc	66d23a0c6aedd912e55fee99d827d7a6acadc254
me.danwi.sqlex	gradle-plugin	0.9.9		2637ce8dd5e3072a5e973421441f502073dc4a44
me.danwi.sqlex	gradle-plugin	0.9.9	groovydoc	4aa6f20839e3640322aa4d6904c9e8ab4d3259e9
me.luzhuo.android	lib_compiler	1.0.5		317ab2fd66c8f2616209714ccad18f0eafbf4164
me.qnox.builder-generator-kotlin	runtime	0.0.1		ce378191b1191586eb23348c77cd98861965a253
me.qnox.builder-generator-kotlin	runtime	0.0.10		d74ea25a58c7789b166efedfb967fb2898c5e776
me.qnox.builder-generator-kotlin	runtime	0.0.11		e1f37a5275caa932e1efd4b6d03068b4c867536e
me.qnox.builder-generator-kotlin	runtime	0.0.12		d7a1def860ca954a85626dbb7bf3840c93caf2cb
me.qnox.builder-generator-kotlin	runtime	0.0.13		6f0a9ae383314b2b2ea93b74ff5b1c9b942881b9
me.qnox.builder-generator-kotlin	runtime	0.0.14		a2317c4879b995d7a17e754314439aad49e30e6c
me.qnox.builder-generator-kotlin	runtime	0.0.15		4e110d4399f16a9d020d1c33bdb39f21bffade31
me.qnox.builder-generator-kotlin	runtime	0.0.16		e24aa67f1207bce33002f3d4c227c200f07b35ba
me.qnox.builder-generator-kotlin	runtime	0.0.17		0677ec7f731c94e183bca0167fa1bde06cc2d234
me.qnox.builder-generator-kotlin	runtime	0.0.18		98debc3bf307eb728d4339594650bd9dcb89f081
me.qnox.builder-generator-kotlin	runtime	0.0.19		ecd638e5b34427a9d67556a62f240ddb721d5a8c
me.qnox.builder-generator-kotlin	runtime	0.0.2		adb86d2340175d91c4c969be11d3ba9aaa700290
me.qnox.builder-generator-kotlin	runtime	0.0.20		9b173cb0d4536af6ea66280a01d5b64d70ad2544
me.qnox.builder-generator-kotlin	runtime	0.0.21		0dbf11c11762ebfcebc5ab6007d7f7588cf776a7
me.qnox.builder-generator-kotlin	runtime	0.0.22		29eb18a7c991b8e5412e6a2308ad5af72cc071f6
me.qnox.builder-generator-kotlin	runtime	0.0.23		91deb2cfee1269a29a5825bb79d2256567430ae6
me.qnox.builder-generator-kotlin	runtime	0.0.24		e974af20f57d4fcb3e9d4641dd0981219391ccc4
me.qnox.builder-generator-kotlin	runtime	0.0.25		c0bf4537f3ac1cca9d947bb2a8ad317f78e846af
me.qnox.builder-generator-kotlin	runtime	0.0.26		918794b5823aed71cb6192f6bb60b75285c10ea1
me.qnox.builder-generator-kotlin	runtime	0.0.27		362938d44e482d8d0ab8dfd1bd9b9f0d6b5c6b62
me.qnox.builder-generator-kotlin	runtime	0.0.28		9791d3e650fe2397486d4fb9ff9d297fc282f2c8
me.qnox.builder-generator-kotlin	runtime	0.0.29		50e14e94645897403c8b090aa4e0080d639f3444
me.qnox.builder-generator-kotlin	runtime	0.0.3		ba60483544537f85fbfa6dfce189562df3663b42
me.qnox.builder-generator-kotlin	runtime	0.0.30		c8be3d1ede77e64469efdfb3ea4aed8fd2f43464
me.qnox.builder-generator-kotlin	runtime	0.0.31		d73972ee8bc7efdbae4084ca6873cd4f15c927e2
me.qnox.builder-generator-kotlin	runtime	0.0.32		88550a98706580264df4d2c649411f216f559bd8
me.qnox.builder-generator-kotlin	runtime	0.0.33		a7c3d28607f8129373a64eb5a2980ea3ab974994
me.qnox.builder-generator-kotlin	runtime	0.0.34		b146a12586f5f983753041c1bbc13f1f2791c673
me.qnox.builder-generator-kotlin	runtime	0.0.35		846ff6e158b5c6164cc482e156adc41809975a07
me.qnox.builder-generator-kotlin	runtime	0.0.4		dda202169c5d2699c52d1bb4616821b5f2ddb105
me.qnox.builder-generator-kotlin	runtime	0.0.5		cac8b35e9e5878e5dacd952967efd7fc34695e5a
me.qnox.builder-generator-kotlin	runtime	0.0.6		deb62f47a38cb1f6c8692e801f6b2ae38ff630d6
me.qnox.builder-generator-kotlin	runtime	0.0.7		96873389abeffc073c580e99de57facf402e6bb4
me.qnox.builder-generator-kotlin	runtime	0.0.8		c57e618b7c35b01626f6e687df8692b6b240e8e0
me.qnox.builder-generator-kotlin	runtime	0.0.9		3a4838395dafbb06aa146d83966d91579cb74ee0
net.databinder	dispatch-futures_2.11	0.8.10		b74c47249543616e79573cb4f6bbc1261ed6439e
net.ormr.krautils	krautils-core	0.1.0		9c8badb931c5b6941586682463cb65970a8751e9
net.ormr.krautils	krautils-core	0.2.0		2cd480d5a024a4258a4314a95a98a47a4556c7d3
nl.gn0s1s	emoji-clock_2.12	0.1.2		864e73361eaf0bb9b36ec8e3704d8bdf1fbb6920
nl.gn0s1s	emoji-clock_2.12	0.2.0		39419ad7613a9889f2a2f1b6159efeb391096f52
nl.gn0s1s	emoji-clock_2.12	0.3.0		3145de8072d5aa44f1f47475800b2834aaad4112
nl.gn0s1s	emoji-clock_2.12	0.3.1		1621d7f41f94bee252ad5afbd155c37fd8783739
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.1.0		9f75cfecb91078e6728cd5808a94f49eb30fe2c1
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.2.0		3ee028460a0b8bdfa889c54d51fec76fd413ab5c
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.3.0		a2b54f71a4e6ef4df1ba483b1ca796266134715b
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.4.0		816f42f33a233142a87f7c7d942f1b4160b66df0
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.5.0		662544c873a7bedb203b7dcaece32466fb5de1e1
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.6.0		d358cee6087d5ac9ddda54e429bdd92aae6659aa
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.7.0		f0c16bed210874a0492da305029434fcafbc4405
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.8.0		37489bff8edf07e9341e8e8ada3085901d346293
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	1.8.1		11ba09eb0301273b641dab5cf5ad7b32df57e7d6
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.0.0		875270d558be1551930881e5bdbcb1ce6a38fae4
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.0.0-M1		f9f28de57c509e7bea7ff72dbfb304a0b529e322
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.0.0-M2		6ad83b503ac57ffb773edf83979213bb7a3b3c07
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.1.0		77846ff6cd62432a518d33d649b78d18d209b291
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.2.0		e45fdf7cef6dd72b9d838e7f380a56e0061b6912
org.apache.camel.quarkus	camel-quarkus-beanstalk-integration-test	2.2.1		22a2efca6b2b0028821baac29ca3b2728813d551
org.apache.maven.wagon	wagon	1.0		N/A
org.apache.maven.wagon	wagon	1.0-alpha-2		N/A
org.apache.maven.wagon	wagon	1.0-alpha-3		N/A
org.apache.maven.wagon	wagon	1.0-alpha-4		N/A
org.apache.maven.wagon	wagon	1.0-alpha-6		N/A
org.apache.maven.wagon	wagon	1.0-beta-1		N/A
org.apache.maven.wagon	wagon	1.0-beta-2		N/A
org.apache.maven.wagon	wagon	1.0-beta-3		N/A
org.apache.maven.wagon	wagon	1.0-beta-4		N/A
org.apache.maven.wagon	wagon	1.0-beta-5		N/A
org.apache.maven.wagon	wagon	1.0-beta-6		N/A
org.apache.maven.wagon	wagon	1.0-beta-7		N/A
org.apache.maven.wagon	wagon	2.0		N/A
org.apache.maven.wagon	wagon	2.1		N/A
org.apache.maven.wagon	wagon	2.10		N/A
org.apache.maven.wagon	wagon	2.12		N/A
org.apache.maven.wagon	wagon	2.2		N/A
org.apache.maven.wagon	wagon	2.3		N/A
org.apache.maven.wagon	wagon	2.4		N/A
org.apache.maven.wagon	wagon	2.5		N/A
org.apache.maven.wagon	wagon	2.6		N/A
org.apache.maven.wagon	wagon	2.7		N/A
org.apache.maven.wagon	wagon	2.8		N/A
org.apache.maven.wagon	wagon	2.9		N/A
org.apache.maven.wagon	wagon	3.0.0		N/A
org.apache.maven.wagon	wagon	3.1.0		N/A
org.apache.maven.wagon	wagon	3.2.0		N/A
org.apache.maven.wagon	wagon	3.3.1		N/A
org.apache.maven.wagon	wagon	3.3.2		N/A
org.apache.maven.wagon	wagon	3.3.3		N/A
org.apache.maven.wagon	wagon	3.3.4		N/A
org.apache.maven.wagon	wagon	3.4.0		N/A
org.apache.maven.wagon	wagon	3.4.1		N/A
org.apache.maven.wagon	wagon	3.4.2		N/A
org.apache.maven.wagon	wagon	3.4.3		N/A
org.apache.maven.wagon	wagon	3.5.0		N/A
org.apache.maven.wagon	wagon	3.5.1		N/A
org.apache.maven.wagon	wagon	3.5.2		N/A
org.apache.maven.wagon	wagon	3.5.3		N/A
org.apache.predictionio	apache-predictionio-tools_2.10	0.10.0-incubating		65d835b8e0a679845a7bb70bbbff4d5ea27b2b2c
org.apache.predictionio	apache-predictionio-tools_2.10	0.10.0-incubating-rc5		3cca8648f27837b066414f92e43b38ac6ffbf6d6
org.deephacks	confit-provider-hbase	0.16.0		cdc1ddc702447222ac1171b191191c57a9854564
org.deephacks	confit-provider-hbase	0.16.1		3054043d98c181d3fc6d86ed8772b9a204882f03
org.deephacks	confit-provider-hbase	0.16.2		13bf299a8d4eefb7d5ecafbc61c41ea263297ce6
org.deephacks	confit-provider-hbase	0.16.3		642b6300ada4d180791a6aed5853e39877316790
org.deephacks	confit-provider-hbase	0.17.0		86770a5241f9937a1af56a753cee31a85497d20f
org.duracloud	storageproviderdata	3.3.0		f8a3a3eed807e358054e7a3c2e77a9d30195a058
org.duracloud	storageproviderdata	3.4.0		fed20d0a6747a1bfd6b590bb6aaa41c53385a348
org.duracloud	storageproviderdata	3.5.0		5e71a0e6689e7bd81a05aad1284d658dece053ff
org.duracloud	storageproviderdata	3.6.0		1d85895f48755a5e687ed3c3ee37c39022f7b2c4
org.duracloud	storageproviderdata	3.7.0		85f21c661b7fbce1c04acabae3b625105333ee19
org.duracloud	storageproviderdata	3.7.1		f89565e385e66dab0312136738d0c0bb40037cb9
org.duracloud	storageproviderdata	3.7.2		3e59d56cb09933e433c1781204bed7be6a8bcf74
org.duracloud	storageproviderdata	3.7.3		5c6b60522ec06fc70e6983ab500e4f1ff6a527ca
org.duracloud	storageproviderdata	3.7.4		1372606097b23a4fbaaec1e26080d11c24ad0536
org.duracloud	storageproviderdata	4.0.0		c04e1f411a033156dc05da92b84939c3e69a4570
org.duracloud	storageproviderdata	4.0.1		9423559ed4b6d366864659cb2269aacfca1c6dee
org.duracloud	storageproviderdata	4.1.0		342fa94d10050c75238080ba03fb436e478fb614
org.duracloud	storageproviderdata	4.1.1		656426533f821bd978481e31b3c590ef456aa1ba
org.duracloud	storageproviderdata	4.1.2		39f81880e4073e6a7749b2e084e012f8d06f83c2
org.duracloud	storageproviderdata	4.1.3		b5fdd985d70906af8d77a873662f0c90763a670f
org.duracloud	storageproviderdata	4.1.5		f64553d49907e671a36488258866e3dbd7809233
org.duracloud	storageproviderdata	4.1.6		106df438b06ffa8857a5eaf105dc1d9312600159
org.duracloud	storageproviderdata	4.1.7		e3bbf970bce5814f4a3aeb40e6cd173a2ac42327
org.duracloud	storageproviderdata	4.1.8		c8324ff4403d648ce7b4105bcbe6974a0aede825
org.duracloud	storageproviderdata	4.1.9		db29d485839bd351ddb96347ce02772fddfd7619
org.duracloud	storageproviderdata	4.2.0		b18f7becda7893ea53f9626c8869c4ade2bc4d9b
org.duracloud	storageproviderdata	4.2.1		001779ab0aada4a713fa2d35b6ced382fde34845
org.duracloud	storageproviderdata	4.2.2		c5585c2ecc441b325c0bce956f2b93d1546c3e2c
org.duracloud	storageproviderdata	4.2.3		de8cfb4fdfabfe8f1f35d38614b77c906cb9f498
org.duracloud	storageproviderdata	4.2.4		77f31d9d38b1ee5c488f315fdd7056d01e9dbe9b
org.duracloud	storageproviderdata	4.2.5		fa1775b8956069e23c55086cc40b93f9cb689f64
org.duracloud	storageproviderdata	4.2.6		5345626e5082b02a7bd974ae60152bf6724d1a8f
org.duracloud	storageproviderdata	4.3.3		c794e4e0b9d30200dd454a4e8260d753e2e01f01
org.duracloud	storageproviderdata	4.3.5		6a23944f5ea978bef399cadeca5d5ff7ecab43fa
org.duracloud	storageproviderdata	4.3.6		cfe76a1bf4393d498a8e93d34f2a5405d457c222
org.duracloud	storageproviderdata	4.3.7		131d68da87b07c5cc7ffb909249565f779afb5b2
org.duracloud	storageproviderdata	4.3.8		aea7d3e2a5180ad27b2f60c270503262a4c6a8cb
org.duracloud	storageproviderdata	4.3.9		276055a8118929b500d4e204e5a1b7e5a4e29e8b
org.duracloud	storageproviderdata	4.4.0		916c7662237f2facc0f7b5d21bcb50dc4b60f834
org.duracloud	storageproviderdata	4.4.1		d6ca112e9752f0df13004f5ebb331fd7e30f3d44
org.duracloud	storageproviderdata	4.4.2		9c1b8e553e95c1eca3c7ffe0d371b7dece1dc15a
org.duracloud	storageproviderdata	4.4.3		0a4ed9acd123062996e9a1a092d6f67a6157c072
org.duracloud	storageproviderdata	4.4.4		ffaef13a6f643aed68f36e109e63d04c033bc1ac
org.duracloud	storageproviderdata	4.4.5		11998550b7e317368eb917665f46dbc7c1a19ee9
org.duracloud	storageproviderdata	4.4.6		64955143acc5db5a0ff4e3ffad032e1a6711bd87
org.duracloud	storageproviderdata	5.0.0		1a2c2b18990c4c91ed4c326ddc7738aaebd6b9bb
org.duracloud	storageproviderdata	5.1.0		762d76fa79f9a651892b0f9be26791ca1893a412
org.duracloud	storageproviderdata	6.0.0		33c46dc6d97aad67ff2bce74501605a1eb6c78b9
org.duracloud	storageproviderdata	6.0.1		96f8d81a6d12eec917afc70f79ae9553b75c5e1e
org.duracloud	storageproviderdata	6.1.0		333ad3a1d00e093f896c65e2914d7d2e53d99cfb
org.duracloud	storageproviderdata	6.1.1		6f2d182d17bb8560246278882a041130e5008398
org.duracloud	storageproviderdata	6.2.0		b223cbfc65801b83dace459284e34aa95d751e89
org.duracloud	storageproviderdata	6.2.1		fd23434009f0e8e5adcf264f8deb0cb58742a91c
org.duracloud	storageproviderdata	7.0.0		10bb557d15e49f9a903a457999804d9809ef268c
org.duracloud	storageproviderdata	7.1.0		5b421f6452ae3a64c924a0544933cb25c36571a7
org.duracloud	storageproviderdata	7.1.1		512453ac92bad8ec3b8737f0ccdc6a0baf4819db
org.duracloud	storageproviderdata	7.1.2		3b380637156764deedd8fa55f9396cae8eaf8f7e
org.duracloud	storageproviderdata	7.1.4		c404647d4f53dc10c840429fdaacb4b3a2c67630
org.duracloud	storageproviderdata	8.0.0		01477f838ab1e6c394ec6f3e5beb6220e02f7b6f
org.duracloud	storageproviderdata	8.1.0		9b7b98513c2c8314b17e67fae3534b20a1cfd74f
org.evosuite.plugins	evosuite-plugins	1.0.4		N/A
org.evosuite.plugins	evosuite-plugins	1.0.4-alpha1		N/A
org.evosuite.plugins	evosuite-plugins	1.0.4-alpha2		N/A
org.evosuite.plugins	evosuite-plugins	1.0.5		N/A
org.evosuite.plugins	evosuite-plugins	1.0.6		N/A
org.fcrepo	fcrepo-jms-indexer-pluggable	4.0.0-alpha-2		N/A
org.fcrepo	fcrepo-jms-indexer-pluggable	4.0.0-alpha-3		N/A
org.fcrepo	fcrepo-jms-indexer-pluggable	4.0.0-alpha-4		N/A
org.fcrepo	fcrepo-jms-indexer-pluggable	4.0.0-alpha-5		N/A
org.fcrepo	fcrepo-jms-indexer-pluggable	4.0.0-beta-01		N/A
org.hglteam	convertion-core	1.0.3		4770524d06c6f1388e9ce6f5b281efcb275af759
org.hglteam	convertion-core	1.0.4		408fc8307b6e4e162992c8d9acf1c2a508093436
org.hglteam	convertion-core	1.0.5		86cab1af2254c69bcdd7d0dcc7a9b79c6754b810
org.hglteam	convertion-core	1.1.0		6b6177d75bfa538e39dcc22a32ae1e21f1b452ce
org.hglteam	convertion-core	1.1.1		83810351d73e791a528a6dccac1e48fe33d0756a
org.hildan.krossbow	krossbow-websocket-ktor-jvm	1.2.0		78d23209b626de2a8c06ef7a814cbc07f9642ff3
org.hildan.krossbow	krossbow-websocket-ktor-jvm	1.3.0		171795cc3df6e05d707c231e0028cba60152945e
org.hildan.krossbow	krossbow-websocket-ktor-jvm	1.3.1		435078f432fd1c3f5cb2b6436eaace08801388eb
org.hildan.krossbow	krossbow-websocket-ktor-jvm	1.4.0		be82cfd1a8feca84b7c10cdcf4a763bf1a6e2027
org.hildan.krossbow	krossbow-websocket-ktor-jvm	2.0.0		647be3b90f3fc57aa73fced44203404797d11b5e
org.hildan.krossbow	krossbow-websocket-ktor-jvm	2.1.0		212b7dd4c6d98173e370f463eb5b61ca6a9e8cda
org.hildan.krossbow	krossbow-websocket-ktor-jvm	2.2.0		612f69e13f4fe9460e4490d905c15fa9ebeae1b8
org.hildan.krossbow	krossbow-websocket-ktor-jvm	2.2.1		55276cb7a996899fd0e9e8f594d70fbb4b8a7a67
