black.door	jose-2.13.0-json-play-2.12.8_2.12	0.3.0-M1		3cf282554a222853331fbbff10ef67f380df2e02
io.github.valdemargr	gql-client-codegen_2.13	0.2.8-97-7fcd1b8		3afa9907855ef782e86763815febba339a58b506
io.github.valdemargr	gql-client-codegen_2.13	0.2.8-99-1d88358		1046eff4817d7cf1d00bc1c0eeb2ba97f5fab042
io.github.valdemargr	gql-client-codegen_2.13	0.3-e03b5af		cacb15280b25492678d88d7d5062536ea30e49df
io.github.valdemargr	gql-client-codegen_2.13	0.3.0		00249a34d8998d7bdd618e223e3daee1d0bb82cb
io.github.valdemargr	gql-client-codegen_2.13	0.3.0-1-c3b1ee8		aef88d93f32fc59f7e7fd9829d23272982ea25ac
io.github.valdemargr	gql-client-codegen_2.13	0.3.0-11-f220bfc		7fada8c2b81f307d5c34fe0bd451b71d63a17061
io.github.valdemargr	gql-client-codegen_2.13	0.3.0-2-251fb03		a8c68d658681624668146b584e5fcb1f8175ff6a
io.github.valdemargr	gql-client-codegen_2.13	0.3.1		65dca9ee31919bf48dfb1d00b92c8d4b8487f373
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-1-58f86b1		130b1d46a2ce7d197919c67603c72a32f2215702
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-10-e720887		233e288e871efa3cd6d55374bdfcdc05cc0bd4a7
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-11-b01c108		0eeb371933cf21f52be0c6848b35e2b6b2a667a8
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-12-2002b05		372113f51fef06e0704a78a4937cdc147341c636
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-13-c3940f2		2a219595ec7572401d85939bad12ca64af2703e8
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-15-1db1c62		7b5dd61f165195d69e18c02fe45d795e0a20a75c
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-17-3401237		459c5b87bdd97a8e4c707a8f57478f0a4d4ea5d7
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-2-9c85b30		f8652510e30816fbb34190905c56a27357bc1894
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-20-9bc58f4		743c43359db3ac58bd3f589531c77d850b0ee956
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-21-25c69af		56a4a2aba12143f2b19c7e574fe7091b18bce55a
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-23-720fbad		99201ee890d76305817e61d9f4c47bc97259f010
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-24-d594295		8fce217b6a538ec36e2fcc55e838613b9db25709
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-28-66bc82c		50a2f4a7970177f5cdf6b7f2bdbc7e7125f9c816
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-3-5c769c6		e71656b9853954696d695f81f351db5d17fd4138
io.github.valdemargr	gql-client-codegen_2.13	0.3.1-4-7077b55		7a9f78847a4e4574cb3bde650a427603beb801ee
io.github.valdemargr	gql-client-codegen_2.13	0.3.2		235f0defd24bce75276635087604829eb8572bbc
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-1-d335d1f		888e3cc20db9c7f8334db8a2c80315db84b72d71
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-10-d9e52b3		96674b17b7a822de5065f09f45c521312d805a6a
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-2-393fd4c		003fc6c61e2d5e0fdf43a3c44fee6fb8ebeabc3b
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-5-0222660		b27863b73a2caefa236129bfe3519e6f24ec6fea
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-8-2767041		30391cba5076330017f850871643ae2e1fc90d3b
io.github.valdemargr	gql-client-codegen_2.13	0.3.2-9-3b06382		58005bbdc1ec0a5544f817382d1585677b7da1dd
io.github.valdemargr	gql-client-codegen_2.13	0.3.3		7803efd238fb32a953a9d0a864997e472678715b
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-21-7376fe8		b9ebb9e08cec02e4f753d5db031fc0aaa2ffc69d
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-23-49b2087		93b89bbc36ae3e8758d9decc07e122f79423a5f3
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-29-ff668db		af0256611fa7ed8a740c99870dc4fe62fe53ff57
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-30-d3df509		2ed5af2c2a0e2f44eb18221f813d985d294f6b2f
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-33-682c449		5a2218ea29c3c36d529a6b9cf183f623e622293b
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-34-0b3956a		1b934240103d71da09e6da688c02ae486b9e004d
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-4-8093754		0ed280e3ce1e92fb804c081a72c04c3831d7dbd8
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-47-2694bce		af9d7d4bb63c0a03c8ce19a2bb4d425c5bc58e40
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-48-811c4d0		2c99ded33b77de89cb0a394e249de738347b0d40
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-50-5b48be4		fe97e50a647c6a9bbf3117208b9e47c08fefd3c0
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-52-318283a		9040f8635ed47dc98868851a3e67c8f828a1fd6c
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-54-e3e16b7		b1a5d103ae410b3a97c16cf39cdd2a24ebf5061c
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-57-8177b27		d78d2aa934fdd40083c93dc7afd09fc1a671ea40
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-71-516a95d		5e78c8cdab0bd1a0f51c4133c7e4060a4584d4e7
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-74-83a9a59		c826d6e70c36553488ac84031e88bdc6fcd703ec
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-76-1844c45		93774fca8eb7a8cde3a02606eb223aac65c44f9b
io.github.valdemargr	gql-client-codegen_2.13	0.3.3-77-3eefea4		8e541ebd0c8e2e4253d3e9d8561d0b255505ede1
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-23-a35db31		0f670350d22258b3badae666d28021a342ca0a31
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-27-49b9298		67a77d359b37e6d4bb4c8f1eddfc98f387c85d68
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-28-fa5c5ec		472e5f00ba9fcb5a1cd690eb51e7339c690c57bf
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-31-bb430c1		e99840f50e255df5be6500b59df0e0e412cf369d
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-35-3eaa0b1		b16ed4a185434df49c351c9e0746df6623c43f62
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-37-630a19e		99bde9b1db2cf72f28dc8cbec75ceea8c40d40c1
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-38-12af7cb		174c4a54e7c4d9e32aff3241a3b6dddb54cd8fc6
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-53-ab31f56		3250b4e828a6d352af370a1430ea020556ac50a8
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-58-c15da40		cf92d5d076c600a48299aa6b40057af67acc2e74
io.github.valdemargr	gql-client-codegen_2.13	0.3.4-61-f75847e		cf03799c38211d018022497c152aca9ce9417db1
io.github.valdemargr	gql-client-codegen_2.13	0.3.5		2186f9de07c661b1da17c62ebf644ad227ac924e
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-1-a0cbbfd		90f47a187dc05818582bbbc7e00979eac0f7d495
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-13-bc16186		f6f18e2a809a7f8e8734c05ac6c4587b425a832f
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-15-06471a0		75ea99feb5a3706ab8f005d1f145ec18772776b2
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-19-241f189		975992f6183ef83279443e793dd176c7bdb896bf
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-2-05b2dc6		a6cef5d5257a500eaaa9d04fa933e484470d6261
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-21-a9402f5		34497f7a56039b1e31e57d57a16981dd90438c82
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-23-ef7dcf4		f2dc6c5cb860fb3b41bca5c2643b1477f548973a
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-25-6114239		ffb8060929601a14b6b8e2a1fa800c8873a723ef
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-26-347c8a7		3afadd2323e54fb90e0cee776cbeab01df6c7aed
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-27-6c4a6c0		eb34892350752906cc98597ed3877dd192004691
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-29-555f367		77e516f12f27f1d44ee96a7d40dfde237476d194
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-3-d2edd7f		d74931f2cf014cd9c5ea8c2bb8167bf4b0e93c80
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-31-46b3227		d744a1fb725cb4562f4ee5f237d701da136d6b11
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-32-7fc9c04		0cc20cc792d88361275fbfe85826c3ace4234e5d
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-34-2566465		c5363faac4c4413a49d0fa7cf9f4a19c33fd7c7e
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-4-358da28		75b7afccdc394ec37d7e7ee37009d8b7c3bf3050
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-5-d29cfe4		36bd3bcd31a034001ef4d5b5d1610a35178a3a8c
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-6-7f7cb82		606f098f1b09e87b04f8950f78a19ed6127f0162
io.github.valdemargr	gql-client-codegen_2.13	0.3.5-7-502febc		32f289bd40510dcb893ec9a641de94206e120ddf
io.github.valdemargr	gql-client-codegen_2.13	0.3.6		5fe883d7f013e1bef902f5160017756fc51754ce
io.github.valdemargr	gql-client-codegen_2.13	0.3.6-31-5d99e2d		abd3353e4afe0615bff0e095f57374df7c033201
io.github.valdemargr	gql-client-codegen_2.13	0.4.0		9dcce4c47255f014ce6f690a390029259714f81c
io.github.valdemargr	gql-client-codegen_2.13	0.4.0-2-a5aeb50		0a756f0d1e60f9544261c7c7d2a33cabf059f35f
io.github.valdemargr	gql-client-codegen_2.13	0.4.1		49ff11ca6b9b10cb7a508c4a3549cdf2592cf4b6
io.github.valdemargr	gql-client-codegen_2.13	0.4.1-10-dda617a		fc4eb08f572bf66646e702503e6f120fce5a5ed7
io.github.valdemargr	gql-client-codegen_2.13	0.4.1-12-ba86bbd		41cda275724cb98669b1a163386395d0fcd0d067
io.github.valdemargr	gql-client-codegen_2.13	0.4.1-2-a6f47f9		7f74dd1982b1e725e8b16bbe73eb07849a6cc4b7
io.github.valdemargr	gql-client-codegen_2.13	0.4.1-25-e67b1a4		d4324868e143c0b590372feea93b6f73d8fa1a81
io.github.valdemargr	gql-client-codegen_2.13	0.4.1-4-348043d		23de4be7f2b8b6606c659c4f8d2ddd370564307e
io.github.valdemargr	gql-client-codegen_2.13	0.4.2		17daecee57ba4d6d1b73bf00c9f954b262f16a6e
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-1-e0d30e0		77d6b0fc02553da3a6bb643e6a8592f0a830fede
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-16-a793d26		cbbe9dbdec31ff8543b0ee72e17f9fcdc4d9db46
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-18-eba8697		3f3b403e60bf17f54c863748cc550337cbd06efe
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-2-9903894		bc76fec5fac51de503a5b75411192a8b4716f71c
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-20-ef3b262		b6239e1c829a4bad4fca2be9b57336489f4213e4
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-21-6b77051		9a6d0236bbbad652cce774566b235165fcb13351
io.github.valdemargr	gql-client-codegen_2.13	0.4.2-4-b417105		6f8463512a305d089d74579ccf1ad57777f191a2
io.gravitee.policy	gravitee-policy-role-based-access-control	1.0.0		bb4c52323c6da84f4575167b5cf90c81eda9f179
io.gravitee.policy	gravitee-policy-role-based-access-control	1.0.1		161dc19561b1e93ce0da8709ce3b083bfd4ed9d2
io.gravitee.policy	gravitee-policy-role-based-access-control	1.0.2		5e6c995c02aa2835c01de1589f2d35fd1cb5be27
io.gravitee.policy	gravitee-policy-role-based-access-control	1.0.3		885ff05d9c99717f7907d8ff0ec9b361975364c7
io.gravitee.policy	gravitee-policy-role-based-access-control	1.1.0		67af7c64e340b7b211000dc3f7d0fda24b898e5f
io.gravitee.policy	gravitee-policy-role-based-access-control	1.2.0		33b87e700971a45f0fef45ecdfdc5067a972e5aa
io.gravitee.policy	gravitee-policy-role-based-access-control	1.2.1		1e07807315110941ffe5a92ad1db713d3617ad02
io.gravitee.policy	gravitee-policy-role-based-access-control	1.3.0		f32617d02eea38557637ddc0bfbd8bac2c6a6dbf
io.gravitee.policy	gravitee-policy-role-based-access-control	1.4.0		864a86505457e3d47155a93648400d305c0082b1
io.ktor	ktor-client-resources-iosarm32	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-client-resources-iosarm32	2.0.0	metadata	3da57d6306cfe3f74836fb749f9bee20791db717
io.ktor	ktor-client-resources-iosarm32	2.0.0-beta-1		26d049e34de2d2ca866044555123971c2184ec5b
io.ktor	ktor-client-resources-iosarm32	2.0.0-beta-1	metadata	6d9ecd735208e5f27af251e154df1003fe478155
io.ktor	ktor-client-resources-iosarm32	2.0.0-rc-1		d13407fdf206b5134def0e1757c50782f0c54c7d
io.ktor	ktor-client-resources-iosarm32	2.0.0-rc-1	metadata	0e36f03df9f807beca2effd649c2f363cd836a92
io.ktor	ktor-client-resources-iosarm32	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-client-resources-iosarm32	2.0.1	metadata	c64db1d9c371b8f687eb539f2e6cae8b03020619
io.ktor	ktor-client-resources-iosarm32	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-client-resources-iosarm32	2.0.2	metadata	a0539d84b704c8bb1165f3c12948ed61de884839
io.ktor	ktor-client-resources-iosarm32	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-client-resources-iosarm32	2.0.3	metadata	7ac660fa9d3019de6360f12eb165497529992b6d
io.ktor	ktor-client-resources-iosarm32	2.1.0		e4280ade4c8a6813954728ac77cc349ad1883336
io.ktor	ktor-client-resources-iosarm32	2.1.0	metadata	9728be4337f15d7b3fdffc4d61bc735f893a6733
io.ktor	ktor-client-resources-iosarm32	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-client-resources-iosarm32	2.1.1	metadata	ab2f17ce1bcbfde3efae85a268a7516b516176a3
io.ktor	ktor-client-resources-iosarm32	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-client-resources-iosarm32	2.1.2	metadata	6ec5f66602e523b78b2b92085615acfbe4498bbb
io.ktor	ktor-client-resources-iosarm32	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-client-resources-iosarm32	2.1.3	metadata	57d19f7345fed963638342a90dbd27b3d6b526fe
io.ktor	ktor-client-resources-iosarm32	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-client-resources-iosarm32	2.2.0	metadata	c233c98aa12561ebde7cb63b09219fc1b8d5ef24
io.ktor	ktor-client-resources-iosarm32	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-client-resources-iosarm32	2.2.1	metadata	238f3ea104fd5c42c0432f9b56bd61c069dd1846
io.ktor	ktor-client-resources-iosarm32	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-client-resources-iosarm32	2.2.2	metadata	89873392e0c5daf9d5a6e2f42e9427b6c18c665b
io.ktor	ktor-client-resources-iosarm32	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-client-resources-iosarm32	2.2.3	metadata	06593749cda15519c01e5ef5c0ccfb0769b9ffbc
io.ktor	ktor-client-resources-iosarm32	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-client-resources-iosarm32	2.2.4	metadata	016de0c51025e0bdab575193a92ce0172a834799
io.ktor	ktor-client-resources-iosarm32	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-client-resources-iosarm32	2.3.0	metadata	97f3f5d1e5ddc8462cd9729869f9739feb46c082
io.ktor	ktor-client-resources-iosarm32	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-client-resources-iosarm32	2.3.1	metadata	619296d24c96292d76c835970d6b0781de21e326
io.ktor	ktor-client-resources-iosarm32	2.3.2		c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-client-resources-iosarm32	2.3.2	metadata	c6484a4c0f76eb01794dcd77b28efa0bfceecd04
io.nuvalence.dsgov	dsgov-events	1.0.10		55b876d635b45fa17369683ef7aa6c94354c80c9
io.nuvalence.dsgov	dsgov-events	1.0.3		56742781dffe3d1f1a4eab7c3c32e72ba60922aa
io.nuvalence.dsgov	dsgov-events	1.0.5		a7337c67cec530bd14bae8bac713e342215ca129
io.nuvalence.dsgov	dsgov-events	1.0.6		b8ab49ab5499645dc904bbf0be0312ccf1360e13
io.nuvalence.dsgov	dsgov-events	1.0.8		695579f3e4969dd17c66436ff4e57241b0959e11
io.nuvalence.dsgov	dsgov-events	1.0.9		f0d25495c69619ab1bdd96db17d585d6aa53197e
io.nuvalence.dsgov	dsgov-events	1.1.0		ab6186ac6afc4fd97c13ef307bcfe48d3fadaede
io.nuvalence.dsgov	dsgov-events	1.1.11		2e792931f522d2cf1a45e6ea3d57dd96ca7ecec9
io.nuvalence.dsgov	dsgov-events	1.1.12		6ab880eab5705a72f620c6f83c3176a92ae4aff9
io.nuvalence.dsgov	dsgov-events	1.1.13		c2f3e4297b7be8411ea951c31648eeed208d4adc
io.nuvalence.dsgov	dsgov-events	1.1.14		d4362cdd0d59f453dfd628b3bbf4945e372a00bc
io.nuvalence.dsgov	dsgov-events	1.1.15		ad0d50273831f0f91cf7284d1428e35d50d9f782
io.nuvalence.dsgov	dsgov-events	1.1.16		2e4f3d410e00fcf99fced9aa308fdbc7b54938ad
io.nuvalence.dsgov	dsgov-events	1.1.2		e77ae0bc26063cbe7be8b4217e83d0dad8dff517
io.nuvalence.dsgov	dsgov-events	1.1.3		3c9fa4f7186c582d9da536aebee24217873c902c
io.nuvalence.dsgov	dsgov-events	1.1.4		b55b94e70117cb735c4f187bb50c26bf8fcebda6
io.nuvalence.dsgov	dsgov-events	1.1.5		fbdc39452313ca1bf8be3d41265fec6f66d32d3e
io.nuvalence.dsgov	dsgov-events	1.1.7		1ca38fac6c7162f26969a7f0b14721ebc06671b6
io.nuvalence.dsgov	dsgov-events	1.1.8		47caa09e62f4d0b801bef34c8fca655c39f29ab2
io.nuvalence.dsgov	dsgov-events	1.1.9		22331c939fdeec868e4df92f53991df0d685a829
io.openliberty.features	validation	24.0.0.10		N/A
io.openliberty.features	validation	24.0.0.11		N/A
io.openliberty.features	validation	24.0.0.12		N/A
io.openliberty.features	validation	24.0.0.8		N/A
io.openliberty.features	validation	24.0.0.9		N/A
io.openliberty.features	validation	25.0.0.1		N/A
io.openliberty.features	validation	25.0.0.2		N/A
io.openliberty.features	validation	25.0.0.3		N/A
io.openliberty.features	validation	25.0.0.4		N/A
io.realm.kotlin	library-sync-macos	0.10.0		N/A
io.realm.kotlin	library-sync-macos	0.10.1		N/A
io.realm.kotlin	library-sync-macos	0.10.2		N/A
io.realm.kotlin	library-sync-macos	0.11.0		N/A
io.realm.kotlin	library-sync-macos	0.11.1		N/A
io.realm.kotlin	library-sync-macos	0.6.0		N/A
io.realm.kotlin	library-sync-macos	0.7.0		N/A
io.realm.kotlin	library-sync-macos	0.8.0		N/A
io.realm.kotlin	library-sync-macos	0.8.1		N/A
io.realm.kotlin	library-sync-macos	0.8.2		N/A
io.realm.kotlin	library-sync-macos	0.9.0		N/A
io.realm.kotlin	library-sync-macos	1.0.0		N/A
io.realm.kotlin	library-sync-macos	1.0.1		N/A
io.realm.kotlin	library-sync-macos	1.0.2		N/A
io.realm.kotlin	library-sync-macos	1.1.0		N/A
io.realm.kotlin	library-sync-macos	1.2.0		N/A
io.realm.kotlin	library-sync-macos	1.3.0		N/A
io.realm.kotlin	library-sync-macos	1.4.0		N/A
io.realm.kotlin	library-sync-macos	1.4.0	metadata	7f9f741bc77589812c926249bc258dc8f250fb51
io.scalecube	scalecube-gateway-clientsdk	2.0.13		cb37ec0fbbc62435c8fbe09293396a91e00cbdee
io.scalecube	scalecube-gateway-clientsdk	2.0.14		461105d0985815ae507dcce793b25a2f0af26b0a
io.scalecube	scalecube-gateway-clientsdk	2.0.15		90870d1a6bce7f9c685e98f55a33152fc2bb8b7d
io.scalecube	scalecube-gateway-clientsdk	2.0.16		90c5e16cb0ad201bed57f841f949e7160391522d
io.scalecube	scalecube-gateway-clientsdk	2.0.17		b313f396fff791573c0a421461da4aac821e7168
io.scalecube	scalecube-gateway-clientsdk	2.0.18		c4a9556e58b6d6982eba7621280fcc798d3340a7
io.scalecube	scalecube-gateway-clientsdk	2.0.20		f2ae3804fc0b39af06605961a610a18e8a29a483
io.scalecube	scalecube-gateway-clientsdk	2.0.21		1c008ffef15465f739ca8dd1f3590a93bc880c3b
io.scalecube	scalecube-gateway-clientsdk	2.0.22		11adf47d1fd42a4c01edca8f9983d893302c4441
io.scalecube	scalecube-gateway-clientsdk	2.0.23		448026401627c82e20a613313ba3381e230847a4
io.scalecube	scalecube-gateway-clientsdk	2.0.24		f9990641361ee6566ad7e0b53e28cbe97ed8c027
io.scalecube	scalecube-gateway-clientsdk	2.0.25		b1b412b57bfb84868584951c8c8d9005bfed918f
io.scalecube	scalecube-gateway-clientsdk	2.0.26		cda14858b9b6dd53bd9a7dd1a069a19a8f168863
io.scalecube	scalecube-gateway-clientsdk	2.0.27		9cdccf6f8807ada21293392ae2765740f83fcb46
io.scalecube	scalecube-gateway-clientsdk	2.0.28		723390cf2c8efa041a7fd38a21bc6003bce36f3b
io.scalecube	scalecube-gateway-clientsdk	2.0.29		e933b0faa487faf0d1c5d2fa101bd7be85eca617
io.scalecube	scalecube-gateway-clientsdk	2.0.30		eba7df0e1c7dd35c23b72c23a4b57fd3ba80ca0f
io.scalecube	scalecube-gateway-clientsdk	2.0.31		49e6a1d6eacb8e71b12e4350bf686f0dcd1068e1
io.scalecube	scalecube-gateway-clientsdk	2.0.32		87c46247ccaa3af49d990bb982abc8ebf7e55020
io.sourceforge.gitee.redis	ms-redis	1.1.1		75662263351b737866497f8b3c352431284d85d2
net.liftweb	lift-record_2.8.1	2.2		1d70ac86601c202b8258f9f4550df61ff3babbcb
net.liftweb	lift-record_2.8.1	2.2-RC1		f929a14ad51db0f900ff72db6b8fe30b340ba69f
net.liftweb	lift-record_2.8.1	2.2-RC2		ca3d7285e482104330de3a73760fb2742e9edf82
net.liftweb	lift-record_2.8.1	2.2-RC3		8aa53a3d8181f0a81d4e8aa9f0aa9b4619d6f81b
net.liftweb	lift-record_2.8.1	2.2-RC4		810f6e743c018d2db02fb61edcb1afffd75bd297
net.liftweb	lift-record_2.8.1	2.2-RC5		e098b28bca422dcec9a81820cf3d2c65fe620b05
net.liftweb	lift-record_2.8.1	2.2-RC6		b69dd9e18cc5567e5e46d69d43bc94e28f59621e
net.liftweb	lift-record_2.8.1	2.3		0abbe300b1126f40a8cc5cbd0b4bebb08d23748e
net.liftweb	lift-record_2.8.1	2.3-M1		4ef05cd104621936a3b5f22f32765998b86b0e80
net.liftweb	lift-record_2.8.1	2.3-RC1		640c6f8c61c8551112cf9a3ddbb5c68b90b47380
net.liftweb	lift-record_2.8.1	2.3-RC2		96c52a20e1991ab8e3f6b04081cbf669f6f823ff
net.liftweb	lift-record_2.8.1	2.3-RC3		eafdb974f28cf9d6841f8bd20b053a34498b7cb2
net.liftweb	lift-record_2.8.1	2.3-RC4		9bc505596f0e7cfaeaf60387d23736cf1a9e6247
net.liftweb	lift-record_2.8.1	2.3-RC5		a5449ee6c02fa0e642bbfe5b87405ff8735ae2a2
net.liftweb	lift-record_2.8.1	2.4		f390a3e68e768abed9c7645f14aa8ef38091cca5
net.liftweb	lift-record_2.8.1	2.4-M1		f9198f422209b37949d00a7eace6c5547cf73384
net.liftweb	lift-record_2.8.1	2.4-M2		04de6fa31ed6a4c7f8ba51e4f99b00b7896d358b
net.liftweb	lift-record_2.8.1	2.4-M3		fd2e5087494c04d231aae547fd6e611ec8907294
net.liftweb	lift-record_2.8.1	2.4-M4		e7325673a03d51948fb05e5d3804d86805decfba
net.liftweb	lift-record_2.8.1	2.4-M5		4ab45bc6cdfd48996597199a98a0a7f17d098bfa
net.liftweb	lift-record_2.8.1	2.4-RC1		5afc3e3fcb3a9a6f524351ad1ee456d992c2c432
net.lingala.zip4j	zip4j	1.2.3		8eb321c4cd5c94c5c08f6ee15d268b06d2c9ca56
net.lingala.zip4j	zip4j	1.2.4		e1c5d3ea8c9ebd48b72e9192fdf6d399d5c3b766
net.lingala.zip4j	zip4j	1.2.5		a1e7b40fa6245b85c0ba09c90bd7e1b84d9cfb58
net.lingala.zip4j	zip4j	1.2.6		79ee80ead079a881b403b7cbb2cfa16f420c27ac
net.lingala.zip4j	zip4j	1.2.7		2e752bd6af00c219e7128ae8e442cbe932fc5dda
net.lingala.zip4j	zip4j	1.2.8		a8f83b3e5b22335c78d8ee5c66748c02de10efa9
net.lingala.zip4j	zip4j	1.2.9		21eaf3660fc72155793035badec8aef6fb5eebd2
net.lingala.zip4j	zip4j	1.3.1		1f9cf13130b6be02d4b40cce57c6dd66ca2ba36a
net.lingala.zip4j	zip4j	1.3.2		4ba84e98ee017b74cb52f45962f929a221f3074c
net.lingala.zip4j	zip4j	1.3.3		ae79277a25359a2657f7d7f6fd0fb4917cf2d0e7
net.lingala.zip4j	zip4j	2.0		471fc17e8f124e2ac7d557b5eec47d0780482976
net.lingala.zip4j	zip4j	2.0.1		47cd42da328bcfbe040dcbd641114055c053d6af
net.lingala.zip4j	zip4j	2.0.2		6e4a60d861573efa2fe787e67a025b8b658045e9
net.lingala.zip4j	zip4j	2.0.3		15539cfc72ba8f3a2726fd7555c71a01b7a0be1e
net.lingala.zip4j	zip4j	2.1.0		5f16e1e8553cb10526b0bdbdf7896df656675c61
net.lingala.zip4j	zip4j	2.1.1		1574fbded1ea6fada4a2b62c5a33b3aa2422c729
net.lingala.zip4j	zip4j	2.1.2		f664c42630112df7b83db2d62c4475e6e0a1f486
net.lingala.zip4j	zip4j	2.1.3		ffcc51eceeea355ff5daa032c97da83d28d9ec83
net.lingala.zip4j	zip4j	2.1.4		c008b88b2e48d97226844071644b712895eacce6
net.lingala.zip4j	zip4j	2.10.0		c84585dda68de8f133a80e049fecacb64e48352a
net.lingala.zip4j	zip4j	2.11.0		be38e30691b8d12ca4d1cff04132856af8cf9a9a
net.lingala.zip4j	zip4j	2.11.1		75653abac8ca7191a4b0111aa6ab9476468fa160
net.lingala.zip4j	zip4j	2.11.2		609b5fa146624999d0a65737e0e0aad4191fc244
net.lingala.zip4j	zip4j	2.11.3		69ba6834145a866483e0c69599ff1c91372511b9
net.lingala.zip4j	zip4j	2.11.4		4f4479dd5e23846f4141b2fcbc805393bce7a90c
