ai.vocale	vocale	1.0.0		N/A
org.uberfire	uberfire-simple-docks	7.45.0.t20201014		N/A
org.uberfire	uberfire-simple-docks	7.46.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.46.0.t20201030		N/A
org.uberfire	uberfire-simple-docks	7.47.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.48.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.49.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.50.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.51.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.52.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.53.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.54.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.55.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.56.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.57.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.58.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.59.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.60.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.61.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.62.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.63.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.64.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.65.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.66.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.67.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.68.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.69.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.70.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.71.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.72.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.73.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.74.0.Final		N/A
org.uberfire	uberfire-simple-docks	7.74.1.Final		N/A
org.webjars.bower	github-com-novaeye-jquery-easyui-bower	1.5.0.1		029598498354188fbe24e1253ecfa6b0fd4cb3ab
org.webjars.npm	carbon__styles	1.42.0		55da351c892369abbc5b1485c4f657f5e710d8bf
org.webjars.npm	carbon__styles	1.46.0		196794d36fb9dd09b7ce221d78a1e4a6c0c3b9b2
org.webjars.npm	carbon__styles	1.52.0		529e5bd9e843a26fe368fb8903f405aa401a019e
org.webjars.npm	carbon__styles	1.73.0		75609a025fdb4d363e686832de418f8d33c318f7
org.webjars.npm	module-deps	3.9.1		9dc4c1a1b5a444733af7d7ecad21e35c82a9e2f4
org.webjars.npm	module-deps	4.0.2		33ce167dd6245533d9e0bb702b494d9ffd3fea3d
org.webjars.npm	module-deps	4.1.1		dc051a92c6ba79c149e69163867bfaa2f848340d
org.webjars.npm	module-deps	6.0.0		0d30a7986f1ea9f7566460cb9fc2ad93400c1243
org.webjars.npm	module-deps	6.0.2		2aa7bdf683f93b6cbbd9bf1e4271090756ca2bb7
org.webjars.npm	module-deps	6.1.0		b1270744fdf78d74990de9b950400932804a61b2
org.webjars.npm	module-deps	6.2.0		fd77c849d42c113bfa31a028b53a551dd64b3c13
org.webjars.npm	module-deps	6.2.1		e6b3fc94bcdf214bdf83b398882f75e930bb340c
org.webjars.npm	module-deps	6.2.2		bb938289c8cefd993f12b6d3b94dab0c323315c5
org.webjars.npm	module-deps	6.2.3		994ffda506f39b5de1bc39e2ef11c39510176677
org.wildfly.quarkus	quarkus-wildfly-client-code-parent	0.0.1.Final		N/A
org.xworker	xworker_javacv	2.0.2		1abb41168771629d2574c57e28b63d8c17de2317
org.xworker	xworker_javacv	2.0.3		63f608e44cdf7563ebe2f0da1fcd2f13cd0b04c8
pl.beone.promena.transformer	ocr-ocrmypdf-root	1.0.0		N/A
pl.beone.promena.transformer	ocr-ocrmypdf-root	1.0.1		N/A
pl.beone.promena.transformer	ocr-ocrmypdf-root	1.0.2		N/A
pluto-container	pluto	0.46		1898cb0372ff91380444c2e280b33291c0ba3bcf
software.amazon.awscdk	proton	1.202.0		b572c41f4a8ea48c1fc0b112ea3106db0b161d5e
software.amazon.awscdk	proton	1.203.0		fca06a85baf2c4027862c2c1c1dfaa8a10217d7b
software.amazon.awscdk	proton	1.204.0		3b64cd0b1dc95fb0f2fc4abbdf46b68ec3586cf4
tech.powerjob	powerjob-client	4.0.0		7fe4b5ab10ffa92aec05fa43d10bc7dc374c94a0
tech.powerjob	powerjob-client	4.0.1		06ef7a19517172f39522d0a69acd640b977e7a6d
tech.powerjob	powerjob-client	4.1.0		9806616f940f46d22d6fafe402280bf8541443d4
tech.powerjob	powerjob-client	4.1.1		1fc2ecc1da8ddf29230317609dcc76e1e4fe4c0f
tech.powerjob	powerjob-client	4.2.0		e2d4d7f039595920e138ba06e12bb24fc9415d7d
tech.powerjob	powerjob-client	4.2.1		5180f77ae524f3292ee1a38e813b97414bd6d856
tech.powerjob	powerjob-client	4.3.0		fbba4db895630a1485a8e0806b9b10489314f99e
tech.powerjob	powerjob-client	4.3.1		8a97b8aa2ce70e517b73ed18d2bccc93e7e3c5b1
tech.powerjob	powerjob-client	4.3.1-bugfix		164039c07103f08c673f7e70d087c6da40a1436f
tech.powerjob	powerjob-client	4.3.2		62baf3a9016dbc3d74867f7426087e7625ad019c
tech.powerjob	powerjob-client	4.3.3		7f3c797ecb3daf79c61e3676d2f710a486e4bb17
tech.powerjob	powerjob-client	4.3.4		547fc00f4add5c47572ffb21d9b8bb79d24636d3
tech.powerjob	powerjob-client	4.3.5		0a7310a67f1aeb8a24bc95474337455873255e43
tech.powerjob	powerjob-client	4.3.6		7c96574e88bdda8f4140330ef35502228a0a4275
tech.powerjob	powerjob-client	4.3.7		6c3b54794f0644751b479fd540a34faad95e7593
tech.powerjob	powerjob-client	4.3.8		ebf0dfc7b8d1d77a2dcdb5976abc3a20ea73e1dc
tech.powerjob	powerjob-client	4.3.9		91619a3e011f457e528f3e8774381546e7c16170
tech.powerjob	powerjob-client	5.0.0-beta		487f11013960d27e46025276f88baf604dfb7a11
tech.powerjob	powerjob-client	5.0.0-beta2		af4bdd41b55b6cca145f11b5a9ea1d9c827ba31b
tech.powerjob	powerjob-client	5.0.1-beta		0dded6d02240bba7bd074ff5de866007991f1fc8
tech.powerjob	powerjob-client	5.1.0		a6fa17f7f5033ca07a9fdee7b2d44c4d8ff32e8a
tech.powerjob	powerjob-client	5.1.0-bugfix		6e65ea55793d2f5a7fd67619f4f182999f5fdc8e
tech.powerjob	powerjob-client	5.1.1		eeb348a67b0915fac6be2af81ba5994a65fdb4aa
top.cenze	cenze-rule-policy-engine	0.0.1		1e8c6af6d19493b8eabb71f528337423628e8fef
tz.co.asoft	signer-core-watchosarm32	0.0.10		N/A
us.dustinj.timezonemap	timezonemap-data	1.0		0f64ad5f2635ccd904d9b88229bca657e3f76c73
us.dustinj.timezonemap	timezonemap-data	2.0		66aabf5c05f42e56ba21980c54b22ceb61a8d89f
us.dustinj.timezonemap	timezonemap-data	3.0		283bad9360e5db858713735e49821dcdc3242bec
us.dustinj.timezonemap	timezonemap-data	3.1		86c5f8f6ff35f4d5aa28e29153fa9943ba707599
us.dustinj.timezonemap	timezonemap-data	3.2		9450476400fe174c24a325bb9ca179da11108ad2
us.dustinj.timezonemap	timezonemap-data	3.3		bfc9e59c0f7e40d66f600cffb8dd69f0dab02e50
us.dustinj.timezonemap	timezonemap-data	3.4		7d5ffa670cd02a2c666f118010b11dd047ef27e7
us.dustinj.timezonemap	timezonemap-data	4.0		0dc0dce13b0b6dbcc01c0c0b5fa97a83cb8ad118
us.dustinj.timezonemap	timezonemap-data	4.5		9133a87a5a7759b8d76f01448a31c8f82bc19ae4
uy.klutter	klutter-reflect	0.10.0		a7f5380353abcc3f4b1ef3b2c3a7495046b3d501
uy.klutter	klutter-reflect	0.11.0		0e329a71c9d63bea2e43937a4eccc1fb1df1ce18
uy.klutter	klutter-reflect	0.11.1		216e540bdcaf0f5d3106132b4a21843d0b9f28fc
uy.klutter	klutter-reflect	0.11.2		854fc3811efc5b4d9cadd4db64f4c90d9d69d37d
uy.klutter	klutter-reflect	0.11.3		8d45dc6b6f10bb6be802731c088afa311c5f5256
uy.klutter	klutter-reflect	0.12		efd975bb1883332f4dfc134435bc0c1a4c8c9b09
uy.klutter	klutter-reflect	0.13.3-RC-1036		93896e70c4f8171dd39a2186ba5f0dc2f0cd3948
uy.klutter	klutter-reflect	0.13.4-RC-1036		de06955154935d8977d363dd5df5d3611930c98c
uy.klutter	klutter-reflect	0.15.0		7b8f366b94f9c60eaeb3f8620301e9a7b6d1317a
uy.klutter	klutter-reflect	0.7.0		867773e635c680c77b59ad06c75c7fdf6454eaf6
uy.klutter	klutter-reflect	0.7.1		184b4c1e3c3ddaf5e0696100fb981e8fa4fa5568
uy.klutter	klutter-reflect	0.7.2		b849712e3e34a2e4cfeea06d4834a05507f96889
uy.klutter	klutter-reflect	0.8.0		e5319f99d2201832209a877e2381d35bad8fcb83
uy.klutter	klutter-reflect	0.8.1		a89ac9048ac894b4161d46af2ccc16f56b49483d
uy.klutter	klutter-reflect	0.8.2		7502810054d3b69d4364f72ea3567d6f69a9daad
uy.klutter	klutter-reflect	0.8.3		a6890c0b0701dd01f25532fb0be5eb40a79f3d80
uy.klutter	klutter-reflect	0.8.4		ec1d3b9cde24b22cfb6429d58e7f6c39d16bf4e4
uy.klutter	klutter-reflect	0.9.0		335d76c4ec1c1ecb2c9496b4f2023e89dad93511
uy.klutter	klutter-reflect	1.15.1		a01cefa942aecb92fff76330910f00044456241a
uy.klutter	klutter-reflect	1.16.0		30b08e53dfe16a25ecae2795f45010bd4ad8ec1f
uy.klutter	klutter-reflect	1.17.0		9e208d84383dbbb0e229e8093cca59a174484c82
uy.klutter	klutter-reflect	1.17.1		cb346335ca36bc6628aac5dcd76d90e3a7514439
uy.klutter	klutter-reflect	1.17.2		fd8c6911df19df4c975b4547f233154f629cc4b4
uy.klutter	klutter-reflect	1.17.3		87b180e76cdd78538aa105409e953ae15cbe01fb
uy.klutter	klutter-reflect	1.18.0		ecdcf588f5aebc82514314e5454fa3c882ba2bd3
uy.klutter	klutter-reflect	1.19.0		1dc6f9bfdf574cccc6e73f7ac9555e89a84f7da2
uy.klutter	klutter-reflect	1.19.1		cea9afa80bb1164b17a1a14e1d304c38da07a4b7
uy.klutter	klutter-reflect	1.19.2		b165fa40db1da2e7786ff59340e934aef3aa649e
uy.klutter	klutter-reflect	1.20.0		60344a9fcb7fe95bc86f4ca0fe54d6a2e99ced0d
uy.klutter	klutter-reflect	1.20.1		d6c515a72aef2b085e8aeb0f7ef0bf2c675d07dd
