au.com.agiledigital	agile-scrooge-generator_2.10	0.1		fec0af63fee0cae77ca1a0191750592e12e14b6b
org.finos.cdm	cdm-python	7.0.0-dev.9		N/A
org.frege-lang	frege-native-gen	1.0		ac666dc09f80b000770cae3df597c05950e0ee9f
org.frege-lang	frege-native-gen	1.1		3751de89544a242ebfae508e6dcb73498406f048
org.frege-lang	frege-native-gen	1.2		dfbb897a16d924cd4da6c72bc60ea1dd1c547025
org.frege-lang	frege-native-gen	1.3		6193ce44f1614c964af6ac6676fe6d358624cb3d
org.glassfish.docs-l10n.man-l10n	jta-manpage-l10n	4.0-b03		N/A
org.glassfish.docs-l10n.man-l10n	jta-manpage-l10n	4.0-b04		N/A
org.glassfish.docs-l10n.man-l10n	jta-manpage-l10n	4.0-b05		N/A
org.glassfish.docs-l10n.man-l10n	jta-manpage-l10n	4.0-b07		N/A
org.jvnet.jax-ws-commons	ec2	2008-08-08-rev-1		8d79071c2383e6c26fe87589d12a8220c8fab03c
org.jvnet.jax-ws-commons	ec2	2009-04-04-rev-1		4608091960d26edfb0e119819c5c593c4032b351
org.makumba	makumba	0.8.2.6		ce0f3b0ac12b8a7d3e6aeb0d2bdbf0d4ac2db47a
org.makumba	makumba	0.8.2.7		debfa225c2428d5733569a7eb719d7e4ef77a038
org.makumba	makumba	0.8.2.7.1		bfd591f1c239893469d718f3d6283eb57c6adcc1
org.makumba	makumba	0.8.2.7.2		020877fa70b05c68cbb6438747a9dd3c7fb44084
org.makumba	makumba	0.9		b9783f68d2b1c804e3796e23e97ef98f057726b2
org.makumba	makumba	0.9.0.1		47c58c175ed03ec08b295bcb4b4b6f937c863520
org.makumba	makumba	0.9.0.2		7afb71242831b4a8e732f932b014b27947d22fa3
org.mortbay.jetty.alpn	alpn-tests	7.0.0		aaef67dde5e01697b8b674cb40228f0e40d6280b
org.mortbay.jetty.alpn	alpn-tests	7.0.0.v20140317		090c249d3413e7cc720949d965f99e3f323fa65f
org.mortbay.jetty.alpn	alpn-tests	7.1.0.v20141016		13808676f4b3f05f336be7fe57bb12989124bb75
org.mortbay.jetty.alpn	alpn-tests	7.1.1.v20141016		05e7d64d1b60f6a757610109ae3d71393b3eb238
org.mortbay.jetty.alpn	alpn-tests	7.1.2.v20141202		657bee0d940457615afa143d3afea2fe4942bac6
org.mortbay.jetty.alpn	alpn-tests	7.1.3.v20150130		3eacaa7b7acf08dd34b876b91b5b199c2c0db7e4
org.mortbay.jetty.alpn	alpn-tests	8.0.0		e97e7257561d2317b2c49bab01201c60030ec702
org.mortbay.jetty.alpn	alpn-tests	8.0.0.v20140317		63ec9bd6baef117c374b99cb7c0f28772895b80f
org.mortbay.jetty.alpn	alpn-tests	8.1.0.v20141016		0ae1c1a66d248003b869847f1220498333974874
org.mortbay.jetty.alpn	alpn-tests	8.1.1.v20141016		f55b5dc0555b0ae2193b20f6e651c30abe4933a1
org.mortbay.jetty.alpn	alpn-tests	8.1.10.v20161026		508faf61c876a1777eda90a393b8ffaeeb08a393
org.mortbay.jetty.alpn	alpn-tests	8.1.11.v20170118		4b6de6e02a0aae25bd276b259507407236701313
org.mortbay.jetty.alpn	alpn-tests	8.1.12.v20180117		e317619a707023dceb0f41222f757fd229b6e98c
org.mortbay.jetty.alpn	alpn-tests	8.1.13.v20181017		0143f712beb60d28929d57f0ab64cca4b8401637
org.mortbay.jetty.alpn	alpn-tests	8.1.2.v20141202		befeeec36cc0c6b19c529a0056fb2d784322249c
org.mortbay.jetty.alpn	alpn-tests	8.1.3.v20150130		44a904d05dddfc755df6423c93095173944eea47
org.mortbay.jetty.alpn	alpn-tests	8.1.4.v20150727		4ad3f5326dd9c74221b8665679b6ba9557a911ed
org.mortbay.jetty.alpn	alpn-tests	8.1.5.v20150921		dafdd242daff0991a1ef5941c7a66063602a5549
org.mortbay.jetty.alpn	alpn-tests	8.1.6.v20151105		7315f65ac9a8c7e41f0a6b1894669a744b38607a
org.mortbay.jetty.alpn	alpn-tests	8.1.7.v20160121		2e670e43b38283149151240c3cb151202aacefcc
org.mortbay.jetty.alpn	alpn-tests	8.1.8.v20160420		eb922f212af0e9b2d24ced68e78f58283cc8adf2
org.mortbay.jetty.alpn	alpn-tests	8.1.9.v20160720		a70770c4a1bc8f1f3cedbd2d2732d23da0966aff
org.nativescript	canvas	0.9.16		N/A
org.nativescript	canvas	0.9.17		N/A
org.nativescript	canvas	0.9.18		N/A
org.nativescript	canvas	1.0.0		N/A
org.nativescript	canvas	1.0.0-alpha.0		N/A
org.nativescript	canvas	1.0.0-alpha.1		N/A
org.nativescript	canvas	1.0.0-alpha.10		N/A
org.nativescript	canvas	1.0.0-alpha.11		N/A
org.nativescript	canvas	1.0.0-alpha.12		N/A
org.nativescript	canvas	1.0.0-alpha.13		N/A
org.nativescript	canvas	1.0.0-alpha.2		N/A
org.nativescript	canvas	1.0.0-alpha.3		N/A
org.nativescript	canvas	1.0.0-alpha.4		N/A
org.nativescript	canvas	1.0.0-alpha.5		N/A
org.nativescript	canvas	1.0.0-alpha.6		N/A
org.nativescript	canvas	1.0.0-alpha.7		N/A
org.nativescript	canvas	1.0.0-alpha.8		N/A
org.nativescript	canvas	1.0.0-alpha.9		N/A
org.nativescript	canvas	1.1.0		N/A
org.nativescript	canvas	1.1.0-alpha.0		N/A
org.nativescript	canvas	1.1.0-alpha.1		N/A
org.nativescript	canvas	1.1.0-alpha.10		N/A
org.nativescript	canvas	1.1.0-alpha.11		N/A
org.nativescript	canvas	1.1.0-alpha.12		N/A
org.nativescript	canvas	1.1.0-alpha.13		N/A
org.nativescript	canvas	1.1.0-alpha.14		N/A
org.nativescript	canvas	1.1.0-alpha.15		N/A
org.nativescript	canvas	1.1.0-alpha.16		N/A
org.nativescript	canvas	1.1.0-alpha.17		N/A
org.nativescript	canvas	1.1.0-alpha.18		N/A
org.nativescript	canvas	1.1.0-alpha.19		N/A
org.nativescript	canvas	1.1.0-alpha.2		N/A
org.nativescript	canvas	1.1.0-alpha.20		N/A
org.nativescript	canvas	1.1.0-alpha.3		N/A
org.nativescript	canvas	1.1.0-alpha.4		N/A
org.nativescript	canvas	1.1.0-alpha.5		N/A
org.nativescript	canvas	1.1.0-alpha.6		N/A
org.nativescript	canvas	1.1.0-alpha.7		N/A
org.nativescript	canvas	1.1.0-alpha.8		N/A
org.nativescript	canvas	1.1.0-alpha.9		N/A
org.schemarepo	schema-repo-bundle	0.1.1		90c74de49bec263a15c47cfa6a7034249250b2d0
org.schemarepo	schema-repo-bundle	0.1.1	withdeps	5a883a92d5585171256b90b349c2898ae19c215c
org.schemarepo	schema-repo-bundle	0.1.2		107cd415b74807c34b37de8d8e906013eafabf5d
org.schemarepo	schema-repo-bundle	0.1.2	withdeps	8ded35414a1b179e4faa8ba280772920aa70b514
org.schemarepo	schema-repo-bundle	0.1.3		334ebc2ca39ff6648d68413eb874af7af67751da
org.schemarepo	schema-repo-bundle	0.1.3	withdeps	a65b1362306a386214e28a1434620faf71835df2
org.sonarsource.javascript	javascript-it-type-inference-plugins	2.10		N/A
org.sonarsource.javascript	javascript-it-type-inference-plugins	2.11		N/A
org.symphonyoss.symphony.tools.rest	org.symphonyoss.symphony.tools.rest	0.1.1		f1b3fa6948b091f3d9db9ffde0bc633270862437
org.symphonyoss.symphony.tools.rest	org.symphonyoss.symphony.tools.rest	0.1.5		6e177f438738ced80f495ea7d3ffc1e44a6ff1d4
org.symphonyoss.symphony.tools.rest	org.symphonyoss.symphony.tools.rest	0.1.6		cd95e294348448ae8117d4368bdeff33b8c9a457
org.typelevel	claimant-mc_sjs1_2.12	0.1.3		693d3ee57c426e61c81aa1275099c65d9f726e9a
org.typelevel	claimant-mc_sjs1_2.12	0.2.0		4b727d80f030eea7841cb519f505ddf02d7f1131
org.usergrid	usergrid-core	0.0.12		8b6f67b655c71076d364e8034c8d8bdb7244e755
org.usergrid	usergrid-core	0.0.13		e08f86e3f82a750c6832340aa11e8b9a36d5a43f
org.usergrid	usergrid-core	0.0.14		ba0c68005e89109121b36f009f4930806be8e3e1
org.usergrid	usergrid-core	0.0.15		33140ca9e22770b9768aec3edbb91517225624fb
org.usergrid	usergrid-core	0.0.26		c542184f9e608b73c0c9ac2f82a9bfbadf974066
org.usergrid	usergrid-core	0.0.26.1		103dcc6afd3015596e69716cd8fbae95a1f0cd07
org.usergrid	usergrid-core	0.0.27		8de87ef8c3be5b602b91752e2ceb03f60f5ff590
org.usergrid	usergrid-core	0.0.27.1		64233a468b0c8555ad330a6f45e7362beff16dcd
org.webjars	p5.js	0.3.9		c335b70be46470f6e8ad0d952b9ca0c162fc8ae0
org.webjars.npm	decompress	2.1.1		830c2dc4e005dcd4d423926a39d00ab1b8c87c4d
org.webjars.npm	decompress	4.2.1		b747ba426024e13f28a7006f33c497c2d7b435cd
org.webjars.npm	depd	0.3.0		853f9198cd2c4e8acfe9143b8d4e9b720e908dcc
org.webjars.npm	depd	1.0.1		98184380ea4613756323bc5c7eae42a491267d73
org.webjars.npm	depd	1.1.0		b647bb5b23d042f34ef86e04defbdc99c9beca9d
org.webjars.npm	depd	1.1.2		5a519f688a4d46262337b0c8c4d7478a72b48a95
org.webjars.npm	depd	2.0.0		7cc2e7ae72ab24193da7be1e056eada351a135f0
org.wvlet.airframe	airframe-http-widget_sjs0.6_2.13	20.3.1		56069c99207cfd7ce50c60946b390ec4a54f2007
org.wvlet.airframe	airframe-http-widget_sjs0.6_2.13	20.3.2		2c1797a8c2527fbac046c268ff6de8575347fe8c
org.wvlet.airframe	airframe-http-widget_sjs0.6_2.13	20.3.3		850046af2fca57f9a8451ce6547739dc8a18d011
org.wvlet.airframe	airframe-http-widget_sjs0.6_2.13	20.4.0		b94193981f1230cf473efc9c620e547e36e5653e
org.wvlet.airframe	airframe-http-widget_sjs0.6_2.13	20.4.1		b4063b5a19bc698d20711fee37e89f56a8852e1a
org.xowl.platform	xowl-service-connection	0.1.4		40d9ab3b7e6e9b3fa30a8a1651a4bfe355939acf
org.xowl.platform	xowl-service-connection	0.1.5		6292a7e9a3954e2057e7cd0ad0926233cfc70249
org.xowl.platform	xowl-service-connection	0.1.6		f78ba6dfd3064a5cb989b04fdff62b4939a44144
org.xowl.platform	xowl-service-connection	0.1.7		e2c489dadebe2b7197efa34e061839fb9e1039cb
org.xowl.platform	xowl-service-connection	0.1.9		b5c31dfb67250be5ab7d97b357dd23bbb398212d
org.xowl.platform	xowl-service-connection	0.2.0		44d54f5cd29658fdcc51b75d261fb06b323c67d3
org.xowl.platform	xowl-service-connection	0.2.1		0d1dbfd1d5dae9e096ae93855e03a0781362279e
org.xowl.platform	xowl-service-connection	0.2.2		9e84b40d22064f46b5e99851aabdbb9a2483932b
org.xowl.platform	xowl-service-connection	0.2.3		5305c7a726ec5484f9248afba9d12c97d3998076
org.xowl.platform	xowl-service-connection	0.3.0		942cb13db16fcf6ff3215a9360a451adaa3f4345
us.oyanglul	jujiu_3.0.0-RC2	0.26.0		a3ffe3ac73e98635cf1f306017b0eda152f192c2
