at.released.tempfolder	tempfolder-sync-androidnativex86	0.1		N/A
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.2-rc-1		002494d906cdc962f608d46ad58e3b51f9a057ce
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.2.1		f65fff9ff527b7bc454863999255ecfe0c9311ed
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.2.2		fb8611a5b0084de096c9dc85844b3f1d7cdebdfc
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.3		6108e31d1a0507e24e6a1fbddfae436c953d96a6
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.3-milestone-2		23e7b67cea3d7c973ad3dd2d4c01e0d240a4c1f3
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.3-rc-1		267f21462f13cddde9220843ce97b7d597394f94
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4		2ba46c4b13d3a26965228b6727b749a46c8e0280
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4-rc-1		cdf44adc715ca324e6cae6969391287de200c1c5
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.1		c7b3eef7498ec30f97361a81e7d7009dbe2a2f2b
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.2		2768f8a638f024985abead673c29d7e08fee09e0
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.3		41ee3ed4126a891be973c2329dd051cf9a7761bf
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.4		066c17f56cd1552c75f9b6e3b4d9da99cc665a61
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.5		43e6a39d4c06f87c3bd8e8adea6122f7cfde877f
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	8.4.6		60d7da0b5c22147d9307de97def52bce03300463
org.xwiki.rendering	xwiki-rendering-syntax-confluencexhtml	9.0-rc-1		7333a6c93e2f5c58784f82c3a6bcad859b9aaa08
ro.cosminmihu.toast	toast	0.0.5		N/A
ro.cosminmihu.toast	toast	0.0.7		N/A
ro.cosminmihu.toast	toast	1.0.0		N/A
ru.tochkak	play-plugins-login_2.12	1.0		73c70f0cca8a7169870f88ad10b365b7091def68
ru.tochkak	play-plugins-login_2.12	1.1		4ba73af49b1e8defd6b7879631625c0b3070efc6
ru.tochkak	play-plugins-login_2.12	1.2		4f32abcb01d0557c50776d19f30b899e541e67f4
ru.tochkak	play-plugins-login_2.12	1.3		6b01fd07f1a1af00374264e702fdeb99c242cf42
ru.tochkak	play-plugins-login_2.12	1.4		401196edde13960494aad39c4386ad79a05455b3
ru.tochkak	play-plugins-login_2.12	1.5		6019ef7d521051f18f9ef10e4923a3de42326635
ru.tochkak	play-plugins-login_2.12	1.6		77658d20e385e1894dff03ac8e4524b1e9ea565f
ru.tochkak	play-plugins-login_2.12	2.0		9f05d3b11d441f297d08cf6234cbd59a89da87d3
ru.tochkak	play-plugins-login_2.12	26.1		61631f1792972dff5ed8c9555d737359c2fff40b
ru.tochkak	play-plugins-login_2.12	2612.0		ff7f26ceef8cb116f7b1a0a3a3b0ec00bfc83333
ru.tochkak	play-plugins-login_2.12	27.1		fc9d1a1f5dfd7691ece539e9e7440362703d3b7a
ru.tochkak	play-plugins-login_2.12	27.2		63872f234baff7ff0ce86637d91859b25e6063c7
ru.tochkak	play-plugins-login_2.12	2712.0		6150145e7948d0909ae06d8834d46c17ae8bc7ab
ru.tochkak	play-plugins-login_2.12	28.1		b97f0030db30043ac81fcea070ecaa9caaaa04e6
ru.tochkak	play-plugins-login_2.12	28.2		1f6c9c2c7f5b1f3193e4657ca726b452b99fb9d4
ru.tochkak	play-plugins-login_2.12	2813.0		c8fa7a11594bae0e3e6f738dc1b347ec25830ae2
ru.tochkak	play-plugins-login_2.12	2814.0		38895a626c5858ad8ac0db052960eb6a82e6a62d
space.iseki.purlkt	purlkt-iosarm64	0.0.6		N/A
space.iseki.purlkt	purlkt-iosarm64	0.0.6	metadata	95d67c0c455479d1908a796ee2d4a9c3038576b0
space.iseki.purlkt	purlkt-iosarm64	0.0.7		N/A
space.iseki.purlkt	purlkt-iosarm64	0.0.7	metadata	d24b2f1a00622dbecfe1126dc850e89e1ca20868
team.sailboat	sailboat-web-ac	0.0.2-beta		9bb717129488e02f6199adfb3c084bb0e7f0be5b
tz.co.asoft	later-core-iosarm64	0.0.51		N/A
tz.co.asoft	later-core-iosarm64	0.0.60		N/A
tz.co.asoft	later-core-iosarm64	0.0.61		N/A
tz.co.asoft	later-core-iosarm64	0.0.62		N/A
tz.co.asoft	later-core-iosarm64	0.0.63		N/A
tz.co.asoft	later-core-iosarm64	0.0.64		N/A
tz.co.asoft	later-core-iosarm64	1.4.0		N/A
tz.co.asoft	later-core-iosarm64	1.4.10		N/A
tz.co.asoft	later-core-iosarm64	1.4.11		N/A
tz.co.asoft	later-core-iosarm64	1.4.12		N/A
tz.co.asoft	later-core-iosarm64	1.4.20		N/A
tz.co.asoft	later-core-iosarm64	1.4.30		N/A
tz.co.asoft	later-core-iosarm64	1.4.40		N/A
tz.co.asoft	later-core-iosarm64	1.4.50		N/A
tz.co.asoft	later-core-iosarm64	1.4.60		N/A
tz.co.asoft	later-core-iosarm64	1.4.61		N/A
tz.co.asoft	later-core-iosarm64	1.4.62		N/A
tz.co.asoft	later-core-iosarm64	1.5.0		N/A
tz.co.asoft	later-core-iosarm64	1.5.0	metadata	142d2544cf6e6d0f93d2e4b3b43cbac30796e005
tz.co.asoft	later-core-iosarm64	1.5.1		N/A
tz.co.asoft	later-core-iosarm64	1.5.1	metadata	bfafe54c2bfdf299788485bf4246dced8c73c850
tz.co.asoft	later-core-iosarm64	1.5.2		N/A
tz.co.asoft	later-core-iosarm64	1.5.2	metadata	61eb4f030a57eb2060ba6209aa9693554f835c75
tz.co.asoft	symphony-input-geo-macosx64	2.0.17		N/A
tz.co.asoft	symphony-input-geo-macosx64	2.0.17	metadata	6a2c29cc47e7592961335658264737e27d6fea45
tz.co.asoft	symphony-input-geo-macosx64	2.0.18		N/A
tz.co.asoft	symphony-input-geo-macosx64	2.0.18	metadata	4e2d06f199c3f1748d08e293c8d1b71e9b37837d
uk.org.retep.xmpp.protocol	amp	10.1		9d19c8650a7d4397129760dc048a0b69d43ca489
uk.org.retep.xmpp.protocol	amp	10.6		d697bb499aa288651f2dc43fe172f126b4330512
uk.org.retep.xmpp.protocol	amp	9.11		153da822d9191a12b9d26a148d2e390da5d51f6c
