cc.rbbl.kozy.plausible	plausible-ktor-plugin	1.0.0		c13c6f2eb55e3a60a70ab556db985e548ef499fc
io.qameta.allure	allure-cucumber-jvm	2.0-BETA6	spi-off	e88b602f5495eb5d24d18d1a7f55d628ca529689
io.qameta.allure	allure-cucumber-jvm	2.0-BETA7		09cc792a440199193beeb1bbe7437ebbb4aeaa7b
io.qameta.allure	allure-cucumber-jvm	2.0-BETA8		728c5db5acd0f1834a8b9e576c23264330eb8888
io.qameta.allure	allure-cucumber-jvm	2.0-BETA9		194fa1ed698409fa39d540e629af6c31e2a432a3
io.qameta.allure	allure-cucumber-jvm	2.10.0		6a3f6fc1c5153f9f2d51e03caa9c36dc4471a0d6
io.qameta.allure	allure-cucumber-jvm	2.11.0		faf57fee011a369e01a86c77523cdafd1f3e7c47
io.qameta.allure	allure-cucumber-jvm	2.12.0		66ec5101af19b5b7f483bbcf6f5114dc66ab5296
io.qameta.allure	allure-cucumber-jvm	2.12.1		b3b3e3f111ed5c920b2622e9e5fee44390fe3dbe
io.qameta.allure	allure-cucumber-jvm	2.13.0		695e585b543000a7e635f8428059435cd797c9c1
io.qameta.allure	allure-cucumber-jvm	2.13.1		236ac7d4ac3033d688e4bc1d247695a3f74dff37
io.qameta.allure	allure-cucumber-jvm	2.13.10		38b1a594b39ac5c54d7124bb36f08c8b9b00d125
io.qameta.allure	allure-cucumber-jvm	2.13.2		93a2765a914fa2d161080ae5970f4555de602cc5
io.qameta.allure	allure-cucumber-jvm	2.13.3		c908786557a4a2605530546b61e0e01a2b209fa3
io.qameta.allure	allure-cucumber-jvm	2.13.5		2507fa69b04b7233f9377dec98278b720710bdbb
io.qameta.allure	allure-cucumber-jvm	2.13.6		85450f7330cc5f6c2e729a9f485127dde103ccb5
io.qameta.allure	allure-cucumber-jvm	2.13.7		9e5d193f425f4f905560a9a07642d9d167d1c093
io.qameta.allure	allure-cucumber-jvm	2.13.8		da2c19073a1e5e5619cf64e09777e405d844d77c
io.qameta.allure	allure-cucumber-jvm	2.13.9		b6a3646cbae0151ce19afad1c5bc75f82e48a87e
io.qameta.allure	allure-cucumber-jvm	2.14.0		7a35c67c8892725cec58259011a3a3b624e3e553
io.qameta.allure	allure-cucumber-jvm	2.15.0		2979d161e7532192e3e9f76683eeb7e312cf1266
io.qameta.allure	allure-cucumber-jvm	2.16.0		967b640abe5be2b88e887ba7eb0e091035383016
io.qameta.allure	allure-cucumber-jvm	2.16.1		0604458ea3f190c0f28c0454d09d078c2b91e03d
io.qameta.allure	allure-cucumber-jvm	2.17.0		534e031db34372a5881396ac00fb8e6a94dfa8da
io.qameta.allure	allure-cucumber-jvm	2.17.1		c71e346bd31dd586a191fad55af96f53ea45497d
io.qameta.allure	allure-cucumber-jvm	2.17.2		c3dc83e14a241ae94c1526b38ef7f49ea91469ab
io.qameta.allure	allure-cucumber-jvm	2.17.3		9c57b10e227e6950bb1b0024e0a8af582c37089f
io.qameta.allure	allure-cucumber-jvm	2.18.0		9edba0377c58f4c4853b622bfedd97721ef19057
io.qameta.allure	allure-cucumber-jvm	2.18.1		eb5203dba50413090b556ca0b98d7598e1cfdeee
io.qameta.allure	allure-cucumber-jvm	2.19.0		ee229beb72e75998c69fb4184550bc32003ecb82
io.qameta.allure	allure-cucumber-jvm	2.20.0		0b4e1654c316c146ae3a96894fedfbd1a310d63f
io.qameta.allure	allure-cucumber-jvm	2.20.1		39e4626796d33abfae8436fe91d1e981a9644847
io.qameta.allure	allure-cucumber-jvm	2.6.0		16a7208c4df16f1295baa24b80a16706343f2b74
io.qameta.allure	allure-cucumber-jvm	2.7.0		0f6b1c6d27685e27e267358d64461821b2711384
io.qameta.allure	allure-cucumber-jvm	2.8.0		866031217f15bc1cb85aae71fd050f58f2af05ac
io.qameta.allure	allure-cucumber-jvm	2.8.1		1ee264cc5ff04e4d4e026c3c443ba24f008dc0b0
io.qameta.allure	allure-cucumber-jvm	2.9.0		75bcd4cf8f3f1744566a3eee491a6d31c4d723b3
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.1.0		121a7b1160ae15ae335bb42b329fa1d2b8faa52f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.10.0		44309847d645172c6bd6882c08ea01b1d3985fde
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.11.0		da291bd331a1530d1731c68e2e0a5cf9f8438dad
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.12.0		92522accfadf1b90fd591590c3488a15906f73d4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.2.0		dd03fb33cb27a07a3931b1ec7a1b71c33d8f2e81
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.3.0		f78da4d4b2d131638363dc763d271c0c1c295bec
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.3.1		ef48a75c47698ddda51df7ef4b4f07121a433a51
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.4.0		fb068ab353d5ade24452ba681cc4b3c6f53f1959
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.4.1		9b9754992ded5b70ce3b3a38864eb35e9546f928
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.5.0		3ca2371b2a08c33a7a2088ad1d9ef6b63f040de0
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.6.0		70892901285a6b770c22b66335a11d29aab5391f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.6.1		69e3dfb79ff15031f60b18129afdd1efb2a2c410
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.7.0		1a5f4e91aa7c4531cc617334de2e43acbbcbee4c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.8.0		58e81ff84c167b8b368e784c0e74c73250ed04f5
io.quarkiverse.openapi.generator	quarkus-openapi-generator	0.9.0		56281fdf947d732877faaa396d36253c972340a4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.0.0		3515391b107493fe78c27d53687f5b61bbdef10e
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.0.1		d97437c8eb5b7ec3a767e7ec324ba93d5b8ab526
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.1.0		86978732fca15bb9da7798a96edb2306422b413f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.2.0		185c25c22407e834bcb7db9eb9928dcd430b16fd
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.2.1		2bac14ec853e66003fc7e7684ff96f7d2b6a252e
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.0		12830ff52636589aad1edf93d1a6a59728eaa494
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.1		fd15b361258cd2e556cc072e76e34cc9ab59dc95
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.10		6bece49bc0efee0a5f4992f801fa86be7dd2e865
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.11		9bf31ea2fba1fb467d99dab4a3f038606b277bda
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.12		47d32505778f6bb31f8f976ba8bde7739b3af694
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.13		9306d693067f702e054f59fb169a7fdb1565137c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.14		ba89e64e2dc0739609ae352d75f6cc05c054e9c9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.15		fc05c4b41f13820703b6a86a736771a80dcf261c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.16		9549266cb0bd08b507eb32e318c3410aeff560c9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.16	codestarts	7565b0b51a582bc6bf7b68f9fd7ba182be575d14
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.3		c945e525b57b4c68fc83b2ed86d88c2eb226277c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.4		738bb8a7afdc3d055c9acd5cb42c8e11c6ee5726
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.5		8c33fcd90701e1107f9d1dce04a87d156dee1125
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.6		b15cab15f5154015d16175f69b037a2a28da6ccb
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.7		fa3d0264d507fb7d68e495144633b9a87f5b42bf
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.8		16f2ea980224eacf3aa7eeabc334fda910f0a88d
io.quarkiverse.openapi.generator	quarkus-openapi-generator	1.3.9		bd7f79cb35df5acc6eb53d2aaa1fc664aa8ec3da
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.0.0		39a5207e5ee1d68586d11115fb6bc3c37990ff4a
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.1.0		9e2d91db85e4dc6463c636b28ae3ed4dd4f090f4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.1.1		8c0224e76dcc045aea3e81dd9c84dd1e19c1c995
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.0		343081533528c7738cf1947d00ae26aedc4e5047
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.1		d208a201c5818af0d57d84d4b717df9d19304bbc
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.10		de696711250bca617bfde21a196b769044bffdc9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.11		4a932403a41ce014153f2f89777faa1b231d1181
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.12		bbb04d0b4655b13d14c5960e9a97afc37cf9b2f7
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.13		398d7c272ef561bcf67bafcaf20d95da52cff4c4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.14		07824cc8c009ce1c61a0b964d596982fffd4fba5
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.15		7fc1ae354f9399b3e2590c069d1e482adea12e55
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.16		a1360ca3e224173c083de7d11d2b97e1d8b08d6c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.16	codestarts	58abb16fa624cbcfc29c1ff1659bafb28a905ff8
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.2		d116a8e679e98a35beee59643fd87774054200b1
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.4		6d985f4354637bd08125133cb6e6313acabf5057
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.5		f0ddb2e0f75804445ccf8ff694a4dd31996d070a
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.6		03532950ecd50f9d8989f1476529c41fa512eafb
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.7		66fb4cf761c4e32c1475815381f6ce9cf02f66a1
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.8		9db29b9e02d778cb16aa82831850d25c29fc8b44
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.2.9		78262a79ea0d453bc3a4cbbd564e96392be38faa
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.3.0		b95a3811dc75bd02cad269a69c9a75ad4ae72333
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.3.0	codestarts	0cfe4c64bf42d46d6ba0c639b1b1403c9dae36df
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.0		b6a4ca028362e4fbd57272178cff970b889323b0
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.0	codestarts	73454809df67afe6577cb2482facd9e596667ed9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.1		92db6bba8fba0dc3979894361aacd172b1c7b3b7
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.1	codestarts	8c14195aae6365e088a05607ba7d8676aa343e15
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.2		307e51bedbd017fd0c6b3d765b4eef1a3321bdef
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.2	codestarts	e8b552245018dd2c7b4da67a755cf65238da68c2
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.6		1374511bd1e79a4c60c637c431101d991d7e7226
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.6	codestarts	8b27b93dfd6603a699ab15d5a37594100da25521
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.7		cf43ffd07801abae5614d252073182dc4b352110
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.7	codestarts	69285dd5f7699124907f88d8065fcade0beaca09
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.8		9b3d24280f367b105470ac3f03f710886ce5aaa4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.4.8	codestarts	97081effeb92301f935d22ff87cfae1e60601539
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.5.0		fa0954e9c5d78c824042f9b6c90aeac5d56e13de
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.5.0	codestarts	9fc1d35cc6c26c0ec58dbc2365ad4602aea7dec1
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.6.0		79d82dcea7d7042d7f96dfd3b8fd92419b4f37d9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.6.0	codestarts	3ee387b599effe0d89b3e74477f04b25b0a84c4d
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.6.0-lts		0fc955a1f2d02699e64b0e2ff342f71042bebbf4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.6.0-lts	codestarts	e5bbf24ae49d70ff4dfd9e90682f659e0d3e99ca
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.0		76414648ba4038efcb50971fa99a9e8470eb7de0
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.0	codestarts	73845e4388dbadb17b401d6954f67ee1667e65fb
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.0-lts		0c48515807992815fe123d6ac4829d0343e1ca17
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.0-lts	codestarts	0ba57714646ccc2e8e291d4f266fe6eafb55e7ee
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.1		0c028a5d3c0b859599a41444cade310e60643f53
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.1	codestarts	27c966ef40ef6494b41c18e4601ed73dabba9ff1
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.1-lts		e48e3d3f497166393162743efb569d07c6a03481
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.7.1-lts	codestarts	1f53b146c6cb901402ba60adb1da285e88c6d7b7
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.0		a34d68b277e5a57e9961bb5bfe1de68b5f789a5f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.0	codestarts	15026ef0d7dfbb13ef32e1342cdd66f7524026f1
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.0-lts		8e790bc44bfd07345752c0d32d1e6ea60136dee9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.0-lts	codestarts	89badc8d559c633b087cd2736c31da9ed2f092d4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.1		6839e3d45aca8c28f1c3bb78bee3de1e2a41f7e9
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.1	codestarts	d6961197fc4e20bcf31cde62c5d40bc6e8ceff8c
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.1-lts		29aa409716a9f36c239325b27189fababef966a5
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.1-lts	codestarts	d97ef86c77dcf60e39ecd9d052e5091d07be60e6
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.2		c041f5753edb6959973245b40198953e7e2e6333
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.2	codestarts	4756dffb14537e6575cdf0b2116605a6338e0e0b
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.2-lts		3ad1a4d5ccae261aa6e7100cd6c7c016711f174f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.8.2-lts	codestarts	a40b9c4e4d8ed1131c72e8908805e730c324be3e
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.0		48d464c48d96f5a4f66d8165f969cd35b553f361
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.0	codestarts	d8f4e475409e1d66c5d67125612cd97c6f27df7f
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.0-lts		42c125bf61cfdabf159b1fe1c017f938f279e6a4
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.0-lts	codestarts	1e8570f11e74498f099a395baf96da15623b4489
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.1-lts		e48ba22fa69384ba8fa97ffd4f6e3d4b1e7ee953
io.quarkiverse.openapi.generator	quarkus-openapi-generator	2.9.1-lts	codestarts	5534b7cb1e4bc47e6d19a9f33985eefb84b26113
io.wepin	wepin-compose-sdk-login-v1	0.0.1		bb1950e85b614fada381a9deb87dc02f7280b85d
io.wepin	wepin-compose-sdk-login-v1	0.0.10		39b5c68e9735c9e0b6e2887c5558e4527391ec39
io.wepin	wepin-compose-sdk-login-v1	0.0.11		2519973f89ba2e85fa8b76429f338b75346e53ac
io.wepin	wepin-compose-sdk-login-v1	0.0.2		bb1950e85b614fada381a9deb87dc02f7280b85d
io.wepin	wepin-compose-sdk-login-v1	0.0.3		93f478986be9facf9204ad0bbe143dcd21549562
io.wepin	wepin-compose-sdk-login-v1	0.0.4		99756999cd0fed1cb5c497466bf5b0d805bb7569
io.wepin	wepin-compose-sdk-login-v1	0.0.5		a836092918b5d72b4dc1bf9f17214684b119a58e
io.wepin	wepin-compose-sdk-login-v1	0.0.6		15c04985a9bdf77f50aaffd801425d43492fc5a2
io.wepin	wepin-compose-sdk-login-v1	0.0.7		3c64abcf02b44274a157f63aa540dcc7d5f08c64
io.wepin	wepin-compose-sdk-login-v1	0.0.8		64688c714cc44b9becdbee7b7a8e76123ef0d7d1
io.wepin	wepin-compose-sdk-login-v1	0.0.9		58a98cbc990aded2c4951bba901e75896c65ecf7
io.wepin	wepin-compose-sdk-login-v1	1.0.0		d22c8976ecce39fdbf1f34034c15b80791e307d7
it.fabioformosa.quartz-manager	quartz-manager-api	3.0.0		90801c804e6983c67ebd76689c6c97b5706588f2
net.exoego	aws-sdk-scalajs-facade-xray-nodejs-v8_sjs0.6_2.12	0.26.1-v2-524.0		968a1fe4ed12e9068b577c57cf4e4b489bce352e
net.exoego	aws-sdk-scalajs-facade-xray-nodejs-v8_sjs0.6_2.12	0.26.1-v2.524.0		d1a185404f6b2637eb53d56c15154833c11ae6e2
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.11.0		8c558aec856df8587938b01c182588f1e200eca8
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.12.0		cc6a1e9025da00629df430b0870e25e32d782b25
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.13.0		b3c18b95c8e7ddfabdd43b700d26e97becc0fa4b
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.14.0		77fbaf2a57f62e834de43f01e0b887356007a252
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.15.0		d82c25b69983c4a263016aac8cb4a01877fd708f
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.16.0		d7758e78e18bd637c7d50dae449c33610764228d
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.17.0		00616c9e2e384de60ab11c47d07de964adb46c36
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.18.0		3703287ae568348710ee48cbf7034ea3a5cbdd2e
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.20.0		442c401562cfb0cf93e6b5d02c0ff7cc07a60a49
net.seesharpsoft.sharping	sharping-spring-suite-boot	0.21.0		1bedac642286d9296872d476babe38c8e6d1e9bd
net.sf.patterntesting	patterntesting-samples	0.8.0		4cb1c05e92e4d44d6271c5ae0c8eb85ed669c54f
net.sf.patterntesting	patterntesting-samples	0.9.0		ec8ad5509edca4508c8ead1ca414fa1d9b4a46a5
net.sf.patterntesting	patterntesting-samples	0.9.5		132242bbbe1418ea11837db0813430776be59b98
net.sf.patterntesting	patterntesting-samples	0.9.6		f45fc3142b8a5557d0700709a2f1a170a62df00e
net.sf.patterntesting	patterntesting-samples	0.9.7		N/A
net.sf.patterntesting	patterntesting-samples	0.9.8		N/A
net.sf.patterntesting	patterntesting-samples	0.9.9		N/A
net.unit8.maven.plugins	savanna-maven-plugin	0.1.0		8771f2304807c15bbb80eeac81dbf48bca9b9296
net.xdob.pf4boot	pf4boot-plugin	0.2.0		cf71354f4b63ffd1e6824be99c42d5b547418706
net.xdob.pf4boot	pf4boot-plugin	0.3.0		6939b686694b7959e53fa2fb1ce0efdee6928832
net.xdob.pf4boot	pf4boot-plugin	0.4.0		4934356273305ddcc68f79a901aa55d81ba43604
net.xdob.pf4boot	pf4boot-plugin	0.5.0		9d5c54b11bbfeda3ea12f962e3f404d2fe27cc86
net.xdob.pf4boot	pf4boot-plugin	0.5.1		79f25b51bdc251fbf4ef7fc02e12382b237d7341
net.xdob.pf4boot	pf4boot-plugin	0.6.1		c63aa6e37b69d3af32109fdb2f87b8f7ce7b27dc
net.xdob.pf4boot	pf4boot-plugin	0.6.2		29bd836307b3de0df072f0d2ef44c3eec16f0551
net.xdob.pf4boot	pf4boot-plugin	1.0.0		1a990a9a11f42bb69ece4f4197b3dd6e0bdbad61
net.xdob.pf4boot	pf4boot-plugin	1.1.0		1e73dff1f2d4547b23830b675d07c7ec6f0802d5
no.nrk.shared	nrk-java-util	0.0.1		35582efba6c7f40a871857bf27f52566a81109fa
no.nrk.shared	nrk-java-util	0.0.2		d9e38418a8b6f58551efaed1bc705def86fb1100
no.nrk.shared	nrk-java-util	0.0.3		89b9f52e79b5c8127630a584993c5cc4ffc81ebb
no.nrk.shared	nrk-java-util	0.0.4		8906f7ea8f339beb6d9b723a8d174a52b580f7f6
org.apache.servicemix.examples.bridge	bridge-client	4.0.0		bbd637e92934ea9cca4f6fc02b06cc34cccb7afa
org.apache.servicemix.examples.bridge	bridge-client	4.2.0		db24b42d724e1fc3c238ef69cc5a92737c044ab5
org.apache.servicemix.examples.bridge	bridge-client	4.3.0		05fb32c0fc381755e211b6dc4bafc01e9bec1b5d
org.apache.servicemix.examples.bridge	bridge-client	4.4.0		fcf13ecdbe0f5570b6afb2887e98988642914010
org.apache.servicemix.examples.bridge	bridge-client	4.4.1		924d855b2d3f0e50b9eae5f9e3110a0d4e8a36c7
org.apache.servicemix.examples.bridge	bridge-client	4.4.2		c1173285936ad226a0e2e62d5a0edf7342b4bed2
org.apache.servicemix.examples.bridge	bridge-client	4.5.0		5f9cada4015724f8ee3d4f55f56e65f28e17cd34
org.apache.servicemix.examples.bridge	bridge-client	4.5.1		33f50d01109d64507a61779d19ddd1a1658d5c29
org.apache.servicemix.examples.bridge	bridge-client	4.5.2		6ebd20213e92c7989e36e611329d5ce1a007e687
org.apache.servicemix.examples.bridge	bridge-client	4.5.3		571919ac922ec7626db71f58d99b2ae979ff7dd9
org.apache.uima	uimafit-cpe	2.0.0		fa910e5fe7fa0d2c1a1d2786e57c14504de93850
org.apache.uima	uimafit-cpe	2.1.0		68b5ff4cb4367c1a71953a78a1c1da906f1c162a
org.apache.uima	uimafit-cpe	2.2.0		8361cc81e53ee276d7bd50c0a0f89d508e7be813
org.apache.uima	uimafit-cpe	2.3.0		4d0e3fe5318156a11e1bc581c8782e55611f640e
org.apache.uima	uimafit-cpe	2.4.0		36bda57824dfd8e73982192b141e61f3b942396b
org.apache.uima	uimafit-cpe	2.5.0		60129cbcbcc7f7724da01efe49335e745902cdf7
org.apache.uima	uimafit-cpe	3.0.0		2a06ec4483f1f159ab2b8a8c5613bda585d0aeb7
org.apache.uima	uimafit-cpe	3.1.0		6474607fb810cb45e4b1fd444d5501069769f394
org.apache.uima	uimafit-cpe	3.2.0		d138fbd6100228864c7ea4e0b76548602a8f3664
org.apache.uima	uimafit-cpe	3.3.0		d6294d5c758e85cf959548438439f5568864bc9d
org.apache.uima	uimafit-cpe	3.4.0		10ff039a1aa90cc684809415e0c317838501a3d9
org.apache.uima	uimafit-cpe	3.5.0		f6ff894c38254cdad90ab80de0238554c4e9a93b
org.apache.uima	uimafit-cpe	3.6.0		b39c80c5c7470f914e89433490826b4f098af13f
org.camunda.bpm.extension.examples	camunda-bpm-reactor-examples	1.0		aaa612f89b44bdea543f513996c6314461bd5eb2
org.clapper	scalasti_2.8.0	0.5		15b8a56378c90cbafb1e6a8b344b31cb0c51ec1b
org.clapper	scalasti_2.8.0	0.5.1		e911926621b8836bc4e90355f4c1a2c8122b4e1f
org.clapper	scalasti_2.8.0	0.5.3		3ffc4cfec1df383b986bf94426d98822228b0b85
org.clapper	scalasti_2.8.0	0.5.4		09dea811e4bea00171e67c703632cffe6db42d57
org.clapper	scalasti_2.8.0	0.5.5		afa36173b5c4680f20cbd1b39bd54e4f6647179a
org.clapper	scalasti_2.8.0	0.5.6		0faa380072ecef4be675b60ec000fcc26f1d049c
org.clapper	scalasti_2.8.0	0.5.7		678e350142bc967c3e6d75987f38ca41b567a7df
org.clapper	scalasti_2.8.0	0.5.8		6bf4a974acd551d97add506dce1e4e61031706a4
org.cogchar	org.cogchar.bundle.avrogen	1.0.0		c6f01834a47b62656b2913257008ec1d1592ca8b
org.cogchar	org.cogchar.bundle.avrogen	1.0.1		d33b55e4b76869dae63d3befdb23a61c7d336194
org.cogchar	org.cogchar.bundle.avrogen	1.0.2		791be3f7f23cd61e3b497d6af1da1cee5b9debe8
org.cogchar	org.cogchar.bundle.avrogen	1.0.3		0e8ce0252b6aeeef91cfc68a1f8e284eb41b58f9
org.eurekaclinical	eurekaclinical-common	1.0		4f54701bc49143b63bd7d619f8a75885fba9fc9d
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-1		1c16ac4e2eff3617012a0759b036827098c6c9d5
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-10		0dd932d050563254b72b61421bd26909f6e7286d
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-11		f80114ecbf915ca0752991f85413782a70190799
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-12		fa4b834aed79ef74c7522574b840a1ea7ce766ba
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-13		ee43cc2189a5a55f53a3b3e7657940ddc7559f3a
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-14		8e5e945abb44690a8847bede45ef1f39e99ffd18
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-15		3616b7eec51466b7c9a662a8606ddeba61d7acd5
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-16		811085eb212093d84b8cc66c28cf762b485dc113
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-2		6982a31e6325892f04e6d1313773ef485c2af509
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-3		73d70e43f56c75c7b189407d19f59d90d970c579
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-4		1dd7f6fa6eb9a4c21ef87cfe87e1644fc937b6ba
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-5		e46e75174f4e8144697f4c8eafc2a71396e11631
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-6		dea7fa5f6b4c1a2269f75f01baf0b8b20d5453e4
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-7		c067fc257356461faafebd62a4523f54151cbe46
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-8		fd9246f67b3dcbe26dc0da28b4b0249d58c04bb2
org.eurekaclinical	eurekaclinical-common	1.0-Alpha-9		6fa21938408631755bfbe33ffd32d3534c8d22cf
org.eurekaclinical	eurekaclinical-common	2.0		a224d3349e20101e97d89a04b7be07d9551adabc
