cn.hippox	parent	0.0.2		N/A
org.eclipse.dirigible	dirigible-commons-test	3.0.3		eb6bce3876ba9438b85ef34960d432ad70960efc
org.eclipse.dirigible	dirigible-commons-test	3.0.4		a7ab65627688c9d4fdffd6949a0c137474f11c19
org.eclipse.dirigible	dirigible-commons-test	3.0.5		ae5edbdb69c718ffeba609c5b1c09aac5e1fb2ed
org.eclipse.dirigible	dirigible-commons-test	3.1.0		aa19302b9890565649b8598a7ec33afab4835bf9
org.eclipse.dirigible	dirigible-commons-test	3.1.1		b43d37a2bc8b2ca668ac3c4a56d7d064854398fe
org.eclipse.dirigible	dirigible-commons-test	3.1.2		016d9cfa68db2e5ea08419b7901e3a5cae8892bb
org.eclipse.dirigible	dirigible-commons-test	3.1.3		a39956ea2472ac1fd15eb89d10dcf616e3b31bb9
org.eclipse.dirigible	dirigible-commons-test	3.1.4		3117cf6b4b1f84148e1b49c62a0b6121f586c0b9
org.eclipse.dirigible	dirigible-commons-test	3.2.0		c3f7969b0d2d1641383f42502ff9980bbad7e832
org.eclipse.dirigible	dirigible-commons-test	3.2.1		e3803f5c3e788b9d4b176eef08af351babc2b4ef
org.eclipse.dirigible	dirigible-commons-test	3.2.2		491b1cc4c8d577aabe358bb51d3525c7db631b52
org.eclipse.dirigible	dirigible-commons-test	3.2.3		c6012d8b414f147245b2db17f35f252225efc9f6
org.eclipse.dirigible	dirigible-commons-test	3.2.5		e2b6030db5b7a0599fa3205d875ea18e96cc4a77
org.eclipse.dirigible	dirigible-commons-test	3.2.6		630ba5bf5f121b036d7166c66fd2bab0602d6b64
org.eclipse.dirigible	dirigible-commons-test	3.2.7		d8e9b872e2c109096adffa8cd2ed76a4c06014b1
org.eclipse.dirigible	dirigible-commons-test	3.2.8		5a74ae2c30c9858f9ead9590a5bb24604b9b253b
org.eclipse.dirigible	dirigible-commons-test	3.2.9		f55d4296eace1ca3724e53e928ca74500fc1e480
org.eclipse.dirigible	dirigible-commons-test	3.3.0		3c2ece12292e0124a18800d4581b31179999cb04
org.eclipse.dirigible	dirigible-commons-test	3.3.1		7c28f659fa788e478f1391d2ade7f331fb76b197
org.eclipse.dirigible	dirigible-commons-test	3.3.2		983dd8445624e58008be2c1bfa1a1d90dbe022e1
org.eclipse.dirigible	dirigible-commons-test	3.3.3		3049d15bf2d65b7e22f3260c6f26bd2cc8c391d7
org.eclipse.dirigible	dirigible-commons-test	3.4.0		e59acf1247442dbd31f66f8f9fe480ac67271b7e
org.eclipse.dirigible	dirigible-commons-test	3.5.0		85a583987c308256a2b31cec86ac496811a99215
org.eclipse.dirigible	dirigible-commons-test	3.5.1		f64ca41c38401eb15fb23cf228ecabeed7e53202
org.eclipse.dirigible	dirigible-commons-test	3.5.2		7e31ecffcd05e6f7cbf38247710f5245298ff43e
org.eclipse.dirigible	dirigible-commons-test	4.0.0		ff2f6d0d6e9a48f90a36e0864608508dda8653e0
org.eclipse.dirigible	dirigible-commons-test	4.1.0		f33c1ce5e7cd3b734d31968c998ed40f72b311fb
org.eclipse.dirigible	dirigible-commons-test	4.2.0		3fe8b70688ba5380dc3af330e0457c0a1320f5c9
org.eclipse.dirigible	dirigible-commons-test	4.3.0		beb0dc0de8e29a9f9a848de658405efc478fb031
org.eclipse.dirigible	dirigible-commons-test	4.4.0		6ddf0868cfcba02b1dfd377e8b5b2779c08e5d34
org.eclipse.dirigible	dirigible-commons-test	4.5.0		412e88ff1fb8eecad4bddafcc2e5ad20d9c7d1a0
org.eclipse.dirigible	dirigible-commons-test	4.6.0		dd2ca6bd8e526462571aededea30580c269965e6
org.eclipse.dirigible	dirigible-commons-test	5.0.0		ad05084d1dac19cda8d0bf2baf729c8f000a7346
org.eclipse.dirigible	dirigible-commons-test	5.1.0		aacf4df110b3456ae1618a1efddcbc8baae297ef
org.eclipse.dirigible	dirigible-commons-test	5.10.0		3f181e3761d2f995b5ebcc191259de67384563ba
org.eclipse.dirigible	dirigible-commons-test	5.10.1		79458dca46dde0e1ca476e60bc7e82c90683864b
org.eclipse.dirigible	dirigible-commons-test	5.10.2		c1b647a52e01707fc6faa6a96793ce1893190f5e
org.eclipse.dirigible	dirigible-commons-test	5.10.3		b923a91402724b5313f8cb4c8eb467b819e2444f
org.eclipse.dirigible	dirigible-commons-test	5.11.0		72fc863e02c565664993c33fc578047936186329
org.eclipse.dirigible	dirigible-commons-test	5.11.1		0fdbc0ad11e1ed362ff2a5102098e312d412e007
org.eclipse.dirigible	dirigible-commons-test	5.11.2		938b202a94fbefdab83e6838dc458320546ebb79
org.eclipse.dirigible	dirigible-commons-test	5.11.3		725ba9c88c5ca612aa5f74a113b722cbc2e81df0
org.eclipse.dirigible	dirigible-commons-test	5.11.4		29c5717b5024dfe8ae90944d02019994c980841e
org.eclipse.dirigible	dirigible-commons-test	5.11.5		ce73cee56ae0006b20e980407fdcea6f2e2be73c
org.eclipse.dirigible	dirigible-commons-test	5.11.6		62498c7abb230c6ad27ef6dbff92b30d8e85a4f7
org.eclipse.dirigible	dirigible-commons-test	5.11.7		57fd36d2d0372b3ba187b3385b0ee7c190acc873
org.eclipse.dirigible	dirigible-commons-test	5.11.8		c467f2311a5415cb58daf166c23554b19bcfa0a8
org.eclipse.dirigible	dirigible-commons-test	5.12.0		1c7462433775e3b9b7f8e1d3e2294aaba77d9389
org.eclipse.dirigible	dirigible-commons-test	5.12.1		d24f6533041203fc4e68eb3db6765d07feac764d
org.eclipse.dirigible	dirigible-commons-test	5.12.10		a02d430df9360410f6430322485146547c97e589
org.eclipse.dirigible	dirigible-commons-test	5.12.11		abbc877364b62000de81dcad57afe19b3d21b0a9
org.eclipse.dirigible	dirigible-commons-test	5.12.12		71f38dcd1705ec9a00a1f79ac29886d2fdcc8ed4
org.eclipse.dirigible	dirigible-commons-test	5.12.13		8ccffa518da322ad81fc89dcee9516b3da05da08
org.eclipse.dirigible	dirigible-commons-test	5.12.14		6f39b2dd08eb5de92877769beb4faf6b012cb0b0
org.eclipse.dirigible	dirigible-commons-test	5.12.15		e95e0aab95dd7857c04132165eb92de806cb331e
org.eclipse.dirigible	dirigible-commons-test	5.12.16		f40c91033b8629d8067d16ff19b8106daa1436dc
org.eclipse.dirigible	dirigible-commons-test	5.12.17		7e3c262ef5458f52fbc98650ace4c5c7e8769dac
org.eclipse.dirigible	dirigible-commons-test	5.12.18		a3dac7ddf63346c1865636852dd14283b663ee13
org.eclipse.dirigible	dirigible-commons-test	5.12.2		b96ee68e673079ff6d3fad47310e4b83dc0c25e7
org.eclipse.dirigible	dirigible-commons-test	5.12.20		b76e1e71abe82c9ccd0eb04ba491108521a642b0
org.eclipse.dirigible	dirigible-commons-test	5.12.21		2404dcd42bbb0ce92ce55e44f09aa5fc5bb84fbb
org.eclipse.dirigible	dirigible-commons-test	5.12.3		4da4930628fb66a3407977045f5b6d027b664dfb
org.eclipse.dirigible	dirigible-commons-test	5.12.4		e5050c9c706286cdca919918fcde074981910793
org.eclipse.dirigible	dirigible-commons-test	5.12.5		be4a1ebf66d990afc5e444c0fc77346de60b5c3f
org.eclipse.dirigible	dirigible-commons-test	5.12.6		9c2411267f08ea1f1f920e37695b3cb834bdf82c
org.eclipse.dirigible	dirigible-commons-test	5.12.7		0fb2f6ac206a228f1eac500c9e4312ca803897e2
org.eclipse.dirigible	dirigible-commons-test	5.12.8		c3f6bec47b719aa40d4ba1172abdf27044f43f3a
org.eclipse.dirigible	dirigible-commons-test	5.12.9		13640e67232c45f547da2aa2335c268f62b64aee
org.eclipse.dirigible	dirigible-commons-test	5.2.0		d05226ec481fa72ea86c78025684d0e69654196b
org.eclipse.dirigible	dirigible-commons-test	5.3.0		66987deff293f4b4446533507c40edd0db4f72f0
org.eclipse.dirigible	dirigible-commons-test	5.4.0		4ea9ec4b2070c789bfa252a1949bc30efc405d0f
org.eclipse.dirigible	dirigible-commons-test	5.5.0		5e9c66b97808400c31523def47676e9dc7816010
org.eclipse.dirigible	dirigible-commons-test	5.6.0		cbbd93eb93813d19fa969df4d1fd0018d0780753
org.eclipse.dirigible	dirigible-commons-test	5.7.0		594da6aaaef1d80df1ad8a632402cde006dd0974
org.eclipse.dirigible	dirigible-commons-test	5.7.1		90f79efad9bcf0b32b1bbe5248ab8f4f4bb19b9d
org.eclipse.dirigible	dirigible-commons-test	5.8.0		9aea4d04b9e8bb1f53c27299b67aefe343c7fb8c
org.eclipse.dirigible	dirigible-commons-test	5.8.1		0af389644b300053f3f03c83490a2caafd0c3403
org.eclipse.dirigible	dirigible-commons-test	5.8.2		c962580b53597aa34d5c10a095ec2afb481a03de
org.eclipse.dirigible	dirigible-commons-test	5.8.3		7d26e4528b43836d9e1fa516e7ada083832de005
org.eclipse.dirigible	dirigible-commons-test	5.8.4		0734c7b5e3cfbe2407f5d885addebe80a70f1d32
org.eclipse.dirigible	dirigible-commons-test	5.9.0		416b21fd2461047fec30a742dfee9c0162fa5d88
org.eclipse.dirigible	dirigible-commons-test	5.9.1		ec30b6fd55263b650ae5edb900ed832f57defffb
org.eclipse.dirigible	dirigible-commons-test	5.9.2		63656479f9295557fcc7cf4b48bb85b2a7048b8e
org.eclipse.dirigible	dirigible-commons-test	5.9.3		e2eda65f6cb43280acb297fadbd1b3d6236fbacb
org.eclipse.dirigible	dirigible-commons-test	6.0.0		d36f68664f6cbd6ea1bab7fc8fdaaf75adafeab4
org.eclipse.dirigible	dirigible-commons-test	6.1.0		a7fbdb6bd3505de2cdeaf386fd4a8cade730d64b
org.eclipse.dirigible	dirigible-commons-test	6.1.1		77f72da9080cbe52d0c13ff19e301bdc4140351d
org.eclipse.dirigible	dirigible-commons-test	6.1.10		224a9684d0dae41d2374966a75fd983f585ff26a
org.eclipse.dirigible	dirigible-commons-test	6.1.11		e355e7291aa5165d4d5efd7fdb4e58042d7f653b
org.eclipse.dirigible	dirigible-commons-test	6.1.12		c2a3c1b68b228e1eab1c24d35e587aefe4766bd5
org.eclipse.dirigible	dirigible-commons-test	6.1.13		e59822c65923aea0251fc1d8733f3bacc05462b6
org.eclipse.dirigible	dirigible-commons-test	6.1.14		853d2b76059cb736e8b91ac59dc34d9d8911a5b7
org.eclipse.dirigible	dirigible-commons-test	6.1.15		0f903836d20e0da4f1f315de47d1c8571e5a0b0e
org.eclipse.dirigible	dirigible-commons-test	6.1.16		25ffe3d7304354a6d84c56f742ac6f2604973e41
org.eclipse.dirigible	dirigible-commons-test	6.1.17		090cfc07fcbe1efd8bd9df03a7db2d2e3ee055c4
org.eclipse.dirigible	dirigible-commons-test	6.1.18		39d322991ef8e1ea203716e353ca225d02368dcb
org.eclipse.dirigible	dirigible-commons-test	6.1.19		a53aa447bb1d23e4f39416f08335f96005493765
org.eclipse.dirigible	dirigible-commons-test	6.1.2		aee7e0c4c3bd69f0d7d0434843c35ca347c408d9
org.eclipse.dirigible	dirigible-commons-test	6.1.20		41c290ee9082ea68af4644f86707eae4d48ea911
org.eclipse.dirigible	dirigible-commons-test	6.1.21		f12f90da588f9193af33611a811bdb52bc4cf26b
org.eclipse.dirigible	dirigible-commons-test	6.1.22		af00e143eb35ec7cd7c3aeed24ddc7fa4288e76c
org.eclipse.dirigible	dirigible-commons-test	6.1.23		191e4eb3872d117015397b1e11aea6703b0e565a
org.eclipse.dirigible	dirigible-commons-test	6.1.3		0fc4dd156ecd2bcc79a35f883a419e7902545ada
org.eclipse.dirigible	dirigible-commons-test	6.1.4		e04f2a48bc390c38be98744512d12ac1bbe325af
org.eclipse.dirigible	dirigible-commons-test	6.1.5		4015b16e4a7c93a584a5629ebef74aa3648e4fc3
org.eclipse.dirigible	dirigible-commons-test	6.1.6		d63af02c710514985a2196f3299fa9d6697cb548
org.eclipse.dirigible	dirigible-commons-test	6.1.7		7fc716950859e2742a063590a5da492f57b4c125
org.eclipse.dirigible	dirigible-commons-test	6.1.8		509a8dbe007ada4380fd387375887a9d5a72696a
org.eclipse.dirigible	dirigible-commons-test	6.1.9		3ac3380aa9a74a6c941a4b6e44bbac3dbd524599
org.eclipse.dirigible	dirigible-commons-test	6.2.0		e45447041f2ea8844d89a99616196760335d5e1e
org.eclipse.dirigible	dirigible-commons-test	6.2.1		b62ebd1ae7309ed5f158fe195f882c71f32638aa
org.eclipse.dirigible	dirigible-commons-test	6.2.10		faaeb1c3e0834551ac7f5db54ca02d8fc935876d
org.eclipse.dirigible	dirigible-commons-test	6.2.11		942d586643d6128d6494b2b937f6ba0b05e2428d
org.eclipse.dirigible	dirigible-commons-test	6.2.12		42b2700411bc6eddb46506d9c688e1481dcfe570
org.eclipse.dirigible	dirigible-commons-test	6.2.13		e4353ed6eff6df38598809df672e099903a1557d
org.eclipse.dirigible	dirigible-commons-test	6.2.14		18cd6ae057032fd6d3c69c1fdf104de6e6d4fed2
org.eclipse.dirigible	dirigible-commons-test	6.2.16		5a6c6e50c9ba982bb38eb462e154e31ab105a4d3
org.eclipse.dirigible	dirigible-commons-test	6.2.17		b63073eab56810686fb2d1a28cac0323be1e42e0
org.eclipse.dirigible	dirigible-commons-test	6.2.18		dd953d0ee1e45ec1f5d6f74256dde5959d2f64ba
org.eclipse.dirigible	dirigible-commons-test	6.2.19		42001c28dacb6b92452e474d3c35fb2ba003eec3
org.eclipse.dirigible	dirigible-commons-test	6.2.2		0a87f9459db65e7ec8d6034274ce23fc0ef7d62d
org.eclipse.dirigible	dirigible-commons-test	6.2.21		092fb09b300630cdcdc831e68f15a9313a934392
org.eclipse.dirigible	dirigible-commons-test	6.2.22		5fa6c24fc9088a777bc18d1e4a06968c8afd8314
org.eclipse.dirigible	dirigible-commons-test	6.2.23		b54c3e34d92c0a63622e3e310aaed22307530bf7
org.eclipse.dirigible	dirigible-commons-test	6.2.24		c590644a72a73f3d95eb3bab67e1f41ea16ec31e
org.eclipse.dirigible	dirigible-commons-test	6.2.25		6cfca5494b8cb5383855eeab5b9543d069607bf5
org.eclipse.dirigible	dirigible-commons-test	6.2.26		4c8519307d053a612366101c6a931ae292d23137
org.eclipse.dirigible	dirigible-commons-test	6.2.27		5ebbc94ca5da14f0708954b176ee524591ecabb6
org.eclipse.dirigible	dirigible-commons-test	6.2.28		389b77babc49afdc45ed7c86b5ec4137b6b69d57
org.eclipse.dirigible	dirigible-commons-test	6.2.29		ae59115c09e13889d592f3202f59d99f83c52bd8
org.eclipse.dirigible	dirigible-commons-test	6.2.3		20d30afda06f0d7c48b848431d7eda5b3a789ae9
org.eclipse.dirigible	dirigible-commons-test	6.2.30		ecbf6ccd08f4423b9fe480c3c1295df41a80522e
org.eclipse.dirigible	dirigible-commons-test	6.2.31		74f44d4260e5662111e79307418bdcaf8e0518ff
org.eclipse.dirigible	dirigible-commons-test	6.2.32		a3b9e31d22ea251ca1192a71733095439566c357
org.eclipse.dirigible	dirigible-commons-test	6.2.33		fa188d9b38f269f77c60ead535688dd5f2009116
org.eclipse.dirigible	dirigible-commons-test	6.2.34		e3a948249e561720da46ba03b50c0c5a120029f5
org.eclipse.dirigible	dirigible-commons-test	6.2.35		48eef96d3b8befae32623966d3ea5ceec09f371a
org.eclipse.dirigible	dirigible-commons-test	6.2.36		96f152c776918c10a5a7394f08a1b12e3905fa86
org.eclipse.dirigible	dirigible-commons-test	6.2.4		f958ab2f94660601569d65e5fff113a3b271aba7
org.eclipse.dirigible	dirigible-commons-test	6.2.5		8447ade5609097757570025c3239453118b1aca1
org.eclipse.dirigible	dirigible-commons-test	6.2.6		1f898d44e13ac1ddf7cc6984c8986e893e9c99c8
org.eclipse.dirigible	dirigible-commons-test	6.2.7		6c83671907eb6ee44d2bfc8af14c421ea3e8c736
org.eclipse.dirigible	dirigible-commons-test	6.2.8		ce78a2383cfa51478e2397571772664854659185
org.eclipse.dirigible	dirigible-commons-test	6.2.9		b9a3935cad7c1ed470edce5e1aea6750b2c2e4fb
org.eclipse.dirigible	dirigible-commons-test	6.3.0		2a1bb2541ea1fe6516ee978acd6976a3440546a7
org.eclipse.dirigible	dirigible-commons-test	6.3.1		c80fc2a4520447ff7dc0b400924ed63404602ec3
org.eclipse.dirigible	dirigible-commons-test	6.3.10		3263cfebec91b50c55d0216253ce788bd6f89b56
org.eclipse.dirigible	dirigible-commons-test	6.3.11		bf60e0b3e258a2a7c693212511c7c8de6598b4c3
org.eclipse.dirigible	dirigible-commons-test	6.3.12		9d47efdf75dbf73cf3a691502d7347206b408dd3
org.eclipse.dirigible	dirigible-commons-test	6.3.14		c516b860b736a248f009f78ad1b3dea3a00e91a7
org.eclipse.dirigible	dirigible-commons-test	6.3.15		d7815fc1ee42ffd06fee844a118c24f6e6b67082
org.eclipse.dirigible	dirigible-commons-test	6.3.16		3bc33e21bf23d714da50b032873f1b80a4788a77
org.eclipse.dirigible	dirigible-commons-test	6.3.16.1		d91bac04b5b7e41d6662b08ab89241def9426b67
org.eclipse.dirigible	dirigible-commons-test	6.3.16.2		fa4d6e15608bffab3d836d5d44d7ee0641c6fc16
org.eclipse.dirigible	dirigible-commons-test	6.3.16.3		ca1c61170e0a48136fe93e5b2bdcbb126f301c88
org.eclipse.dirigible	dirigible-commons-test	6.3.16.4		0aadc8fdaeec77a07111e50e79d7be3c34ff4d2c
org.eclipse.dirigible	dirigible-commons-test	6.3.16.5		8acc0acdeceae19dc1fe8f3431f8cafc1491daf0
org.eclipse.dirigible	dirigible-commons-test	6.3.17		9c073b984a29c45d1bb030f5c1be37edd2ca7743
org.eclipse.dirigible	dirigible-commons-test	6.3.18		6dde207fb222afe781472241be2425b346e20e73
org.eclipse.dirigible	dirigible-commons-test	6.3.19		7f6d14949846413ec74ba73f561708808e500335
org.eclipse.dirigible	dirigible-commons-test	6.3.2		2ce511d7e6f2960eb7bf93dd29abdb4d2feb5733
org.eclipse.dirigible	dirigible-commons-test	6.3.20		0811e795d5b956f18d8b1096a76dea6235a4c7d4
org.eclipse.dirigible	dirigible-commons-test	6.3.21		d791502fe46d11e5c267d7048a986a15767814fc
org.eclipse.dirigible	dirigible-commons-test	6.3.22		59013c214b76a7a877587ef5b676f787fd6aaef0
org.eclipse.dirigible	dirigible-commons-test	6.3.23		7540ac2f54eb930cbd8cbe1a58924d03c8093e5b
org.eclipse.dirigible	dirigible-commons-test	6.3.24		81432165f8241a7fce38e897e6dfddeb0c423bc5
org.eclipse.dirigible	dirigible-commons-test	6.3.25		05d8b129627d5a4d41af64f01255c9a89d921761
org.eclipse.dirigible	dirigible-commons-test	6.3.26		fa82323b0566a8e5ab66dd4556d250a654432ba4
org.eclipse.dirigible	dirigible-commons-test	6.3.27		5def30243d7656bac9977dd1035c1f596bc4342f
org.eclipse.dirigible	dirigible-commons-test	6.3.28		8dd5d6c61f9e28a49eb9863e83c443f9b02cfabe
org.eclipse.dirigible	dirigible-commons-test	6.3.29		c70e097ca4e15973c7b2113b487841a8430408e2
org.eclipse.dirigible	dirigible-commons-test	6.3.3		2087f22e5463b01792c0ee83f2dda252e07417ff
org.eclipse.dirigible	dirigible-commons-test	6.3.30		17cdd17730a27111843bdc2f08b9ea595b5797f5
org.eclipse.dirigible	dirigible-commons-test	6.3.31		490964a5657df965ae3e0cf2aee5647b82b9fa04
org.eclipse.dirigible	dirigible-commons-test	6.3.4		2f9d11e8c1ab7a5e0d1fbfaf27e729bf57fcc274
org.eclipse.dirigible	dirigible-commons-test	6.3.5		a25a94a2512b2e7a7735455d3979e6b6b402e8b2
org.eclipse.dirigible	dirigible-commons-test	6.3.6		d6e7e4bb2a39a246450f325bbe44ff537a36c8d5
org.eclipse.dirigible	dirigible-commons-test	6.3.7		1fc71284da5196e41e747a7a615716ffccd929a7
org.eclipse.dirigible	dirigible-commons-test	6.3.8		043d2fc1b627a7d388274241278c9325d22ebf08
org.eclipse.dirigible	dirigible-commons-test	6.3.9		2f308ddaaf9337bda6a0115ad11b2f4f2a7d6cc6
org.eclipse.dirigible	dirigible-commons-test	7.0.0		ac2d972d965c4bd47e22d432d0e316980e7b209b
org.eclipse.dirigible	dirigible-commons-test	7.1.0		860136ebb2c03171ee91163f4d48102e6a373bd6
org.eclipse.dirigible	dirigible-commons-test	7.1.1		a2faa8606ce06e009390d4e94680795a97c17e62
org.eclipse.dirigible	dirigible-commons-test	7.1.2		92638fdd22645dea0a4d672ac6faa88e626a8cb8
org.eclipse.dirigible	dirigible-commons-test	7.1.3		55e6d49feaf2cfdf9215b3027d1d7f3f7a07932e
org.eclipse.dirigible	dirigible-commons-test	7.1.4		2d63616b4c2a037bd2151013747b96c948e7b399
org.eclipse.dirigible	dirigible-commons-test	7.1.5		380cc50992ed2a4d86b9ab706245fd68f048c56b
org.eclipse.dirigible	dirigible-commons-test	7.1.6		ddd6f9d5c99e70045fe04437e875e90c040019ad
org.eclipse.dirigible	dirigible-commons-test	7.2.0		9ab8198bac62a5781ae0aff7cde1b52a8e17e6a1
org.eclipse.january	org.eclipse.january.asserts	2.0.2		df90fbd2330d920a9595b12362ed345b9c911a75
org.eclipse.january	org.eclipse.january.asserts	2.1.0		947371e25eeb771db71a593d8037269ce2aafaa3
org.eclipse.january	org.eclipse.january.asserts	2.1.1		4e7bf1ecd8b0f5cd818d6ecc87ba7ad1d6b321a4
org.eclipse.january	org.eclipse.january.asserts	2.1.2		16bcebebe7bbc0e688f98e97f0b6215eebd59f55
org.eclipse.january	org.eclipse.january.asserts	2.1.3		0cafe97c0ae9d434382bc9a32195f97fd2ec097d
org.eclipse.january	org.eclipse.january.asserts	2.1.4		50abe01e3745fe73e72b7b4ce67aa780be2e64a0
org.eclipse.january	org.eclipse.january.asserts	2.1.5		3f67dc3611e85a77cb6751a310fb2ad0968fdeb2
org.eclipse.january	org.eclipse.january.asserts	2.2.0		8c2f6382e918db31497ad3203e6e2823becc7eb7
org.eclipse.january	org.eclipse.january.asserts	2.2.1		420bf28eca3dc6ae72b20227563bea97d54a8532
org.eclipse.january	org.eclipse.january.asserts	2.2.2		3bb96111c75baad014c59d0c96ac53bc70d78918
org.eclipse.january	org.eclipse.january.asserts	2.3.0		a16722c9ebe4eee81367073602b5826bff16ebac
org.eclipse.january	org.eclipse.january.asserts	2.3.1		b044df598ced9b8d3702df47d43f2cf4a1d743f1
org.eclipse.january	org.eclipse.january.asserts	2.3.2		573ff5dab150e46123262aae9e15f0bdbf8d9629
org.endpoints4s	xhr-client-circe_sjs0.6_2.12	1.0.0		919c37278fe5434ee3b6efe37d15b1e5495eef29
org.feasy.cloud	application-server-api-parent	1.0-RELEASE		N/A
org.graalvm.truffle	sl-truffle-tck	24.0.0		2177abe4339b465a99d87d981d3f47d30e3aaf41
org.graalvm.truffle	sl-truffle-tck	24.0.1		8bfa56064a3684c44dc10d7e75e165e53f51c65c
org.graalvm.truffle	sl-truffle-tck	24.0.2		fd1a73fc5cdffe1d7ca9cd4e0a13103f873c6ec8
org.graalvm.truffle	sl-truffle-tck	24.1.0		3544526f4c2697171bafd7b68b8f81d7a07bbcef
org.graalvm.truffle	sl-truffle-tck	24.1.1		5a763ca917bcfd209405d8a19c5a169e2722e30e
org.graalvm.truffle	sl-truffle-tck	24.1.2		7791f20a49c2d16440a6e12cbfbdc007c26293ca
org.graalvm.truffle	sl-truffle-tck	24.2.0		88c625128c26a3726188530c84b1453079401269
org.graalvm.truffle	sl-truffle-tck	24.2.1		dae24345ba8a282ea1499869bfecd23808d20f8e
org.hesperides	core	0.1.3		N/A
org.hesperides	core	4.0.0		N/A
org.hesperides	core	4.0.1		N/A
org.hesperides	core	4.0.2		N/A
org.hesperides	core	4.0.3		N/A
org.hesperides	core	4.0.4		N/A
org.hesperides	core	4.0.5		N/A
org.hesperides	core	4.0.6		N/A
org.hesperides	core	4.1.0		N/A
org.hesperides	core	4.1.2		N/A
org.hesperides	core	4.1.4		N/A
org.hesperides	core	4.1.5		N/A
org.hesperides	core	4.1.6		N/A
org.hesperides	core	v4.0.0		N/A
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha1		94625525b7d2e2d41b4fa3426c1d91e4c7c7c146
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha2		2bb8c8a7b0eb27bf44dffe3d4402d13d64bb423f
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha3		397cffd7e8548e4eb2a234c1a34d91dfa83a0a50
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha4		54850c9a9f32742a749515905c43533055c60be7
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha4.SP1		c652fc5c50d59eaaeb5ad54bfecca4b2d117be0d
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha4.SP10		37923614d15cce2adc10fddaeb74c9cd9f44c8fc
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha4.SP8		5079b0aa5f58f1553ce40da8e27394520ed543c2
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha4.SP9		83b034b1f8a80497ddc7bfe4c4f883e01b874670
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Alpha5		109253cf68c83fe40635f123331128f02141ae44
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Beta1		e4cbc4821b97d1ad30218aebd03cf28f1a1e9558
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.Beta2		96a72b5d4586f642bc5c402129beaa92ce798152
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR1		4a653b10874229cbe605cf6e6f77aa061048f03a
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR2		8cbaec13c03bf479c12a6a78147cf67a2c564355
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR3		1d9a7f782659e46aedb00145898fd4aa8427fc55
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR4		55f8af4ffbd730ec59c9dcfb11dc832e96fbe28f
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR5		f334db940b907606a9f21f2c2edbdb63eca68027
org.jboss.arquillian.testenricher	arquillian-testenricher-resource	1.0.0.CR6		cf13d58f1ac56eade420e79665be8ab4e4b7e74a
