ch.admin.bit.jeap.messaging.test.messagetype.jeap	jeap-initializer-simple-test-event	1.0.0		49fab2f8e71ebbeb1d3361d11cf0664bc55db340
io.github.qsy7.java.modules.index.modules.datastore	impl	0.3.2		cd7874c45eb41f2659bb332d50b4450344641d73
io.github.qsy7.java.modules.index.modules.datastore	impl	0.3.3		ed8f0001fded33538b9ad4631b104646cec9f2dc
io.github.qsy7.java.modules.index.modules.datastore	impl	0.3.4		785bb02a107592f8af72ab16772d68368895a509
io.github.wslxm	xj-base-admin	1.0.0		3f74c70eeb6235f636e0049967f2070179c80948
io.github.wslxm	xj-base-admin	1.0.1		08136058ebafe318b8efc2aed9a703242a325323
io.github.wslxm	xj-base-admin	1.0.2		a350201939e1ad90fbca2164802afd1911d32750
io.github.wslxm	xj-base-admin	2.0.1		412f1ab9fe7d9ec3cb9bdc92166a5f8ece78c2c3
io.github.wslxm	xj-base-admin	2.1.5		cdb5c45e5dd4fe033a08ab077f7348d68eb58b39
io.github.wslxm	xj-base-admin	2.1.6		ad37419760dabade2156a4943932ecd1f2cb85bc
io.github.wslxm	xj-base-admin	2.1.7		f71ddf0c8a1264de94658a3623ad613b2bc2ca87
io.github.wslxm	xj-base-admin	2.1.8		7b7394d07993045b122636112be16ee1789acb5b
io.github.wslxm	xj-base-admin	2.1.9		b2563c03972b487a8e89561d212afd943e410c83
io.github.wslxm	xj-base-admin	2.2.0		541f38569f0aa4344daf25e0bde21153a4963ad3
io.github.wslxm	xj-base-admin	2.2.1		039691f3d47fd68f324309e22129ed7e35245043
io.github.wslxm	xj-base-admin	2.2.2		b9dc6ec36660e52301f1e9128d3981ba611d0bb6
io.github.wslxm	xj-base-admin	2.2.3		8fc47a9ab5062508a3e441a47eda8aa42a0d04fc
io.github.wslxm	xj-base-admin	2.2.3.1		baddc563b3be6cb06efbebbd36bd479035e872a7
io.github.wslxm	xj-base-admin	2.2.4		627e50187335c35d952a10786f81dbbe5c60239d
io.github.wslxm	xj-base-admin	2.2.5		582dd3cc5639808f26742ac311e459cfd74b530c
io.github.wslxm	xj-base-admin	2.2.6		b2eb6bd7268823720a91b47299a0d4ecec446702
io.github.wslxm	xj-base-admin	2.2.7		116c21dfb5e6790f3e1f053ee904bd4421637c45
io.github.wslxm	xj-base-admin	2.2.8		d89cce45c3b4127ba2637a263bef16dec7773c4a
io.github.wslxm	xj-base-admin	2.2.9		2311bddf7f252a1b0b2b9fd9bb0d97ecd92ad411
io.github.wslxm	xj-base-admin	2.3.0		367a08c04b928bbf81fbb3c7abda21f179a016df
io.github.wslxm	xj-base-admin	2.3.1		f6e9b73b1f3179326f41ce0e089e43d0d3730f06
io.github.wslxm	xj-base-admin	2.3.2		de96513f974406c8b898ae598cb985b74b4f868a
io.github.wslxm	xj-base-admin	2.3.2.1		2cf44a88c7ca4540c11ee4b3709e07ece5d76253
io.github.wslxm	xj-base-admin	2.3.2.2		f8a9301845b76d5a514adc5c42e75d697c6f67e3
io.github.wslxm	xj-base-admin	3.0.0		f0eb2033e2b1b45cd14db4fe436a5b0d1607d54b
io.k-libs	heap-native	0.1.0		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	18.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	18.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	18.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	19.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	20.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	21.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.13		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	22.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	23.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	24.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	25.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	25.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	25.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.restHandler-1.0	25.0.0.4		N/A
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.0		2135c824641040bd0682b3a91b3b50b74c75ba00
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.1		87c882302120e3fcf7f23143f708e52d38c659da
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.10		ade02323e0cbfd3f2eb3686f6653496c0c89cbe2
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.2		aed1d30d30eaae2602961e26d91e03db3899e764
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.3		ca974d796342b423310b2299d42e0074e35334c9
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.4		eedfb861f4ddb4ce41440905560339686c13dae7
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.5		645176fadf84a831cf724ab666adb5aa389b320f
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.6		b44f6fd998e489f0db76aded8dac59cefe098e5c
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.7		b2e38dbf081def2ab4b74291d0f5267e056ab6a7
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.8		3ee96d17fa93d2574cf173852d8c228dba71c7b4
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.0.9		37f0b0ccdd6ca5cb468cb4486311dd3b0eda4a6f
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.1.1		cf91d7ce0bcafd0f98b26c1513b5c8e153be11b8
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.1.2		e1627f48405b444e3ae9590821b514f6835563c5
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.1.3		3fb00dd19cbfef6bbf3685f95afd6862b7b8da5f
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.1.4		db3592de6b1ccb760ae74655b093e87d7d8ae7bf
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.3.1		ce3df4badde7a56a7f7e025b36af684ec6304477
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.3.2		8f8f8f0668701bad7f3ea0559e36b2d74a6f19e8
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.4.1		49221ceb2f989fc549072c862163b54438ea6932
io.streamnative.pulsar.handlers	shadow-namespace-load-manager	4.0.4.2		a39a24540fe56c722eb3e6f7c0b69aeb9b98470b
it.nicolasfarabegoli.pulverization-crowd	common-watchosarm32	1.0.0		N/A
it.nicolasfarabegoli.pulverization-crowd	common-watchosarm32	1.0.0	metadata	3b2b39d99eb461a08fe9f45a3d8489b7ebbbecb4
ky.korins	sha_native0.4_2.12	1.0.0		f0ea57e5708109c3878d9154ee54069b9eebf430
ky.korins	sha_native0.4_2.12	1.1.0		7da1a4bc8099f346448ed716e472ef87987a1c24
ky.korins	sha_native0.4_2.12	1.1.1		b7c76fba5595833a2cd1b94dd1a4292975811ba8
ky.korins	sha_native0.4_2.12	1.2.0		bfe87648fb77224b271d4f505c459c1830c9723f
ky.korins	sha_native0.4_2.12	1.2.1		a9165d19e35df9faefea3d6eb2c28b92615bdc0e
org.apache.abdera	abdera-extensions-serializer	0.4.0-incubating		a056579e88cde8cb00cef658f3127d226abe45b7
org.apache.abdera	abdera-extensions-serializer	1.0		102a825dda78b6840d632d2c10f286f09c3fdb20
org.apache.abdera	abdera-extensions-serializer	1.1		dcd8a1b8125ca70e6b2456b6b717e0636961e84d
org.apache.abdera	abdera-extensions-serializer	1.1.1		d5bb3bbf4e5ba1e59b8af4e79dd08d69ba2e6056
org.apache.abdera	abdera-extensions-serializer	1.1.2		25698f8363b4d2a0ece4e8fc73de62aa39e5f0bd
org.apache.abdera	abdera-extensions-serializer	1.1.3		7078bcc4945c63af7dfa62784ea277d0dcdf9b13
org.apache.hop	hop-transform-cratedbbulkloader	2.10.0		dd7284e0fba590b89d5f2cbeb52b0f02a005c62f
org.apache.hop	hop-transform-cratedbbulkloader	2.11.0		ba0f537f07b44f248194fd5af9f6bfe40780a967
org.apache.hop	hop-transform-cratedbbulkloader	2.12.0		ec753a7daaa1f19ecadceb42c84503a5481db9a8
org.apache.hop	hop-transform-cratedbbulkloader	2.13.0		8c7d7e04d90a54e403f4b58405c0cf10728c2063
org.apache.hop	hop-transform-cratedbbulkloader	2.9.0		61335bdc0e3a2c2dc49868dc7a9c32c45259166c
org.apache.kerby	kerb-identity	1.0.0		565b8d0e3637447317bb6d03569a7bc493a68985
org.apache.kerby	kerb-identity	1.0.0-RC1		bdbc645265be91ab900db214b68ce1507300c000
org.apache.kerby	kerb-identity	1.0.0-RC2		d606d73af5c98cee7ba85325d423f8f634c53415
org.apache.kerby	kerb-identity	1.0.1		eb91bc9b9ff26bfcca077cf1a888fb09e8ce72be
org.apache.kerby	kerb-identity	1.1.0		e99c0f69a2afba5104e43850f5bb774d0bda0669
org.apache.kerby	kerb-identity	1.1.1		affab39198968b7f81e281f2067beeda328d4bb1
org.apache.kerby	kerb-identity	2.0.0		9a3f5bac95627fdf804631f164e750830d28c50f
org.apache.kerby	kerb-identity	2.0.1		111b4e7617904a81ca44a6df53c523d2edd9505a
org.apache.kerby	kerb-identity	2.0.2		1764bce47882f4bd8381b380398d09331a84b6a3
org.apache.kerby	kerb-identity	2.0.3		0704d04804ff500f160b99ecf83258187e31d5ef
org.apache.kerby	kerb-identity	2.1.0		f9df482c85a446291d60bd7cbbf3a2cfc409d135
org.apache.stanbol	apache-stanbol-enhancement-engines-entitylinking	0.10.0		N/A
org.apache.stanbol	apache-stanbol-enhancement-engines-entitylinking	0.12.0		N/A
org.apache.stanbol	apache-stanbol-enhancement-engines-entitylinking	1.0.0		N/A
org.apache.tajo	tajo-catalog-common	0.10.0		e608c9be8bd48e616d84f980c08a938e339b030d
org.apache.tajo	tajo-catalog-common	0.10.1		b2810590520ebd7ec265da97286e69611a5da88d
org.apache.tajo	tajo-catalog-common	0.11.0		3ad38cfe729efbb3854f1ac2048c2fb113baa7f2
org.apache.tajo	tajo-catalog-common	0.11.1		5f29b69f4aec3bd930205d59157962531158952e
org.apache.tajo	tajo-catalog-common	0.11.2		c716070980cd82300ebca1b229f28c0564440f74
org.apache.tajo	tajo-catalog-common	0.11.3		1206f9e591ed4a1908973def6cc188706eceac39
org.apache.tajo	tajo-catalog-common	0.8.0		7f0e2fe4635ca5e8b931a907ae7df78007cf7ba6
org.apache.tajo	tajo-catalog-common	0.9.0		015098036b11319080c46409f857f07340925081
org.apereo.cas	cas-server-support-surrogate-api	5.2.0		29e1bd658db89054ae20e3870a650d1ec58b30c8
org.apereo.cas	cas-server-support-surrogate-api	5.2.0	resources	f401c9565140b6e247c6a4c03d234ab514fc1281
org.apereo.cas	cas-server-support-surrogate-api	5.2.0-RC3		fa719b5290e18163b83e8d552f5d893b0d767b0b
org.apereo.cas	cas-server-support-surrogate-api	5.2.0-RC3	resources	ee6cc243bd7381f034d614cea5ec7f1baaf171df
org.apereo.cas	cas-server-support-surrogate-api	5.2.0-RC4		b9684cd88aa61659af6bb428d2d3b993b84c00ed
org.apereo.cas	cas-server-support-surrogate-api	5.2.0-RC4	resources	54774a53cf40c62d869da6bd59a304b38c5a682a
org.apereo.cas	cas-server-support-surrogate-api	5.2.1		568d99a0c675b9d81976ac4dd92e5cc1e55e3609
org.apereo.cas	cas-server-support-surrogate-api	5.2.1	resources	83b18f38d4e0ed8617878dc6ee54342d1e1df449
org.apereo.cas	cas-server-support-surrogate-api	5.2.2		29208057f10410bde8244e1e6a20fdf398ed056d
org.apereo.cas	cas-server-support-surrogate-api	5.2.2	resources	7175842daebfb28088eb6bf5a9ff5c30ddebe5b4
org.apereo.cas	cas-server-support-surrogate-api	5.2.3		48e1275648a9eceb0174e47ddb8f84c55e9903ea
org.apereo.cas	cas-server-support-surrogate-api	5.2.3	resources	3321f10ef0c6853d992eb687fd5ed546db300f96
org.apereo.cas	cas-server-support-surrogate-api	5.2.4		624963097572962458c1be3d9ad5ccb9f6dda59b
org.apereo.cas	cas-server-support-surrogate-api	5.2.4	resources	60bf273038281c85d79f51a950d78cb171fed508
org.apereo.cas	cas-server-support-surrogate-api	5.2.5		48ec20ffd0b21e387ef01e10fc350752d5dbcf84
org.apereo.cas	cas-server-support-surrogate-api	5.2.5	resources	6429478c91e3f35d0c33b76f94925dbc4166582d
org.apereo.cas	cas-server-support-surrogate-api	5.2.6		abb475a8d74511c3517c4fe05a4d8284ce71d96d
org.apereo.cas	cas-server-support-surrogate-api	5.2.6	resources	cf6b62aa98e325b924b6f59bd3898a3ee1e8a8ce
org.apereo.cas	cas-server-support-surrogate-api	5.2.7		575d861059d2c9e56503acc70137a5924afe290c
org.apereo.cas	cas-server-support-surrogate-api	5.2.7	resources	05ee2c9e08114785228398e0b22527f773e757d5
org.apereo.cas	cas-server-support-surrogate-api	5.2.8		32b5c97f9d18a784aed3c4e5f9b852132f6e4029
org.apereo.cas	cas-server-support-surrogate-api	5.2.8	resources	92e6be8340bcee089ee0009ba5d2c2d41bf892c0
org.apereo.cas	cas-server-support-surrogate-api	5.2.9		0998fb0da38d86262f89f21fe980c667296cda1a
org.apereo.cas	cas-server-support-surrogate-api	5.2.9	resources	ba0c142ed5d27f3e0e2adbb3304775aea71f0b98
org.apereo.cas	cas-server-support-surrogate-api	5.3.0		a78937eac084d3282ef628a7ec12b16e8757ee21
org.apereo.cas	cas-server-support-surrogate-api	5.3.0	resources	0e46c710dcd1853904d3db63fa355733b4a9f1ab
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC1		4cec49fce1f77ee174e34ff43a4cef91f8412721
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC1	resources	def11aa80228670bbdf4670998b0bda9d347351f
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC2		4e361265b462520543ff7fa81a1a865ee8867ff1
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC2	resources	43772db6ac917517b915020a0d1a19f9f49a4fe6
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC3		a1d21e86abc402913204f09dd84336cc0cd7b814
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC3	resources	e0fdfcb0e74de943f8f3e35333cc5accbc90807c
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC4		afa96f25f0154f6ed17e645c1a84003199d31f8b
org.apereo.cas	cas-server-support-surrogate-api	5.3.0-RC4	resources	e791a5fb2352c7a0f0c99ee3086fa16845c79f00
org.apereo.cas	cas-server-support-surrogate-api	5.3.1		81a2021ed15d021afa78e641b662ddb6b3f1ef1a
org.apereo.cas	cas-server-support-surrogate-api	5.3.1	resources	04c4ba0200a23282c5b8ee5de08e4515134eef20
org.apereo.cas	cas-server-support-surrogate-api	5.3.10		825512b1f22a3135e0d1d3806591965ee673ad30
org.apereo.cas	cas-server-support-surrogate-api	5.3.10	resources	8b3211d51e19aef583a83d515679bd9307734814
org.apereo.cas	cas-server-support-surrogate-api	5.3.11		5e54b7cd370030ff0f848a0341073f3cf4f5ced1
org.apereo.cas	cas-server-support-surrogate-api	5.3.11	resources	f37a61d36fa829f55f0544920ebcff1c3feff454
org.apereo.cas	cas-server-support-surrogate-api	5.3.12		dc95aa6422a54aadfac388156db10e14b53d886f
org.apereo.cas	cas-server-support-surrogate-api	5.3.12	resources	0c699b53c12eb99c8bf71b5e81e1147fba97746a
org.apereo.cas	cas-server-support-surrogate-api	5.3.12.1		e79bb4d1ecc89ab385ecc6c33ded88fccbbc54d5
org.apereo.cas	cas-server-support-surrogate-api	5.3.12.1	resources	568ccb2ba02ac4cbe9a2bfef4fb4ae7e84d4deff
org.apereo.cas	cas-server-support-surrogate-api	5.3.13		946c1737f112f1fb7e510b57a54f22f169bdfe85
org.apereo.cas	cas-server-support-surrogate-api	5.3.13	resources	b8017daf97217a96cf9d688536edebb09f5575c8
org.apereo.cas	cas-server-support-surrogate-api	5.3.14		5a52d6a331334bda9914f02b2f4a3c64c4df965c
org.apereo.cas	cas-server-support-surrogate-api	5.3.14	resources	32b32be203b96f721abf47f444e497d897f087d0
org.apereo.cas	cas-server-support-surrogate-api	5.3.15		637be7e8cdafd2fb4b7dfba0972020b831fe64d9
org.apereo.cas	cas-server-support-surrogate-api	5.3.15	resources	03749c6b89a249c287c301bda148dccba0cf5ed1
org.apereo.cas	cas-server-support-surrogate-api	5.3.15.1		b651091d2a778dfbb8ec4d175c1346c9b2e56680
org.apereo.cas	cas-server-support-surrogate-api	5.3.15.1	resources	a491795ed189ea01d7dc7e43cef4bc95f0053e53
org.apereo.cas	cas-server-support-surrogate-api	5.3.16		4e24fc5fec94b25098eef1b841093e7cacc2092b
org.apereo.cas	cas-server-support-surrogate-api	5.3.16	resources	f9f7135cbc9d4404d8d7061e8af9d67c2198a84c
org.apereo.cas	cas-server-support-surrogate-api	5.3.2		d7231bc69f2c707b10e86fc6af787b733c97660c
org.apereo.cas	cas-server-support-surrogate-api	5.3.2	resources	b746262e2216d06dd0f335befad2d281b8b93d5a
org.apereo.cas	cas-server-support-surrogate-api	5.3.3		c95dca1bdb9b666ed249ff26fd4693e1b60d82ed
org.apereo.cas	cas-server-support-surrogate-api	5.3.3	resources	574dc869e193606c527a4d32789d7ee53c3e0d1d
org.apereo.cas	cas-server-support-surrogate-api	5.3.4		9e7a99f0b802c814d53ecd3aefdcc6dae4b70ae2
org.apereo.cas	cas-server-support-surrogate-api	5.3.4	resources	00bdbecc162ea22e98cb1e4119d4bc02001518ab
org.apereo.cas	cas-server-support-surrogate-api	5.3.5		ed61f44812015aa4945c28468c229bbc9444f3b2
org.apereo.cas	cas-server-support-surrogate-api	5.3.5	resources	a82522c60ab927dffe78182fdc85694bdc83f1fb
org.apereo.cas	cas-server-support-surrogate-api	5.3.6		e388b94394dadfaa424112e68b5876bf12302e9e
org.apereo.cas	cas-server-support-surrogate-api	5.3.6	resources	adeb61d79ee52f2d33762c4b4ae09e7139b61ae9
org.apereo.cas	cas-server-support-surrogate-api	5.3.7		433b7b0a33db05625180490eb5df8634765aee86
org.apereo.cas	cas-server-support-surrogate-api	5.3.7	resources	aea14da66c49b1d0cd263b45fc6f5ea719e24b64
org.apereo.cas	cas-server-support-surrogate-api	5.3.8		b1ee820922f7e6e8b54dd68e8d1b427c4da9734d
org.apereo.cas	cas-server-support-surrogate-api	5.3.8	resources	b152958bd6a2f4a0527dcc75db958e3449888195
org.apereo.cas	cas-server-support-surrogate-api	5.3.9		90aed9576356efdcd94a4c27522c69ee34af14c2
org.apereo.cas	cas-server-support-surrogate-api	5.3.9	resources	21ef6bf50396546e832a364fc8df2222c6564b3e
org.apereo.cas	cas-server-support-surrogate-api	6.0.0		735fa10a1ebdaea2b7702c13715cfaa66581efad
org.apereo.cas	cas-server-support-surrogate-api	6.0.0	resources	4dea4363194e5327fe80ba9f187ca346568adbda
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC1		2389c933423f0414c92c8a999a92845460dcb94b
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC1	resources	dbff473a7a25a12b5ecf2774c46f193f1eb9e6da
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC2		1efffc31d2af41964dfbb963e046bbbff82c7302
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC2	resources	0b4725f80c88363f7ae5eb68e3133f325354e1a6
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC3		33a975965088f9bb442dba1126a15d9951fbc803
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC3	resources	8bed7f23c3f8d580c36dec1b96ceff01155e5d15
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC4		d39456595b62b81f9b3dc41d60dfea0bc00c11e2
org.apereo.cas	cas-server-support-surrogate-api	6.0.0-RC4	resources	bda9550a487b3597cb488d434a4f4265245820dd
org.apereo.cas	cas-server-support-surrogate-api	6.0.1		09ffa95225bf568a8cd81fc054eda2d53d24e34d
org.apereo.cas	cas-server-support-surrogate-api	6.0.1	resources	ae08ec1358e1a46927c780a8a99677a3a895217c
org.apereo.cas	cas-server-support-surrogate-api	6.0.2		36a3492529b3ac14408c0a7a1bbd07be46bb8c75
org.apereo.cas	cas-server-support-surrogate-api	6.0.2	resources	d428a2ba732c4952e69f0b1ab0bd64d6d5d13f57
org.apereo.cas	cas-server-support-surrogate-api	6.0.3		64662ea8eef2cbd5e7ccc8bce1bb2d3188e15a60
org.apereo.cas	cas-server-support-surrogate-api	6.0.3	resources	4833dc2c2159b5904f7cc801c48e93d27bbb9d89
org.apereo.cas	cas-server-support-surrogate-api	6.0.4		b2f51224cd5dfcc007ed0989149ccfa15d926161
org.apereo.cas	cas-server-support-surrogate-api	6.0.4	resources	da82c52bed80fb0671294783b46d4ddf6ca078b2
org.apereo.cas	cas-server-support-surrogate-api	6.0.5		a4d92e5abf6dd1901b2870c928db1cfb92bf412c
org.apereo.cas	cas-server-support-surrogate-api	6.0.5	resources	fd74fd3b90d6b453d3ce66b394e910b7ff5a8334
org.apereo.cas	cas-server-support-surrogate-api	6.0.5.1		1f4071870571155ebb3f926d374b09e52aed8e1c
org.apereo.cas	cas-server-support-surrogate-api	6.0.5.1	resources	9fffcd8f27486e5fb51d630440b97f986fee352a
org.apereo.cas	cas-server-support-surrogate-api	6.0.6		4cf253ded73f96f7f2de7bfa5475211f116af5bd
org.apereo.cas	cas-server-support-surrogate-api	6.0.6	resources	d6243f2b3ccac23e7f2a526a41daf3d5856bef69
org.apereo.cas	cas-server-support-surrogate-api	6.0.7		333966c5893bdd8e75f0dc5e1ba49154a186123f
