biz.netcentric.aem.ops.healthchecks.migration	hc-migration-better-deployment-handling-package	1.0.0		N/A
org.xwiki.rendering	xwiki-rendering-macro-comment	3.5		57f32d6d31642a20f662c913a8312ab7434d6433
org.xwiki.rendering	xwiki-rendering-macro-comment	3.5-milestone-1		f2549add519d3b4c0d232b91f067783c2c4be261
org.xwiki.rendering	xwiki-rendering-macro-comment	3.5.1		64148b3ff38fb1e01d108874e642a2050380d059
org.xwiki.rendering	xwiki-rendering-macro-comment	4.0		829693214e130395748a32c4531cc7dab134c10f
org.xwiki.rendering	xwiki-rendering-macro-comment	4.0-milestone-1		f39978da6cf97018ac2b970aa1ef7089f355e277
org.xwiki.rendering	xwiki-rendering-macro-comment	4.0-milestone-2		50001979d9e98694c5775fd7b3e93b1e2fbb7f1c
org.xwiki.rendering	xwiki-rendering-macro-comment	4.0-rc-1		a17b9e51b804eb0ab63f8d07a5175cd89131a8ce
org.xwiki.rendering	xwiki-rendering-macro-comment	4.0.1		f8c6ca4c7d665e51bc2ffd3dea8b4eccc5a0e5fa
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1		a01f9679da47f9c3a0dcb7ee8e4098190d3c0e69
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1-milestone-1		f344c2511118cea07c6653f4e57c00105acb6e14
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1-milestone-2		3cbc4f7b58a1a2ad457c350cbea21d07078a1c85
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1-rc-1		b6bbc8f43478918b793f14532d5514438af26274
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1.1		4de1daa25ac8d329abdfdd76797053f27c06e596
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1.2		9b9460d05286707c36c7b26fa3465ed0f6a3eaa3
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1.3		041605aeaef44a86b513ef837ac989651cbbaf95
org.xwiki.rendering	xwiki-rendering-macro-comment	4.1.4		899a08ff47183fbea566783f1485f9e220605090
org.xwiki.rendering	xwiki-rendering-macro-comment	4.2		353bc6be3bab023a3da76b81eea9d7328be9f204
org.xwiki.rendering	xwiki-rendering-macro-comment	4.2-milestone-1		8a05014675ff6123b0adccb34ac503736b208124
org.xwiki.rendering	xwiki-rendering-macro-comment	4.2-milestone-2		8735cff8c203455a9083040df5282ae9619c4053
org.xwiki.rendering	xwiki-rendering-macro-comment	4.2-milestone-3		22cd033e967d34abc82d05a78d2a1f50c28dd24f
org.xwiki.rendering	xwiki-rendering-macro-comment	4.2-rc-1		af463185c5a8c56a6c0816ea91e32548ec2019b1
org.xwiki.rendering	xwiki-rendering-macro-comment	4.3		d50a39520b9b6826a30ebde97d9dc4de87412958
org.xwiki.rendering	xwiki-rendering-macro-comment	4.3-milestone-1		415285a8af5b2bec75ebeaddd56bc14720cb5222
org.xwiki.rendering	xwiki-rendering-macro-comment	4.3-milestone-2		831c58c94cfa66b69e8076a829e70c43ccbf6cae
org.xwiki.rendering	xwiki-rendering-macro-comment	4.3-rc-1		6074e0405923013c45bbd8bfc228ed2e2f43330c
org.xwiki.rendering	xwiki-rendering-macro-comment	4.3.1		db00a221191a2986cdf8cd724700b30020c9911f
org.xwiki.rendering	xwiki-rendering-macro-comment	4.4		1fb3e41c30113b13154b9e11184c8ce035e3d58c
org.xwiki.rendering	xwiki-rendering-macro-comment	4.4-rc-1		6d8ebf22231a37adfe9d8d0ccebf00efe5dba750
org.xwiki.rendering	xwiki-rendering-macro-comment	4.4.1		d07299d0a391c8a7e4351afa3be35f874907f4ac
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5		2bdcfeb680ad0ea8cd3d093e001cf6e379869540
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5-milestone-1		02677822f15d6e91373e41d7bbf24413e02f5358
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5-rc-1		251f5e27f1b58ed4a0e97f5a6b13d969da8f7c45
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5.1		a06aed953f080a11318f518c8c031ac935c509c6
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5.2		9ec6f4450f4846cb19bd08d0d969aa6776b399cc
org.xwiki.rendering	xwiki-rendering-macro-comment	4.5.3		83f14f66cf55e12fe530ded4dec1990796735689
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0		d6b8ac7911b509ca5e9ef877cefa61ed7d585d95
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0-milestone-1		13833ba1be3cc3550f5b518b4cc94e97061f413b
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0-milestone-2		5e986acbcfaaafe02027ed472390cb7b94340fc4
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0-rc-1		669deb59995779bb58ca87ad75d0c4aa683de72b
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0.1		0f46688452ddfe699164cd56226579b7c250458c
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0.2		9b6d57fe3f1760e159fe2bf4af170539decbc3c9
org.xwiki.rendering	xwiki-rendering-macro-comment	5.0.3		14be22fcd06baf31ccf41051ece84490f931600a
org.xwiki.rendering	xwiki-rendering-macro-comment	5.1		e0aaf64238515365b4bee8284ed6184a79b66dfb
org.xwiki.rendering	xwiki-rendering-macro-comment	5.1-milestone-1		46af6c9bcee8882b77cc6a291972428fc8c11b4a
org.xwiki.rendering	xwiki-rendering-macro-comment	5.1-milestone-2		fc40d244934447afd939d0e05efda7f928b6c90b
org.xwiki.rendering	xwiki-rendering-macro-comment	5.1-rc-1		1a4cd8fec59f603caa0e0fefb775375c0d17d34a
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2		6903a5a95f3c18b1554291b21d489a7808cbab45
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2-milestone-1		3a414122d527eb3519448882333da99d639ea44f
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2-milestone-2		339b70ce93b761d055b15b889747e4778a99e60a
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2-rc-1		3c325d1b5005dcac8f16b3e63fa283e45c21818d
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2.1		3a337c32a76a2d20807c79a74a4fcf5ec7290899
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2.2		101710a3c33a62eefd95167bbeea56ec9767ce94
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2.3		63c6b16a596c15d88b314ef29ccd5af335af4ae4
org.xwiki.rendering	xwiki-rendering-macro-comment	5.2.4		a1d4627ebf983c18cfa3ff528cf06866eda8dbce
org.xwiki.rendering	xwiki-rendering-macro-comment	5.3		94ba58f1467990b28d5e45207d913694ba934e37
org.xwiki.rendering	xwiki-rendering-macro-comment	5.3-milestone-1		8708d1c5d4d0b2ce7bc8bb80c55213cd211d3df8
org.xwiki.rendering	xwiki-rendering-macro-comment	5.3-milestone-2		36fd018f51e8e2280557e42ae8e4ff3bfb870ec2
org.xwiki.rendering	xwiki-rendering-macro-comment	5.3-rc-1		497a45b9a8aec33d2303e6f02e92c73fc0240ac9
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4		d0a6a701c8d186d0fa75a40d0b15cb976be06f9d
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4-milestone-1		10d964a91055bd30ab5ede537c75db3137138e90
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4-rc-1		6136447f185615de2e33a79703433ab6f35c2d1f
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.1		fe52577f9cd1e5f0999ed25822409c98e851d8b5
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.2		797ac2f1a4ef6ab8ffca038050a3d88e7d7ad81a
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.3		b40572a5a05df2a1b0d2b3c4a3eeba76f945c07c
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.4		3d8256edd42079c5ee29931e533aa45805ee8936
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.5		3aeb89160f39695261f60df77dd809c6d91d6f10
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.6		4981f108929cc70a543a0d3251f1a839aebfce8e
org.xwiki.rendering	xwiki-rendering-macro-comment	5.4.7		3841bbfffeee65cebbc82144ec118b82cad91546
org.xwiki.rendering	xwiki-rendering-macro-comment	6.0		61dcc5d592db817bf92b42762d09aa36eb6a39b6
org.xwiki.rendering	xwiki-rendering-macro-comment	6.0-milestone-1		761b670c8f8e6869765cb98c7d2a7a119b17b75b
org.xwiki.rendering	xwiki-rendering-macro-comment	6.0-milestone-2		6731885e4e1de14d8e827f9a41469ce4820a4ed6
org.xwiki.rendering	xwiki-rendering-macro-comment	6.0-rc-1		231995403dcf7d5f39955585fc2f46a38e8f5eed
org.xwiki.rendering	xwiki-rendering-macro-comment	6.0.1		e3583336c12803cdce1108599de43fbc4cd04dff
org.xwiki.rendering	xwiki-rendering-macro-comment	6.1		c9c1cd88bd5e4c00bff71322b578e1cf8954da3a
org.xwiki.rendering	xwiki-rendering-macro-comment	6.1-milestone-1		376c85c6989b0a658fd65b8d462a3462acb775ba
org.xwiki.rendering	xwiki-rendering-macro-comment	6.1-milestone-2		aefb2866d9219954566fc151a8519ce87b171312
org.xwiki.rendering	xwiki-rendering-macro-comment	6.1-rc-1		dd178804ce988a607925875fa30b4b2f525aaa20
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2		f9934980548dc65600e46634b4085ce88170c16a
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2-milestone-1		cb00696207d60eeb67c9d39badfd169cf00c5e07
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2-milestone-2		498ef403814e79211f88fd780f6cd7af1ff14dc6
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2-rc-1		cea5d56ffa0424ba8dda38859c87bdb73d3a03c4
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.1		c9aeb21c9273601880e692fed71e0be161955e2f
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.2		d57ec30e167115a85fdd99b88c5ec30348db05d3
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.3		0756cbc5ebd53a459923aa773a3037077b554216
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.4		650a9ac3d63da81201ca79cb943756949ffa913e
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.5		f4dd2a0f0117f2e66ac025123aa7ea3b70eb00b8
org.xwiki.rendering	xwiki-rendering-macro-comment	6.2.7		e7e9cab464725dc040e7f251f3d97dce272d0c97
org.xwiki.rendering	xwiki-rendering-macro-comment	6.3		ea223531c42b254602c9a64f31017774e1c3b0d2
org.xwiki.rendering	xwiki-rendering-macro-comment	6.3-milestone-1		f2c7209a0b638024f4cd310aac559e038dfe451b
org.xwiki.rendering	xwiki-rendering-macro-comment	6.3-milestone-2		f2c4e1f9008219100743966001be97e13a995e34
org.xwiki.rendering	xwiki-rendering-macro-comment	6.3-rc-1		4a7416d35436d285e0f3b1d595fdae237ad3c0bf
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4		23084f5d5071f9cd475214c9cebf129856e10cc1
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4-milestone-1		8504382f1b7f5f49f0da4bc7d2f17e7814134ba2
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4-milestone-2		a2e97045c11e0ba13ef2033867bb059f99aaeb9b
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4-milestone-3		e9ccd04a63e02d417f67f3f56dc7507e8cbf2ac2
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4-rc-1		6eea6864a767a093fa4fe06ba7df7d4f9b95dfa3
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.1		e9e4fd9624fcae7f552342065c95055dfc77e465
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.2		b253fc3f062a7015402fbdf59e3ab45c980dd961
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.3		f4ab2953b4684a3c761b59ab001da4125f4b3109
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.4		d524210805870cc66c5f9cb4a23623875918bcc7
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.5		ff463cb990a8aada21faf1c34cd09a3c55c76793
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.6		1b60d04064b6e8653f79b57fa84a6c6613724213
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.7		3311d43ad0385fd043c55bf4d7a1b2bd0d7948f3
org.xwiki.rendering	xwiki-rendering-macro-comment	6.4.8		0e3d850b82be4b273dfbd01cbb667762f8a99839
org.xwiki.rendering	xwiki-rendering-macro-comment	7.0		62fa7a54f42843a2fea77271fcd9b30771338e2f
org.xwiki.rendering	xwiki-rendering-macro-comment	7.0-milestone-1		7fc1b3603e314873b8ac51e2380fba769d49647d
org.xwiki.rendering	xwiki-rendering-macro-comment	7.0-milestone-2		4a66657aea27eda44d95660d92993c2c92f715db
org.xwiki.rendering	xwiki-rendering-macro-comment	7.0-rc-1		d74c9e4fa8c906981ea96946ea69522a42e7ad84
org.xwiki.rendering	xwiki-rendering-macro-comment	7.0.1		7aacf9efa7ba48d25817463430c1d163795b3a13
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1		d2e1822149818e8430dd3b77015952ec064dfb5f
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1-milestone-1		66f9e2f9ad283984d6f50d2effbc82d376e7a543
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1-milestone-2		8ce58cbdb11e052957e0d0791e0d6f3b251fc5d2
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1-rc-1		c9f8784d89bad2d0489be517d84e00b626924a07
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1.1		8c5757c203eec39d16fabb02d99499331549dacd
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1.2		9f00ba094d51390e384f948fb589097b8227bdb1
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1.3		c02fc6d52b0d6bb4215c39504ea69cad68fa3810
org.xwiki.rendering	xwiki-rendering-macro-comment	7.1.4		2ef8caa641bb49a2dae9fe615de1f94837b450d9
org.xwiki.rendering	xwiki-rendering-macro-comment	7.2		58796bc4960ea458ce1a66fcb6921c674103820c
org.xwiki.rendering	xwiki-rendering-macro-comment	7.2-milestone-1		a7fc13e5c063a49cbbc21a6fb937a404b1c7b3fe
org.xwiki.rendering	xwiki-rendering-macro-comment	7.2-milestone-2		97878cc3807c73015dd59fd1c9b33ed977567fba
org.xwiki.rendering	xwiki-rendering-macro-comment	7.2-milestone-3		7a995419f90ec22aaf6ac7845bb1efe1afb2a306
org.xwiki.rendering	xwiki-rendering-macro-comment	7.2-rc-1		36f44773a2576a89b6e54f9b450f6d747d439f2d
org.xwiki.rendering	xwiki-rendering-macro-comment	7.3		b6e033afc98c98fe47f21c9d42eef98176b374aa
org.xwiki.rendering	xwiki-rendering-macro-comment	7.3-milestone-1		f6d2998d6f570d304357d123452022f39952428a
org.xwiki.rendering	xwiki-rendering-macro-comment	7.3-rc-1		eeec946790d0a63579fcfe6e45cc7f13e907b4bc
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4		724d82596653fa18a19a1c4841c39f87484f24f0
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4-milestone-1		f6d0d90ba60b230b207abff2a7ee71f398e82929
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4-milestone-2		e0c5026087a9f3f6a5d6b2e6fb65ea13cc33017d
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4-rc-1		3ebd64acc8eff13edce3cbb12dd4792fdb634121
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4.1		e4d8aaa3818d268e9ba3f4eae2ba582f955e3256
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4.2		46995f2aac63d0e0875a5d91e61d9aad9bebe62c
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4.4		0dec4adfd0eec867d3409e19f5b0e58c9ec5af32
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4.5		266b9adad5c9aeb95ac37e400fd9ccc0e6d66dd1
org.xwiki.rendering	xwiki-rendering-macro-comment	7.4.6		ef1b0f72fdaffc786c962e4dc5cd6b7f0ab22175
org.xwiki.rendering	xwiki-rendering-macro-comment	8.0		2f5b96e5bb4649f1979c9073c3354d4957d82017
org.xwiki.rendering	xwiki-rendering-macro-comment	8.0-milestone-1		dd7c1f1289297a2cb193312fd2b8322484ce5701
org.xwiki.rendering	xwiki-rendering-macro-comment	8.0-milestone-2		960a6b7eb2b6d2147017c4eaf8a16ea9c7e0703b
org.xwiki.rendering	xwiki-rendering-macro-comment	8.0-rc-1		9c23540442046d38a1c156cdf06a97a7e0f89d17
org.xwiki.rendering	xwiki-rendering-macro-comment	8.1		af6b7af591ce057e2eb3025d5598642b5d44896d
org.xwiki.rendering	xwiki-rendering-macro-comment	8.1-milestone-1		aae0a9d6e74dea8687aeaa9ce94739a7d3c8eb4a
org.xwiki.rendering	xwiki-rendering-macro-comment	8.1-milestone-2		ee14f9f358fe2def8dc685065caabbbeea9690ac
org.xwiki.rendering	xwiki-rendering-macro-comment	8.1-rc-1		7f642ac283e898c41678c7a8f1165fccdb54d5b4
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2		de93e47266866b0c97d16b7cf07defcb31bd06c1
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2-milestone-1		aae4b57040da399d497d1fbd02149b327103e0be
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2-milestone-2		f3fe4c4a7c76cf1c137a936e3acae81912dd1c2c
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2-rc-1		d41f83042893a6ebc7f17826fcf05768f9fdf439
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2.1		5d86693bc6cb7f7142ad2deb1950db69511dd5b6
org.xwiki.rendering	xwiki-rendering-macro-comment	8.2.2		e77155583dd678dc7ee27775a56da4a3b772449e
org.xwiki.rendering	xwiki-rendering-macro-comment	8.3		47e02a387a2534b195bbe1fcf9a9852e4330be6b
org.xwiki.rendering	xwiki-rendering-macro-comment	8.3-milestone-2		2ba1665ba73f242bc0ba7058dabb83515d8ffb2f
org.xwiki.rendering	xwiki-rendering-macro-comment	8.3-rc-1		c34b289054cb9dd73d993e39b9b0da279029e6c1
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4		ae4e5b660d64ad592b84cd9657547f7987d5114b
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4-rc-1		8e39054bf93fd65b2b880031be2a776bbf1c4bbf
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.1		6410cd92d2c22c0ec5729beb019430bce42484ac
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.2		2c8f7d24e0472195056ed1f7aec8c8267e0f7ed8
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.3		2a5cc8cbcbaa2747f3c50e35f6f5fcef67c1e083
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.4		38ca344d50e235b1b8123c192d731d3844fe06fe
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.5		9f41e83f76966d50ec35107011fc9a161b205ad3
org.xwiki.rendering	xwiki-rendering-macro-comment	8.4.6		e5761e76c4a89ab35bde73a96ac8c91352825730
org.xwiki.rendering	xwiki-rendering-macro-comment	9.0		8c95fc04be29c6919e2b5b23360deb109e6fb314
org.xwiki.rendering	xwiki-rendering-macro-comment	9.0-rc-1		4beb93178262d756f11e4888e009ac55d9ea2cf3
org.xwiki.rendering	xwiki-rendering-macro-comment	9.1		fb70b8518876dc03a41f2122477d897706fc355c
org.xwiki.rendering	xwiki-rendering-macro-comment	9.1-rc-1		7c58f53167626f9ad3cccfa1af72a6f91ffb9d78
org.xwiki.rendering	xwiki-rendering-macro-comment	9.1.1		76486f26dd99ce4d03923da2b673c3623e9f0f7b
org.xwiki.rendering	xwiki-rendering-macro-comment	9.1.2		3d69afc7ee58e2d9739269f062e72019f1f4ce68
org.xwiki.rendering	xwiki-rendering-macro-comment	9.10		bed4e9a881bf8f79ee04b0dac1d2cb9e7380dd4b
org.xwiki.rendering	xwiki-rendering-macro-comment	9.10-rc-1		ed0b2fe75bdba56dfe31db4bd1a26abb828bb85c
org.xwiki.rendering	xwiki-rendering-macro-comment	9.10.1		e5a94977c1bbf287f5e0f7f7e6f0b54823a94f59
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11		253143db902ace23520eebabaa5a8c62e06f9658
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11-rc-1		77e420b8e44fe42c99d32cf009d10d3d2de307e7
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.1		986fa8f94107a2eb039bf94996cbb16895797094
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.2		f0ac7de95bfcb935468b258dc4b290703983312e
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.3		cf0777208b0b0c8d19249db42316365c5f5f6a3c
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.4		0e2c800490b1576f6965bab70e88669a69812341
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.5		df49c90a0ec895cb01b6358c1ad48f7201e2baef
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.6		f5ffc19ebf9d4743beec8b4b77803f322dd1ccfd
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.7		63043ab23deb4f97c09edcbb1f6ebf52754345ed
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.8		43d941ae275a200a99b36b1df1c3a2f716534b5f
org.xwiki.rendering	xwiki-rendering-macro-comment	9.11.9		3b2c6893de395e02fff12a5f5cf34ac871cf70d9
org.xwiki.rendering	xwiki-rendering-macro-comment	9.2		9c0857e6235b5e5d7ebce606b271144934b5f821
org.xwiki.rendering	xwiki-rendering-macro-comment	9.2-rc-1		c4600391b50e5ff5a7a6c85ce06c7ea0293dd42a
org.xwiki.rendering	xwiki-rendering-macro-comment	9.3		c9e3c7535d4a703cd2f26ec2f8a2067e00470880
org.xwiki.rendering	xwiki-rendering-macro-comment	9.3-rc-1		d1d86538540b1e326af2e9d2cc1d9f693be67777
org.xwiki.rendering	xwiki-rendering-macro-comment	9.3.1		1b165a550a6bf01eaa49dd6d0b7cbad8bea3869e
org.xwiki.rendering	xwiki-rendering-macro-comment	9.4		e0a435b1f83441a38406e10b75f6768cc5f955d2
org.xwiki.rendering	xwiki-rendering-macro-comment	9.4-rc-1		a2b3b0808f8c657be1711f2f88ee5095b5f786e5
org.xwiki.rendering	xwiki-rendering-macro-comment	9.5		e49b74c231c41f8925004ce7cc0de92938b5cf49
org.xwiki.rendering	xwiki-rendering-macro-comment	9.5-rc-1		95165c66439d42c60f836795cab63b880e57b916
org.xwiki.rendering	xwiki-rendering-macro-comment	9.5.1		27e90b3297fd9ece14d0c0956583a286f8a01430
org.xwiki.rendering	xwiki-rendering-macro-comment	9.6		1e2bfd2fe40a80666b4192b63288054cf0fc4c45
org.xwiki.rendering	xwiki-rendering-macro-comment	9.6-rc-1		12dfae2ef5272ae5e8b56b3110c61dbf8a37e108
org.xwiki.rendering	xwiki-rendering-macro-comment	9.7		689696e332067206f7a9154bc76c325d6c0cbfe6
org.xwiki.rendering	xwiki-rendering-macro-comment	9.7-rc-1		8fe1b3c2c80ca47c4fdd281cf50924b41a0cabef
org.xwiki.rendering	xwiki-rendering-macro-comment	9.8		b6b70357874625534d00c60b90df9ce836df3db9
org.xwiki.rendering	xwiki-rendering-macro-comment	9.8-rc-1		c37f16605a0d9899e3722062559453deba9df81f
org.xwiki.rendering	xwiki-rendering-macro-comment	9.8.1		de493cf6cb59afebcd14006ff4c7ef9f7a85aed7
org.xwiki.rendering	xwiki-rendering-macro-comment	9.9		3bdcf4a69a3ea1f63955ad5dd62998276fd385fd
org.xwiki.rendering	xwiki-rendering-macro-comment	9.9-rc-2		2ab93e89e8b43bbb21f1adbd1cf363dd828a0b89
ru.tensor.sabycom	sabycom	21.6219.63		N/A
ru.tensor.sabycom	sabycom	21.6219.65		N/A
ru.tensor.sabycom	sabycom	21.6262.12		N/A
ru.tensor.sabycom	sabycom	22.1204.12		N/A
ru.tensor.sabycom	sabycom	22.2104.27		N/A
ru.tensor.sabycom	sabycom	22.2132.39		N/A
ru.tensor.sabycom	sabycom	22.3206.25		N/A
ru.tensor.sabycom	sabycom	22.4111.20		N/A
ru.tensor.sabycom	sabycom	22.4139.39		N/A
ru.tensor.sabycom	sabycom	22.5206.16		N/A
ru.tensor.sabycom	sabycom	22.6111.26		N/A
ru.tensor.sabycom	sabycom	22.6139.35		N/A
ru.tensor.sabycom	sabycom	22.7211.30		N/A
ru.tensor.sabycom	sabycom	22.7253.24		N/A
ru.tensor.sabycom	sabycom	23.1204.22		N/A
ru.tensor.sabycom	sabycom	23.2104.16		N/A
ru.tensor.sabycom	sabycom	23.2132.37		N/A
ru.tensor.sabycom	sabycom	23.3204.34		N/A
ru.tensor.sabycom	sabycom	23.4204.22		N/A
ru.tensor.sabycom	sabycom	23.5104.25		N/A
ru.tensor.sabycom	sabycom	23.6204.38		N/A
ru.tensor.sabycom	sabycom	23.6232.57		N/A
ru.tensor.sabycom	sabycom	23.7106.36		N/A
ru.tensor.sabycom	sabycom	23.7146.82		N/A
ru.tensor.sabycom	sabycom	24.1204.53		N/A
ru.tensor.sabycom	sabycom	24.1234.88		N/A
ru.tensor.sabycom	sabycom	24.2118.67		N/A
ru.tensor.sabycom	sabycom	24.2146.48		N/A
ru.tensor.sabycom	sabycom	24.2174.65		N/A
ru.tensor.sabycom	sabycom	24.3218.48		N/A
ru.tensor.sabycom	sabycom	24.4111.31		N/A
ru.tensor.sabycom	sabycom	24.4141.60		N/A
ru.tensor.sabycom	sabycom	24.5218.46		N/A
ru.tensor.sabycom	sabycom	24.6204.41		N/A
ru.tensor.sabycom	sabycom	24.6241.76		N/A
ru.tensor.sabycom	sabycom	25.1204.30		N/A
ru.tensor.sabycom	sabycom	25.1232.58		N/A
ru.tensor.sabycom	sabycom	25.2118.38		N/A
tz.co.asoft	lexi-console-androidnativex64	2.0.16		N/A
tz.co.asoft	lexi-console-androidnativex64	2.0.17		N/A
tz.co.asoft	lexi-console-androidnativex64	2.0.18		N/A
tz.co.asoft	lexi-console-androidnativex64	3.0.1		N/A
tz.co.asoft	lexi-console-androidnativex64	3.0.11		N/A
tz.co.asoft	lexi-console-androidnativex64	3.0.12		N/A
