br.com.ingenieux.launchify	launchify-maven-plugin	0.0.1		f597787f0e37f1f7959478cc32b05df5e6655f6f
io.github.thebesteric.framework.agile	database-plugin-parent	1.0.19.9		N/A
io.github.thebesteric.framework.agile	database-plugin-parent	1.0.20		N/A
io.github.thebesteric.framework.agile	database-plugin-parent	1.0.20.1		N/A
io.github.thebesteric.framework.agile	database-plugin-parent	1.0.20.2		N/A
io.github.thebesteric.framework.agile	database-plugin-parent	1.0.20.3		N/A
io.github.tudouyay	easy-gray	1.0.0		N/A
io.github.usernugget	class-redefiner	0.0.1		e5024df051f16cd6f8b73b6fb9ef3ead72b6ba0c
io.github.usernugget	class-redefiner	1.0.0		399341b1e4a6eeb09a1cef1c624c7993eab96ce0
io.github.usernugget	class-redefiner	1.1.0		d8dc2dbedef7aabd9d7094a98046d38224b0def3
io.github.usernugget	class-redefiner	2.0.0		d28d07727c754e00b2ae9af15f61026a4d6c85be
io.github.usernugget	class-redefiner	2.1.0		00f302b6ea08740e4252b8c12d58631705d25d5a
io.github.usernugget	class-redefiner	2.1.1		e8ca2642b2f44022f78b554feab3e59f896ffdcf
io.github.usernugget	class-redefiner	2.1.2		9ab3f27aca2007bce47b77e4c1ae3056b1193453
io.github.usernugget	class-redefiner	2.1.3		cf6d96f241b0e957390a730c8262a8161635c5ec
io.github.usernugget	class-redefiner	2.1.4		045c07aea0ba5ac131b376176972958622248021
io.github.woody230.ktx	function-jvm	4.0.1		a75bd122fbbb2c738afa43b2a008be9ca44bfb48
io.github.woody230.ktx	function-jvm	4.1.0		4e0e8485c9cdcfed84083ecf2944ebb970efa17b
io.github.woody230.ktx	function-jvm	5.0.0		3f6c765ef2c462019d1af55c62423939a5261a2d
io.github.woody230.ktx	function-jvm	6.0.0		524a78ebfc713344d9db770569407dd39d822b13
io.github.woody230.ktx	function-jvm	6.1.0		524a78ebfc713344d9db770569407dd39d822b13
io.github.woody230.ktx	function-jvm	6.2.0		f56ac253855ddc08f031cdf500144b74f37545c3
io.github.woody230.ktx	function-jvm	6.3.0		9fdaeded8e234834da7f86b760d0d65fcf8ba0d6
io.github.woody230.ktx	function-jvm	6.4.0		9fdaeded8e234834da7f86b760d0d65fcf8ba0d6
io.github.woody230.ktx	function-jvm	6.5.0		9fdaeded8e234834da7f86b760d0d65fcf8ba0d6
io.github.woody230.ktx	function-jvm	6.6.0		9fdaeded8e234834da7f86b760d0d65fcf8ba0d6
io.github.woody230.ktx	function-jvm	7.0.0		9fdaeded8e234834da7f86b760d0d65fcf8ba0d6
io.matthewnelson.kotlin-components	encoding-base32-android	1.0.0		N/A
io.matthewnelson.kotlin-components	encoding-base32-android	1.0.1		N/A
io.matthewnelson.kotlin-components	encoding-base32-android	1.0.2		N/A
io.pravega	pravega-segmentstore-server	0.1.0		de37a1985115e43b10fef034bef63034d8fb525c
io.pravega	pravega-segmentstore-server	0.10.0		1244deeadf2e82f5f669f486dedcf66e77e0c408
io.pravega	pravega-segmentstore-server	0.10.1		9ea6c42d63e098ff87a8f877ae9b826e330880e5
io.pravega	pravega-segmentstore-server	0.10.2		43746981987584c674df1155f03488cdd5bf72d0
io.pravega	pravega-segmentstore-server	0.11.0		9c7bcd52975cdc11c9fa63a492206b05bb90ccc1
io.pravega	pravega-segmentstore-server	0.12.0		11f11ff70ede0552c7f441f9a5ba6cd2a26e4a84
io.pravega	pravega-segmentstore-server	0.13.0		c21f3bc14ae3de1f64613123ce53a941e26943bb
io.pravega	pravega-segmentstore-server	0.2.0		5a5d3c43008177e939749dc65be9230865949b8d
io.pravega	pravega-segmentstore-server	0.2.1		0e518fb68167afc4f28c7bd58011520a1469b06b
io.pravega	pravega-segmentstore-server	0.3.0		9a6f0aff9af6d365de3781bdfdf67acc87c138a3
io.pravega	pravega-segmentstore-server	0.3.1		3dfc897019b9f6d5a8185ebb8a5adc5bd0c956b6
io.pravega	pravega-segmentstore-server	0.3.2		2f38138b0bff205809c042ae03ea498e4e6cb8de
io.pravega	pravega-segmentstore-server	0.4.0		b5c0c6b7a2bb79904dd044f18f99787983f0eb9d
io.pravega	pravega-segmentstore-server	0.4.1		b49d9bf2e8ddcf74e586aefc38e96aaeada1360b
io.pravega	pravega-segmentstore-server	0.5.0		cb1d56dfe12d81816cec0b7b67b410592e42ebe9
io.pravega	pravega-segmentstore-server	0.5.1		88a0deedc789041fde6844cfe3f1dc04870a4c8d
io.pravega	pravega-segmentstore-server	0.6.0		fd1c45e888031d4084f842d10e0471fff1f2c2a7
io.pravega	pravega-segmentstore-server	0.6.1		c50d90ff9de511ce73134a5ba2c82f0f90bca50a
io.pravega	pravega-segmentstore-server	0.6.2		9af52c083d99d2af42398521bb1464d9f24d0667
io.pravega	pravega-segmentstore-server	0.7.0		36ef2a7f8cf80c4fb0197bea8cdd4d33c17ee5be
io.pravega	pravega-segmentstore-server	0.7.1		245f4985ea24be735d56b6b232cd61179fa75aa7
io.pravega	pravega-segmentstore-server	0.7.2		97d73c53dffcdce255367bdb3e2aff541c713e49
io.pravega	pravega-segmentstore-server	0.8.0		cddb69c00d4b5c7e49b17d72d3937f26e5a5a6b5
io.pravega	pravega-segmentstore-server	0.8.1		3ea245f2ba513a55a71fad41439d5f04ef9f600e
io.pravega	pravega-segmentstore-server	0.9.0		938b1c1f50f6759d410eeb33e2bd545df17d336c
io.pravega	pravega-segmentstore-server	0.9.1		4494e0e16e520e7bc8dd61300ab2d10ac344b213
io.tiklab	tiklab-postgresql-starter	1.0.0		ac267763e05d65f55483b1a641094a126cc8bb3f
io.tiklab	tiklab-postgresql-starter	1.0.0.2		b7a2e121446fd6f09fcecd46bd5ec3a835d1b4fd
io.tiklab	tiklab-postgresql-starter	1.0.0.3		5e80a3658dcc2f8c6dba74d2d8087d4ef2495237
net.databinder	unfiltered-util_2.8.0	0.5.1		505d7b62120c56accc256515a9e6413eda27c092
net.databinder	unfiltered-util_2.8.0	0.5.2		409db8762a19335dce2c2ef9c0ad70e2114846da
net.databinder	unfiltered-util_2.8.0	0.5.3		5f62cdc0b503d264716b109d31736046e370e553
net.databinder	unfiltered-util_2.8.0	0.6.0		40a635fdc8543c6f34648885049b97c747922d11
net.databinder	unfiltered-util_2.8.0	0.6.1		31ed7028f0f2c641f95fd1aed66fdbd095c3ca6a
net.databinder	unfiltered-util_2.8.0	0.6.2		1bbc6a6327328c8a03a3a71aa82685c7470ff0c6
net.jahhan	dubbo-rpc-memcached	1.0.0-RELEASE		88993e255a1790b6dada5c254390607cb7dc384e
net.projecttl	PBalance-api	1.0.0		ffabc1736f1723346742bf81dd4d17eea098cea3
net.projecttl	PBalance-api	1.0.0	all	df199301238852504c537b0ea1249dce61120c44
net.projecttl	PBalance-api	1.0.1		3edb6ecec8d9ff34dd4c376b962d1d6b669e7509
net.projecttl	PBalance-api	1.0.1	all	8cd3417f0a73b2509865b4913dabf4e7443a5483
net.projecttl	PBalance-api	1.1.0		83f15da67c991dbb8223e5d337e6a206ed5538c1
net.projecttl	PBalance-api	1.1.0	all	ad81dc19cfbe0f7405794f36d88db66d70facfa7
net.projecttl	PBalance-api	1.1.1		cfa72180fefe1b7153d84e137ddff4918f9591c1
net.projecttl	PBalance-api	1.1.1	all	7a4760c1bbdeee69534a72a52b17f2e4d897597d
net.projecttl	PBalance-api	1.1.2		7bc5e8e749d9c4b5c3ee7394b5d58f49db208ace
net.projecttl	PBalance-api	1.1.2	all	a64c2a07a20a48f1bc63a5f8c90bd8305e1db2af
net.projecttl	PBalance-api	1.1.3		b45cedba46ac4c9dc0b9d001d4455c756d4be4f1
net.projecttl	PBalance-api	1.1.3	all	ed898f56ca5b758cc385aba9ef409defcc330ea4
net.projecttl	PBalance-api	1.2.0		494eb18b83ac742e90f92cec0cd1b7598524a586
net.projecttl	PBalance-api	1.2.0	all	edebc7e5da03ae159a85f885e4d3d75a4c084a99
net.sourceforge.owlapi	owlapi-examples	3.3		72ea62d59b60f51bee24e13d9dca686dde7e3390
net.virtual-void	speed_2.11	15		40a08ca621c0b315a56c34ccbf1c72f4563fdba4
online.qiqiang	forest-framework	1.0.0		92cc1e1ef8dfdf6e410402198414e60ceae66499
org.antframework.idcenter	idcenter	1.1.0.RELEASE		N/A
org.antframework.idcenter	idcenter	1.2.0.RELEASE		N/A
org.antframework.idcenter	idcenter	1.3.0.RELEASE		N/A
org.antframework.idcenter	idcenter	1.4.0.RELEASE		N/A
org.antframework.idcenter	idcenter	1.4.1.RELEASE		N/A
org.antframework.idcenter	idcenter	1.4.2.RELEASE		N/A
org.antframework.idcenter	idcenter	1.5.0.RELEASE		N/A
org.antframework.idcenter	idcenter	1.5.1.RELEASE		N/A
org.antframework.idcenter	idcenter	1.6.0		N/A
org.apache.cocoon	cocoon-qdox	2.3.0		N/A
org.apache.kyuubi	kyuubi-shaded-zookeeper-36	0.1.0		12079c4c7648d9e53b22229f37ab648700e61c67
org.bitlap	rolls-zio_3	0.3.0		043fdadc020da1ae926b38237d7b1a48c93e1189
org.bitlap	rolls-zio_3	0.3.1		3e76c5060b7bceb8bf6aefd8fa104ce1f0c21cea
org.bitlap	rolls-zio_3	0.3.2		a056d503c09b407becbb3fbb1407a0e7fc20c399
org.bitlap	rolls-zio_3	0.3.3		31ea46505350024854947d47d69596c7e72055a9
org.bitlap	rolls-zio_3	0.3.4		25fc8c815e10320bfd365dc994871fd106cf566b
org.danbrough.ktor	ktor-server-html-builder-iosarm32	2.2.3		df7bb01d9917406517b216973424dc01a909a62c
org.danbrough.ktor	ktor-server-html-builder-iosarm32	2.2.3	metadata	df7bb01d9917406517b216973424dc01a909a62c
org.eclipse.edc	token-spi	0.10.0		07f6a5499211f63b2795c1f50cbd87ef953fc27a
org.eclipse.edc	token-spi	0.10.1		66cb7a36ff2462d55f5dc8f824aef6cce20871a1
org.eclipse.edc	token-spi	0.11.0		6746178599c636786b83e0486c22fc45c770ecf3
org.eclipse.edc	token-spi	0.11.1		73a60143e41987570283f09b183e5dd50e7e97a4
org.eclipse.edc	token-spi	0.12.0		6a97bd7a5affe90b5704946a44a4caae7df86331
org.eclipse.edc	token-spi	0.5.0		2652811c1adfbe9255233168fbeb83890b60c9bb
org.eclipse.edc	token-spi	0.5.1		7b63e85a226150fa936e6deef9eb7c061304726a
org.eclipse.edc	token-spi	0.6.0		724c95c1100fe87ce079530b37f048df5ddecce7
org.eclipse.edc	token-spi	0.6.1		50e0521840615aba7bf7f0d82ac4db8de922dfed
org.eclipse.edc	token-spi	0.6.2		e0af9bb95fc6a914accd3597efe9883a9279d77a
org.eclipse.edc	token-spi	0.6.3		68ffb3ecd9ce7c027767aa9dada728fe02bf3fee
org.eclipse.edc	token-spi	0.6.4		46b9e9c8c247bd5026d846bdb412fc07febf2565
org.eclipse.edc	token-spi	0.7.0		8e17e80e6bc1572ab1ce185407a07349e7b15fdb
org.eclipse.edc	token-spi	0.7.1		359b62dbea08f17d5382a879adf1cde6b72f38d0
org.eclipse.edc	token-spi	0.7.2		aa721eb7167f58df3195e793109668b71b4e7983
org.eclipse.edc	token-spi	0.8.0		2026b2156592f4ab0dabbbe2de1fdae1d6d183e9
org.eclipse.edc	token-spi	0.8.1		7d183825399d61d154b5f88fa84fe85205b65421
org.eclipse.edc	token-spi	0.9.0		da64e040101832da3b186cdfe6f6b3a16648732e
org.eclipse.edc	token-spi	0.9.1		c477862b233519ff4d2b419600091105c27f4aa9
org.endpoints4s	algebra-playjson_2.13	1.0.0		6283237e16964fd12abbde076d66d8b2649ec6fb
org.endpoints4s	algebra-playjson_2.13	1.1.0		a6e5e8d408d0297df22f860a6216e0bdc450ba7e
org.endpoints4s	algebra-playjson_2.13	1.10.0		7310d387579ec126693951d87fea5279ea590bfa
org.endpoints4s	algebra-playjson_2.13	1.11.0		8a64c58bc832849061eed0f7ea2abf11fee883da
org.endpoints4s	algebra-playjson_2.13	1.11.1		73b1859ee875aa912a9956c12427ef311e7cddc3
org.endpoints4s	algebra-playjson_2.13	1.12.0		d2e02fb4a428e5710ce082bdf4e3e185c8d26645
org.endpoints4s	algebra-playjson_2.13	1.12.1		891c702f2b00251109361e7032e08fc637af8fd4
org.endpoints4s	algebra-playjson_2.13	1.2.0		b0d7e1ddaecb181d9c000c40d7def95baa0ad1a6
org.endpoints4s	algebra-playjson_2.13	1.3.0		8bebba899cd188b84396215816fd636ce12502d8
org.endpoints4s	algebra-playjson_2.13	1.4.0		79447baf228712caa6bec540f3f0384ba9120d0e
org.endpoints4s	algebra-playjson_2.13	1.5.0		2eab3aaeb78af1303e85906f1ee4fd9531a64162
org.endpoints4s	algebra-playjson_2.13	1.6.0		c821f43f3ccee66011b874144cb5e6ed5fd2e064
org.endpoints4s	algebra-playjson_2.13	1.7.0		ffedde83cfe23ab3a5de92446ba66197141e8919
org.endpoints4s	algebra-playjson_2.13	1.8.0		d4ce3ac0a2931447bbd676240c1bfb367690e154
org.endpoints4s	algebra-playjson_2.13	1.9.0		dd73c8526b531b24585585372988e14d86fd0090
org.fudaa.framework.ctulu	ctulu-bu	1.0		0a9b30c4c72a824b7e64499f06791aa16a1cfacf
org.fudaa.framework.ctulu	ctulu-bu	1.0.1		ecdff3091e407dcc76b754dac97bed57892a09b8
org.fudaa.framework.ctulu	ctulu-bu	2.0		9ad85d76996eacb42095ad333bd2ba24aa4805e3
org.fudaa.framework.ctulu	ctulu-bu	2.1		b6d223e87e60ab20d9b982f3ca7e7729bba78cb1
org.fudaa.framework.ctulu	ctulu-bu	2.2		13b06c596df7d7cae4e4c397c8d6bba3a031a724
org.fudaa.framework.ctulu	ctulu-bu	2.5		89dabebd8e8b9d1a68d52de7185a50cf8133e6f8
org.fudaa.framework.ctulu	ctulu-bu	2.6		72c0d1e19baef3474ce6d480a2b03f3917839101
org.fudaa.framework.ctulu	ctulu-bu	2.7		e8918c750fd9cab7f55cd6a2223575ca26a6e0bd
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.0		066381ef5544ab91c7b2844800bf2dc4435c8458
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.0-beta01		484e19811f6d6ae39fa6d52f092f6d7f535baafd
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.1		69a922fcad02aab437137b6848ac492c8310c477
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.2		e82a80e927967d148414bf4e9346010e4a8fb5ca
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.3		d2f5610b58ce4ef2573dccf3817b7c5a667dedb4
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.4		fd3c8c982b226b35c0842f9b82784039bfdc0fa6
org.graphfoundation.ongdb	ongdb-geequel-acceptance-spec-suite	1.0.5		bf2df69d2aa5f6be8f2d7cdecc3b69882d749dc0
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.5		546a70179380e8111c83559a741e9e6cfd4c4e26
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.5.1		9969cae453f3211327c0ba2de3e6d6ef819add1e
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.0		52b6043235f937aa503a8c18a6c12d6f7d043e67
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.1		51c2de4e4b5675bce4d22291f6d87b1ab8d8c992
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.2		66e08c0a192f1a28bc7acc80ec6ccf3c7a19219e
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.2.1		d1e63936436566104e8df1865bc416c500931ff8
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.4		1e8af78ad755f4ae996c6cb6b43016fc845d8652
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.6.5		b96adb25ececbe265397eb89787144d32c3b1f84
org.jvnet.hyperjaxb2	hyperjaxb2-hibernate-configuration	0.7.0		cd7d589f2a48e5f150c155d84bcff163b1d9acda
org.kie.kogito.examples	conversion-workflow-spec	1.25.0.Final		50bb3f155a20d6f933072580f5427d0156807173
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.3.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.3.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.3.2		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.3.3		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.4.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.4.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	2.4.2		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.0.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.1.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.1.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.1.2		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.2.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.2.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.2.2		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.2.3		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.3.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.4.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.4.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.5.0		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.5.1		N/A
org.locationtech.geomesa	geomesa-redis-dist_2.11	3.5.2		N/A
org.minbox.framework	minbox-web	1.0.0.RELEASE		3b8f4dccb30bd262e24930d2540e1c4fd335a42a
org.minbox.framework	minbox-web	1.0.1.RELEASE		e0e84315715278abd8a6a012c98ede176a6b5a81
org.minbox.framework	minbox-web	1.0.2.RELEASE		96c28a61596f219940056d9baad39f873b2a961f
org.minbox.framework	minbox-web	1.0.3.RELEASE		abf501b52a21500e9722b1f2f49564c0fe4bf432
org.minbox.framework	minbox-web	1.0.5.RELEASE		03ec181863af0abf6d4e43dbf6ce0f6f3f28f084
org.minbox.framework	minbox-web	1.0.6.RELEASE		b4df2e2922ee0500d74f503184b49682aa88d658
org.minbox.framework	minbox-web	1.0.7.RELEASE		85085d72af75c22344d35b05ce9ace847a326bba
org.minbox.framework	minbox-web	1.0.8		e2328369b9c5f01494e420bfe278f5b9f87d2829
org.netbeans.modules	org-netbeans-modules-derby	RELEASE100		c6fb17b78dbb43bd146024bd690dbd6ce88f2f0c
org.netbeans.modules	org-netbeans-modules-derby	RELEASE110		52259bb81a0756bb7882222d74312810845c8393
org.netbeans.modules	org-netbeans-modules-derby	RELEASE111		fbabf5ae8ac3f57ba617c6138443072e95211619
org.netbeans.modules	org-netbeans-modules-derby	RELEASE112		b60f9b3d894ab46b436d45c76c6ed617d6aec34f
org.netbeans.modules	org-netbeans-modules-derby	RELEASE113		ee21ab5891cbee043a385b9fc4c3225a94a4ddd8
org.netbeans.modules	org-netbeans-modules-derby	RELEASE120		4d51996112e545a8665b0ba6abc98e48424f848e
org.netbeans.modules	org-netbeans-modules-derby	RELEASE120-1		4c5747bf549f505eae35aa8b92042256f8952b18
org.netbeans.modules	org-netbeans-modules-derby	RELEASE120-u1		6c257e2337ba64df62d73fa77d31a25296f2306f
org.netbeans.modules	org-netbeans-modules-derby	RELEASE121		ff7b07354b54bb60a3a0698fe5f3e528eba71e5d
org.netbeans.modules	org-netbeans-modules-derby	RELEASE122		c9e28d9ca1a2064c2c89c45f4f5c6e7e77ac9fbc
org.netbeans.modules	org-netbeans-modules-derby	RELEASE123		e70afc76b5949b21fb0134a6293510b92330deaa
org.netbeans.modules	org-netbeans-modules-derby	RELEASE124		4c6522b8a0069844e0eb37224c6cd540821ae824
org.netbeans.modules	org-netbeans-modules-derby	RELEASE125		224a58440b00ee999ff4c89dd7c444fc7f6cb227
org.netbeans.modules	org-netbeans-modules-derby	RELEASE126		3346b945fc20266ddbb8f99bdca3fc7018ccd550
org.netbeans.modules	org-netbeans-modules-derby	RELEASE130		757be7c48e186b7a48e82f2cfe8f1af621d5bd2c
org.netbeans.modules	org-netbeans-modules-derby	RELEASE140		50fe5b9d759822edb9a716657db59b61da1a6636
org.netbeans.modules	org-netbeans-modules-derby	RELEASE150		4157839b8fb8547f4a1c4c17bcbe9c826786d495
org.netbeans.modules	org-netbeans-modules-derby	RELEASE160		6dc191be082c587e891fd4bb11187f82feff665b
org.netbeans.modules	org-netbeans-modules-derby	RELEASE170		d4b8df0127a2c90a0ddeb075907a65e0c1b0bc64
org.netbeans.modules	org-netbeans-modules-derby	RELEASE180		b474b018977a9eb01f4890aee12ab7627b3f5726
org.netbeans.modules	org-netbeans-modules-derby	RELEASE190		9406eb75a46908185b096dcf39e1c3bc25ad368a
org.netbeans.modules	org-netbeans-modules-derby	RELEASE200		95463ee759dd066c611cb8cd7bd9272221a255df
org.netbeans.modules	org-netbeans-modules-derby	RELEASE210		83fa6d2c215b2e61d42fa38078436a993ff9e656
org.netbeans.modules	org-netbeans-modules-derby	RELEASE220		c60aeb4d64213f203afa1f0ad84b2c73742f2e94
org.netbeans.modules	org-netbeans-modules-derby	RELEASE230		7a1483fab832612d6f4821fefe042990a68c0a5e
org.netbeans.modules	org-netbeans-modules-derby	RELEASE240		66cbeb52a049c7953e4e9889332143bb731dab88
org.netbeans.modules	org-netbeans-modules-derby	RELEASE250		da7ef01f4d58dcfe17d74dd417bd304be2f52966
org.netbeans.modules	org-netbeans-modules-derby	RELEASE90		f6c170a9eb4e917812cd6a7133709b38c80d5bb0
org.ops4j.pax.swissbox	pax-swissbox-core	1.0.0		c4217123fafa776a4f0297ed87c4e73f040574bc
org.ops4j.pax.swissbox	pax-swissbox-core	1.0.0	jdk14	d0a6278e3155988e4a6ad263b7f7c9060285c9b3
org.ops4j.pax.swissbox	pax-swissbox-core	1.1.0		bb499f173746d252a1093d1e5f9872aceed5dda8
org.ops4j.pax.swissbox	pax-swissbox-core	1.1.0	jdk14	835f02c1bb39a2e752c9d8bfb636c4c68c2afb12
org.ops4j.pax.swissbox	pax-swissbox-core	1.2.0		d72a89c1278e04ad7c9fa4a0eea1e4de3904f304
org.ops4j.pax.swissbox	pax-swissbox-core	1.2.0	jdk14	66bb8a7cfed96ec9c15d71da54d6350dc72cd5d0
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.0		91767c5d689ff1a84046ab874eaa7d61fed11619
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.0	jdk14	3500fd110bf3c949ee097d6395bce7a52f6da9a0
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.1		7c5b5f77fad54223ff44f83ede814b0656dca436
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.1	jdk14	6378458e8e55f2817bb30cd41f9bb789b53b86b5
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.2		def95998b3d4b6c31298356990613302e053ce80
org.ops4j.pax.swissbox	pax-swissbox-core	1.3.2	jdk14	660eb0fa8467ff9aa4f96005c962bf9492473474
org.ops4j.pax.swissbox	pax-swissbox-core	1.4.0		30d35839c299f298b3d45fbf208a5d96d19be8f1
org.ops4j.pax.swissbox	pax-swissbox-core	1.4.0	jdk14	f20f7794e08a130657f1eb56db3e71bf833f299f
org.ops4j.pax.swissbox	pax-swissbox-core	1.5.0		3694881cd4d41439ab36a79de2061f6bbd63ee93
org.ops4j.pax.swissbox	pax-swissbox-core	1.5.0	jdk14	a48f0747e43649b75e5bb009628d6f4c8d823619
org.ops4j.pax.swissbox	pax-swissbox-core	1.5.1		8eaaa61d7c2e7000c206fcd45be10e2655ea6dc7
org.ops4j.pax.swissbox	pax-swissbox-core	1.5.1	jdk14	d6bb84f9a23d5ae687c90bf6e1ff954b22917e5d
org.ops4j.pax.swissbox	pax-swissbox-core	1.6.0		21bd64763e510bd73bfa4ced0ca778c8b9e29d2e
org.ops4j.pax.swissbox	pax-swissbox-core	1.6.0	jdk14	4e09c24ae58f03b75b6b9cdbddec69a2b3f24741
org.ops4j.pax.swissbox	pax-swissbox-core	1.6.1		3cc98d7e3c7172a3086698f55aec0eb409b9ef6b
org.ops4j.pax.swissbox	pax-swissbox-core	1.6.1	jdk14	c5cfb5ceb1e304a5056c269b5c0c1d09f784e55a
org.ops4j.pax.swissbox	pax-swissbox-core	1.7.0		7f89ee0755bad833c5cb7d8cf9b99487f4ea4bda
org.ops4j.pax.swissbox	pax-swissbox-core	1.7.0	jdk14	91fe2ccc9d6e0c3fe4a643607d4f9274d65111e6
org.ops4j.pax.swissbox	pax-swissbox-core	1.7.1		982334b67cee6fa8adcf97610a996e6d1984009e
org.ops4j.pax.swissbox	pax-swissbox-core	1.7.1	jdk14	f07d52d44ab222f4034f9f9d3cf8962184220a59
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.0		d8e3dd98b914706bd01b3e1343103f82aa0e5e5c
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.0	jdk14	9b2a417763cca538a527ce62a22bd81f9f527ae2
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.1		2188e0b532b0708a5434e9157660f2db894530f6
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.1	jdk14	c51dae1e70048462861bea856dc50b20f9f75740
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.2		5c5b2b5df3a59826a55af9c6ca1b6d227052dbdd
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.2	jdk14	5afc64370591ae56dd09a394ded60624ca5c601d
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.3		a755247791ccba141532301aca61c94b5b4e03f0
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.3	jdk14	d723973623a342ae79867035b0e384e1646640bb
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.4		feb1da5f77ea904a5f4d84e536eb8fe025aba6bd
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.4	jdk14	1ea386ee4c91baf342ba3d434783bfa13b9486dc
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.5		1e9ae8b0876414ba9738ea94e7a24dbe4e867d57
org.ops4j.pax.swissbox	pax-swissbox-core	1.8.5	jdk14	369f60e2229083915431a85616e1816d6ff42e7c
org.ops4j.pax.swissbox	pax-swissbox-core	1.9.0		0af9110a71f7513c831dc2a71d6d7d03c92d1b2d
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1		92e938e76b393d120a19e6cd76b1263ea148d5cb
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1-M2		2dcbb25734e3c4105ed13660c6631f0425bffab9
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1-M3		d4c2e0ada900ddccaef8de8adae2f06f10b829da
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1-M4		c22c06dfa07cc86223ea2f14aea5a60b266257a7
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1-M5		1d3e615c5b7eeab87bd5cffe01b06b0a5d116159
org.ow2.jasmine.probe	jprobe-collector-jmx	1.1.1-M6		afc2f07f9cb1ca236dfb8db6e1bf77bab268f38c
org.ow2.jasmine.probe	jprobe-collector-jmx	1.2.1		796b19e37fb42ab42ff682b8815bc1c720c743ad
org.ow2.jasmine.probe	jprobe-collector-jmx	1.2.2		647cfea8ccdd0b61dd3c879dd7f5d995672c0743
org.ow2.jasmine.probe	jprobe-collector-jmx	1.2.3		d561c41f433f4007ab12417958b46c571556cf45
org.ow2.jasmine.probe	jprobe-collector-jmx	1.2.4		c30bea9d297223a89a6bb446d08cb40a471f1b1c
org.ow2.jasmine.probe	jprobe-collector-jmx	1.3.0		76522af6b99f474c6f897bb53fa904cef8153e22
