br.com.anteros	java-parent	1.2.2		N/A
com.amazonaws	aws-java-sdk-docdb	1.11.653		9fb2d4ccc1db46f5ea8cdc4af7a4a4c9cf4092c2
com.amazonaws	aws-java-sdk-docdb	1.11.654		985aa3f36189a4e4b428a4899720034afc505047
com.amazonaws	aws-java-sdk-docdb	1.11.655		d6123b10c5c6f68f5ec9363998ca55a068b4c726
com.amazonaws	aws-java-sdk-docdb	1.11.656		d70ba335c3c12f4df4909e05c75c31ec585f2f96
com.amazonaws	aws-java-sdk-docdb	1.11.657		058cf9f4f7ae8f5bc22035dbd4a5e8366b9f396b
com.amazonaws	aws-java-sdk-docdb	1.11.658		56b16be394a0bc6a51c24b73bea3a4b0f7ddfb0a
com.amazonaws	aws-java-sdk-docdb	1.11.659		5a81116394543f05a31e98b79553118809e58a7e
com.amazonaws	aws-java-sdk-docdb	1.11.660		4ebb30b2ab0ca26d55e7333a1d0212420af2476b
com.amazonaws	aws-java-sdk-docdb	1.11.661		8401183ec2ce85cbcb986ca0ebfd026c88b67dae
com.amazonaws	aws-java-sdk-docdb	1.11.662		3af28ec98eab480e9bf3cdf3f836026d42d6abf0
com.amazonaws	aws-java-sdk-docdb	1.11.663		cf650d75b41b0664f7b712b6e18414a17f5fdcb1
com.amazonaws	aws-java-sdk-docdb	1.11.664		52761de70e6d0603ffb0eab5f43b49e0477756ae
com.amazonaws	aws-java-sdk-docdb	1.11.665		22174f4ecc113ef830e0ba9101f87738babc6b50
com.amazonaws	aws-java-sdk-docdb	1.11.666		730ba9a31b38e9f62ec803c2286ae848e358e4b2
com.amazonaws	aws-java-sdk-docdb	1.11.667		158ece1b99050ee8a4bf29aef67ee1795a3a0d45
com.amazonaws	aws-java-sdk-docdb	1.11.668		093bb3301ccd694890553d601450372f1bedffe7
com.amazonaws	aws-java-sdk-docdb	1.11.669		d329d36c2e2294e989248fe54b5c15cd258a77cb
com.amazonaws	aws-java-sdk-docdb	1.11.670		c498f7072b093bd253746d1ad6c8f105f22ca16f
com.amazonaws	aws-java-sdk-docdb	1.11.671		342b8f2b202f906e17f96431de140b895ed1491b
com.amazonaws	aws-java-sdk-docdb	1.11.672		6d21f421a862c789a295d9264b18da71807d72da
com.amazonaws	aws-java-sdk-docdb	1.11.673		7abd4acb305567aeeeb9d88e7ffcd9cb543972df
com.amazonaws	aws-java-sdk-docdb	1.11.674		e51e2bec1d9d257e89d1d21ea340927ce6a8c07e
com.amazonaws	aws-java-sdk-docdb	1.11.675		673e386d14390bf7203709433b195d81588eb4ee
com.amazonaws	aws-java-sdk-docdb	1.11.676		075b99ac9dd1f0b98c442f7a226533fc5e7c2b31
com.amazonaws	aws-java-sdk-docdb	1.11.677		88b70ed2da2d7789073a1492a56eff49ec8d2025
com.amazonaws	aws-java-sdk-docdb	1.11.678		603b29ca37da7ab6ed7d28fc4417c9cbfa4324cf
com.amazonaws	aws-java-sdk-docdb	1.11.679		c26cca3ba89b4263bdf82f16980b64a61e6886ee
com.amazonaws	aws-java-sdk-docdb	1.11.680		03764e4f144b7f9fb2e0e5b8ba01d8f2ae3ce74c
com.amazonaws	aws-java-sdk-docdb	1.11.681		df5afa13d0fe651dff77968b8684aaf8f973932a
com.amazonaws	aws-java-sdk-docdb	1.11.682		a12e6dd41f753a1b265eb4a546d8d7ba6dc2eae5
com.amazonaws	aws-java-sdk-docdb	1.11.683		c38da3642e1562df1938c1d829ba82e5c354c709
com.amazonaws	aws-java-sdk-docdb	1.11.684		2fbe00da745500dda757ba54e54ef059804ef431
com.amazonaws	aws-java-sdk-docdb	1.11.685		351744dd5436d816b32e4f98a0b475641bfdf541
com.amazonaws	aws-java-sdk-docdb	1.11.686		26afc0e11f53a995c1f8146c30858b37bbcf07be
com.amazonaws	aws-java-sdk-docdb	1.11.687		87b9511f4e5debefc222956eb079b7dd43edb750
com.amazonaws	aws-java-sdk-docdb	1.11.688		8deda42bbd55ebd858702cf75222090cd413dd2c
com.amazonaws	aws-java-sdk-docdb	1.11.689		cf2c99b616d7f5c668c032f66f5c180f6dbea7cd
com.amazonaws	aws-java-sdk-docdb	1.11.690		79e3db25592bcc11cef97fcf14a819a9ba4a66cd
com.amazonaws	aws-java-sdk-docdb	1.11.691		a20300bdafa0c1c5ef25d115e93fa0a45b2c4f74
com.amazonaws	aws-java-sdk-docdb	1.11.692		578eada6b0969fce8c112dfea62ac0c2745ea6d4
com.amazonaws	aws-java-sdk-docdb	1.11.693		5e218d99f982997dc5be7faeec46cffe6b78634d
com.amazonaws	aws-java-sdk-docdb	1.11.694		7e8d513fa195b00d5051cadb2b9b2929a6f5973e
com.amazonaws	aws-java-sdk-docdb	1.11.695		6bc21bb5e8a3075c3849ee5b95419e90a7938dd8
com.amazonaws	aws-java-sdk-docdb	1.11.696		ea8eea1bcfe9b327dae5a38f1dac32a677bd0e44
com.amazonaws	aws-java-sdk-docdb	1.11.697		10f4227a3198e1dcb04ed854d07ef80238d13a0e
com.amazonaws	aws-java-sdk-docdb	1.11.698		1821eda969b249c22e6b88816de8f00e38821080
com.amazonaws	aws-java-sdk-docdb	1.11.699		c567f97a67059beab0a10ea406f260d6b8c5fc0f
com.amazonaws	aws-java-sdk-docdb	1.11.700		6e1856cb9aeab23d92f2d1fddb1a82e8652da60d
com.amazonaws	aws-java-sdk-docdb	1.11.701		9e4798bd08d8d30d846531c3e2a565925ec89649
com.amazonaws	aws-java-sdk-docdb	1.11.702		7049e355e428f9cda3d1f3c10688c7349d88e472
com.amazonaws	aws-java-sdk-docdb	1.11.703		5700aba28af75c7bb37b6f3347a12c2c8357a342
com.amazonaws	aws-java-sdk-docdb	1.11.704		dc4fbc600ae0847bea786a0c679d0b2b58f1d346
com.amazonaws	aws-java-sdk-docdb	1.11.705		6f5ab26cc1550b6b57203d89fb7ad7dc9f832574
com.amazonaws	aws-java-sdk-docdb	1.11.706		d99d60fceaa6da9718c78cff43549ce2c6769d02
com.amazonaws	aws-java-sdk-docdb	1.11.707		b8dee5319bd60af29360e0e7e611a520dfa6254f
com.amazonaws	aws-java-sdk-docdb	1.11.708		d46749c98fab9d5bb00db59eabf1c173d097a905
com.amazonaws	aws-java-sdk-docdb	1.11.709		35a0a902d54e37d51606568b6ca7bb4c34080f60
com.amazonaws	aws-java-sdk-docdb	1.11.710		26200b9dbd9c2ecd37708398eba93417dd9441ee
com.amazonaws	aws-java-sdk-docdb	1.11.711		24292f0fac7463c007d55228a7273cbaa264bcde
com.amazonaws	aws-java-sdk-docdb	1.11.712		a314f38f4ee8a5fb92ddbd0b573c5182267d2850
com.amazonaws	aws-java-sdk-docdb	1.11.713		e36dd2e9cd0a4badbd731023e1cfbe2202123c44
com.amazonaws	aws-java-sdk-docdb	1.11.714		fe06914290542759904b0c1ac72dc974fafba84e
com.amazonaws	aws-java-sdk-docdb	1.11.715		5199f4a15ad1536e30d298369684b654f7dc27dd
com.amazonaws	aws-java-sdk-docdb	1.11.716		4d611871766466fbddc50d62d5a50abf4328f1d9
com.amazonaws	aws-java-sdk-docdb	1.11.717		585371fcb05be85fa0ba404e7f898ee64ac3f1ff
com.amazonaws	aws-java-sdk-docdb	1.11.718		59c882f2082096500e1fd38d65f176875e70f554
com.amazonaws	aws-java-sdk-docdb	1.11.719		ac11257eab248d02df31a54f87a668d326bd38a1
com.amazonaws	aws-java-sdk-docdb	1.11.720		cb5f110743a6a394be1ce15aa914f240b188d83d
com.amazonaws	aws-java-sdk-docdb	1.11.721		fb947e11abb9a06c900b26c7540a04c219eb1764
com.amazonaws	aws-java-sdk-docdb	1.11.722		d88a95b89149a4913a612078be4fb09b18619b02
com.amazonaws	aws-java-sdk-docdb	1.11.723		ac7487cfbc2cc09fedfd78899519a786a22cee52
com.amazonaws	aws-java-sdk-docdb	1.11.724		ae5589b8248e06db25b931a5ce255d87828ddc4e
com.amazonaws	aws-java-sdk-docdb	1.11.725		47ab905a10347ee56bd699422e3a9f7b345e2484
com.amazonaws	aws-java-sdk-docdb	1.11.726		5cdcd906475dcab0f7ef0b6bae5667f497fe2cf6
com.amazonaws	aws-java-sdk-docdb	1.11.727		92d86ea6d50a206b0446a1c5f9dca2a4e2979a69
com.amazonaws	aws-java-sdk-docdb	1.11.728		ad1434a7260ac48f56df967d5e72cc11513776b3
com.amazonaws	aws-java-sdk-docdb	1.11.729		e54c1129364db739fb58ad3f21007e8c00efee93
com.amazonaws	aws-java-sdk-docdb	1.11.730		499f0813ca3119e96a0a02277862055037122e6b
com.amazonaws	aws-java-sdk-docdb	1.11.731		263c77e940d33c032d643b45bdcdaf0c980686da
com.amazonaws	aws-java-sdk-docdb	1.11.732		03fbc7e910e51bd7af30b3a8daba0b64cdd0dc59
com.amazonaws	aws-java-sdk-docdb	1.11.733		182164f67a635ec634573e4e5bea4c095fa3fe84
com.amazonaws	aws-java-sdk-docdb	1.11.734		c4783c45f337f879b95d3d1dbae7ed8aea712c38
com.amazonaws	aws-java-sdk-docdb	1.11.735		e7b1cffd984514beeebead189ebde17b02b3d003
com.amazonaws	aws-java-sdk-docdb	1.11.736		4a681b2158fe0da83c6d4dfbdc6c6fd20e04dcae
com.amazonaws	aws-java-sdk-docdb	1.11.737		756f414ffe6402b6b4f77d14ab4c1fea2ce3d54f
com.amazonaws	aws-java-sdk-docdb	1.11.738		2c8de5bcc1d5e12b6024ea0083f35d24d1af8a15
com.amazonaws	aws-java-sdk-docdb	1.11.739		03ec040fc1e9931230c64ba857d36c87bf79388e
com.amazonaws	aws-java-sdk-docdb	1.11.740		5839e05909e735d84b821c4660975375c5fd5ee5
com.amazonaws	aws-java-sdk-docdb	1.11.741		fb2c82ca33d585dc70b51d5e23f384035dc6c39b
com.amazonaws	aws-java-sdk-docdb	1.11.742		67866eb479106a3584cad9aa3359df070b1cf579
com.amazonaws	aws-java-sdk-docdb	1.11.743		8b81f54548d9dd232998c57b2315b371f0fba160
com.amazonaws	aws-java-sdk-docdb	1.11.744		9decf6be53309b21bea39c83fe5676439bacbed6
com.amazonaws	aws-java-sdk-docdb	1.11.745		a28fe6e8f94f1707f74194f85c00aa256d944e9e
com.amazonaws	aws-java-sdk-docdb	1.11.746		c44229c32c8a60ce1bf283c89c960b723e58d9f0
com.amazonaws	aws-java-sdk-docdb	1.11.747		6dae2a4c00350749d5d925c2c27ef28eda9e5dce
com.amazonaws	aws-java-sdk-docdb	1.11.748		4f7dc7f0243bf814cc0add8a421878f0ddfdf6d5
com.amazonaws	aws-java-sdk-docdb	1.11.749		0f371b6c20a45d221ceeafb1f4c230b7fb18b63f
com.amazonaws	aws-java-sdk-docdb	1.11.750		f364e2f97d66ced930acea89925ff6d825e8601a
com.amazonaws	aws-java-sdk-docdb	1.11.751		1e1797311347bbacd6ae8ce1b37b17270f1b810f
com.amazonaws	aws-java-sdk-docdb	1.11.752		2ff1b8b4375148cab095e144662ae31d67a53efe
com.amazonaws	aws-java-sdk-docdb	1.11.753		a60c5ea8631fc976d7f3f08e983d51e1ee40273c
com.amazonaws	aws-java-sdk-docdb	1.11.754		9d3a05828887fbe4ac2feceda703e11deede8645
com.amazonaws	aws-java-sdk-docdb	1.11.755		82ff7e1a9e73de277bdd2bb94c11340ecffa1bef
com.amazonaws	aws-java-sdk-docdb	1.11.756		8a59f15c29420d5404a3915ddcd00ff4a819ca3a
com.amazonaws	aws-java-sdk-docdb	1.11.757		df402c2783b56d18f9c9c37847269105f984db4f
com.amazonaws	aws-java-sdk-docdb	1.11.758		9498c264e580188cd11b69bdd00d34c5c5ceb581
com.amazonaws	aws-java-sdk-docdb	1.11.759		db7bba808be99f231f30c6101ad6d866c6906682
com.amazonaws	aws-java-sdk-docdb	1.11.760		4ae5e93aa407e0a7e02ed94cc204d44cae7169b2
com.amazonaws	aws-java-sdk-docdb	1.11.761		5c7be8c1ce932130e5ef053395aaf2e7905577f4
com.amazonaws	aws-java-sdk-docdb	1.11.762		3ac0c982a3c974e9ae745802611d46aadb055baa
com.amazonaws	aws-java-sdk-docdb	1.11.763		cb8d473f3c3efbfcad53512b5f51e50ab2af8901
com.amazonaws	aws-java-sdk-docdb	1.11.764		0df852e66cb985ea70a1a1b62cdb613ab215f0c0
com.amazonaws	aws-java-sdk-docdb	1.11.765		5961d9d76c62eaf740a0d25a2e0873f923c3fd47
com.amazonaws	aws-java-sdk-docdb	1.11.766		4be0e5ccb28991c8ea0d2009a40ece6622e94a28
com.amazonaws	aws-java-sdk-docdb	1.11.767		b8b59a785b37a67cefe290f0b9ba30f253b8a176
com.amazonaws	aws-java-sdk-docdb	1.11.768		c02c8117e632208979c7854c43ed32cced49a158
com.amazonaws	aws-java-sdk-docdb	1.11.769		01812bade9fce310a25961ee953fde8fa34d145c
com.amazonaws	aws-java-sdk-docdb	1.11.770		7309bdea1ffa5808f3731eb508d4fdf01a68cba8
com.amazonaws	aws-java-sdk-docdb	1.11.771		ebc364a0fea42da34b9d9f3482e5febaa86fcd24
com.amazonaws	aws-java-sdk-docdb	1.11.772		50453abe47f5a7b456d8eec6628d01cdde8e5af1
com.amazonaws	aws-java-sdk-docdb	1.11.773		f21088267f3caab3cd36ec5ce0e3cc8ccb9fd996
com.amazonaws	aws-java-sdk-docdb	1.11.774		48ebdb65951705ce2d93c460530a4f64f95ac7ac
com.amazonaws	aws-java-sdk-docdb	1.11.775		0f3ebe63bec4ed395cee9bb420bbdcdb4990957c
com.amazonaws	aws-java-sdk-docdb	1.11.776		4b234fc9980a8f3549ba8f04da720ca718587ba1
com.amazonaws	aws-java-sdk-docdb	1.11.777		ed502a4c33e2d1d7f92c0c9361eae82bbffe686b
com.amazonaws	aws-java-sdk-docdb	1.11.778		81de36ee6e561e07fb3f7a2e74180be4359c20fc
com.amazonaws	aws-java-sdk-docdb	1.11.779		65b0978c8257ec7aa477a9c1190f2f7df225c228
com.amazonaws	aws-java-sdk-docdb	1.11.780		d30583d7ed9c5549eb68fa0f79bab3f91589ba1b
com.amazonaws	aws-java-sdk-docdb	1.11.781		4d0bbca7b43b858b1da63ef8745564e0d4cb84fe
com.amazonaws	aws-java-sdk-docdb	1.11.782		7bb5504269668f079ae66792c5abbc13b3b72198
com.amazonaws	aws-java-sdk-docdb	1.11.783		7c590d1d4769b7709f0996d5fd5c722d821211de
com.amazonaws	aws-java-sdk-docdb	1.11.784		185ff8359b4b78f6517d64f0d1627c8d83c1167c
com.amazonaws	aws-java-sdk-docdb	1.11.785		3db3aa32c8aba63330e4017376c0b134027f29ee
com.amazonaws	aws-java-sdk-docdb	1.11.786		e0de7a3a1361f40388c1adaee8e30c877f650f59
com.amazonaws	aws-java-sdk-docdb	1.11.787		55028a49de8d5704ba01cc04c1453aa8aece8585
com.amazonaws	aws-java-sdk-docdb	1.11.788		e788c521149239ec6e7f1e53cd2a0f1f7f6ed3cc
com.amazonaws	aws-java-sdk-docdb	1.11.789		9c20d3ea42f919325f01e35a68be006ff3b21c5f
com.amazonaws	aws-java-sdk-docdb	1.11.790		76b53779b8edf10546ee032e82019fc07c4361c6
com.amazonaws	aws-java-sdk-docdb	1.11.791		e2e1af5fd68104282ec17d7be7471db9d1d111d8
com.amazonaws	aws-java-sdk-docdb	1.11.792		1c7a00d26d62c36017b6f9ef5812fc89ce250657
com.amazonaws	aws-java-sdk-docdb	1.11.793		c4d497de6dea9c4a453201c534ff98aa6a6eb709
com.amazonaws	aws-java-sdk-docdb	1.11.794		5c176ca5fa04ad0c13a07d26645c3e5618ce8833
com.amazonaws	aws-java-sdk-docdb	1.11.795		3178849081179e49008804695d57707928fec772
com.amazonaws	aws-java-sdk-docdb	1.11.796		44d56c76fe40162c80518c4909d6a7e68089e1a7
com.amazonaws	aws-java-sdk-docdb	1.11.797		646523172ecbe03dfda06b5e8c416ce0cb5185b5
com.amazonaws	aws-java-sdk-docdb	1.11.798		a95f542153eaff611d9c1268806943d3e79ad43b
com.amazonaws	aws-java-sdk-docdb	1.11.799		9f9a2d6b3cf5d995e473f75d74b273667cb441fb
com.amazonaws	aws-java-sdk-docdb	1.11.800		277ece3befad8407b668a97f44ed4e6d86899d00
com.amazonaws	aws-java-sdk-docdb	1.11.801		5256fcbae5759bb749da05e5caea3345783958fa
com.amazonaws	aws-java-sdk-docdb	1.11.802		82e2a92cd7af384dc0d4a33440f2c251c816aca8
com.amazonaws	aws-java-sdk-docdb	1.11.803		431ab0baa5ac8feb80ab611ae3ad5b68c3377cca
com.amazonaws	aws-java-sdk-docdb	1.11.804		c5afbfb3b78306e54a5f9835a8d6cd76be8fb4f9
com.amazonaws	aws-java-sdk-docdb	1.11.805		8cdaf6f1defc686675dca0c15e23e862f3065223
com.amazonaws	aws-java-sdk-docdb	1.11.806		e0eb7a080b32b9f4afd00f2e6f1b500b892ffdf7
com.amazonaws	aws-java-sdk-docdb	1.11.807		90249eabf7efaec48fab653af73c99610c9ff1bb
com.amazonaws	aws-java-sdk-docdb	1.11.808		5c1da0259004c335a20eb5b1f36bb8889b4107e6
com.amazonaws	aws-java-sdk-docdb	1.11.809		2877960889138747d802d0c9fe8635bcd78d5822
com.amazonaws	aws-java-sdk-docdb	1.11.810		06cfe2740e9c7a0cec505cc704feedd471602aeb
com.amazonaws	aws-java-sdk-docdb	1.11.811		02495b77e93301b3b8fa0af3d3fba9a11dbc2fba
com.amazonaws	aws-java-sdk-docdb	1.11.812		f03e02c26ad43c7d68a842a8f1fbc8426b09ef36
com.amazonaws	aws-java-sdk-docdb	1.11.813		0e3f74b7aa38ea02fe763d167ea8c5245ae72678
com.amazonaws	aws-java-sdk-docdb	1.11.814		826f8e44ca07fac61f20ce8d856f1082078de55e
com.amazonaws	aws-java-sdk-docdb	1.11.815		1d0c546070761c3bda5fc228f6fecec4468b629a
com.amazonaws	aws-java-sdk-docdb	1.11.816		6ab81cd8985dc12dc574a230ab0e2b8daeca6c2c
com.amazonaws	aws-java-sdk-docdb	1.11.817		3d0b9b9997ce49edbd8482730e543d9c4d36e820
com.amazonaws	aws-java-sdk-docdb	1.11.818		40cd03c443560731934d111fa06a47a18fc52746
com.amazonaws	aws-java-sdk-docdb	1.11.819		e665e1d8041f20f370072267bd42b1ec4f19530d
com.amazonaws	aws-java-sdk-docdb	1.11.820		550260e76567d304e9a34db74916eeae35644972
com.amazonaws	aws-java-sdk-docdb	1.11.821		2bebab69248e6d8e142eb42d4cd6ec56462743ca
com.amazonaws	aws-java-sdk-docdb	1.11.822		99dbdd760d582f0bdbc3c099f5a30bd5a2f3604a
com.amazonaws	aws-java-sdk-docdb	1.11.823		b9376f63b250e3972d3a7a036c26403ab1b2d417
com.amazonaws	aws-java-sdk-docdb	1.11.824		4b7c62fbb743db724c1391ac20365c2a4c35726a
com.amazonaws	aws-java-sdk-docdb	1.11.825		0c0aa037b1b95a86c89ad189865969fd786ebf01
com.amazonaws	aws-java-sdk-docdb	1.11.826		d20af7eca7b1e13e13295cd1eeb092755561b278
com.amazonaws	aws-java-sdk-docdb	1.11.827		a1b6e235ec7f51f5f5552c977eef9df6e3eabc13
com.amazonaws	aws-java-sdk-docdb	1.11.828		6200d94056bba5f535ca5531d8e60d746bac205e
com.amazonaws	aws-java-sdk-docdb	1.11.829		cc42442f05357a57e6ca00cc5e9e9f7e48645f58
com.amazonaws	aws-java-sdk-docdb	1.11.830		fde3ba536497aa852d57cf3e4f5ffb44bda65259
com.amazonaws	aws-java-sdk-docdb	1.11.831		cd2143cc8b0f3be02ecd3635c80dca23d0e45194
com.amazonaws	aws-java-sdk-docdb	1.11.832		fee42a250d4f47155099e7109324af543e2aa6de
com.amazonaws	aws-java-sdk-docdb	1.11.833		bdd91f6e0fdbaf039f57a8a9e3ceb4ff8be68751
com.amazonaws	aws-java-sdk-docdb	1.11.834		74dc3fe8d05b81f2f0081a6c583625ff80af1c65
com.amazonaws	aws-java-sdk-docdb	1.11.835		700da4f728529dc7c46fc453c6d615b9d4459571
com.amazonaws	aws-java-sdk-docdb	1.11.836		ad466a895ae81b12885fe9719805a827f75c8f03
com.amazonaws	aws-java-sdk-docdb	1.11.837		9435e3a2d59f70208ed0070c5ddbc6fe28770325
com.amazonaws	aws-java-sdk-docdb	1.11.838		e6bb19b8dfaa279ab3b388f961d88759daee7850
com.amazonaws	aws-java-sdk-docdb	1.11.839		8187f77ae2e6b9df65c5923cae6003479e67e3ae
com.amazonaws	aws-java-sdk-docdb	1.11.840		d7ef6587a236703b60908ccb12070aaa3d92b520
com.amazonaws	aws-java-sdk-docdb	1.11.841		3885474a5110880860a8f979b0667768500a3c37
com.amazonaws	aws-java-sdk-docdb	1.11.842		c8c2babeafbc5dcf64711fc576f677e66727510e
com.amazonaws	aws-java-sdk-docdb	1.11.844		6d570e0c82f722b8eda088001f710f22a337f0c1
com.amazonaws	aws-java-sdk-docdb	1.11.845		278292910e889d7605911ba5f1cbc99368035bc7
com.amazonaws	aws-java-sdk-docdb	1.11.846		309304fcb1458044ea88833f6b413a9d04a94b67
com.amazonaws	aws-java-sdk-docdb	1.11.847		9d5204530b6d958406c88f466951e6a8eccb0b9b
com.amazonaws	aws-java-sdk-docdb	1.11.848		4d86abec6814c0e782c6d0ea68cd8d8d644d9a9a
com.amazonaws	aws-java-sdk-docdb	1.11.849		482c3edbf7b6d8e8f0bd2a9ec1be259bc57752c8
com.amazonaws	aws-java-sdk-docdb	1.11.850		4aee625db282c0f6d6ed2b29276697b457ffe167
com.amazonaws	aws-java-sdk-docdb	1.11.851		44ce64365ba5ec862aca94bf2209599392897264
com.amazonaws	aws-java-sdk-docdb	1.11.852		cba74169d211422afa05167dac662ae28b728981
com.amazonaws	aws-java-sdk-docdb	1.11.853		388f288edb21fefa18cf5d557eef1c7b42509059
com.amazonaws	aws-java-sdk-docdb	1.11.854		88a2cab43596fefe98f16b85eebf77bc24e123c6
com.amazonaws	aws-java-sdk-docdb	1.11.855		18d149f6e16bc35a432b1408ac029f7da755eee2
com.amazonaws	aws-java-sdk-docdb	1.11.856		67d2964f6d6ee792b609284953130094c550ed7f
com.amazonaws	aws-java-sdk-docdb	1.11.857		cdc50f1165e853e2718a11daa62a1c57ad7518b0
com.amazonaws	aws-java-sdk-docdb	1.11.858		aa6362a0fe15b33a0952042c93ae36c0d7fd4a83
com.amazonaws	aws-java-sdk-docdb	1.11.859		dce4ce07c63853117a45cf51318a05b2f20ca3c6
com.amazonaws	aws-java-sdk-docdb	1.11.860		e0c21bc499e7ddef4f224eb2d2203ad37d7d5e3c
com.amazonaws	aws-java-sdk-docdb	1.11.861		e7959590c98458587cddf2a91212d9a5eac0ff97
com.amazonaws	aws-java-sdk-docdb	1.11.862		655ded534253a6195d6218917f4e3f78efcabd2e
com.amazonaws	aws-java-sdk-docdb	1.11.863		81acef4aa458b2126adc59156d8d5d09dc83eeba
com.amazonaws	aws-java-sdk-docdb	1.11.864		46b0e1991823f9f36bae6242b44290d79b580d28
com.amazonaws	aws-java-sdk-docdb	1.11.865		3e347b2cdabb918670c4c7b1889b38679f543deb
com.amazonaws	aws-java-sdk-docdb	1.11.866		4a77c118e8c1a771444b65d920b0d661b399577e
com.amazonaws	aws-java-sdk-docdb	1.11.867		dc44a6b8a8dc5c3438f1a42c56fb90bebeea169b
com.amazonaws	aws-java-sdk-docdb	1.11.868		c772045ff7dce7eda0f93797fa189a40031f1258
com.amazonaws	aws-java-sdk-docdb	1.11.869		8d9aeb8cd662a80683f4dee06e24ba3c73a18064
com.amazonaws	aws-java-sdk-docdb	1.11.870		726826821ad773bb514b59e63a300370eeacc3ac
com.amazonaws	aws-java-sdk-docdb	1.11.871		dada5d5be890800b723a8fc6dd7c366469f0f54a
com.amazonaws	aws-java-sdk-docdb	1.11.872		e1e3619b421e476c0f41320879e835db30c8d2f9
com.amazonaws	aws-java-sdk-docdb	1.11.873		74b0988a3b79aa6525d85c70cc0bd2289df6f912
com.amazonaws	aws-java-sdk-docdb	1.11.874		58c15e23926cca2e40efd63a1bc24168c1e1efc5
com.amazonaws	aws-java-sdk-docdb	1.11.875		91cd7d8a28e1a1094d1d1ac14350ee3a87ac545a
com.amazonaws	aws-java-sdk-docdb	1.11.876		df396d1a924df4ed07faf70d55dc0fd12b2ec6d8
com.amazonaws	aws-java-sdk-docdb	1.11.877		0ce26034e716dbf91068327587d15eb4ef785d2b
com.amazonaws	aws-java-sdk-docdb	1.11.878		8d856e46d2205f20dbed85345f2d3d71ec382f6f
com.amazonaws	aws-java-sdk-docdb	1.11.879		f33704df5680f486f7b9faf3d648b6408041d4bd
com.amazonaws	aws-java-sdk-docdb	1.11.880		046192cc79e1c2791cf52be7b3b9df8c73e2d58d
com.amazonaws	aws-java-sdk-docdb	1.11.881		a388ff9139cf3538bdb8148d6ffefbbaaaa353dd
com.amazonaws	aws-java-sdk-docdb	1.11.882		83ee481fc5aa9383e83b1d8a51b759cdeeb55c0b
com.amazonaws	aws-java-sdk-docdb	1.11.883		73d3f42b9a932be8dc665874829aa0e29cbe60ac
com.amazonaws	aws-java-sdk-docdb	1.11.884		51f167226aa9f5621475753233f7964b5163279c
com.amazonaws	aws-java-sdk-docdb	1.11.885		71b03c0be8a412fd1d9ead3561231bb6ca9a8779
com.amazonaws	aws-java-sdk-docdb	1.11.886		1d3644f77c208845b8d28c0a002aa64025497769
com.amazonaws	aws-java-sdk-docdb	1.11.887		c4eb73d9506d38beb7e087841eaf2279f3c29550
com.amazonaws	aws-java-sdk-docdb	1.11.888		75d08207f6eb7da2544fe1f44cfb3a246ec7f4ae
com.amazonaws	aws-java-sdk-docdb	1.11.889		5ea31643855dcd2c893e3014a323318e47d41359
com.amazonaws	aws-java-sdk-docdb	1.11.890		b308816603e08c300121e73ff2250152fe97be6c
com.amazonaws	aws-java-sdk-docdb	1.11.891		a3ada64736643f314938d9fdf510c516ccaadd5e
com.amazonaws	aws-java-sdk-docdb	1.11.892		49bc4c045721c2046e051cbe1b5cb5f854176607
com.amazonaws	aws-java-sdk-docdb	1.11.893		6edcc6cfa9047f62d2ed6da996f6bda09c1e10df
com.amazonaws	aws-java-sdk-docdb	1.11.894		911953e1cf2b073d70a39e21d47e30a5256e41bd
com.amazonaws	aws-java-sdk-docdb	1.11.895		035b9db9e73e3860f3120500128befd0105bd759
com.amazonaws	aws-java-sdk-docdb	1.11.896		0b375ab7caa8ea5c69a8010e4efe23a6cbd75b18
com.amazonaws	aws-java-sdk-docdb	1.11.897		3c29de6f31301c0b302c737fe3baa5357978e6b9
com.amazonaws	aws-java-sdk-docdb	1.11.898		7ce62a675b871098db418c1d0893a92a4f770053
com.amazonaws	aws-java-sdk-docdb	1.11.899		36d0c1ce874aaac8c00b5176e037ff795cbef035
com.amazonaws	aws-java-sdk-docdb	1.11.900		accf41e5fe486bd03e632f0e13bdc648e5c8af62
com.amazonaws	aws-java-sdk-docdb	1.11.901		d0116c8b0d2af3bff606e422e0aa3f57d22c4471
com.amazonaws	aws-java-sdk-docdb	1.11.902		1070e84e92d6f1b382a1ba043a3936f1f9c9d931
com.amazonaws	aws-java-sdk-docdb	1.11.903		7665e8a7fdd47020d229985db852ffb742212db5
com.amazonaws	aws-java-sdk-docdb	1.11.904		1facc4bc9c400a764238711d3f648cc7d019ddc9
com.amazonaws	aws-java-sdk-docdb	1.11.905		cba48aa2671867df1aa3bb883a9e67adac65516a
com.amazonaws	aws-java-sdk-docdb	1.11.906		297a5ec1af4e62bc7f46643eea3a77ab8bad90cc
com.amazonaws	aws-java-sdk-docdb	1.11.907		ca5c262016aa19f9b6b0aa2a1dcb03c5aefcaaf8
com.amazonaws	aws-java-sdk-docdb	1.11.908		6d896204ded0337acc06145c087d93754dd765bf
com.amazonaws	aws-java-sdk-docdb	1.11.909		da7c71f22792de2a7e42ca7456b6c86954bc713c
com.amazonaws	aws-java-sdk-docdb	1.11.910		9308723b524c14fee83fe7302b5f2c490c4c5c41
