at.a-sit	grapheme-clusters-js	0.0.1		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.44		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.45		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.5		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.6		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.7		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.8		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.5.9		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.0		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.1		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.2		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.3		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.4		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.6.5		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.0		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.1		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.10		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.11		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.12		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.13		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.14		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.2		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.3		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.4		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.5		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.7		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.8		N/A
com.zegreatrob.tools.certifier	com.zegreatrob.tools.certifier.gradle.plugin	1.7.9		N/A
de.averbis.textanalysis	oncology-typesystem	2.25.0		e3b9207cb54ad02f5be02837fd7b3df2df69b866
de.averbis.textanalysis	oncology-typesystem	2.26.0		bbb02893505e190d30bbcbe2d87d1fa0b2bad3e3
de.averbis.textanalysis	oncology-typesystem	2.27.0		34e699ff3541b840d83464446d4619d8aeefb0af
de.averbis.textanalysis	oncology-typesystem	2.28.0		6b246a716294c6976f72f32b574a01681089c93b
de.averbis.textanalysis	oncology-typesystem	2.29.0		d76cd75ce522daf1e4692e1ec18fd51a63050305
de.averbis.textanalysis	oncology-typesystem	2.30.0		06f55303a2a940a774a1704831ffbd0c617b6377
de.averbis.textanalysis	oncology-typesystem	2.31.0		bc6b0a4c67f2bb8800af76aa2cc5b52408a5e52d
de.averbis.textanalysis	oncology-typesystem	2.31.1		0bf67702dba4db020ff7b9de723f9fd638d624cc
de.averbis.textanalysis	oncology-typesystem	2.32.0		7849b43672556423c69eaa688ddeb6c9ebf2d840
de.averbis.textanalysis	oncology-typesystem	2.33.0		dc224166119af76003968d6a1be0d58d7cdb30da
de.averbis.textanalysis	oncology-typesystem	2.34.0		2cb88fa245b693bbefd9b24a9dbc626fcd8df7bd
de.averbis.textanalysis	oncology-typesystem	2.35.0		3f723c55f780a7d66c8ae754214de9ae722c2aba
de.averbis.textanalysis	oncology-typesystem	2.36.0		9e5a2638010139bd2484d1a70cd2b8f0061d334b
de.averbis.textanalysis	oncology-typesystem	2.37.0		ace183018db631cb58d1b27c57d02712c1785c6c
de.averbis.textanalysis	oncology-typesystem	2.38.0		05581444d1fb95a50ffd42af2abc4f23e65f3f05
de.averbis.textanalysis	oncology-typesystem	3.0.1		8af9384b6df8345843cb45702e75cc5318d9daf8
de.averbis.textanalysis	oncology-typesystem	3.1.0		8dbccc2228467a30f5d1587f4beb5c9c8ad7bd03
de.averbis.textanalysis	oncology-typesystem	3.10.0		be99dfaa42f9760f23621600f7ece7d32980b1e7
de.averbis.textanalysis	oncology-typesystem	3.11.0		783ec6e2c55fc56e4cf51128bdfec7764d2ba447
de.averbis.textanalysis	oncology-typesystem	3.12.0		9b69870adbb3900fee8cd3b65c3a990e5357bc92
de.averbis.textanalysis	oncology-typesystem	3.13.0		fe18a95ac23eeee210a5ede683b54e1cdd74e165
de.averbis.textanalysis	oncology-typesystem	3.14.0		fb193b2f561b456e437bc5a49a85d10dad79693d
de.averbis.textanalysis	oncology-typesystem	3.15.0		1de2bf0ad8f649a0eaec0c3604cffd36920826bf
de.averbis.textanalysis	oncology-typesystem	3.16.0		55db2ce82dec6b83bf7c33559fa2574aa9b988aa
de.averbis.textanalysis	oncology-typesystem	3.17.0		5caed6cbfd72e6517ae1601e45bc9a8ad0d20467
de.averbis.textanalysis	oncology-typesystem	3.18.0		1717fcfbcf5027802cf837da92bfe987e465f8ab
de.averbis.textanalysis	oncology-typesystem	3.19.0		ec557232a28ddc00a4614ecebde50aa33f4c8faa
de.averbis.textanalysis	oncology-typesystem	3.2.1		7cefa7a9658deed82703dc93aae442ef315aac7f
de.averbis.textanalysis	oncology-typesystem	3.20.0		d940e32e20c4e6b387dd368547dad8016ed3e9d7
de.averbis.textanalysis	oncology-typesystem	3.21.0		31089d4c3edf88443e326b7ce2f733d5f6336f7b
de.averbis.textanalysis	oncology-typesystem	3.22.0		9be73af15f30bd427539b00c37d614285aa65407
de.averbis.textanalysis	oncology-typesystem	3.23.0		a36357f539108fb49b3d71bfc706d2c79b7adc8a
de.averbis.textanalysis	oncology-typesystem	3.24.0		64de70a82e2a257a1109b4eed78c3e7fabadd8aa
de.averbis.textanalysis	oncology-typesystem	3.3.0		9fc5ce145f7ededa900508a4acf4d54c3042f170
de.averbis.textanalysis	oncology-typesystem	3.3.1		225f993d799fcf0a0fd09000db8f7f2e2aca1b31
de.averbis.textanalysis	oncology-typesystem	3.4.0		cd556a6529fa7155c31056988120b1b300eb82d8
de.averbis.textanalysis	oncology-typesystem	3.5.0		860c29c438cec4aa7a8dd82b63edbc3eff78b01a
de.averbis.textanalysis	oncology-typesystem	3.6.0		a52ef2c4b6f1711a453a27c070d43aba47605506
de.averbis.textanalysis	oncology-typesystem	3.7.0		6ebfbc320875cdd8f01080a10a272470ed7e1cbd
de.averbis.textanalysis	oncology-typesystem	3.8.0		a41bb90cb9ae267f005ed66bdf077831e03db5f9
de.averbis.textanalysis	oncology-typesystem	3.9.0		2763cfed7265ffa4444ddf4b7960c3baa4ae5ed0
dev.gmitch215	tabroom-api-iosx64	0.3.0		N/A
dev.gmitch215	tabroom-api-iosx64	0.3.0	metadata	de20eb6555637d8135244079b8fab789699beb0e
dev.marcelpinto	permissions-compose-ktx	0.9		N/A
dev.programadorthi.routing	core-linuxarm64	2.0.0-alpha01		N/A
dev.programadorthi.routing	core-linuxarm64	2.0.0-alpha02		N/A
dev.programadorthi.routing	core-linuxarm64	2.0.0-alpha03		N/A
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+10-28bc07d0		3e98876b40e4da39c4efd3ba6ba133c939745a57
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+11-95ddf2f1		eaa5ba25f6833696595866a9c994ba1872e5c272
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+12-f7b6fbcb		048c7d3aa88596cc8cc1ab290a7828703165826b
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+13-d9f56552		a8dcf71186ce3080f9e20786f9ce0760a32a8a14
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+14-bf19a1fa		9b7c48bdab37a32510692a7e695f373a8ea2f73a
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+15-e978efc4		40027965cd9f612960c1a52eb0c75c7b0f8861cb
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+16-0a75abf3		b9f121a1480f807e6fde9cd1703cd454ee86fbb3
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.2+9-623f0807		9fde8b4505b94edf52787e12d36f4fd58bcafcb3
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3		59348a667bdad4f72d31cd66210c4375102c075b
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+1-6bb2b682		829821e6f99e81c9e80247f2cc97811d0a0b516e
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+10-41fb5daf		6ee3a586be12be969b1fd5482f92d3f11089f594
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+11-457a9958		a440901668b6e7010ce424f51e7b434c3e74fff4
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+2-d2eb0088		166af8c899a58d425562ff153296196ec58e46dd
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+7-aa372810		384fa20b80143cb68d565f73792c0ee75bdb5e46
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+8-a78e67c9		389316458e17521aea83fb1632cf4ae76fdfb12b
dev.scalapy	scalapy-macros_native0.4_2.13	0.5.3+9-af7d6986		12bb7b618869473c154877223a131b0822a82c2e
dev.zio	zio-aws-arczonalshift_2.12	5.19.12.1		9e88ee722e70900360e75d0c9d6db8118db5a66a
dev.zio	zio-aws-arczonalshift_2.12	5.19.17.1		e7a6019cea9c7d77fcb1f1717147a63370ee1556
dev.zio	zio-aws-arczonalshift_2.12	5.19.17.2		d37721edb1523539da8f08970123297c49081e58
dev.zio	zio-aws-arczonalshift_2.12	5.19.26.1		2af15ec297c0ff1b31e190d8529b57dc2444febb
dev.zio	zio-aws-arczonalshift_2.12	5.19.31.1		2414b4b7a6b09c1e216e171a5f20c72d6e8a9450
dev.zio	zio-aws-arczonalshift_2.12	5.19.31.2		bee18abb82f6541a14c249834b1386f3801ea437
dev.zio	zio-aws-arczonalshift_2.12	5.19.31.3		d90563ea042a7486b62c479c200ea680e1cdac4b
dev.zio	zio-aws-arczonalshift_2.12	5.19.31.4		6c4e482ce8fb5b8075e4c273de50f1a7d57f0f78
dev.zio	zio-aws-arczonalshift_2.12	5.19.31.5		670fffa2792013795019160ba371f14ab1aee648
dev.zio	zio-aws-arczonalshift_2.12	5.19.33.1		e910fcfb5b1c36e5f5384d313af436bcf2347989
dev.zio	zio-aws-arczonalshift_2.12	5.19.33.2		5d67afaa0d16902fa841326e4cb0460d8ac4638a
dev.zio	zio-aws-arczonalshift_2.12	5.19.7.3		b9a74f1dba97e4b73a4543086d8a5bed70046271
dev.zio	zio-aws-arczonalshift_2.12	5.19.7.4		6409c9662be7ce5ba82546a0889b45036cf59303
dev.zio	zio-aws-arczonalshift_2.12	5.19.7.5		afcf1cd6884184295fabc1ec2f31c1279babcd47
dev.zio	zio-aws-arczonalshift_2.12	5.19.7.6		5ff6dd3cf8597445e956b4c0d1f69a3ef27ed53a
dev.zio	zio-aws-arczonalshift_2.12	5.19.8.1		74304d50712db9ed11f848e52167122530bb0153
dev.zio	zio-aws-arczonalshift_2.12	5.19.8.2		876fe947962fa43cab167649567b8db91fa3ac94
dev.zio	zio-aws-arczonalshift_2.12	5.19.8.3		8245b992be0809a37fd48987daa2c24adc38ea80
dev.zio	zio-aws-arczonalshift_2.12	5.19.8.4		e2d1422ff5186e4f0a064c9bd31bd1aef76a835e
dev.zio	zio-aws-arczonalshift_2.12	5.20.17.1		1228e51974f99e9f4f8051939e74230f836e7f62
dev.zio	zio-aws-arczonalshift_2.12	5.20.17.2		91e4ea1372a5fa4981db06b5051e2dd0c03b1728
dev.zio	zio-aws-arczonalshift_2.12	5.20.22.1		559bceea170ede2406a2bfd7122b0496a65154b9
dev.zio	zio-aws-arczonalshift_2.12	5.20.22.2		ef490f2f195be902466cf06f5b4bbf264067370a
dev.zio	zio-aws-arczonalshift_2.12	5.20.22.3		82354f769f27ac598fad900dbd5ef2293bc282d8
dev.zio	zio-aws-arczonalshift_2.12	5.20.32.1		495387ae0cbeb840242c0dc6804985f4b2ce301e
dev.zio	zio-aws-arczonalshift_2.12	5.20.32.2		2d24c74886e5f468ac9ebd695fe1d9edd9f1707e
dev.zio	zio-aws-arczonalshift_2.12	5.20.37.1		9dbcb6b6429e384f40c82e02d89beb6e621d1e3c
dev.zio	zio-aws-arczonalshift_2.12	5.20.42.1		9e445e74525bbfd15cb65851bdafbb09500caeea
dev.zio	zio-aws-arczonalshift_2.12	5.20.7.1		ec1f361e7a7d5f98b21978b78bb7d4b24f783ccd
dev.zio	zio-aws-arczonalshift_2.12	5.20.7.2		72681b38cf041973691cfdd9606458f52cf8ee70
dev.zio	zio-aws-arczonalshift_2.12	5.20.7.3		1e095e8498da68f3a0bcebf6922eb3c5c60cf6c4
dev.zio	zio-aws-arczonalshift_2.12	6.20.103.1		55cf2b71ccbe5dd888868a9ca37cb60823d9a305
dev.zio	zio-aws-arczonalshift_2.12	6.20.103.2		a9b45e0951b4de60cfe51eed5c522f4286877a95
dev.zio	zio-aws-arczonalshift_2.12	6.20.115.1		7e268886139da35a7509ec7be4c032853d3de06d
dev.zio	zio-aws-arczonalshift_2.12	6.20.115.2		a00e312bbec8be713758a23580265f83735bfeb0
dev.zio	zio-aws-arczonalshift_2.12	6.20.120.1		6ec88db4d43197290cd5bb5df9ae768f2666327b
dev.zio	zio-aws-arczonalshift_2.12	6.20.149.1		dfc9f789bcc611a675a88a36034eda53bee20a57
dev.zio	zio-aws-arczonalshift_2.12	6.20.149.2		2cb1ddf2f6e23245bb082a9c901beb0a79cc9960
dev.zio	zio-aws-arczonalshift_2.12	6.20.162.1		89441a9c514a315037075d79e54d3979b3f6069c
dev.zio	zio-aws-arczonalshift_2.12	6.20.162.2		b80dff3451175adaea9b2a614549d0f2ebee35c8
dev.zio	zio-aws-arczonalshift_2.12	6.20.42.1		1b1d6194dcefeba343a9d5a7f5f66bbb96057812
dev.zio	zio-aws-arczonalshift_2.12	6.20.42.2		eccdf943124c9a0b3589af943ea00b57ca703542
dev.zio	zio-aws-arczonalshift_2.12	6.20.47.1		710a5c73e9b431a0723d8112f7f0ba19e3e91fb5
dev.zio	zio-aws-arczonalshift_2.12	6.20.56.2		ce3775b837efa866d983a1c63e8213c298be3017
dev.zio	zio-aws-arczonalshift_2.12	6.20.58.1		c30f00923a5f2d366772aad59a07f8285ed3f8bb
dev.zio	zio-aws-arczonalshift_2.12	6.20.58.2		68530cf86fa86608a0862b8d46e3ad1b2668c7f0
dev.zio	zio-aws-arczonalshift_2.12	6.20.58.3		495b3fb0cf9d5a4eec5ea4e74880f0127adfd8e1
dev.zio	zio-aws-arczonalshift_2.12	6.20.61.1		db8bfadad17bec17f413c78eb7c6ee703ef9c202
dev.zio	zio-aws-arczonalshift_2.12	6.20.69.1		53e4504624359d462768510ababde6c4651f9555
dev.zio	zio-aws-arczonalshift_2.12	6.20.69.2		f8fd769666136731b94f4cd804de178b74054cf7
dev.zio	zio-aws-arczonalshift_2.12	6.20.74.1		fca477893cd39351f6e6d23def35d4df11a72f93
dev.zio	zio-aws-arczonalshift_2.12	6.20.74.2		2e6a870f450d1595979306f139ca6c11e2f954e8
dev.zio	zio-aws-arczonalshift_2.12	6.20.78.1		c32531cf2b7403d79e9bfadb0aca0391833ed803
dev.zio	zio-aws-arczonalshift_2.12	6.20.78.2		7c04d5126a0a0c25dcec24af2ab3bbdc992947f9
dev.zio	zio-aws-arczonalshift_2.12	6.20.78.3		841a6d6fae635eadd708dd5e54746a23d98a0a3c
dev.zio	zio-aws-arczonalshift_2.12	6.20.83.1		474eabf14f0c8deb0f1742069c17e6e9a2905413
dev.zio	zio-aws-arczonalshift_2.12	6.20.83.2		432db03a962114422373805d8a2e32d1c5453cfc
dev.zio	zio-aws-arczonalshift_2.12	6.20.97.2		2e65a262885755dcd4e1d4a0d33f82500ad3bdbd
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.1		c6153481069099a6c111d4ccf573bdf73baf6e48
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.10		cb0b677fd3040ef951f16e598e7bbbdcbc69700f
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.11		9dd0fa3d0d7a315471b93c275e9670c722246c02
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.12		d56297fe5d0cf9b9e916accf9f0d85ab68cec782
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.13		67202ce0176d1c52e32e257d56dd224971f52417
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.15		25678bc4e7690d159ad2b0690bca433a37292bec
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.2		25bfb1d68ce857def0a63a12324c74b99075cff8
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.3		b601cc3b4f22efe4f004d1630b78e81c170662d7
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.4		581e811e0eb7781ed3382c2bfcaffaaf5bf8b2f1
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.5		00d883704d394c1e222581e8bf99ee6508627e7f
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.7		d6367191daa465129cc250e34137f4a6667cb534
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.8		90a01da8107589ec2e8fe261724f28bed28c5b24
dev.zio	zio-aws-arczonalshift_2.12	7.21.15.9		638c9e7d005a7c0bb98cf9931d49f9a7fdece160
dev.zio	zio-aws-arczonalshift_2.12	7.28.24.2		036d7734de3c89cb910f33fd4dd3ec1b082f2bf0
dev.zio	zio-aws-arczonalshift_2.12	7.28.26.1		381d496dc871704af60d78cc98617c74e2b1e2c5
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.1		c889a70a0a31f7523a78e6793de0ced96bb6f299
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.10		45cfac15340800fc7d2f53e13a71484d3490cbf1
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.11		9ece4dea22341fdc41dd2983525e1ab42cc10ea6
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.12		c67329db10f88f0a3e5b71cf2a321f9130c426e3
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.13		2e50e0943e9ba98772064b211531f36466e33f11
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.14		0baf3f0f66de5288d8fee7732f72dab2be768f97
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.15		9b9093a738a5b72c1aeb27cba7c09ed4aebf5843
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.16		0f9cd2fe3f5349987a61bb4cb4f197cd2417dfd3
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.17		30402472d64fc82a6b766867d2a99ee7111855b2
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.18		7b8b3fd47b2419a36d20acb3a0a4d6090539349d
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.19		2d7f8799657fb5847e3c8464030b3dac09088368
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.2		1dc694946acf0cbc6f48bd2d3a18fc5f21994c7a
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.3		06457ff505bb173fdf8de74994584cfc0668f32a
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.4		ad80b6289a4ce1fe2c7e5801b1e9cacf79013444
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.5		b9c22683e7d8e6903afbfef112911c2bd71b5a5b
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.6		8918165b6847b6e821cec14d8f9a3ed3f19dde4e
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.7		75d7e841da3b1f98577f9a65142a770b3dd734f4
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.8		21141a6f5a00f865180b8a718ab60fec9250948d
dev.zio	zio-aws-arczonalshift_2.12	7.28.29.9		144d426904556f014c476a2afe0c704a10840d73
dev.zio	zio-aws-arczonalshift_2.12	7.30.15.1		0e535bb63d6703e011fcadf7615cfca2949b57da
dev.zio	zio-aws-arczonalshift_2.12	7.30.15.2		080e2b790b7c535151b288b94f7c71c11fb2059b
dev.zio	zio-aws-arczonalshift_2.12	7.30.16.1		e34d6a1e665bf613698fd24040df248f6ff11a94
dev.zio	zio-aws-arczonalshift_2.12	7.30.16.2		fcc595eff664f8ceef1ef08be86a05bf59213925
dev.zio	zio-aws-arczonalshift_2.12	7.30.16.3		d1ff37926326c0c78c40d55ac8c0644f1322627b
dev.zio	zio-aws-arczonalshift_2.12	7.30.16.4		56adad1aedd2480ebbc820bfb10963278bd809e0
dev.zio	zio-aws-arczonalshift_2.12	7.30.20.1		e2013253395547ada71748df4ca9f2bd671fc784
dev.zio	zio-aws-arczonalshift_2.12	7.30.22.1		17220ee18aaecc691aa6c06437a39c5468140713
dev.zio	zio-aws-arczonalshift_2.12	7.30.22.2		a136e84d787e2653ab4c4ceb7049dfdb0f82412f
dev.zio	zio-aws-arczonalshift_2.12	7.30.23.1		ebfd0218a44cf12e2440806de5208990a3c995a5
dev.zio	zio-aws-arczonalshift_2.12	7.30.24.1		8f497a03a2e225e4c9aa36cf10b3e419cb01cfbc
dev.zio	zio-aws-arczonalshift_2.12	7.30.24.2		20392a6395b79af4cd29d0b610440b6847ae210d
dev.zio	zio-aws-arczonalshift_2.12	7.30.25.1		63abf03c68c59fea0079d34eef92b3f7753613f4
dev.zio	zio-aws-arczonalshift_2.12	7.30.26.1		6d7feb0ad6096e3640d6e48142b3c7fc9ed2a63f
dev.zio	zio-aws-arczonalshift_2.12	7.30.27.1		ab7a22863aa6a39a3cb27c2c35977dd1c78cc987
dev.zio	zio-aws-arczonalshift_2.12	7.30.27.2		932b07e2682459342c1601acdb7eaa89867e5cd1
dev.zio	zio-aws-arczonalshift_2.12	7.30.29.1		70b04e5b3e80f17ece107d66a0a505e2598ef05a
dev.zio	zio-aws-arczonalshift_2.12	7.30.30.1		d6cc542b876f7e4b0bad1f16cf19c0c1ce5828af
dev.zio	zio-aws-arczonalshift_2.12	7.30.31.1		25207a57745430abd5fa4d902a4f0e0f28788d6f
dev.zio	zio-aws-arczonalshift_2.12	7.30.31.2		e780a9ff070fbf7d3913da6a677d97651f92b712
dev.zio	zio-aws-arczonalshift_2.12	7.30.32.1		b9d1f4a578c1a7f5cd74f49f4c1c41713bb7e82b
dev.zio	zio-aws-arczonalshift_2.12	7.30.33.1		09b9beb17f7bb19884acdef3a387e8a5ff1b1710
dev.zio	zio-aws-arczonalshift_2.12	7.30.34.1		d0c99f5d1f968bc1a25b81e31407276ad6c6bc06
dev.zio	zio-aws-arczonalshift_2.12	7.30.34.2		ce957b976ab6e20552c75e6408ba9b7876c1503b
dev.zio	zio-aws-arczonalshift_2.12	7.30.35.1		132cbb0e76b9f11ba4373273d3e4b5ffde6b93b0
dev.zio	zio-aws-arczonalshift_2.12	7.30.36.1		46018b150f9bdb7acfb73f2a2f9d19d1d69b6441
dev.zio	zio-aws-arczonalshift_2.12	7.30.37.1		3b0c9ac7bec5e3fdcf81857cc5d50f36da459121
dev.zio	zio-aws-arczonalshift_2.12	7.30.38.1		0b49b22a785b53ecd4ee8ec1dc46ccae219be946
dev.zio	zio-aws-arczonalshift_2.12	7.30.38.2		3617ff1bbb63adac2f122393eda76d861a2422ef
dev.zio	zio-aws-arczonalshift_2.12	7.31.0.1		d7273aadbf8ad0562a0d5e997253109fc6f2acbc
dev.zio	zio-aws-arczonalshift_2.12	7.31.1.1		51433375cc8930e61b2ab216a21068142c8b41cf
dev.zio	zio-aws-arczonalshift_2.12	7.31.1.3		3921163d25cc49aefa0294c4e2e6de5efa506a8a
dev.zio	zio-aws-arczonalshift_2.12	7.31.1.4		ec86863493d47f23e8c540b1619cbfa68130f16c
dev.zio	zio-aws-arczonalshift_2.12	7.31.1.5		19f8e84e9f226698bbcb2244722c072fe635712a
dev.zio	zio-aws-arczonalshift_2.12	7.31.10.1		b93f93d8ab334e8d4d333cd1d4de4d668226c9ec
dev.zio	zio-aws-arczonalshift_2.12	7.31.11.1		fe94431644e07f773a18fa4826b60f8d014726a1
dev.zio	zio-aws-arczonalshift_2.12	7.31.13.1		d3b30973f539298157e525a469a264841ce0a52f
dev.zio	zio-aws-arczonalshift_2.12	7.31.14.1		74e57494a2218296fde8a221aaa0d000c7b597fd
dev.zio	zio-aws-arczonalshift_2.12	7.31.15.1		eb7308088cb55be51b758468af53be6ff6fd5217
dev.zio	zio-aws-arczonalshift_2.12	7.31.16.1		c3a0c3411f44e871fc17b3cdbb8306f6529ebc78
dev.zio	zio-aws-arczonalshift_2.12	7.31.16.2		c251c658ecd0647297dfe8cd8e9fc37a3b1aa15b
dev.zio	zio-aws-arczonalshift_2.12	7.31.17.1		8578f549789458513516edc1c2def34e2ce727f8
dev.zio	zio-aws-arczonalshift_2.12	7.31.18.1		8b2407dcce6d8f1a16079bc47257886858aa206f
dev.zio	zio-aws-arczonalshift_2.12	7.31.19.1		2746f9a9d8a5f40590e92cc58a3fea86a70ce0a3
dev.zio	zio-aws-arczonalshift_2.12	7.31.2.1		feb3c5842722baa1e462263fc6a29b529503f680
dev.zio	zio-aws-arczonalshift_2.12	7.31.20.1		c7d09b7e16fddb24ead0c34a7c5a9f7a24c510bd
dev.zio	zio-aws-arczonalshift_2.12	7.31.21.1		e56e35e467e00e077bbc9715e92e500fd955954e
dev.zio	zio-aws-arczonalshift_2.12	7.31.22.1		2630dc587576f8635d1933b1ec4ac86e2779b8e3
dev.zio	zio-aws-arczonalshift_2.12	7.31.22.2		a227cfb94715eb067540e425690b30fe70ffed5b
dev.zio	zio-aws-arczonalshift_2.12	7.31.24.1		31dbf2ddb474878d497a79bda28b60169aa278e8
dev.zio	zio-aws-arczonalshift_2.12	7.31.25.1		47e60526195dd5bfd8d2851c29273e3d4d64e5e7
dev.zio	zio-aws-arczonalshift_2.12	7.31.26.1		6e88a00edb4e226a8dab2439335b9c18a85f93d0
dev.zio	zio-aws-arczonalshift_2.12	7.31.26.2		5dc342a79538a7e078e24111184e4d07b75c71c9
dev.zio	zio-aws-arczonalshift_2.12	7.31.27.1		c8590db0e24ebb60c0257d0d10ce48d68d20aae3
dev.zio	zio-aws-arczonalshift_2.12	7.31.28.1		c77705e9a2191a5f2e314898a9df280d6a2e225b
dev.zio	zio-aws-arczonalshift_2.12	7.31.3.1		bfd0a0a9179480e43ff1026d0f4fcdf0d5b3b749
dev.zio	zio-aws-arczonalshift_2.12	7.31.30.1		7764ec630708e94723e0062f4267c406991b9c81
dev.zio	zio-aws-arczonalshift_2.12	7.31.4.1		d3e6b4c2ffcac574506df08b4c177bb4b31b5d24
dev.zio	zio-aws-arczonalshift_2.12	7.31.6.1		49a40f7fa11ef076b14e91f9a896a05124c2b457
dev.zio	zio-aws-arczonalshift_2.12	7.31.6.2		c4cb2db843f4400a1181eefc28bef76dbaa1fb13
