br.com.m4rc310	br-com-m4rc310-cups	1.0.16		c3641aa08139ff93656b1ad20da3731e56fed732
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.20-01		481d6541178a74b6477d8ddc21f10d6dd4324a1b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.20-02		a68ae35bf346d98b0c47be4d16b5f70e7f6cc6ea
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.21-02		203673f02105891675eb0107e67166e766da4495
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.3-02		4ee6eb9d0e3bb6afa41fdb4e1a98afa41f92792b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.4-01		ea532415a8a01eaf0e730ea1f741febdde40cba4
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.4-03		b75c7e2a94855b7e1f1e584de670a0bdf932340f
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.5-02		9f78f4c7fc0720bf9207000ffe2a3e326ad59d4b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.6-02		737945eab86b5f4e8dfd71b8210127b7f9ecb510
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.7-01		8538c7a1581e61f436c1b11d242092f22ebf02ac
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.8-01		a364d799bbfc488b9c8e8338762268bb834dc0a1
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.14.9-01		d99b7a46dc36bd00404b73b57393f5d654f08844
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.15.0-04		0999cddb62f517b9ff2770455a29fba062b14cdd
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.15.1-02		9cbca46d005b155636a2e89facf20e0006a557bd
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.15.2-03		b7fc428e675b94873ed6a3dd951769d4507e3939
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.16.0-01		9c66f1517c8ae320606fc101c9ce7721019cbb1b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.5.0-01		2c4f1a21f77b4d2c81d5d4eb9f5e62c12ebd0ad8
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.5.0-02		d421a57bcb9f63f009d9d6d989094ed01b58a409
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.5.0-03		a296290c7b2c5ab7dc86852ea1bc316ff8cb69ec
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.5.0-04		513d951733f96f20d25ac8db6373048777188a9d
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.5.1-01		3daf026c6a1d54a924ae1d237ab58c4d9ba0eeb3
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.0-01		a6dd72e19b46cd92081ce3c6276d142b2622cf62
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.0-05		e5b89f06181d988fee8371d7fa1f000215114c4e
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.1-01		339482024f0faebd0e7c34c1d48d1767a442e46f
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.1-02		4086a86dfeb54b1f008df19bd976c6a5b89bac83
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.2-01		ed19ad8b565ad1010a06a733be3850f0aafc665d
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.3-01		5bfe66a89c75ff478175556a6a2300c19e016db0
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.4-02		0b73773a934db1e8cb5cf5d24b76a07fb676266d
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.6.4-03		3ce6bee0eb62115ed206082d249d013df835fa86
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-01		ef431d9e6479324fd8fb75b5df28e5073d90dbd2
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-02		807088091075497782c7aba67013243eaf1cbf15
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-03		31a2aa3034c70cbf30a0bb681e9d1c7f7a0a8e7b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-04		0b356c28024c812adff41e42dabf381140b92139
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-05		3c0e95b214c2f4590fd56b02aff18b36824acca4
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-06		0f846e5a39b17038c20f5e837635b5cb14e10be5
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-m1		196a1424a697e9f65ba5389bd9b6a97d314cc4db
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-m2		bca2b3131b03d1a8ae3a3a3b7bcd7716df3a401c
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-m3		930fe7f80c42819253e1ada8698610b3dce9640d
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.0-m4		947c66af2dc6558be0552b192e63bac1bcfb2a24
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.1-01		0b7a1ce7b305544eab643257e0c0aad2cd37e775
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.2-01		7fc5e6282cc52b1d5f7d604762860cb2bb3e9f4b
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.2-02		d1f761b4331706646d4b420676cf93c863544053
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.7.2-03		41627ee7ca15b33885672eb5233db0905547e7e7
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.8.0-01		26cc33ebf9d1700c467f614c0b53b13677f3a616
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.8.0-05		6cbf8883888947624896bd20cf06167a16f385db
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.8.1-01		573eb654fc5061e07c96e544873c85ff3b62af60
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.9.0-01		2caf5aad6ad90cdb7f875996945f97426e2422a5
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.9.0-04		16d9869591abb5b543f1a803f5bbcb3f871c9316
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.9.1-01		456cb92093b045bb9fb9744656fec63e23545c94
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.9.1-02		ba43eeec1185d1a2a64ca7da69822cb7364994cd
org.sonatype.nexus.plugins	nexus-kenai-plugin	2.9.2-01		d353c25a3dfed5f392c134b70ce198dbe653e3a1
org.sonatype.nexus.plugins	nexus-kenai-plugin	3.0.0-b2014101001		001203ed67c1be00a1ba11be16a1e94ffeeda599
org.sonatype.nexus.plugins	nexus-kenai-plugin	3.0.0-b2015020701		46f096477b4e9673a4287bb7d2869beb02c5e35e
org.sonatype.nexus.plugins	nexus-kenai-plugin	3.0.0-b2015061001		6547293c3f0b7ecccba2ef48633592423cdfa559
org.sonatype.nexus.plugins	nexus-p2-client	2.10.0-01		bc24f8e3bb86a3b86027181792dbc353d4494569
org.sonatype.nexus.plugins	nexus-p2-client	2.10.0-02		134bf7a8736a12f03836521ac7ec5871db2206e0
org.sonatype.nexus.plugins	nexus-p2-client	2.11.0-01		bb1dad9fc6aa3f68b27bdd2a9d6e330c18616d17
org.sonatype.nexus.plugins	nexus-p2-client	2.11.0-02		b5f3cbe03ed0b63f4e328065f0b58bc1ccb47554
org.sonatype.nexus.plugins	nexus-p2-client	2.11.1-01		932251aedb566d9e04a36a6848d9d572b661ec2a
org.sonatype.nexus.plugins	nexus-p2-client	2.11.2-01		5cc9440e0536dfb4ae91e0bc92245cb2f21fd76c
org.sonatype.nexus.plugins	nexus-p2-client	2.11.2-03		1946e702690a6ed8911aad3f604918764f49e293
org.sonatype.nexus.plugins	nexus-p2-client	2.11.2-04		926a9694c8d7237ac2bc5f965a46327bdf494751
org.sonatype.nexus.plugins	nexus-p2-client	2.11.2-06		1d519d60b2997fedd9eaf95cf676fc2b74b200e8
org.sonatype.nexus.plugins	nexus-p2-client	2.11.3-01		520ec7c198d82f10d95f45504210e372d435f882
org.sonatype.nexus.plugins	nexus-p2-client	2.11.4-01		f3642f81bc6f82f5d6eefa2cb640ad04b2c54b0b
org.sonatype.nexus.plugins	nexus-p2-client	2.12.0-01		4be922b35857211b97b11aeaa0b3750ec4138e65
org.sonatype.nexus.plugins	nexus-p2-client	2.12.1-01		2212e46123e46972527972fd9778b2ca839e0bad
org.sonatype.nexus.plugins	nexus-p2-client	2.13.0-01		0918850c732b2b07e427e1293550c882624975d5
org.sonatype.nexus.plugins	nexus-p2-client	2.14.0-01		96deec0369f19131f5ab0b437d9b7a000c75f6ba
org.sonatype.nexus.plugins	nexus-p2-client	2.14.1-01		bd478391ee921a9e67de4b215bf517703564eddc
org.sonatype.nexus.plugins	nexus-p2-client	2.14.10-01		ba64a7203ca3f21acfa825ff63ac6565c66c4339
org.sonatype.nexus.plugins	nexus-p2-client	2.14.11-01		19e2e258728a755452bc97af21e88e47d64823d6
org.sonatype.nexus.plugins	nexus-p2-client	2.14.12-02		e1ad06f77d801603923a968d8460cf83b66d3b0e
org.sonatype.nexus.plugins	nexus-p2-client	2.14.13-01		2c70e431b713fb79335bbb9a390ca02ff372693f
org.sonatype.nexus.plugins	nexus-p2-client	2.14.14-01		005ff53ed8b0a5a9bb7fc9ce4231fab109604a90
org.sonatype.nexus.plugins	nexus-p2-client	2.14.15-01		bc90804dd49377faa05aba70e90591fc2e65c609
org.sonatype.nexus.plugins	nexus-p2-client	2.14.16-01		8358c93ddff9d8031628491433a3591734c1e53d
org.sonatype.nexus.plugins	nexus-p2-client	2.14.17-01		d7a9d622402b1cd6244281fa0bcec44f67bc4d7f
org.sonatype.nexus.plugins	nexus-p2-client	2.14.18-01		8bc01ad92a3b10f479b402f2888e9d6e23bcf682
org.sonatype.nexus.plugins	nexus-p2-client	2.14.19-01		f8d0c5e3b251ee53a35d5a2ee49c237453b30c60
org.sonatype.nexus.plugins	nexus-p2-client	2.14.2-01		b41bc45bd6f0ed0325fe0c2bdeccba51586f3ff7
org.sonatype.nexus.plugins	nexus-p2-client	2.14.20-01		d03a0f834d6d270cbd61a6063773e0e388d0982d
org.sonatype.nexus.plugins	nexus-p2-client	2.14.20-02		906abdfe8fd9de562ff2f311128035d509429d89
org.sonatype.nexus.plugins	nexus-p2-client	2.14.21-02		72c5a19f30ba586ec06aef677ba961004e9257b2
org.sonatype.nexus.plugins	nexus-p2-client	2.14.3-02		7df335834688f7687195790c791dc507a22b9e2b
org.sonatype.nexus.plugins	nexus-p2-client	2.14.4-01		78e5493bd1fc72f0cd7e55f2390a80089cfd5b8c
org.sonatype.nexus.plugins	nexus-p2-client	2.14.4-03		90fe87dc7fef7f7fdd3bab1f8770d130825918a6
org.sonatype.nexus.plugins	nexus-p2-client	2.14.5-02		ae169e29b0f8770b2bbb5be72df8b7f24516f327
org.sonatype.nexus.plugins	nexus-p2-client	2.14.6-02		259b144aebcaa770b34211c9ff9c77b29d4a33b7
org.sonatype.nexus.plugins	nexus-p2-client	2.14.7-01		c38c5ef77437b3f80644ce99d73143c6fc349406
org.sonatype.nexus.plugins	nexus-p2-client	2.14.8-01		8ccf6cc86fae306c2300893474515d83872e9455
org.sonatype.nexus.plugins	nexus-p2-client	2.14.9-01		680a6810267aa7cfc4a3f33573bd069199d0af61
org.sonatype.nexus.plugins	nexus-p2-client	2.15.0-04		d0220b21d372306c1f3d22a7fcf4906a93f2db8d
org.sonatype.nexus.plugins	nexus-p2-client	2.15.1-02		a0ef8cf2a975c05164b015f6e8077fa58512dcc4
org.sonatype.nexus.plugins	nexus-p2-client	2.15.2-03		7e9c3e224d521f502a6cf0f588916834f9de2345
org.sonatype.nexus.plugins	nexus-p2-client	2.16.0-01		500e76cd418fd730807b6704d7e15f5da0cc9082
org.sonatype.nexus.plugins	nexus-p2-client	2.6.0-01		cbb32ccef5bb2979dc2531c46725272df7012683
org.sonatype.nexus.plugins	nexus-p2-client	2.6.0-05		4d4aeecc8213d7dedff32fe7db704b719cbfe670
org.sonatype.nexus.plugins	nexus-p2-client	2.6.1-01		19a3a15f6ff52307b97e41c3ba1a7ee277968ba9
org.sonatype.nexus.plugins	nexus-p2-client	2.6.1-02		f5816d37754330860479712c7d472981bbe751ee
org.sonatype.nexus.plugins	nexus-p2-client	2.6.2-01		3ce814605c7542f6fd9cf388a6f8a69a4d8f71d6
org.sonatype.nexus.plugins	nexus-p2-client	2.6.3-01		5c837d73d0d91681cbe5d21b731225042492c402
org.sonatype.nexus.plugins	nexus-p2-client	2.6.4-02		9bae4c82bcb2848c15b21cf4c1ce0a9ec05e6f4f
org.sonatype.nexus.plugins	nexus-p2-client	2.6.4-03		d2a38a046ac524c0545e487a33db79498217e6ae
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-01		45e86fa67d9287318eef9169870056679d12b6fd
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-02		f183e25f23006f77be067ea70a4fda291ec088d1
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-03		da4c53e5b926bbe7cacd9210aa27a13939de63ea
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-04		182a9b7117d2a7700f356f848ffd977f0893eb30
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-05		b202d8e640c863a10109c29d3b22720a17d02cc1
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-06		a2d11d74580b7dcb0a1a7554904aff9f658e9f01
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-m1		4b2cd20102c3b172b4bf683f26395d55027b2119
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-m2		9abb4e1bee00d317e6a47063e169a5c4c0e1ac5a
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-m3		c38d849fbd8f2a90c0c352a756fba5c0ebed4ff1
org.sonatype.nexus.plugins	nexus-p2-client	2.7.0-m4		983f4f1e0b6373e39a115d4d404013c9b2466342
org.sonatype.nexus.plugins	nexus-p2-client	2.7.1-01		4cfcc5f4a4b3dd2a71e14902af13c9442396c229
org.sonatype.nexus.plugins	nexus-p2-client	2.7.2-01		a1cd3a5d567f28addfc312ff413eb0ad83489792
org.sonatype.nexus.plugins	nexus-p2-client	2.7.2-02		9d9dee29606b5d81ffe0738c5856ec0a349d80c7
org.sonatype.nexus.plugins	nexus-p2-client	2.7.2-03		8c69d5b03343d7bffd32ff84cf0dcbc5fa1ad09a
org.sonatype.nexus.plugins	nexus-p2-client	2.8.0-01		e294ac26cf63225fd9360964235f90187b44ffcc
org.sonatype.nexus.plugins	nexus-p2-client	2.8.0-05		25fbd96fbc00b890b333043b7d123f4b6b119f6b
org.sonatype.nexus.plugins	nexus-p2-client	2.8.1-01		499e8b471e42d250170e2e8bbd5915ba44c150da
org.sonatype.nexus.plugins	nexus-p2-client	2.9.0-01		0ead54710eb5c5848e7761f96113da11337f9ccf
org.sonatype.nexus.plugins	nexus-p2-client	2.9.0-04		5d92209e0f7ffe3281aeb9dd15150d749699a8c9
org.sonatype.nexus.plugins	nexus-p2-client	2.9.1-01		dda567104f53a466ce4130020c8de08d73a0d363
org.sonatype.nexus.plugins	nexus-p2-client	2.9.1-02		2b2928cc9d0c765c7e3e58c46749825f2e2ac949
org.sonatype.nexus.plugins	nexus-p2-client	2.9.2-01		00d076261e700ddc1b10ff0b0e97015d4519ab90
org.sonatype.nexus.plugins	nexus-p2-client	3.0.0-b2014101001		434cbda61e6acd0615ce4c8efdc3ac8e12194308
org.sonatype.nexus.plugins	nexus-p2-client	3.0.0-b2015020701		7e5840ccdbc293508394adafaf7c939426614850
org.webjars	webjars-taglib	0.1		bc7307e6523f0561cb4f9efbd50fd5179ab8ca47
org.webjars	webjars-taglib	0.2		ebbe3b40b312a74e120248b11ed5d1127f0e30be
org.webjars	webjars-taglib	0.3		c111443160afe50369973419db0bf486e40160e2
org.webjars.npm	github-com-shiftio-VideoFrame	0.2.3		44b0942d8dc732158e252eba42f33850dfc79f90
org.wildfly.swarm	camel-facebook	2012.12.0		a3dca7707a1248dfb440fe46677d2262bd02f43a
org.wildfly.swarm	camel-facebook	2017.10.0		420ff042ba76c5341ccb3d00614ccf9a45be03ad
org.wildfly.swarm	camel-facebook	2017.10.1		a9e961fa2766eece6aeac52b87b36ed0a50467f7
org.wildfly.swarm	camel-facebook	2017.10.2		9857f968ffe4a68257618741c7d1bcbe7228f27d
org.wildfly.swarm	camel-facebook	2017.11.0		7b8ae1aee7c2baf9f5f55cdfb9492fbddf73a159
org.wildfly.swarm	camel-facebook	2017.12.0		470ac75cd1f37cba2db60a664d9da1bc0a273bf4
org.wildfly.swarm	camel-facebook	2017.12.1		5204d2fda9bcc400e5327c03ada71db9a7db0c6c
org.wildfly.swarm	camel-facebook	2017.6.0		0791eafca999ca8a5ba3e5e9174234335fdc99f6
org.wildfly.swarm	camel-facebook	2017.6.1		0861486cc0d154dd4a36315804fcb020557d93fd
org.wildfly.swarm	camel-facebook	2017.7.0		0d2cc5494f37ad0f1f6fb754d3798f24a1d5cc8f
org.wildfly.swarm	camel-facebook	2017.8.0		239d46df5ad5df37be011f745918d00788c2a1c2
org.wildfly.swarm	camel-facebook	2017.8.1		856c6ab41d624270eec1e20586b5caecc482222a
org.wildfly.swarm	camel-facebook	2017.9.4		ed510ad44f6d2d945d551d0eb1a7e3de7aa43e72
org.wildfly.swarm	camel-facebook	2017.9.5		18f2ba3be9889203582ffbb42273af9f5480ae22
org.wildfly.swarm	camel-facebook	2018.1.0		1231981a14826b87a1001336240c94ec956910c4
org.wildfly.swarm	camel-facebook	2018.2.0		f0c1b9973c6e2de666bd059a8e553918bc95f3d1
org.wildfly.swarm	camel-facebook	2018.2.0.Final		5f74517327dbed99ddfab5ff96cf7c5309905965
org.wildfly.swarm	camel-facebook	2018.3.0		fa230ea2ba29488b764bdd3967b4256cbe3bd7a3
org.wildfly.swarm	camel-facebook	2018.3.1		0284a155ae47bf83daec002f6933951825ed5244
org.wildfly.swarm	camel-facebook	2018.3.2		39ffa2cbffdc39e087cac5ca25ece835cdec0bdd
org.wildfly.swarm	camel-facebook	2018.3.3		1c1852f20eeb3549a4013d6b7426a4ac1123014c
org.wildfly.swarm	camel-facebook	2018.4.0		b8243270eda626a206688a4d9de37a78afef90c0
org.wildfly.swarm	camel-facebook	2018.4.1		241a146949e830d2425bc3cfa2d7d5f29959e526
org.wildfly.swarm	camel-facebook	2018.5.0		d68a9692a311bed57867fab3597613b719d08289
org.wso2.carbon.event-processing	org.wso2.carbon.event.tracer.server.feature	2.0.0		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.tracer.server.feature	2.0.1		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.tracer.server.feature	2.0.2		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.tracer.server.feature	2.0.3		N/A
org.wso2.siddhi.extension.archetype	siddhi-archetype-io	1.0.1		3a2cc8b9d48fdc00c35f1a08ed4c04f91b4dfea2
org.wso2.siddhi.extension.archetype	siddhi-archetype-io	1.0.2		92911f5743c21564274ae97aa31f123bfd14359d
org.zalando	spring-cloud-config-aws-kms-encryption-cli	5.1.2		e8f66c8ef2dd5c3704972c6cf1e6a19a32a01cfb
party.iroiro.luajava	lua51-platform	3.0.0		N/A
party.iroiro.luajava	lua51-platform	3.0.0	natives-arm64-v8a	46beb4ec27ca5387ff08b93ec55b1ffaef90370f
party.iroiro.luajava	lua51-platform	3.0.0	natives-armeabi-v7a	1cca9f1ee792a463d3b732377e30ae61e2150e25
party.iroiro.luajava	lua51-platform	3.0.0	natives-desktop	b95788dbbb9d541442334f237720de922850a014
party.iroiro.luajava	lua51-platform	3.0.0	natives-ios	b4f1efa929e377d40741c47fe518288e1b934ee1
party.iroiro.luajava	lua51-platform	3.0.0	natives-x86	55a8f83009d425e4270b028c6ec79a78ac5799ab
party.iroiro.luajava	lua51-platform	3.0.0	natives-x86_64	973f82e5dc2bb1727c69d6ec0e2f732fd6b4cb70
party.iroiro.luajava	lua51-platform	3.0.1		N/A
party.iroiro.luajava	lua51-platform	3.0.1	natives-arm64-v8a	1ffb0081f7cb087d2692779f0c50a932d452b11d
party.iroiro.luajava	lua51-platform	3.0.1	natives-armeabi-v7a	fd2d884d63c2ebb07ea9f3d8539c0575e8fb8a8b
party.iroiro.luajava	lua51-platform	3.0.1	natives-desktop	b63389d0f8b113d4ff17c64cc722621c88b5334b
party.iroiro.luajava	lua51-platform	3.0.1	natives-ios	c5fc9bd5fc287547f68af9e3341fbc816ba316fa
party.iroiro.luajava	lua51-platform	3.0.1	natives-x86	dd8de9c70d19ac6bd47c63802835d38a6d53e3a2
party.iroiro.luajava	lua51-platform	3.0.1	natives-x86_64	644e9db2c3b6617b0033828d127212d326cff618
party.iroiro.luajava	lua51-platform	3.0.2		N/A
party.iroiro.luajava	lua51-platform	3.0.2	natives-arm64-v8a	6ca60ed08df424c932255edc98fc175f02041f13
party.iroiro.luajava	lua51-platform	3.0.2	natives-armeabi-v7a	d1b32bedcc9e14af73937f9e799011ec1f648532
party.iroiro.luajava	lua51-platform	3.0.2	natives-desktop	c4d49b60e74f3fb7b0cd71c88d9cbd1b78c8550b
party.iroiro.luajava	lua51-platform	3.0.2	natives-ios	aa6481e6ac4524f992c3083e062c131bb589e82c
party.iroiro.luajava	lua51-platform	3.0.2	natives-x86	457897d4a6e17c99df1bb25745babe51e28ebb97
party.iroiro.luajava	lua51-platform	3.0.2	natives-x86_64	a19d539b65f57c799cae7078cbf60e739ec89193
party.iroiro.luajava	lua51-platform	3.1.0		N/A
party.iroiro.luajava	lua51-platform	3.1.0	natives-arm64-v8a	c8cf1352cae51c978dc0cf1e227d9cd7a141f79d
party.iroiro.luajava	lua51-platform	3.1.0	natives-armeabi-v7a	8f6a759b92571c9df579fbdab96cbe79f1320c91
party.iroiro.luajava	lua51-platform	3.1.0	natives-desktop	d2a583d020bee215ef5c3c188043dd90840695f2
party.iroiro.luajava	lua51-platform	3.1.0	natives-ios	c9c6f0c855a14962dd6a7fca5bea5989e02b3f54
party.iroiro.luajava	lua51-platform	3.1.0	natives-x86	3cb7858aefad0a9f0ac2fffd854770f2439ded3b
party.iroiro.luajava	lua51-platform	3.1.0	natives-x86_64	47a2d757a2b8c2648c5c52cec48a5cac6466d1e5
party.iroiro.luajava	lua51-platform	3.1.1		N/A
party.iroiro.luajava	lua51-platform	3.1.1	natives-arm64-v8a	8d53176de62f160f094f77bb0b37739ef7df1329
party.iroiro.luajava	lua51-platform	3.1.1	natives-armeabi-v7a	774a3ed816fdc45dd530881c788eb4589332606e
party.iroiro.luajava	lua51-platform	3.1.1	natives-desktop	d617a8ec4c72597e28bed30d6809f6b153009f52
party.iroiro.luajava	lua51-platform	3.1.1	natives-ios	3dffa67168c7825225f116ea4c353ca42444d64f
party.iroiro.luajava	lua51-platform	3.1.1	natives-x86	c149290076935767a6d152f4b899e49baf0225d9
party.iroiro.luajava	lua51-platform	3.1.1	natives-x86_64	681b7fc029c1fbc1b7e45090a42fa8f89b80c6cf
party.iroiro.luajava	lua51-platform	3.1.2		N/A
party.iroiro.luajava	lua51-platform	3.1.2	natives-arm64-v8a	07134fa920d9a6203282432e2415fb339487b3d9
party.iroiro.luajava	lua51-platform	3.1.2	natives-armeabi-v7a	aecf02f8e076934695eaa38ec3107aac0398b4e8
party.iroiro.luajava	lua51-platform	3.1.2	natives-desktop	1fa192c4f3087e31c4ac24ea5dea17859f9f420a
party.iroiro.luajava	lua51-platform	3.1.2	natives-ios	4db268ae33751608c217f576b274f18deffcd7d8
party.iroiro.luajava	lua51-platform	3.1.2	natives-x86	9ad1c8616cac70aae3795ed9ee28f092c48fcb93
party.iroiro.luajava	lua51-platform	3.1.2	natives-x86_64	e1e6db067996582d97ca1b7ac065948fbb37765a
party.iroiro.luajava	lua51-platform	3.1.3		N/A
party.iroiro.luajava	lua51-platform	3.1.3	natives-arm64-v8a	e394e5ff39db0ddcfdb77bd439469d928492b251
party.iroiro.luajava	lua51-platform	3.1.3	natives-armeabi-v7a	f7a1f432406e36a64d3d26d81559fe3c311289f2
party.iroiro.luajava	lua51-platform	3.1.3	natives-desktop	0b14a0791889e62f83f83cdc00a537c0dd4cbce8
party.iroiro.luajava	lua51-platform	3.1.3	natives-ios	138abf2157c7feac99f78b43d5a58f546a6c69cc
party.iroiro.luajava	lua51-platform	3.1.3	natives-x86	46c2aca8e6d05b07f0cf37ac96d117985e2f6184
party.iroiro.luajava	lua51-platform	3.1.3	natives-x86_64	6d4edd117f6f401f94b701efd108a2449df5792e
party.iroiro.luajava	lua51-platform	3.2.0		N/A
party.iroiro.luajava	lua51-platform	3.2.0	natives-arm64-v8a	d4f060686d61aff10ffa538577195519b272a90e
party.iroiro.luajava	lua51-platform	3.2.0	natives-armeabi-v7a	a92dea16392e3868b048e5f498e01830527df10e
party.iroiro.luajava	lua51-platform	3.2.0	natives-desktop	706e528e3490f9eff33038de425ec6b71e82efba
party.iroiro.luajava	lua51-platform	3.2.0	natives-ios	351e248c25ed656c9714dde3d8f10a672810d19b
party.iroiro.luajava	lua51-platform	3.2.0	natives-x86	e3fa79452bddca2f229ede7c4dd062799358c9b8
party.iroiro.luajava	lua51-platform	3.2.0	natives-x86_64	3528a8a3de08b018dc2d1ce5fbf0ae1c512488ee
party.iroiro.luajava	lua51-platform	3.3.0		N/A
party.iroiro.luajava	lua51-platform	3.3.0	natives-arm64-v8a	142480c93f012c776b511846197b17251367b649
party.iroiro.luajava	lua51-platform	3.3.0	natives-armeabi-v7a	441f836493cee5f89142521124a73ca36232d8f0
party.iroiro.luajava	lua51-platform	3.3.0	natives-desktop	b91906965e73942d2ffde50209a3c6064d9f9bb9
party.iroiro.luajava	lua51-platform	3.3.0	natives-ios	41d4392253f5a2c0629f36b592c69bf6019988b1
party.iroiro.luajava	lua51-platform	3.3.0	natives-x86	d6ca9d7558b2cf5db1cb8aea0d339cb616ff2de7
party.iroiro.luajava	lua51-platform	3.3.0	natives-x86_64	112a4d5939a0da65b5c0f5232415ba53c2e7c3b2
party.iroiro.luajava	lua51-platform	3.4.0		N/A
party.iroiro.luajava	lua51-platform	3.4.0	natives-arm64-v8a	f0cc76b6930fea0c3cba5ed7931eb52693824e18
party.iroiro.luajava	lua51-platform	3.4.0	natives-armeabi-v7a	6aa63883d8413931811070e02acbb104edf7034f
party.iroiro.luajava	lua51-platform	3.4.0	natives-desktop	e75e68eb336aa6b43f68bd25e3f82959f30c8a50
party.iroiro.luajava	lua51-platform	3.4.0	natives-ios	3beeae9519ae3d1366824dd4cb6bd39049c55f73
party.iroiro.luajava	lua51-platform	3.4.0	natives-x86	17106bba6bfdcb8fd33fb720a58d87d4f0d6cb7a
party.iroiro.luajava	lua51-platform	3.4.0	natives-x86_64	b9b9e057e8cebb6233cd0dfaee13119466058eb1
party.iroiro.luajava	lua51-platform	3.5.0		N/A
party.iroiro.luajava	lua51-platform	3.5.0	natives-arm64-v8a	b8318aa8fffc718f07c89d7325e19d16956bde6b
party.iroiro.luajava	lua51-platform	3.5.0	natives-armeabi-v7a	e41fc2bf55c5cb13ebf874c70544808228c2930d
party.iroiro.luajava	lua51-platform	3.5.0	natives-desktop	359d265ab73bed297e86cb0fd8e96273e10ff1d2
party.iroiro.luajava	lua51-platform	3.5.0	natives-ios	3c7b10737cbef85939ec5c51c863ac564849b95f
party.iroiro.luajava	lua51-platform	3.5.0	natives-x86	753b7a74a2546646b35a7dcf3dff9ec8f9df4cc9
party.iroiro.luajava	lua51-platform	3.5.0	natives-x86_64	66fcddfbc409a4a89aadbe75766ea3d10b179da0
party.iroiro.luajava	lua51-platform	4.0.0		N/A
party.iroiro.luajava	lua51-platform	4.0.0	natives-arm64-v8a	81613eb83c8d4e6797811713e72c279f5ae4cd5c
party.iroiro.luajava	lua51-platform	4.0.0	natives-armeabi-v7a	81613eb83c8d4e6797811713e72c279f5ae4cd5c
