au.id.tmm.tmm-scala-collections	tmm-scala-collections-scalacheck_3	0.2.0		8150b2b354d3fc3bf5cd9054bdfc341b54aca868
io.ap4k	spring-boot-on-openshift-example	0.1.5		1b04ca6e2cb032ba8e4326323b3f7a4431e7b2ce
io.ap4k	spring-boot-on-openshift-example	0.1.6		ea529f7042d73617be7c011f0d145d485657ad20
io.argonaut	argonaut-scalaz_sjs0.6_2.13.0-RC3	6.2.3		f61ad7e6b133ef957e0481c12e2013f93e705da3
io.github.bxkftechteam	geomesa-sql_2.11	0.1.0		N/A
io.github.caldremch	android-multi-select	1.0.0		N/A
io.github.ck-jesse	l2cache-jd-hotkey	1.0.35		N/A
io.github.ck-jesse	l2cache-jd-hotkey	1.0.36		N/A
io.github.ck-jesse	l2cache-jd-hotkey	1.0.37		N/A
io.github.ck-jesse	l2cache-jd-hotkey	1.0.38		N/A
io.github.ck-jesse	l2cache-jd-hotkey	1.0.39		N/A
io.github.ck-jesse	l2cache-jd-hotkey	2.0.0		N/A
io.github.jayyuz.dynamic	host	1.0-a30a15c9		215cf30514384cdabcf26c2e0008c8104af2ee9a
io.github.jayyuz.dynamic	host	1.1-a30a15c9		215cf30514384cdabcf26c2e0008c8104af2ee9a
io.github.jayyuz.dynamic	host	1.2-a30a15c9		215cf30514384cdabcf26c2e0008c8104af2ee9a
io.github.jayyuz.dynamic	host	1.3-a30a15c9		215cf30514384cdabcf26c2e0008c8104af2ee9a
io.github.joelkanyi	sain-jvm	2.0.0-RC1		8da4cf658f3af25e4408160aaa9be74002818a19
io.github.joelkanyi	sain-jvm	2.0.0-RC2		1ba21693b8b706e16423e03b30d21379f9d3cc26
io.github.joelkanyi	sain-jvm	2.0.1		1ba21693b8b706e16423e03b30d21379f9d3cc26
io.github.joelkanyi	sain-jvm	2.0.2		9908362c678643a9d307db36d775583f5267bdde
io.github.joelkanyi	sain-jvm	2.0.3		9908362c678643a9d307db36d775583f5267bdde
io.github.joelkanyi	sain-jvm	2.0.4		dcfcb5a1e23720e65dcab74462903dea212e2600
io.github.joelkanyi	sain-jvm	2.0.5		dcfcb5a1e23720e65dcab74462903dea212e2600
io.github.joelkanyi	sain-jvm	2.0.6		d488b689ca1a9735aa0c2c518a7fdb9d46ac450b
io.github.joelkanyi	sain-jvm	2.0.7		ef5a00b8723b1d6dea0dc709d046304c09173030
io.github.joelkanyi	sain-jvm	2.0.8		79e04a82a24f42224c79c71e840d822fcba37ab7
io.github.joelkanyi	sain-jvm	2.0.9		40b64695d6bb9ed81035cfa480a882263c250841
io.github.matwoess	java-profiler-common	0.11.1		494f019d76b549115443e9156c6e249de614597f
io.github.matwoess	java-profiler-common	0.11.2		f4a958d9fac6e116a0106f2a1a693bfb785877ed
io.github.matwoess	java-profiler-common	0.11.3		27d7224ec09e16783b747db4f1506ef9ad8b94a2
io.github.mejiomah17.yasb	database-sqlite-android-android	0.1.0-kotlin-1.9.20		N/A
io.github.mejiomah17.yasb	database-sqlite-android-android	0.1.1-kotlin-1.9.20		N/A
io.github.mejiomah17.yasb	database-sqlite-android-android	1.0.0-kotlin-1.9.22		N/A
io.github.mejiomah17.yasb	database-sqlite-android-android	1.0.0-kotlin-2.0.0		N/A
io.github.micheljung	warcraft4j-util	0.1.0		0d2fc8699de81ad0bc50e72be5edb4299582c171
io.github.mmstarry	spring-boot-multi-source	1.0.0-RELEASE		bc9b7f4b4c8c62bed2854202776a021ad63ab3cb
io.github.mmstarry	spring-boot-multi-source	1.0.1-RELEASE		2863beab0cf8a408d63af9f484dbeed2e2475959
io.github.mmstarry	spring-boot-multi-source	1.0.10-RELEASE		2ac0f4106011d57cbdb387fbb4deb8f890b59a5d
io.github.mmstarry	spring-boot-multi-source	1.0.11-RELEASE		6ad138935b8888964391748dd3330af3caca0892
io.github.mmstarry	spring-boot-multi-source	1.0.2-RELEASE		a48240d9d25f10c628caab20406a009dd2e52407
io.github.mmstarry	spring-boot-multi-source	1.0.3-RELEASE		024aa272d08905b3fe75e6de78403b993bcf47a5
io.github.mmstarry	spring-boot-multi-source	1.0.4-RELEASE		e2b54137f60a3961a690bb8ef2c20fa5d30f2fcc
io.github.mmstarry	spring-boot-multi-source	1.0.5-RELEASE		b3f7be498a7629ebb8acc1704b97357804e18f3b
io.github.mmstarry	spring-boot-multi-source	1.0.6-RELEASE		956a07063ec03ab66eac09762797e0be29c68d24
io.github.mmstarry	spring-boot-multi-source	1.0.7-RELEASE		e259df6aecf643bfac0fffc2b3ecba10347173fa
io.github.mmstarry	spring-boot-multi-source	1.0.8-RELEASE		4c3bd68b5147f8c7855b388c14872e4a39bf07e1
io.github.mmstarry	spring-boot-multi-source	1.0.9-RELEASE		0ebbac4a090bd059ecc53d52c0d6a7607cdd8369
io.github.mmstarry	spring-boot-multi-source	1.1.1-RELEASE		f9ac2f3ee479573ded1ff9e8b4a1c05d5eade364
io.github.mmstarry	spring-boot-multi-source	1.1.2-RELEASE		9f912fb1c7de21264b4d63a666f4e93996e539bd
io.github.mmstarry	spring-boot-multi-source	1.1.3-RELEASE		3769974cbbdfa2f69a28980f04ce6965181a3215
io.github.mmstarry	spring-boot-multi-source	1.1.4-RELEASE		e6081442bf0575b01606c0c20a83eaced10b3ad7
io.github.mmstarry	spring-boot-multi-source	1.1.5-RELEASE		13ecaacde0454dc98eb062d36b39322aeef77790
io.github.mmstarry	spring-boot-multi-source	1.1.6-RELEASE		71dda07e998d59548c97f0acad1d3a5a155a3d1b
io.github.mmstarry	spring-boot-multi-source	1.1.7-RELEASE		d9683f9e1042934a40e6a117b20e30ddcc8b0706
io.github.mmstarry	spring-boot-multi-source	1.1.8-RELEASE		bab528bf8510612ab60f4b5b015c4c12e07fbdab
io.github.mmstarry	spring-boot-multi-source	1.1.9-RELEASE		df90387f48a8e120ef5f2f7ac42152a9eb6cc600
io.github.mmstarry	spring-boot-multi-source	1.2.0-RELEASE		33328c2c48c676efb660a91048d6aa99904ed1af
io.github.mmstarry	spring-boot-multi-source	1.2.1-RELEASE		f98eaabf724a6f49397ac3e706bb179bc8745632
io.github.mmstarry	spring-boot-multi-source	1.2.2-RELEASE		7098237466cad39a092c0f4b81f9caa2b9f88de6
io.github.mmstarry	spring-boot-multi-source	1.2.6-RELEASE		15622354851cec5201b8181dfc8999b87d8c4fc0
io.github.mmstarry	spring-boot-multi-source	1.2.7-RELEASE		0df5ee138dc077e33d4458ab62f994b47134471c
io.github.mmstarry	spring-boot-multi-source	1.2.9-RELEASE		a42c987f95204e09fcdeac1e192085bc6a12e649
io.github.onqlavelabs	onqlave-java	0.0.4		a6ebca414758cef18d0b3fb19ed20f58783f9b1f
io.github.onqlavelabs	onqlave-java	0.1.0		5c6fd0b5a2fb11612ed5a4fd086587ecf2eaf2fd
io.github.vigoo	zio-aws-outposts_2.13	1.13.69.0		cee4f29363caec324909fcd20831a6bf4b0302f0
io.github.vigoo	zio-aws-outposts_2.13	1.13.69.1		6d15815febfa1030850641f6a13ed259d6795bbc
io.github.vigoo	zio-aws-outposts_2.13	2.14.3.0		36e1a98ba257445f369055237cb6706a27773ae7
io.github.vigoo	zio-aws-outposts_2.13	2.14.7.0		e8415ce3de9a43f83e8e14f498db17da0f14da18
io.github.vigoo	zio-aws-outposts_2.13	3.15.16.3		90b7edaecf0d71f09d3dce121d6ce2f2fbf747ee
io.github.vigoo	zio-aws-outposts_2.13	3.15.16.5		8c98563c8e0b15d113c8a626227ce2376a31a97a
io.github.vigoo	zio-aws-outposts_2.13	3.15.16.7		2c686cb88b5bafeac920c11fa98c9fac70ed53a7
io.github.vigoo	zio-aws-outposts_2.13	3.15.16.8		2336af458b3b0f5d88793fa1141883d71469984a
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.1		083dc58ea8d29cd6b3d536a5d9720f424beb6365
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.10		919fb03ea910b06e25255ba5bd01f1e7f4b5c747
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.11		fd73299408a3937f78db485fb2e88a4d147bb2d3
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.2		845ecb50909e31ef5edf981a8f2844fe41fc1c69
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.3		976be8015b815882a33a4282715f08db2bce9ff8
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.6		afa9cb84ff85532c5a69645a4fca7d0e1a468ec6
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.7		145455ec9a49261687f2dde9d4a05ad6c3d36ddb
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.8		649439cce8e0e9feec29915be57ce243eb19e4ee
io.github.vigoo	zio-aws-outposts_2.13	3.15.19.9		79520ee95372fe58efeb12c62ca20495c54e8413
io.github.vigoo	zio-aws-outposts_2.13	3.15.31.3		75a8c6add094c33900f4378ff3f6c109b05f419f
io.github.vigoo	zio-aws-outposts_2.13	3.15.32.1		3a58f39934abaee5a7a34bb0f456c5fcf5ca6032
io.github.vigoo	zio-aws-outposts_2.13	3.15.32.2		19abdbd81f4cfa2cd493041d3c4793b3fb92abc6
io.github.vigoo	zio-aws-outposts_2.13	3.15.33.2		94e59bbab4aecda3fda428fa112ce86d6be13c4f
io.github.vigoo	zio-aws-outposts_2.13	3.15.33.3		6c37c29599fa27efc0937058188dd829e4a1d831
io.github.vigoo	zio-aws-outposts_2.13	3.15.33.4		0269879cbd57bd79e149b42c5f3d3e393c571804
io.github.vigoo	zio-aws-outposts_2.13	3.15.34.1		58a7fde4f99c8ba8257d937df44ca86606961e1a
io.github.vigoo	zio-aws-outposts_2.13	3.15.34.2		fb03052a2e4ec29b3f07056dcf25fe4928b926d8
io.github.vigoo	zio-aws-outposts_2.13	3.15.34.3		95868dc5b85ac387c74032558349c8c3efe608ff
io.github.vigoo	zio-aws-outposts_2.13	3.15.35.1		70b3cae275078ab2b152ac3820b237e82f79f65e
io.github.vigoo	zio-aws-outposts_2.13	3.15.35.2		689d9947cd81ca2cd933118a709f985596877cdf
io.github.vigoo	zio-aws-outposts_2.13	3.15.35.3		f692fd80e9f43b9edbe70f25f561fb4bd8996534
io.github.vigoo	zio-aws-outposts_2.13	3.15.35.4		e2aabd9a7f85c1a9d719cdfd75d9a0e3eca5fc3f
io.github.vigoo	zio-aws-outposts_2.13	3.15.35.5		bbd9439b87fc4777158b616a0a5110aa41059079
io.github.vigoo	zio-aws-outposts_2.13	3.15.38.1		d959d0e6707473ea66906266eaf3ca18ff202498
io.github.vigoo	zio-aws-outposts_2.13	3.15.40.1		bd8269b9626a7221fc4edd447c0fdcef4ee15bb1
io.github.vigoo	zio-aws-outposts_2.13	3.15.40.2		13cad6d4e4b811bc31fded3abad9c6e035afa13c
io.github.vigoo	zio-aws-outposts_2.13	3.15.40.3		846d8ce9ae769d3c8c6431d323382dee70c55d1f
io.github.vigoo	zio-aws-outposts_2.13	3.15.42.1		bfd01c321535a6f250fef745204ee9d4813cdde6
io.github.vigoo	zio-aws-outposts_2.13	3.15.42.12		b55f8436613d4267d00090a8446819f812933d4a
io.github.vigoo	zio-aws-outposts_2.13	3.15.42.2		bed00ee5cd23a8d03c503b8d5671574fe768548b
io.github.vigoo	zio-aws-outposts_2.13	3.15.42.3		c75e3838800990c54290d484deb1556c0511426c
io.github.vigoo	zio-aws-outposts_2.13	3.15.45.1		87b32f6a51bb34c46978b746300fdb0fac8599a0
io.github.vigoo	zio-aws-outposts_2.13	3.15.45.2		154f1a20ff111063e7cdac26e3db435c1ca9af2b
io.github.vigoo	zio-aws-outposts_2.13	3.15.45.3		5dde235c3f4bffdf81bcaa5c814f8eaa26382188
io.github.vigoo	zio-aws-outposts_2.13	3.15.48.1		ab01b4e5154190e3c435b1f53fd0f0674d710534
io.github.vigoo	zio-aws-outposts_2.13	3.15.48.2		03fe98182e77e26c7194a27d703885b9c9c225f0
io.github.vigoo	zio-aws-outposts_2.13	3.15.49.1		194a6c0069ba29a61030755c752fb96aff48432c
io.github.vigoo	zio-aws-outposts_2.13	3.15.49.2		fe3ffb498449fd80ff840e1bae6fc6ff3fc88bb8
io.github.vigoo	zio-aws-outposts_2.13	3.15.50.2		5aaa8e8202be0bde4ac223063a72c22050c4f511
io.github.vigoo	zio-aws-outposts_2.13	3.15.51.1		eb92053b7689eeeeabf49e4fbb3f0ce73f760e85
io.github.vigoo	zio-aws-outposts_2.13	3.15.51.2		b53be70a66496e98e6c1ca02482b7d8bbb37c2e9
io.github.vigoo	zio-aws-outposts_2.13	3.15.53.1		f38e2a7e7394be5b407c51f4724636bb1251b8b3
io.github.vigoo	zio-aws-outposts_2.13	3.15.53.2		4555195b285b9b39799f83ea4629a10be5c0d9aa
io.github.vigoo	zio-aws-outposts_2.13	3.15.53.3		b56c5acc21331c39789b995f6ec3dd6abfe5a7f6
io.github.vigoo	zio-aws-outposts_2.13	3.15.57.1		54dddfd66706bb542328216c099dc4b1ada1ec84
io.github.vigoo	zio-aws-outposts_2.13	3.15.58.1		3d6dd371ea1cdaeb1013369bd1dd5561d934f040
io.github.vigoo	zio-aws-outposts_2.13	3.15.60.1		ae6e100139fa234eab94585fd1b78a8d2f512b37
io.github.vigoo	zio-aws-outposts_2.13	3.15.61.1		6713af20586de2b4ea12abcf6d043dbfb7a45a69
io.github.vigoo	zio-aws-outposts_2.13	3.15.63.1		28ef6aa767c70c26976e8fc622c9305fc30f074e
io.github.vigoo	zio-aws-outposts_2.13	3.15.65.2		1ec779dbac95b4edc61dbaf4faf5ae866dab7e60
io.github.vigoo	zio-aws-outposts_2.13	3.15.65.3		70d9adbf33254ebdd89652ac9420c334eb83e43b
io.github.vigoo	zio-aws-outposts_2.13	3.15.66.2		50627d68074d20f31ee44662fbd1d94400210acf
io.github.vigoo	zio-aws-outposts_2.13	3.15.66.3		b5ce828611876594a59731ed3c2b018b2171d6a7
io.github.vigoo	zio-aws-outposts_2.13	3.15.67.1		2aca1d24cb60f2d4f30002ce35acca46511da7b5
io.github.vigoo	zio-aws-outposts_2.13	3.15.68.2		8dd6f156731fcf1cc8808ddfd5a4e362f93e1239
io.github.vigoo	zio-aws-outposts_2.13	3.15.68.3		df37ea950fa4f6c7ae735f8bfe39e9098a367585
io.github.vigoo	zio-aws-outposts_2.13	3.15.69.1		3ce4612230c6b553eb1b0de59a0a0af61a6ed4ad
io.github.vigoo	zio-aws-outposts_2.13	3.15.69.2		e2da0a65535d74eecb4f7afc620e2f490262f1a2
io.github.vigoo	zio-aws-outposts_2.13	3.15.69.3		079cc56b70039da26c66e6f374264b5c5ddb02aa
io.github.vigoo	zio-aws-outposts_2.13	3.15.70.1		dadc28ef80a57ad961152909a688a40ba926a101
io.github.vigoo	zio-aws-outposts_2.13	3.15.71.1		cb67de8efb40a1e587fc137aa03f3cfeb9171763
io.github.vigoo	zio-aws-outposts_2.13	3.15.71.2		0b1199dc816cd4d80f110fc6e09a3a4781600249
io.github.vigoo	zio-aws-outposts_2.13	3.15.71.3		229c62de2d2bbb2411f4d36b9881991bff4dac59
io.github.vigoo	zio-aws-outposts_2.13	3.15.73.1		a19bda00c846dcb904fdab61e4f034cac73a118a
io.github.vigoo	zio-aws-outposts_2.13	3.15.73.2		06d9c77ccb234d04f70277064317c053a9553667
io.github.vigoo	zio-aws-outposts_2.13	3.15.73.3		a01c758fa5b3ddf89d10e93f2db4bcaf2f05b6e0
io.github.vigoo	zio-aws-outposts_2.13	3.15.73.4		5b236b4b26d38f599250b2e31438a0d1524acbbe
io.github.vigoo	zio-aws-outposts_2.13	3.15.74.1		c74c7043f2e466966ab395268f164a59aeb6741e
io.github.vigoo	zio-aws-outposts_2.13	3.15.74.2		513116c2a51b572437688480b56c31adecfc4cc5
io.github.vigoo	zio-aws-outposts_2.13	3.15.77.1		c47ff4a724f14301a3d249edd95395b25a026ada
io.github.vigoo	zio-aws-outposts_2.13	3.15.77.2		e4fa21aab93de29ba4c941250dcea051a922beea
io.github.vigoo	zio-aws-outposts_2.13	3.15.79.1		b27c0900033d9fed5a6a08f450e6d0008b6b1848
io.github.vigoo	zio-aws-outposts_2.13	3.15.80.1		e85024e15e79e7d4bc7caed77fb4d186ea6f5e29
io.github.vigoo	zio-aws-outposts_2.13	3.15.80.2		e905753a29b4e2941073858a7dffaa648d6d33bd
io.github.vigoo	zio-aws-outposts_2.13	3.15.81.1		d6423bc1fb1edf9a5b9a8dd0b361499870fd108d
io.github.vigoo	zio-aws-outposts_2.13	3.15.81.2		c24bf32159c32f82d9bdf6932bdf3aaace7f3969
io.github.vigoo	zio-aws-outposts_2.13	3.15.82.1		79c47f37e22fb2de26cdbefc6fa3828b665555c0
io.github.vigoo	zio-aws-outposts_2.13	3.15.82.2		52501fe1a1b6bd5417c8c7fc214750afdfc44ec4
io.github.vigoo	zio-aws-outposts_2.13	3.15.82.3		3ef61d66290ca076d854cb6a54a080814169aeb9
io.github.vigoo	zio-aws-outposts_2.13	3.16.0.1		db960e0b70d9b5bdd10dfc5b03c3d8c09d1be7ab
io.github.vigoo	zio-aws-outposts_2.13	3.16.0.2		8e8372e6de36f18237af7002008825ad74962afd
io.github.vigoo	zio-aws-outposts_2.13	3.16.1.1		4e021aeb2b31264e491420176337dc624db51901
io.github.vigoo	zio-aws-outposts_2.13	3.16.1.2		7b0fd4e30baa3bdf54f314824b952daac9276f6b
io.github.vigoo	zio-aws-outposts_2.13	3.16.100.1		89b548f9209a8407dfcb462f6dab7e84fc7c3209
io.github.vigoo	zio-aws-outposts_2.13	3.16.101.1		1cb61aa18cf917f5b6d51699de47acbe2abc74e9
io.github.vigoo	zio-aws-outposts_2.13	3.16.102.1		87f2c32db5f5ea31dea8f9d6bf2fd2b92a529a96
io.github.vigoo	zio-aws-outposts_2.13	3.16.102.2		cd62dce3d3ab53ca07c50de91aabe65421706866
io.github.vigoo	zio-aws-outposts_2.13	3.16.104.1		2ad77f20796f7220e0ec3a8dee20faca48d42aef
io.github.vigoo	zio-aws-outposts_2.13	3.16.13.1		ab602d64c536811d2ab1994bb29b151eb41e1d80
io.github.vigoo	zio-aws-outposts_2.13	3.16.13.2		6648ba512ae25ccff82fb9be2636436a715e4507
io.github.vigoo	zio-aws-outposts_2.13	3.16.14.1		d415c55abd446db2a139ce3e6fa1997f18a7f042
io.github.vigoo	zio-aws-outposts_2.13	3.16.14.2		3ea225ec8440200cf3441df5076bb91f087ac236
io.github.vigoo	zio-aws-outposts_2.13	3.16.16.1		5f96f775921aca1aa6b55c6d50fc413232ba2199
io.github.vigoo	zio-aws-outposts_2.13	3.16.17.1		d35cdc681d85697458c1ec4bbfd31a0e5398dc14
io.github.vigoo	zio-aws-outposts_2.13	3.16.17.2		ff4772e11dfef4f785f76b1144884877863d1759
io.github.vigoo	zio-aws-outposts_2.13	3.16.18.1		22bbe0d52897448953e31e2252d1f87fa8b6e720
io.github.vigoo	zio-aws-outposts_2.13	3.16.18.2		4a480d08b19540455cdf5b65d04e261f88040ca9
io.github.vigoo	zio-aws-outposts_2.13	3.16.18.3		dd13e8e62149aa162ddbea9710966a1976141ab5
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.2		67f835d0c0c7d267102b3022d7b7accc9a26d5e7
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.3		bffb1b5e10e10c6224519b4edebacfaab80ed49f
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.4		ae6d899f717b5dbd2cfb9df089cdcf66b9eb9628
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.5		267f52383b7702220194ff493fa69fd8c49845c0
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.6		6b1a23721f4ef9dd92111a7fc3a537ac71cd4650
io.github.vigoo	zio-aws-outposts_2.13	3.16.20.7		b9e9a0855f83a9da961ae03bb9ee6f01a35d62a1
io.github.vigoo	zio-aws-outposts_2.13	3.16.3.1		016408979d9a691511439e24d14d11b71ce36967
io.github.vigoo	zio-aws-outposts_2.13	3.16.3.2		684008f955907f92036a0512fc591f7917ed9fdb
io.github.vigoo	zio-aws-outposts_2.13	3.16.34.1		6b84e754d72f7b0b539341c6f25a6a53e2f92232
io.github.vigoo	zio-aws-outposts_2.13	3.16.34.2		98c9a080859e88c2d1479e565d4800afadee1dda
io.github.vigoo	zio-aws-outposts_2.13	3.16.35.1		98629e0ce5523ac52381bb9103d88f6541f5dd52
io.github.vigoo	zio-aws-outposts_2.13	3.16.36.1		68b36918d8542b538b78b24cbe7719ad0a5153c2
io.github.vigoo	zio-aws-outposts_2.13	3.16.36.2		f058955c77b8d44f3229c98d17da4abbc5f50c79
io.github.vigoo	zio-aws-outposts_2.13	3.16.37.1		7e6fb27d54f068b792afcee649ee05f81e9fdaaf
io.github.vigoo	zio-aws-outposts_2.13	3.16.37.2		9563d1efe18c076348d479fe61285225c0bb7d19
io.github.vigoo	zio-aws-outposts_2.13	3.16.38.1		695237d554addbc1b70dde023747034d3d3d102f
io.github.vigoo	zio-aws-outposts_2.13	3.16.39.1		4ba5c9a87b9dec17990e47f218325dea9739b7e6
io.github.vigoo	zio-aws-outposts_2.13	3.16.39.2		8d076a1bba3fae1e075d47b4dcca114cc84714d7
io.github.vigoo	zio-aws-outposts_2.13	3.16.4.1		b51bb50355d86cb1dbdf23f049b635ebafb1f6b8
io.github.vigoo	zio-aws-outposts_2.13	3.16.4.2		3dfe7b449b78bb6d71028aef20061574f80c596b
io.github.vigoo	zio-aws-outposts_2.13	3.16.40.1		3d625b0863af5966542cc29b4969cd2fa56e6c9a
io.github.vigoo	zio-aws-outposts_2.13	3.16.42.1		2a9b598d92cc0657f8102eefe6fea13bfeec910d
io.github.vigoo	zio-aws-outposts_2.13	3.16.43.1		f386b4110ac05857934e029561a9884bfd24843a
io.github.vigoo	zio-aws-outposts_2.13	3.16.43.2		21e10bb45a19a27727f4c84621d2dcbeef6d4d83
io.github.vigoo	zio-aws-outposts_2.13	3.16.44.1		57e110c020d30ba9071246c00e779cc1ee70af0f
io.github.vigoo	zio-aws-outposts_2.13	3.16.44.3		091996d32ec9017c037a6e6676e69c67f612414e
io.github.vigoo	zio-aws-outposts_2.13	3.16.45.1		122911afe011ea675980952c4022cdebdb27d4c6
io.github.vigoo	zio-aws-outposts_2.13	3.16.46.1		1ae4574d1a3d37355e380871c99a76d89eb3efaa
io.github.vigoo	zio-aws-outposts_2.13	3.16.46.2		dd09b0d1204cea7edbc1cb39629a4fdd82628cf4
io.github.vigoo	zio-aws-outposts_2.13	3.16.47.1		0fef452442816e2bb040e909a05fdbce2262586a
io.github.vigoo	zio-aws-outposts_2.13	3.16.47.2		997f05785922a7c7d8be5ffc79f9289446fffb1a
io.github.vigoo	zio-aws-outposts_2.13	3.16.48.1		b6eeaa6a5bc2fdc65d35fc67250cbb9f3d7701d8
io.github.vigoo	zio-aws-outposts_2.13	3.16.5.1		c4eb43552c5a1b9fcc562fd06bb9602e0714ca0e
io.github.vigoo	zio-aws-outposts_2.13	3.16.5.2		41351166ce17b6995ba73e4627ad765c012a7d02
io.github.vigoo	zio-aws-outposts_2.13	3.16.50.1		fdff89c51db9572b79bd9459fc224d7c777398b8
io.github.vigoo	zio-aws-outposts_2.13	3.16.51.1		9e397a82fa8568a72bcd923c46a20b1a7a49cc24
io.github.vigoo	zio-aws-outposts_2.13	3.16.52.1		bd22d6f41f2ffb13053f6b10d9388436c39a69b7
io.github.vigoo	zio-aws-outposts_2.13	3.16.54.1		fff3a0af36ef4fc807b1663612863c68909ae224
io.github.vigoo	zio-aws-outposts_2.13	3.16.57.1		88dcce5d5a4950108803a9d07cee729ebd7ebf56
io.github.vigoo	zio-aws-outposts_2.13	3.16.57.2		394e8f4be00d863fb41cfc411783204f7715cc4a
io.github.vigoo	zio-aws-outposts_2.13	3.16.59.1		4708d00959e05cb8f6b33a36c80e0835304083b4
io.github.vigoo	zio-aws-outposts_2.13	3.16.6.1		1ffc4440a078158b8b5715f83e527c72b3df13da
io.github.vigoo	zio-aws-outposts_2.13	3.16.60.1		248ed3060ca35f02298d77f0241279b2f7f771c3
io.github.vigoo	zio-aws-outposts_2.13	3.16.60.2		80e216036abb2a4a748c08e83159523d5cafcaca
io.github.vigoo	zio-aws-outposts_2.13	3.16.61.1		4a46f9de5764295f5df84846d5754291ce108f76
io.github.vigoo	zio-aws-outposts_2.13	3.16.61.2		e023bfab8e6ef62fac0ca6761da11cdf6f4f1dd3
io.github.vigoo	zio-aws-outposts_2.13	3.16.62.1		d4f9b20d281154c4e0892ec1ec1e6ae94e398c64
io.github.vigoo	zio-aws-outposts_2.13	3.16.62.2		b61a960655d9ee3192bc3395d1149a874873ae74
io.github.vigoo	zio-aws-outposts_2.13	3.16.62.3		b15a5ac91ba033f87aa3ccec3a85f127295b78c8
io.github.vigoo	zio-aws-outposts_2.13	3.16.66.1		7181c1d64e88c3491f9793e173be237e736bccc7
io.github.vigoo	zio-aws-outposts_2.13	3.16.68.1		c5ff220add325986f2ef749e997520e2a37dd9f9
io.github.vigoo	zio-aws-outposts_2.13	3.16.69.1		ae5b97240bb5e6db5023a07ce4e1acbe7a498e3c
io.github.vigoo	zio-aws-outposts_2.13	3.16.69.3		c1f45dbe38dad667378d14f71f5b0f89d8ac579b
io.github.vigoo	zio-aws-outposts_2.13	3.16.7.1		917d151039f17f146b422b7e5ac2bcf546efb7e5
io.github.vigoo	zio-aws-outposts_2.13	3.16.70.1		76b411d1972962098429930096d9f794525a306e
io.github.vigoo	zio-aws-outposts_2.13	3.16.70.2		6894290577b8284fe8ae3cc1335e1aadbdf1d583
io.github.vigoo	zio-aws-outposts_2.13	3.16.70.3		bdcec13a7d35c986ca56a953048bb33b58e58066
io.github.vigoo	zio-aws-outposts_2.13	3.16.72.1		4a33c37a69ee600306cd60a01c9dcb19742ef69e
io.github.vigoo	zio-aws-outposts_2.13	3.16.73.1		ffee7862f0c7da2dbab9f27c999ae565878c733e
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.1		10d4d36981250ba4ff88b23ab028f161b9553924
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.2		322a2cc96294b3c078253d487b0da6801979f717
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.3		5872160e1143a2ba8d9b14bd5f0027739c311641
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.4		4e2578823e73af32cac2991062ec14a7bd848e2d
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.5		b161656a0a9c699e15d3facfa00eeebd8bea583a
io.github.vigoo	zio-aws-outposts_2.13	3.16.74.6		b45c023b28f423ff3692dd9f8dfb233329af0e32
io.github.vigoo	zio-aws-outposts_2.13	3.16.76.1		fcfeb9d09fd11ea2e19f80cf534aead3a03bf637
io.github.vigoo	zio-aws-outposts_2.13	3.16.77.1		6606a9e50086d3e959dc18bd3197ea9a3b44747c
io.github.vigoo	zio-aws-outposts_2.13	3.16.78.1		f34ea3f8753b4ed1ad422a6d6b433c0fb57e1ec7
io.github.vigoo	zio-aws-outposts_2.13	3.16.78.3		5111d91002b48f63da7aba4aa3e4ef34b2443e81
io.github.vigoo	zio-aws-outposts_2.13	3.16.78.4		a381acaa24a14493fea0befced753569b2dec728
io.github.vigoo	zio-aws-outposts_2.13	3.16.78.5		8f2260a2eb69d95df0adff9d2cf4cb5d58adad3d
io.github.vigoo	zio-aws-outposts_2.13	3.16.78.6		8d5b4c2b4413ea528c008daeeb4cee3300687df4
io.github.vigoo	zio-aws-outposts_2.13	3.16.79.1		6ede7e03b01a4beadcad988edb9fedb6fbc38e39
io.github.vigoo	zio-aws-outposts_2.13	3.16.79.2		3b7abe420413ba60f721c9802e38f95b37958d93
io.github.vigoo	zio-aws-outposts_2.13	3.16.79.3		ef5a83a6155651cfd4cedf4dbb625b86c734b17a
io.github.vigoo	zio-aws-outposts_2.13	3.16.8.1		277f66c589bd79da8e6015023f444583060ac041
