ai.scandoc	scandocsdk	1.0.0		N/A
io.gravitee.plugin	gravitee-plugin-policy	0.10.0		f9204cd027ffc68a67c593ca7dfbe7d1ce1da95a
io.gravitee.plugin	gravitee-plugin-policy	0.11.0		f4d297a0f271c7d1e835984ebf0a86744261d9bb
io.gravitee.plugin	gravitee-plugin-policy	0.12.0		bbc8b061e1f90a1df36c3b1448d9e891ae251647
io.gravitee.plugin	gravitee-plugin-policy	0.13.0		cc604f010d178ba832e9f129584e54dd52d8adff
io.gravitee.plugin	gravitee-plugin-policy	0.4.0		5272829b028c03f848f90e0bea097e1225d83941
io.gravitee.plugin	gravitee-plugin-policy	0.5.0		8432fa68406c495feeefb98702c65abc861309f1
io.gravitee.plugin	gravitee-plugin-policy	0.6.0		200473000925f5f1c1541405df6b2a7ef73b8dfd
io.gravitee.plugin	gravitee-plugin-policy	0.7.0		f3b90c11a4456e8cc96f9af6040d1869dc196373
io.gravitee.plugin	gravitee-plugin-policy	0.8.0		5873cacb23bd303388da3520d5330527f496a3a7
io.gravitee.plugin	gravitee-plugin-policy	0.9.0		4e959c5eee31b0e3f84ba7db27c06e017df9f860
io.gravitee.plugin	gravitee-plugin-policy	1.0.0		2c78e80bf35fcbbb801d1f289a8ceec27faf1a80
io.gravitee.plugin	gravitee-plugin-policy	1.1.0		4d484896162326edbe6d96b3c6beb9ad0fd01b5e
io.gravitee.plugin	gravitee-plugin-policy	1.10.0		e779691145a1286f9ef3c68656f8755a4813cee5
io.gravitee.plugin	gravitee-plugin-policy	1.11.0		63a820bf400017cb3a33f3c47116c431f605ffb8
io.gravitee.plugin	gravitee-plugin-policy	1.12.0		e605abcde43a5d1bc95cb9e9199b7d69730b06f1
io.gravitee.plugin	gravitee-plugin-policy	1.13.0		3d939a7c92c90f904aac134a9c29a4cb65098060
io.gravitee.plugin	gravitee-plugin-policy	1.14.0		4d455ba7ae9d1361e59952b6b180a64bcaa3770e
io.gravitee.plugin	gravitee-plugin-policy	1.15.0		73b5ffc3b5dc61b7b71648d45e369e78f2e9432e
io.gravitee.plugin	gravitee-plugin-policy	1.16.0		6e9d00bc1001f331a16acd0f2d52117644eee3d9
io.gravitee.plugin	gravitee-plugin-policy	1.17.0		689840c4b6da507de9ec2a5510bce664dc0d68b2
io.gravitee.plugin	gravitee-plugin-policy	1.17.1		cc5848e07c1d709e8450a7b33d191463c7579631
io.gravitee.plugin	gravitee-plugin-policy	1.18.0		e458502a8f5fd221bbaad91843d636957af530ca
io.gravitee.plugin	gravitee-plugin-policy	1.19.0		4d10279213e94228e49f619519ef336c0e86b9ae
io.gravitee.plugin	gravitee-plugin-policy	1.2.0		0ef17754717c055e275e1c445b7ebe88abe0e91e
io.gravitee.plugin	gravitee-plugin-policy	1.20.0		79599c7af467a1ca4f7975838cf7f7d3a332f211
io.gravitee.plugin	gravitee-plugin-policy	1.21.0		81387215f87085ad319d8629783faebc6673029a
io.gravitee.plugin	gravitee-plugin-policy	1.22.0		69961d0564cb9ab1c02166204692f41c43b68466
io.gravitee.plugin	gravitee-plugin-policy	1.23.0		881b2cd31a9ee2abfe958a2ecde7949cd3aaab99
io.gravitee.plugin	gravitee-plugin-policy	1.23.1		cab2d8824668dad0e9b7e6a6e364554314f34f95
io.gravitee.plugin	gravitee-plugin-policy	1.23.2		12627026d4abb46ad61198151422eb0fd6559a57
io.gravitee.plugin	gravitee-plugin-policy	1.24.1		c9d4df44e98a8fbece436a8f703e7edc48c078ed
io.gravitee.plugin	gravitee-plugin-policy	1.24.2		4c780da3e217ecacfd28540b7f3a0c798aed8a27
io.gravitee.plugin	gravitee-plugin-policy	1.24.3		742e1efc6cc21317048e4f500588978c7c982062
io.gravitee.plugin	gravitee-plugin-policy	1.25.0		10d7fe09aad922437990943ed0d2564572eb3aba
io.gravitee.plugin	gravitee-plugin-policy	1.25.0-alpha.1		566627b4cc13e10722dc307ddeb542a908a772f9
io.gravitee.plugin	gravitee-plugin-policy	1.26.0		2027160e0f800c9b7ed97bbdc95bb78851eaa441
io.gravitee.plugin	gravitee-plugin-policy	1.26.1		37c148fd3641aeed8ed244acff713eb1e15c0ce6
io.gravitee.plugin	gravitee-plugin-policy	1.27.0-alpha.1		d88eaa062c960fbe304a724f4ba957acfd95847a
io.gravitee.plugin	gravitee-plugin-policy	1.27.0-alpha.2		9df2f8e3cdd671c5a914947abc59fae753ea54ef
io.gravitee.plugin	gravitee-plugin-policy	1.27.0-alpha.4		40efa8372fb13847952a52386fff0982043a5fee
io.gravitee.plugin	gravitee-plugin-policy	1.3.0		e460dba7119dfd428f14ac26b21fe421c03b9211
io.gravitee.plugin	gravitee-plugin-policy	1.4.0		47eb3b7aa77f6d1b61bc8d92a2e224354843f37e
io.gravitee.plugin	gravitee-plugin-policy	1.5.0		58ffdee0a7c6915a34601f5bc992906216207c14
io.gravitee.plugin	gravitee-plugin-policy	1.6.0		b12c723611f26df0ccf300bdfcb71321b63f726b
io.gravitee.plugin	gravitee-plugin-policy	1.7.0		f2bf99a8aa194bb09fb0cac0fbc4d3cc05d4d732
io.gravitee.plugin	gravitee-plugin-policy	1.8.0		08995e629f964bcd1d99846fde83861a4d75e8f4
io.gravitee.plugin	gravitee-plugin-policy	1.9.0		343203f7339c52de59d562e93410578cab9e669d
io.gravitee.plugin	gravitee-plugin-policy	2.0.0		a7f9740bfad38cf20390f6e16d3562f67520bd0a
io.gravitee.plugin	gravitee-plugin-policy	2.0.0-alpha.1		d2b532757173b917d8f3848e567050ffd7eeba57
io.gravitee.plugin	gravitee-plugin-policy	2.0.0-alpha.3		1742bd1907b48bad3af20cd31d07c7d1bb0b3b0c
io.gravitee.plugin	gravitee-plugin-policy	2.0.0-alpha.4		9fbec77ca940a1ded8cc437378e392c5ee300c8e
io.gravitee.plugin	gravitee-plugin-policy	2.0.0-alpha.6		7e1e412c45e5cf1b1060866df719c26bdfb2c87a
io.gravitee.plugin	gravitee-plugin-policy	2.0.0-alpha.7		d28370b4251e8009388177e6249c94f62d4caa12
io.gravitee.plugin	gravitee-plugin-policy	2.0.1		660415a52277786d5f14898bf9adffe9b9d531da
io.gravitee.plugin	gravitee-plugin-policy	2.0.2		afb106e0c72b6fb03c7bdcd1abe6abb2266f24eb
io.gravitee.plugin	gravitee-plugin-policy	2.0.3		71880396380d260481feaf1bbce445f2f129eb29
io.gravitee.plugin	gravitee-plugin-policy	2.1.0		3b5e039de4aefe7fa8f01407fd1b4ca76291ee0b
io.gravitee.plugin	gravitee-plugin-policy	2.1.0-alpha.1		84ab4e2f92f1ddaba41f68420afadad1bce62b9c
io.gravitee.plugin	gravitee-plugin-policy	2.1.0-alpha.2		b777fff14da4214ce7c72ee3e6106f6d0fd6fd61
io.gravitee.plugin	gravitee-plugin-policy	2.1.2		e597a4b289e2b16a021189e6fb47ca24e9aca5a6
io.gravitee.plugin	gravitee-plugin-policy	2.2.0		5dd52f6c569990d226423707dbb747e103865fd0
io.gravitee.plugin	gravitee-plugin-policy	2.2.1		71abba93174171becd9e1be5792292f45d408fc6
io.gravitee.plugin	gravitee-plugin-policy	2.2.2		7ff7ea0eaefe42fd47b1e0117b18e93adad5c125
io.gravitee.plugin	gravitee-plugin-policy	3.0.0		1e84b51f3b174b4d0869f341dbe530a119fd9772
io.gravitee.plugin	gravitee-plugin-policy	3.1.0		80681a81d589ac6addecd2daceecc7093211eb45
io.gravitee.plugin	gravitee-plugin-policy	3.1.1		942ec93f145afb6364eceb52e17f751d47de8905
io.gravitee.plugin	gravitee-plugin-policy	3.2.0-alpha.1		62f37f5b1801c3cbd0e1e2797f0a1ce95bd77913
io.gravitee.plugin	gravitee-plugin-policy	4.0.0		152c37cb636c15df23238d55ba218ec8a9305553
io.gravitee.plugin	gravitee-plugin-policy	4.0.1		b907e8833fc9daf4800b04217cc2726f037acd35
io.gravitee.plugin	gravitee-plugin-policy	4.0.2		abcef8285fe10c23a093dfbe2536e786c5ac7f5d
io.gravitee.plugin	gravitee-plugin-policy	4.0.3		d54c2fb46611b8314c05a55d88b8642b5c531f16
io.gravitee.plugin	gravitee-plugin-policy	4.1.0		0395aab084b9931f903d47464de85b706fdbb7b8
io.gravitee.plugin	gravitee-plugin-policy	4.2.0		eb170c3b9baa36417698889e0eef527c06804420
io.gravitee.plugin	gravitee-plugin-policy	4.2.1		df5bb50995bd115744ec4548049c2381a5ec523f
io.gravitee.plugin	gravitee-plugin-policy	4.3.0		1c288eb39173a2f04847f1077d20f5af58963653
io.gravitee.plugin	gravitee-plugin-policy	4.3.1		7c8f48c0261e48d52c40ea57c2f2152b584bfae7
io.gravitee.plugin	gravitee-plugin-policy	4.4.0		59dfadd39af3cd1e1a6eef2adffb999ce0685ad9
io.gravitee.plugin	gravitee-plugin-policy	4.4.1		23fd5a200f68c13b8f43031a17f3d5421dbc5bbe
io.gravitee.plugin	gravitee-plugin-policy	4.4.2		9851289ff7106cd03d108c987bd8016cf2d14e03
io.gravitee.plugin	gravitee-plugin-policy	4.5.0		1b289a234dcb62754d1b48a88d3d0ede54e725f9
io.gravitee.plugin	gravitee-plugin-policy	4.6.0		14053c8c1b901532e6b2dea443e66a208a439062
io.gravitee.plugin	gravitee-plugin-policy	4.6.1		3ace5faa0dbb332093b2fca1cdfc1af137858b88
io.gravitee.plugin	gravitee-plugin-policy	4.6.2		d4d77c3fafed8cabc8a85f1c099d8fe147ba8212
io.gravitee.plugin	gravitee-plugin-policy	4.6.3		01513a60f5d13203cd427ced757d39958390ef6d
io.gravitee.plugin	gravitee-plugin-policy	4.7.0		b58a8ac50e38038f3ef1119c09ffb1a8f748a5ec
io.gravitee.plugin	gravitee-plugin-policy	4.7.1		f6399b4e0f3adfb69d70f37a8b7899ab89980dd2
io.gravitee.plugin	gravitee-plugin-policy	4.7.2		0441c27a52ad2dd7674017611fe373ff7ae67135
io.kevinlee	effectie-scalaz-effect_2.11	0.1.0		1a678278bfed6a6fe46f4bb33d2517cdd34dafe6
io.kevinlee	effectie-scalaz-effect_2.11	0.2.0		6eb83ddb53896b2f68a91f69b8454d47d06145dc
io.kevinlee	effectie-scalaz-effect_2.11	0.3.0		0bc0d228f0d3cad3b34d4b61cdc78abce7cfac9d
io.kevinlee	effectie-scalaz-effect_2.11	0.4.0		8c74cc1b9ece23b9c96f9dcca2a8159dc263b1b4
io.kevinlee	effectie-scalaz-effect_2.11	1.0.0		4073b99126d3ae59de90b9d28d218deabc19b405
io.kevinlee	effectie-scalaz-effect_2.11	1.1.0		2b801dbdcaebb7361474923b31a86ca18d2c717e
io.kevinlee	effectie-scalaz-effect_2.11	1.10.0		356f372882b286fd581271daacea417c4b89b0af
io.kevinlee	effectie-scalaz-effect_2.11	1.11.0		5527901bb990b2c23a29e02391bfb75e42a902fe
io.kevinlee	effectie-scalaz-effect_2.11	1.12.0		b79cd46e12df289ca8e9a18e5d28cc04262c23f8
io.kevinlee	effectie-scalaz-effect_2.11	1.2.0		68df8b8ef522c0704a9398b9ab018c66ea4b1933
io.kevinlee	effectie-scalaz-effect_2.11	1.3.0		a1c46176bf6e7cb593567350028acb70b7f7b14a
io.kevinlee	effectie-scalaz-effect_2.11	1.4.0		a14648c47502f33a410f967ba85ce3e5267a084f
io.kevinlee	effectie-scalaz-effect_2.11	1.5.0		b116db33353e6e7d3f7fdb276b18bc39402888b9
io.kevinlee	effectie-scalaz-effect_2.11	1.6.0		6607c6b0ab0377fd49a226f7fe959346ea09181b
io.kevinlee	effectie-scalaz-effect_2.11	1.7.0		25766e75784d632e1841ed021831fde5208bb986
io.kevinlee	effectie-scalaz-effect_2.11	1.8.0		33b2eaec6a12dfd5b609827b021bb78986bd9c6f
io.kevinlee	effectie-scalaz-effect_2.11	1.8.1		70bf24442e2b3119a0c2f14ba6cd080c619b0c41
io.kevinlee	effectie-scalaz-effect_2.11	1.9.0		af04fce42a573ae55200412ea6963398e5e3031b
io.kevinlee	extras-refinement_2.12	0.10.0		95142e02b7718a6c49b6f21e9c7f883bc3526f11
io.kevinlee	extras-refinement_2.12	0.11.0		937e73a7acaaeae1fdec914ecb0440534ca3bff1
io.kevinlee	extras-refinement_2.12	0.12.0		09044fc544c8ca5eb887728936ee967699fa1c57
io.kevinlee	extras-refinement_2.12	0.13.0		69538b55b377c33e91e6b58be9958c4c603d2f16
io.kevinlee	extras-refinement_2.12	0.14.0		d3acf3609ba2a882928765dc4385cfdd68ff4aba
io.kevinlee	extras-refinement_2.12	0.15.0		cb90041465c5d67946acc6fdcdae448879328e80
io.kevinlee	extras-refinement_2.12	0.16.0		333898f61a8bf49d1bcd46d8d513b933463339c0
io.kevinlee	extras-refinement_2.12	0.17.0		178f2ac04a5e0ecd296006dcaedd4ba8c771657c
io.kevinlee	extras-refinement_2.12	0.18.0		cb334da77c8a61302334782c4d88f8f8a6134ec4
io.kevinlee	extras-refinement_2.12	0.19.0		697392fc0cbcb17a4b62ba6e89166d9e26d2bfb0
io.kevinlee	extras-refinement_2.12	0.20.0		41795597333da690ae776845525a0d2a3f04ebfe
io.kevinlee	extras-refinement_2.12	0.21.0		6e8c35c22dfd18e549af76e620d39dd236a224e6
io.kevinlee	extras-refinement_2.12	0.21.1		4ee9df5b7ab876181ef52c8988a6ac3351849fc2
io.kevinlee	extras-refinement_2.12	0.22.0		831e3ec098628afbec41f8f57cd4a1b90c789add
io.kevinlee	extras-refinement_2.12	0.23.0		ddf900d16f6795c8a41ab43139672bac89abe9c5
io.kevinlee	extras-refinement_2.12	0.24.0		dc27c56e588601586f10e5867141cab35fd94aa5
io.kevinlee	extras-refinement_2.12	0.25.0		a3e8e0e473569947350f0ff867050cae2550cc86
io.kevinlee	extras-refinement_2.12	0.26.0		57b2f120b120a0ac5fa27a947977e1c63646c107
io.kevinlee	extras-refinement_2.12	0.27.0		06fe2532f975ddc185f85df9a0901c050bce5100
io.kevinlee	extras-refinement_2.12	0.28.0		8b6e5baa43be0016d32ce8eac68b7bd7872ae3ad
io.kevinlee	extras-refinement_2.12	0.29.0		15bdd99a77c362be1a7ade716b7cffc00b7d12b3
io.kevinlee	extras-refinement_2.12	0.30.0		7823eae67dd8a0ccceeb54844a0a75218088eac5
io.kevinlee	extras-refinement_2.12	0.31.0		fcb5cfe709a2025ed2190c6d3dbbd1cd5b1091d6
io.kevinlee	extras-refinement_2.12	0.32.0		427d72e15ffdca09206d879ea6d525827f413b0c
io.kevinlee	extras-refinement_2.12	0.33.0		7414e1c2e400e237bfe3893b01ba791d5e18d758
io.kevinlee	extras-refinement_2.12	0.34.0		5cf2b36f7fefd28c6d5a00d91e01f54745b0f6b1
io.kevinlee	extras-refinement_2.12	0.35.0		f6b408be08a4a2cd6b029bc4747ad831e812d212
io.kevinlee	extras-refinement_2.12	0.36.0		09cad4fdeedd876a8e08a375258694c48520b201
io.kevinlee	extras-refinement_2.12	0.37.0		ce990fd10bc75a3e64548a66febee0ad9b02e50d
io.kevinlee	extras-refinement_2.12	0.38.0		d339839a59e47a29fc0c07820193db081313f189
io.kevinlee	extras-refinement_2.12	0.39.0		f88d5c3eceea87c98a5cc64f0ff9d75e6668018f
io.kevinlee	extras-refinement_2.12	0.40.0		0a349749c42b3d11f344917c0395c5232278471e
io.kevinlee	extras-refinement_2.12	0.41.0		d0d8fb6b88b60c51d98490fece433411d0a54f0b
io.kevinlee	extras-refinement_2.12	0.42.0		98062a4267e53774f91fa2b095862ebeb4d3f752
io.kevinlee	extras-refinement_2.12	0.43.0		755332061fa28850c07e2beb2ab52a1277b5d7cc
io.kevinlee	extras-refinement_2.12	0.44.0		8554cb0f489f508ec64da87a50a39942f608e460
io.kevinlee	extras-refinement_2.12	0.6.0		0f834fe4e96e3c2c8034a0ccdd7975466a7137bc
io.kevinlee	extras-refinement_2.12	0.7.0		fb53e6699a6039264568d0881d27823bff20b30b
io.kevinlee	extras-refinement_2.12	0.8.0		e6b2befe4159ecbbc1301cccde848546172beaaa
io.kevinlee	extras-refinement_2.12	0.9.0		5a6b1308268baec02fa437c21ed9e34b583cd015
io.kotest	kotest-framework-engine-iosx64	5.0.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0	metadata	ca839bd5c15954ad0a60c7694145d634e890f418
io.kotest	kotest-framework-engine-iosx64	5.0.0.M1		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.M1	metadata	7f39ecf22498bad408d37f186baf867a1ac0664d
io.kotest	kotest-framework-engine-iosx64	5.0.0.M2		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.M2	metadata	9abbc4346ced3a0ff1b011481d4ec5c64714ff27
io.kotest	kotest-framework-engine-iosx64	5.0.0.M3		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.M3	metadata	9d7c4aa557a3c7ea196dd2568f65882a8e1e18b9
io.kotest	kotest-framework-engine-iosx64	5.0.0.M4		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.M4	metadata	f576ea769b23d6d609f91ae50bc7f23ed2d08199
io.kotest	kotest-framework-engine-iosx64	5.0.0.RC		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.RC	metadata	061f936915032809f420d07aa284a17d2d3b3a0a
io.kotest	kotest-framework-engine-iosx64	5.0.0.RC2		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.0.RC2	metadata	5d8eeb03a3a50f531e71cdb20f267ee76164f7b7
io.kotest	kotest-framework-engine-iosx64	5.0.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.1	metadata	31aabeb76db2747dd15cbdc6699eae479a24735e
io.kotest	kotest-framework-engine-iosx64	5.0.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.2	metadata	5dd336fe8df28700c185514ba88d3278725de23b
io.kotest	kotest-framework-engine-iosx64	5.0.3		N/A
io.kotest	kotest-framework-engine-iosx64	5.0.3	metadata	90af073bc09b2dfb9e1a5e3b92e1fff0fb264ad1
io.kotest	kotest-framework-engine-iosx64	5.1.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.1.0	metadata	e16f806ebbd288b924dca152b159022dbb5106bb
io.kotest	kotest-framework-engine-iosx64	5.2.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.2.0	metadata	4f2a00986f5956a6d64d85f00799e88da846643a
io.kotest	kotest-framework-engine-iosx64	5.2.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.2.1	metadata	cd1a02c651536748a157b22aa38672985a2deb4b
io.kotest	kotest-framework-engine-iosx64	5.2.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.2.2	metadata	fb14efab30ef869e1a27d8a975748ccffd0fcdbb
io.kotest	kotest-framework-engine-iosx64	5.2.3		N/A
io.kotest	kotest-framework-engine-iosx64	5.2.3	metadata	44073a006985a432a119a6f5e950febfbe34866a
io.kotest	kotest-framework-engine-iosx64	5.3.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.3.0	metadata	05aec9b1277dbc56d3050c7c41ef5d38c33327f6
io.kotest	kotest-framework-engine-iosx64	5.3.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.3.1	metadata	fcd18b9e46a192c1c0b4d95ebbbd2ee144a43c87
io.kotest	kotest-framework-engine-iosx64	5.3.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.3.2	metadata	cf6a6fc4e286f48a03d135b29a57dc53041abf9a
io.kotest	kotest-framework-engine-iosx64	5.4.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.4.0	metadata	5327ac46b2c4ebe6385f47b0b0080c7ffafe78bd
io.kotest	kotest-framework-engine-iosx64	5.4.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.4.1	metadata	b9c1967261435cd3761631f962e42243c61a4727
io.kotest	kotest-framework-engine-iosx64	5.4.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.4.2	metadata	39f402a77b8833dd9de89b60689a8bffd5461ad0
io.kotest	kotest-framework-engine-iosx64	5.5.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.0	metadata	767bc705343232295db6266771c452ea9343a0cb
io.kotest	kotest-framework-engine-iosx64	5.5.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.1	metadata	c432f7cf9c0be39faf1bd901ac8ace749f7ebb13
io.kotest	kotest-framework-engine-iosx64	5.5.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.2	metadata	e3dd55abc434ccae07fc363874140893d4c7527d
io.kotest	kotest-framework-engine-iosx64	5.5.3		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.3	metadata	99a1abd8b62b42273951a8cc89e1fb891ac3d514
io.kotest	kotest-framework-engine-iosx64	5.5.4		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.4	metadata	631f91625334c96437a2196189e9caf7f1a85853
io.kotest	kotest-framework-engine-iosx64	5.5.5		N/A
io.kotest	kotest-framework-engine-iosx64	5.5.5	metadata	301b1670d8b5cccb83e7297f82a540622b3b878b
io.kotest	kotest-framework-engine-iosx64	5.6.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.6.0	metadata	ff6d1798240cb0acc2b211d75197f38662c374c3
io.kotest	kotest-framework-engine-iosx64	5.6.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.6.1	metadata	21cc636148ac11582470b239a3fa9054370ab9af
io.kotest	kotest-framework-engine-iosx64	5.6.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.6.2	metadata	b17ccb2e5cc3b79b871b43b827273d1ad7c98f3b
io.kotest	kotest-framework-engine-iosx64	5.7.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.7.0	metadata	9cf18fc76f3005228d55e236d7b6659c40a7a8c3
io.kotest	kotest-framework-engine-iosx64	5.7.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.7.1	metadata	7fda3850bc94f7411a094be680c51b0650a0e2ad
io.kotest	kotest-framework-engine-iosx64	5.7.2		N/A
io.kotest	kotest-framework-engine-iosx64	5.7.2	metadata	011fe1126520b2cfa2f5c66cb8859133596fe654
io.kotest	kotest-framework-engine-iosx64	5.8.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.8.0	metadata	08bbecad21d11b130583a1f7ceac5513e7a70148
io.kotest	kotest-framework-engine-iosx64	5.8.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.8.1	metadata	7d64c46b50108587c2e9ff8416ae2b0afeb5c61d
io.kotest	kotest-framework-engine-iosx64	5.9.0		N/A
io.kotest	kotest-framework-engine-iosx64	5.9.0	metadata	35aeefcf87c34bb2ffd2e7871e0f7e9f2266376f
io.kotest	kotest-framework-engine-iosx64	5.9.1		N/A
io.kotest	kotest-framework-engine-iosx64	5.9.1	metadata	b3161f6cd8bf26eb28f9e25eeb91d6674ef55c36
io.kotest	kotest-framework-engine-iosx64	6.0.0.M1		N/A
io.kotest	kotest-framework-engine-iosx64	6.0.0.M1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.kotest	kotest-framework-engine-iosx64	6.0.0.M2		N/A
io.kotest	kotest-framework-engine-iosx64	6.0.0.M2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.kotest	kotest-framework-engine-iosx64	6.0.0.M3		N/A
io.kotest	kotest-framework-engine-iosx64	6.0.0.M3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.kotest	kotest-framework-engine-iosx64	6.0.0.M4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.ktor	ktor-server-data-conversion-watchosx64	2.0.0		6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-data-conversion-watchosx64	2.0.0	metadata	dcf3cf11744c74c43b9ff3cca6bdb548435df3c5
io.ktor	ktor-server-data-conversion-watchosx64	2.0.0-rc-1		f4c380222420b8f967c44a4807fffc2e600bf691
io.ktor	ktor-server-data-conversion-watchosx64	2.0.0-rc-1	metadata	2751b1a5023810930cc0e861b260649cc85205ff
io.ktor	ktor-server-data-conversion-watchosx64	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-data-conversion-watchosx64	2.0.1	metadata	e7180f5e3ee78f0843c59a022c2bab0ea9dc995f
io.ktor	ktor-server-data-conversion-watchosx64	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-data-conversion-watchosx64	2.0.2	metadata	60644f57d3d02a1a777cf88cfb9b3f98bdab779b
io.ktor	ktor-server-data-conversion-watchosx64	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-data-conversion-watchosx64	2.0.3	metadata	1b54b6a253b3560d7cc9af35c7730217df54eeec
io.ktor	ktor-server-data-conversion-watchosx64	2.1.0		e4280ade4c8a6813954728ac77cc349ad1883336
io.ktor	ktor-server-data-conversion-watchosx64	2.1.0	metadata	dce4eea49b9bbf4439d5e9c33e4e246ebc2ef368
io.ktor	ktor-server-data-conversion-watchosx64	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-data-conversion-watchosx64	2.1.1	metadata	fc0ca34e0f2acc5580358bcc345be82cf7052694
io.ktor	ktor-server-data-conversion-watchosx64	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-data-conversion-watchosx64	2.1.2	metadata	ef8d23a82e7ae4717d1ea7b7d7db8469325d7a10
io.ktor	ktor-server-data-conversion-watchosx64	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-server-data-conversion-watchosx64	2.1.3	metadata	bad62b2d614938eea90ecb41bc3da93db5699f5e
io.ktor	ktor-server-data-conversion-watchosx64	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-data-conversion-watchosx64	2.2.0	metadata	5db1f2e36819bbad479dad24800351a405bcf637
io.ktor	ktor-server-data-conversion-watchosx64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-data-conversion-watchosx64	2.2.1	metadata	de4687a4f7dd6f62632955ba59737610683838a1
io.ktor	ktor-server-data-conversion-watchosx64	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-data-conversion-watchosx64	2.2.2	metadata	3a5f4e7b7a8cfb7363559cb19728e5e780d87d02
io.ktor	ktor-server-data-conversion-watchosx64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-data-conversion-watchosx64	2.2.3	metadata	aaccb7547b715d8f2c072a32720555f6d158e643
io.ktor	ktor-server-data-conversion-watchosx64	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-server-data-conversion-watchosx64	2.2.4	metadata	bedc7c6e4bac2a79e29910293466883e536120f4
io.ktor	ktor-server-data-conversion-watchosx64	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-server-data-conversion-watchosx64	2.3.0	metadata	5fa8e10374f27addfcdfb8fa9f3fd918fb10f142
io.ktor	ktor-server-data-conversion-watchosx64	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-data-conversion-watchosx64	2.3.1	metadata	a821bcea2c1b43f453e0a54c9a9ae3fa4d216aac
io.ktor	ktor-server-data-conversion-watchosx64	2.3.10		7f4f1840526c4a265bcd71ec247b971e5c396663
io.ktor	ktor-server-data-conversion-watchosx64	2.3.10	metadata	69d02c424f57fd34514f7fa8b7582ba5ab01fd9a
io.ktor	ktor-server-data-conversion-watchosx64	2.3.11		0a89acbaad570eb8594757935ac3f438a6b7b72b
io.ktor	ktor-server-data-conversion-watchosx64	2.3.11	metadata	bcc92098d5ba27185a51fc579820412b59a1a7cc
io.ktor	ktor-server-data-conversion-watchosx64	2.3.12		a68f4756e37df863a37976ad2c46bad049517ab2
