cc.vihackerframework	vihacker-mbg	1.0.6.R		3b8d23f17787e4cfc9ea19af354c6eeadb3eca19
com.github.guilhe.kmp	kmp-composeuiviewcontroller-annotations-macosarm64	2.1.20-1.8.0-beta01-BETA	metadata	ad34caba6c614de158f3129d16fbeccaf6c2721c
com.github.guilhe.kmp	kmp-composeuiviewcontroller-annotations-macosarm64	2.1.20-1.8.0-beta02-BETA		N/A
com.github.guilhe.kmp	kmp-composeuiviewcontroller-annotations-macosarm64	2.1.20-1.8.0-beta02-BETA	metadata	2f331b29d549379d999e30c9860d0f67ac04c240
com.github.liukaitydn	lkadoc-api	0.0.3		da99709f4eb5590d9c669ff39229c21a2370801b
com.github.liukaitydn	lkadoc-api	1.2.10		7f5e77840ea88d5452fa009f6fae0dcc6daf546d
com.github.liukaitydn	lkadoc-api	1.2.3		ec02626f38ec3f5ebe5f6518783c9a8910bfa235
com.github.liukaitydn	lkadoc-api	1.2.4		bb28eb484a25690e3a8bc59f5ff0402957f2035a
com.github.liukaitydn	lkadoc-api	1.2.5		43e26213e335b35142a7bba55ab6d1cd802ef60e
com.github.liukaitydn	lkadoc-api	1.2.6		aebdc16cf5d84625332021b749a16d86793049a1
com.github.liukaitydn	lkadoc-api	1.2.7		60a74186b1aa518a2c193e91711563d54e1246c2
com.github.liukaitydn	lkadoc-api	1.2.9		adadc6d58cd8e203bc5fcd322323335582da009c
com.github.liukaitydn	lkadoc-api	1.3.1		093879cecd0456a0bfd7bac3cf94c95f2f46ca7f
com.github.liukaitydn	lkadoc-api	1.3.2		3db43b33a716ffd67b1cb6d5e66932b4b5111491
com.github.liukaitydn	lkadoc-api	1.3.3		40d55b219861739cae4f6b6a54901b0b637cf982
com.github.liukaitydn	lkadoc-api	1.3.4		c5213659e0a61bae4e9e6887014a3103ab940f4b
com.github.liukaitydn	lkadoc-api	1.3.5		4c0ee49337db061bf9e930b5d02f9b6071bc76f0
com.github.liukaitydn	lkadoc-api	1.3.6		73a31c7ad79ce1905632618f44b4a1bc293c0a84
com.github.liukaitydn	lkadoc-api	1.3.7		beecf8a25c66c818f7239833c5fd3b8f6679c29e
com.github.liukaitydn	lkadoc-api	1.3.8		7aa4a533f51d181c9a5b788dcf64433ccca6a71e
com.github.liukaitydn	lkadoc-api	1.3.9		f18b2ca6225277e59f79ee5f2005bfcdec99086b
com.github.liukaitydn	lkadoc-api	1.4.0		b1522857551191905c85a18c36e4c029d53cf08c
com.github.liukaitydn	lkadoc-api	2.0.0		41a844b1c1808caf729a323bc3679fcb1eafdd79
com.github.liukaitydn	lkadoc-api	2.1.0		92c065d2c0a3934929a351df2e8ac91438476fa4
com.github.liukaitydn	lkadoc-api	2.1.1		98034eb0fdcba275b9944d69c2896d6ff69509ca
com.github.lzm320a99981e	zodiac-component-office	1.0		b1fc16f4a651dadc159ce6d31c55fff7d7947506
com.github.lzm320a99981e	zodiac-component-office	1.1		aa2f40c6dafbe98dba76dcabef9dfa4a3f4ac0ed
com.github.stacycurl	jsondbc-core_2.12	0.0.2		952e3fb3654c4da865610f0e199e8f6dc05c0b8a
com.github.stacycurl	jsondbc-core_2.12	0.0.3		b4648f159904ae3afbb47d9f4b43dadb70b92db7
com.github.stacycurl	jsondbc-core_2.12	0.0.4		eee26fd87a4fad18f40ed147cebe9f2ff71fd1cb
com.github.stacycurl	jsondbc-core_2.12	0.0.5		6e4ad13546acc1c5d69d332810d7de77fcbcd363
com.github.stacycurl	jsondbc-core_2.12	0.1.0		7918343b23ccb2eba3fa9b8e8eb86b33b620f558
com.github.stacycurl	jsondbc-core_2.12	0.1.1		18ff5a6d7cbfdaad07f86326fe583c60d382dafb
com.github.stacycurl	jsondbc-core_2.12	0.1.2		144e99a1d737b51fcf54f00e1e0244f819b8869c
com.github.stacycurl	jsondbc-core_2.12	0.1.3		73fd7825f250ec94cc4c39c5028190651093245e
com.github.vencent-lu	giants-decorator-html	1.2.0		8427615940a6b04a5dda2d05ded56c849464cee5
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-1		9309fad1d95d8ed18b9f58012e38dfdd29d53d56
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-2		1af662901e26608caf7e35826eacc4ad305b3c2c
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-3		d63e897b09a66c1d8afd31f5263463fc9cf124bb
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-4		f2fa9758e422106a0abd555ffe75663e5cf3994c
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-5		55f631910723475e291bcb34b6588272311f442c
com.github.vencent-lu	giants-decorator-html	1.2.1-Beta-6		be4b72aa53092f58e447204c2b977202d012627a
com.github.vencent-lu	giants-decorator-html	1.3.0		ab0c03036124d1d2d133a10a5f15f35c785625ae
com.github.vencent-lu	giants-decorator-html	1.3.0-Beta		553191705ea28dbe889843565cee12cf41649a1b
com.github.vencent-lu	giants-decorator-html	1.3.1		416779d444bcb690e3eb8179332ebb00cf6ab569
com.github.xuwei-k	msgpack4z-jawn_3	0.7.1		104c302f939e1b71d13af3e69e65c2356d279815
com.github.xuwei-k	msgpack4z-jawn_3	0.7.2		02ab9ffcf9df2de05a88d75d6f19d3dc055e1c9d
com.github.xuwei-k	msgpack4z-jawn_3	0.7.3		6319924139912afbedcd7230c70797bf58082080
com.github.yizzuide	milkomeda-spring-boot-starter	0.1.0		8fd25a1c8ee325091bf4d1f9a522756605d154bd
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.0		57d8b6ca896626e7959a9010f3611e67b18aa5cb
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.1		5d3d502eb2b3fd1bda4fae21871baf7d635802fe
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.10		15c0b5e0534dd3c8b516c05c1a1b61d413c8f115
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.2		c9ea501bafce1a48c5b6b4a542c7556ac518c118
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.3		f384895a84426b5377e62cca7af702ac6f368bd3
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.4		cad3309adf3532a337c5a1175962c8d9207abed2
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.5		8c1773b4a7e7ad47341bb87ac1bb2c139668aa9b
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.6		cd97d08feba78addca3af1f14b0e1aa1c445f6f3
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.7		c9851158d7dc4b8c0ec0cec4892da16f831e87a5
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.8		0a139dac20f2064fdb09c3d82beaa024c35fa785
com.github.yizzuide	milkomeda-spring-boot-starter	0.2.9		b16ff5d773729d91cfc0cae8250c741af3289e13
com.github.yizzuide	milkomeda-spring-boot-starter	1.0.0		26a2da6e95f3a8c7a34d4909a69009378044f3cc
com.github.yizzuide	milkomeda-spring-boot-starter	1.1.0		ac435d7a6d26997bafbd08fd2dda3d387c69153b
com.github.yizzuide	milkomeda-spring-boot-starter	1.10.0		342e9ef0692f60fb201294b3d397714140476490
com.github.yizzuide	milkomeda-spring-boot-starter	1.10.2		8cc4c4874739d2a6518643691a2141e6d4ed1296
com.github.yizzuide	milkomeda-spring-boot-starter	1.12.0		0ec91f1a069103421a847f1e3236dc6a07e98a9b
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.0		bd2e385956fbb6c877899513c98dd17ff968bbe8
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.1		7a14877c24c2af083f6869571de109b36290d9d7
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.10		da0f1ca848ec42f5ab3c6af318335d6c04b803cc
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.11		089445f6fbd58468f1d3aa9bc0828dd04311e811
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.12		fc3415fc253c10d5c57f08ec80cdf177ed867af5
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.2		e00ca412bc153ed6c0e065d9c0b9d0c58ed544ed
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.3		869245add2627060f225d99be493a544906b6258
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.4		c0c75722f0008fb6dee2d19d2c81c32f5706a13f
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.5		84329c69ae8ada7ce02181f307bb3cc2a55263f6
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.6		bd77e88f9602e3a06f65327584a6920db39eaef1
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.7		43ac6da78f9acb0c334d340eca8c6d0c219fbb8b
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.8		532553e84c4970202fc1cf652921dab1881030c6
com.github.yizzuide	milkomeda-spring-boot-starter	1.13.9		aa1b670e0519e1333e09978e573987aa15300bb0
com.github.yizzuide	milkomeda-spring-boot-starter	1.14.0		57af91601669721bf9747d34bec17f3f4ea56367
com.github.yizzuide	milkomeda-spring-boot-starter	1.15.0		ee02cdefe0ac05a917d1509ab1a2f97eb5781c3d
com.github.yizzuide	milkomeda-spring-boot-starter	1.15.1		bc72264855a9466770bc1d2344ed8ab07442949f
com.github.yizzuide	milkomeda-spring-boot-starter	1.15.2		8efdab44d9580e0f9fdfdf564fa44b5793d36b90
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.0		5a240f2c8e0e0b98dfcdee6387798cfe7ae6d781
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.1		d00e8de3ab79663e5d87009d81a6421325277ecd
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.2		3d928dad5cdcea005192dc834aec69eeabc4881f
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.3		cf93deb4a0dbacfde963e1b2b6e976e920f2a3fa
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.4		cf89f4fae36e28773d6196c355eea61a61c2b3cc
com.github.yizzuide	milkomeda-spring-boot-starter	1.16.5		6aecb5440d38c329eee5e8b8c8c4abd9c6c860bc
com.github.yizzuide	milkomeda-spring-boot-starter	1.17.0		a09aa54eb443625cfadc61b13aded894c5803d96
com.github.yizzuide	milkomeda-spring-boot-starter	1.17.1		67badb485fe4cdfe069a99e524e78437bdd8bc8b
com.github.yizzuide	milkomeda-spring-boot-starter	1.17.2		328a631818874fc4f71d6a24b765344cece15a31
com.github.yizzuide	milkomeda-spring-boot-starter	1.17.3		b01f39af8b212052160325bde6fafa4b92f0f0ae
com.github.yizzuide	milkomeda-spring-boot-starter	1.18.0		43ef57cb2dc3602a3985d40752ea3fc18350733b
com.github.yizzuide	milkomeda-spring-boot-starter	1.18.1		9fd4e29025f553932e2250ebc032c914c84b3ede
com.github.yizzuide	milkomeda-spring-boot-starter	1.18.2		17858abb41e9fbdc817e4b2ffe8043cd55da7e34
com.github.yizzuide	milkomeda-spring-boot-starter	1.18.3		1411a837f71f9529271867248a6cceaa55550b76
com.github.yizzuide	milkomeda-spring-boot-starter	1.2.0		5b695237b3c35f1f48cd3ad47857a1b2045ea5c7
com.github.yizzuide	milkomeda-spring-boot-starter	1.2.1		3ea928f037af5cb0fda99871611146d901c31606
com.github.yizzuide	milkomeda-spring-boot-starter	1.3.1		cc5cc3ecf9ebfc8be6daeb2837615bf0bbbca186
com.github.yizzuide	milkomeda-spring-boot-starter	1.4.0		a0d9badb931c622a55a42127f9737607f4290ec3
com.github.yizzuide	milkomeda-spring-boot-starter	1.4.1		7608abbaa17684f22daa42697deb8b8a79ea67a0
com.github.yizzuide	milkomeda-spring-boot-starter	1.4.2		1ee460a12fcd2cd6fe8db4c90fdf4096c1cd909d
com.github.yizzuide	milkomeda-spring-boot-starter	1.5.0		bb64127bf31a976b85134cc738c3cc6883ecdd8b
com.github.yizzuide	milkomeda-spring-boot-starter	1.5.1		a7d8f82ef99300d30ee240fd91912a65143fc1d3
com.github.yizzuide	milkomeda-spring-boot-starter	1.5.2		bd5309c316ec34826f1d5837d7a67c3202d0e4f2
com.github.yizzuide	milkomeda-spring-boot-starter	1.6.0		5ea865abf436dfd3be6d685f97bfaa1ea88fc589
com.github.yizzuide	milkomeda-spring-boot-starter	1.7.0		618d370066afb5e7dff2548a2c21d88ad10ecd16
com.github.yizzuide	milkomeda-spring-boot-starter	1.7.1		8c6b185b9b262294e5cf1db8ecbd6ffbf0cac418
com.github.yizzuide	milkomeda-spring-boot-starter	1.8.0		128f8f05eb275063230ad9d2dc7f8f46b26e9b81
com.github.yizzuide	milkomeda-spring-boot-starter	1.9.0		de22c12315d66032452f7d88a134fc4de20d61cf
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.0		922539b151e8c0510ca1d74ce72b258b139f56ea
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.1		365699d8561dcaf884b3bfb952c68a2e6db708f6
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.2		83bffa1c4fc231b5006db7efe351ea00963e7ff3
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.3		d98b290a5258c912b5187f7a84f14d0171bcdafb
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.4		63296e9da1075f50adadb25cb7f16091f6a024a7
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.5		6a3d3df6974fdcb823af144791a690192a98385f
com.github.yizzuide	milkomeda-spring-boot-starter	2.0.6		7cb22acbfd831f144922f8790a9270f7ee0256ce
com.github.yizzuide	milkomeda-spring-boot-starter	2.1.0		97d4ccec26c6fa5507182eada82f698f47649ccb
com.github.yizzuide	milkomeda-spring-boot-starter	2.1.1		6deed629b56030775c996395355624d60ae3b42b
com.github.yizzuide	milkomeda-spring-boot-starter	2.2.0		9109f59c5617a9d933d5189591bcf67fc8fea160
com.github.yizzuide	milkomeda-spring-boot-starter	2.2.1		aa9222bc78c446a983123136e144355e61a0f862
com.github.yizzuide	milkomeda-spring-boot-starter	2.2.2		32b0a66acc4326b0be3df2ae89501fcbeb16eb6c
com.github.yizzuide	milkomeda-spring-boot-starter	2.2.3		bdfb563a448e6ec3ad0d1c883db40f67d590c037
com.github.yizzuide	milkomeda-spring-boot-starter	2.3.0		da642f06f059ca83d2d543ba4b8ac49fff32626a
com.github.yizzuide	milkomeda-spring-boot-starter	2.4.0		bcce894c04cc9490be130473964511d0628823a2
com.github.yizzuide	milkomeda-spring-boot-starter	2.5.0		1ccacc12ecded32e4bf80dc5494881702b31feff
com.github.yizzuide	milkomeda-spring-boot-starter	2.5.1		ca6e5fa4b333ab609c39f96c48a60e9b5e68b4ee
com.github.yizzuide	milkomeda-spring-boot-starter	2.5.2		ae36ce506c451f130ab97cd5282423cf280eb9ca
com.github.yizzuide	milkomeda-spring-boot-starter	2.5.3		153b7d1d026e9a38aa58877b7e2e0b1287cf68a4
com.github.yizzuide	milkomeda-spring-boot-starter	2.5.4		d17e3c8069660f9ab4d484ee281d7f15d9cf50a5
com.github.yizzuide	milkomeda-spring-boot-starter	2.6.0		b6652c3dfc7c64847131796cd2e0f4f88cb75335
com.github.yizzuide	milkomeda-spring-boot-starter	2.6.1		dfaeef26759ebb4bf1c10ab22875f077e90b8e1f
com.github.yizzuide	milkomeda-spring-boot-starter	2.6.2		a8f73a2ad52dfb78d9743c279ee92a2ac79e5567
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.0		f882f34d4a500ff54f4d29fa8e1031e7ff754588
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.1		6621b916bb600c26184b073a0cdb4bc0ce392b08
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.2		15bb91e6991dce48adcb3f761f435a89f5913c34
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.3		a513fa1f8b8214b2527656c86da5b4739780e788
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.4		1b802601e2fe160baf8e61aa906ef0ccfd700039
com.github.yizzuide	milkomeda-spring-boot-starter	2.7.5		d2294517103cee5d49777899d64b09ec93e92dd9
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.0		3ad42c99d2760c3127846cedabb82c65a1ad6448
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.1		2be0f7f928b20428917c108a3d6cbac3d99549ac
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.10		25b954989e47042234da2dbe87e2c19f6234754c
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.2		ad8c1f2a938977c59367225e06915545deb62c81
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.3		410f6704de3d134e865ae07e53f0f61eff10d8f8
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.4		42f13ff3e1cd462e7b80354659d038007b48cc06
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.5		b26b9891c1a76e787991b5fa9c221c8b9c1ef702
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.6		701aa02d613d20867fc4b172cf4844a69bbc57b5
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.7		50618ffc7adda800da40fd87ed9ad77d4061b557
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.8		7a6d799d6d9e871b3385bdeda45e185d7143a612
com.github.yizzuide	milkomeda-spring-boot-starter	3.0.9		94a6f0f7c5550087ebeb4785053dd551d0232b31
com.github.yizzuide	milkomeda-spring-boot-starter	3.1.0		58e5900e88cfccd5601ea5e8b41e85b0f8dfd8ec
com.github.yizzuide	milkomeda-spring-boot-starter	3.1.1		29f006d81469a05f4c5d0865bcae1dfb901c6352
com.github.yizzuide	milkomeda-spring-boot-starter	3.1.2		02f7b135f2c7fdb864bcfe34b534dad01375ae8e
com.github.yizzuide	milkomeda-spring-boot-starter	3.1.3		306cffbbfc2b57831bfe244161c698ffad4777a9
com.github.yizzuide	milkomeda-spring-boot-starter	3.10.0		b8f59bf91542681e2443a0b7d5d6c8a7f3d7d0b3
com.github.yizzuide	milkomeda-spring-boot-starter	3.10.1		3637a15a8f16d76eafd71edbc90b1606a3d6569b
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.0		94c156b7a70318ad526f178c4d21995cd2cc2bab
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.1		e88fe01f58992b5c4462e223d6f6731e25c6921e
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.2		9484e7000141038ec13dfd0e075c8b78ccbc8ffd
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.3		b4efa8c7de95fdcdba95123bad3f7b0547382d42
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.4		ae62830abeb4a566067caeb30264201bdbcb7079
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.5		d1e181ad33743fb5fb67b297e00db8dc53acb692
com.github.yizzuide	milkomeda-spring-boot-starter	3.11.6		c08ebe211d3f052320febd37b05262009a30c9bd
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.0		86360d3cfb176a5e4372a657ef07eeccba2f3ca2
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.1		751dce492b54d356d3c177e32bf73fc8f8e23133
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.10		19355b32638cb7a1da99feab59b3d68c39f645cb
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.2		abcd646b1c3d29d21583aae95f087efa496dc5d6
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.3		dc9854eb64c89ca952d23d8c285614a7aefc7d16
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.4		5e60826fca0444f3fbb2384bb330738e91426a07
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.5		b729aa1f72ef889be545ed168bae448e0eedfaf5
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.6		600ca009e1cc2d1dd9f442c49850673d52bb0460
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.7		e3353d113145266b2ce9f833b7e37b86d5ad5449
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.8		78a22c653fe71ce53bb3fb2264cdf12449de2310
com.github.yizzuide	milkomeda-spring-boot-starter	3.12.9		85855473ae42dc75583b3b729467cf84d730a038
com.github.yizzuide	milkomeda-spring-boot-starter	3.13.0		8c796cc46dc6c3cc2f3e590ec4887908cf348d8c
com.github.yizzuide	milkomeda-spring-boot-starter	3.14.0		8cef1b91714a7ba6e8c2a9382674c77ad2129f32
com.github.yizzuide	milkomeda-spring-boot-starter	3.14.1		5a6f187dba16c5c3774686444a624003a59e88d6
com.github.yizzuide	milkomeda-spring-boot-starter	3.15.0		a3425377d05c63a3100940d4bf2d8f056336f518
com.github.yizzuide	milkomeda-spring-boot-starter	3.15.1		c10dd5063506d23c16991db3f9a3e7a00cbe5652
com.github.yizzuide	milkomeda-spring-boot-starter	3.15.2		f93f8a5525cade7d2857d45d6121b815b13da75d
com.github.yizzuide	milkomeda-spring-boot-starter	3.15.3		91085c9169824c0856c4b00f2402be59d6f9bf24
com.github.yizzuide	milkomeda-spring-boot-starter	3.2.0		5aa8df45e0048e13287370b32c74840d7a941904
com.github.yizzuide	milkomeda-spring-boot-starter	3.2.1		9440187645599ef259921f9835a1cfc698645940
com.github.yizzuide	milkomeda-spring-boot-starter	3.20.0		a95285c11bdaa1b19668851add8c22fbc33a03fb
com.github.yizzuide	milkomeda-spring-boot-starter	3.3.0		13a4db27cfaf611bb1048bafb9a447981a19468e
com.github.yizzuide	milkomeda-spring-boot-starter	3.3.1		9546ac22c29720e2aeb474438dc759983d63c7dd
com.github.yizzuide	milkomeda-spring-boot-starter	3.3.2		89078cf559d26b2743168ef8acea99612239f969
com.github.yizzuide	milkomeda-spring-boot-starter	3.4.0		7cb33bead5361763f0b5024513521f1e27f41622
com.github.yizzuide	milkomeda-spring-boot-starter	3.5.0		9926bb0d431c9e2f98699a4d04dfe76ebcb32381
com.github.yizzuide	milkomeda-spring-boot-starter	3.5.1		9d6424282b2ed5624a77673b8932ee186a995910
com.github.yizzuide	milkomeda-spring-boot-starter	3.6.0		f3ca93e4ba010daebb5e4f6fea7ae4b82987515e
com.github.yizzuide	milkomeda-spring-boot-starter	3.6.1		59ec0e1ecd631bc3f15840eb76b740b870348242
com.github.yizzuide	milkomeda-spring-boot-starter	3.6.2		46a4f602d153a6c83e52d50fb8e2e533eadd2b19
com.github.yizzuide	milkomeda-spring-boot-starter	3.7.0		6fae2a4102e9b7c7934e8f9fbc5fec9dd92c11a3
com.github.yizzuide	milkomeda-spring-boot-starter	3.7.1		ac9df6d1817698730fb79a72d0682e72fbfc51a4
com.github.yizzuide	milkomeda-spring-boot-starter	3.8.0		32e22213329ee506ba5ad6acce42c63e907b9293
com.github.yizzuide	milkomeda-spring-boot-starter	3.9.0		fd3c4deea61de6cf1fc2f2ca360d0b5e65c1ad30
com.github.yizzuide	milkomeda-spring-boot-starter	Dalston-1.11.0		b814a9a8ae5d10b7ece3b5f9b169e126417b93e0
com.github.yizzuide	milkomeda-spring-boot-starter	Dalston-1.11.1		0e70c7098f986c13bc28bfd6afb3a437350423e1
com.github.yizzuide	milkomeda-spring-boot-starter	Dalston.1.12.0		36c8c8661e0049fce9d99a928651a50de2414e80
com.gonitro	avro-codegen-runtime_2.11	0.2.5		3d0ff0e23b4db7893006c896b4acb38c014f83f1
com.gonitro	avro-codegen-runtime_2.11	0.3.0		69e34a0d85fe2022d6e8207a142c35bbf3289bcf
com.gonitro	avro-codegen-runtime_2.11	0.3.1		71a1408a03e8c531cbdd7997994507d8480799f0
com.gonitro	avro-codegen-runtime_2.11	0.3.2		45eec2d4d0482ef154dfcf72a980c8fcb39d58db
com.gonitro	avro-codegen-runtime_2.11	0.3.3		6634a11f09f363f1e1c3fe84b18966cb5e957cbc
com.gonitro	avro-codegen-runtime_2.11	0.3.4		bb8d2c273a826b622c5430f867139d5e6a947506
com.gw2tb.gw2api	api-client-iosx64	0.5.0		N/A
com.gw2tb.gw2api	api-client-iosx64	0.5.0	metadata	fdf8f1e8d208aa245749c31de7c76c3f9bd7c76f
com.gw2tb.gw2api	api-client-iosx64	0.6.0		N/A
com.gw2tb.gw2api	api-client-iosx64	0.6.0	metadata	26717c8cdeb38bf8ada8c8c6bcec942bf2c229d1
com.gw2tb.gw2api	api-client-iosx64	0.7.0		N/A
com.gw2tb.gw2api	api-client-iosx64	0.7.0	metadata	113060eb6753ba88d7386620ff97096ac899ec3e
com.gw2tb.gw2api	api-client-iosx64	0.8.0		N/A
com.gw2tb.gw2api	api-client-iosx64	0.8.0	metadata	0a3796067c72981f0e636e6ac043d14e9ae2898d
com.gw2tb.gw2api	api-client-iosx64	0.9.0		N/A
com.gw2tb.gw2api	api-client-iosx64	0.9.0	metadata	9843ec86cc91924f834fdd96eb6abc0446400202
com.huskerdev	grapl-native-core-win	2.1.1		fad4599a312484008a6ab5439908097a05294787
com.huskerdev	grapl-native-core-win	2.2.0		a9a6de466f79dd33ca297d3199284fe5f53fd067
com.huskerdev	grapl-native-core-win	2.3.0		08343161dfe54099b42656b6520099b858b3a431
com.huskerdev	grapl-native-core-win	2.3.1		b2c2e0ad1cf5aaf9f388847f7b538f3bd3bb1f00
com.huskerdev	grapl-native-core-win	2.3.2		db4db1ad64a89b953e3c1f60ff81f8e870f08523
com.javiersc.kotlin	kopy-runtime-iosx64	0.10.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.10.0+2.0.20	metadata	7a45a9ef43dbd95b425e8a88892a81e1898f87af
com.javiersc.kotlin	kopy-runtime-iosx64	0.11.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.11.0+2.0.20	metadata	2ed2adfea712867f070c83b82860f2c0f713d5fa
com.javiersc.kotlin	kopy-runtime-iosx64	0.12.0+2.0.21		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.12.0+2.0.21	metadata	e575c859ad1f329f8ae3b6f61a222bd9653d28d2
com.javiersc.kotlin	kopy-runtime-iosx64	0.13.0+2.1.0		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.13.0+2.1.0	metadata	4ae0def8a30b0a4a5019ceb0046966f176c14a1d
com.javiersc.kotlin	kopy-runtime-iosx64	0.13.1+2.1.0		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.13.1+2.1.0	metadata	2ac500730ca8b69fc4e02125a96363ab61419a7d
com.javiersc.kotlin	kopy-runtime-iosx64	0.14.0+2.1.10		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.14.0+2.1.10	metadata	aacaa8c21f3c10b886bc9d83607b44a01439e794
com.javiersc.kotlin	kopy-runtime-iosx64	0.15.0+2.1.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.15.0+2.1.20	metadata	d45d02d3a4b7e6b920f5db8bbbcf068b39c9d7e5
com.javiersc.kotlin	kopy-runtime-iosx64	0.6.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.6.0+2.0.20	metadata	22de8352f7567671c3c0b0ef20a6d7ff4642beaf
com.javiersc.kotlin	kopy-runtime-iosx64	0.7.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.7.0+2.0.20	metadata	3cedc9ef9fe4d85593910f132cbcc60d39cfcfa4
com.javiersc.kotlin	kopy-runtime-iosx64	0.8.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.8.0+2.0.20	metadata	4905f0ff4d5d71341f675364d570f62c201e80ab
com.javiersc.kotlin	kopy-runtime-iosx64	0.9.0+2.0.20		N/A
com.javiersc.kotlin	kopy-runtime-iosx64	0.9.0+2.0.20	metadata	01893f06cf2dc6382eab6b56509c1d787a325bfd
com.mattunderscore.tree.root	trees-immutable	0.0.7		41b127d1431e20ecaaa7c71b74dfc63bb80f0dd2
