com.aiuta	fashionsdk-configuration-defaults-images-android	4.1.0		N/A
io.helidon.microprofile.health	helidon-microprofile-health	1.4.5		c35cf69464598d049d5913b25c9e00397a312cbe
io.helidon.microprofile.health	helidon-microprofile-health	1.4.6		790fea19060ef3a6bcd43fe8379dd14cf70cb7c1
io.helidon.microprofile.health	helidon-microprofile-health	1.4.7		2b0504f78cfe636be6d29cd5e47a238f6c0489b7
io.helidon.microprofile.health	helidon-microprofile-health	1.4.8		e16870e060a290379f3cb24d47476d9deb456906
io.helidon.microprofile.health	helidon-microprofile-health	1.4.9		e59730b7085a3d2dd7a286b248f43a9d45bd2b2d
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0		96e4558f7cfe0bc78c6443ef1b7f10ad076b6b08
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-M1		68df0ec8904bb6a37fbab76004e879b904d30ac1
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-M2		0382402d579b209e6b3e2117caa0b979b9beeab4
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-M3		7fdee9d76107770f4f68e68a7de4e3ce003de5d4
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-M4		2fc820206572ccc9cb705d0545231d587be5c1db
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-RC1		c535e19cc229f666de54e5ff40d57fc67eb85d05
io.helidon.microprofile.health	helidon-microprofile-health	2.0.0-RC2		91c21a8fbf19c136d315c94cbc2af09fcedcd46d
io.helidon.microprofile.health	helidon-microprofile-health	2.0.1		4f4f9a3e901edd3d33ff6880c0a3d1266c90b3eb
io.helidon.microprofile.health	helidon-microprofile-health	2.0.2		ffdcead8191edd047ed615a846c45fd658a9a9e2
io.helidon.microprofile.health	helidon-microprofile-health	2.1.0		5129d042233a58713bed934d330293f22d8d29ce
io.helidon.microprofile.health	helidon-microprofile-health	2.2.0		948f406b67f4244cb21e1285ad4e92b6aca7a444
io.helidon.microprofile.health	helidon-microprofile-health	2.2.1		fee3a1cad370c46245fb632973bea65bbadea21e
io.helidon.microprofile.health	helidon-microprofile-health	2.2.2		9b499a5ccb0fe7d57a54a93d6fe08887176d93fd
io.helidon.microprofile.health	helidon-microprofile-health	2.3.0		0db37d1e274816dc9a0cf60915292d5e23367994
io.helidon.microprofile.health	helidon-microprofile-health	2.3.1		22cd3f5178f3d045e0ae2aca3040a889fa5c0e03
io.helidon.microprofile.health	helidon-microprofile-health	2.3.2		ddfb3859c74eadb2e51568ca6bcfd006a6f7c6b3
io.helidon.microprofile.health	helidon-microprofile-health	2.3.3		400123a6eae05d49ab6dc3e01c2fcdb4eb587b3a
io.helidon.microprofile.health	helidon-microprofile-health	2.3.4		6aceca14f932bff2e2c68a26952aa7072b3bc9d8
io.helidon.microprofile.health	helidon-microprofile-health	2.4.0		c8a535b89dc36d9867774ecf363409cdebd34616
io.helidon.microprofile.health	helidon-microprofile-health	2.4.1		21c68e6212a1e01f76ba1d122cd69cfb6a6d9b41
io.helidon.microprofile.health	helidon-microprofile-health	2.4.2		e5ffe6011a1d1fc2e2406e012e0d5460c21ff652
io.helidon.microprofile.health	helidon-microprofile-health	2.5.0		e4215b0ac443552b0962c42b98041ef0c8df4878
io.helidon.microprofile.health	helidon-microprofile-health	2.5.1		5e653a26fa2d45f9ee85f1afb75f5d1d1e21203b
io.helidon.microprofile.health	helidon-microprofile-health	2.5.2		de198cc4d49fd867ab832f82c2249a837862b511
io.helidon.microprofile.health	helidon-microprofile-health	2.5.3		5bbab3d4858b2bf1c39b87081aa94f96ca49d5a5
io.helidon.microprofile.health	helidon-microprofile-health	2.5.4		2ab375a428d648b841ed73764b3495392d668fa3
io.helidon.microprofile.health	helidon-microprofile-health	2.5.5		f0c576d817274be01456dad2708efda9b36b6522
io.helidon.microprofile.health	helidon-microprofile-health	2.5.6		dd886f8a4dde3b6313e2fb3160b4ee82cb288795
io.helidon.microprofile.health	helidon-microprofile-health	2.6.0		2059b0ecb73dc9ec11403214a6fabb12ed611cf2
io.helidon.microprofile.health	helidon-microprofile-health	2.6.1		409b1508e2c9b93216c1a735024d059eed1d4231
io.helidon.microprofile.health	helidon-microprofile-health	2.6.10		414610c2ffc7124490d6e90c6aae36f0e0eab917
io.helidon.microprofile.health	helidon-microprofile-health	2.6.11		8771041c8c6f0d00756a88891f26435341b040c9
io.helidon.microprofile.health	helidon-microprofile-health	2.6.2		1a94d0149ff505781888a24ff37695995bdb88e7
io.helidon.microprofile.health	helidon-microprofile-health	2.6.3		88c9270bed3baa97550bf86a6abdd54d569f6f46
io.helidon.microprofile.health	helidon-microprofile-health	2.6.4		38a5800baaa7be0d4efb6cf569b77f2d14afb9ab
io.helidon.microprofile.health	helidon-microprofile-health	2.6.5		1376e8e34c1422ed96caee05c48f2c768172c0f8
io.helidon.microprofile.health	helidon-microprofile-health	2.6.6		3651776e6e97d695656111dedf52daa05d31d10f
io.helidon.microprofile.health	helidon-microprofile-health	2.6.7		d17ed3a719894fb5e64ea9881d40630b3f4a8bee
io.helidon.microprofile.health	helidon-microprofile-health	2.6.8		ce0222311ec25fdeaf3b4f125ae2f208974afca8
io.helidon.microprofile.health	helidon-microprofile-health	2.6.9		8403e78330070f111246e31b5296ca66cfc8229f
io.helidon.microprofile.health	helidon-microprofile-health	3.0.0		b83dbec7237b8d050085ecf761558656532e6202
io.helidon.microprofile.health	helidon-microprofile-health	3.0.0-M1		09b653073a0feae55aac2948c03f796774464271
io.helidon.microprofile.health	helidon-microprofile-health	3.0.0-M2		f3eef06ed80d229ea8c0a68983aa52c54b16d712
io.helidon.microprofile.health	helidon-microprofile-health	3.0.0-RC1		a5ae0acbd3c3ec01b49e18cdaae56e764d42ae55
io.helidon.microprofile.health	helidon-microprofile-health	3.0.0-RC2		34555ae79d449fc9c123f7311e33aec485b06b2a
io.helidon.microprofile.health	helidon-microprofile-health	3.0.1		4652b3a149301a87400068298945f4e01ed2b480
io.helidon.microprofile.health	helidon-microprofile-health	3.0.2		a4c2db5fabfb2a2b7d61513a21aaa9b0ec502d7a
io.helidon.microprofile.health	helidon-microprofile-health	3.1.0		2c531c41096136637230fbd2cfe0623738c59948
io.helidon.microprofile.health	helidon-microprofile-health	3.1.1		0637b799c0a95ab72fbdb2cf4e2968e020a3d57a
io.helidon.microprofile.health	helidon-microprofile-health	3.1.2		dd6c533691bed326177a9e2ae5a3ada1508dccbd
io.helidon.microprofile.health	helidon-microprofile-health	3.2.0		9d4af8bc8631d52097cd89d9a7290fa30a905eb8
io.helidon.microprofile.health	helidon-microprofile-health	3.2.1		90b261d5fe75a45c26d838c84d45c95f45b20218
io.helidon.microprofile.health	helidon-microprofile-health	3.2.10		424f1e6ef724dd04f4b1a99af5d99806f7e910e3
io.helidon.microprofile.health	helidon-microprofile-health	3.2.11		7c681b6f1fe8b0c6a1e444d0309d67714cf9bf93
io.helidon.microprofile.health	helidon-microprofile-health	3.2.12		32225d975cc25a1b4dcc6f655b8b9bfbc4bda2a6
io.helidon.microprofile.health	helidon-microprofile-health	3.2.2		d086d65eff87bfe8a9c5eff1e72d938e0a3c3c68
io.helidon.microprofile.health	helidon-microprofile-health	3.2.3		eecf1f255de35cd903832810df904ca853c6027a
io.helidon.microprofile.health	helidon-microprofile-health	3.2.4		5579f64928b38de98b104835d09c5e9d7181f6cd
io.helidon.microprofile.health	helidon-microprofile-health	3.2.5		36ea517f92a83f72679d9a46dcd1cbc37418f090
io.helidon.microprofile.health	helidon-microprofile-health	3.2.6		b5668e8120572820e8181f7aa2bd044d25c7b7d1
io.helidon.microprofile.health	helidon-microprofile-health	3.2.7		620ada2257a83d911d64e95fa07b5c9e1b0f5cae
io.helidon.microprofile.health	helidon-microprofile-health	3.2.8		60cf27813dbe69ae3a9d16f0c9af44310d8d09a4
io.helidon.microprofile.health	helidon-microprofile-health	3.2.9		fea516d0c662c2be524a907c5f3bb8b9c6dcb4ac
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0		4f1687e095ac6282fa85ece07adb78a26e671d72
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA1		597e0356dd6c7b37039dcae22821b58615054ddf
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA2		733af79e717a23673b9677c9b28d3aa93518f840
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA3		38bb9ad998892c5fa5906163c9edb9c76e83a533
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA4		143a9c40cec41104acae98b248c9013d89fcb5db
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA5		150cd56a0215c0687637daf19ad0e3231a74845d
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-ALPHA6		d54d54cca2e8c0fe24b7c2d260e1e24b2f34b79d
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-M1		f402f06e3940ed3ca90673e5d71992560ce9c695
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-M2		ba992637d972c8e2eaaeb80a61a5a0e50d9a0968
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-RC1		e1893db887005742c9fa8d5c959bf2eb20fda15a
io.helidon.microprofile.health	helidon-microprofile-health	4.0.0-RC2		e2b3b48af4af3576baf78e827f18b8f32c197d77
io.helidon.microprofile.health	helidon-microprofile-health	4.0.1		5ab8b3ba3b28e6cfa6741a4005b466ab5dcd1d54
io.helidon.microprofile.health	helidon-microprofile-health	4.0.10		da2c468878dd091910df2bd802d1dd37f898b6fd
io.helidon.microprofile.health	helidon-microprofile-health	4.0.11		8a094d087874da35fdd6f3d2d4a1dae97cc8fbc3
io.helidon.microprofile.health	helidon-microprofile-health	4.0.12		5410fe3c8af882916d162630a1a45530d3b3c7c7
io.helidon.microprofile.health	helidon-microprofile-health	4.0.2		e1ecff398f12e6221c1bf72c9390c0c851b8e239
io.helidon.microprofile.health	helidon-microprofile-health	4.0.3		d57252a7cbb92e665b25b9c1f59e03ba7aeabe6d
io.helidon.microprofile.health	helidon-microprofile-health	4.0.4		edc679f0c85951ded0e031d84f3a7291374ade50
io.helidon.microprofile.health	helidon-microprofile-health	4.0.5		b6d50d9a587469aa3e3fb516f8d87569256757cd
io.helidon.microprofile.health	helidon-microprofile-health	4.0.6		895265151b5f982a68708a71746383300db6e46e
io.helidon.microprofile.health	helidon-microprofile-health	4.0.7		254b3f9210937c8c50b6faf9a4d2bd78a1a99ac3
io.helidon.microprofile.health	helidon-microprofile-health	4.0.8		1f819d08ce4fc1864234954c1dde4b0d40fdd2b0
io.helidon.microprofile.health	helidon-microprofile-health	4.0.9		5c8660657a9443ce8f37f7f8d443647d90dd5f04
io.helidon.microprofile.health	helidon-microprofile-health	4.1.0		a97a4ebcb1de8d745cad547ce06b278bccd7fa2c
io.helidon.microprofile.health	helidon-microprofile-health	4.1.1		e5eb696745d7ede6b56dcd5cac0f271a46ba7075
io.helidon.microprofile.health	helidon-microprofile-health	4.1.2		24dc37aa6dde70b86a804e06488aacb7ae7d040b
io.helidon.microprofile.health	helidon-microprofile-health	4.1.3		31312458f39664cc79078607bae95d0c374b2afa
io.helidon.microprofile.health	helidon-microprofile-health	4.1.4		f7a2e5e12aecd9557bc6551130e47a8837953e30
io.helidon.microprofile.health	helidon-microprofile-health	4.1.5		9b8f1227f9cf001b8003fb2eca0684b80a0047fe
io.helidon.microprofile.health	helidon-microprofile-health	4.1.6		67f5b589c4c0de96eff8136af7cfc8c1defd247c
io.helidon.microprofile.health	helidon-microprofile-health	4.1.7		a1fef08254fe378dda640467fc9621fb663390ec
io.helidon.microprofile.health	helidon-microprofile-health	4.2.0		72541920bf478e1fee1b3eebd23016d49791788e
io.helidon.microprofile.health	helidon-microprofile-health	4.2.1		eb9c56910e20161968dfea8bcec98f2caff4be12
io.helidon.microprofile.health	helidon-microprofile-health	4.2.2		a1d0c856cb84160faf20cf84cf22037af0f0dab9
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA1		ed3cd2dc7d94c9ccacf9116af9846c671c9da239
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA2		5840304605242f2392ad40832c86d6e5a1d5dfd4
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA3		ce092eda3838cc647b6b8de420b7a55148f7ea1a
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA4		4395ae088db9b70113654e7c7525ae7cd373f926
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA5		37af2e152b6484f24ee822218de981614b131360
io.helidon.reactive.health	helidon-reactive-health	4.0.0-ALPHA6		fd9181273e21f620a8e519fe3285e6c56a28bd6d
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0	metadata	ec75c78a5b67c8fbc952ab8866cd54f8f3504e78
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0-beta-1		5087eb132d4e6c0f89d2ec32814b92bebc5ad3b8
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0-beta-1	metadata	946bae04d08e26ef7ef97ff55fa79ce3b3e40882
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0-rc-1		130a8bcfa77834a3d7424823e1b2d5d5fa61fe94
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.0-rc-1	metadata	815dd5304b25729bc200c2782f965e55eceac693
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.1	metadata	6c436c0544dbfc7dd37e2556fea7e878ee39aafd
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.2		14749454bfe47c1e11dc52b94581c41866e24fd6
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.2	metadata	431af648425a17a87c8d9a9edba3dc157c5e35ea
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-core-watchossimulatorarm64	2.0.3	metadata	24a6a86f425a4387fa62c5b6ce4d504f03c320a2
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.0		22c8a4dcd880bde5e7f0f29f14f9951e89bcb865
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.0	metadata	01ff2ae58af02ace1bb2de624d76c7c11e168812
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.1		198c1337633a2413d6044462639c3dd1f3a0bb4e
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.1	metadata	956521aaadb93fa2e99637060826fc27f8e0a7bb
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.2		5a69257dd37f361e5f030333bc7e5ff6684dd3ed
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.2	metadata	a02036ccbb59cbbbf334e7aee8483b9ae53b306a
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-server-core-watchossimulatorarm64	2.1.3	metadata	c913d13d83e9b9c796311fae3096a8e90d8e8473
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.0		215188ccb6bcaced909b9fff89b746c0a7c024c9
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.0	metadata	dd3775aa08afe0f303f599508a08d9f599dcb0e3
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.1	metadata	a1300c853724ba800ef8c4d75fc950b602e1fe69
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.2		c5e988360d0d3138952169beaf37f521132a5f03
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.2	metadata	afd6b57f5f407e609fb303040e1ea828104e8d63
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.3	metadata	7393f0a385c6308cbd1c39839883aa02e1563e32
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-server-core-watchossimulatorarm64	2.2.4	metadata	4d2210ee94aa64963e4dd4a75e7a958ff5863752
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.0	metadata	b9d7302eea35f13bc8bdda99a5c24d33b5eae084
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.1	metadata	49ac116b4aed68c75be855a8a56d2c345a3baf28
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.10		17276623ad1544923a1339ce452fa1964b083d2b
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.10	metadata	69d02c424f57fd34514f7fa8b7582ba5ab01fd9a
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.11		430e41a7f5d3730c2eb86474c8ac841f63f5b6ac
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.11	metadata	baa18abe07f5f2724937521b75db1a8d67aae49f
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.12		883deb8d1254f8e459898f2880bf75516f7a5628
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.12	metadata	ff9f77cd670710419099a5a93d46eabf539e006b
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.13		284b49e2db82ae5a92fde42dee960685762bd2c3
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.13	metadata	e479f06ba27a4da2829ad4b3fbd572c17edfb67d
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.2		618d24b1eccdf3d02a0f74e868fbaccc0b891c94
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.2	metadata	73da4a1413672fcea11bd9bdefa88f245bffef4f
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.3		addac3b5f50942cf4a2d24b8c7e1b2ba0d63125f
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.3	metadata	4c958b103be9f5e7d9802855789871ec2976c33f
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.4		d730af52ef74c69a4b475bec3b4c42692fa4f92d
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.4	metadata	271fe8568e82a66215d477b9b996e60263f51deb
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.5		63c5503cc59218bc46a9825dd9b793538e341745
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.5	metadata	9964e6f1ddf1410bb744123c6b18519c82ed7382
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.6		c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.6	metadata	7e1e7f13e4f7906e09501be5bb1608c8e2787ff0
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.7		59e739c7bfda9df6ae4ce2b388ffb0533950165d
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.7	metadata	91b65cccd9308f8939938aa98cc241aa0435807f
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.8		0e95e2c1af157d178c9618b9eca917aea7853eba
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.8	metadata	58dc01f890ebd07cd17ebf7dd3091753bffd344e
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.9		e6c1496de618234f4ebcd826841fb3dcffbb6219
io.ktor	ktor-server-core-watchossimulatorarm64	2.3.9	metadata	18598ffd5aa97d57df36c0ccc371a3ae67884d8f
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0		9cdc25652552e27e8507e72b473e5653938e0b7a
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0	metadata	ff2d683ea7ae435b7d9b6e62f371d5890101cdfb
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-beta-1		8fb2ef4bbe75f6b733417d4a1aea115f82fc1d97
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-beta-1	metadata	6de4d70a192c556582ec832185e5abe519072add
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-beta-2		dcf8179568b52fba0a9e2ba8c8623675fcd003ce
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-beta-2	metadata	7147d7f93221fd6e90d7162b9d4c91f07f528398
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-rc-1		81f83a5de89b9971af770c64f4029754a1dfdc17
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-rc-1	metadata	c6a787c577d5b9550ebf2f9f19cb64f44689893c
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-rc-2		5f753c81544e6ec48097d00b49672ca1be647360
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.0-rc-2	metadata	983a4a51fb96383cdcbf220a8bfb9b43eac71dbf
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.1		aeb86db7c0aafcb1b669bd137c3256198b8fc128
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.1	metadata	f1df6889554d49fca5469a96b74be991fca1df03
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.2		970f3956aa36037eb90f9c9b143f340775a31d57
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.2	metadata	236fff5722184e6f64bdb09bb058066069d1d81e
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.3		62029a07239bd17390e4375778d0192ec4bbecda
io.ktor	ktor-server-core-watchossimulatorarm64	3.0.3	metadata	ae4d13777c55e23ecb9df3bb3fc750264f13e87d
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.0		4fdd405605f37e35cff0566cab0afc85cfabb5a9
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.0	metadata	1ffeeea57574e4ed05f049bd244afedcd8f5349a
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.1		b80b0bd848baf3c495beb1fb5494ec18bd1dbfdc
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.1	metadata	06572e313be6f05610a0a802086ecaab5c381458
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.2		a4fd982cd1e084a4c1e088594e46b2b04873e092
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.2	metadata	1b6b5a4a80b905dc85d4e7044c3b9a826038c96e
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.3		58eeda8be0c4447e39576c3e89608c90df5788d3
io.ktor	ktor-server-core-watchossimulatorarm64	3.1.3	metadata	b8308ec0e1bb0f6aaebe74bf08414e14e7e6eb24
io.megl	zio-json-exception_sjs1_2.12	0.4.2		54d29f3fa961cec2f788735c90b99908cec73546
io.megl	zio-json-exception_sjs1_2.12	0.5.0		9f0e1b9d312fc30b4917c486d982f2504a3f3ae1
io.megl	zio-json-exception_sjs1_2.12	0.6.2		5cb655da1ad3377fe5326a721961589431e216f3
io.megl	zio-json-exception_sjs1_2.12	0.7.8		bb5f7afb368a5a0aad8d3ad843d572c5f6a4b24c
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	21.0.0.12		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.1		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.10		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.11		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.12		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.13		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.2		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.3		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.4		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.5		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.6		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.7		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.8		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	22.0.0.9		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.1		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.2		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.8		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.jakarta.persistence-3.0	25.0.0.4		N/A
io.pipelite	default-channel-adapters	0.1.0		5c4fce50216f66ef0d0c1e6bb2b449c4a7d47333
io.sarl.bom	sarl-sdk-bom	0.13.0		N/A
io.sarl.bom	sarl-sdk-bom	0.14.0		N/A
io.seata	seata-core	0.5.0		7dbbc9b410285bb6408b04cee6903a82a9ef89e9
io.seata	seata-core	0.5.1		4a6bc9907d5fc1cf4620ece582625b237c4678d5
io.seata	seata-core	0.5.2		fa2b8acfd14ff2fdfcad03392a61108701db6a69
io.seata	seata-core	0.6.0		f909da56c8c9cf4113499524fcfae968cf3a8298
io.seata	seata-core	0.6.1		78125e4b865144f1de4de15785d72df8dfe31f2a
io.seata	seata-core	0.7.0		c3207cb9ffb396e84a3e2167ce40f5816a165590
io.seata	seata-core	0.7.1		2cf90a893897041d9130ebe1de3dcd66ff7a6ed4
io.seata	seata-core	0.8.0		0a0b2490b568f78813b0e2e9ccf58927ec1b1f94
io.seata	seata-core	0.8.1		1fc55bbeb55d06446ceb8f046ae565fbb56eef93
io.seata	seata-core	0.9.0		1cbe7b33a5462657a5932da977b003e2b7346780
io.seata	seata-core	0.9.0.1		ada9c6e24a243e69b59c8db1fef19b28c3248158
io.seata	seata-core	1.0.0		bd677793822b85a6f30c50d6418df1f0dde79cee
io.seata	seata-core	1.1.0		153be310bf2fdffba404eebbca74e8a9ef57d52b
