ai.themsp	mintegral-adapter	0.1.0		N/A
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	0.7.12		a85e3474cddf6153657164ea67a46eec0a18c078
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	0.7.13		b0d62f96f21ce1d203d59d031df7d17f4e8e99db
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.0		04a151bdf52e6148b59fdeb2e6722f0d17ca9974
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.1		21ffb8c4c17ff9f06b8aadcc1620a09c59b75ce6
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.2		6437703c3d2cf923541f94e88a02b6482b8ffb73
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.3		fe6c803340ff21ae3466c13dfa883174d4818d9b
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.4		e1ad407695164606922f22bd4592d637b7026e69
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.5		d70d5ab325133a38f3ba39092b332ed726e8693f
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.6		74bb1ab9b631993a3de8165a1c29ba4a25423ffd
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.0.7		f9340d415104d96e8e8312ed40b84b4990603f0b
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.1.0		8e5a5b14fd1c5eab51662414627ccdc9bbc0e2d3
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.2.0		5d2cb463df37bf408f907eb7f60bb0cbef630bcf
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.2.1		745d75de64a11cd8bc4759fb764b190d6e844787
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	1.2.2		97fd40bc09d1f2995e4f42ed1cdf5a44b0ba501d
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	2.0.0		40c5150c9c309fc52233c002cd43286d44414f45
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	2.1.0		46e6498f0126577fc21a7de1b34b1bfb5cfd3745
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	2.2.0		989bfe7075d6f7aec1952211500cd9908d277df1
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	2.2.1		06f1483f5ca268d902e5e24362a3f241b047ed12
