ca.dsolutions	javafx	1.0		e870b2d60a98ab560e29dc7b91b5a26691d4bf77
org.http4k	http4k-client-apache4-async	4.25.15.0		708ad91c892d23c83ea5212bbe3b3873c6c3d916
org.http4k	http4k-client-apache4-async	4.25.16.0		e8068637e3b2585aa4c249ff944a1422b30f2bf5
org.http4k	http4k-client-apache4-async	4.25.16.1		67d025c930f24832b2b9c21f2b7cfe86ed9e9749
org.http4k	http4k-client-apache4-async	4.25.16.2		92ee9bfc98c33e7f2a467ebedf39009494fb9c78
org.http4k	http4k-client-apache4-async	4.25.2.0		7a3813b3563f27def696b13046bc151fdddd00ad
org.http4k	http4k-client-apache4-async	4.25.3.0		8d2abf83057b66ab4dae7711ff5b036965ff006b
org.http4k	http4k-client-apache4-async	4.25.4.0		0b54cbce820b04144f50895b883a063ae8b02dff
org.http4k	http4k-client-apache4-async	4.25.4.1		b011546217ce488c1e344133eb17da3ec266f310
org.http4k	http4k-client-apache4-async	4.25.5.0		8e205a23c44c52f117f74a0a8efc7fcdfa60ff0f
org.http4k	http4k-client-apache4-async	4.25.5.1		df04d74ea9edd3bad801be877038750694aa9fa4
org.http4k	http4k-client-apache4-async	4.25.5.2		4415f8c4fa0c5e024c831e0a5a03791db90ae0d2
org.http4k	http4k-client-apache4-async	4.25.6.0		1fc38e5d932be25d14d9b2c024ca5660838ce8a4
org.http4k	http4k-client-apache4-async	4.25.7.0		df7bc44467679ccb75d9ffff36b508def293a5bf
org.http4k	http4k-client-apache4-async	4.25.8.0		04159e3f44a4242bc7553fac1e9928df1ee5bff8
org.http4k	http4k-client-apache4-async	4.25.9.0		04da0d61a399467b0575676b2f187712e1d28095
org.http4k	http4k-client-apache4-async	4.26.0.0		d3cb2c2807c7032c06e0418b60678c2e6ff49ded
org.http4k	http4k-client-apache4-async	4.27.0.0		17ea8cfddfd8a788f494f433507fb155f57c4504
org.http4k	http4k-client-apache4-async	4.27.1.0		29e30b6ef2c752aabc45a8e5a8c8d5a770ba05cd
org.http4k	http4k-client-apache4-async	4.27.2.0		a2dc1a5a439fab47e50b82ee243ca0c1f656c585
org.http4k	http4k-client-apache4-async	4.27.3.0		93379e19a810c9c841fd47279b1c18f22cc36858
org.http4k	http4k-client-apache4-async	4.27.4.0		7424190b0218b7fd0af079518bc401e608958e5f
org.http4k	http4k-client-apache4-async	4.28.0.0		b457028b0720ff5e6d9b31ac95bb013b6eeeec03
org.http4k	http4k-client-apache4-async	4.28.1.0		7bf6f4ff6e0eb1d513450075a2eb1dfd33333114
org.http4k	http4k-client-apache4-async	4.28.2.0		c2dc8b905bee8ff64a2971611b902278a7e565bc
org.http4k	http4k-client-apache4-async	4.29.0.0		3e3bc3c373567b292f733e99660295463d61d221
org.http4k	http4k-client-apache4-async	4.29.1.0		dd2ae76c61e0a51db2c0da1abeaebfa295e2da9e
org.http4k	http4k-client-apache4-async	4.3.0.0		200c73b0f098423b074429f9dba6304839d002c1
org.http4k	http4k-client-apache4-async	4.3.2.0		cbf41735622b41d6211c5e6bb6b47661195642b3
org.http4k	http4k-client-apache4-async	4.3.2.1		ea22ef7404bb76b096e545f1ddae4a0e887512fb
org.http4k	http4k-client-apache4-async	4.3.2.2		7e613ad063837dd8a42ea0c1aed5c4233bbdb429
org.http4k	http4k-client-apache4-async	4.3.3.0		c3fbe4c25a36f81dfb8e90b042aea21915d7424f
org.http4k	http4k-client-apache4-async	4.3.4.0		35f4225bbf4518f6f0984755d5974bf7bf8a7b0e
org.http4k	http4k-client-apache4-async	4.3.4.1		449f9ab02360e434131e6d3cb485197bcf6c57f1
org.http4k	http4k-client-apache4-async	4.3.5.1		0bc57729309086b2e9cf618e93a90e9078da349a
org.http4k	http4k-client-apache4-async	4.3.5.2		f3c2ed6c2dcf356fdff9c3d7d374ba78e4cc6e02
org.http4k	http4k-client-apache4-async	4.3.5.3		30335392c32f8b4314562ae1d0c54384f5c2d399
org.http4k	http4k-client-apache4-async	4.3.5.4		a61209185000223924f73cd163597fe544c9722d
org.http4k	http4k-client-apache4-async	4.30.0.0		3067075c863cd785eec216cb48cbfdc603742386
org.http4k	http4k-client-apache4-async	4.30.10.0		a538f7c763f85c19d626a3c3e64aecf863781299
org.http4k	http4k-client-apache4-async	4.30.2.0		8b88140f1713d96452d9af0dbc8a341312c9eba8
org.http4k	http4k-client-apache4-async	4.30.2.1		ba14276c0855aea6b02d077d09feb47434caa758
org.http4k	http4k-client-apache4-async	4.30.3.0		b83bd7b5d3bcffe5acad12ec22defd1784f30622
org.http4k	http4k-client-apache4-async	4.30.4.0		df94cfc0369c894b3975248d066b4983a6931b9e
org.http4k	http4k-client-apache4-async	4.30.5.0		e81791facdddf898887ccc740b9d9942b309e697
org.http4k	http4k-client-apache4-async	4.30.6.0		b11b729873aff5ec6551636e79aa0d450b3852a0
org.http4k	http4k-client-apache4-async	4.30.7.0		9cab279f31d455f9f53b611268270e49e6dbb5dd
org.http4k	http4k-client-apache4-async	4.30.8.0		9116ef01e2f4b3093a3d94812a2f33555beeac2c
org.http4k	http4k-client-apache4-async	4.30.9.0		12c7abe71a4d7f50232ac4115d17ee1561811f3c
org.http4k	http4k-client-apache4-async	4.31.0.0		9ff8129fc992dc32e7f916f93859ed2b6827fe37
org.http4k	http4k-client-apache4-async	4.32.0.0		35a6e69c0090c31ea571b7bed9b4f79b74b8aa95
org.http4k	http4k-client-apache4-async	4.32.1.0		234ea296b5dc5c58c834c47e69c2eef27df062d1
org.http4k	http4k-client-apache4-async	4.32.2.0		a2c568316acee6894b72f2ab0a8478d7ff53f213
org.http4k	http4k-client-apache4-async	4.32.3.0		b63bd5aeded9cadd1b304b71d15492ddf02b670f
org.http4k	http4k-client-apache4-async	4.32.4.0		89219458a0c5b807d091f59602c745db6b848d48
org.http4k	http4k-client-apache4-async	4.33.0.0		5e76ae9919868dc70d18bdccdb0a3496e04e9d20
org.http4k	http4k-client-apache4-async	4.33.1.0		ff34ba2b2eea5d8eba090d2503f328a655ec32fd
org.http4k	http4k-client-apache4-async	4.33.2.0		3c56cc454460180bd9a655f8e07c7a0ee9d2e88f
org.http4k	http4k-client-apache4-async	4.33.2.1		19a201845c853afb5c74d5c9096add0d5e8cd7c6
org.http4k	http4k-client-apache4-async	4.33.3.0		d8473723bd1a0e2a70bf63f1f74046d9de2c6152
org.http4k	http4k-client-apache4-async	4.34.0.0		381f062958b1695ae1971167a48b478484d527cf
org.http4k	http4k-client-apache4-async	4.34.0.1		df1df462eaacfb1cdd990b0d7d26c26539b406d0
org.http4k	http4k-client-apache4-async	4.34.0.2		7825d9be17ede9d32aaa790e963421a9d6845968
org.http4k	http4k-client-apache4-async	4.34.0.3		5e33e698bad568ff85ebbba4adc6e25283c2cbdf
org.http4k	http4k-client-apache4-async	4.34.0.4		d2409c4b5be39fdad62750da1a8493ac0831a820
org.http4k	http4k-client-apache4-async	4.34.1.0		11fd301a5bd44ca9afe323c6ff99cbc3834a3640
org.http4k	http4k-client-apache4-async	4.34.2.0		b1b68b9522f09349c595a20788b295c756180814
org.http4k	http4k-client-apache4-async	4.34.3.0		56d8aae2bb7962763c2e2e43e3889bac6b0b2772
org.http4k	http4k-client-apache4-async	4.34.3.1		003a49e10ec78a5d5ff58c98437902d999e7a99c
org.http4k	http4k-client-apache4-async	4.34.4.0		c57dd1fd335a83bf852d1363e78e43c59f782730
org.http4k	http4k-client-apache4-async	4.35.0.0		f162179f6c82f636c1dd51c3e0c2449e639de4a1
org.http4k	http4k-client-apache4-async	4.35.1.0		16155d79f58eb2d66c5b4419d8b8b07b207f820b
org.http4k	http4k-client-apache4-async	4.35.2.0		593e1aac40c5ad08f7bbc08cadb23a1d4f9f9fab
org.http4k	http4k-client-apache4-async	4.35.3.0		17e641ba60478272edfb592ca2b64042161cb48d
org.http4k	http4k-client-apache4-async	4.35.4.0		651f8013d21788866f33b7938c7af4bb9766c78f
org.http4k	http4k-client-apache4-async	4.36.0.0		5105e1d092adab3162ad97ba13a812f7b4fc066e
org.http4k	http4k-client-apache4-async	4.37.0.0		76d0ea6bc79d5023c35cf7493078380b89ae3c50
org.http4k	http4k-client-apache4-async	4.38.0.0		8b56438f7fb47782fe35deb1fe789104a81a9f87
org.http4k	http4k-client-apache4-async	4.38.0.1		0bc24726933327a275721e48cd2bdc09ee196663
org.http4k	http4k-client-apache4-async	4.39.0.0		bdd6a0e4db59b0c7eb2ee87cf4cb99f37504613e
org.http4k	http4k-client-apache4-async	4.4.0.0		88a986ccdaa630c5e4fcf0dfb025a7e76b0eed96
org.http4k	http4k-client-apache4-async	4.4.0.1		ae1d44f030de8dcd3814e167e296dfd43c9f439e
org.http4k	http4k-client-apache4-async	4.4.1.0		2ac4efb697a24ddb38f3e791b3fecfeb40cf85f1
org.http4k	http4k-client-apache4-async	4.4.2.0		25ffff090044362fe3ca201be2a3ca1db4c122c8
org.http4k	http4k-client-apache4-async	4.40.0.0		fbe15588004129f0857fa0065b541fc0ed8b5913
org.http4k	http4k-client-apache4-async	4.40.1.0		7e66b392e86537756ee5f35a94c979b89f8a780d
org.http4k	http4k-client-apache4-async	4.40.2.0		4878f98c954a886923f2a3c5e4f3629b1fcdd6df
org.http4k	http4k-client-apache4-async	4.41.0.0		baf9a6ab9a16fcf6c223b594224874667a45962e
org.http4k	http4k-client-apache4-async	4.41.1.0		7d7f48413ba80a84557434307f6dfc68d30abc86
org.http4k	http4k-client-apache4-async	4.41.1.1		f9d028892920c7dbd50413a9986e18f81fdfd03f
org.http4k	http4k-client-apache4-async	4.41.2.0		a8b49512acd973ea62c3e0900d545cea091814dd
org.http4k	http4k-client-apache4-async	4.41.3.0		f4e2477a2af583f8a887bd26d2264509fdb86254
org.http4k	http4k-client-apache4-async	4.41.4.0		21dbe4f9a7b02dccef223a7f9d29caba053e0789
org.http4k	http4k-client-apache4-async	4.42.0.0		c1a4cd1f148a4b413a78dab007562e5d44f1f6da
org.http4k	http4k-client-apache4-async	4.42.1.0		58d16b88d12a83303ac79dd025682cb8a08f48b3
org.http4k	http4k-client-apache4-async	4.43.0.0		61f09d0445d0906d8de476a586335558db907e17
org.http4k	http4k-client-apache4-async	4.43.1.0		f6e209cc9af2b0ee2037cf659ca2eb74e0f7acf2
org.http4k	http4k-client-apache4-async	4.44.0.0		585c75005c7a7a4d94987c21998de40192f00930
org.http4k	http4k-client-apache4-async	4.44.1.0		347c9d0a73dc09d424f776987e611e165fdbd3aa
org.http4k	http4k-client-apache4-async	4.45.0.0		7d64ae41ffe2128c861864a2a43130b819714780
org.http4k	http4k-client-apache4-async	4.46.0.0		7b86b4d134247ad01bb8ffb7e8f16838c066614e
org.http4k	http4k-client-apache4-async	4.47.1.0		6a330dc9a13d715ace0f3c0e93d42b1d110725aa
org.http4k	http4k-client-apache4-async	4.47.2.0		1dc83168495f2c2569b067f534d9c31c2202c920
org.http4k	http4k-client-apache4-async	4.48.0.0		74bb764717bd01378de980d16ea650f7f7ac613e
org.http4k	http4k-client-apache4-async	4.48.2.0		30553c922856350af579dd07ced15774e5eacdfd
org.http4k	http4k-client-apache4-async	4.5.0.0		3ad111651a98a0616bd0742e8ca345fa6441ef95
org.http4k	http4k-client-apache4-async	4.5.0.1		b7da5b8ef51167602281582e2a789506327d4a62
org.http4k	http4k-client-apache4-async	4.6.0.0		9cb1df58519d68153c5ef26c08a884e63b0c7835
org.http4k	http4k-client-apache4-async	4.7.0.0		d44ee138e85a6d2537edd51a8a589b52517e46c0
org.http4k	http4k-client-apache4-async	4.7.0.1		b41c592f1bc647a16dd5cc51f738ff4f721b8708
org.http4k	http4k-client-apache4-async	4.7.0.2		ebdbee9192c636809628418c371b4ce7799e5875
org.http4k	http4k-client-apache4-async	4.7.1.0		152f6573f6ef32e6656005962ba22cb7f2848743
org.http4k	http4k-client-apache4-async	4.8.0.0		6131d872c9d0e8514b9da2e771ec4f007de137d1
org.http4k	http4k-client-apache4-async	4.8.1.0		c993fa30b12bd4d8bf3cfa93209cff9f237dc05b
org.http4k	http4k-client-apache4-async	4.8.2.0		0bdbae82c405f74edde5d0c3f6d2f42b4e6f62ff
org.http4k	http4k-client-apache4-async	4.9.0.0		61da5612ad1ac67e206e6ac049d8870c0cd15655
org.http4k	http4k-client-apache4-async	4.9.0.1		d6d2cd8a013674ae98ef6a15f3425c7d9b9dd9e2
org.http4k	http4k-client-apache4-async	4.9.0.2		d9329363a86fc58d953abbbfae2cb8c2d08985b6
org.http4k	http4k-client-apache4-async	4.9.1.0		a61aa07e53e95b019ff7ae3ea62d08767d8ebbdf
org.http4k	http4k-client-apache4-async	4.9.10.0		d8da058870422d8e14a08b6cc999615629b213bc
org.http4k	http4k-client-apache4-async	4.9.2.0		4e0afa10c427a631bfef4bad410bc111ad963ffb
org.http4k	http4k-client-apache4-async	4.9.3.0		eef620a971596ce883b310d4ac0b6432b33a8de8
org.http4k	http4k-client-apache4-async	4.9.3.1		7291cdc87761a9d88f936198fa42cf6398c5b948
org.http4k	http4k-client-apache4-async	4.9.4.0		1474d0d417b9aafc73cc1d141e76c8e264fb01e1
org.http4k	http4k-client-apache4-async	4.9.5.0		c50c91f829858926a092d27fefd601d62c12a009
org.http4k	http4k-client-apache4-async	4.9.6.0		4c57cf2395b3dbab119efcd6d7aad66300604191
org.http4k	http4k-client-apache4-async	4.9.7.0		828a45e929d8001c8c568173dc214c50fece43a5
org.http4k	http4k-client-apache4-async	4.9.8.0		8a59c6e234a339f0f280c074bfa639ae8d3ca436
org.http4k	http4k-client-apache4-async	4.9.9.0		69f32377a460ae98afc0587ac45dc27cdf9cccd0
org.http4k	http4k-client-apache4-async	5.0.0.0		e28e977b4bdeb94b886c8d51057f9470e08bce28
org.http4k	http4k-client-apache4-async	5.1.0.0		91e93a3afbfc9a8af63e5abdcabde06e478f87a2
org.http4k	http4k-client-apache4-async	5.1.1.0		1e13fca27b8d7e44394503102ed9f30950a1b9a1
org.http4k	http4k-client-apache4-async	5.1.1.1		381c7ae82d54d55ccdfb8f45c9d46883912bf96f
org.http4k	http4k-client-apache4-async	5.1.2.0		47abb81d3dac50f19b6926ef694988909c856dfa
org.http4k	http4k-client-apache4-async	5.1.2.1		b61a7b43ff3f261e01e6db45307af3d46c5ced43
org.http4k	http4k-client-apache4-async	5.10.0.0		08ef576c6a4fcbc29c69b725db236a070317ed94
org.http4k	http4k-client-apache4-async	5.10.1.0		bd1d4fa6f0229a3369ba932c1c96f0d7f92c4bec
org.http4k	http4k-client-apache4-async	5.10.2.0		28ddfdb6e94f67c7bb6c54481aa39e399fd1575e
org.http4k	http4k-client-apache4-async	5.10.3.0		0fa87e10ac79c5c12c6841399d41d52101ea5c25
org.http4k	http4k-client-apache4-async	5.10.4.0		6ffa5894a30d972ef84dcb98ccbd26871ec9e092
org.http4k	http4k-client-apache4-async	5.10.5.0		e8eb4f9076400b8b03120d5711baedf4c827f2a5
org.http4k	http4k-client-apache4-async	5.10.6.0		914ea33fa5d5b6faa7340f7f3df543d65cd6b120
org.http4k	http4k-client-apache4-async	5.10.7.0		8484830083e236ba951b60238cbc389edfbc5109
org.http4k	http4k-client-apache4-async	5.11.0.0		98d2216c4d1e5967286c829feb0bc390b0703279
org.http4k	http4k-client-apache4-async	5.11.1.0		bf1a0f1d2811442a2027982e0ae8588db292f93b
org.http4k	http4k-client-apache4-async	5.12.0.0		891558f33e09781d7d3b90651803b02e935ba8e5
org.http4k	http4k-client-apache4-async	5.12.1.0		d77742c585046042f99b26862d09a763a85957d9
org.http4k	http4k-client-apache4-async	5.12.2.0		cbd6b1caf4fd85b8e74663ff77a562c13ad213fc
org.http4k	http4k-client-apache4-async	5.12.2.1		f56bd63f13fd15794aa310b0cc325c88bcb134a0
org.http4k	http4k-client-apache4-async	5.13.0.0		ac1200a3a962edf7c16c01b4af15d279bdcd62e6
org.http4k	http4k-client-apache4-async	5.13.0.1		f6bd76fe9c5a6398aa8277bbb5c53b05502fba6f
org.http4k	http4k-client-apache4-async	5.13.1.0		82695d8768dda45971933c617bf5c445e270b826
org.http4k	http4k-client-apache4-async	5.13.2.0		e5474463610614eb74c5950402464119d9c97f25
org.http4k	http4k-client-apache4-async	5.13.4.0		5b3bfa1075b592f7c71412ce983a7c91b43f746d
org.http4k	http4k-client-apache4-async	5.13.4.1		c1a58adb9184805339e4a256cae3a830cd972e43
org.http4k	http4k-client-apache4-async	5.13.5.0		0cd7cedb9daff56ef84ca7be16b4e262afd17279
org.http4k	http4k-client-apache4-async	5.13.6.0		29fb7d10cdf2f86016883d6ca48644672b6cc5c0
org.http4k	http4k-client-apache4-async	5.13.6.1		60f001835c3c8c70b893a3a7626e730c794728e7
org.http4k	http4k-client-apache4-async	5.13.7.0		352863c300c7bba7a49cc05d0b5eba731e7c58d3
org.http4k	http4k-client-apache4-async	5.13.8.0		f65f6af436dcb95c8018373e5841d059d52368b1
org.http4k	http4k-client-apache4-async	5.13.9.0		5681a16f34083a7663fa11e3bd3643aefcad4d82
org.http4k	http4k-client-apache4-async	5.14.0.0		bd09d07235b82c4009c430f578b4ff1a547fe948
org.http4k	http4k-client-apache4-async	5.14.1.0		a3ce2774de1c72f209bc75dfa5e590a7aeb87884
org.http4k	http4k-client-apache4-async	5.14.2.0		213de5070e7079e0d8984a3fac1eeaf1e6e53970
org.http4k	http4k-client-apache4-async	5.14.4.0		06f9d41480191cabd5155866bc3b64637b51213a
org.http4k	http4k-client-apache4-async	5.14.5.0		748784c6ddbc93d21f61427aa80a68b933faa5c4
org.http4k	http4k-client-apache4-async	5.15.0.0		2a173724f1e031e8d342b3a11f841b446b94f314
org.http4k	http4k-client-apache4-async	5.16.0.0		14f8a0fd34660965c4d864fb8a885e38a026b226
org.http4k	http4k-client-apache4-async	5.16.1.0		c5d25a92099e77f4c325be115573ce9fe04a3afa
org.http4k	http4k-client-apache4-async	5.16.2.0		35814c39517b2af3d7b6fb46b403b6bdfebfe722
org.http4k	http4k-client-apache4-async	5.17.0.0		8d94c1114aa68ca68860593f8cf546508fcf98c5
org.http4k	http4k-client-apache4-async	5.18.1.0		c25bc410a24dd7e2da62db4079db575a4b70302e
org.http4k	http4k-client-apache4-async	5.18.2.0		2d1686fd3d665e5c725387f8a7dbc68750f0cfe6
org.http4k	http4k-client-apache4-async	5.19.0.0		ededf1100a35687fd1692a72bae949a07ed7615d
org.http4k	http4k-client-apache4-async	5.2.0.0		e485fa700554251cb73e411ff19f49ed70c717c4
org.http4k	http4k-client-apache4-async	5.2.1.0		5ce808727d311dacef831c78aab785d129ab8b18
org.http4k	http4k-client-apache4-async	5.20.0.0		e0588e795953192daf7f6a7e804c119a663aa3a1
org.http4k	http4k-client-apache4-async	5.21.0.0		bb348cdc16ee7b0bcd42c10a6ba3e50b19e04483
org.http4k	http4k-client-apache4-async	5.21.1.0		8698129e72721430bb5f26a2ceac41ceb9d57d72
org.http4k	http4k-client-apache4-async	5.21.2.0		f595ff7cfb42852af2ce45b6fe2cede58baac9a5
org.http4k	http4k-client-apache4-async	5.22.0.0		471ef30fe08f54e21871dbc24b93219e6d1447bc
org.http4k	http4k-client-apache4-async	5.23.0.0		1b74c3af08394917289201f91c5d753d841ea0d8
org.http4k	http4k-client-apache4-async	5.24.0.0		4af45fa673acf6d3fdd672615d2df762b8b28827
org.http4k	http4k-client-apache4-async	5.24.1.0		3b1645798dcd94068295c638234f747800cb5f1f
org.http4k	http4k-client-apache4-async	5.25.0.0		9ff3c4fdb2f22e226506f28013c49f24d92aa9b4
org.http4k	http4k-client-apache4-async	5.26.0.0		4ecbb97abed8a567e27b20578f55bb75b8a76914
org.http4k	http4k-client-apache4-async	5.26.1.0		e79e8e34646e00b52f29d37246f6fadc12a86121
org.http4k	http4k-client-apache4-async	5.27.0.0		ec3f975fd53fd90161f378f5c8ec801309800f5b
org.http4k	http4k-client-apache4-async	5.28.0.0		0ca8b581d633b4e84ea79a786fb8401f3171a1ba
org.http4k	http4k-client-apache4-async	5.28.1.0		8eb7d816630fa383f695fc032d4ac52028d5d3b3
org.http4k	http4k-client-apache4-async	5.29.0.0		04eb4a25c6ef7d3789b59161f0c6747e6385ac71
org.http4k	http4k-client-apache4-async	5.3.0.0		55457c95b555fbca0da65731c68961e15c8dda4e
org.http4k	http4k-client-apache4-async	5.30.0.0		7010c79d79d498a80031edb997563482f26a937c
org.http4k	http4k-client-apache4-async	5.30.1.0		c2ab50a8a90c7f96b4d3e611dc4bc82b35e09a75
org.http4k	http4k-client-apache4-async	5.31.0.0		3341e957ca84a4371162efdf24ffb2291a06497d
org.http4k	http4k-client-apache4-async	5.31.1.0		daed932d429e0f98513c10d24cd28f7e27fadf6c
org.http4k	http4k-client-apache4-async	5.32.0.0		70b194581f14ae1dc3b8f73352d139221a1bc917
org.http4k	http4k-client-apache4-async	5.32.1.0		53a7a67a589fb2e068a04fc4ffeb17442e653dc6
org.http4k	http4k-client-apache4-async	5.32.2.0		f1630416e39ab4f8f04dca4581bf2995500b5301
org.http4k	http4k-client-apache4-async	5.32.3.0		abbf20a7e2fadd5333b72cc99308bc7ad159b17e
org.http4k	http4k-client-apache4-async	5.32.4.0		24d26b36ec6c7e508b0df1ed10f5510fcead932b
org.http4k	http4k-client-apache4-async	5.33.0.0		e3720306689fa11843fda63524e69ddd776bbcb6
org.http4k	http4k-client-apache4-async	5.33.0.1		e412ce7da350f69652660b62a8824b4e89e00413
org.http4k	http4k-client-apache4-async	5.33.1.0		d5afe99795ba81c2b3a8152d702e68b9d2c0cd55
org.http4k	http4k-client-apache4-async	5.34.0.0		9a5f432e520e214d30138833d7421247873e81e1
org.http4k	http4k-client-apache4-async	5.34.1.0		b64c09e013570ed07c8b3b0941f8900af826cc6e
org.http4k	http4k-client-apache4-async	5.35.0.0		456094626897b81c562b6bbc597e7ac38b1a08ab
org.http4k	http4k-client-apache4-async	5.35.1.0		32049b668553076ba8c300d7ea463e4a74fc3d89
org.http4k	http4k-client-apache4-async	5.35.2.0		b8faaa9b88d07178033ca6565ce23f77d63a4ab0
org.http4k	http4k-client-apache4-async	5.35.3.0		bd954a09994ed94300511047682e3a172d106461
org.http4k	http4k-client-apache4-async	5.35.4.0		bbc39816c00c2ed46b54c762472d2b000a45b670
org.http4k	http4k-client-apache4-async	5.35.5.0		b47b5917d967408c6e57062595b68a6b35f766b4
org.http4k	http4k-client-apache4-async	5.36.0.0		05e7bc394206fdbd16aa68c2f69d146055d67e7f
org.http4k	http4k-client-apache4-async	5.37.0.0		538359edf10fe304ee47e726749499833feb6bfb
org.http4k	http4k-client-apache4-async	5.37.1.0		7aad1ba8143514a8a116f1b9ccb527f176f7cec3
org.http4k	http4k-client-apache4-async	5.37.1.1		1cc802430035c21351b7d492c2e8212cb4028caf
org.http4k	http4k-client-apache4-async	5.38.0.0		8b06ff2952d494c1734d7b7dab4ee419fad8cec7
org.http4k	http4k-client-apache4-async	5.39.0.0		bc4a9ddcc0b390e980d8a7abeb1a33312002f033
org.http4k	http4k-client-apache4-async	5.4.0.0		3aeb6b76feed763908b3f147c49d27b08eb97846
org.http4k	http4k-client-apache4-async	5.4.1.0		0943793009171a65931d042f6611b730343b869c
org.http4k	http4k-client-apache4-async	5.40.0.0		12b951d0c90fcc0ae274f03c5d3a031ac8693806
org.http4k	http4k-client-apache4-async	5.41.0.0		f47b5a07fdccb515f595f98b3a8558c935ec81a3
org.http4k	http4k-client-apache4-async	5.42.0.0		e955c4572c6299e3391f83fbb5ec215955bcdd49
org.http4k	http4k-client-apache4-async	5.43.0.0		1e36e8502356b7261cb49cb9832c5c3c48900af1
org.http4k	http4k-client-apache4-async	5.44.0.0		118ae79e7070dcf072f09ca7ae3400b09f3fdbeb
org.http4k	http4k-client-apache4-async	5.44.1.0		00a802797c0b4403142b7922a0799369114247d5
org.http4k	http4k-client-apache4-async	5.44.2.0		c16f092dcdacd1a10e2c893c7356e6f8b1df9b61
org.http4k	http4k-client-apache4-async	5.44.3.0		6e164e35c9a6b117fc8c33488801dbf6519a89a8
org.http4k	http4k-client-apache4-async	5.45.0.0		f2bff03975ed77950f0d22a8945f95f898969761
org.http4k	http4k-client-apache4-async	5.45.1.0		a88fbe47720cc385c9bc92d09f38ec0808d1b8cb
org.http4k	http4k-client-apache4-async	5.45.2.0		b7b7731e04c98fc1aa7371d11439f7aafba65706
org.http4k	http4k-client-apache4-async	5.46.0.0		e498c3b27aabb29d9446fa807e25f274e88a0ff7
org.http4k	http4k-client-apache4-async	5.47.0.0		25038777dc7f6520502abeec92abb0783713091b
org.http4k	http4k-client-apache4-async	5.5.0.0		33e305de60da3f5c0d584779c488fc67ba981ff8
org.http4k	http4k-client-apache4-async	5.6.0.0		2aa2b95faa5d3596029d6221b5b8c99366d80495
org.http4k	http4k-client-apache4-async	5.6.1.0		9b7bbbc2f033b53bdcf25a60c5d7f6b29a7f1dc0
org.http4k	http4k-client-apache4-async	5.6.2.0		143599376102cdc970713bf62b1b04286cacef78
org.http4k	http4k-client-apache4-async	5.6.2.1		21184c256c5dab9b40e065264c478f8c815b68bc
org.http4k	http4k-client-apache4-async	5.6.3.0		711d3ae50d36fd50b65cfbb1c4127b2c92e25239
org.http4k	http4k-client-apache4-async	5.6.4.0		5dde1f298791f0edfe50d812fc3e9e726680b100
org.http4k	http4k-client-apache4-async	5.6.5.0		97c64fa390892dcb98988562828f770aaa7214c3
org.http4k	http4k-client-apache4-async	5.7.1.0		07a02518be0768085025cea5a064903838f0f959
org.http4k	http4k-client-apache4-async	5.7.2.0		f7b64ae979ba8b6558fd681e0643569a9fe24e2a
org.http4k	http4k-client-apache4-async	5.7.3.0		d870c5a28aa72409a6a2ad71e4b4b306f09665a2
org.http4k	http4k-client-apache4-async	5.7.4.0		621af1aa9b6abd180b32d5b4103e7001b83d0661
org.http4k	http4k-client-apache4-async	5.7.5.0		43e8ecd7a766a7a903fb56667367d6ec22b4960f
org.http4k	http4k-client-apache4-async	5.8.0.0		8558aeac06d02df2095afb953ea5d6500af6958a
org.http4k	http4k-client-apache4-async	5.8.1.0		f54a55fb27c954ea9e059cf8dde401a4098607da
org.http4k	http4k-client-apache4-async	5.8.2.0		f8226eba08ae73f63fd5aea7b4f6f24efdc6028c
org.http4k	http4k-client-apache4-async	5.8.3.0		dfd63ab9bbaab975b3ccc431ab912815e1764190
org.http4k	http4k-client-apache4-async	5.8.4.0		2490096b01a8b4d1211deda18141a9d7e500c00b
org.http4k	http4k-client-apache4-async	5.8.5.0		946481b7a55af70e2d7317b2f92c747c8f1bdff2
org.http4k	http4k-client-apache4-async	5.8.5.1		033fca22b4b66e879532d8285406ea228b10f53d
org.http4k	http4k-client-apache4-async	5.8.6.0		2f31073ab0dfc97d03068e2fe60a051d28dccb4a
org.http4k	http4k-client-apache4-async	5.9.0.0		f5d113c0cbef372cffec2e942b93e745832f5422
org.http4k	http4k-client-apache4-async	6.0.0.0		d88d4b114f26537c7d67e0592987a678e92aa261
org.http4k	http4k-client-apache4-async	6.0.1.0		68b874d2c53465082cc22c88e8deeb5adb7d28bb
org.http4k	http4k-client-apache4-async	6.1.0.0		1cd655f39a56d6e6e4a1b73e3fbb3dd7b785c4d1
org.http4k	http4k-client-apache4-async	6.1.0.1		aa7442a8bf3933f372870c054b2db59a27572a0b
org.http4k	http4k-client-apache4-async	6.2.0.0		2a1d937fcf3852663c045eba1e3311112122a659
org.http4k	http4k-client-apache4-async	6.4.0.0		5b723570934047030220e2230363fa9bbd55bc0a
org.http4k	http4k-client-apache4-async	6.4.1.0		4987f1e317b266e137531e8583b5e681d374fbfc
org.http4k	http4k-client-apache4-async	6.5.0.0		a7852599f6e92781c38a5b9e164dfb45879c8f6d
org.http4k	http4k-client-apache4-async	6.5.1.0		b17f43cdb639623c4818e3260149f9df98eeaff4
