aspectwerkz	aspectwerkz-nodeps-jdk14	2.0		823c730aabb6e15a283a128dea9c2ad51db7768a
org.sejda	sejda-distribution	4.3.9		N/A
org.sejda	sejda-distribution	5.0.0		N/A
org.sejda	sejda-distribution	5.0.0.M1		N/A
org.sejda	sejda-distribution	5.0.0.M10		N/A
org.sejda	sejda-distribution	5.0.0.M2		N/A
org.sejda	sejda-distribution	5.0.0.M3		N/A
org.sejda	sejda-distribution	5.0.0.M4		N/A
org.sejda	sejda-distribution	5.0.0.M5		N/A
org.sejda	sejda-distribution	5.0.0.M6		N/A
org.sejda	sejda-distribution	5.0.0.M7		N/A
org.sejda	sejda-distribution	5.0.0.M8		N/A
org.sejda	sejda-distribution	5.0.0.M9		N/A
org.sejda	sejda-distribution	5.0.1		N/A
org.sejda	sejda-distribution	5.0.10		N/A
org.sejda	sejda-distribution	5.0.11		N/A
org.sejda	sejda-distribution	5.0.12		N/A
org.sejda	sejda-distribution	5.0.13		N/A
org.sejda	sejda-distribution	5.0.14		N/A
org.sejda	sejda-distribution	5.0.15		N/A
org.sejda	sejda-distribution	5.0.16		N/A
org.sejda	sejda-distribution	5.0.17		N/A
org.sejda	sejda-distribution	5.0.18		N/A
org.sejda	sejda-distribution	5.0.19		N/A
org.sejda	sejda-distribution	5.0.2		N/A
org.sejda	sejda-distribution	5.0.20		N/A
org.sejda	sejda-distribution	5.0.3		N/A
org.sejda	sejda-distribution	5.0.4		N/A
org.sejda	sejda-distribution	5.0.5		N/A
org.sejda	sejda-distribution	5.0.6		N/A
org.sejda	sejda-distribution	5.0.7		N/A
org.sejda	sejda-distribution	5.0.8		N/A
org.sejda	sejda-distribution	5.0.9		N/A
org.sejda	sejda-distribution	5.1.0		N/A
org.sejda	sejda-distribution	5.1.1		N/A
org.sejda	sejda-distribution	5.1.10		N/A
org.sejda	sejda-distribution	5.1.2		N/A
org.sejda	sejda-distribution	5.1.3		N/A
org.sejda	sejda-distribution	5.1.4		N/A
org.sejda	sejda-distribution	5.1.5		N/A
org.sejda	sejda-distribution	5.1.6		N/A
org.sejda	sejda-distribution	5.1.7		N/A
org.sejda	sejda-distribution	5.1.8		N/A
org.sejda	sejda-distribution	5.1.9		N/A
org.smartboot.flow	smart-flow-script	1.0.8		N/A
org.smartboot.flow	smart-flow-script	1.0.9		N/A
org.smartboot.flow	smart-flow-script	1.1.0		N/A
org.smartboot.flow	smart-flow-script	1.1.1		N/A
org.smartboot.flow	smart-flow-script	1.1.2		N/A
org.smartboot.flow	smart-flow-script	1.1.3		N/A
org.smartboot.flow	smart-flow-script	1.1.4		N/A
org.tpolecat	natchez-jaeger_3.0.0-RC1	0.0.20		6eaa9f44e71274895de4de9494ed4ae0053c40aa
org.tpolecat	natchez-jaeger_3.0.0-RC1	0.0.21		c285e550e3b7f73a184289a9345cc354ce4d92b6
org.tpolecat	natchez-jaeger_3.0.0-RC1	0.0.22		8773196bf99eaf5d7588560fbb318f022502d35b
org.tpolecat	natchez-jaeger_3.0.0-RC1	0.1.0		9f284bfca9dbefa8c89f7e366982cece6b45abd5
org.tpolecat	natchez-jaeger_3.0.0-RC1	0.1.0-M4		0e038f71b3c3aec81cf32b0c429e3d5216ba2298
org.webjars.npm	jsignature	2.1.2		6bfee37465246e22cfa59fbd16f27961bf610e8c
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.11		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.12		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.16		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.17		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.18		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.19		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.20		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.21		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.22		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.23		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.24		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.25		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.26		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.27		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.28		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.29		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.30		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.31		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.32		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.34		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.36		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.37		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.38		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.39		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.40		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.41		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.6.42		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.16		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.17		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.25		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.26		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.27		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.28		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.31		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.32		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.34		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.36		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.37		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.38		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.39		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.40		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.41		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.42		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.43		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.44		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.45		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.46		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.47		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.48		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.49		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.7.50		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.0		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.1		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.10		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.11		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.12		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.13		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.14		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.15		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.2		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.21		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.23		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.24		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.30		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.33		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.35		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.7		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.8		N/A
org.wso2.carbon.registry	org.wso2.carbon.registry.community.features.server.feature	4.8.9		N/A
rocks.coffeenet	starter-discovery	0.38.2		c5b37d66d309ff57a1792541dfe65de63b962058
ru.kode	remo-iosarm64	1.0.8		N/A
ru.kode	remo-iosarm64	1.1.0		N/A
ru.kode	remo-iosarm64	1.1.1		N/A
ru.kode	remo-iosarm64	1.2.0		N/A
ru.kode	remo-iosarm64	1.2.0	metadata	570fa582b8bdbb5f25cb15fa2dda0fd32f395fed
ru.kode	remo-iosarm64	9.0.1		N/A
ru.kode	remo-iosarm64	9.0.1	metadata	8e1c9981e477e58a3db87daa81cff8d26dfb0bc7
top.angelina-bot	angelina-frame	1.0		3d9641f569ba3b122c83c5ebc7f464d176ad3448
top.angelina-bot	angelina-frame	1.0.1		342dfc6387e9e15c2fb717f3bbfb58515e49e54e
top.angelina-bot	angelina-frame	1.0.2		f01e0fd089c2cd684bb5292eab52c31fbb098ffe
top.angelina-bot	angelina-frame	1.0.4		61bae7c26ca85f72f80759f096596927cf488683
top.angelina-bot	angelina-frame	1.1.0		95a4cd8043ba082323f6b991a870cd02a263b756
top.angelina-bot	angelina-frame	1.1.1		7149b772f59c4696c5f09c6d4f980e87fc81afbd
