au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests	2.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.676		8c0e8abbba5dbd7a192f80805f43fac64d673cb9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.677		4297fd2c3c563580b6e56e6a06b8bad7f1dbbd10
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.678		6e07b3a4212fb93a45c8865cad27f43416acff95
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.679		81aad52467c833024c5a0956e0418ca7e9a34561
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.685		5ca97096b8d3b56a56334179e4fd240f64c785ea
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.686		397d3e062ce590d984a149d28c0a0172fe1e4892
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.687		1d707252e7a4537c4c6e3ab14b1ecf6fbc7acea5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.694		691d4ec70c97685746b916f545a8e6e1a6b1c6b8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.697		6901369273e5d8ebd3325c5031c9802ec29904d8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.698		64f833bd6bde756b5197f43c31544335ca37a6c3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.7		8065bbd5f5a17f0ad223ff79f7a7dab39f2cc5b9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.706		c51cc5542ccf3cddbe569f8896fac5ee25065004
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.712		5215b99d9e628ca0b88a9ce02d2869048381888e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.713		4d77ef0101d43b469ba03470fefb1702f92d261b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.714		4c3911f708eaee320461dd5545e0636877853eaf
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.77		59b01e5d419757ef7128563d1577bc51964c3d73
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.78		d23202c031451a8a9a8a67c667e94cea3e41881b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.79		09264028d5474f84ee8880289b24dd27482845a5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.8		76b4a17b8d73a748bb68ff33d9397073eaeac624
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.80		702729ea889316abe92b3934c37f3be9770d7329
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.81		7c3700c3f43023ddc4cd021ae6f9cb9614346662
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.82		1536a1fe90c05fe009b98ad0862df6d37dcd007b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.83		a797c7d1145eb3419b9ec7992c4d9e4b70396a50
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.84		a5d775a685d02abd8d7391e152f35c0a084dfece
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.85		ce4dab349569f8d2e1373578a103083f3d274d91
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.86		8b057358620932269a4749155915aba3393f10aa
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.87		269d50474a2cb7c9b1632fe6b69707e32ac5e945
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.88		2aad39a30f5dd1157dc7632c6f0ed22a8a72303e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.89		d36f9591de9b622154d98745a3b1d8f487c4e527
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.9		ddcc41fe9691b7111ae520858aeb0d2afdbaa69d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.90		8a384726d15f5d89bcd08836e5f1a537ce91a492
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.91		a392dd65581ae3ed554377254e991a415ec9d1b3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.92		63a605c92c8fea990ec34528f32da64174ccb6a0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.93		877aca611554a4e650fc802c5e148bb37f9001f9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.94		a6edba3aa410971c0208efc49a7889fe39f8378c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.95		0527da59f999e30de31e09137582121d4b42caa2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.96		1354645ab42b82963f41233b4511aa3e98d8efde
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.97		f9bcb9405f59ae8bc1a20febf2373fd109c615ce
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.98		ebaf0c3e62c4ad0db8e898499ad5708e16410b37
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.25.99		2406e2215ee2a9cc96528cff554fb5c2b9e8aac6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.0		96fe550ec0e2d53e8c620eb2da70431558630a0f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.1		6ba77a2ee8a18ec1b38e59476dd60adf18dfd51e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.10		ab6faf37efcfa8f7f60ab2f40bd507c61b9aa764
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.11		3f9481f5a7240bf5bfda618f7d5df14011ecf437
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.12		4dceb01dd8802aaa8e9251ea6cf8146592de0139
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.13		07d84d3a83df1b33eec5f2e5ea96eed2cbb0298e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.15		f3335406fc1a7a033f0bf44862e2c1cf8375f267
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.2		8fe7b56f64896fb16f4f8a8928b9c99c2fd238a6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.3		5b14c006e5e28d3d3ecf720745b5dd22e9749f94
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.4		02e5dd137ce458b7db7f3a211f11ca797d16099c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.5		b03a5693fb27c23d333ec15398996e39af424d93
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.6		65d8acdfe446bdfd5a364f8b34586a4798e3e892
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.7		d9590a806ac1aa45f9691889d7abc1580ffc4814
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.8		746bf5a5bbd770c915a5f1ccb523e84fb148d2bf
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	6.0.9		6ea3d091006ee6d3108b5cce3d742b16b7f90848
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.105		d90d52e1f9c8d57437915141c04c35016b8cb4f5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.106		61a0a3f021f3c4b8f670252eba28d9ad17a3860d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.107		5d6ec9523858e480fc06238e3a1bc004821caad0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.109		9bc147638ba0c607da84edeb046eb6a0029a78fa
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.110		0e2092b59bafbd1a8f4a45850954746261a16fae
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.28		60e6a9a9279a5c9863c5bcc174cd271ab0bee079
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.29		97bd4c98023219317ef0cf7a42d8f939e3b4809e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.30		c7706863d038d323c45c5e45cd59342902588e44
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.31		789b14fe36615d5ae8aaf017f257d06aa5fb6554
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.32		fe1cfae354ae5517250f22866adf74d1d0f51da2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.33		15a13abe241ac03a4b34d5290c2dcdaa0e3febec
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.34		474959e83fe1034953fe3c396ae6a16e21b1e3a7
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.35		eae98ec02aceed06343bbac315c23dc29825b486
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.36		622d862a5be15beae4401ba683cc5904a927921f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.37		12d1d31b0eff2e1ed5aa7f2f5519ec21d09356fb
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.38		f070a8e26052706eeca72afb4c291fdc0f4aa268
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.39		896283ae82cff7c87383079a7b9024e5547bafbe
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.40		7c211274025c828c49c7efb52844ffa2fca7331b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.41		8d7fefd199295ac978c0df4f6e68734490873abf
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.42		a4c3638a5f57f25a42006c7724a1ff1669cff491
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.43		a5c3a07bc113575a0468239db3577fd6f013c552
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.44		47bc3946cdf3b54db2603cbb61515f002a493cb0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.45		4574b4f2cbdb760a45fe2a7faf225522fe5f4e4c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.46		158c0680901bd242cc1c972b3ae4884aad4bcd73
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.80		958fff219c484fa1ac2b37229b36ffc424d2c9d8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.81		2b34576ed137ab1efac36f39679123d0310f3930
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.82		bd9f722829eb83ccacc156e313db0cdcbac3a8a1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.0.83		f95cce15c22c94496005984d2b9181e7b07bc18c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.10		2c89fac28f22c46b836c5de27e42932eea439109
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.11		edddc7b9d14b4a3fe7b41c1352c09e26f9738953
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.12		a2155a3546bc4551aad0f999c31a1ededff69ac9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.13		d186dcb39bbf504ed6966b81cf81210af7b9cf31
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.14		867388f7d452407d6af0c9208336f0e55914b113
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.15		47176fa3be2cc294df47833a62bc26350ee8301e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.16		80cfa7a85f3c4a8b27cb443d49e4badfd3d22dec
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.17		2203ccf4a7b7efefd9c9a179bc82e5c7fb388494
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.18		cb14f41dd923c711d5063724bf6d8b47c6da7b1a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.19		1bd98fdb9b60b0bc6cbffdee0b550c15669f1818
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.20		4904305ce0e47e2da758b32a5919f1cd31970ab2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.21		1d160332f76da2641d3ead96e7708e992fbf269f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.22		01a97e0d8ac4d6c027087a836a241612fc56ba0b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.23		2fc154544630965d1327b67493e4b0b24599e99d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.24		fc7040c7819759d33e9ffa3d3ee70eb36d319f2a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.25		203f5d3e4513fba9da1bc9e7d71ae8f81cd99af7
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.26		600f8db865e534d8c1461e5085d32354b792abef
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.27		bf60d133bdefa02cf851ebd917fb84f23d0f9fef
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.28		33bf55e8a1f81584051ccc67689951720db3d795
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.29		4b067a4b40500979cf005ee4c2d1def73341bb94
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.30		7d6c5db7de9290d0fce12b31406944e03925f2c2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.31		9ae81568a55a84e900fd2ff62e89a22c46cd1203
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.32		0e0fbf84a190c9c1e368fc5590da3ec6b662ee8b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.33		dbad646e984f7db0779969ddbac0ca3c20884d55
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.34		0a7811279198d546f12d15738efed0d2480d2f60
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.35		aeacdfd2e2aacafecfa0e927d71085546a48fc12
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.36		a39ad84a557a0d0427c2bd2aefb2bd033f23d48d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.37		be94b44e7924d7ddc2a21526f91b99bade40164b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.38		e35f81f6c662e5856128c2ca14c5fe44fe3b1312
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.39		00da42ef582e6721776eef7bcd92e7c01593694e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.40		76c58a19fe5e13540634c30d494ceada4637fe2c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.41		93c5786b8bf46dc07cfdcf05536adcc61a1de143
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.42		93e20fa3aec2fe15592e8ebb8709654bd80de10d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.43		4bf00533b22c67ad0f1fbc050947b51bb873bc1e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.44		414702b2b6e59831181439ace4d44a4fac63e630
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.45		5c2773da7c7a4b473b8ae34412ab10af405085fb
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.46		85e080fd7996ec2b10155d53176c3ee695dcf714
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.47		b43ce95dd9dcf67be9c9c7a4ce0c7aee13695651
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.48		adc997e53ab4d951c6d005f2445a20a4e667a131
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.49		2620de2472dd5444e5f78d56c245819c5178ed8d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.50		eb4938aac226555ccc0c86805067cea84a85a800
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.51		6135799c2067e61d8457955a4c324920fe904b28
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.54		c5817fc99144c1f9f83e9ba0c21af038d55ec9d8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.55		39907dfc11031fb31fb7ca725b53eede89535928
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.56		a34f3222e1840b094d92ee1f27f340e7b4a0f1da
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.57		fe9b4a49c10f2eddb747e500aec5e0eafc512742
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.7		24c1864656bff342cce9a97113679a8281391c84
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.8		5658437a4e986e61f015dd383129e15ad8545b4b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.1.9		49977c898fe8808d09ce47ebd70ee0b61d81102d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.0		cfb28dfd3ab23eac5ae8309c604a1d75b733d353
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.1		8078f00a7017b268d6fab435cfe2e3e0e902dd27
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.10		9d707e8096b603a947f6fd56e917bbd12edc2a76
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.11		85dd3c1c6e24a21937a91211fb8284346790c6ac
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.12		463d0c4e379533c54a0286ce5bd79b8f30fc1d1c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.13		3776d5cc04f9afa95e5c79e97661606def7a3352
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.14		ee72bcbe910a4928d859877f880c6e36e6ad0e76
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.15		1021133e51cb5a8add1cbcdd92228bb20b0e2c78
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.16		2ce7fa9148072fbb6758c1d7541487719a9c4ec6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.17		e1558416b6d6b862f760a4c30cabd8991f267050
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	7.2.18		6f3d1dffdcf1e6ce8996c08417068d6afb071af6
