azote	xmlstubs	1.0.2		a6f821388a32bd465800910c57b60324eeae4a30
org.infinispan	infinispan-ec2-demo	5.2.0.Beta3		056a18b7f0ddea96fbeebb478d4d380b9cd718f2
org.infinispan	infinispan-ec2-demo	5.2.0.Beta4		29ca1019a43d4ecf718d63f5e9b02a6145394185
org.infinispan	infinispan-ec2-demo	5.2.0.Beta5		5661c5a94331d4beba32bb5fbe8d7061c3b44969
org.infinispan	infinispan-ec2-demo	5.2.0.Beta6		22ec6a45f6f4c14623945060e68ff2be1ea68ec8
org.infinispan	infinispan-ec2-demo	5.2.0.CR1		754d00dae851874261305c072d4b96f768decd06
org.infinispan	infinispan-ec2-demo	5.2.0.CR2		3a6ccfa3f59eca18d47e432b6bd6d8e343e7ed5c
org.infinispan	infinispan-ec2-demo	5.2.0.CR3		951ddd0cf75a23595674d2d2d216b41835c03f27
org.infinispan	infinispan-ec2-demo	5.2.0.Final		9bf424ccf752ce5f0053782fd9ccd73a2332856e
org.infinispan	infinispan-ec2-demo	5.2.1.Final		c6884ce878ba8c1e601d8bb421411c4ddc2f3965
org.infinispan	infinispan-ec2-demo	5.2.10.Final		97e6cfe99396c82883da8ccb360f6e9a75166da7
org.infinispan	infinispan-ec2-demo	5.2.11.CR1		3db9e4939b961649a003d7e1245dabe57657e144
org.infinispan	infinispan-ec2-demo	5.2.11.Final		8cc33aa736d9c41ac92ca05c617cb7ae7872acfa
org.infinispan	infinispan-ec2-demo	5.2.12.Final		1fd651ef36a951d7e73a1d463212eaa8fef5249d
org.infinispan	infinispan-ec2-demo	5.2.13.Final		ad322f67bb48724962cbaa9d5fab670cc2dabd32
org.infinispan	infinispan-ec2-demo	5.2.14.Final		0542ad2dc8660027e76163ac8d70f6a6d97c6ada
org.infinispan	infinispan-ec2-demo	5.2.15.Final		5c3829eb8d65291965a762299b31158760af938a
org.infinispan	infinispan-ec2-demo	5.2.18.Final		b405aee59f348dd0d708e08c159758264dc79dc6
org.infinispan	infinispan-ec2-demo	5.2.19.Final		6c1720959197fa7b45abf8a21f1863df988862fb
org.infinispan	infinispan-ec2-demo	5.2.2.Final		308d64081c25a6cb863361c6550e39ea9f8cbd5e
org.infinispan	infinispan-ec2-demo	5.2.20.Final		6b90c2b7b4ca5eabd851007e2aaa7e7820166c58
org.infinispan	infinispan-ec2-demo	5.2.3.Final		bb5b8bf8776dfbb9949e2251858ef701a338311d
org.infinispan	infinispan-ec2-demo	5.2.4.Final		4835d1d02d41ebd46acec0edc77272eb1a2b56f6
org.infinispan	infinispan-ec2-demo	5.2.5.Final		dbb1fdbe0fa39ce1a7c1e0b6f9e02ca6942c5be0
org.infinispan	infinispan-ec2-demo	5.2.6.Final		258fd07fb13c14e00d5725178c6e3c68e74ed311
org.infinispan	infinispan-ec2-demo	5.2.7.Final		9b98542d5b53d6875595f444d531268b7d8fdb7a
org.infinispan	infinispan-ec2-demo	5.2.8.CR1		d3b76d2ed632e7b292063b5317753cd8c1bec356
org.infinispan	infinispan-ec2-demo	5.2.8.Final		571ec43bd813cde47ec28c16d8b8fae5c3aa470d
org.infinispan	infinispan-ec2-demo	5.2.9.Final		6cf11c969ca8212746c86515be4d74e46c96502d
org.infinispan	infinispan-ec2-demo	5.3.0.Alpha1		f88a62e93f874f43209965b679465687f7c3b306
org.infinispan	infinispan-ec2-demo	5.3.0.Beta1		e0366c50424868d0c5150b5d109ebaf12bab5dba
org.infinispan	infinispan-ec2-demo	5.3.0.Beta2		eb428dd7671247e003660b22b7cfe9d12c1492fc
org.infinispan	infinispan-ec2-demo	5.3.0.CR2		ab2af8f8641cb1ff8a26c2af66a4adac2a0ca423
org.infinispan	infinispan-ec2-demo	5.3.0.Final		9c3ff1b24bf8273137d8a842c060ba58e42240e1
org.infinispan	infinispan-ec2-demo	6.0.0.Alpha1		c59b5c0630f4e0ef6f5286056e14f6e72c3e080f
org.infinispan	infinispan-ec2-demo	6.0.0.Alpha2		7c142ac4e6207b608ac00c58f40b0dc1ba8a6c03
org.infinispan	infinispan-ec2-demo	6.0.0.Alpha3		3dc76d22a7cf081232d26560d83477d3e15fb338
org.infinispan	infinispan-ec2-demo	6.0.0.Alpha4		8088fda0aeadb6897e19119dac56f241f1a3265e
org.infinispan	infinispan-ec2-demo	6.0.0.Beta1		c3143c8105cda64efa77fc039ab00976f61777d5
org.infinispan	infinispan-ec2-demo	6.0.0.Beta2		e2c3f885d93ca11a24ca4f4e6935a7980ea2ab94
org.infinispan	infinispan-ec2-demo	6.0.0.CR1		54d06780a9a9e6db9b9e81d87534497497210fdb
org.infinispan	infinispan-ec2-demo	6.0.0.Final		074c50003af46e48517c028e2b9de7d038ba75da
org.infinispan	infinispan-ec2-demo	6.0.1.Final		48d317d44f54bfefbc86215639068d05d28c51bc
org.infinispan	infinispan-ec2-demo	6.0.2.Final		f11bf77fd9d7a81a34ab44a3f12df2288cf7d0bf
org.infinispan	infinispan-ec2-demo	7.0.0.Alpha1		4dee037fe8198d4983d7ae93c608282d4fec477e
org.infinispan	infinispan-ec2-demo	7.0.0.Alpha2		5cbfa266de69dfe48b235378d99f53f5b9023688
org.infinispan	infinispan-ec2-demo	7.0.0.Alpha3		7623b075ca630e8db614e4841bf1f5298b26c953
org.infinispan	infinispan-ec2-demo	7.0.0.Alpha4		8a271a01a12ff707510c54041fe28207e1a51299
org.infinispan	infinispan-ec2-demo	7.0.0.Alpha5		e5e805374a3a939d257e3607bd6c467f7a1fa012
org.infinispan	infinispan-ec2-demo	7.0.0.Beta1		a6dc58a93ca80883305ef38ba9d003c1aa1d1671
org.infinispan	infinispan-ec2-demo	7.0.0.Beta2		a11647b1f051c4db7f3fb634b939838640f3679e
org.infinispan	infinispan-ec2-demo	7.0.0.CR1		abb4df5412e645b5c2d5ee3d3cb4f1457fde76b8
org.infinispan	infinispan-ec2-demo	7.0.0.CR2		de9310edfcb41e820fb57d355bc8cdc82049676e
org.infinispan	infinispan-ec2-demo	7.0.0.Final		6f5551a3081bf523bed0f3e5dbf0c2904fc2c7a2
org.infinispan	infinispan-ec2-demo	7.0.1.Final		3852b9600f8056587c99f56a428e0cb3a038a459
org.infinispan	infinispan-ec2-demo	7.0.2.Final		922e097b6e6e80eb8077efc5060a0e7db3d8713c
org.infinispan	infinispan-ec2-demo	7.0.3.Final		8198397d8f444bb24f8a00588829363bdf5b5e83
org.infinispan	infinispan-ec2-demo	7.1.0.Alpha1		0252aa1e52044e348c8bf913310123e0ddd556be
org.infinispan	infinispan-ec2-demo	7.1.0.Beta1		f335beef88ed6de3c55d07086c3b9d564267dc91
org.infinispan	infinispan-ec2-demo	7.1.0.CR1		3fd255584a0da42aa5703d66127747fd5dabe1a6
org.infinispan	infinispan-ec2-demo	7.1.0.CR2		71989a4a0bf2991e3f4466c4e2300f952c567f38
org.infinispan	infinispan-ec2-demo	7.1.0.Final		d25cd77ee256358cf4a50763174427466cfe7499
org.infinispan	infinispan-ec2-demo	7.1.1.Final		f67f72fd26ef9338c0d3f1f29fd949e8920f2b01
org.infinispan	infinispan-ec2-demo	7.2.0.Alpha1		634fd2cb3e5f8e3f610fa23e081fa420d58a947f
org.jurr.liquibase	liquibase-envers-support	1.0.0		50797162c034e92ecaa860a2a31844c73648a41c
org.jurr.liquibase	liquibase-envers-support	1.0.1		9491560002fe9954c76684b0ce624c10a6d38067
org.jurr.liquibase	liquibase-envers-support	1.0.2		ad1e8616cef8c2b195d96de6f177520ae054c69c
org.jurr.liquibase	liquibase-envers-support	1.0.3		b7ca5249840fae4982a019e9159b0a1d236d0db5
org.jurr.liquibase	liquibase-envers-support	1.1.0		37f454fc39ae1a7446e20789bcaf8bcc14db6dde
org.jurr.liquibase	liquibase-envers-support	1.2.0		26439c6ad1a9c1c57a2461b8bee0756342ee8c75
org.kompars.envelop	mox-linuxarm64	0.1.0		N/A
org.kompars.envelop	mox-linuxarm64	0.10.0		N/A
org.kompars.envelop	mox-linuxarm64	0.11.0		N/A
org.kompars.envelop	mox-linuxarm64	0.12.0		N/A
org.kompars.envelop	mox-linuxarm64	0.13.0		N/A
org.kompars.envelop	mox-linuxarm64	0.2.0		N/A
org.kompars.envelop	mox-linuxarm64	0.3.0		N/A
org.kompars.envelop	mox-linuxarm64	0.3.1		N/A
org.kompars.envelop	mox-linuxarm64	0.4.0		N/A
org.kompars.envelop	mox-linuxarm64	0.5.0		N/A
org.kompars.envelop	mox-linuxarm64	0.5.1		N/A
org.kompars.envelop	mox-linuxarm64	0.5.2		N/A
org.kompars.envelop	mox-linuxarm64	0.6.0		N/A
org.kompars.envelop	mox-linuxarm64	0.7.0		N/A
org.kompars.envelop	mox-linuxarm64	0.8.0		N/A
org.kompars.envelop	mox-linuxarm64	0.9.0		N/A
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-docs-sources	2.8.3		a718c5061c1596944cff02aa8fdadfa68deddc25
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-docs-sources	2.8.4		6db0a16f103c7485e3b348523c2488b343eaf1a3
org.mobicents.resources.mscontrol	mobicents-slee-ra-mscontrol-docs-sources	2.8.5		27f4db71568eaf806d7d006395c8e95b84ef0dc7
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE111		122c32b38829898a15b9d1b57effc0d0af73e502
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE112		a96dcf0d08925a2c24cebbac8ae71c5b2aba02c4
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE113		3339412b1fdf6ca993a2d1bebd9852b470195dd0
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE120		d4a801d9786dad303081af15e1311103426118fb
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE120-1		714516d74b18ccfaa2c9dda1d0d67fa1cf187d3e
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE120-u1		7e3fab5ff74f6da33f582f12830a4cbe4ab7f777
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE121		19cbc4618b25cc55bc2ac3c925efcbc247618924
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE122		36b382a26257ae84f455f8d5b27fb40e09648899
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE123		a501352945e58084ca6624e6de257d7376ad82e1
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE124		e4cc525b8d7205efd0c796b5f147f851118e3c14
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE125		bc66696843e1908106ecc30aa135c6cccd52bc1e
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE126		4831d0a6c6b77d35bef7dde69cd6e1def3def2af
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE130		4b78932a13da5f51315aa1537e465c67dc694e77
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE140		93d87d133fdcf26ee5da8e1c4e9923c7dba59038
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE150		9864cf78d04852300c18f7379a8762da8bc537dd
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE160		567793b746c9fc3cb2d9cc677445295098c331ac
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE170		96860f937054655a8ec66e991ce34119c53e9cb0
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE180		d85cb478823c7d8dc98ee953a32c3e989b00f5de
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE190		1f6684f2c9cdf38d3431b7c77bcbe3e78d4f3888
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE200		f68e13429bc4ef385595b4b6ece8ff7ef84ba4da
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE210		3dd57508a5a512e64b4f7a43a03afdb044fc55cb
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE220		deea04a0cc368b533870ba407b239e9b658e280d
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE230		bd5b5ce2fbf210665b19aae630bef412e41be797
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE240		ccc7d27f680db993c005038fd7b9d240aa443a79
org.netbeans.api	libs-c-kohlschutter-junixsocket	RELEASE250		87bbfe75c4083bd98faae91467584b7c3c12f8c4
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.10.0		a7622500bbb56a29950355121291852041532541
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.11.0		1662d88dd4de4855c8eb95da2461fedefb7a011c
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.12.0		ce2f4f745e67764e11acc4285eb4a9905d4fc94d
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.13.0		117650e1c0a7755393ef14f34565883c04f0cd4c
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.14.0		36b658841ad7620102ce21bfae765d30f097ea90
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.5.0		0de95bbbb3d883f927f3fbf9131cefa7421d79d3
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.5.1		ac1f345266cffc2139aefe79799f338c238b1373
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.6.0		c619070bdf480841a5b9911f5b799fb2f093c4a2
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.7.0		6aa718850008ff8ea7c6575268349593c61cf08a
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.7.1		7c43d3d4919cd6ef9df8bc21dfe0f588323fc8b1
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.8.0		59fff82646cc9ab81edc8fb9fd9462d245dfa438
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.8.1		7a2c4009b26fcdba982074194f2500d0b6af0f33
org.opencds.cqf.ruler	cqf-ruler-dev-tools	0.9.0		443a6b28de7aedbf1556f77d9bea7e65221b7ec9
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.0		2c0792684732b5d67419411570b2753b077c0130
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.1		a2b2bfa70d9efac5da7bf0b885e38b257f44ba37
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.2		4a739b9075b23634e86f00eac4b00ec61cef7ac1
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.3		1bfb1dcc2c0072cc22c01dda3298083331b29d6e
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.4		517c37c2f5f0ac6067eaf3b880c568e936af4f9c
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.5		13ddddfa9f0506ae906edb099c49d12171715b52
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.6		e029bd8fb07772d50a57ed8436b50c4f953f40c8
org.ops4j.pax.jms	pax-jms-pool-transx	1.0.7		514dd7bc9fd5f6789ab8dc5130308aa7029df788
org.ops4j.pax.jms	pax-jms-pool-transx	1.1.0		8b8f69b7178b9bda89ce5acabbbef07af6d3528a
org.ops4j.pax.jms	pax-jms-pool-transx	1.1.1		3866ae8b3afe62da0f07c236bd83ff987b4888fe
org.ops4j.pax.jms	pax-jms-pool-transx	1.1.2		dce9553813425516663ceb8332a9142d49ad01ca
org.ops4j.pax.jms	pax-jms-pool-transx	1.1.3		35aeaa43859d8b825ecd81bd11f8553399d014a9
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.1.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.5.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.6.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.7.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.8.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.8.1		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.9.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	0.9.1		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.1		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.2		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.3		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.4		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.5		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.6		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.0.7-01		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.1.0		N/A
org.rapidpm.microservice	rapidpm-microservice-modules-hazelcast	1.1.1		N/A
org.rhq	rhq-cron-plugin	3.0.0		1f81ee3982d1c829885158a3e98f0135adff4f2c
org.rhq	rhq-cron-plugin	3.0.0.B06		444746f589ca7d9af45b6fae88a78a4a87508920
org.rhq	rhq-cron-plugin	3.0.0.EmbJopr2		bf8df9ae139162a33820a74227a77c5a12448728
org.rhq	rhq-cron-plugin	3.0.0.EmbJopr3		f276c34b15f73ea7172da9826d32ca82308e3efc
org.rhq	rhq-cron-plugin	3.0.0.EmbJopr5		b6d76bebcb15b0ebdd031af0939cbe10878f544a
org.rhq	rhq-cron-plugin	3.0.1.GA		0f172121a90083eb42b08f7ded4e0b3771e62b08
org.rhq	rhq-cron-plugin	4.0.0.B02		fc0ee491a30a401da87df81b18c7ec708f3128e6
org.rhq	rhq-cron-plugin	4.0.0.Beta1		bdc84d146afaf30e0e955f5fd71f33615b44b6f3
org.rhq	rhq-cron-plugin	4.0.1		cf00e5d1383180ac0b791940379f36c71df0b745
org.rhq	rhq-cron-plugin	4.10.0		3e87050b4dabe002a36fa88deae2833c1f915979
org.rhq	rhq-cron-plugin	4.11.0		f26737ee5d735992f01af8d13b8b4b366980baab
org.rhq	rhq-cron-plugin	4.12.0		38823d24657ef554863cc14ca36e9e5c3463d024
org.rhq	rhq-cron-plugin	4.13.0		98f13729bb0b5decdecd735f4925b39dd8e1043b
org.rhq	rhq-cron-plugin	4.3.0		2e35ff5aeaf32ef79c019769a5439ab0cc2935bb
org.rhq	rhq-cron-plugin	4.4.0		37f589afd824eebec1dda2e4a9477e563919b38a
org.rhq	rhq-cron-plugin	4.5.1		3a1d871791776ae505f5f578fe361e01ed77b0b0
org.rhq	rhq-cron-plugin	4.6.0		b5368f19d31d75d396b8e0880600c0cfd4f186b2
org.rhq	rhq-cron-plugin	4.7.0		2eb782fa576a8968677f753693fd16af2d51bfde
org.rhq	rhq-cron-plugin	4.8.0		6b9ecbc338ab6814173c4d5ca83baf48dd4bda8b
org.rhq	rhq-cron-plugin	4.9.0		5942ae67ebc4b237a0a5be29839af75a33403ee4
org.scalameta	mtags_3.3.1-RC1-bin-20230412-e940957-NIGHTLY	0.11.11		fe6a5b4c98122bb7a2124471ae1a54838a50d827
org.sonatype.nexus.plugins	nexus-repository-simple	3.0.0-b2015020701		72a68c1b8826ec4594c1a4fbf67e10595246c893
org.webant	webant-commons	1.0.0		f5397d3adc271cae71830d149a9052e6bb1f77f3
org.webjars.npm	vue-datetime	1.0.0-beta.10		112c08f50c6ea5fc6b52570d9fd13c0f1ab55f77
org.webjars.npm	vue-datetime	1.0.0-beta.2		00c1e08020d1799af31fcd08a0e20371b74faa54
org.webjars.npm	vue-datetime	1.0.0-beta.6		20d1e3e7e526da645939a1b0fba48ef0866593fb
org.webjars.npm	vue-datetime	1.0.0-beta.8		53eee30fe6a59ca7aff6ae28a74e3afecf9b4ebc
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.0.Beta10		2f09504291a14295c84c9afa976fa18e7d0e4bdd
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.0.Beta11		3f71aa7a0d9cbe9d37753de8f04b44cfef19c9fe
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.0.Beta12		11128aec33f47dc0e2caf846ad0f9b7189691569
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.0.Beta13		523826abb00238afd5e29109d5231de7aceb9edc
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.0.Final		6e091f36d732b652f837ef2d6674c092a4981dfc
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.1.Final		cd5d5c41afd7b481334105849b48a964ae386dea
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.2.Final		5a8288849e35694e1d2183405300144ee8857704
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.3.Final		d9b015773f59890febf22dfba29381991bc5f4dd
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.4.Final		a555cf1574b6e649196ab1e40bf948e0597c717d
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.5.Final		c334e793db2d64833404a6ada1ec0fb0c112f6cf
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.0.6.Final		95721f38e0b4c2dffc36c680684f6c1a0ced9b3b
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.1.0.Final		d5c03f28fd79b19de5bd5e963257ea72997b4bba
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.1.1.Final		0c4ef669971583054a8575f8fb6ae928f514e0e3
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.2.0.Beta1		b84b43c3215f0a4f408e404d69fbcf11406f4a9b
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.2.0.Beta2		678c2c239a1ac72c3232e7f822a6523830532a38
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.2.0.Final		72b7d06d2aa766e21675b73e5f78a9ee3a69f8a7
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.3.0.Final		23ec1bdac74a521a21c43c302a63096426b2d25b
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.3.1.Final		243dc8dc27b608caa5a5eca292a6166f71abbd28
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.3.2.Final		f175162a86b6cf9cd381a678dfb00c5a622b7b6f
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.3.3.Final		49be6b7306c8419a1b4835a78440ca4e80f7f7ce
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.4.0.Final		f9f0e4bf03849870cfa22d218378d0193889a72b
org.wildfly.glow	wildfly-glow-openshift-deployment-mysql	1.4.1.Final		15b01aa14a71a2cbb378979acdb2e227fbe00e51
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR1		473ad83c67a723e97b75684a62d70e6626ec10f3
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR2		c023683195c9a3b769f5ef4a0f4fe0df535ca199
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR3		fc72a177c7e0c8b3da6141d5a2621a2b978be0b3
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR4		6e7108eaac11b2b6642bceab70ea3e933bb143d9
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR5		94c811100a3ef4225cabfeea13afc20e68b75dc1
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.CR6		b513d88304662bc696ecfdba57c39fa7e09b06a1
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.0.Final		3e44063c2529b430323d8531d319271a3eb5cc77
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.1.Final		46793e206905cd764874b166deb6d55f7813f1d7
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.10.Final		e954d2069eb9f39e0c55507d113a6905221dd578
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.11.Final		5394458fde9aa248dbd0e7876ad2757e23ca7739
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.12.Final		0be5d065f81c772e46ca1b82820c5dd2ec172312
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.13.Final		e1a8c967a47973dd9f4051a6a9f8142ca6c42e24
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.14.Final		40f7814195dc80ed892ddb9de5752d7766361b81
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.15.Final		df1210b93bb1187f944eb41b87132a9358380c84
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.2.Final		ffc0aace07c72c99fb06ac02e86b579c8cfe7245
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.3.Final		571ed1c3a4083819f85654c4def38fd800f1c776
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.4.Final		36e580c3b2990e199c08df6f58a19fec0291d768
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.5.Final		c218cc00c7aadb4be01f182c1e587e3cc02f99cd
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.6.Final		55366e5b157fd0fe69bd1e5c59942c0aab72353e
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.7.Final		3f0733ec2639e626f07c6395f76d19eb8109574e
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.8.Final		647130581cff6b9454a34ffc766029a427ae5b9e
org.wildfly.security	wildfly-elytron-sasl-digest	1.10.9.Final		54df859ed2801f4f23c263b4752ff66afa62af17
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.CR1		f162b81e7e50482e9cd3d764df5653a9192b27a1
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.CR2		c2f2ebc5e4318c06ad00724dae6dc6b64192b4fd
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.CR3		891525c11267a4a9d1c1767e5de86c92921f41ae
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.CR4		6026ccda2a3fe92503fec0f3aeb2464154ce9ca9
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.CR5		f7cb594fdcf718536e4717e61177ec192c30a79a
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.0.Final		f335a481549197f16d523d1e9df757e2acf16331
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.1.Final		02d3951f470cf0cb096710bc598a7f8a2a4aafd6
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.2.Final		742276aab1b50bd589f5ddec924f9b5d7a5846f6
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.3.Final		4d636a452dfc5587c7131094d4576dce49dea2df
org.wildfly.security	wildfly-elytron-sasl-digest	1.11.4.Final		367a6bdbb124a4da4c7743622363aaadb09ba2aa
org.wildfly.security	wildfly-elytron-sasl-digest	1.12.0.CR1		4498aba1ae80b9b9c1770625c734163a7328a637
org.wildfly.security	wildfly-elytron-sasl-digest	1.12.0.CR2		d34483551951357058398e67b48735e76cc23b7d
org.wildfly.security	wildfly-elytron-sasl-digest	1.12.0.CR3		02754fc008f5a430cc38499d03aa862b039180c6
org.wildfly.security	wildfly-elytron-sasl-digest	1.12.0.Final		8418539fc94745ff447f363e78a2ed3dcd72279e
org.wildfly.security	wildfly-elytron-sasl-digest	1.12.1.Final		3a3d4f977fe409ea859badbeae0d5847c29190c6
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.0.CR1		8b207484e9c80b7b1b86f048ac59c42da700ccb3
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.0.CR2		f2c6a76effeb9beca0bd5938a2c824aca3e4001b
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.0.CR3		2258314112f78e019c90e8c5089bd662e4e6fa38
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.0.CR4		62731a2d9baf5edf072bba4bc59150f3b22bec2e
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.0.Final		be2c2f122f04e8c98c65244e0f8f2471948c4a53
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.1.Final		e9f4503be61a544440a67986b91aa9b5e95ab86b
org.wildfly.security	wildfly-elytron-sasl-digest	1.13.2.Final		6e744e9d9def5893c53be390497ec4ef1253dbba
