ca.gosyer	voyager-transitions-js	1.0.0-rc08		N/A
org.locationtech.geomesa	geomesa-metrics-cloudwatch_2.13	5.0.1		e4a3e45bd2b87fbc22c86b0461c1d91f6294944b
org.locationtech.geomesa	geomesa-metrics-cloudwatch_2.13	5.1.0		176c2da477dbce365b16b74b22b9c1874ef4ad0e
org.locationtech.geomesa	geomesa-metrics-cloudwatch_2.13	5.2.0		b0af6006a7dbe333625d4ff705beff85e584a7e8
org.locationtech.geomesa	geomesa-metrics-cloudwatch_2.13	5.2.1		992a77786a7785b4277d06c4152beccdc7365464
org.locationtech.geomesa	geomesa-metrics-cloudwatch_2.13	5.2.2		27cd8635e8d16699466dcc0ac5000ac4492d1827
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.5.0.FINAL		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.6.0.FINAL		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.58		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.60		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.61		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.62		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.63		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.64		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.65		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.66		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.68		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.69		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.70		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.71		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.72		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.73		N/A
org.mobicents.diameter	mobicents-diameter-mux-sar-jboss-5	1.7.0.74		N/A
org.ogema.drivers	iec61850	2.2.1		350d69cc533352fc2923a02526b0d5b3953b0070
org.ow2.fractal.juliac	juliac-comp-service	2.7		9ec102039c901b00a9ab47174bbe12a4b053d57c
org.ow2.fractal.juliac	juliac-comp-service	2.8		00303a584c92a4c42ca95a30e2670e2ab522364b
org.robolectric	shadows-maps	3.0		c103266e8414bdca436e82b5c8c408678e571767
org.robolectric	shadows-maps	3.0-rc1		f6e07ab29a4988d2717b98267ff6f2750bc39a11
org.robolectric	shadows-maps	3.0-rc2		dcfaf77c29e01b9b9c6d1cc29c4ba26dd96624b1
org.robolectric	shadows-maps	3.0-rc3		111ce4b79866f228f2ab819e46ede67338e682be
org.robolectric	shadows-maps	3.1		841c9f4883fcb245fc002d7ddf2c22bc5087cba7
org.robolectric	shadows-maps	3.1-rc1		3f680b4cee09e9ae49e056a2e9087d2fd2ded8ac
org.robolectric	shadows-maps	3.1.1		87be150b93133220ecd67da1a663762863808739
org.robolectric	shadows-maps	3.1.2		8388d50a8ea32b54ef4a6db75cad932c41ae7b8b
org.robolectric	shadows-maps	3.1.3		7669957f3dfa3d5e8c00b6c6c95e2a63d3a33b41
org.robolectric	shadows-maps	3.1.4		e15f5f150216f0d6c30db334e92e330223cd05aa
org.robolectric	shadows-maps	3.2		a50ed2efd6e61f24c55bd3340002be14ad52314f
org.robolectric	shadows-maps	3.2-rc1		f1aa6e1da10580575e1fe4255e4c101df3a3ff76
org.robolectric	shadows-maps	3.2.1		8cfa85186b3976712d1be52ff7eb41a438ccf5af
org.robolectric	shadows-maps	3.2.2		b94ac931f1420541fe078e9bd510f27b85ad2c92
org.robolectric	shadows-maps	3.3		5c0e1fced6df24f65da56c2879ed4be7d34a146f
org.robolectric	shadows-maps	3.3.1		1beb5ba593d451f9c2cc64881324bb5b2fb1c196
org.robolectric	shadows-maps	3.3.2		b45b2b0e8768e71b5424695e68e227fe82e6f4aa
org.robolectric	shadows-maps	3.4-rc1		68d52460fa954a0f126e7f02c8afe2955f29f404
org.robolectric	shadows-maps	3.4-rc2		7ce4bcb22f4e8c7f0a4911a4f8690e9c289edbea
org.scala-native	test-interface-serialization_native0.4.0-M1_2.11	0.4.0-M1		e14ae7f2c41fa8b96cd118b16445de09d20f3024
org.scalameta	mtags_3.2.0-RC1-bin-20220614-741587d-NIGHTLY	0.11.6		add06693e12d402ea8eef5c5a6a8313f66244853
org.webjars.npm	filenamify	1.0.1		1a1d70a40bd3dd969c3d47df28062f71a06e0a47
org.webjars.npm	filenamify	3.0.0		78a4f52cdc527bee3bebba955b42e1c503c245ba
org.webjars.npm	turf__area	5.1.5		f7e00b75563db4e5b5b3142b80b1659bc8a04d22
org.webjars.npm	turf__area	6.0.1		3935e9e28af8c58bcc63ef7e9c7a200d3d4d3ca2
org.webjars.npm	turf__area	6.2.0-alpha.1		cbc16b7cb5729d70796c42b538109d1a2a381b6f
org.webjars.npm	turf__area	6.2.0-alpha.2		ea7b2b6661a24e7a303be90be40b802e9ef43757
org.webjars.npm	turf__area	6.5.0		a2b50e5b7083b5199495d737d1d50cb990d3db13
org.wildfly.extras.patch	fuse-patch-feature-core	2.1.0		N/A
org.wildfly.extras.patch	fuse-patch-feature-core	2.1.1		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	1.0.0		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.0		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.1		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.10		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.11		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.12		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.13		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.14		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.15		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.16		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.17		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.18		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.2		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.3		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.4		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.5		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.6		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.7		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.8		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.0.9		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.0		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.1		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.6		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.7		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.8		N/A
org.wso2.carbon.coordination	org.wso2.carbon.cluster.coordinator.zookeeper.feature	2.1.9		N/A
software.visionary.languwiz	words	2024.11.30		N/A
software.visionary.languwiz	words	2024.11.30	languwiz	300591b619f769f8a6b4751037ad1a833cf86193
su.nlq	jmx-prometheus-server	0.1		1a496a95ac5b99815ae8c17b0d8759fe2f881c47
su.nlq	jmx-prometheus-server	0.2		adfd14dad77049bb91b99f78d312bff73a281274
su.nlq	jmx-prometheus-server	0.2.0		64dcf33e23a1b76cdffacf9f41128724307f28e1
su.nlq	jmx-prometheus-server	0.3		ecbb9a117f29df9d4f8c65e722d9d67cf44e300f
su.nlq	jmx-prometheus-server	0.3.0		220322a762f69515122aac0fc4327decd1807d8a
su.nlq	jmx-prometheus-server	0.4.0		ea34fcbbf472f37dfc79d1d6c6304330edc9be35
su.nlq	jmx-prometheus-server	0.6.0		8993845e0701925e676bd90a1921b380f7f15220
su.nlq	jmx-prometheus-server	0.6.1		bc10658766f33a31f1f62b8d929c128be1a1d276
su.nlq	jmx-prometheus-server	0.6.2		d58e40e70f5d2ed2a5859a7e16b7c24ba5cdc79b
su.nlq	jmx-prometheus-server	0.6.3		f38c2b05af11c3b2b128c7909bae905f53af62e2
su.nlq	jmx-prometheus-server	0.8.0		034a6bf59ef95925f6a8caadea2fe2d070701fe6
