beehive	controls	1.0-alpha		eadb1603726c947c0f1e3e6d966fdcf23f7fcbdb
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.10		7331e2625fba6a247d3eb43dceb702bd346055b9
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.11		49b479302a97680c9cc5d80aca54c92305f7a6ec
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.12		9500ad2b2531e8db0bfb803e747ae6fa34ef96ba
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.13		e2d1ed06eccc3521f88422ad3fe911159c63dcab
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.14		a399c77061fba22bfd70864bca00a4466ff2c648
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.4		a21b76df0156a97242d7dcc3aeb1784edafb14fd
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.5		8799c449614ec88a61a3f761907e3308a3217735
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.6		85ab41adffa459ebdcc8c54f9b739809c9665d4a
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.7		632aee494782b03f7a6911434e3b8f65f0820c13
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.8		0f9b7b0877727e236d18dcb5daacdd2d2c70489c
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.4.9		11897faaa2bc9f55194bccd98fbe9897ddd83871
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.5.0		325c261d8bffd31c4021e39badc3485c76761699
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.6.0		048cc1227ed2ff7ca7c8d3735e0f2e780e70e14a
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.6.1		5f0490d0599f65b7251ddb55f174c2f3c455d550
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.7.0		48e683b7fa117adf0787036c0abd070468002c88
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.8.0		abb4a2b5ed553255f57b6d15587dd28afbc52fe4
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.8.1		896359c20b2ccc62d66e6dbd1d267f874209f470
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.9.0		d8502b4411358bade30657ef61771365daf1a5ae
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.9.1		b88ee47f84d8c16ae6d7ba17af4a5458e2b2906c
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.9.2		47bd47f18581bd7a4891c27f185756519e4ed42a
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.9.3		367c3a3dfb185080743927c2d92ea0c2f7936089
com.typesafe.conductr	play23-conductr-bundle-lib_2.11	1.9.4		76fd670b72b6ef294b196eda2ff915f512c5789e
com.typesafe.genjavadoc	genjavadoc-plugin_2.13.10	0.18		1c98ac4cf2aa02181ce5b5f59a65baadb2dd1652
com.typesafe.genjavadoc	genjavadoc-plugin_2.13.10	0.18_2.13.10		e79ef7b08c7e4b9b62b1a4229cd272d908765f4a
de.bripkens	static-i18n-builder	0.2.0		2cf4b96775b3816d76a02275cb679dd23bc960f6
de.muenchen.oss.mobidam	mobidam-eai-commons	0.0.2		N/A
dev.opensavvy.ktmongo	bson-tvosarm64	0.13.0		N/A
dev.opensavvy.ktmongo	bson-tvosarm64	0.13.0	metadata	66ea3f053749b039ac85a18264cce1cb0edfc538
dev.opensavvy.ktmongo	bson-tvosarm64	0.14.0		N/A
dev.opensavvy.ktmongo	bson-tvosarm64	0.14.0	metadata	d877a4b1af1cb5f591286c6a49c214b0f2d0c0e6
dev.opensavvy.ktmongo	bson-tvosarm64	0.15.0		N/A
dev.opensavvy.ktmongo	bson-tvosarm64	0.15.0	metadata	ccd597f60002b2beebd5b13945a6feeeb3dd9199
dev.opensavvy.ktmongo	bson-tvosarm64	0.16.0	metadata	78a867e8d5263f5bf7d3a3df9e7cc6132140b840
dev.zio	zio-interop-reactivestreams_3	1.3.10		ab97a599c511d859b8fe451a9cd39c1e901d3abe
dev.zio	zio-interop-reactivestreams_3	1.3.12		520b8044ce7a90e831171d58235b8d1999cbb0bd
dev.zio	zio-interop-reactivestreams_3	1.3.5		010a4ae67015397322853a5f2a5fcee10e68c32e
dev.zio	zio-interop-reactivestreams_3	1.3.7		2066a19d7b301fc7cc15e813c544ea925b9a8cd4
dev.zio	zio-interop-reactivestreams_3	1.3.8		c807443aa3d869eb6f816d66b14b561606f25820
dev.zio	zio-interop-reactivestreams_3	1.3.9		d3254773de12dcef94b2f5108d370583c805295b
dev.zio	zio-interop-reactivestreams_3	2.0.0		3c01964699afe9ba826873ee457f66b4269f16d8
dev.zio	zio-interop-reactivestreams_3	2.0.0-M1		20e083830616f136c0056601fe652aeb31a6b3e5
dev.zio	zio-interop-reactivestreams_3	2.0.0-M2		64f90963eede35e903f703fc30e553fd48cf1646
dev.zio	zio-interop-reactivestreams_3	2.0.0-M3		1af012229882b8003d1293a10a62441bf94cd3ec
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC1		3fed74b1a5ea2604417cc53c5d4f5d56711caa66
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC2		8ec3b3f88f95a3afc274e0cb07e685830eb3fded
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC3		198ce55ace77632f054eff21b72ff9e44e54eb84
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC4		79b86b5d31d2e922c25a1b9ee4d8963f4d10de32
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC5		87f61136665b8df114f5f1c57c33e21f4888351b
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC6		ba563d697ed2a99b25a1aa2db15b73ec4c5b18ae
dev.zio	zio-interop-reactivestreams_3	2.0.0-RC7		378d1aac15f8efff901af93cc8db82c54bd13e23
dev.zio	zio-interop-reactivestreams_3	2.0.1		f72c756f31c6ddda94435f06fb4e5fcb1a050f46
dev.zio	zio-interop-reactivestreams_3	2.0.2		3eb0c7cedc6f3fbfec477e5e66d4944d65bdd641
es.weso	shapemap_2.13	0.1.100		6c13e2d7eb9d0f91401eedd7c4aa2034c3580d02
es.weso	shapemap_2.13	0.1.101		482f6b90ccebc310b82565a914ee96ed89c74e38
es.weso	shapemap_2.13	0.1.104		8ae86176f72f640638d57686112b1383bce97ade
es.weso	shapemap_2.13	0.1.105		721fc516977604e804a43f227252f23cdac7470c
es.weso	shapemap_2.13	0.1.106		67fdf978b71b09fab8340b56b955726a6ec9ee4b
es.weso	shapemap_2.13	0.1.107		fe4cc966027c527f5da526fbf8a0090a32c4f208
es.weso	shapemap_2.13	0.1.108		693ebc412a65b603c348aec9a052ce44453230a5
es.weso	shapemap_2.13	0.1.108-ult		507983410347783958fa82260063de98437e9109
es.weso	shapemap_2.13	0.1.108-ult_0		1d2f5f4a7b08b3929b4f4c938cb1df5a4662b3eb
es.weso	shapemap_2.13	0.1.109		07c9f2588309c2c33f77154bf7d3ba174d3ffea1
es.weso	shapemap_2.13	0.1.91		0c32f651bc42313f86d3c8a459be6e6818ec7722
es.weso	shapemap_2.13	0.1.93		06eba164a4906a78c2a44a9f235f3d8fc4049a5a
es.weso	shapemap_2.13	0.1.94		eeebf2e96cd59cb77d6533fbea99577f158a22c5
es.weso	shapemap_2.13	0.1.95		b725617f16546dbfecd253f2a79995515993531e
es.weso	shapemap_2.13	0.1.96		4617107fd7d2b6005504dd329eebe57e7ad441f8
es.weso	shapemap_2.13	0.1.97		a972738f606030f8d5ac76cb1f36dc46bf5df3a5
es.weso	shapemap_2.13	0.1.98		003cd086d6bf49074dfb66c625df3382acd4f37a
es.weso	shapemap_2.13	0.2.0		569625a222857ef12a739b4da4679b31cd00d54f
es.weso	shapemap_2.13	0.2.1		98ce8aa8c2f26ed30a36824aa25f6c241fac20a1
es.weso	shapemap_2.13	0.2.10		8e980e22e87c58b962ddefe05d5802685e05d990
es.weso	shapemap_2.13	0.2.14		c68eeb65ef7a11d894ee24a0dca81525a08aa075
es.weso	shapemap_2.13	0.2.15		9669ef288976fb2c6a04c00994772e19134aad29
es.weso	shapemap_2.13	0.2.16		baa82fd0909adb6bd6459b0b20605843b7a3be08
es.weso	shapemap_2.13	0.2.18		e8c9e98318d5dadb9b3fe84e43a1e60faaf7dc13
es.weso	shapemap_2.13	0.2.2		4451860763a22a8c183c7a8f4e381f9fdec4fc5f
es.weso	shapemap_2.13	0.2.20		4c645754f9112461f7af4c137c7bbb7067e2c7a4
es.weso	shapemap_2.13	0.2.22		b4131239ce845faefaf6f7a0f2345361e6ab7009
es.weso	shapemap_2.13	0.2.23		d1bba765a71e0a2d2e6a935ec4b9f26148abe1ad
es.weso	shapemap_2.13	0.2.24		bf034813ebdaa05546aeed35af049e7da1c63846
es.weso	shapemap_2.13	0.2.25		fe8801dfdefc36d88fb34f38291bcf6f2f534454
es.weso	shapemap_2.13	0.2.26		6c10d892c4292186088bc3a0433772a1d12b20b9
es.weso	shapemap_2.13	0.2.27		9eae16e555a6b0433fe52113d554568729664b1c
es.weso	shapemap_2.13	0.2.28		d0d2e3edd3dae0fabdaff06a4be7db968ff9e160
es.weso	shapemap_2.13	0.2.29		128352b2a25f2cf88596b2ef9afb9f5429fb991d
es.weso	shapemap_2.13	0.2.30		421e3133197fdc1bf473a3e9c45ef63ffae66437
es.weso	shapemap_2.13	0.2.31		6048a37b44dc7a493e332227009c4e2a4b806d35
es.weso	shapemap_2.13	0.2.32		d38cb88731b77b619ead76b0ca945597bc53b26e
es.weso	shapemap_2.13	0.2.33		7e17220662eccaf5ba62903ae2269d496538dac1
es.weso	shapemap_2.13	0.2.4		1c6b83e3ab4640df3273c8df7573316e5b4004dd
es.weso	shapemap_2.13	0.2.5		91ffb1895a0e728c797cdd33707c788795f3d1cc
es.weso	shapemap_2.13	0.2.7		18daaf565dad39bfb97cf2440c1b05d461c8ac8c
es.weso	shapemap_2.13	0.2.8		e7de6efe4004ce786e247d09306d6d76c4675568
es.weso	shapemap_2.13	0.2.9		d2320c27068430bb8a8fa6efb900fb10ce4a560d
eu.agrosense.spi	platform	14.02-beta		13a3ef4f5f6acd057c3be24ae938153c044cf929
eu.agrosense.spi	platform	14.04-beta		89da7734f74fcdd893ae432709a6be47cc11c628
eu.agrosense.spi	platform	14.04.1-beta		f3cff02ca084c8bf523593e0de824c38f6d9da9a
icu.develop	api-wrap-test	1.1.0		1dcd8ed14d44af5eb159e397876b78c34ff3b93a
io.bluebank.braid	braid	3.1.6		N/A
io.bluebank.braid	braid	3.2.0		N/A
io.bluebank.braid	braid	3.2.1		N/A
io.bluebank.braid	braid	3.2.2		N/A
io.bluebank.braid	braid	3.2.3		N/A
io.bluebank.braid	braid	3.2.4		N/A
io.bluebank.braid	braid	3.2.5		N/A
io.bluebank.braid	braid	3.2.6		N/A
io.bluebank.braid	braid	3.2.7		N/A
io.bluebank.braid	braid	3.2.8		N/A
io.bluebank.braid	braid	3.3.0		N/A
io.bluebank.braid	braid	3.3.1		N/A
io.bluebank.braid	braid	3.3.2		N/A
io.bluebank.braid	braid	3.3.3		N/A
io.bluebank.braid	braid	3.3.4		N/A
io.bluebank.braid	braid	4.1.0		N/A
io.bluebank.braid	braid	4.1.0-RC01		N/A
io.bluebank.braid	braid	4.1.1		N/A
io.bluebank.braid	braid	4.1.1-patch-01		N/A
io.bluebank.braid	braid	4.1.2-RC06		N/A
io.bluebank.braid	braid	4.1.2-RC07		N/A
io.bluebank.braid	braid	4.1.2-RC08		N/A
io.bluebank.braid	braid	4.1.2-RC10		N/A
io.bluebank.braid	braid	4.1.2-RC11		N/A
io.bluebank.braid	braid	4.1.2-RC12		N/A
io.bluebank.braid	braid	4.1.2-RC13		N/A
io.enabl3.android.enabl3androidsdk	hold-data	1.0.24		N/A
io.enabl3.android.enabl3androidsdk	hold-data	1.0.25		N/A
io.enabl3.android.enabl3androidsdk	hold-data	1.0.26		N/A
io.enabl3.android.enabl3androidsdk	hold-data	1.0.27		N/A
io.enoa	nosql-redis	1.6-beta.2		f7526aaefc50eb93dd51d9a10ac86dd374df8f4b
io.enoa	nosql-redis	1.7.0-beta		8f88b115516811d1b21d9905b68053365bc00d9a
io.enoa	nosql-redis	1.7.2-rc		c8a6a936474d3f0ee8bfe458bc08117f44dba904
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.5.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.5.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.1.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.2.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.0-m2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.0-m4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.3.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.0-m3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.0-rc2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.5.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.4.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.14		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.5.7		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.0-m2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.14		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.7		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.6.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.0-m2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.14		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.15		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.16		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.17		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.18		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.7		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	2.7.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.0-m3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.0-m4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.0-m5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.13		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.7		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.0.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.0-m2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.11		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.1.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.0-m3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.0-rc2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.12		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.2.9		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.0-M2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.10		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.5		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.6		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.7		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.3.8		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.0		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.0-m3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.0-rc1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.2		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.4.4		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.5.0-m1		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	3.5.0-m3		N/A
io.freefair.okhttp-spring-boot	okhttp-spring-boot-dependencies	unspecified		N/A
io.getstream	stream-logger-file	5.10.0		db3f85cc62fb3cff3e4fc97eb0c3bf5db8790549
io.getstream	stream-logger-file	5.11.0		7a42d70578dc26803cac6c55ae008060c2bede97
io.getstream	stream-logger-file	5.11.1		ef98e544a7ef60dbe59d676208af4990087af0df
io.getstream	stream-logger-file	5.11.10		e3fb0a41bf7809aee92d8cd87757496cb3330f49
io.getstream	stream-logger-file	5.11.2		8984a392fc2f8435bfa5e98ba8bb70313a0f2ff3
io.getstream	stream-logger-file	5.11.3		ed0157ce8a644f5f6819d0c637cba24c932117de
io.getstream	stream-logger-file	5.11.4		8e8d3be8f3220cb7e4f5a96fb63609f720b9c4df
io.getstream	stream-logger-file	5.11.5		02bf9617637d6648420dddf7a3181d2114a370d4
io.getstream	stream-logger-file	5.11.6		4c9f2733439d7eeaf4cbf71ecdc9525c58c3f8fb
io.getstream	stream-logger-file	5.11.7		3927c25e3de8e073d0df9c12ab944663474eb75b
io.getstream	stream-logger-file	5.11.8		778bac6ffa7bbe251738abc94f1eac6f888e2735
io.getstream	stream-logger-file	5.11.9		5a249a3d98709a5c86fcf10d8cf1bf0e54d6f855
io.getstream	stream-logger-file	5.12.0		dbf72f3d2a3a2c2675ccd8c727a6fd3bced7629f
io.getstream	stream-logger-file	5.13.0		b9c730c4a61279aabb82921928ff8f383c0c6dc3
io.getstream	stream-logger-file	5.14.0		fbbe1ab421eb80c9e2fe18f8e87d8c48f17e6e9f
io.getstream	stream-logger-file	5.15.0		430b11d6d01c6a68a9ce76ca3f115e17b979d1ec
io.getstream	stream-logger-file	5.16.0		249a678efbc5c89330261f0fee73f063bbb5b21f
io.getstream	stream-logger-file	5.17.0		4fa27bbcf7e9dd3769d746cb9786d0dc1170a6f2
io.getstream	stream-logger-file	5.17.1		7683cdf9d4780fa02aac36935d6c4d5a032396f3
io.getstream	stream-logger-file	5.17.10		51b464bce9a7504c6325be08aa3403466914f678
io.getstream	stream-logger-file	5.17.11		04d7bc8a922bf611ef58bc4e5cb071cfbe9e9141
io.getstream	stream-logger-file	5.17.12		20d971da3412cd1c33db8a0c3a358ff6e9b3a5f4
io.getstream	stream-logger-file	5.17.13		512199cbaa5862ce25f46a47e88c9174e9a24b74
io.getstream	stream-logger-file	5.17.14		5d9f157b6ff7dd44f8ec7d129cf6e2863cb4f3dd
io.getstream	stream-logger-file	5.17.15		6f2cdfae7dac279a9d569e41cc414ec095020a68
io.getstream	stream-logger-file	5.17.16		970eb6b9453b23baf9abdab91462a1ec056058ac
io.getstream	stream-logger-file	5.17.17		87da501e9faea634c24aeadf64d5fd46f01cf216
io.getstream	stream-logger-file	5.17.18		483c72955123f64dbab34d512e54aa3ffe32876f
io.getstream	stream-logger-file	5.17.19		8360d98f1752d568a45d22489ce7fed38a4561ef
io.getstream	stream-logger-file	5.17.2		685ac091f34d62951febcaef95dcf4cb9c1bae43
io.getstream	stream-logger-file	5.17.20		6e7102ba8da8b6e5cd04be67f3614686aff5f604
io.getstream	stream-logger-file	5.17.21		d35785c0b085c62ba9c70afd873c483e1abf5a72
io.getstream	stream-logger-file	5.17.22		e5a2bb1dfa988b6eaa3c8c8df8d75d87ad4e6921
io.getstream	stream-logger-file	5.17.23		956fb3d3d5d7471f889ef8e825c802ef78852edb
io.getstream	stream-logger-file	5.17.3		f35a5109081d6cecd61bacfdc515e92f4f716c90
io.getstream	stream-logger-file	5.17.4		f1e88c5dd8afcc0736e665b02723abb57c24d8d8
