at.unbounded	serialization	0.1.0		faef02d224de42139c1dbbafe79559e1c466c41e
org.opendaylight.bgpcep	bgp-rib-mock	0.21.0		ccd9f835dd5277ab157b16cc46cdb6acda705321
org.opendaylight.bgpcep	bgp-rib-mock	0.21.1		f654a43a8e6db32ce09d8bde3f2e7460d73b8a2b
org.opendaylight.bgpcep	bgp-rib-mock	0.21.10		4ea9089e90ff7ea705bf32031c186621361c6ab1
org.opendaylight.bgpcep	bgp-rib-mock	0.21.11		00aa262907ca24ce2eeb1d68b7b5d41f29b7892a
org.opendaylight.bgpcep	bgp-rib-mock	0.21.2		ab7fcd39ceb7c26e344e32e972953479493f4f8d
org.opendaylight.bgpcep	bgp-rib-mock	0.21.3		bdeec0bc9e349af92e6ceab2297d29a1bef7ce8e
org.opendaylight.bgpcep	bgp-rib-mock	0.21.4		5f1adf079c8919710c376d7fa9447a5f3e62c747
org.opendaylight.bgpcep	bgp-rib-mock	0.21.5		d80f35067f81ac40774bbaae140bd6062133b16d
org.opendaylight.bgpcep	bgp-rib-mock	0.21.6		5fd691d4cb0e4645479c0b57d93ae9c600259ce6
org.opendaylight.bgpcep	bgp-rib-mock	0.21.7		d3105d40a9b11f45c121baffaaa5050c5b36519b
org.opendaylight.bgpcep	bgp-rib-mock	0.21.8		35e21498d175b33c78f67b750fc3ce128b48ae24
org.opendaylight.bgpcep	bgp-rib-mock	0.21.9		55dcef59241806f881ec2a6a020dfa1b32c73228
org.opendaylight.bgpcep	bgp-rib-mock	0.22.0		fa8008cb4f16f47f84d6c94d08d65ba85f84193e
org.opendaylight.bgpcep	bgp-rib-mock	0.22.1		2c6e65dbbbc253068c896a4817f8680c0de7c2d3
org.opendaylight.bgpcep	bgp-rib-mock	0.22.10		c6531d4e4a15020c6fa06d13ea22c7d08a8af209
org.opendaylight.bgpcep	bgp-rib-mock	0.22.2		71da56ed7d22f5f75b1b6fe623d99f6a228c426a
org.opendaylight.bgpcep	bgp-rib-mock	0.22.3		88bae383ee767873eef9aef3119c7a63f2a039f8
org.opendaylight.bgpcep	bgp-rib-mock	0.22.4		553b0267e9fe7e6c26f2338cd07b368160beadd7
org.opendaylight.bgpcep	bgp-rib-mock	0.22.5		d5cc30ce6461d42c7c06bd6228a22211e40ce920
org.opendaylight.bgpcep	bgp-rib-mock	0.22.6		f4cd72bbbfee2b28e33d60e1ecb5c45561a9f22e
org.opendaylight.bgpcep	bgp-rib-mock	0.22.7		a210ac2a11743ca409488fabfde3a1cf9551eb68
org.opendaylight.bgpcep	bgp-rib-mock	0.22.8		5a4201d24ec504978c5e37dc55090ff40bcf56ec
org.opendaylight.bgpcep	bgp-rib-mock	0.22.9		73790e7ba50d217a1445e01aa8635a492f04c980
org.opendaylight.bgpcep	bgp-rib-mock	0.3.0		dbc977611f27d5b1b0f7be7fd4ee6314ee244da8
org.opendaylight.bgpcep	bgp-rib-mock	0.3.1-Helium		af8739283e06e807d9b8c3d60388c2fd5e421961
org.opendaylight.bgpcep	bgp-rib-mock	0.3.2-Helium-SR1		af8561f50c8d59c9f143862f7f49ea15452263d6
org.opendaylight.bgpcep	bgp-rib-mock	0.3.2-Helium-SR1.1		2f5743a19e46c2d2605ecb173dc3a5ed3144f5f9
org.opendaylight.bgpcep	bgp-rib-mock	0.3.3-Helium-SR2		6e4f92393d7c9571c43e1e982c20a8b5df30ddd3
org.opendaylight.bgpcep	bgp-rib-mock	0.3.4-Helium-SR3		4ce3585cb587d17630e138d6fb715fd2053b598d
org.opendaylight.bgpcep	bgp-rib-mock	0.3.5-Helium-SR4		66b22c724fe416757b801ee895b1794b800e000b
org.opendaylight.bgpcep	bgp-rib-mock	0.4.0-Lithium		803b79197c6219d25e2a1c8ae5a873a2fcf07072
org.opendaylight.bgpcep	bgp-rib-mock	0.4.1-Lithium-SR1		9d2f8ff188ef2921e760ef8e1937a8c64dce598d
org.opendaylight.bgpcep	bgp-rib-mock	0.4.2-Lithium-SR2		dba9e0cb5c75aaad0814ed9a602b1f76bcc2b8c9
org.opendaylight.bgpcep	bgp-rib-mock	0.4.3-Lithium-SR3		29fb11f87e0b8e59911cb5f8cdac74b2b26fd608
org.opendaylight.bgpcep	bgp-rib-mock	0.4.4-Lithium-SR4		8128b4165bdb37508e94bcb5fa1b5836262c2648
org.opendaylight.bgpcep	bgp-rib-mock	0.5.0-Beryllium		5aa15b498d0e506e972a438e927596a73e814573
org.opendaylight.bgpcep	bgp-rib-mock	0.5.1-Beryllium-SR1		c9d0594ecf2c0a0d46fb02db92bd8dfd631c1962
org.opendaylight.bgpcep	bgp-rib-mock	0.5.2-Beryllium-SR2		1170de077b04bb81e98e7320a71f0b568ed96001
org.opendaylight.bgpcep	bgp-rib-mock	0.5.3-Beryllium-SR3		8fe29a664a924202bd944900c8272b84a73b1c2c
org.opendaylight.bgpcep	bgp-rib-mock	0.5.4-Beryllium-SR4		0fbbba5027bf0b9164ed6139f44760c86acda047
org.opendaylight.bgpcep	bgp-rib-mock	0.6.0-Boron		d6dfcf12973c7435ddf7458e1c7b13ae6850fbfa
org.opendaylight.bgpcep	bgp-rib-mock	0.6.1-Boron-SR1		62347576c39c628eb3a33f930584eff42bf81d57
org.opendaylight.bgpcep	bgp-rib-mock	0.6.2-Boron-SR2		918bb28b35fc9c43e1ba1d42dd145cff43652561
org.opendaylight.bgpcep	bgp-rib-mock	0.6.3-Boron-SR3		86d24c7a1f89a69f38fbc341504c62ef684ce8f1
org.opendaylight.bgpcep	bgp-rib-mock	0.6.4-Boron-SR4		b054266b7c8e483a5da9ae37b5cdde4f867ad34d
org.opendaylight.bgpcep	bgp-rib-mock	0.7.0-Carbon		e9538177137c4478b9de045a9053efc84f76caa0
org.opendaylight.bgpcep	bgp-rib-mock	0.7.1-Carbon		821ed16f16c0f084206a8c320be8881dd0345541
org.opendaylight.bgpcep	bgp-rib-mock	0.7.2-Carbon		32033d5cb52fa560555f2913646135ad269f6250
org.opendaylight.bgpcep	bgp-rib-mock	0.7.3-Carbon		413037291ea918591f21434179bf75dabd342ee7
org.opendaylight.bgpcep	bgp-rib-mock	0.7.4-Carbon		513f91e163a26dab43b56cf0fa6e4b465d4657be
org.opendaylight.bgpcep	bgp-rib-mock	0.8.0		995bcebd3c56800c00e866a03e70478aecd3139f
org.opendaylight.bgpcep	bgp-rib-mock	0.8.1		2b51ba9beb7243688c4aa3a18d4d545305c9d68d
org.opendaylight.bgpcep	bgp-rib-mock	0.8.2		ed708c6fc304e12aa42b7317d82eea5a918f78d3
org.opendaylight.bgpcep	bgp-rib-mock	0.8.3		99df76912f324c027717f2d7181fc6965ddf9952
org.opendaylight.bgpcep	bgp-rib-mock	0.9.0		c7c4ea5385d18cf5a2ac55d3a85814df03318083
org.opendaylight.bgpcep	bgp-rib-mock	0.9.1		68f88179d949a03eb7dda9cb8efa2739b59c1614
org.opendaylight.bgpcep	bgp-rib-mock	0.9.2		c6f03fbd10231b0e3d2cd31d88b5a2c67ff5eb04
org.opendaylight.bgpcep	bgp-rib-mock	0.9.3		c28e87ce76501ec6b99c601444b2db629cecc639
org.opendaylight.bgpcep	bgp-rib-mock	0.9.4		cf33eb444499a510de5d5072e00568bd98257bf2
org.opensourcebim	ifcvalidator	0.0.1		5509021d7f44b6d98ac3fcce90e000d21f89d830
org.opensourcebim	ifcvalidator	0.0.10		69bf4810ca39bc8f3a032b1725b970510a11f2a6
org.opensourcebim	ifcvalidator	0.0.11		017e803a149b07a85d73368b77f38f7a4b194af8
org.opensourcebim	ifcvalidator	0.0.12		4df47f6afdfc115cb66a9737f68260409fef9587
org.opensourcebim	ifcvalidator	0.0.13		41359b36f953b75c5e8a59618bdeccf92fd49ece
org.opensourcebim	ifcvalidator	0.0.14		7522139bc2543bbbe8df064cdb78ab8109ae11d9
org.opensourcebim	ifcvalidator	0.0.15		83fb1976490561728100da09393cc0305a2e012d
org.opensourcebim	ifcvalidator	0.0.16		5d743de281a0df73c28df966bad9763bce95498a
org.opensourcebim	ifcvalidator	0.0.17		8925859961790b86de674af5e5119edc09678f80
org.opensourcebim	ifcvalidator	0.0.18		7b4d3404aecec8d745563ab3395f30977433ca68
org.opensourcebim	ifcvalidator	0.0.19		267337989c1a62cb212a707971418c4556efb9a6
org.opensourcebim	ifcvalidator	0.0.2		537b7b85ace9b55531ab3d2bd142f0831c95ea7a
org.opensourcebim	ifcvalidator	0.0.20		c8dfcec4698189e1b2660649c8dafe1055d88654
org.opensourcebim	ifcvalidator	0.0.21		1c1718e4edf16a670aa84498db6752d38a761a96
org.opensourcebim	ifcvalidator	0.0.22		d697efda61e47c884ac70ea5853e0172b52771ae
org.opensourcebim	ifcvalidator	0.0.23		17bdd2129a1e6e127b6f548ebfde000f888157f7
org.opensourcebim	ifcvalidator	0.0.24		beb4afab6a9c6c10867c40f12ccc161d7ae4ddc3
org.opensourcebim	ifcvalidator	0.0.25		8ba82f15ed9a57b5d43b47fd33af48627cfc9abb
org.opensourcebim	ifcvalidator	0.0.26		476319c49deae7ab2f09ff8bc1022c0b83070968
org.opensourcebim	ifcvalidator	0.0.28		273346b4d0daaa1078a5eb6d7f3e27a067eb229e
org.opensourcebim	ifcvalidator	0.0.3		7d25bdc33a56bb3519fa65c69c5d6999e02e5184
org.opensourcebim	ifcvalidator	0.0.30		7df0874dbeccc3e6d3715ccf4ffcf26f3aaa30c0
org.opensourcebim	ifcvalidator	0.0.31		93bc2834837c1cf95f944964cdc84dba3ebe567c
org.opensourcebim	ifcvalidator	0.0.33		906a1176171ae172812d3a1a9c54726a87a2ff67
org.opensourcebim	ifcvalidator	0.0.34		7b860dea61cfccd864a463645427169e8c4faba8
org.opensourcebim	ifcvalidator	0.0.37		f97a4b1d19ca448f79e36f22094f188d4bdcbdf0
org.opensourcebim	ifcvalidator	0.0.38		606b8eb847e9412c875738ca84c9b658de89a1f2
org.opensourcebim	ifcvalidator	0.0.39		f2eadb53af43e5d4a4c1257eea87bb8c6e6d34ed
org.opensourcebim	ifcvalidator	0.0.4		4dbfcfe3ca09eca3d95ebeb8e3fe56e64178d2d8
org.opensourcebim	ifcvalidator	0.0.40		3bfcae61492113696caa14880bf2fa899133a133
org.opensourcebim	ifcvalidator	0.0.41		0e12259583efebf51f71992b5078430ca3a8ec05
org.opensourcebim	ifcvalidator	0.0.42		5b9656541e67471ad13b7486df5c80dc2ba41520
org.opensourcebim	ifcvalidator	0.0.43		5382edefbfc6dc1e0267a1a607fab0895b6bc249
org.opensourcebim	ifcvalidator	0.0.6		9c111b7b18d8d780e99ba08990a6373616edbbbb
org.opensourcebim	ifcvalidator	0.0.8		4f8815ddb09f61028073399c322975b08e5ba046
org.opensourcebim	ifcvalidator	0.0.9		8cb5e9ec420fd5f9a670db6db834e490b13a6954
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1		42a16c989227367215c6852b5885d19d13942847
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1-M2		453d1a5cc118f21374bfacae266d3c7a2c567fbc
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1-M3		a790d3657db36c81dcf6611485a613d64b800318
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1-M4		8f533713153381cf5dc3c9d6cc35106fe849c436
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1-M5		153c07ca79ece9b1acc25495f116118d3683b1d7
org.ow2.jasmine.probe	jprobe-collector-correlate	1.1.1-M6		77c630a958088e7eff531c199b7723a00720acb8
org.ow2.jasmine.probe	jprobe-collector-correlate	1.2.1		d5ab56ad7280bba5fb9cd9e3ef69ebbdf04139b3
org.ow2.jasmine.probe	jprobe-collector-correlate	1.2.2		d5c414d57e3687eb351161c4ffa09e00e3a8ede6
org.ow2.jasmine.probe	jprobe-collector-correlate	1.2.3		d975021556060c7d13249496b17e5bdd43c5981c
org.ow2.jasmine.probe	jprobe-collector-correlate	1.2.4		b420e6edf97c52dcc88d88ea68352c37d941ac2e
org.ow2.jasmine.probe	jprobe-collector-correlate	1.3.0		4900aad24c3b11265b2ea805139368dcf2e38d1d
org.restcomm.resources	sbbs	8.0.0-122		341c2882304d94e0c8da5469de11588bc908a351
org.restcomm.resources	sbbs	8.0.0-123		07ea719dc7ede15d2bd50fcc32bab625ec75da47
org.restcomm.resources	sbbs	8.0.0-124		57f016d8d4298572073e32367fd1cc8eca65b1a2
org.restcomm.resources	sbbs	8.0.0-129		40426c1011d503d2fbb1a060485261ea47f58634
org.restcomm.resources	sbbs	8.0.0-135		c84d01d7a13aa11e670be4ad844bb5bca1f37f0c
org.restcomm.resources	sbbs	8.0.0-137		0736a4e35b6d6c85ab07c96daa4c4d43c7a78768
org.restcomm.resources	sbbs	8.0.0-138		c4b2df0f5c4e68e7a954ea0c38a7b8df28189bb2
org.restcomm.resources	sbbs	8.0.0-139		8fb9c70354c7939c5371679563dc290c52b240b3
org.scalatra	scalatra-example_2.10	2.2.2		N/A
org.scalatra	scalatra-example_2.10	2.3.0		N/A
org.scalatra	scalatra-example_2.10	2.3.0.M1		N/A
org.scalatra	scalatra-example_2.10	2.3.0.RC1		N/A
org.scalatra	scalatra-example_2.10	2.3.0.RC2		N/A
org.scalatra	scalatra-example_2.10	2.3.0.RC3		N/A
org.scalatra	scalatra-example_2.10	2.4.0.M1		N/A
org.scalatra	scalatra-example_2.10	2.4.0.M2		N/A
org.spurint.maven.plugins	tut-maven-plugin	0.6.13		63fb2b72d76a437c5b3d1507d45bd42aeb4a5ace
org.spurint.maven.plugins	tut-maven-plugin	0.6.9		bc1341adb03e50de016b3dff2e8c8aeb35cff1a4
org.webjars	coffee-script-parent	1.10.0		N/A
org.webjars	coffee-script-parent	1.11.0		N/A
org.webjars	coffee-script-parent	1.7.1		N/A
org.webjars	coffee-script-parent	1.8.0		N/A
org.webjars	coffee-script-parent	1.9.0		N/A
org.webjars	coffee-script-parent	1.9.1		N/A
org.webjars	coffee-script-parent	1.9.2		N/A
org.webjars	coffee-script-parent	1.9.2-1		N/A
org.webjars	coffee-script-parent	1.9.3		N/A
org.webjars	escape-velocity	1.0.0		ebf6ab9aa7811a379f25fe1a6ffac4d619880835
org.webjars	escape-velocity	1.0.0-1		521656e5acd8335e34a9670dc17c31bdc2002245
org.webjars	vscode-languageserver-node	2.5.0		29371afb98f53bc43e037ee7bb72277c47f14bd2
org.webjars.bowergithub.ecomfe	zrender	3.7.4		a070ad407f6d675e221b2c75bcc782098c1a46aa
org.webjars.bowergithub.ecomfe	zrender	4.0.4		11e54b2622b1a98351d6647ecea019adb4e58d5e
org.webjars.bowergithub.ecomfe	zrender	4.0.7		c145ee56092ad6ba75a2dd534d2ef13174b2adf3
org.webjars.bowergithub.ecomfe	zrender	4.1.0		259b626a9f46c9a517c91f92b95da93f8bf27d2c
org.webjars.bowergithub.ecomfe	zrender	4.1.2		c3d7598cd154ad27d9304c33574d41e7d48fdea9
org.webjars.bowergithub.ecomfe	zrender	4.2.0		f2fd5684c655f8f16d2d6719bc62bf7af8a9d267
org.webjars.bowergithub.ecomfe	zrender	4.3.0		56444d3b7f8bab2cbbc76475e93ff02625db6254
org.webjars.bowergithub.ecomfe	zrender	5.1.0		b5b1e341bcd6c50f5f25c526fb01788fddc3edb4
org.webjars.bowergithub.ecomfe	zrender	5.4.0		7ceb8f98adc1eff4798a04e7d4240501377a0eff
org.webjars.npm	brotli-size	0.0.1		6fa86e192ea02e7352a4d1aaa63668fc783b87fe
org.webjars.npm	jquery-extends	0.1.0		76e40f4c47b24bdd0261b7b2c4bb73ba5eb088b2
org.webjars.npm	jquery-extends	0.1.1		ffb21c44cb4558275b308d9c84de322bd8a753a3
org.webjars.npm	jquery-extends	0.1.2		b3072ad74e3daa35cd71982766604aac0a41802b
org.webjars.npm	jquery-extends	0.1.3		bf3df09de89ed36f985d8d6d71c695f05e9980aa
org.webjars.npm	jquery-extends	0.1.4		dbda6f2035f25a4c7ffd2b1fd8188a2d643302bf
org.webjars.npm	jquery-extends	0.1.5		55546bc5cd9fdeeb68e02930ec1ac6a18a1f2514
org.webjars.npm	jquery-extends	0.1.6		055cbf62551a47732cc17984bbfd86cbd00e244a
org.webjars.npm	jquery-extends	0.1.7		23c6cf8db2fecc817a45b4453e9188ea8fbd7be1
org.webjars.npm	jquery-extends	0.1.8		37c94519222f7c7d848a59e04d09c085dd4ea2d0
org.webjars.npm	jquery-extends	0.1.9		e4c618a4581cf0ec708a94fef0a4a0ca0a7dd5f5
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.10		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.11		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.5		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.6		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.7		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.8		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	1.0.9		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.0		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.1		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.2		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.3		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.4		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.0.5		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.2.1		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.2.2		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.2.8		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.0		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.1		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.11		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.2		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.3		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.4		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.5		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.5.1		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.6		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.7		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.3.9		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.0		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.1		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.10		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.11		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.12		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.13		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.14		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.15		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.16		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.17		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.18		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.19		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.2		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.23		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.24		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.25		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.3		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.38		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.4		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.4.9		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.14		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.3		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.4		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.5		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.6		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.7		N/A
org.wso2.carbon.extension.identity.oauth.addons	org.wso2.carbon.identity.oauth2.token.handler.clientauth.jwt.feature	2.5.8		N/A
pink.cozydev	lucille_sjs1_2.13	0.0.1		056997d3b3705454cf562e190b36592e7ea4e74e
pink.cozydev	lucille_sjs1_2.13	0.0.2		2e708991f042e48d5ecaba41f19a226be3c3e7ae
pink.cozydev	lucille_sjs1_2.13	0.0.3		aa1e8a6b35c5b5482026b55ca118a19de5c69f85
tech.seltzer	seltzer-parent	1.0.0		N/A
tech.seltzer	seltzer-parent	1.1.0		N/A
tech.seltzer	seltzer-parent	1.2.0		N/A
top.plong	ms-common	0.0.2		N/A
top.plong	ms-common	0.0.3		N/A
top.plong	ms-common	0.0.4		N/A
top.plong	ms-common	0.0.5		N/A
wiki.xsx	spring-boot-starter-slf4j	1.0.0		316439eea16b5402ef431073e50dda9f7eedb403
wiki.xsx	spring-boot-starter-slf4j	1.1.0		1466da62084a753e6b9b018a0e75e15f932a6326
xyz.weechang	moreco-spring-boot-starter	0.0.1		38e85dcb6badea1a1914bbe9c5192b527e671f4f
