app.softwork.serviceloader	runtime-wasm-wasi	0.0.15		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.16.0-alpha		4c6ae7ab66ae1d8dc707d9f48768d0cbc2262118
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.2.0-alpha		ec9e52b0fbab01a90607b27f79211dd328038f03
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.3.0-alpha		778f2650b92fc87d21fb7275324d39e7092a08da
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.4.0-alpha		69d16d07f00dda7178257995fac4e0b718f69d66
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.5.0-alpha		96632b26927951df082b48da19fff0820cca1ee3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.6.0-alpha		05914f91dd988c82018f642739530f4fdc4dfb7d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.7.0-alpha		24b197ee210f0ae2dd692a63e32d2842c699d730
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.8.0-alpha		3233201a9ed8a8c0ee6f11f0cfe05fee05596be3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-kubernetes-client-7.0	2.9.0-alpha		75755d9c89192546a04e5b0aad8a061f3dc5f90a
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.1		ea52e7c3ec477fe757ab9e3fce300d9dbd7c456d
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.2		f019a5351ae5ba1bc286b415fddb340d9cf28c8d
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.3		52a03d8f5d39d8de0af51bf18f688a9b383837d8
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.4		82a2b02596e13a4a7c2ad234554c3fe6c6acb858
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.5		29fa12832a188b9d515c176aefce50cff7b3e7da
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.6		bda77ce989c5c942e64fb63210e3e2b7879d6ab3
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.7		c9cb72a7cbeccf8a9bd4f69d859668b6c81702ff
io.opentracing.contrib	opentracing-rabbitmq-client	0.0.8		c0b3734fa8548cf7e174d630694c42e405fb640f
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.0		2df461e46cd9a1ac63a3bf9e3cde03fd7f752c56
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.1		fe45193a9003cbffbf8abdedd5fe844aa9db4ee8
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.10		5e577a7e7cfa828cc5b51ee8ae2d88527e0e4ff2
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.11		50980f28265b109870ddcb24b2a3696c943e7b56
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.2		dc386bc0f773cb82a2f30cfcaebfa8be89c8738c
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.3		ad94afa7381fbe70a695d243a645e6131b25022d
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.4		1f292adb29d05e17a2b8770d40d8879c59dc0927
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.5		a78e00fd394cdf318949ce2981fce0fe40320b8c
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.6		daf189f69457af6fb4c8a1eb8e7e32e5dee637ec
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.7		80a1ac5da832f8cc35f4f780a4c3992908aee456
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.8		c1d61b03833cc3dfe5e40c906c7b649f7d33f34f
io.opentracing.contrib	opentracing-rabbitmq-client	0.1.9		1a3415f58d8aab6cf733efa442adc939c9611ebc
javax.cache	guice-annotations-test-harness	0.10		cbe51167a1d84c9ef3ed9cf71de72dce61b2cbc5
javax.cache	guice-annotations-test-harness	0.11		5c8d8e4b39a85853271c5096cd1705c1a6ccfbcc
javax.cache	guice-annotations-test-harness	0.5		ba5f16d8cc7947fc606ea0b07ba06d56c02468f7
javax.cache	guice-annotations-test-harness	0.6		236516e64186f4ee7e5124c6f26cf59fb826b48f
javax.cache	guice-annotations-test-harness	0.61		1888a6656486defcff88b9008dd76b9391ed96fb
javax.cache	guice-annotations-test-harness	0.7		ac56830eb5c60c2de85c33bfb8411c985086e789
javax.cache	guice-annotations-test-harness	0.8		0e3b94086f6b060b7a913bd57d97070b2d75aa63
javax.cache	guice-annotations-test-harness	0.9		81c8d1bb91823379c8474c54d698f7c4069beae3
javax.cache	guice-annotations-test-harness	1.0.0		bd4a8771490768e0787fe7637b537b7c806c8aaa
javax.cache	guice-annotations-test-harness	1.0.0-RC1		12ac63c0855291d9e315e60b4985c642a0ae1305
javax.cache	guice-annotations-test-harness	1.0.1		3ec8173715b81a73c778cb8661573b2ee4275bb9
javax.cache	guice-annotations-test-harness	1.1.0		82df59512ab1be85102d78bce5d105900a88d44a
javax.cache	guice-annotations-test-harness	1.1.1		82e4fe551494e0f5ef3cc2f3d451996a074b2787
net.liftweb	lift-common_2.13	3.4.0		0f0d70e6312b548df4cda40283d31d48df299ae8
net.liftweb	lift-common_2.13	3.4.1		c63d11e83a8352aa7ca975554d18daf1a0486b3e
net.liftweb	lift-common_2.13	3.4.2		fc61a637e85e599ca28433bdfd9f187009f1842e
net.liftweb	lift-common_2.13	3.4.3		ae3c63f0b3b35a67ddc44c39f267f2d232241213
net.liftweb	lift-common_2.13	3.5.0		b51265415fe9f054f29ed37016d4cf986cefca2e
net.liftweb	lift-common_2.13	3.5.0-RC1		2b006f7c13f7435827a0533eb3b9c801474e9d61
net.liftweb	lift-common_2.13	4.0.0-M1		2ac6405d407151c805a40cc58cc9d08c7f18d2df
net.lightbody.able	able-stripes	1.0-beta-2		1e50850df20cb2a2d33c541624d38c810e07e04a
net.optionfactory	tomcat9-logging-error-report-valve	1.0		37713344dd752e97cda28209829df280f3021cda
net.optionfactory	tomcat9-logging-error-report-valve	2.0		89f980273f781f3f53e8e0f9d9cbdec3302c954d
net.orfjackal.retrolambda	retrolambda	1.0.0		f7f34dd06d4ac6712296454d8422d1cd1c6678bc
net.orfjackal.retrolambda	retrolambda	1.1.0		13e0b6051a9b866fa7a0fdf4f603a96c2bb1efb0
net.orfjackal.retrolambda	retrolambda	1.1.1		3b66ddb146bb28426fe4749909e88007e62236af
net.orfjackal.retrolambda	retrolambda	1.1.2		343be4aa11650b0c2b658ea47455287b73dd36a8
net.orfjackal.retrolambda	retrolambda	1.1.3		cd54297c2eacca01eda533ae487401594cf81c0e
net.orfjackal.retrolambda	retrolambda	1.1.4		8d13ae04c563c0f28f3f3cb29bd116dc9abe35e2
net.orfjackal.retrolambda	retrolambda	1.2.0		f9fc330964f9baf75273814f81e29dd582efd7a1
net.orfjackal.retrolambda	retrolambda	1.2.1		74b311d1a4f801083aa961d8e0cacbe7a2230576
net.orfjackal.retrolambda	retrolambda	1.2.2		4fb4070501b2af7059d3bb9350211972a2c20ba3
net.orfjackal.retrolambda	retrolambda	1.2.3		e408b5fad5645e1b5674b6e033c4127a9f3242bf
net.orfjackal.retrolambda	retrolambda	1.3.0		7e273baa744b5caaa4e4cd178b3a06c3af2c4f59
net.orfjackal.retrolambda	retrolambda	1.4.0		c313bcbf9d903208abde229748fbe07409fddc04
net.orfjackal.retrolambda	retrolambda	1.5.0		c99f1cbc76c2f9a5896117b8b72bf20fce74f4de
net.orfjackal.retrolambda	retrolambda	1.6.0		1c4ea2ef7e2a5541b8f2e263dfe49f7895122af7
net.orfjackal.retrolambda	retrolambda	1.6.1		96040fa2dce4247366a708e48ccd268eca390cd9
net.orfjackal.retrolambda	retrolambda	1.6.2		b24111f4c433774634e105d45f5b89e016c03ed8
net.orfjackal.retrolambda	retrolambda	1.7.0		3a32efc4e580aea92eef57ec606b596ffa2ca477
net.orfjackal.retrolambda	retrolambda	1.8.0		823b795c90ea6764a2f5969d6273811e22428a6c
net.orfjackal.retrolambda	retrolambda	1.8.1		fc6ceb4e2a5dee0790815ba3ccd591da4061344a
net.orfjackal.retrolambda	retrolambda	2.0.0		252238ffaa84fa8d16bd3b3a5a35dc35ea99f2f9
net.orfjackal.retrolambda	retrolambda	2.0.1		a4a07d24ac7226de840f3de016048926d7e02568
net.orfjackal.retrolambda	retrolambda	2.0.2		dcf507a8e79c004d7a04c73472fffc6bd853d3f2
net.orfjackal.retrolambda	retrolambda	2.0.3		7f5a437360af86ab69eb9ad55fc19c729b312e38
net.orfjackal.retrolambda	retrolambda	2.0.4		edae851cf861b875362f3e36b4f3e9198dcd8b51
net.orfjackal.retrolambda	retrolambda	2.0.5		6ed35b4801a2d424d3dbf4aa21b1d8727b9e3efb
net.orfjackal.retrolambda	retrolambda	2.0.6		222dd3b86257569bf8bbec5a1a5179a6413da7b6
net.orfjackal.retrolambda	retrolambda	2.1.0		6b764ee7bcfa99627f12d0b051f4640b5725178f
net.orfjackal.retrolambda	retrolambda	2.2.0		e91ce3051a32c732accc6659a92074fed4ab74d9
net.orfjackal.retrolambda	retrolambda	2.3.0		f35f58f7946d2f8be3dcff78aa3114f60aa40051
net.orfjackal.retrolambda	retrolambda	2.4.0		cf8ce7b406537ec6260f61b9c951540dea617c9f
net.orfjackal.retrolambda	retrolambda	2.5.0		19599120322dabbbdeac46a2d63368444656c3ca
net.orfjackal.retrolambda	retrolambda	2.5.1		03db6629d3ba0168c580af3be44fe54014dfb105
net.orfjackal.retrolambda	retrolambda	2.5.2		8d7f56701ce0728c6d02bedb9fa1716f9119d13c
net.orfjackal.retrolambda	retrolambda	2.5.3		8cd446aba8756a3548c936765172912662a25765
net.orfjackal.retrolambda	retrolambda	2.5.4		e7887ccd3c38c5dcff797e7187f99b67c0acdd87
net.orfjackal.retrolambda	retrolambda	2.5.5		74fb201b81e6f8593dc5c99482251cae548ddd57
net.orfjackal.retrolambda	retrolambda	2.5.6		a5e45acb3effc169385b46b3f5e1b6a4b4cb9f6c
net.orfjackal.retrolambda	retrolambda	2.5.7		f859c73cd89a3a5038372f4984a0422f6b7b0eed
net.sf.aislib.tools.mapping	library	1.0		c6adeb742c1d94460c383b80622e145ad19eeecc
net.sf.aislib.tools.mapping	library	1.1		ae2e5744370a0be695e3c44e2d69e741ea832447
net.sf.aislib.tools.mapping	library	1.2		8db4cdf6d6361983cef7ca230b1cedccd3e14a74
net.sf.aislib.tools.mapping	library	1.3		ceaccc771c450318ffea1445ec8aeff6a182748e
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.0.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.1.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.1.1		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.1.2		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.2.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.2.1		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.3.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.3.1		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.3.2		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.4.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.4.1		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.5.0		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.5.1		N/A
org.apache.shardingsphere	shardingsphere-sharding-distsql	5.5.2		N/A
org.camunda.community.webmodeler	web-modeler-openapi-springboot	0.0.1		02cf20c1be3040a84511ca996b392faf8a636ab2
org.camunda.community.webmodeler	web-modeler-openapi-springboot	1.0.0		051a170f9f3019f2d7ef9f30a4823ba5e769a8c3
org.camunda.community.webmodeler	web-modeler-openapi-springboot	1.1.0		a88251d67d377861e9408c5996497d1049a8b7d5
org.camunda.community.webmodeler	web-modeler-openapi-springboot	v1.0.0		3bdbb836ecd0a39dc69368abb38f117d30aea54f
org.citygml4j.tools	reproject	1.0.0		f55f69db2dc4f0974c2a8f54bfd9a508bf307c25
org.citygml4j.tools	reproject	1.4.0		60f63be1b83db51f599d6a3ac03afb584b4dddf0
org.citygml4j.tools	reproject	1.4.1		4793e8d6082e36bf38156c471c324a6ddea295b0
org.citygml4j.tools	reproject	1.4.2		117c56af25af4f2942552fd6d90e3464abdc5da4
org.citygml4j.tools	reproject	1.4.3		3f6cfe47d8793231f8d964c661b457c299301e10
org.citygml4j.tools	reproject	1.4.4		008f81ad2119641c41f10db7200f989fdf883022
org.citygml4j.tools	reproject	1.4.5		8367612accfbeb2989fe5c579ec672dac0d4dd96
org.codehaus.cargo	cargo-trunks	1		N/A
org.codehaus.cargo	cargo-trunks	1.1		N/A
org.codehaus.cargo	cargo-trunks	1.2		N/A
org.codehaus.modello	modello-xpp3-plugin	1.0-alpha-1		198cae9b5c4d819751de94bdb3d5b53ec7688379
org.cubeengine.maven.archetypes	archetype-cubeengine-module	2.0.0		d0ff72b93bc33a0bdbd709db8fa4c9104c781e37
org.cubeengine.maven.archetypes	archetype-cubeengine-module	2.1.0		b9b3c136d3f169dab04f79c73aa384534d814b61
org.eclipse.kapua	kapua-stream-internal	0.3.0		290f81ece782e1d81fcee5b9b86059ba5acd74bf
org.eclipse.kapua	kapua-stream-internal	0.3.1		1d4ea4b1caa9cc2bda05d1c4d1f9bca309c633a1
org.eclipse.kapua	kapua-stream-internal	0.3.2		e139283fdc8ad0c652572989f18ab15ff2b6acbb
org.eclipse.kapua	kapua-stream-internal	1.0.0		25cf86e600e8282f3109ccf145ccdc590f36137e
org.eclipse.kapua	kapua-stream-internal	1.0.1		d21ef249e54a3f30185ef6418c27b91b283f9dc4
org.eclipse.kapua	kapua-stream-internal	1.0.2		a9f08cf5ba39e18537b42816383b7f8547b41925
org.eclipse.kapua	kapua-stream-internal	1.0.3		802350986ab250bd7a56d18b30a5a1958d6d1d9c
org.eclipse.kapua	kapua-stream-internal	1.0.4		25e2fee76854b95c218ff20097a34378be606089
org.eclipse.kapua	kapua-stream-internal	1.0.5		2860e920827e321e4f147e8250780ead7233f769
org.eclipse.kapua	kapua-stream-internal	1.0.6		abc315d3f67e1dfd0fdf28df58bab86173b3af8a
org.eclipse.kapua	kapua-stream-internal	1.0.7		8a890cbdbba45d449a283f0052d011fd029ae122
org.eclipse.kapua	kapua-stream-internal	1.0.8		92e2a0434efd2d6b350e771c605be479abd4042c
org.eclipse.kapua	kapua-stream-internal	1.0.9		5747142b9256246090ea59d455e4cf0e5e4e35cd
org.eclipse.kapua	kapua-stream-internal	1.1.0		c19e997bf813243f3890f450f9e70e40645f5a44
org.eclipse.kapua	kapua-stream-internal	1.1.1		43af548be3f32fa8cc65367e322d9e34cf20c3be
org.eclipse.kapua	kapua-stream-internal	1.1.2		40eb46ace8a7b847d1e4c0f32a97332c4633e042
org.eclipse.kapua	kapua-stream-internal	1.1.3		22efcefc9445e4107ac8055f116404747cc689ed
org.eclipse.kapua	kapua-stream-internal	1.1.4		feb07265872637e0809d7bfee4b484cb3364cf4a
org.eclipse.kapua	kapua-stream-internal	1.1.5		7d37a48600ebc8443b066608f106a7c300d97ba3
org.eclipse.kapua	kapua-stream-internal	1.2.0		9bdc02aa3d066bf43489d599367840763b76ce63
org.eclipse.kapua	kapua-stream-internal	1.2.1		91b77c1a4fa586fc506026c2aba75f1656a7b9ad
org.eclipse.kapua	kapua-stream-internal	1.2.2		f4cbf73850223cf95609befbfd25a33eaa6cec96
org.eclipse.kapua	kapua-stream-internal	1.2.3		b26c67eee372d2b8dc0fe6414443e1128b79cb93
org.eclipse.kapua	kapua-stream-internal	1.2.4		e8ff76103283c282e2a69b3c94bfb801957bfaa6
org.eclipse.kapua	kapua-stream-internal	1.3.0		3ba0b898b190df965b23107dff044a6dd8ccea15
org.eclipse.kapua	kapua-stream-internal	1.3.1		ec303ab8f428183dd7946bb99edc9d30e31ec763
org.eclipse.kapua	kapua-stream-internal	1.3.2		2f2e40f18a91e739ffff21a134b64290b402fe68
org.eclipse.kapua	kapua-stream-internal	1.4.0		6866652cd5e34f49fb8cfdee71dfc48547f27dc9
org.eclipse.kapua	kapua-stream-internal	1.4.1		2522a9e51f9845605dfb677c8e506cf6c3a43593
org.eclipse.kapua	kapua-stream-internal	1.4.2		420fcea374aaaf530404746e920642d673e5335b
org.eclipse.kapua	kapua-stream-internal	1.4.3		fffe1149f40d93f499b1117530669a364b703965
org.eclipse.kapua	kapua-stream-internal	1.4.4		f7ade95b9972eb2ac1c1e921dc5fb0ade835d399
org.eclipse.kapua	kapua-stream-internal	1.5.0		4763acad2a2c55b03afc3765080604ea7b1049a5
org.eclipse.kapua	kapua-stream-internal	1.5.1		c136449a447bbd0091623c8870b45c7dac740533
org.eclipse.kapua	kapua-stream-internal	1.5.2		504f6c72266ff1395fdad7e45a51a7b6f47ae64c
org.eclipse.kapua	kapua-stream-internal	1.5.3		abf750cc88ad14bde06cdc45703546dd88252cbd
org.eclipse.kapua	kapua-stream-internal	1.5.4		de895fbffd32a520e45298a52afaff41de0ae0aa
org.eclipse.kapua	kapua-stream-internal	1.5.5		fc36f575adf983cd50182b73b70efb42f670692b
org.eclipse.kapua	kapua-stream-internal	1.5.6		004da7a6e6edd77436acc4e9e8905a70631df6d3
org.eclipse.kapua	kapua-stream-internal	1.5.7		08211ef27771ca49df97d0fdcf4e153455b7a9aa
org.eclipse.kapua	kapua-stream-internal	1.6.0		8e53d4aefcf89a995416e0716ce87d4f266fed57
org.eclipse.kapua	kapua-stream-internal	1.6.1		a67b8cf7914c234f20e188168f06010fcc567b3c
org.eclipse.kapua	kapua-stream-internal	1.6.10		d28d05cfeb304968eb23c3305926690e3fbd880f
org.eclipse.kapua	kapua-stream-internal	1.6.11		21336c7b82de68fac756e05589ca62f429e0e0b7
org.eclipse.kapua	kapua-stream-internal	1.6.12		33c12e91e09410be4409bce318d7f60586854648
org.eclipse.kapua	kapua-stream-internal	1.6.2		52a126883a6b6f883b99ae8966e99a09732bb5fc
org.eclipse.kapua	kapua-stream-internal	1.6.3		53f305003a402ca8675d57891f7242375d891182
org.eclipse.kapua	kapua-stream-internal	1.6.4		5ccca1ba8a44f20e326bb275842954dace3eb94d
org.eclipse.kapua	kapua-stream-internal	1.6.5		37fbff12f96371da61cc612535ec3834d4b3d898
org.eclipse.kapua	kapua-stream-internal	1.6.6		72ed7edfba81c21fa6a3400da95dc24e3d2e4446
org.eclipse.kapua	kapua-stream-internal	1.6.7		79d5a71e82cce9e6cfc7b77620d2696714582c94
org.eclipse.kapua	kapua-stream-internal	1.6.8		06f0c5eacf3b23c7bfbab7ee2d87d90d639ff37a
org.eclipse.kapua	kapua-stream-internal	1.6.9		ff8da8bf3dbaa116c0a645cf8144461b923f87b9
org.eclipse.krazo.ext	krazo-jtwig	1.0.0		b64c46527737142d4780f1230cca45e79935d32b
org.eclipse.krazo.ext	krazo-jtwig	1.0.0-Beta1		51bf4506309b56c8df30b1595d756cb120acac03
org.eclipse.krazo.ext	krazo-jtwig	1.0.0-RC1		5c8ead2e287c42624d0bd14b5046154b87bc898d
org.eclipse.krazo.ext	krazo-jtwig	1.1.0		0cc96d79c64359d76aa6f1832eaac0f0630ea908
org.eclipse.krazo.ext	krazo-jtwig	1.1.0-M1		c4e89cc2f35414e60830840f96f9c8cc0f6d821f
org.eclipse.krazo.ext	krazo-jtwig	1.1.1		cc0aa0bff017d505cb6eca95a2a3f0c0e37e45f1
org.eclipse.vorto	org.eclipse.vorto.codegen.artik	0.10.0.M2		db4d1ae5c76e17fc0a8cbb0022a9e40b6aae4181
org.eclipse.vorto	org.eclipse.vorto.codegen.artik	0.10.0.M3		53cbb74d603f451cc779b73a50f1bea34146f2d4
org.eu.vooo	web-spring-boot-starter	1.0.0		58d4c706e3d9291c0f5219175a4897f67f6d42f0
org.hotswapagent	hotswap-agent-parent	1.0		N/A
org.hotswapagent	hotswap-agent-parent	1.1.0		N/A
org.hotswapagent	hotswap-agent-parent	1.3.0		N/A
org.hotswapagent	hotswap-agent-parent	1.4.0		N/A
org.hotswapagent	hotswap-agent-parent	1.4.1		N/A
org.hotswapagent	hotswap-agent-parent	2.0.0		N/A
org.hotswapagent	hotswap-agent-parent	2.0.1		N/A
org.hotswapagent	hotswap-agent-parent	2.0.2		N/A
org.ikasan	ikasan-client-sftp-endpoint	0.8.0		e86aaae0db77e609d29bf2e93fc400e4e95987c0
org.ikasan	ikasan-client-sftp-endpoint	0.8.1		c67672ff3cad4a60d3097de8e5d93cedb8b9e9f3
org.ikasan	ikasan-client-sftp-endpoint	0.8.2		1237be45f389d1f73f66ab2a8d8042ed89359e66
org.ikasan	ikasan-client-sftp-endpoint	0.8.3		f065a18aa16e78c73fe3ded71058b137160d4127
org.ikasan	ikasan-client-sftp-endpoint	0.8.4		4fa955b97b6dcf29b7e06dea3e1e7c6ef62b7fea
org.ikasan	ikasan-client-sftp-endpoint	1.0.0		ad85aa04a1719113850afdff8f3e23f109917e24
org.ikasan	ikasan-client-sftp-endpoint	1.0.0-rc5		0e545df4cf754dff0bd67ba69f0644d242b8e522
org.ikasan	ikasan-client-sftp-endpoint	1.0.1		73a877348312cfda212a4e5ba2766ad1466b5f75
org.ikasan	ikasan-client-sftp-endpoint	1.0.2		a2c3eaae5788fe962467de046593c25a8a552cea
org.ikasan	ikasan-client-sftp-endpoint	1.0.3		c44ad69e8dad01b7fbacff0f11250a04f23ecc33
org.ikasan	ikasan-client-sftp-endpoint	1.0.4		09ac64ea2266ada6b2922c4aa614927bbcd9231e
org.ikasan	ikasan-client-sftp-endpoint	1.0.5		fa4aebd1ac2d01165475d7073ee9b9fdfdd2d788
org.ikasan	ikasan-client-sftp-endpoint	1.0.6		b4b826214cfe949542a61d3bc7b894dc8df20078
org.ikasan	ikasan-client-sftp-endpoint	1.0.7		ff574ae25d914a31fe885ae1ba67ffd8c8d60b5d
org.ikasan	ikasan-client-sftp-endpoint	1.0.8		c642d20593c49c2a9fa8e38da1d8dd70be282914
org.ikasan	ikasan-client-sftp-endpoint	1.1.0		7b0e832eb1d5e17e6f8a50448fcffe1021e39cc8
org.ikasan	ikasan-client-sftp-endpoint	1.1.1		72b69ed9d82aadc4a9f85c2396e90019a1234fc9
org.ikasan	ikasan-client-sftp-endpoint	1.1.2		2a6b12b3e28c89bdedbcb24d7c0b615ef8fd8348
org.ikasan	ikasan-client-sftp-endpoint	1.1.3		81b88a8d3afdd555291081d82ab29e6bbd619e67
org.ikasan	ikasan-client-sftp-endpoint	1.1.4		b30af31374614d55faa212f4cdc7620dd9b88576
org.ikasan	ikasan-client-sftp-endpoint	1.1.5		e9d3570eee38f91ced8ea2530e95260cb139f370
org.ikasan	ikasan-client-sftp-endpoint	1.2.0		70995c34da2827117d7f1ca0c36954eb6169c7f5
org.ikasan	ikasan-client-sftp-endpoint	1.2.1		7160d4ddcd872873973b0c20f71929c4f5be3934
org.ikasan	ikasan-client-sftp-endpoint	1.2.2		f14c43c277fa6a04497a7385776072bec56532a3
org.ikasan	ikasan-client-sftp-endpoint	1.2.3		b707b52fc966ea136122c32a53f78ef7a677faee
org.ikasan	ikasan-client-sftp-endpoint	1.2.4		d1215328aef5c651c24de3935980ffe0a17aaf70
org.ikasan	ikasan-client-sftp-endpoint	1.2.5		7b42f35746c166badab527747b7b2af505ae8a15
org.ikasan	ikasan-client-sftp-endpoint	1.2.6		c1078aa78ea706c480b2a3980d4a1755d768bdaf
org.ikasan	ikasan-client-sftp-endpoint	1.3.0		5824afdcd19a6552c634e88de081044a769800a5
org.ikasan	ikasan-client-sftp-endpoint	1.3.1		09ad39effca805c27a1555ba86bfe01312346a35
org.ikasan	ikasan-client-sftp-endpoint	1.4.0		e57f7858a412ca45239d70b6d6a8aaab24f924a4
org.ikasan	ikasan-client-sftp-endpoint	1.4.1		82c750dd805042073379cc75925fb8e46a8e3ed6
org.ikasan	ikasan-client-sftp-endpoint	1.4.2		2f2be45786f3d7f269c1a5ec99005b1a46019921
org.ikasan	ikasan-client-sftp-endpoint	1.4.3		e0f0388a45b3e4facb409cb4e3c3f15e2b58ad79
org.ikasan	ikasan-client-sftp-endpoint	1.5.0		b436c123e99fc2d3a687db0ee91440358ffb736e
org.ikasan	ikasan-client-sftp-endpoint	1.5.1		9ac0a2676df5e62f2240a87af0d4c5185845525f
org.n52.sensorweb	52n-xml-gml-v33	2.2.0		38bae56cdbed72dee539b1b1dd5e59b54a9e7c4d
org.n52.sensorweb	52n-xml-gml-v33	2.3.0		b93eeeab4bec9683ea3ad2f5027fac34ffcfc34e
org.n52.sensorweb	52n-xml-gml-v33	2.4.0		5081f3ca26f703d82486abc01efbe1abbde10053
org.n52.sensorweb	52n-xml-gml-v33	2.5.0		f5a6670a1874fb805b683203ca857ee0a6e40fd8
org.n52.sensorweb	52n-xml-gml-v33	2.6.1		a157abec2ac0a1f6031098c707974f7f29780502
org.n52.sensorweb	52n-xml-gml-v33	2.7.0		7abdc8a53e5edc4eed34327553a2dc97bba21f51
org.neociclo.accord.odetteftp	oftp-core	1.2.0.Beta1		388fbfe3c212920fd51bf290e7dc79e7285956c0
org.neociclo.accord.odetteftp	oftp-core	1.2.0.RC1		f2ba177590e505e5e2ca20bcf93277cfeabbaf05
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE100		4c7e8a118295135d90311c7f95c8d918d49cfe2c
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE110		ee5ed6be9800a745213f3a6fd38790ae1f2858b4
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE111		d31d20cdc4266ea946d7d37b2c85619f9d1d929a
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE112		66360184a29a93578de8d33ac0dfccb28ffecbc1
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE113		cc2f191418d0e7af69058a172a583978129d4fbb
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE120		93eda787fd87ec3f61f0cc30e721ca272aa2b4e8
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE120-1		dca9ffd498c22155a04ca6f6e25e63e05c45e98e
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE120-u1		711f3500dc710caed8892d78656acaf25ccbd812
org.netbeans.modules	org-netbeans-modules-javascript2-debug	RELEASE121		e4a5b489341138a802f5e0f2798a2ed59510baeb
