ai.wordbox	domain	1.0.0		N/A
com.github.tntim96	JSCover	2.0.0		5aec5ef7a65a13d17b51473ecb6db4c07c3424df
com.github.tntim96	JSCover	2.0.1		6f661b68a7863246d3c670176d68d180df7b896d
com.github.tntim96	JSCover	2.0.10		7bbf64b41a4b647fe7ad02e72b981290d1b4232f
com.github.tntim96	JSCover	2.0.11		02bc63d32eaa5ee4b063730fbdfbd432abc63a60
com.github.tntim96	JSCover	2.0.12		2dd112ce376435ca402f648ca541648fbc946161
com.github.tntim96	JSCover	2.0.13		2b0f6a02df2b09bdae00441249b4f6d676a5c9cf
com.github.tntim96	JSCover	2.0.14		79ebe55022477d91799e565e3fe5bc0607c6f557
com.github.tntim96	JSCover	2.0.15		766bc0922d3f028f7cda00c27be1a0d458816bd0
com.github.tntim96	JSCover	2.0.16		12ee0d1a73f038777c6c793e69cb2a44d0963c40
com.github.tntim96	JSCover	2.0.17		3a29c6fb742c9aa21a06081d29a10e0beed9d9d9
com.github.tntim96	JSCover	2.0.18		ba276c41d7c397130b795cf5b08acaa1967446af
com.github.tntim96	JSCover	2.0.19		ce981a6d12c367e7de4eeff0a85f600edc576bf2
com.github.tntim96	JSCover	2.0.2		b1f4d00182a567bb4719ab85203f7546cd3d8fa8
com.github.tntim96	JSCover	2.0.20		fa38f8357c4cac80689bba34760df6b96c42e52d
com.github.tntim96	JSCover	2.0.3		cf361816126969d5e3ff0e4fd9ea159d60cd2650
com.github.tntim96	JSCover	2.0.4		363062324b301bbc971cdfccdc2f00ff211039d1
com.github.tntim96	JSCover	2.0.5		068c874c82abc125c447cba3e030149d467ab222
com.github.tntim96	JSCover	2.0.6		c0fb61dd3021c0447d858baafc0e01fb0c4475f2
com.github.tntim96	JSCover	2.0.7		0ad8cc0db1623050fb30588097239ff70a22fb9b
com.github.tntim96	JSCover	2.0.8		00ca015273ac509a3e58ea466c03d5367d0e7ae1
com.github.tntim96	JSCover	2.0.9		ec788a8264021de45f4a470a9418446907682c2f
com.github.xuwei-k	optparse-applicative_native0.4_3	0.9.3		98562741c4f704e7666902916f34945e20078d9e
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.0.0-preview		b3338b7f4c3404ea00d4f9ad68ea238982bf5b9c
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.1.0-preview		1b069add990f153dc6d2fe4726bdf0341ad0ca01
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.1.1-preview		992d8570678a93beabced37841752fd714c05e72
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.1.2-preview		6308a8385c987d26e4a5cd3745860ea9cb0d743b
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.1.3-preview		dbead4adb8ca15e5263a85722a84a5536833a465
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.1.4-preview		472a5ef4e67f6ac594f18faef486e371771db5ff
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.0-preview		ce3281d0f5c8fb1f1e792b3cf110f3055eef7298
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.1-preview		69066600f949a5ef7ec42c4fb3b94efd7262b903
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.10-preview		de7e3b27d5e40d397dfffb6d6bb9cc47f21d51ee
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.11-preview		7969a9202995b95f003bc976ea2b8f4e767a8483
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.12-preview		ff9cd4713383300babfa6344717c8c22e22e4a16
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.13-preview		d699e70d2fa8fa612f983fbf97f0248c0b14e7a2
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.14-preview		e6a44b6a6ff01722b6e1f79d404078fb8932fd0f
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.15-preview		fbf8ec11e6bf408bf02ed482c3f14e4e11e02c29
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.16-preview		6f7cf684ef8e0b3cbee1865db9809bc7c4d57d29
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.17-preview		43ef49b7f1be73005dd1652bf29ebdd1a1478ad0
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.18-preview		334235e5b7b66ab907b91dfae651ec3f84467caf
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.19-preview		50a6a290f0acce9e4f4f287c2205da06d2c81be1
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.2-preview		575a3c8d22a2ffcefe37e7af165d702b04cf74b5
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.3-preview		d4f820e60527b256c3db1962eaef1ecaf8d286d2
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.4-preview		2247af3b5b1147363b3f5f13eb829bfdec74cda2
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.5-preview		be9c83c8e844e62013a34370eac719aa49a2f9f5
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.6-preview		7332a177cc37efcde0c4aac80735d0d1124734f7
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.7-preview		76eb795ec5bc98b65a69cf082b9308bf7e95c27d
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.8-preview		b51f922d11c648502f5970a61b8696f4c653dbc7
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.10.9-preview		f43c47cd7f672ccf008bd31bdd1728192eb1edb0
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.11.0-preview		764b8f4ffdf174323728189c639617caec8f3639
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.2.0-preview		eb3684aef81c4a02e403431f80a8b4397b6cbcd5
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.3.0-preview		12db384b234bb26a726825d7a94eccba62119a54
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.3.1-preview		57a4cdaa343b189c8135c0ecf4e7c6e3f78905b2
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.4.0-preview		c826fdfe36fee4489aa9a06bddf421654abaa49c
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.5.0-preview		8cf345a3fb63d4c67889f8eaafdf210c3ed005a9
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.5.1-preview		f262b758a22e699cebda030425af7d151a0cfb2a
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.6.0-preview		5f4329cef59fa28411d8e87831f8ab25136515d9
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.7.0-preview		4336c1d66bd1d467bc7ae12a13f3009f0a2711e2
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.7.1-preview		011f2e5ca9c474855eccd034bf295d04682803b5
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.7.2-preview		61f190b6c7643d893bad004429a3f0a4ef87b1e3
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.8.0-preview		d646b7f77a7823ffd76411e5ed01aefe82109d49
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.8.1-preview		40c26446e7a96a521f2067941982e8aae0785bc8
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.8.2-preview		eaf8ee389b6188d16dd80acbb7aeaf1578a2750d
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.8.3-preview		d84b333506e13e8b295607f6bd50c1630faf42d0
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.8.4-preview		f0e661d457beedb8841184d26b30b895ba0ec427
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.9.0-preview		408237d7255898449b61b2149f9df0e7960106aa
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.9.1-preview		a1d1b3de90f0754a61c3e920f05113f670e033ef
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.9.2-preview		09e5ffc2d083a49a9e07f27227312017c4d401dc
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.9.3-preview		12df33d919828a1e7e46e3ac34897721c01e876f
com.google.cloud	google-cloud-servicedirectory-spring-starter	4.9.4-preview		f6f31cc2cdb40971ca4460345e49c0b60bc5faff
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.0.0-preview		9e2993835cf5c0e2d53fce5f9f0e65645121a859
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.0.2-preview		7c535d54539a280dbc9ee0c8edb80497123cd54d
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.0.3-preview		934c550515f5f48a98c52234debc65b60135bf7a
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.0.4-preview		8360710721205dc150701db0b6aa8a77f163e7c1
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.1.0-preview		6e6f28ffe1ad4e5e0854789b89e8d4f32f23338d
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.1.2-preview		976a47926f2e6f43a8d7fafd22b006d1578e963d
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.10.0-preview		6c42ff1d8b51756b8183bc07a80abf37448ecd29
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.11.0-preview		be4c11c930187c11838039545395cbeebe144d05
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.11.1-preview		5d4a598f66b9b768dedb617fa83d07bb6c646875
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.11.2-preview		d03955b33d39bea01cde0964dea7fdab05fe9858
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.11.3-preview		cf53941ad519e17e23c771625a76954a6a01a825
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.12.0-preview		dc675dfca9f637607a45081dc12f6c8cb09d6252
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.2.0-preview		48207e805099a8c2ae6a14c5369af21be5c5dfe7
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.2.1-preview		92ad0b47f73e4b595ec261d6db286a5f7459df8c
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.3.0-preview		64bebcf1e5c3f2dcce97bda4e29cdeaf457b542d
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.4.0-preview		0a4b2f01bb0ad028c0ce885d3212573bb5434574
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.4.1-preview		6e0ceb04df5e074fec1f2adc71777cf4cab0ed28
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.4.3-preview		948663dd297614db19a2c7322956781d64008896
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.5.0-preview		cf7fe8f3d683de2636e3ea9e5b6386dfe819f6ec
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.5.1-preview		757f02562145466595b7e311e6a7d9e3561a0498
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.6.0-preview		8f2366af3b56b16e14b35e77c7dde4212888a6b1
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.6.1-preview		5d40b7699f493fbc26cd9088ed58c08c05667b33
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.7.0-preview		f32b0713bce84bedf04fc7416e2056a83e95df6d
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.8.0-preview		61ee12a8ef6d9741cb873a6c92bc13774506c5d2
com.google.cloud	google-cloud-servicedirectory-spring-starter	5.9.0-preview		ac24f7e2b565bbf0041f24de99ea50ea4ed18c5a
com.google.cloud	google-cloud-servicedirectory-spring-starter	6.0.0-preview		b379039c6cc8a4b48c70a9941a689b69ec79e04e
com.google.cloud	google-cloud-servicedirectory-spring-starter	6.0.1-preview		d48c84e68a22fbdc6538ade37f1cf67dea3eab44
com.google.cloud	google-cloud-servicedirectory-spring-starter	6.1.0-preview		50ee470845007ac16c404e9a4ff9b17a916968cf
com.google.cloud	google-cloud-servicedirectory-spring-starter	6.1.1-preview		e519d1d7be2ca9aa9971cb4fea74e2e7bbdaadfe
com.google.cloud	google-cloud-servicedirectory-spring-starter	6.2.0-preview		6ae67d754fca4132d656926fdadf3b014a2e4681
com.huanmeng-qwq	Bukkit-Gui-pom	2.1.3		N/A
com.huanmeng-qwq	Bukkit-Gui-pom	2.1.4		N/A
com.huanmeng-qwq	Bukkit-Gui-pom	2.1.5		N/A
com.huanmeng-qwq	Bukkit-Gui-pom	2.2.0		N/A
com.huanmeng-qwq	Bukkit-Gui-pom	2.2.1		N/A
com.huanmeng-qwq	Bukkit-Gui-pom	2.2.2		N/A
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.142		17f4934219cbbcc67eef16ff4f3e73cece0327de
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.143		f89618fcf5fba98fbc9b558dbf5c07cc363fdf4a
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.144		a256cee261c17ec7adf77bc3dff6ebbef6351f8f
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.145		79931cb3b8bf9b7f338ca44e8f1000e586c71220
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.146		36ec8030d8f6e061ad94a01299be0c1b2b52bfcf
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.147		bc5ac4244beb0c3005c3dbc5872ff3b1cd250c99
com.huaweicloud.sdk	huaweicloud-sdk-identitycenteroidc	3.1.148		957830649fb8abf6cf5e2482df1b53bd2fbee6f0
com.io7m.wendover	com.io7m.wendover.tests	0.0.1		62f767a08e8c7614a491cb34aa59acede19e38a2
com.io7m.wendover	com.io7m.wendover.tests	0.0.2		3452a2a0e351fb4cf6f07e3d5ce2f5d57f992e5f
com.io7m.wendover	com.io7m.wendover.tests	0.0.3		b77fb762aa4890167b891d610c5096ae6484a338
com.io7m.wendover	com.io7m.wendover.tests	0.0.4		e0641829d6994bdd540228850c83921283805187
com.io7m.wendover	com.io7m.wendover.tests	1.0.1		111f6d50a591cc05f575af9aa4cbe0f3057289f4
com.io7m.wendover	com.io7m.wendover.tests	1.0.2		5d3a5c6eef7fff42ad3b42c76f7ce29c26169bc0
com.jakewharton	butterknife-parent	1.0.0		N/A
com.jakewharton	butterknife-parent	1.1.0		N/A
com.jakewharton	butterknife-parent	1.1.1		N/A
com.jakewharton	butterknife-parent	1.2.0		N/A
com.jakewharton	butterknife-parent	1.2.1		N/A
com.jakewharton	butterknife-parent	1.2.2		N/A
com.jakewharton	butterknife-parent	1.3.0		N/A
com.jakewharton	butterknife-parent	1.3.1		N/A
com.jakewharton	butterknife-parent	1.3.2		N/A
com.jakewharton	butterknife-parent	1.4.0		N/A
com.jakewharton	butterknife-parent	2.0.0		N/A
com.jakewharton	butterknife-parent	2.0.1		N/A
com.jakewharton	butterknife-parent	3.0.0		N/A
com.jakewharton	butterknife-parent	3.0.1		N/A
com.jakewharton	butterknife-parent	4.0.0		N/A
com.jakewharton	butterknife-parent	4.0.1		N/A
com.jakewharton	butterknife-parent	5.0.0		N/A
com.jakewharton	butterknife-parent	5.0.1		N/A
com.jakewharton	butterknife-parent	5.1.0		N/A
com.jakewharton	butterknife-parent	5.1.1		N/A
com.jakewharton	butterknife-parent	5.1.2		N/A
com.jakewharton	butterknife-parent	6.0.0		N/A
com.jakewharton	butterknife-parent	6.1.0		N/A
com.jakewharton	butterknife-parent	7.0.0		N/A
com.jakewharton	butterknife-parent	7.0.1		N/A
com.jcohy	docs-asciidoctor-extensions	0.0.1-RELEASE		3b67548db6d7d79a2472a2519dd62b3a33431b89
com.jcohy	docs-asciidoctor-extensions	1.0.0-RELEASE		d555dccd6439fc667563c942d0764729c5d15eb1
com.kohlschutter.junixsocket	junixsocket-jetty-11	2.10.0		c51f33632d8185de76d4b8d388d801dfe472e496
com.kohlschutter.junixsocket	junixsocket-jetty-11	2.10.1		9d5ae53f30ee737e72b48151ca9b5769375b1f02
com.kohlschutter.junixsocket	junixsocket-jetty-11	2.9.1		b3bddfa290bf928fab48401e97d00f9e494e2026
com.mostlycertain	jupiter-db-jooq	1.0.0		c44ba49a2ffcdba98c435a09305aa574247de5ff
com.mostlycertain	jupiter-db-jooq	1.0.2		32a95fe6891155b3d64b3128655cbad4a272ee62
com.mostlycertain	jupiter-db-jooq	1.0.3		473421debd070c34474c68b958f3e73daf51280d
com.mostlycertain	jupiter-db-jooq	2.0.0		36bc06e39423e62cb053b417ab2a16e2eba403a7
com.nike.fleam	fleam_2.13	5.0.0		f3d5fc12bcff1ee779743118edb8d43983fab059
com.nike.fleam	fleam_2.13	6.0.0		fe749bca9a8a7e7843b2233d30cf5dde26e33cbc
com.nike.fleam	fleam_2.13	7.0.0		214437cbb8a301804ebd42600b81718fb6947c5d
com.nike.fleam	fleam_2.13	7.0.1		743a1628f4f469b8c1544bc98bfef42a8146e78d
com.nike.fleam	fleam_2.13	7.0.2		3a42307ab0ee23ac30e960fffafca7abb9493ec8
com.nike.fleam	fleam_2.13	7.1.0		a3e527a6c5c3128c586a3d453f76588e1940c66a
com.nike.fleam	fleam_2.13	8.0.0		f66f81d74ea0d90b9f3b2e30ac82570f1d98f641
com.nike.fleam	fleam_2.13	8.1.0		827e5c1412af334a10a9fb1313e720ed7efef487
com.nike.fleam	fleam_2.13	9.0.0		1ff0dae0417c9a08be8e9dbade73ec20d7f6799e
com.raquo	airstream_sjs0.6_2.13	0.7.2		aebabc769edd4c642e775ad43561d737ad80604d
com.soento	soento-jwt	1.2.10-RELEASE		205efd0d86efda595c2b4a43ce8ce3d93579a240
com.soento	soento-jwt	1.2.8-RELEASE		6d67e717787296705bb1587fe9605285504559e7
com.soento	soento-jwt	1.2.9-RELEASE		1e4db529eae9290e9739a31d8a9f99b8bfc5e616
com.soento.framework	framework-dependencies	0.0.1		N/A
com.splendo.kaluga	test-utils-js	0.1.10		0556d7a369cf0e532c1df88d58cfa5a2b41b33d1
com.splendo.kaluga	test-utils-js	0.1.11		b1cc425da7a7b1aeb0cd9c7e35a69febec056548
com.splendo.kaluga	test-utils-js	0.2.0		df7fc6b1959fe223947caefeba917e320ace7581
com.splendo.kaluga	test-utils-js	0.2.1		e5f457c411f5a8627d19528e17b5dea15ab36978
com.splendo.kaluga	test-utils-js	0.2.2		09c6e5a9f208dda2d250824b970dbd27ebd52b4d
com.splendo.kaluga	test-utils-js	0.2.3		e347aca0cc70870676d580b27667b376f519ddc7
com.splendo.kaluga	test-utils-js	0.3.0		2e78b98c21fe53db4f923eb2e6fc5e4da1b8a56a
com.splendo.kaluga	test-utils-js	0.4.0		0817c79307dcecd5655836366e207b6e90f1a5cf
com.splendo.kaluga	test-utils-js	0.5.0		N/A
com.splendo.kaluga	test-utils-js	1.0.0		N/A
com.splendo.kaluga	test-utils-js	1.1.0		N/A
com.splendo.kaluga	test-utils-js	1.2.0		N/A
com.splendo.kaluga	test-utils-js	1.2.1		N/A
com.splendo.kaluga	test-utils-js	1.3.0		N/A
com.splendo.kaluga	test-utils-js	1.3.1		N/A
com.splendo.kaluga	test-utils-js	1.4.0		N/A
com.spotify	netty-zmtp	0.2.0		06a4c3732841b9aa74f3b4cb151d5cce4cbc3c51
com.spotify	netty-zmtp	0.2.1		32e6fefef754bb664838e4e7fd81753abdd544e1
com.spotify	netty-zmtp	0.3.0		a5785dc2f235a0dea3808f67e758624e2879b427
com.spotify	netty-zmtp	0.3.1		83fe3598b613a03cfde84df60fcd12ef8ef92a68
com.spotify	netty-zmtp	0.3.2		e6b88035f18bdf7385334affa2bd3268ec44cbaa
com.squareup.misk	misk-aws2-dynamodb-testing	0.17.0		f9486e695fc5a708fba10395e5957a0da209f6b3
com.squareup.misk	misk-aws2-dynamodb-testing	0.17.0-20210210.0438-e43f047		2c4a45d7195db35c6f5971c1a29b4d2898a272cd
com.squareup.misk	misk-aws2-dynamodb-testing	0.17.1		169501d8914cee7bcfa557dbb41026067df8a403
com.squareup.misk	misk-aws2-dynamodb-testing	0.18.0		76f43b1bd40c2ace5632bdc95127f579cd3fdda6
com.squareup.misk	misk-aws2-dynamodb-testing	0.19.0		8519da03284bcc72bb06cbb7c7efad0b5201839b
com.squareup.misk	misk-aws2-dynamodb-testing	0.20.0		6e76dd654b8909c55dfe357fda9a9052de186a6a
com.squareup.misk	misk-aws2-dynamodb-testing	0.22.0		4863c157eac11926780bc76d721257f1f71c447a
com.squareup.misk	misk-aws2-dynamodb-testing	0.23.0		dea52c0fe4fed3a8252db8526aa580fe7757b522
com.squareup.misk	misk-aws2-dynamodb-testing	0.23.0-20211108.2134-3a0d6d3		be30001132101f29e61067944ca444ff7918651e
com.squareup.misk	misk-aws2-dynamodb-testing	0.24.0		e9ff15ddbf1ebe2d2004996c6011d7eb34c8e79a
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20220427.1904-7803f66		54a75caf36e661e79eb2f263c9ad6b0f7927217f
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20220606.1435-15bc758		18c4288a41bd03164f9c5be0ae4d3dff3228acaf
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20220924.1114-0c6f2d7		d657c5ca7f79b6310892ebb8e07b84795a429e55
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221003.1912-191b222		254727f0bb6ceb126c9278932799ce0864b2a53b
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221110.1930-857c333		8d6f8071c7dd8f24b8bada2f19b20a5d92e9d927
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221111.1448-9decb66		395f5d635e50b747308138105ac22f7b42a039cd
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221111.2009-4017c52		dfb11998140becade270beb11d03ac60cd447a20
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221209.0052-70e8a94		7d4054af1b103178ccadf0fbf082f5e0e90ea23e
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20221221.2032-db1ce9a		7894e16449a9e5d3b21664c758e0a03fed335f2f
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20230224.1508-83405f6		c5656567cead60020341509eeaa003083d7f8830
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20230315.1722-95a0d22		f6d5f40e4fe5eab9d688900e2b0507f8f507c18b
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20230329.1301-8aecd54		efe9d6fccab41bc15cc84b03f78814a1e3435345
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20230405.1913-51e097f		1f60afdd5b2d5b32f613e59feeb524c46432bafe
com.squareup.misk	misk-aws2-dynamodb-testing	0.25.0-20230526.1847-c1fcb3a		90a5fe4055a51f13d48b7739942e64799c8a22c6
com.squareup.misk	misk-aws2-dynamodb-testing	2023.05.26.210655-2ee8422		5a0f656583b2486ba6d12680141b6d89bb4a5ab1
com.squareup.misk	misk-aws2-dynamodb-testing	2023.05.31.133205-df59fc8		118e43995db986d61e12392ae08ccb82bcaa7b05
com.squareup.misk	misk-aws2-dynamodb-testing	2023.05.31.162625-69c6f8d		17bb8490547beaabda91df8b0412c52b0460db47
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.01.000410-465569e		48c25e6e965257a7031619d3b714d276f9d2a38d
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.01.145904-2420e65		97b438edc648b89af61986cfc5f16daf35f51c59
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.02.140735-df720d1		05b22e26d1bf45ed9d0fcaf0bcb81c93f422685f
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.02.184728-e1cc703		5e379d97727f9e77cb72dc28e8f092919202e2c4
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.02.193000-a2ad312		2a051983eb8c6f6aaa71b22ceeb2e4fbb9a9d0be
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.06.094222-d9fda88		c5b28506cee4beab6eb7359a0d14c2ab86b6dbe2
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.06.150317-f012fa0		cf776bd33056be6feb77c0aa46dd76b992ef51aa
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.06.153128-525a52a		36518181cac878a4267b715946e19fe36ec4931b
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.06.194510-33176cc		cd161bb95dc0d349cbc1d2683f9dc24600d2d9d6
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.07.184842-444f476		b3c918028e3a821e7cb71015a8a391b6407ba32b
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.14.122512-8ba1f0c		30688fe4f5ea32213ee905b0f4db6e113da6416c
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.14.231957-3d4831f		e9cd9bbb7ad92285fc3c521d5175d422b9b78ecc
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.15.142930-6ebbdfc		d7a715dad84d1bf0658dfa7486b24fe91dbe6a64
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.15.151956-0d0f8bc		00c608fd35c61478dfefee42928406529c77da8f
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.16.113701-e039a80		754126861582e339bf966bd815960cc52ec36ca3
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.20.142336-d878082		54de6e64ab7d7b07a18afa27a9a083521e850eeb
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.20.164634-295d255		39e2d0a7ec41dd49d292d87af85ff589d20de61e
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.21.122836-433b0d8		5b7d99d358e46dc16aa2db0163a4d8060ed15cd5
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.26.172915-48ba6c8		516f476b85704db18390bd990a09a30ecc44ff2b
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.27.032205-aff9c90		cdc65dff4cb0dcbcee04c7663f55715fbf0106eb
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.27.041848-014ee56		9e9cb8f06da5da1fcccc271f20346a5aa515ff51
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.27.053809-6e56514		e8fb3492bdf1766bbf18c7dcab28a1e93fddbf3f
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.27.142210-5eaa045		56572fbbc45367ef3da0ec57cd8a7fd0a5ab1bff
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.28.095952-f0d9787		de7c6dfa7fac0f7ce64d537ac2ecb4d54a64eb39
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.29.131041-3c88c18		683a1a287c8b35c2f26944513f88efe07760ff50
com.squareup.misk	misk-aws2-dynamodb-testing	2023.06.29.133116-543795c		0b153ad116fc39813d4816fb41ea84a02d72bc8f
