br.com.archbase	archbase-typescript-maven-plugin	1.0.0		81cdb03b38a993094e813db4f44f0b8244b98383
org.onosproject	onos-providers-tl1-oar	1.15.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.0.0		N/A
org.onosproject	onos-providers-tl1-oar	2.0.0-b1		N/A
org.onosproject	onos-providers-tl1-oar	2.0.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.0.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0-rc3		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0-rc6		N/A
org.onosproject	onos-providers-tl1-oar	2.1.0-rc7		N/A
org.onosproject	onos-providers-tl1-oar	2.2.0		N/A
org.onosproject	onos-providers-tl1-oar	2.2.0-b1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.1-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.1-b3		N/A
org.onosproject	onos-providers-tl1-oar	2.2.1-b4		N/A
org.onosproject	onos-providers-tl1-oar	2.2.1-b5		N/A
org.onosproject	onos-providers-tl1-oar	2.2.2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.2-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.2-rc6		N/A
org.onosproject	onos-providers-tl1-oar	2.2.3		N/A
org.onosproject	onos-providers-tl1-oar	2.2.3-b1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.3-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.3-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.4		N/A
org.onosproject	onos-providers-tl1-oar	2.2.4-b3		N/A
org.onosproject	onos-providers-tl1-oar	2.2.5		N/A
org.onosproject	onos-providers-tl1-oar	2.2.5-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.6		N/A
org.onosproject	onos-providers-tl1-oar	2.2.6-b1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.6-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.6-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.2.7		N/A
org.onosproject	onos-providers-tl1-oar	2.2.7-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.7-b3		N/A
org.onosproject	onos-providers-tl1-oar	2.2.7-b4		N/A
org.onosproject	onos-providers-tl1-oar	2.2.8		N/A
org.onosproject	onos-providers-tl1-oar	2.2.8-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.2.8-b3		N/A
org.onosproject	onos-providers-tl1-oar	2.3.0		N/A
org.onosproject	onos-providers-tl1-oar	2.3.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.3.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.3.0-rc3		N/A
org.onosproject	onos-providers-tl1-oar	2.4.0		N/A
org.onosproject	onos-providers-tl1-oar	2.4.0-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.4.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.5.0		N/A
org.onosproject	onos-providers-tl1-oar	2.5.0-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.5.1		N/A
org.onosproject	onos-providers-tl1-oar	2.5.1-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.5.2		N/A
org.onosproject	onos-providers-tl1-oar	2.5.2-b1		N/A
org.onosproject	onos-providers-tl1-oar	2.5.2-b2		N/A
org.onosproject	onos-providers-tl1-oar	2.5.3		N/A
org.onosproject	onos-providers-tl1-oar	2.5.4		N/A
org.onosproject	onos-providers-tl1-oar	2.5.5		N/A
org.onosproject	onos-providers-tl1-oar	2.5.5-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.5.6		N/A
org.onosproject	onos-providers-tl1-oar	2.5.7-rc1		N/A
org.onosproject	onos-providers-tl1-oar	2.5.7-rc2		N/A
org.onosproject	onos-providers-tl1-oar	2.5.7-rc3		N/A
org.onosproject	onos-providers-tl1-oar	2.5.9		N/A
org.onosproject	onos-providers-tl1-oar	2.6.0		N/A
org.onosproject	onos-providers-tl1-oar	2.6.0-rc3		N/A
org.onosproject	onos-providers-tl1-oar	2.6.0-rc4		N/A
org.onosproject	onos-providers-tl1-oar	2.6.0-rc5		N/A
org.onosproject	onos-providers-tl1-oar	2.7.0		N/A
org.onosproject	onos-providers-tl1-oar	2.7.0-rc1		N/A
org.opendaylight.controller	features4-protocol-framework	0.9.0-Carbon		N/A
org.opendaylight.controller	features4-protocol-framework	0.9.1-Carbon		N/A
org.opendaylight.controller	features4-protocol-framework	0.9.2-Carbon		N/A
org.opendaylight.controller	features4-protocol-framework	0.9.3-Carbon		N/A
org.opendaylight.controller	features4-protocol-framework	0.9.4-Carbon		N/A
org.ow2.clif.isac	isac-additional-plugins	3.0.3		N/A
org.randombits.supplier	supplier-confluence-parent	1.0.10		N/A
org.randombits.supplier	supplier-confluence-parent	1.0.9		N/A
org.springframework.cloud	spring-cloud-zookeeper-config	1.0.0.RELEASE		0c9ce75096280952222f08e7fadf34fde57b434b
org.springframework.cloud	spring-cloud-zookeeper-config	1.0.1.RELEASE		ba3b00cbcc9b9421fafdaeb81598eb07cc0bf790
org.springframework.cloud	spring-cloud-zookeeper-config	1.0.2.RELEASE		8c6b0505b6e4c1c380270d35988b68de8709a5b7
org.springframework.cloud	spring-cloud-zookeeper-config	1.0.3.RELEASE		02a2ba9f77139e3eaf58307c79739097e03ab891
org.springframework.cloud	spring-cloud-zookeeper-config	1.0.4.RELEASE		254a5381db601496f03a454e55a4e0b2d11e85ed
org.springframework.cloud	spring-cloud-zookeeper-config	1.1.0.RELEASE		815d55dd24ee7fcd4bdfe2d2b65d6c8a75c23f13
org.springframework.cloud	spring-cloud-zookeeper-config	1.1.1.RELEASE		03507a80f41b58cffcccf59166dc6dad7ccda911
org.springframework.cloud	spring-cloud-zookeeper-config	1.1.2.RELEASE		bb703c170a658b5c9f7ca97097f696a00656310c
org.springframework.cloud	spring-cloud-zookeeper-config	1.1.3.RELEASE		368112665ebb2f4b1e6b0c5d9001b02ef9c9f54a
org.springframework.cloud	spring-cloud-zookeeper-config	1.2.0.RELEASE		38b154eb679bd1fc08c13dd4b41b2f7533cb927d
org.springframework.cloud	spring-cloud-zookeeper-config	1.2.1.RELEASE		2352cc8c0cbfa9e2701e06d7a281671b1a61b14b
org.springframework.cloud	spring-cloud-zookeeper-config	1.2.2.RELEASE		518da7c7a21c5f5cf3f2a4ff6687e0cb270d3f94
org.springframework.cloud	spring-cloud-zookeeper-config	1.2.3.RELEASE		abc0365abda66a07f3c379b4614770f01e297650
org.springframework.cloud	spring-cloud-zookeeper-config	2.0.0.RELEASE		262bee8ac3fdc69571cf24b0f3df5c986781a3a3
org.springframework.cloud	spring-cloud-zookeeper-config	2.0.1.RELEASE		9c2bbde11cf28ede5ca6211b0a821a51092c01e8
org.springframework.cloud	spring-cloud-zookeeper-config	2.0.2.RELEASE		3866bb03f3a8deb2cfeac1a77abb9af48da5e6ca
org.springframework.cloud	spring-cloud-zookeeper-config	2.1.0.RELEASE		9f3d953872a1e35e8b82384b0e84f9d5a1c7bba0
org.springframework.cloud	spring-cloud-zookeeper-config	2.1.1.RELEASE		b4fb0ce72bfa20bf7dfd73c64fe1d626aa531a22
org.springframework.cloud	spring-cloud-zookeeper-config	2.1.2.RELEASE		6c57697c417fbfb6ecd60e6974c1fc8cea86be2b
org.springframework.cloud	spring-cloud-zookeeper-config	2.1.3.RELEASE		b57008570a4afb67c2d6ff63a0d367673c4dd37b
org.springframework.cloud	spring-cloud-zookeeper-config	2.1.4.RELEASE		93d0d4d869494cb286cb5b93a0cc62675c8a03da
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.0.RELEASE		62800d2859d496f23722dadb78eca56f2bc12b9e
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.1.RELEASE		792bb096637d53911d7db431d10062ba72d1cb36
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.2.RELEASE		69a9ad801609bddf28065ba924509a05463b1a7c
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.3.RELEASE		bf44b440db4193292b1c095743b5f50dd058b684
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.4.RELEASE		d229e27bc68579ebaf0a98eea4544197f35af2b4
org.springframework.cloud	spring-cloud-zookeeper-config	2.2.5.RELEASE		1b499542897f038eb63b7a842e290e06583fd894
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.0		c31897c7df26668f222019a5c1bf27791be1fbae
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.1		dff299e8214a653951cf8f9091a9f5c9270805b4
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.2		1c9fd4c282602f381ad20bb903bb5873f46a7f21
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.3		74d9fa26007f45e813761cd2a86c8d62717fabe0
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.4		b2b22e4dab292100924012ababbad3d5a6d63d14
org.springframework.cloud	spring-cloud-zookeeper-config	3.0.5		943a8990276b00be074050b5fc081ef326abe7f9
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.0		93880fee802f66a4dafdd750f67aa84f7789a407
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.1		24accd3bb26ea824b9376fd9f6e2857053409c1a
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.2		a9fbc2d08b8effa38da86fffe250c79221dc6ccc
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.3		48a20189457c53d42e416ed727cd6b4e38cff055
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.4		9c3f2c6a8a9bfd2b7a578a2c63617dfa69f2dedd
org.springframework.cloud	spring-cloud-zookeeper-config	3.1.5		1e333472c9291c5152367990c33aff0ed86b6bb8
org.springframework.cloud	spring-cloud-zookeeper-config	4.0.0		3f1d1a5ed64ebb164594e5861d7ecbffaf560bc2
org.springframework.cloud	spring-cloud-zookeeper-config	4.0.1		0e5aff96c0b384c324abcf253e365f2a459fa9f4
org.springframework.cloud	spring-cloud-zookeeper-config	4.0.2		215011fd47a89431815235191fe51de686c5efde
org.springframework.cloud	spring-cloud-zookeeper-config	4.1.0		9caca03616901712d2ec547fce99b774ebc5ba72
org.springframework.cloud	spring-cloud-zookeeper-config	4.1.1		5b11c5d73b3c1cbf3d972ee2441cd5164b0a5c57
org.springframework.cloud	spring-cloud-zookeeper-config	4.1.2		1b0ee7d6382ed1697e9a9b615a01329a144816bd
org.springframework.cloud	spring-cloud-zookeeper-config	4.1.3		d58f97a2386dc24ae312935af8c8f6f2ca72886e
org.springframework.cloud	spring-cloud-zookeeper-config	4.2.0		21cd01e51220a96bb29e332e9cea08ce9b2ee70e
org.springframework.cloud	spring-cloud-zookeeper-config	4.2.1		ec0f593860f634f2ee14529c923c57ea62a2be11
org.typelevel	simulacrum-scalafix-annotations_sjs1_3	0.5.4		7fb1895a6aa1db064dbf4c3393865e05ade10514
org.webjars.bower	es6-promise-polyfill	1.1.1		406a546c14cb6a8d4c5879fb75099c372ee86c63
org.webjars.npm	logform	1.10.0		165abe5c63622ed0001ce78f24694d2d866c4975
org.webjars.npm	logform	1.2.2		b1571af8d78e16623fc1482f7b186e8414fcd59a
org.webjars.npm	logform	2.1.2		a9f49188720bb1cfbecd797d64ed14f03bac1f63
org.webjars.npm	particleground-light	1.0.6		a36515352e882e1dae62556f8ffdde925d699096
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha1		f6ad089a2caec745d2a61e9c1fc7eb832fd0e09f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha10		eb608fa072b6e1c45d288fe02317e4f5457c9d32
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha11		296d2ec793353b08134a6326fd860025832a6cf4
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha12		e7cbeff9fff596b65593d28acae36f8b0afce1a2
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha13		9e78f4b71a5d98b99d0fe191b01422aa0d6b08b7
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha14		77658e8a08a725fcb0ccf17d0d5ff2684a20d8f1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha15		34b1bf3fea38f2e87cf402788de8d7c723aaf606
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha16		d75223fa19f7bd3151f31f492b1ad9f40d9f6ac1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha17		8dc7001346e9d39bfd0620b64468518dc1af96fd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha18		3a684b76a8d37118cf51b50d6d86aa67714c47f1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha19		e19118948a2485d8a2ba70b8bf1ed9971560c4d6
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha2		2ed87c0f705fc6a2e805c8bdb3eaa662250ff40f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha20		537ef20889847c25434e0f2f0e6c64a13843e7df
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha3		a767a0786d5009ded079caef5fe15a0d0fe89177
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha4		5778a8940bfa0478f7bdc99b2e66dc6795eb02d2
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha5		48364c36a675d1b20a2c0fe34da49d4b6dae404d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha6		438340c0eecd3b2892696f81ea2883ad3b08df77
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha7		b7c65fcaff33ffc5e3af71a2808fcb7341d3f0ee
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha8		87b1da57b67e2c4dde7a2430ed6d003cc82e705a
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Alpha9		eaacd6270a60ce9e1dd91ad9c923a2cf108aa9c1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR1		14bcbe6de89d61e4a68ba79b486bec065bf0b135
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR10		f24700e2aa0a72b13861a9ab547082853bc9b0a4
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR11		132c43e75ff8e307335018a8dbda2513bcf164d5
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR12		5cafec44d8777f9c920d0bbffd0b0833029c92eb
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR2		73d8355cc51a3f26330f54164187e2fb8a1098a9
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR3		17318da4c34787371898250b4e8110b33ba35a95
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR4		4de1bb4a3fc5dc72231cf52eadac0df001c2ad2e
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR5		fc8d7b4f56a9ee19a76c7cb7399326060d64485e
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR6		3ebf4e84a5fa97c45a9854e77636dc85b38e1ab9
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR7		d0d743f0d209d3c629a51a0cf84e79f2b187f3c5
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR8		8e5445956732aeac5020f6424483de62044bd74f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.CR9		fd43e5c8f3d64013c967359e9901728cfe8f2fbd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.0.Final		cc0e69fc2d6270295b06b25451004414d2d87d25
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	1.0.1.Final		c4cb3491fafeb2d38cf8ec3fea7e485908a47dad
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha1		deaffdc883cb97ea7652706f0d3aaeee93803f77
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha2		7f9b3bb28bd36fe4c93ae02017c8e5b3f9bed0f1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha3		56e73ae5d3d3a2ae1eeb58fe011dafbd90c3ff66
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha4		16002640fb18d46287c49e8436ebd3e99a29954e
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha5		d7e13100458f302b8e7105c485290e54bee150e2
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Alpha6		bc690c921879fda473e4c5a238aab69e44adb610
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Beta1		0076d0c2c93210aef1a5e3f9909588b9bbb191d7
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Beta2		05fde03474e13cfeae3ac394ada5885890768f22
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.0.Final		0e6b7b31822576a597cf8d5c9df7cb92990dbbe9
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.1.Final		f7dfa1f663bb281208947a2acf2e569e3bd57bd5
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.2.Final		9ad41a11b5599ba054bddc867f27d92b61c0f896
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	2.0.3.Final		21dcba3531125e352f3f1bcec077f43172b86842
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.Alpha1		85b8763a5785b3afb1ccc7778b221e4db26ec610
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.Alpha2		28a364e6dcc27f789378ccca5c4edec40ed26263
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.Alpha3		82031bad4158e3280843ea1daf80e25aa937642e
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.Beta1		295f801532d38352a2fbf924ef8bdaf22d84e0a1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.CR1		237c33731df6bf9884905b379b56862fa0d3dd64
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.CR2		814a21ce235e6ccd524e036002e697b33dc0f119
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.0.Final		d4c39476d4a8c2d282bbf686292a0efa864902ec
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.1.Alpha1		ce29b4a5725a0359b610073966d2270a7f42b431
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.1.CR1		d7949d00c5cd9c5420aa97b19720771ef2b61b35
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.1.CR2		d65dc81da87f7b41665300fcdaff69b46aeea1dd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.1.CR3		d7bb6c6d4f2a4f6bb46c35618f3ce8f80b122bc4
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	3.0.1.Final		5c76912bda5f72303743b91ab64dd395fc1895c2
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Alpha1		2da761342ed4704d5068f71918f3ce2fcb77282d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Alpha2		dd72c3985f448fcaa766c622e7e1bd0ba0b6396f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Alpha3		92da5efb40b15a6e8f61a5cd7720c44fb0a38763
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Alpha4		8bab74fc83a53e874d44edab5873bee0a99c5c74
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Beta1		7c1fae86700befa70a2c78810b83db81363cb21b
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.0.Final		5251ef75a6184e28b9b8e9fb9e79040ade3c8294
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.1.Final		de9362852258b6e90c8679809feb16fa83bce625
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.2.Final		e347b2a87e32cdfafdbbd4036c05607f4400ef83
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.3.Final		fc320c8e9d1bbcc8464af8a628f2cae6c7780dc1
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.0.4.Final		671c497abaeeb7bc9c18519f0b978164d72a24f8
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.1.0.Final		11dab5fc2ec51b474a2240d9927e86874e84e282
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.1.1.Final		655ee6740e0ba6de6781d321f26d93ab62414450
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.1.2.Final		69cf940ca29c14cc280e57f8f5b4181d26ee5757
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.0.Final		a06fcc11f717fa2c1049c39f1fb6b8896449b9ff
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.1.Final		c59939d89551a2f9ec6e5c3b0bbff140a7ce2859
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.10.Final		e8044d77a58c4112332ef96f38f8469cb6e17ed3
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.2.Final		3d173ae63d776b21df94d0688691b398d672ee5f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.3.Final		8839fd7e5b91c372f59f08940cf35b59c4c78f1a
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.4.Final		91a2a035a3ba08fd5a0c67d6485a67d2bd66fc38
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.5.Final		31e9a51ad572a7dc6436f5fb575e649bb8722c44
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.6.Final		191d50d87dcb7ea1be0b18971cba58a466ae2185
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.7.Final		1a7109fc1dbf008445839920e9cc9f441d0895c0
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.8.Final		4c33843026fa86be08e7154d4add374d1fac7c30
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	4.2.9.Final		46e7f619e48c76138f783733ea21ee572d730b06
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Alpha1		342a039d7d798cfc38c8db5da824f4fd34decf1f
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Alpha2		c28c0a25a189291a797673ebf178f0c4bf662f4e
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Alpha3		ed1ae2e14ff1a267bd7355cae0732e8bb497f272
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Alpha4		43cf29469916b961edf1bf17623d5e05e1d7a35c
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Beta1		dbd98db8621a709eb380cc576e783adcbc3b5a8c
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Beta2		36be130123a2ea4e596dcdc8203a785998a7f1d0
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Beta3		70afeb8d9ab0c2d719e54710262ce9a99c7ba9a4
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.0.Final		d4800b67cace52d1133799080d9518d9018b7cdb
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.0.1.Final		e249844efd020ea03477aa4058d8443a8dbe0082
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.1.0.Final		90cbbced16e6fb09cb3fe3fdd95d760a8879c615
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.1.1.Final		e6343ffaec9436c9fa9629baa404c3e497e19304
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.1.2.Final		9b7de1abedd10d9a42ee13bcecf366ea2ee0430a
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.1.3.Final		3110276602719d6a4836a65bb4d5e842a3d2670d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.1.4.Final		9630a91f3e71a4406d59c7ee2d3458b0b70655bd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.0.Alpha1		23a7e84680e37c4655c74f52be351b421c2eef3d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.0.Alpha2		ed20da468c41c46ae1952a7e59bd770f78066ea9
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.0.Final		eb7eba9a0b3f0b87cd2e19c2c83e0d9aef9d8275
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.1.Final		c242aa12bf937ea1e248e2d4fbf91b7f7da0a4dd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.10.Final		bae3a76a6713db029efe5eb7af781f4d42fb4553
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.11.Final		16fdbde6ab8f2e7ed2db1c5a7a570aec534e40ae
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.2.Beta1		182f79e87f3dcec4b52046bfeb222dc030212ae7
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.2.Beta2		af67fc978f3d20ec4639ebb92eafc2a3d43e69fc
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.2.Final		23d7d2bf995ab2252b106e58d1112baa14aa5665
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.3.Final		f827e0eb66765f44b32c25dee57a9f32a60650dd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.4.Final		197e8f08d83b08cbb9b47ae92df131e570a959cb
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.5.Final		42a576bd39df24c93ba920e22733aed44f9131fd
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.6.Final		162f87c97d9403975abfc19331f24deabd00efeb
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.7.Final		756343a9fdcdedb631ce943e61dfc26970a1746d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.8.Final		ee266b57d905db6ae74c46a5f7f149f55d34c424
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	5.2.9.Final		1351867b9221d06006fd8d2db8b3e5067b455484
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha1		939ac44b94edfb403d8488ee3fb6a67f3f193a5d
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha2		0dc16c235a38172c244af4e447a34e7201c0a630
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha3		53f3f7ad2c03d9f05f56687ea6ba372bfa1a203c
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha4		a2e49ddaf44a84166d2c79c9c622f8cb042d31d0
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha5		148a325e7c4cb75a1bbcb4cce16d4772f89c32a8
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha6		8d401e030e08d80a594de3c1ad7acc583b392ffb
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Alpha7		33b8688854b2eadec5b1145aa6f0b77642c27b67
org.wildfly.galleon-plugins	wildfly-feature-spec-gen	6.0.0.Beta1		7c3207b597513daa6f8053c109aad9b082e50a48
