at.released.tempfolder	tempfolder-sync-linuxarm64	0.1		N/A
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC2	resources	9e340b27fc532bbb0182d177c0710b0b86f86f3f
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC3		bfe29570b01ff95cc7365de499561a433e4a218d
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC3	resources	1be1a0775a07238e1f82cd90a1a4c9746e179b3e
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC4		0a02f5dc8d65ec5eaf1fe6bc0243209544d0bdb4
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC4	resources	b0acf9b8956febe62797033e819d36a094e3b341
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC5		153275226d04af636c7dcf16f8cb05778321f681
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC5	resources	4e5822a935b190368af7d81970e7d990e5abdb35
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC6		9cfdd7b3464084b5ab676add3ef889ebff50c2ab
org.apereo.cas	cas-server-support-soap-authentication	6.4.0-RC6	resources	c5c283fc1725e0918f28277669745630b37bd643
org.apereo.cas	cas-server-support-soap-authentication	6.4.1		104b7f3279c9ae4f04e8aedef66a9fdf91928d8f
org.apereo.cas	cas-server-support-soap-authentication	6.4.1	resources	c70685265b7b1a47523fde22c74c045bd906db8a
org.apereo.cas	cas-server-support-soap-authentication	6.4.2		1057eb81e643cb0cd1312f0a98fb05ceca8fe36f
org.apereo.cas	cas-server-support-soap-authentication	6.4.2	resources	667a01cf62c3087bb6dcbd8e15f8e95af86ce602
org.apereo.cas	cas-server-support-soap-authentication	6.4.3		e82837b0c2f6fbfc066856cdf6ea71a910af7a03
org.apereo.cas	cas-server-support-soap-authentication	6.4.3	resources	c97ab1565114465031563935d6bf4b04b6d43a16
org.apereo.cas	cas-server-support-soap-authentication	6.4.4		b6b6eeb6da19fe7aea72641a8b3a1b4e31d0e5f7
org.apereo.cas	cas-server-support-soap-authentication	6.4.4	resources	e65435f762b0c1531d4bc7b8b61cd199b9bfc48a
org.apereo.cas	cas-server-support-soap-authentication	6.4.4.1		0015c6edf59dd50620d856fae8b892c99e957349
org.apereo.cas	cas-server-support-soap-authentication	6.4.4.1	resources	d5f2acc563ff3fed0302d2e43b8be6ec48f3f66c
org.apereo.cas	cas-server-support-soap-authentication	6.4.4.2		f2f7805c108345e50923505ce42e6028e691f833
org.apereo.cas	cas-server-support-soap-authentication	6.4.4.2	resources	352f3d6a63e2018c18c74b6ec8323d6bd64c59a9
org.apereo.cas	cas-server-support-soap-authentication	6.4.5		0f147668b43ef53e4564ef5f4d9df5ea0903c401
org.apereo.cas	cas-server-support-soap-authentication	6.4.5	resources	b9523bd07a231a41ea434958864bf712643eff49
org.apereo.cas	cas-server-support-soap-authentication	6.4.6		33296a368c7b6f059d6a1978fe79f71fd21ac230
org.apereo.cas	cas-server-support-soap-authentication	6.4.6	resources	a97a3a5ffce3821354964dd0df074fc54da9e974
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.1		2e97107b2aa8c46fcfcb48caa8d04aca1e306005
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.1	resources	82658419978df5093712cff0f03b42f9ddaab7ab
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.2		237c88b387d31832af08c8b77d29ccf48a771802
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.2	resources	06cd5dcf981efbf24efae3cd9c8dac4d3b86d58f
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.3		b1f83e2bda780734baba8797b1c9bb80bd2c784b
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.3	resources	fb7e80b3ad61cb99884e243b8ff524c25339808c
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.4		b0ff840c680de93a2481067f46f2d954513a2c9c
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.4	resources	6c562efbd6699cdb922b569159c4317d71e5a9d1
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.5		2a627363312432a0deac7366e9f45f73e8051e32
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.5	resources	f8ac7223869962ecc7f4d881ff73fe4ea2f1aac1
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.6		7cfa5a0dc816e780010263997e5f7d700a0d881e
org.apereo.cas	cas-server-support-soap-authentication	6.4.6.6	resources	b592e900f7aeb02cbe919c198ecf28ee4b6d965e
org.apereo.cas	cas-server-support-soap-authentication	6.5.0		3cd7f0bf8d565a5df8ded840e90d839efdfe72fe
org.apereo.cas	cas-server-support-soap-authentication	6.5.0	resources	45c1c855810b93eda25dbdd1177dd5f877436da6
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC1		831c58b3c21b129947246ef1348bdd75e44c3272
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC1	resources	f080450d9f32c26d2b936be24d8cb61f20c38520
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC2		27e3c07ae4142fa9bd5ee52b76c25cb3bd8699c7
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC2	resources	03b7fb7f0e1bb6cc7a1924b79d17c3d4d70af291
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC3		f0df5a5d4e37666ed2e6531616ebe48855b8fb2b
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC3	resources	53d168ac57a9adfefd3fe5925fb6b7fc76f47cf5
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC4		6dc93d453f9efeab7d8669af1761e8a2ef5d18dc
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC4	resources	7b388da7895ed1c4aa1209fb75d9e99737908525
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC5		c2c44fd77e65a3fba4bb7fcc37d41a33779de61e
org.apereo.cas	cas-server-support-soap-authentication	6.5.0-RC5	resources	2f956cdd742f80179f642e163d6ae6da53156835
org.apereo.cas	cas-server-support-soap-authentication	6.5.1		6cb1773f56c5a04cad32eb7f24160a093b6c2be9
org.apereo.cas	cas-server-support-soap-authentication	6.5.1	resources	e40d1e1b85170102cbf691e25da57bedfb53a88c
org.apereo.cas	cas-server-support-soap-authentication	6.5.2		eaac1c42d5d51b6d247b757261e992849ec6e083
org.apereo.cas	cas-server-support-soap-authentication	6.5.2	resources	028f0584829b96ba128db4a8da6c1c8302bfa7f0
org.apereo.cas	cas-server-support-soap-authentication	6.5.3		5877de2470503051a666055c598be6445f851860
org.apereo.cas	cas-server-support-soap-authentication	6.5.3	resources	72893db471c896d64f280680b25ca6aea589e006
org.apereo.cas	cas-server-support-soap-authentication	6.5.4		bd3c272cbe65119c5310632758591ec527125c6f
org.apereo.cas	cas-server-support-soap-authentication	6.5.4	resources	689d30b44695be7f3a8052e5523087f1c63ba0ba
org.apereo.cas	cas-server-support-soap-authentication	6.5.5		2672450910fd86a54ac41a78fa7102fba0b5fa68
org.apereo.cas	cas-server-support-soap-authentication	6.5.5	resources	406e4b1741079ffefd015d94ea2077b937ace50e
org.apereo.cas	cas-server-support-soap-authentication	6.5.6		6134dea5bef351f2987eed3fafd3571f15c12052
org.apereo.cas	cas-server-support-soap-authentication	6.5.6	resources	1be38f18fc3659c5d64f90e1aaee45b6b719c69e
org.apereo.cas	cas-server-support-soap-authentication	6.5.7		77262e14259378d1257ebb1f9369b4a08856bd15
org.apereo.cas	cas-server-support-soap-authentication	6.5.7	resources	d65d824691042a80f2002109f995b7141d36e344
org.apereo.cas	cas-server-support-soap-authentication	6.5.8		096a21f25693b828a7f17a2d8827bb28b6bf6161
org.apereo.cas	cas-server-support-soap-authentication	6.5.8	resources	5ac49653fcd3803b36d5e8168a9969894b30d8bd
org.apereo.cas	cas-server-support-soap-authentication	6.5.9		a43c883ea28c716fb2c35634b77cfa7213a753a3
org.apereo.cas	cas-server-support-soap-authentication	6.5.9	resources	3c2fd53adf14eef8c8ca9cf75ae8e76982615fcd
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.1		690f0a3765477baff66bde785cde8ad565b17470
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.1	resources	9245714d1da3aa9101743717ef5edeca905a9e7b
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.2		c42442e5a07545411ae03323023f269ed8b58543
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.2	resources	90ff320fee1a7ea645278e14632f83630fe2feeb
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.3		25b0fea1b8540b158346dd97938df920dc4e69ee
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.3	resources	be23b316bfdf409ee94b88cc3f257ee62e4289c3
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.4		00bdb59b93ae7a34d4a28ca626b4114ca5eead26
org.apereo.cas	cas-server-support-soap-authentication	6.5.9.4	resources	c2eea28bb1a4a5bff5081e2511a7f2683b96a372
org.apereo.cas	cas-server-support-soap-authentication	6.6.0		9c05f235793c5835b13aefe0d41893e009004580
org.apereo.cas	cas-server-support-soap-authentication	6.6.0	resources	781bda300c8ac3d5c9f669cb1964646b8a9e72ff
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC1		2b3eb5de565e46d76c9a804cc33d85c7525731ed
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC1	resources	6a15c3b5267c6e07cbb6eb0fd647df180633260d
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC2		c798a55248dcd6de106d3938ec9d080846f09ff6
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC2	resources	cdeb2d9f82a10a26c313fb2be72455906b3bfd37
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC3		e8ec229a20c074befb0fd875e2943aa6785d920f
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC3	resources	b30780450449a6042087e1a28fd7995db8710b61
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC4		f92e92d3b9b0d88a60ac87f56f556b0183c9e5dd
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC4	resources	9057e0e7b5a7eddf7311e26f68585da4da6d8ffb
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC5		8708e4dc38838cd5cfb8ebf5ab074567d7d075a2
org.apereo.cas	cas-server-support-soap-authentication	6.6.0-RC5	resources	9bf91116a025430f8e2a7695fbdf4c89d301707a
org.apereo.cas	cas-server-support-soap-authentication	6.6.1		fa7fa5973898f38618573e54ef1bda9c3b769e94
org.apereo.cas	cas-server-support-soap-authentication	6.6.1	resources	f8c9da66525355223881578c12595903d9e3a7e0
org.apereo.cas	cas-server-support-soap-authentication	6.6.10		5e8db668525026058f0306e51ef8f78e20ab2b9c
org.apereo.cas	cas-server-support-soap-authentication	6.6.10	resources	d3314ed00a1a28fe397784446f07604f5c3625b1
org.apereo.cas	cas-server-support-soap-authentication	6.6.11		3108ba3fd95d2fb10e79ff2a2a3658a9a33cea07
org.apereo.cas	cas-server-support-soap-authentication	6.6.11	resources	cea2472bd099532f10a4526bf5525572d4554978
org.apereo.cas	cas-server-support-soap-authentication	6.6.12		a6987c1a4b958e76e653a070b13e554b1a394922
org.apereo.cas	cas-server-support-soap-authentication	6.6.12	resources	3d19723c402f97ff1d1315ea26768d14b8cbfab7
org.apereo.cas	cas-server-support-soap-authentication	6.6.13		4538a03b2f02735d5a33602b5ac057eba8a0aeb3
org.apereo.cas	cas-server-support-soap-authentication	6.6.13	resources	75c1eeb89c01f10b37b3ebac3b760aaf93fffac9
org.apereo.cas	cas-server-support-soap-authentication	6.6.14		7768d1fc7a185e6c8791ccf4c1125bfccf81b0a5
org.apereo.cas	cas-server-support-soap-authentication	6.6.14	resources	285150539981b876d5051d437c1d2eed279f3d26
org.apereo.cas	cas-server-support-soap-authentication	6.6.15		e4117d83ad60876b899b0c948e00d1cc279a286a
org.apereo.cas	cas-server-support-soap-authentication	6.6.15	resources	c8236c57c9bfb814ddf01dccf9fc4b87456a3607
org.apereo.cas	cas-server-support-soap-authentication	6.6.15.1		2f1aa46bd1bed2f0e72e06b85e064a366ca7e529
org.apereo.cas	cas-server-support-soap-authentication	6.6.15.1	resources	9e0028d29c33b75416be4babe341eb7af6cfbe02
org.apereo.cas	cas-server-support-soap-authentication	6.6.15.2		123a695a2ae0969c7b783bc53cb8eaa2c2594100
org.apereo.cas	cas-server-support-soap-authentication	6.6.15.2	resources	c9f27a4c2812011b25a946683bba7d157d2c088c
org.apereo.cas	cas-server-support-soap-authentication	6.6.2		8ec4a22fd9ce06eeebb71b020fda7fe5ac02cacb
org.apereo.cas	cas-server-support-soap-authentication	6.6.2	resources	377a6d7c091260635dd2dbd8f325f921ae199d4e
org.apereo.cas	cas-server-support-soap-authentication	6.6.3		0501ea5d5abc3cf1a64992762bb965791ef18dc0
org.apereo.cas	cas-server-support-soap-authentication	6.6.3	resources	5fb703a2ec2caa2d004dcd8309f9b37b8b4deb3a
org.apereo.cas	cas-server-support-soap-authentication	6.6.4		c3fbda7be0fd6e16710ed12d9568cb2b7158f163
org.apereo.cas	cas-server-support-soap-authentication	6.6.4	resources	0537278088059537facab30f839f490f3e6f9002
org.apereo.cas	cas-server-support-soap-authentication	6.6.5		f430cae493a2da5d07a0403548bd6f9e10c88043
org.apereo.cas	cas-server-support-soap-authentication	6.6.5	resources	7cff15ee225ed804a1a9e0ff29f1175a3f5d0bb1
org.apereo.cas	cas-server-support-soap-authentication	6.6.6		7ea40411dfe8e337286f3f95fd9d8b2340074813
org.apereo.cas	cas-server-support-soap-authentication	6.6.6	resources	9e875e5500d94fbe6c33282aec064ad9a5a740d9
org.apereo.cas	cas-server-support-soap-authentication	6.6.7		7d10b8d307932f0ff12dfd1d45c00225d17797fa
org.apereo.cas	cas-server-support-soap-authentication	6.6.7	resources	a32b897a304ec1dc9830acad690fc473916a8139
org.apereo.cas	cas-server-support-soap-authentication	6.6.8		1a06f55af59364ab3b0b1c74134bd2a62cad737f
org.apereo.cas	cas-server-support-soap-authentication	6.6.8	resources	4f92ff7b1c86f332a27826c10e41dd85b465917d
org.apereo.cas	cas-server-support-soap-authentication	6.6.9		8464f28e055bf5de52c6a445cd283971bae5b5ac
org.apereo.cas	cas-server-support-soap-authentication	6.6.9	resources	03a8adbc892aec5336cf95175056ebf0208e7fd8
org.apereo.cas	cas-server-support-soap-authentication	7.0.0		9e49853e741b1d70dc594c3c85f473326bf7c78f
org.apereo.cas	cas-server-support-soap-authentication	7.0.0	resources	433e47f7184bb2df4e38e379ad273d80ff5bf9be
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC1		d97dcb74654d488f1ba9582c63086ebe4bddeedc
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC1	resources	bcc78271db6253137122e56a52b79b1858dd5dce
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC2		e004b1041881dd5d342510ba0b4a00c1cb746af8
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC2	resources	c707a9a464835f63a83d4c9a1720a5a86f75f11c
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC3		14e7572fa68a77c5f9147c19620bfe0bcf181797
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC3	resources	9eadb5c060a86800ae1be088c311876037cb1270
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC4		6c7e0fc1139f293b5291f843fdddc207e5ec79ac
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC4	resources	02ca8d67adfa768cc7396c68260090353afeaa3f
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC5		68dbf550127583eb52a34f365b17d4d962201e1c
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC5	resources	e82623cb18e2cbff1c3119d41636ceb216311272
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC6		587d159eff12ca4e1742a82f624efef98eebefd2
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC6	resources	de79a829a8586c16c2f8b98b90fbd3822e779b37
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC7		d29fae7a089f5f5d36c219eb757f81c5e5303d42
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC7	resources	84b91f7d1e1467f58e6e39dc982827014ff00ecf
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC8		2f6b2c7913484b8bbb681b36dbe009e70da68285
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC8	resources	8b6378f5b987815a629425615a69983ba459fecf
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC9		b696633f342a7eaef6e3106918f3e696abaf21bd
org.apereo.cas	cas-server-support-soap-authentication	7.0.0-RC9	resources	0d1b7ef17a1c3f4a5c8b0e010d9686ad976e5c3d
org.apereo.cas	cas-server-support-soap-authentication	7.0.1		b6aa064ba8bae7428d04f4ed669da60a4b6d18c9
org.apereo.cas	cas-server-support-soap-authentication	7.0.1	resources	236dcfde7036480b09c3fca96b8a246433c7bdb3
org.apereo.cas	cas-server-support-soap-authentication	7.0.10		758f056f3fc579532a3d27e70543678483aebe31
org.apereo.cas	cas-server-support-soap-authentication	7.0.10	resources	e3773ef0938b5b5765cf2c9f059e3d9ac4538684
org.apereo.cas	cas-server-support-soap-authentication	7.0.10.1		4d57f7ef4f203b9a2b53b93b9d38a981602b642b
org.apereo.cas	cas-server-support-soap-authentication	7.0.10.1	resources	06a87d9af594812c456ca0f26192af5bc3a752a8
org.apereo.cas	cas-server-support-soap-authentication	7.0.2		f5b2fd97e0f6771e53e4bdeee3c232cc2758f580
org.apereo.cas	cas-server-support-soap-authentication	7.0.2	resources	8dd9f9b8fe1e6b763e0bb1e95631a3198f025c85
org.apereo.cas	cas-server-support-soap-authentication	7.0.3		71beb1e1e4bcc7b25f5b4532ea5685bd1c9a2787
org.apereo.cas	cas-server-support-soap-authentication	7.0.3	resources	a2fdc97c7bd63bcc9707c4494bdc68fd69c31df1
org.apereo.cas	cas-server-support-soap-authentication	7.0.4		4900652ce2478ba2690036a9fcfae662e40184b4
org.apereo.cas	cas-server-support-soap-authentication	7.0.4	resources	f2e9886688e16b87ae57f606faafe5bbd30db6e6
org.apereo.cas	cas-server-support-soap-authentication	7.0.4.1		cf1011d1da53144746abf3537d383e12bab37ac4
org.apereo.cas	cas-server-support-soap-authentication	7.0.4.1	resources	733a1e6bbed5d6466c017dddf747492199e99902
org.apereo.cas	cas-server-support-soap-authentication	7.0.5		2fea1dfdc8a7d82817f3e34313c172873de4dc6a
org.apereo.cas	cas-server-support-soap-authentication	7.0.5	resources	1b749016560584e9c033c9b71a5d6bd4a19fd731
org.apereo.cas	cas-server-support-soap-authentication	7.0.5.1		878809665a74ceb425135add675975e45d36daa2
org.apereo.cas	cas-server-support-soap-authentication	7.0.5.1	resources	8982eb063efaf0136c585f7e0c23dfaba405fb43
org.apereo.cas	cas-server-support-soap-authentication	7.0.6		b906461c25c320ebdc60d408109de1a1238f389f
org.apereo.cas	cas-server-support-soap-authentication	7.0.6	resources	e1dd32d1cc62efcc0c4fbafc3d9892bf1db1b8ff
org.apereo.cas	cas-server-support-soap-authentication	7.0.7		4dab82e0cc8e4962db3bdb36d7491ceb0d0ece2a
org.apereo.cas	cas-server-support-soap-authentication	7.0.7	resources	28beef518ae0c720a0acabcbf3104619d4533a32
org.apereo.cas	cas-server-support-soap-authentication	7.0.8		d576c870a55b9640a2c372db98faddde35ac3c98
org.apereo.cas	cas-server-support-soap-authentication	7.0.8	resources	efbfd79e0aed37b3e50ce623a5300fd90f0f6074
org.apereo.cas	cas-server-support-soap-authentication	7.0.9		5c7eda3825b0d1f08346ca0b33b78d7731f2ccc6
org.apereo.cas	cas-server-support-soap-authentication	7.0.9	resources	beca5a5513e0dad2b70024a52070751c0b0018d3
org.apereo.cas	cas-server-support-soap-authentication	7.1.0		dbfce5c0c96fac4738771aeefe8cf8c2b4e799c7
org.apereo.cas	cas-server-support-soap-authentication	7.1.0	resources	153038aa840ac70d902c9fa432c236e4323c7c6c
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC1		46fd512341be255061c71fb05972c430905a8728
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC1	resources	12a66862d49957560afb007a6f28ce7c9798f36e
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC2		96164d6b1376a4a5a9ef4b3e129c4e045317cb4f
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC2	resources	8dfd8fdca407ff88e1966e619920cbd3ee2d8611
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC3		7449b5754b5997b6c55c30acdcf990762baf2e51
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC3	resources	47330b8ee8eca7093066de07d238f8109827f605
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC4		5938895dd1e5b42d967575937aa234fac722c6cf
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC4	resources	d05a99eeade60725724a4db7f2fb84ba4037d340
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC5		5e040a6a62fa504c0d068812305eb348266d84e3
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC5	resources	935cc7f6e1de4df0594deec08aad712d246b8468
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC6		94b6674f0c3d9e290d6d964cb1f9a7ddd6fee00c
org.apereo.cas	cas-server-support-soap-authentication	7.1.0-RC6	resources	4d589e0a0192f22831de86f2ea2544f9c682df7f
org.apereo.cas	cas-server-support-soap-authentication	7.1.1		29b911cc0055d0e534f9cfb684a2dbe2025db317
org.apereo.cas	cas-server-support-soap-authentication	7.1.1	resources	c87da5a98db5aae7f1c19d1dcb3e1ae9e22192ef
org.apereo.cas	cas-server-support-soap-authentication	7.1.2		68c4a874e29eef6e8a376dec2913a026b4fd77f3
org.apereo.cas	cas-server-support-soap-authentication	7.1.2	resources	7dc272c64bb8873d9604d53ff0ab84178fadd525
org.apereo.cas	cas-server-support-soap-authentication	7.1.3		938499ba105e9ac1f961d2e3903aa588dd138329
org.apereo.cas	cas-server-support-soap-authentication	7.1.3	resources	e6dbd35f5d3833bee068e34533a61fa97650a169
org.apereo.cas	cas-server-support-soap-authentication	7.1.4		07adabb10839522695a6af66310a6b2fd12f7bfe
org.apereo.cas	cas-server-support-soap-authentication	7.1.4	resources	257bdf653ca752a93ef84e7d53050a64039dd805
org.apereo.cas	cas-server-support-soap-authentication	7.1.5		fc8253db8dca8689ea43b9b8d377b78b53d5835d
