cc.kebei	onion-easy-orm	3.0.0		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.11		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.12		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.13		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.2		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.2-RC01		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.3		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.3-RC01		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.3-RC02		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.4		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.5		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.6		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.7		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.8		N/A
org.apache.olingo	olingo-odata2-annotation-processor	2.0.9		N/A
org.atmosphere	atmosphere-play	1.0.0		2af5f986dcb84c03d9a0fa1365ae893e98869b76
org.atmosphere	atmosphere-play	1.0.0.RC1		66d3ff8ac08ce103311fc0f5acb7ab2814f5a387
org.atmosphere	atmosphere-play	1.0.0.RC2		66dcb89ea26c27854240b6ee7856c3955c2ead3f
org.atmosphere	atmosphere-play	1.0.0.beta1		69955844130d393c72363e2925075640db28f7bd
org.atmosphere	atmosphere-play	1.1.0.RC2		8dc1cb3b2570441727d1c78bd93049bc46a72e25
org.atmosphere	atmosphere-play	1.2.0		070c9db34f420ca40259105a2eaf8da03aa56c8e
org.atmosphere	atmosphere-play	2.0.0		56ee8c8adc12735eda4c5b6b246d2934806c9952
org.atmosphere	atmosphere-play	2.1.0		a45ce390f0d26bc2302c2f1ffd795a4c7b816b22
org.atmosphere	atmosphere-play	2.1.1		6150c05b8e53e556d074b1318e4409934b5e3c87
org.atmosphere	atmosphere-play	2.1.2		7c2108bf3cdcfbfa37c2aff4a0d5c6d306fa59b2
org.atmosphere	atmosphere-play	2.2.0		d61c7919f9ef4e9fa5c9c37c8f16abadecf1b8cc
org.atmosphere	atmosphere-play	2.3.0		61d81634a12756875f73ba689b814c73315d3d6a
org.atmosphere	atmosphere-play	2.4.0		da0d2b4668792676a38ccff34c7339c0eb064e39
org.atmosphere	atmosphere-play	2.4.1		14079e84496dad37afe4bd82638328d7f4ac2271
org.atmosphere	atmosphere-play	2.5.0		ff27359fd60da60dea15bfde90a5d96924d27454
org.atmosphere	atmosphere-play	2.6.0		dc41316d93102b372cb009033aedc0bcfa8bf1ae
org.atmosphere	atmosphere-play	3.0.0		280bd1ae28f2ad50372a62e793711dfdbea0f003
org.baessie	testtools	0.1		a7b305c5900c6f29317cebc58c966b818c70a39d
org.chtijbug.drools	drools-framework-login	2.0.0		2594ed347b3e852ecf890ebac1eebe4b7ef55854
org.chtijbug.drools	drools-framework-login	2.0.0	jar-with-dependencies	8ad651ab28c08dbb82bf7913d3c2a40a34abb5b7
org.chtijbug.drools	drools-framework-login	2.0.1		db5e3364b06e14fe54a6573080e414e8824038ee
org.chtijbug.drools	drools-framework-login	2.0.1	jar-with-dependencies	1207a6daff9494146fa762df6d731d6e9c289e1e
org.chtijbug.drools	drools-framework-login	2.0.10		e1ace66338aaf845ff8a9ea89793841fd3778d18
org.chtijbug.drools	drools-framework-login	2.0.10	jar-with-dependencies	2f9368035bc19c77e0c73e2d575afa6c97fc869f
org.chtijbug.drools	drools-framework-login	2.0.2		70e86921dd0b06f9c0bddd9cab2e0aedada6f424
org.chtijbug.drools	drools-framework-login	2.0.2	jar-with-dependencies	c6a98ba98a7a220bce89e38fe5bcbca9f0d23b8e
org.chtijbug.drools	drools-framework-login	2.0.3		076ac99835bb17f7aa7def188e0cf7c51b02a7e1
org.chtijbug.drools	drools-framework-login	2.0.3	jar-with-dependencies	caa0e6fd8cb6a661ff77e0916763fb351e156ace
org.chtijbug.drools	drools-framework-login	2.0.4		27185a35cc75dab2eadd12328b603641395334f4
org.chtijbug.drools	drools-framework-login	2.0.4	jar-with-dependencies	cf1cff7c3188a905dae11aa43a93bfc8d43b2dbd
org.chtijbug.drools	drools-framework-login	2.0.5		ea869b667a9ca0b53118b00206d8ff57810422dc
org.chtijbug.drools	drools-framework-login	2.0.5	jar-with-dependencies	d14b55a2eee029fee4c13a4f9c5b5face5b50487
org.chtijbug.drools	drools-framework-login	2.0.6		f5802066eff65e4ce26113e9e333a4e8f33e244b
org.chtijbug.drools	drools-framework-login	2.0.6	jar-with-dependencies	5a1153421d03adca175265305c35af7611131771
org.chtijbug.drools	drools-framework-login	2.0.7		de503fccac2a20896f3605de701278f1ffecdc49
org.chtijbug.drools	drools-framework-login	2.0.7	jar-with-dependencies	f394c2510516b7582a44643b19f679e5ebc5dda2
org.chtijbug.drools	drools-framework-login	2.0.8		b3f116a489e0ff250e48215aed25dfe80fc527e5
org.chtijbug.drools	drools-framework-login	2.0.8	jar-with-dependencies	77c174136efdb02072b8e2c5cd6d873ebdc7bf0b
org.chtijbug.drools	drools-framework-login	2.0.9		ac0e4d937beb3f13de0e4aee8db16ec51fa6b12e
org.chtijbug.drools	drools-framework-login	2.0.9	jar-with-dependencies	1d1110e36af59fd8a7abfcabb2769ebca15186d6
org.codehaus.cake.attributes	cake-attributes-mapgenerator	0.1		c0ffe5503fcd7f8f4912613e3c506a6dcd4abe28
org.codehaus.plexus	plexus-interactivity-api	1.0		27a43c136b0779650904d577c35c5659ccabc445
org.codehaus.plexus	plexus-interactivity-api	1.0-alpha-4		0a8f1178664a5457eef3f4531eb62f9505e1295f
org.codehaus.plexus	plexus-interactivity-api	1.0-alpha-5		52112f69f1933c63cc695cd43eb9183741a1407e
org.codehaus.plexus	plexus-interactivity-api	1.0-alpha-6		c06f0eb818633033f09a87d14c4cfb6f39af9a37
org.codehaus.plexus	plexus-interactivity-api	1.1		6a07583dbc56647ae18eb30207a40767d9628840
org.codehaus.plexus	plexus-interactivity-api	1.2		c5d66538e669be08cb39cd71aab5949425609566
org.codehaus.plexus	plexus-interactivity-api	1.3		e60b726018558aeb86ca9a0299ec952f2d927b65
org.codehaus.plexus	plexus-interactivity-api	1.4		089039c8d54a2dc00524274d98fb5183818099f7
org.danbrough.touchlab	stately-iso-collections-androidnativex86	1.2.4		N/A
org.danbrough.touchlab	stately-iso-collections-androidnativex86	1.2.4_01		N/A
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.0		72d154d84eaecf6d4b6a2001a52f3ce6545924f1
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.0.1		08dddc40caddc2e7dc4c0cdecf3f382af81ebb67
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.0.2		60db51d7711a8d791ab08f827b7062a0e99a4086
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.0.3		0badfcfb9b1799ba6341c2bb041cd8b63002b525
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.1		1c80677c51ceffc434b507452cc9250a1707415b
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.1.1		0ebaa3d4710a71f2a01e51fe3b18f40babdb0003
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.1.2		ea9004c7fdf969267f16d854363221089012d384
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.2		e1a7e200806d56164c6192bed1f456c55188f794
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.2.1		e43904ca832d821644b3ec3f3e793bc761abdfef
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.2.2		23b69b8e97c6bfc93937e7979619bb10563bf33f
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.2.3		9885b672230501528b62f7a26bcde76e302c24d0
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.3		f56edb41f3cca6a72db73833dda7bbea57f57a66
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.3.1		0712fac9a75a949e165467ac57bb330fe96b4da8
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.3.2		b93a5060a5b336a846ba36f7d3048f218da8968c
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	1.3.3		06364715c6b8f48bcf11266ea3d340c91d60029f
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	2.0		15281107e08581b8750104c950ffad5b8cbba091
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	2.0-RC1		6fa9a51901e2376aeb7979ac6dc387e0eb2d5114
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	2.0-RC2		87dbba575fb1bfd474a93ae1811eeca1a5db8497
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	3.0		d1c9b4aa0fcfd6f6e31b2d1fbc16419db9ea2350
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	3.0-RC2		a30e27e041708413ffc5140288b33a7df4732c53
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	3.0-RC3		8f9ba45c7558e494ec6ba6556c08bf3050fc0feb
org.eclipse.microprofile.opentracing	microprofile-opentracing-api	3.0-RC4		50ca9e7820af7f02ef72f0016f5dda4191449ef8
org.isuper	s2-geometry-library-java	0.0.1		4b2c278caa93d58a81c2c771da91af35cee55782
org.kie	kogito-addons-quarkus-data-index-postgresql-parent	10.0.0		N/A
org.kie.kogito	data-index-service-infinispan	0.15.0		31ecf6e74ea72ae6f31ca1c7edf8ecde62cc762a
org.kie.kogito	data-index-service-infinispan	0.15.0	runner	985ea9fa0f35ae8ba05a326167d4caa5615af789
org.kie.kogito	data-index-service-infinispan	0.16.0		6ca1839904a3ef570b114ee68caf487ea06e9942
org.kie.kogito	data-index-service-infinispan	0.16.0	runner	645ccee45d5708db76ee66cc62db9acd22cf976e
org.kie.kogito	data-index-service-infinispan	0.17.0		6f52a31b96354ddbc7b9c048434689322e4492d9
org.kie.kogito	data-index-service-infinispan	0.17.0	runner	a7b71b59cd4e67ecf4e96224c213974b9a652e83
org.kie.kogito	data-index-service-infinispan	1.0.0.Final		9d5c6a5c54c3eee6fb17ad89be874a9f5ccebcda
org.kie.kogito	data-index-service-infinispan	1.0.0.Final	runner	1a34148a16d5c66f8fbbe3314a6366f5793672f5
org.kie.kogito	data-index-service-infinispan	1.1.0.Final		c6a0f4df0c49f030749cbd73d9f2c7cc46d700f2
org.kie.kogito	data-index-service-infinispan	1.1.0.Final	runner	c68c53485433578eb5ea21fa3f34547de66d5dbb
org.kie.kogito	data-index-service-infinispan	1.10.0.Final		83563b594d87d28dbde9525e08c4912f5f8d1215
org.kie.kogito	data-index-service-infinispan	1.10.0.Final	runner	7aa4f579deed5f4894ec29d5bb58ce083c601fce
org.kie.kogito	data-index-service-infinispan	1.11.0.Final		8e160d5da06a49200bbdd90dcb1f186502819dd0
org.kie.kogito	data-index-service-infinispan	1.11.0.Final	runner	470cb55a50f51ee1df2ae6c2d917a83718472253
org.kie.kogito	data-index-service-infinispan	1.11.1.Final		92756ec29cd6e5e4323e499fabedccf578f83c55
org.kie.kogito	data-index-service-infinispan	1.11.1.Final	runner	077ffb7abc7118736c065adc4111d5f3c64a1ec1
org.kie.kogito	data-index-service-infinispan	1.12.0.Final		026a4618c5f0d2de10b93eadc741df01f650ca81
org.kie.kogito	data-index-service-infinispan	1.12.0.Final	runner	e023989dbad09f0abf0771fdea30b6016c891376
org.kie.kogito	data-index-service-infinispan	1.13.0.Final		b49e5add2d8f09632cb43ed0ca2f866ba75066a2
org.kie.kogito	data-index-service-infinispan	1.13.0.Final	runner	fadbd385d09ac574efe297eaa2642d70e989187d
org.kie.kogito	data-index-service-infinispan	1.14.0.Final		da4db1e52be3871bb5f1e6d80e36eeb24bd3cc96
org.kie.kogito	data-index-service-infinispan	1.14.0.Final	runner	8cb1ece5341b8343259ba1c259c4a262ef2eb38e
org.kie.kogito	data-index-service-infinispan	1.14.1.Final		0f370b21c664430d5a06eed472b1e04243070763
org.kie.kogito	data-index-service-infinispan	1.14.1.Final	runner	5c7cdda10a7f95ab35aa773ccb7c4fc5a8c1dd66
org.kie.kogito	data-index-service-infinispan	1.15.0.Final		f495533d7d549739af576e103d384cbac3c5133b
org.kie.kogito	data-index-service-infinispan	1.15.0.Final	runner	05b1e0585f9a48c49d851377cb2442a2f7f4a31a
org.kie.kogito	data-index-service-infinispan	1.16.0.Final		c31875df60b6196bc5c8102155dae4f47e23eae0
org.kie.kogito	data-index-service-infinispan	1.16.0.Final	runner	983b48b107e18ade0886dd12e3cbe6fd3e1fb442
org.kie.kogito	data-index-service-infinispan	1.16.1.Final		6fc1a44ec570087b07206d6542604da13f6b8eac
org.kie.kogito	data-index-service-infinispan	1.16.1.Final	runner	536f1a13a567b49c7e3c977f0cdc928f96705830
org.kie.kogito	data-index-service-infinispan	1.17.0.Final		16e0f3317781244d3ffdf2f1ebe609df7133d820
org.kie.kogito	data-index-service-infinispan	1.17.0.Final	runner	ce931eb33fad8fe56646eba8edb14fb0fa7442e3
org.kie.kogito	data-index-service-infinispan	1.18.0.Final		ca6582f294c321761682422d12e538d605b1b4e3
org.kie.kogito	data-index-service-infinispan	1.18.0.Final	runner	4c5bf67b3fb0be219d63ee7c073a471a53265b28
org.kie.kogito	data-index-service-infinispan	1.19.0.Final		52efd06861c7c4133ec7c226d47f944ea2d700b7
org.kie.kogito	data-index-service-infinispan	1.19.0.Final	runner	82f74c30108c07facd87b09ead25b058820e0218
org.kie.kogito	data-index-service-infinispan	1.2.0.Final		d67f73cc4c9f0b5dd45bc714e435994abc2790c7
org.kie.kogito	data-index-service-infinispan	1.2.0.Final	runner	0f38df9a90d5a3c2f37703e6354906e2dd4b4d85
org.kie.kogito	data-index-service-infinispan	1.20.0.Final		8862515b02d6fe9f3efd0c3525c84cd7d7e131f6
org.kie.kogito	data-index-service-infinispan	1.20.0.Final	runner	12ec2d1858fcdb6fd5d4dd446891778c3794159e
org.kie.kogito	data-index-service-infinispan	1.21.0.Final		6aaaba7d0838faff93b04cc0cff1e4fa8f9b7139
org.kie.kogito	data-index-service-infinispan	1.21.0.Final	runner	dc42c6913a4acaa9bdf180d091f8939577f68a61
org.kie.kogito	data-index-service-infinispan	1.22.0.Final		408800f9cbbab8a8a0722498900daa22037edc2c
org.kie.kogito	data-index-service-infinispan	1.22.1.Final		b7722ee2d8cc2822db260c8550d7fefa31c88b60
org.kie.kogito	data-index-service-infinispan	1.23.0.Final		699b39cc82890e7219f103d8e2bd9b33c7ee6d76
org.kie.kogito	data-index-service-infinispan	1.24.0.Final		32ddeb6fbb5790789f6b249417ff326075632dc1
org.kie.kogito	data-index-service-infinispan	1.24.1.Final		3777f33940f247795f86bc23e28083e7324fbe40
org.kie.kogito	data-index-service-infinispan	1.25.0.Final		db8aaf0f4d93e708a6a61562cf3abee7f8808ee8
org.kie.kogito	data-index-service-infinispan	1.26.0.Final		54b2a7f793f5e1dae8a59e219c15b89bfb5812c6
org.kie.kogito	data-index-service-infinispan	1.27.0.Final		c667dae5dadcc9a3c5371166ca0be9b18be2e95f
org.kie.kogito	data-index-service-infinispan	1.28.0.Final		d15a8af0855ba986bbf847df6ebc61a20976e279
org.kie.kogito	data-index-service-infinispan	1.29.0.Final		c028e76899fec1349ed580a1ecd6573aa1139954
org.kie.kogito	data-index-service-infinispan	1.3.0.Final		cfb5af36bfdf60c962ee6727df6006f752f9caba
org.kie.kogito	data-index-service-infinispan	1.3.0.Final	runner	93ce035a38b7491e542f2e148a9c9ee014f4a950
org.kie.kogito	data-index-service-infinispan	1.30.0.Final		b506325e29e75e3dec8c9649a5e7bf21234147db
org.kie.kogito	data-index-service-infinispan	1.31.0.Final		3afff3f4ed9b53e17d8b8aef2af1ab906a1722f9
org.kie.kogito	data-index-service-infinispan	1.31.1.Final		0d731dfa09d786c3c5c44215d18ddce6d34271d0
org.kie.kogito	data-index-service-infinispan	1.32.0.Final		be06f1b376335324327d54023020772ce3e48966
org.kie.kogito	data-index-service-infinispan	1.33.0.Final		2eb3bbc52eb7cab7c11527f09554e4ee4f6d3e94
org.kie.kogito	data-index-service-infinispan	1.34.0.Final		a17685f21c01db12ba2aa483d31de266e3263230
org.kie.kogito	data-index-service-infinispan	1.35.0.Final		24e41532b28b62ddb9d08c492afc3a0ff216f5fd
org.kie.kogito	data-index-service-infinispan	1.36.0.Final		70f66089aae46da92c8d45c42a718e1c0dcccc6c
org.kie.kogito	data-index-service-infinispan	1.36.1.Final		a8c21a61dccb545e9fcdf8100647e6ffbb657b7a
org.kie.kogito	data-index-service-infinispan	1.37.0.Final		8f3b9821344a0c7c2e575fd2652785186d4da1c9
org.kie.kogito	data-index-service-infinispan	1.38.0.Final		da2e7720693d75f69e0b440031b1af2c55792ffd
org.kie.kogito	data-index-service-infinispan	1.39.0.Final		a5072e8360b87f246f152f0c99b66a445d138db7
org.kie.kogito	data-index-service-infinispan	1.4.0.Final		835857134eae66909c503ef5f187e3b40843764e
org.kie.kogito	data-index-service-infinispan	1.4.0.Final	runner	145544de14464a126411998b8cf4feb5d7a05f08
org.kie.kogito	data-index-service-infinispan	1.4.1.Final		08fbc27303e0c88981c75b8514e30ff319d2a09f
org.kie.kogito	data-index-service-infinispan	1.4.1.Final	runner	4b4119557e14b6b10a1324e7f2d405e49ff11fec
org.kie.kogito	data-index-service-infinispan	1.40.0.Final		11fcc397cac361ceb200ecc9bcbecac9ab045d3a
org.kie.kogito	data-index-service-infinispan	1.40.1.Final		470a2fcb23e30b24a14e40da799cc6fd52deaff9
org.kie.kogito	data-index-service-infinispan	1.40.2.Final		98bf9b8b340345ece1300f5b68b5a63b6bc31764
org.kie.kogito	data-index-service-infinispan	1.41.0.Final		3330fe5b49b30693006a0ab7f06ed1c127a9fce5
org.kie.kogito	data-index-service-infinispan	1.42.0.Final		31bd082ed5d3de212cef8c6249bb0be7ae6aa07c
org.kie.kogito	data-index-service-infinispan	1.43.0.Final		5daee4c246a2eb42bae03351a1c7ba3bca9f6f1d
org.kie.kogito	data-index-service-infinispan	1.44.0.Final		d548c1b84ee140bdbd2c8465b59b812282bf7e5c
org.kie.kogito	data-index-service-infinispan	1.44.1.Final		f71a965265f6edede5805c0373c912056eeda707
org.kie.kogito	data-index-service-infinispan	1.5.0.Final		8c34fae9411a0b804f5688851eb1810bf79e194b
org.kie.kogito	data-index-service-infinispan	1.5.0.Final	runner	67f9fe8b86558fc6af1e19351b4d8e315ffee93f
org.kie.kogito	data-index-service-infinispan	1.6.0.Final		866eb6f897706c087c64494fe3502c5e42480666
org.kie.kogito	data-index-service-infinispan	1.6.0.Final	runner	e77155dde1720a33b37bbc7d21c3ca725554acf8
org.kie.kogito	data-index-service-infinispan	1.7.0.Final		1a4621d76a8fbdd5eeaef1ddeb87d1fdfb36dd4b
org.kie.kogito	data-index-service-infinispan	1.7.0.Final	runner	72ec3128557ee3a607e522ff9bed56328c272759
org.kie.kogito	data-index-service-infinispan	1.8.0.Final		f63482a17e3a18f79b6f82a939e4b085709ad079
org.kie.kogito	data-index-service-infinispan	1.8.0.Final	runner	38acfc045fe6a279ef1aae75cbb3cf1877d31345
org.kie.kogito	data-index-service-infinispan	1.9.0.Final		c033d24daa6b486a0d6cce7d61c91ca8d885a55a
org.kie.kogito	data-index-service-infinispan	1.9.0.Final	runner	0dd07474cbfb8267a19136d737523f522c2022d3
org.kie.kogito	data-index-service-infinispan	1.9.1.Final		9efd21761ec957fa75550b7f3f19ae2b47dccb3a
org.kie.kogito	data-index-service-infinispan	1.9.1.Final	runner	bcd43a6c2346f2b70a469aaf079203e5211abbff
org.kie.kogito	data-index-service-infinispan	10.0.0		6e77e80d518f6bfe120bcad8f7766a45820c112a
org.kie.kogito	data-index-service-infinispan	2.44.0.Alpha		87d7a6b158957e2166123e11f63488165f92eb43
org.kie.modules	org-freemarker	6.1.0.Beta1		N/A
org.kie.modules	org-freemarker	6.1.0.Beta2		N/A
org.kie.modules	org-freemarker	6.1.0.Beta3		N/A
org.kie.modules	org-freemarker	6.1.0.Beta4		N/A
org.kie.modules	org-freemarker	6.1.0.CR1		N/A
org.kie.modules	org-freemarker	6.1.0.CR2		N/A
org.kie.modules	org-freemarker	6.1.0.Final		N/A
org.kie.modules	org-freemarker	6.2.0.Beta1		N/A
org.kie.modules	org-freemarker	6.2.0.Beta2		N/A
org.kie.modules	org-freemarker	6.2.0.Beta3		N/A
org.kie.modules	org-freemarker	6.2.0.CR1		N/A
org.kie.modules	org-freemarker	6.2.0.CR2		N/A
org.kie.modules	org-freemarker	6.2.0.CR3		N/A
org.kie.modules	org-freemarker	6.2.0.CR4		N/A
org.kie.modules	org-freemarker	6.2.0.Final		N/A
org.kie.modules	org-freemarker	6.3.0.CR1		N/A
org.kie.modules	org-freemarker	6.3.0.CR2		N/A
org.kie.modules	org-freemarker	6.3.0.Final		N/A
org.kie.modules	org-freemarker	6.4.0.Beta1		N/A
org.kie.modules	org-freemarker	6.4.0.Beta2		N/A
org.kie.modules	org-freemarker	6.4.0.CR1		N/A
org.kie.modules	org-freemarker	6.4.0.CR2		N/A
org.kie.modules	org-freemarker	6.4.0.Final		N/A
org.kie.modules	org-freemarker	6.5.0.Beta1		N/A
org.kie.modules	org-freemarker	6.5.0.CR1		N/A
org.kie.modules	org-freemarker	6.5.0.CR2		N/A
org.kie.modules	org-freemarker	6.5.0.Final		N/A
org.kotlincrypto.error	error-linuxarm64	0.1.0		N/A
org.linkeddatafragments	ldfserver	0.1.0		238b8c9d818e0f78d2beee85fe4c88944f7cbdac
org.linkeddatafragments	ldfserver	0.1.1		7ca208b3e7514d36b98e2452448ba4b0ceb05db5
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.1		b0e4faceff3519f827e0628ac92e650c73422a8a
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.2		0878408823c879caeba4e3d46e2011f48f2ec13b
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.3		dead7def8c84f084dd710cd95dcc605305091f25
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.4		2a3760fa8f483fc606ff65daae049ed5441b905d
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.5		78358e8c6230841b8c94221c1a05eb1e45d02b5e
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.6		733ed315ff63a8df3c8ef7b9c374db260e437680
org.mvnpm.at.stdlib	assert-is-little-endian	0.0.7		f8703b006bd9d19dab1b05851abfe0dade37124f
org.mvnpm.at.styled-icons	boxicons-regular	10.38.0		d2f9283e9ffe6e62657184f8873343b5d687696c
org.mvnpm.at.styled-icons	boxicons-regular	10.47.0		8cf0240800786cf00b822a51434a6f3ba2093327
org.mydotey.artemis	artemis-service	2.0.0		bf8b7c5ff60b7e09db330819526f581a4dcd1f97
org.mydotey.artemis	artemis-service	2.0.1		de9a7052830418e03177f96570388d54c5b6f8f5
org.mydotey.quantile	quantile	1.0.0		N/A
org.mydotey.quantile	quantile	1.0.1		N/A
org.mydotey.quantile	quantile	1.0.2		N/A
org.neo4j	neo4j-exceptions	2025.01.0		5d1719911127578effaacb3d3a0d4e671a23a891
org.neo4j	neo4j-exceptions	2025.02.0		ad0ccd291c8bb093d83a9c839cd0c9066a8a1600
org.neo4j	neo4j-exceptions	2025.03.0		06a7d35d64016c9437ca6279d67cf0e55f380dc1
org.neo4j	neo4j-exceptions	2025.04.0		932d1726425795e4147c3f7c2a45bda9fb12bfde
org.neo4j	neo4j-exceptions	4.0.0		a6fb69db2d26fc6236c6e1fbd5fbb7faa417ca49
org.neo4j	neo4j-exceptions	4.0.0-rc01		a3c5c78b728b90d08927750b161f1a4445e47e5f
org.neo4j	neo4j-exceptions	4.0.1		80711950a58e3f190ebace5754751a17a3ddbfca
org.neo4j	neo4j-exceptions	4.0.10		25ad4f03deac3f596682abc271ac3cd8271fc26a
org.neo4j	neo4j-exceptions	4.0.11		6c2999d11f2e4cd643a0596ca8db199773be039c
org.neo4j	neo4j-exceptions	4.0.12		64b88ea53e56fcfc8c4c21c7da75a8a514e3ee70
org.neo4j	neo4j-exceptions	4.0.2		28d79145d92edbdba2ea354d2538850704902070
org.neo4j	neo4j-exceptions	4.0.3		ca03f8ec3c517124ec41552f5f528fd0b806cf09
org.neo4j	neo4j-exceptions	4.0.4		f6f3bb6a0a64f655b382aa87f20aa6ff048e807f
org.neo4j	neo4j-exceptions	4.0.5		d2826176fab227d31105f35d85ed163e15958f5c
org.neo4j	neo4j-exceptions	4.0.6		e2cb62cfccc73193dfd59f19e60b46d7788de4cc
org.neo4j	neo4j-exceptions	4.0.7		6e0c829b7175a4eb05a499359396dbdf1485df0e
org.neo4j	neo4j-exceptions	4.0.8		e4871578b140066741fb498f23ea2f305a1eeae0
org.neo4j	neo4j-exceptions	4.0.9		99dfdfdecc6e7b1f0ca30d5a7008735462f40d44
org.neo4j	neo4j-exceptions	4.1.0		b07884b884667a9e8d4ae919f8f0a0e75cc5a320
org.neo4j	neo4j-exceptions	4.1.1		2c887dda14512a84b5fe0a926d5559acbbff4211
org.neo4j	neo4j-exceptions	4.1.10		23465d3c91c069a910ec0b6d3d16c68597e90fbd
org.neo4j	neo4j-exceptions	4.1.11		a6d36632955432c9c0d4d2dec4cbc545a2c52d65
org.neo4j	neo4j-exceptions	4.1.12		a69ed6ea39d2126c74c4428063ab120a1f3bd60c
org.neo4j	neo4j-exceptions	4.1.13		65ea198bda343e95302d230d765bd19d59bc9bd7
org.neo4j	neo4j-exceptions	4.1.2		dc14291177242c2b9ec4d0653ee73e453d0b8d18
org.neo4j	neo4j-exceptions	4.1.3		3682e30a103be3341a471d755d63144b6e0d5ade
org.neo4j	neo4j-exceptions	4.1.4		041ee7f1d37c67c95b8c3d0cfb593dc599167ba7
