apache-jaxme	jaxme-incubation	0.2		673e597271e0a5c22680efbaefdfe9c8c35ce1ff
io.github.xiechanglei	xie-base-common	2.7.18.9		3a8ef5637da4b2eecacca8ccb13db6334eb9c62c
io.jmad	jmad-core	0.7.10		2937e6ab3fff3e49fedb811baa70d29fef1f08e3
io.jmad	jmad-core	0.7.11		d514cd8b30e5a422c6ae6d32aac6501866169677
io.jmad	jmad-core	0.7.4		9e53aca5ae3ac12aad337f6d1330f72f4b0c5cac
io.jmad	jmad-core	0.7.5		01cfe98fd3218ec2274a89c84e0d9bb48ebf9b52
io.jmad	jmad-core	0.7.6		a1adabba766de20703378fc1f941e82ada8a3ca0
io.jmad	jmad-core	0.7.8		d9822f26cab4f0a7f63b8efbd5d836bdeb3f427c
io.jmad	jmad-core	0.7.9		f4f8c82ce2ad183e4ad59925cea69b5acb6bcb7e
io.jmad	jmad-core	0.8.0		d518ae3eece8edd51c77a99487d42b75b522ad91
io.jmad	jmad-core	0.8.1		c40e1a9889ba91c07d160c55c8a253de2730c6ea
io.jmad	jmad-core	0.8.2		148abe25384858626af8d2efabcdd020a9117902
io.jmad	jmad-core	0.8.3		a69d2691d8e75585f443c01ff256b7631f8ca46d
io.ktor	ktor-server-auth-watchosarm32	2.0.0		6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-auth-watchosarm32	2.0.0	metadata	01d9effdc2c138a1f28b5de5c0fcf534f757f38a
io.ktor	ktor-server-auth-watchosarm32	2.0.0-rc-1		fb93802a2327ca33ccf890c7d02780db5905e891
io.ktor	ktor-server-auth-watchosarm32	2.0.0-rc-1	metadata	2751b1a5023810930cc0e861b260649cc85205ff
io.ktor	ktor-server-auth-watchosarm32	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-auth-watchosarm32	2.0.1	metadata	2fc47785567eba1073d12cd6f3690239564d0216
io.ktor	ktor-server-auth-watchosarm32	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-auth-watchosarm32	2.0.2	metadata	603b8ca7c634df228f6f2ec5cde820215a063e64
io.ktor	ktor-server-auth-watchosarm32	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-auth-watchosarm32	2.0.3	metadata	506dbed85ad29afcfa653b2d0fbefe3a7129ef86
io.ktor	ktor-server-auth-watchosarm32	2.1.0		e4280ade4c8a6813954728ac77cc349ad1883336
io.ktor	ktor-server-auth-watchosarm32	2.1.0	metadata	b24e8be70bdd51eca69c870f503e0ddf88aedb1c
io.ktor	ktor-server-auth-watchosarm32	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-auth-watchosarm32	2.1.1	metadata	026dc85cc9b5c19fae3c804e1597c5857062b14e
io.ktor	ktor-server-auth-watchosarm32	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-auth-watchosarm32	2.1.2	metadata	157f38200a23140bbcf3ab0b016ddb0968351d36
io.ktor	ktor-server-auth-watchosarm32	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-server-auth-watchosarm32	2.1.3	metadata	76986d6c6bb2fd35b580e37effdd93d0655b4abf
io.ktor	ktor-server-auth-watchosarm32	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-auth-watchosarm32	2.2.0	metadata	7b255fc56f1e810fd42971c47c648f10256e5c70
io.ktor	ktor-server-auth-watchosarm32	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-auth-watchosarm32	2.2.1	metadata	96f6a966b809295860d015bbf3700b0e793cccda
io.ktor	ktor-server-auth-watchosarm32	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-auth-watchosarm32	2.2.2	metadata	06e63cd24ed5ef21d2c49b1ce62839173b0a54cb
io.ktor	ktor-server-auth-watchosarm32	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-auth-watchosarm32	2.2.3	metadata	96ff9d6c48fbd203d3577f8701f3a42892ea34d6
io.ktor	ktor-server-auth-watchosarm32	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-server-auth-watchosarm32	2.2.4	metadata	f811826ef31cfd6728bfbec3053cea1cbcacd6f0
io.ktor	ktor-server-auth-watchosarm32	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-server-auth-watchosarm32	2.3.0	metadata	6517562285a9220cffc8e4906c9993aa9848d64c
io.ktor	ktor-server-auth-watchosarm32	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-auth-watchosarm32	2.3.1	metadata	7ab5b3a4801a41f9e27022c4229562b09eda92cd
io.ktor	ktor-server-auth-watchosarm32	2.3.10		7f4f1840526c4a265bcd71ec247b971e5c396663
io.ktor	ktor-server-auth-watchosarm32	2.3.10	metadata	3ca0a58cdc734ed1f323b67307011b516735ef6c
io.ktor	ktor-server-auth-watchosarm32	2.3.11		816dcf1f04f6211e643e9d330b9638a1e69498fb
io.ktor	ktor-server-auth-watchosarm32	2.3.11	metadata	5f78be9a9fda404f1c95d464eb889973fb9a6bf2
io.ktor	ktor-server-auth-watchosarm32	2.3.12		dfcecd03b08e74e7f19dc44f830c7f9a73cd90f8
io.ktor	ktor-server-auth-watchosarm32	2.3.12	metadata	ed857ce6027cd8fe94bf64f6b0374b2b11c688fe
io.ktor	ktor-server-auth-watchosarm32	2.3.13		eb86e546625d4572f0f3ef965af1195dc812d710
io.ktor	ktor-server-auth-watchosarm32	2.3.13	metadata	8f99cadd3422559240a150d1e6ce4c47d02d3a91
io.ktor	ktor-server-auth-watchosarm32	2.3.2		c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-auth-watchosarm32	2.3.2	metadata	1f7530721813bc29534ae7d383bbffb6c46e0ee9
io.ktor	ktor-server-auth-watchosarm32	2.3.3		addac3b5f50942cf4a2d24b8c7e1b2ba0d63125f
io.ktor	ktor-server-auth-watchosarm32	2.3.3	metadata	5ac2d89d242a843cd67a220b58e5141b6b486ac9
io.ktor	ktor-server-auth-watchosarm32	2.3.4		8d0f25dccef8b0c768a490392c3622e24ed8f455
io.ktor	ktor-server-auth-watchosarm32	2.3.4	metadata	542c7fd722d019e4187a872db4416715be23a3e6
io.ktor	ktor-server-auth-watchosarm32	2.3.5		e18d05ad1ee2dffb74a9ba89f567c453e4d10086
io.ktor	ktor-server-auth-watchosarm32	2.3.5	metadata	e32f451f4ed023fc2cde79f9f81ee8fc8624f583
io.ktor	ktor-server-auth-watchosarm32	2.3.6		c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-auth-watchosarm32	2.3.6	metadata	aedb53d2ec127f0679b9c43e791f9fd636590004
io.ktor	ktor-server-auth-watchosarm32	2.3.7		8034d53e4a76142eee57f217dcd5ded4788aa8d6
io.ktor	ktor-server-auth-watchosarm32	2.3.7	metadata	a955cf51692dbe6db11bf39bbea7f120be44b9cb
io.ktor	ktor-server-auth-watchosarm32	2.3.8		2ce930a262d570c8c75dbdd3880761e5c834ddaa
io.ktor	ktor-server-auth-watchosarm32	2.3.8	metadata	3ab01b3553419ff38102faf3c86f5639b9843bc4
io.ktor	ktor-server-auth-watchosarm32	2.3.9		2c28106b94d061ed01ccf485685497583066ae1c
io.ktor	ktor-server-auth-watchosarm32	2.3.9	metadata	266a7461d7845aeb9a18829cf8eff5ed9d575f4a
io.ktor	ktor-server-auth-watchosarm32	3.0.0		0afbc1b57a4ea877c04a693fa9d01e69d0972799
io.ktor	ktor-server-auth-watchosarm32	3.0.0	metadata	fea8f5bed1be30a24b637e29f10eb36d7d90d49b
io.ktor	ktor-server-auth-watchosarm32	3.0.0-beta-1		95399a7b984f99abff8b541f91153a4a6a986226
io.ktor	ktor-server-auth-watchosarm32	3.0.0-beta-1	metadata	95dc97116dd0765e5e933ea750b68e38d99c9d5a
io.ktor	ktor-server-auth-watchosarm32	3.0.0-beta-2		d94482973c7bf2823b57919158c2cf859e9d20c3
io.ktor	ktor-server-auth-watchosarm32	3.0.0-beta-2	metadata	bb12f4aa667eb29f495952f609462b1830cba5f6
io.ktor	ktor-server-auth-watchosarm32	3.0.0-rc-1		c6a3490c8c114d76f4d9c6ac0538323d22fe2ee4
io.ktor	ktor-server-auth-watchosarm32	3.0.0-rc-1	metadata	e105635c02b96d4bca64eab34c683f383dd11cd8
io.ktor	ktor-server-auth-watchosarm32	3.0.0-rc-2		b3658c7a68cdd95151a50bb4e1b2bb7e3b9d3b6e
io.ktor	ktor-server-auth-watchosarm32	3.0.0-rc-2	metadata	49091218c665b5bee6d8a30bf8f0eb94f5653677
io.ktor	ktor-server-auth-watchosarm32	3.0.1		a3b587d860cd0ec20f355bcb909abf442ca40391
io.ktor	ktor-server-auth-watchosarm32	3.0.1	metadata	e0015a13c66c32ee06276fe087017b20e0c930ab
io.ktor	ktor-server-auth-watchosarm32	3.0.2		7b81bc8b3ca56f81594ab06d04e62e0aaed4790e
io.ktor	ktor-server-auth-watchosarm32	3.0.2	metadata	70567b5cf6e9f98e27e564e30c546abc8acd8385
io.ktor	ktor-server-auth-watchosarm32	3.0.3		515b1bb62b48803dfbefa49d151a4ca0a7594855
io.ktor	ktor-server-auth-watchosarm32	3.0.3	metadata	edcaf30708c59a58689c8d4036c0a81618523dba
io.ktor	ktor-server-auth-watchosarm32	3.1.0		658c191c05333b56f8414834dd3f3827688cd7a0
io.ktor	ktor-server-auth-watchosarm32	3.1.0	metadata	8d5e273872dd9ded652127d8eb836de8aa83e8d2
io.ktor	ktor-server-auth-watchosarm32	3.1.1		aa60f95e0dc3ae0a7873f46084abafc29cddecd5
io.ktor	ktor-server-auth-watchosarm32	3.1.1	metadata	4499532a8707de57102829b323a7ff85fa8f8a05
io.ktor	ktor-server-auth-watchosarm32	3.1.2		e2b8bb2bee2cc18c1caef5aa99b8e8dcd67603d1
io.ktor	ktor-server-auth-watchosarm32	3.1.2	metadata	76c821031793c3fcc918c7b3fabce6a72140b33b
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0		6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0	metadata	aed70faa285227d7bc24bbc36990ed3c6218c904
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0-beta-1		16a0e08f881537dcb1630d35071062e5f3befaf5
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0-beta-1	metadata	16a0e08f881537dcb1630d35071062e5f3befaf5
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0-rc-1		6f5fbedbcf9bfff6f085f8c2077633f750c28c6e
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.0-rc-1	metadata	6f5fbedbcf9bfff6f085f8c2077633f750c28c6e
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.1	metadata	3f72a09915ddef532f0e4ddd66e7009ee9a1e05f
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.2	metadata	3948304c9fabcab333e3e08e656ce14fb2483a26
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-forwarded-header-iosarm32	2.0.3	metadata	5c3bf88f61671589ca96655e2c3c318db6539e52
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.0		e4280ade4c8a6813954728ac77cc349ad1883336
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.0	metadata	70a0bcca02515b7dfffb4781805755bbf5171570
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.1		cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.1	metadata	59218c469ea12c1820b6f3d0648de49bdb56b041
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.2		4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.2	metadata	21b5540ab8365e043df8b0c8f8b52273a419a8df
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.3		d2339b14399ce67b33bb806895f6d6bdd6296147
io.ktor	ktor-server-forwarded-header-iosarm32	2.1.3	metadata	28e1888a815e78543d16caf40b834746dd01e3c6
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.0		97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.0	metadata	2d4c854ccdfb731bdc75b1a3606f0a731d8d3b89
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.1	metadata	9f67792fcbb14847a97ff3e5c95217c9df7f8882
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.2	metadata	06bf6ba6d769fe68525ffafd53231ccee51ba015
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.3	metadata	bc828921a99e435d3fd11e78d605d4e627a3d287
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-server-forwarded-header-iosarm32	2.2.4	metadata	98689ba82c5606ee2a9181f3684e5374765a7acf
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.0		02fe9223ecc7dfb7c0f7271ecccac4b4cdddb0db
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.0	metadata	5b921960242be9f0308829bc919a14dc0b889eed
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.1	metadata	7fcc21b5d56a3c2a46e8b77c3ef7a89108ae1f84
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.2		c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-forwarded-header-iosarm32	2.3.2	metadata	73da4a1413672fcea11bd9bdefa88f245bffef4f
jblanket	maven-jblanket-plugin	1.0.0503		18b8de7687d47fcec3e6700867279d13a79e48db
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.3		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.3	metadata	bed62fa5c27fb392e95c524736881476f06b9c91
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.4		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.4	metadata	a0b4a59fcf44f4287eba95fd43f0fe9d63015f0b
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.5		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.5	metadata	2aaaa796305ba5d67a79fd0317b12d64649633ad
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.6		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.2.6	metadata	77f414117d60cd4e364d4bc479c1e816faa0fc9d
me.nathanfallet.makth	makth-watchossimulatorarm64	1.3.0		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.3.0	metadata	c94c6d2967deee84a9d4f42783bcb4ab59d538d6
me.nathanfallet.makth	makth-watchossimulatorarm64	1.3.1		N/A
me.nathanfallet.makth	makth-watchossimulatorarm64	1.3.1	metadata	05d6020fde5c4d263d40b97352ce8f635d1ef218
net.simonix.scripts	groovy-jmeter	0.11.0		9d89ba17a24f0e7b2fee8c53dbb9ef65c1157fba
net.simonix.scripts	groovy-jmeter	0.11.1		14be33f55778528123b531986fc338e34db2f59d
net.simonix.scripts	groovy-jmeter	0.12.0		0c6e7b5af7ffa26c9487b035db0c1eeea33e983f
net.simonix.scripts	groovy-jmeter	0.12.1		a4127a7c7d74e12b0345058a75d5cd8ad3750349
net.simonix.scripts	groovy-jmeter	0.13.0		bc9d99225c4acec690d5f120240dcbd1934db61f
net.simonix.scripts	groovy-jmeter	0.14.0		7daa33f859e33e3e58a7672ac80e003958162a2c
net.simonix.scripts	groovy-jmeter	0.15.0		2e75076a433109716b57bf9f3e2ea9d89711e6c0
net.simonix.scripts	groovy-jmeter	0.16.0		e63585cb53ee705908e9c5d66736bb0d85383977
net.simonix.scripts	groovy-jmeter	0.17.0		8c21fde60297591d272174f21a65d06c67f4907b
net.simonix.scripts	groovy-jmeter	0.18.0		624c20091fcdee656ecb979831129c274ba5fafb
net.simonix.scripts	groovy-jmeter	0.19.0		ce4954651398111adb4b7238b230e1cb68fe1442
net.simonix.scripts	groovy-jmeter	0.20.0		d18fa79d83cdcf66b1887158198932fb8bae5a3c
net.simonix.scripts	groovy-jmeter	0.21.0		e781c8c8ac0defe908459dad37e336f52fb17072
net.simonix.scripts	groovy-jmeter	0.22.0		82556ce839da019967b6f08f7684e4f9fcf6b527
org.apache.camel	camel-pinecone	4.10.0		a7fa4141be4bbe757bf78b37331d8430d759c949
org.apache.camel	camel-pinecone	4.10.1		96da2ccef93a11016d8f6dff2f54fb0f9b809e56
org.apache.camel	camel-pinecone	4.10.2		4b70f8a47ec42f52651636720e33a80b8d5a11e0
org.apache.camel	camel-pinecone	4.10.3		51cbc0b42995b65da0e54ce009d86b0cfb19fe94
org.apache.camel	camel-pinecone	4.10.4		c71c94e6a5fbb486f7c0e979d7ffa4a853037200
org.apache.camel	camel-pinecone	4.11.0		5ade2add196eb6b5796542a33105921feea369a0
org.apache.camel	camel-pinecone	4.6.0		5a02a18f5734c1ef7385564be6075116af711b8e
org.apache.camel	camel-pinecone	4.7.0		137d0372bc596c86275af4f251fce8c3db043aee
org.apache.camel	camel-pinecone	4.8.0		fca7385b46fe4cb45815c6c584f75df0c91f6787
org.apache.camel	camel-pinecone	4.8.1		9b41390145c32c09016eca0bfbd29cccabc666be
org.apache.camel	camel-pinecone	4.8.2		f29b53ab8fa984b4594bf4f7e433ac6107a2a5f5
org.apache.camel	camel-pinecone	4.8.3		4e0efc34f0a8b33d0582e0c5b982099f9d9646ea
org.apache.camel	camel-pinecone	4.8.4		f232fc26a19f6807b9f78adbfda1f235fb4c5fc3
org.apache.camel	camel-pinecone	4.8.5		2707f7c945c637758de426b1cf04d8a5a5930161
org.apache.camel	camel-pinecone	4.8.6		15a5c11b8509f02b07de5d0907369384ccf913e1
org.apache.camel	camel-pinecone	4.9.0		f778e313051909750076b600b85bf582209342a8
org.apache.jdo	jdo2-model	2.1		5714f8008cc99bb4a6e2420d7dcd006c71c4d677
org.apache.jdo	jdo2-model	2.1.1		cb2cb4c47bbd3f75d2796e10b725281e868c490f
org.apache.jdo	jdo2-model	2.2		dfe01125a04c302c9d655947f6f39c4f886c3e87
org.apache.nifi	nifi-custom-ui-utilities	0.0.1-incubating		dba02ca960a09a7625bbfb2f6627a24cb53d11bd
org.apache.nifi	nifi-custom-ui-utilities	0.0.2-incubating		dfd31a896af761347b104ce10da204b3f249a579
org.apache.nifi	nifi-custom-ui-utilities	0.1.0-incubating		0a79c98019225c8e07f760714cce82c90709e5d8
org.apache.nifi	nifi-custom-ui-utilities	0.2.0-incubating		d6e87b3e7ec012eea80f12b7997c75456ef2b525
org.apache.nifi	nifi-custom-ui-utilities	0.2.1		2332bf431ce1c7954f492044b01b0b6f8ba08108
org.apache.nifi	nifi-custom-ui-utilities	0.3.0		1275a48d70dc07c4899419f0570f2bad95be2a2e
org.apache.nifi	nifi-custom-ui-utilities	0.4.0		a3492c82a1e7b6007a644ed1e8d8acda70da226e
org.apache.nifi	nifi-custom-ui-utilities	0.4.1		be757c624992bc948a92f6a9fac0d054cbbdc780
org.apache.nifi	nifi-custom-ui-utilities	0.5.0		0010c6f7fa91959010a9fabf14189a14f52d0ebc
org.apache.nifi	nifi-custom-ui-utilities	0.5.1		0e7076aaf95ed5d3f37125ae8d796b3a20fea2df
org.apache.nifi	nifi-custom-ui-utilities	0.6.0		fce3a8eb2e449c374bd1fcf690074957e74ead58
org.apache.nifi	nifi-custom-ui-utilities	0.6.1		3e1b406bd749cee42d719cb6f3815403392e4141
org.apache.nifi	nifi-custom-ui-utilities	0.7.0		8999ee5e2fab164eb5a5fc5c5a068d77c41661c0
org.apache.nifi	nifi-custom-ui-utilities	0.7.1		c24a9a7a1cf42bde20cfd0a2c6bf344b28706db6
org.apache.nifi	nifi-custom-ui-utilities	0.7.2		38ef144f484354817d07c203d89daf6f9b29e504
org.apache.nifi	nifi-custom-ui-utilities	0.7.3		a43981e76fc48f72d4113195672d6431969667de
org.apache.nifi	nifi-custom-ui-utilities	0.7.4		c28d3f727e149104670f6cb3abcea927060bfdea
org.apache.nifi	nifi-custom-ui-utilities	1.0.0		b385a1d033374e6afbe5c46f0336dcb95018252f
org.apache.nifi	nifi-custom-ui-utilities	1.0.0-BETA		61c3cb062b9894789941711a55070d62a89e5aec
org.apache.nifi	nifi-custom-ui-utilities	1.0.1		eb51294cdbf1858846aea681afba8888996b3695
org.apache.nifi	nifi-custom-ui-utilities	1.1.0		de60cae734363c551d8d819cd1c75a5dffc2ef25
org.apache.nifi	nifi-custom-ui-utilities	1.1.1		85e1bc7f08a238d78c0d715c7e1791c4e2a2d718
org.apache.nifi	nifi-custom-ui-utilities	1.1.2		2afdebe2327b130928c14cb4d30f7dba8da07800
org.apache.nifi	nifi-custom-ui-utilities	1.10.0		568bd34ac292ed2b57f38b2458cde4cbd5d4a242
org.apache.nifi	nifi-custom-ui-utilities	1.11.0		c734ec391318a4581b30ccd8263ab7144e3c0eb5
org.apache.nifi	nifi-custom-ui-utilities	1.11.1		fe71dae5c3f15d844b7bee8a52eacd89700dfd60
org.apache.nifi	nifi-custom-ui-utilities	1.11.2		cb27f48d250def27aa15fc8d2f70f1b88016c3e9
org.apache.nifi	nifi-custom-ui-utilities	1.11.3		3d5be3f9eb0778ae5ac888808678976ca857d6d6
org.apache.nifi	nifi-custom-ui-utilities	1.11.4		4b81390aec2fd56b9c0495e0a1a73e67f548558c
org.apache.nifi	nifi-custom-ui-utilities	1.12.0		54313afeda634b6d95cb2aac727385922bd4138e
org.apache.nifi	nifi-custom-ui-utilities	1.12.1		ccf62325a837c441686e36792e8d19b07e779638
org.apache.nifi	nifi-custom-ui-utilities	1.13.0		baaf9efbcd25f89bb8f7c78c6fbe5b4544236923
org.apache.nifi	nifi-custom-ui-utilities	1.13.1		44efc6397249ca5c4193f5d058861cd086aef5c3
org.apache.nifi	nifi-custom-ui-utilities	1.13.2		99f2b69ae42e3e7c72805e3a558b80210cf30b58
org.apache.nifi	nifi-custom-ui-utilities	1.14.0		ce1ef0ba444a2d255c390610c369470dae6e5f83
org.apache.nifi	nifi-custom-ui-utilities	1.15.0		e41f4ec3f53a0855d2004bffebaa7de373bd7d4c
org.apache.nifi	nifi-custom-ui-utilities	1.15.1		39d777bedb6308e6dcfba1b430f4de3b91aabfe2
org.apache.nifi	nifi-custom-ui-utilities	1.15.2		a21cf8a4b6f1b64422cec348ddd364d4d309e2f2
org.apache.nifi	nifi-custom-ui-utilities	1.15.3		1dcd5047bd5f828bb0ea834f9474eba3320d51ce
org.apache.nifi	nifi-custom-ui-utilities	1.16.0		bbe4123f635e2ca1716f3794dab9975c5457395b
org.apache.nifi	nifi-custom-ui-utilities	1.16.1		af7e806b5e84d3a58d16a52f8a59e61674d2d5a6
org.apache.nifi	nifi-custom-ui-utilities	1.16.2		f077a9018ca30cfa5f519b0c2e821cef6c7520ce
org.apache.nifi	nifi-custom-ui-utilities	1.16.3		a793cade6a2c9218977cca34e136524e75f04b8c
org.apache.nifi	nifi-custom-ui-utilities	1.17.0		77f8d66dd403fd1b0b2554852c09029c2c967e5e
org.apache.nifi	nifi-custom-ui-utilities	1.18.0		e7b233bedd38eddf994b61b37340feffbba30665
org.apache.nifi	nifi-custom-ui-utilities	1.19.0		9ca9c0ecb6bf532d2e1a4e700557e67c28215e33
org.apache.nifi	nifi-custom-ui-utilities	1.19.1		e6af2810fce2d69e30d3cf9ff4762d0e6a78530f
org.apache.nifi	nifi-custom-ui-utilities	1.2.0		ea3b18d635e620070e4c60af12d4143f6cde4f0a
org.apache.nifi	nifi-custom-ui-utilities	1.20.0		87e2b2046e4c61535c44e6fa448dda970748bb54
org.apache.nifi	nifi-custom-ui-utilities	1.21.0		8770088a34f4b3cd739a2ed4bff0068e3b5f719a
org.apache.nifi	nifi-custom-ui-utilities	1.22.0		df91f4d5ebf1754e8e7decff018e9bcb3b2407ff
org.apache.nifi	nifi-custom-ui-utilities	1.23.0		97c6784cc6f9739ee6dca2c3acbc19c24dc31985
org.apache.nifi	nifi-custom-ui-utilities	1.23.1		f4cf19dd2b22b86d24692dd183386591e88f740f
org.apache.nifi	nifi-custom-ui-utilities	1.23.2		3e3fe2adef27880d9a0a1d40909ec76d916f0627
org.apache.nifi	nifi-custom-ui-utilities	1.24.0		51c1c405fa1d71ed085f266624b4d36b47411179
org.apache.nifi	nifi-custom-ui-utilities	1.25.0		f519ac512a64766f183fc51ef640a98974ad69e4
org.apache.nifi	nifi-custom-ui-utilities	1.26.0		69f8a75031c3a2acb94b6ab5acf9e77b340a20b8
org.apache.nifi	nifi-custom-ui-utilities	1.27.0		c5262937def91f4fba006c0f94e271184359c684
org.apache.nifi	nifi-custom-ui-utilities	1.28.0		4ebdd572e16c6d095fe6af904baa40ae48c5166e
org.apache.nifi	nifi-custom-ui-utilities	1.28.1		69f9a309b669474c1dd53f192009e53f127f5d31
org.apache.nifi	nifi-custom-ui-utilities	1.3.0		afda233af014604e069df3dbacef7a6942999ab7
org.apache.nifi	nifi-custom-ui-utilities	1.4.0		e6524f8c34a7b0a5b1d64a7ac6d2e8fbe8c7fc0b
org.apache.nifi	nifi-custom-ui-utilities	1.5.0		f76b1b0531f1a93a623790f1f2d2cf0eeeefe5ad
org.apache.nifi	nifi-custom-ui-utilities	1.6.0		e44045a56ac5d9597e547fb014133324af61652f
org.apache.nifi	nifi-custom-ui-utilities	1.7.0		0ea15a2acfe445dafa681c9d983692fb3ef76d3c
org.apache.nifi	nifi-custom-ui-utilities	1.7.1		f88420c5a650066f2a7dea6c858ef0b40f6a72f7
org.apache.nifi	nifi-custom-ui-utilities	1.8.0		8849fe8c692e0516a6405e55765bf05d3bdf4168
org.apache.nifi	nifi-custom-ui-utilities	1.9.0		b2f117556b39dcb16c746c0fa3f7b6959f4bbda8
org.apache.nifi	nifi-custom-ui-utilities	1.9.1		78c584320e82aec021817fd3a40bade895e31f44
org.apache.nifi	nifi-custom-ui-utilities	1.9.2		925a1167cb0c55d9a290d1de7ee4f90df4165641
org.apache.nifi	nifi-custom-ui-utilities	2.0.0-M1		405771c16950861556588d56d311816060c2e69f
org.apache.nifi	nifi-custom-ui-utilities	2.0.0-M2		8eac11ba546c5d57ca34796cb8d4ffe7f9174218
org.apache.nifi	nifi-custom-ui-utilities	2.0.0-M3		cf93fd3018d75d82dc2b860a2d394500f54559fd
org.apache.nifi	nifi-custom-ui-utilities	2.0.0-M4		fd6f597683cd1a2d466889be537ffc6d439cb40e
org.apache.stratos	org.apache.stratos.python.cartridge.agent	4.1.0		31881d11e86364b7f51cbfce8190df1686f93619
org.apache.stratos	org.apache.stratos.python.cartridge.agent	4.1.1		919269d76599d397f90e06eba2a9c215bb10b901
