ae.trdqad	sdk	4.7.3		N/A
software.amazon.awscdk	s3	1.156.1		54231986f97f1303a6e807ed63b686bc426454d7
software.amazon.awscdk	s3	1.157.0		0d4ea71b3b4c483f8a475900aa0b9636ccc09d11
software.amazon.awscdk	s3	1.158.0		abd604a2f62a9aeedbac1085ee4f1cd42946ef40
software.amazon.awscdk	s3	1.159.0		bfe0284e0b9749e9119509b91bcfa261fedcae66
software.amazon.awscdk	s3	1.16.0.DEVPREVIEW		7f0c20187ceff971d4f8f1626b273323d9404bd5
software.amazon.awscdk	s3	1.16.1.DEVPREVIEW		558921e32147c0a18d3bc17af84f21f2ab486e1f
software.amazon.awscdk	s3	1.16.2.DEVPREVIEW		724fb90137a8319b2bf4b1ff42b69be7a6700690
software.amazon.awscdk	s3	1.16.3.DEVPREVIEW		4b137bb69ab43e9ca82eb0c66f3442b38cd87705
software.amazon.awscdk	s3	1.160.0		c421317299c669884c49cf82d1efdfee7a983893
software.amazon.awscdk	s3	1.161.0		61138a55d3c8225229d47165e5a00ecfecab27ae
software.amazon.awscdk	s3	1.162.0		6ccedfd2a69910d1dd1bec33dafb3ebb035583c2
software.amazon.awscdk	s3	1.163.0		d11f322ac673e0c72a4e0d7549f6bdcabba89f70
software.amazon.awscdk	s3	1.163.1		7e854d5de1dfeb4f58a6d5c695cadf8f378cdbcf
software.amazon.awscdk	s3	1.163.2		657cecac4c767a5892e6bd3dd24c543a9d9c8fd6
software.amazon.awscdk	s3	1.164.0		5def39342c87e440afd16199a3ddfacc6a37151f
software.amazon.awscdk	s3	1.165.0		1c2278b11abf152c0895e9e90d924e50a98aaaff
software.amazon.awscdk	s3	1.166.1		3786a34d65a1b8aef6ebf648692fdd7b1b130f07
software.amazon.awscdk	s3	1.167.0		d31c690bfa6bc61d341ea6353f33b3f62b145638
software.amazon.awscdk	s3	1.168.0		1df483616750d3082939a1301cea920f39d54c46
software.amazon.awscdk	s3	1.169.0		c9699888d3e7c74cdd5fa7d398c9ed0f9d3d5966
software.amazon.awscdk	s3	1.17.0.DEVPREVIEW		23c53299e974e605b8d18fbbc5ad3604441da0f1
software.amazon.awscdk	s3	1.17.1.DEVPREVIEW		e3e4e4c7fc9fc92d9e77b1edf170b40455ae4154
software.amazon.awscdk	s3	1.170.0		f8f251dfe52a137797ea9c0dc0e680d098e378c5
software.amazon.awscdk	s3	1.170.1		4d4bca47bdcf0a794b5e88833f38224afa8f63a6
software.amazon.awscdk	s3	1.171.0		6bdf59226b80c35c6974c63153d88d31610b0e0c
software.amazon.awscdk	s3	1.172.0		8789280ed326883ff3db026c2fb4d89a9d2221cc
software.amazon.awscdk	s3	1.173.0		6fbedb891a2db6650e16de3e4e2c5720193a7f78
software.amazon.awscdk	s3	1.174.0		b2159d67ca9530bfe215062b5e9e2cf172c7213e
software.amazon.awscdk	s3	1.175.0		e90706b117422866e5521d60098bb651d28a2ce9
software.amazon.awscdk	s3	1.176.0		3067ae73a7ce002cb3bd281926a58b38f8be0018
software.amazon.awscdk	s3	1.177.0		75e24d8fef63f148ae812869455e0996fa4fff6d
software.amazon.awscdk	s3	1.178.0		a19fcc3d8dc38f9c5890067bad8a271c141f883f
software.amazon.awscdk	s3	1.179.0		561fd80f0b12d3cd519ba445c529cda33f2abab9
software.amazon.awscdk	s3	1.18.0		cc5e256f864e8c3222bf338335c64e288496c9c2
software.amazon.awscdk	s3	1.180.0		bc9cd12bd09b013f4eda03dc28c5e197247b8687
software.amazon.awscdk	s3	1.181.0		9c30c1ee0d675bc105772483679e262f1a16de86
software.amazon.awscdk	s3	1.181.1		00140183938e026854f524cfb36d8b80382fdd7c
software.amazon.awscdk	s3	1.182.0		ced435d527c929df4133bd410831c3daf62ece11
software.amazon.awscdk	s3	1.183.0		7abfeb8dc4bc4c11662c694df7b54bb73e08b013
software.amazon.awscdk	s3	1.184.0		f6b9b6a1b88f64cc345a80198d54890bdbca8f95
software.amazon.awscdk	s3	1.184.1		9563e8d61c1d4cfb1a723cdc863ce7063d319a59
software.amazon.awscdk	s3	1.185.0		f371a84fc6058aa86a12f128fff2affe18028aae
software.amazon.awscdk	s3	1.186.0		a8c3efc3c57afdf6a20cb7b176d0e3d656b418af
software.amazon.awscdk	s3	1.186.1		79977044e53eff646fb184638ec95f82c6a41cbe
software.amazon.awscdk	s3	1.187.0		e8b3a2f98dcc495e8e25ea638fabf01c55804395
software.amazon.awscdk	s3	1.188.0		71eb06d53882443eca0fd9ff62e8c816fca8cd50
software.amazon.awscdk	s3	1.189.0		d05af95f679fa171693d448efdd15a9190fd004d
software.amazon.awscdk	s3	1.19.0		04b35360fe28b77b98ca76cfb987b6b0294f44db
software.amazon.awscdk	s3	1.190.0		c40c0eae5d5e1f603c98c52d07b2b791d0023399
software.amazon.awscdk	s3	1.191.0		bc39f79d358d999109aee2d7249188f1f43cc7a5
software.amazon.awscdk	s3	1.192.0		7fcf88770e74cc22aa22a81e1ac3f69ef572d10e
software.amazon.awscdk	s3	1.193.0		9f2614af0923574fa5829a2bf4ff05401010d03c
software.amazon.awscdk	s3	1.194.0		42e960d89243473545882d0eaa7c80965302b3be
software.amazon.awscdk	s3	1.195.0		81e700011e3257228f8c72d0d70ff405ebfd9899
software.amazon.awscdk	s3	1.196.0		17b3f156f47dbcf605756b3ad99036246741d2c8
software.amazon.awscdk	s3	1.197.0		88c358971faae4af0a7d96863c06eb1029cde6d8
software.amazon.awscdk	s3	1.198.0		352cbb5e2c59667c683185c9031aede09f731b8b
software.amazon.awscdk	s3	1.198.1		77cbd890bf61d5b9e847b0bad06e0638b43a6afe
software.amazon.awscdk	s3	1.199.0		67c8c509c5f0e9f43ba82724f9b66f779b791c27
software.amazon.awscdk	s3	1.2.0.DEVPREVIEW		df039221775080da4932ac1a784513261d7519a7
software.amazon.awscdk	s3	1.20.0		2703cef8f0fd41fb8770b92fccf9806adb74f748
software.amazon.awscdk	s3	1.200.0		47191a0ce29d3a847762e196a71b7e168c094d41
software.amazon.awscdk	s3	1.201.0		f1c1d16bc3103defa0bceb17c7f4cc0428f2fe3e
software.amazon.awscdk	s3	1.202.0		48d08f5f6eb8ea0c5bb28e2e116f8b9d84bffec0
software.amazon.awscdk	s3	1.203.0		0f136bbe5ad818fa6d400558beba7b2492b1ff91
software.amazon.awscdk	s3	1.204.0		23436159d3658167382fd6c109c76aef41c75c7d
software.amazon.awscdk	s3	1.21.0		b00dda14b2b944882dd041b2a913bf8493cac17d
software.amazon.awscdk	s3	1.21.1		1bfaa746166cce9b4cc38c2ae8a6b9e7da673929
software.amazon.awscdk	s3	1.22.0		5a4f5850d0c775ce3123c4530160256cc3a8146a
software.amazon.awscdk	s3	1.23.0		39b2fc720042102417ca413f25338146ec9f9289
software.amazon.awscdk	s3	1.24.0		6c6c57ed7fb0858032678115b86e32e0eb6284cf
software.amazon.awscdk	s3	1.25.0		8b4cd84108eaae1b53bc78c00e0e39d4ee5b1f82
software.amazon.awscdk	s3	1.26.0		20ba31f7ac3ef335d1acbea9712dca8cfa2b1db6
software.amazon.awscdk	s3	1.27.0		9fc5d76dc4c0ff666f8311cb46d09903334b40c5
software.amazon.awscdk	s3	1.28.0		5c76ec63217a7c0ddd45529f945c9337698ecbf5
software.amazon.awscdk	s3	1.29.0		227d5c641047b95ecc1f1ec47715d95816f2c396
software.amazon.awscdk	s3	1.3.0.DEVPREVIEW		7b5762c80e0747c965bdc2d4142bd8a2d0569a08
software.amazon.awscdk	s3	1.30.0		43f5d515afe0923c9fdddc05186c93c8a977777b
software.amazon.awscdk	s3	1.31.0		87a1b01c84ebdd9779ea15bc77d0588ec1e86310
software.amazon.awscdk	s3	1.32.0		eb40d7d72aaff714862c72fd6faa4249d2f5df01
software.amazon.awscdk	s3	1.32.1		99a4c9aa7d03c4783c0ed326685e4f37d5b73d8b
software.amazon.awscdk	s3	1.32.2		cb24b263d183925cc99fcadff7ffe7193cae0ddd
software.amazon.awscdk	s3	1.33.0		ac53b69af660c1389cd911ec3bb2e4f27d07b67e
software.amazon.awscdk	s3	1.33.1		12d451b738c18877fff77b9e58b47e6ae37690db
software.amazon.awscdk	s3	1.34.0		9d49b5bc41a537c9b847634c23fc11ef0defcb9c
software.amazon.awscdk	s3	1.34.1		5582df517b047ff9661636d3019ce72b626aaf40
software.amazon.awscdk	s3	1.35.0		fd148e96bc4d2ee74ba5b5237585a9d6047d0af1
software.amazon.awscdk	s3	1.36.0		fa33a52a0b7a3401051eb7610b7b21819555a019
software.amazon.awscdk	s3	1.36.1		e71c61a2ff43bbfa550b04f976f6259dc1e9992d
software.amazon.awscdk	s3	1.37.0		fe6056a3f85f62bd649f4e86aad7faab4c851f57
software.amazon.awscdk	s3	1.38.0		1d11f02f65ada2bfb3ef6299fdfdb80693f22fa4
software.amazon.awscdk	s3	1.39.0		bbdc41bb9d758a39bd8c5d7497d95a1579b10cf1
software.amazon.awscdk	s3	1.4.0.DEVPREVIEW		ce5cca2cc6655800a36fbfbb94fa2be6f91acbff
software.amazon.awscdk	s3	1.40.0		d643bceb195c29837c5dae635752498bf85689a7
software.amazon.awscdk	s3	1.41.0		b1f0bf706ecdcb5f270fb4ab4ac594074dd2033a
software.amazon.awscdk	s3	1.42.0		f420859594322f2df4e9cff3fdd108eecad6869c
software.amazon.awscdk	s3	1.42.1		e13102942eff350833fc59e2707ba622bc812a89
software.amazon.awscdk	s3	1.43.0		2882f48bcd955736a4273c59e791d21abca5b3a9
software.amazon.awscdk	s3	1.44.0		ffe5ba3315f62c295501beff87b6fa6bd339a380
software.amazon.awscdk	s3	1.45.0		c37e59761ee9427ded7c9c2eb2194ce40aafbac9
software.amazon.awscdk	s3	1.46.0		0e217ab6e0b4e228b54be37ad643615168444c91
software.amazon.awscdk	s3	1.47.0		e20a155f3f8f507877accf1b251b7b08367008f8
software.amazon.awscdk	s3	1.47.1		287ac3e03ca72bae1a6b738a38becb6e609d003e
software.amazon.awscdk	s3	1.48.0		36b5aed409d2d7580150ea850d8af1509ea5bdc9
software.amazon.awscdk	s3	1.49.0		c7e20eabd2abc3abc76db66464788642a103ccfe
software.amazon.awscdk	s3	1.49.1		53b46cfc303764722b7e3aa19164800526451ca2
software.amazon.awscdk	s3	1.5.0.DEVPREVIEW		7c694447001ec6e0c54ed1abfd4a5ba71f45a72c
software.amazon.awscdk	s3	1.50.0		5bab011250f15c97f6d494e676f580206379637c
software.amazon.awscdk	s3	1.51.0		b6eff55bd9bbe0569f06e1c23981482910568ffd
software.amazon.awscdk	s3	1.52.0		fd17ab38cbabc55c12429f80341430f7ee68d802
software.amazon.awscdk	s3	1.53.0		6dc386a403e8f4be440877b10fff889d180f4fad
software.amazon.awscdk	s3	1.54.0		7f7a69f560e945774da2015856adaba984ad1eff
software.amazon.awscdk	s3	1.55.0		4026aff52029900b7f3118b8a12e73e1d83b95db
software.amazon.awscdk	s3	1.56.0		adc4b55e2c92d41689a3291b403a6ef760942089
software.amazon.awscdk	s3	1.57.0		001ebabcbdfd76489810d4630fe5abc1783eb75d
software.amazon.awscdk	s3	1.58.0		e95179010bcb5c0af2b2de21c876035aefb6d9bf
software.amazon.awscdk	s3	1.59.0		b4df485c8b66147e0bbc5247820c82848f747d3b
software.amazon.awscdk	s3	1.6.0.DEVPREVIEW		e57042283f2b17028999e594ca758359ac82595c
software.amazon.awscdk	s3	1.6.1.DEVPREVIEW		a314eaa4d343e337a678768678e172690b533f1e
software.amazon.awscdk	s3	1.60.0		b8bd9470acb3bdf595e186521529b0af0ee4445a
software.amazon.awscdk	s3	1.61.0		3c559e36fba6bd56945baf6aca2960f81b814172
software.amazon.awscdk	s3	1.61.1		5e6f4faee3dcb1d703f4f639f9bea0c438bf1f9b
software.amazon.awscdk	s3	1.62.0		68da78b0626a0e57aa8dad2b2779f7f641a38b39
software.amazon.awscdk	s3	1.63.0		69bce206bee1e52c942c1b2377f6dbfaa20c5150
software.amazon.awscdk	s3	1.64.0		f38db7ac9761cb6f8df28c59e9403a8ec502bf5a
software.amazon.awscdk	s3	1.64.1		9f0175cdfeb0cf600afd8ce544534a1521b73834
software.amazon.awscdk	s3	1.65.0		d93deccdb92d6df5b0e5d7c6ac318e9c4aa25310
software.amazon.awscdk	s3	1.66.0		59c352245d3e4851427d694ec462324b1e1ee2bd
software.amazon.awscdk	s3	1.67.0		7e3af0da52ae8dc36ea0732d545abf7f4091fe08
software.amazon.awscdk	s3	1.68.0		e5e1698937b5fbc0a4a1eb012c46a354ea2bc0d9
software.amazon.awscdk	s3	1.69.0		5f642de60dc26f7cdbb89db3d230f66572970a44
software.amazon.awscdk	s3	1.7.0.DEVPREVIEW		a700ce04e7be5df017451c72a7ade0656a02d0b7
software.amazon.awscdk	s3	1.70.0		b766f4def5fe5b45104c83b3a38e70ebeaac9dbf
software.amazon.awscdk	s3	1.71.0		628a1303b6f4d48e0b876f2a60caac20bfa4dad9
software.amazon.awscdk	s3	1.72.0		f97cb8c770e1cf233d193845b23f7cd570fc427e
software.amazon.awscdk	s3	1.73.0		ff2b39d4d36c41d61795752ffc2b17fbe1d3adcf
software.amazon.awscdk	s3	1.74.0		9129c86d93995cbd2735b4dbee930f46c5d17358
software.amazon.awscdk	s3	1.75.0		bcfe49716cd3aed0805a8d262803706be529d9d3
software.amazon.awscdk	s3	1.76.0		0cef4dbbe16e14e12bb4638d3d1272979d575f53
software.amazon.awscdk	s3	1.77.0		7ff095b1339ccf20b01ba5cb1317be584373d339
software.amazon.awscdk	s3	1.78.0		143cb2ba31f85265b143f75444e73c1258ed9093
software.amazon.awscdk	s3	1.79.0		b6885d6e8d31bc173b3a05d872aefe91a92bd554
software.amazon.awscdk	s3	1.8.0.DEVPREVIEW		ec26071435cdd52e9ce5739e39f6bbee40ef485a
software.amazon.awscdk	s3	1.80.0		944165851d7914f79dc92858e213574935cf1b86
software.amazon.awscdk	s3	1.81.0		2d1fa8d9f6f3e9a26f01ccf1a57557bfcad234c9
software.amazon.awscdk	s3	1.82.0		d056b88378406268da597355cb5aaa24f22b9b56
software.amazon.awscdk	s3	1.83.0		35ef14255bc2ff79360c1154318f143a4697f988
software.amazon.awscdk	s3	1.84.0		117597c6754a4db2cba90c33df7269ba4a249ae3
software.amazon.awscdk	s3	1.85.0		b739c71d2da999bba76b3cb92781ed03f079f9b1
software.amazon.awscdk	s3	1.86.0		c3250fb1bcd3926e77137eaebf6553ea6d08c3a5
software.amazon.awscdk	s3	1.87.0		389f10b05dc89a293d9d84d33867fc853226b62e
software.amazon.awscdk	s3	1.87.1		3db3c78671a58eced52c47455091cd9b1b815b35
software.amazon.awscdk	s3	1.88.0		f914fd5e1a2fb0ab5dd40ba069ff4392f501afef
software.amazon.awscdk	s3	1.89.0		8be3f89aa8a14b1ad5f93292b9f7418209cf2249
software.amazon.awscdk	s3	1.9.0.DEVPREVIEW		933aa0dd800ea95dc18dc30eb1985c4719ae2af5
software.amazon.awscdk	s3	1.90.0		1c7ab54dfd634297729def178dfb43f6a02b0cb5
software.amazon.awscdk	s3	1.90.1		f13955371b3ba4e5dd12c1ae82c2886209ec0402
software.amazon.awscdk	s3	1.91.0		e31a560fda88d1fc705c11c1767f6dfb1cf549f2
software.amazon.awscdk	s3	1.92.0		d1a38d94dc09505c994eb2a056e3287b0f4989cb
software.amazon.awscdk	s3	1.93.0		c95e9770b8b063d8110be290119ae663e7ecf10c
software.amazon.awscdk	s3	1.94.0		96b052641859a8bc1a5aeef353e370b21e864d1f
software.amazon.awscdk	s3	1.94.1		e3af1eef5a4c191027e737b5365101a58d29cc28
software.amazon.awscdk	s3	1.95.0		a24dc3f98c413d84eb730ea19cedb2bbd267352a
software.amazon.awscdk	s3	1.95.1		6d4af972b241a17fb44b99638cca176abe0c7a2b
software.amazon.awscdk	s3	1.95.2		4e5fc39807623ec329a080dbfb043d6172d433f5
software.amazon.awscdk	s3	1.96.0		50189f279ebf575ce3de614c34a9ff3b06e3b026
software.amazon.awscdk	s3	1.97.0		1d056ababc66618d2e73e8076b6fd9fddf136c92
software.amazon.awscdk	s3	1.98.0		cfbe1e49e3eed34262b213a924014a983ce58762
software.amazon.awscdk	s3	1.99.0		64f9db9d5805b91f1fbb4ddb6fb31700399b3ad9
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.3		84d572bcefe00b7cf968ede254378e60932b6ec3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.4		2b594ba1bdeb03163c15f1d11f17a84bfe4b7167
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.5		4e1042fa927b60791ee8ea1106bd1f792bfaebf0
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.6		3dd662eb83297a0158b94d2a7f8662207c32dbe1
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.7		1ff46691486950c1d9ffa9e6fc03f4d425c67791
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.2.8		541ddd16b63ddef5288812a3c3bb67691a3b5696
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.3.0		f54cf423da17ac250a31e05924f21184dc5da8a4
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.3.1		061bda2bc88b54628b00675b92b5636c49aa383c
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.3.2		06a4f8f3ef4e1941b8f1a38ceaff98aed1fa658a
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	0.3.3		4bb7850b4818233c69b330bbda0226def3ed2ecf
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.0		eccd4423fc9d071fd87697a2ef32a2dd7cecdf9f
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.1		82abbff23f5b5bbc755c069a1b07bb5bf65eb970
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.2		ee44931faeeeeb9d5515e87f1f2eda869abdafb1
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.3		f527b2d6d9f1081192bb5cd0883213805933b108
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.4		2d04eb30aebfef194375212e1d44d1f3c4538282
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.5		089c1936ca030fe01935eef129aa899cf511fef9
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.6		93363089b9d54f6e714db5eadc36386cae746143
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.7		e3d36060fda4888917b4e42e400d5c332759c340
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.8		571c8061e6e2e21511100311cb096805d0989264
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.0.9		407c892e766ca1cfc176e572378d093c9eca5f50
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.1.0		45f047cac8b7c0f38a451b33408f739f3361d9c6
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.1.1		4ecae9fdbf79b8ef01033b72cc8248e64382844a
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.0		38d053c17dd2a66cfa4d1391568feeea7a54e880
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.1		3bda28c9a4ec0b8b483467517f381a4e2b72cc14
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.2		925db89520aa64405d56546c1031ec3909584609
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.3		aaf56179175ad211537179c94acddcc0dc94b93f
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.5		2bff65fd46ae8a779c672453a1ecbba6722a12d0
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.10.6		3e7767e651f3fe0131dd7b10e266bf132cdb79ea
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.0		7e5e560443399ad68f0d357f3f0998c672a33403
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.2		d09fd1b738045ef320d940ab6bfc15dae1f69f15
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.3		60f2c686667031cb61594d12a978366c444d9e50
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.4		e855a9e31a2a03db2897845f367f53bcfccd055d
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.5		28a23e6f80ea5ddd54ddd042e196f5e39f972618
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.11.6		da10dd75cd08e6a954064db920cffa5c35b852d8
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.12.0		56bf2a8c55145dd266632f8e7376fb0b87439688
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.12.1		c749ad9dece0e049f76a165d18c8895240bce590
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.13.0		b9eab9293d4edb606e460352f162d9934aad08ef
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.13.1		16838de273fef51b1bb3dff8688c6059744d4ba3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.13.2		5262c08b6ab563d750c0ca6dc1d07e5dd2373e50
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.14.0		2d1509fb631373cd1e648aba8e3513ebe1463bcd
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.15.0		752ba244370f3c42618e5bb1eb53424d335ac2b4
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.16.0		1ffcc26b89e4635d6b1fdd1335ac094caaf164aa
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.0		d20e5e0228989b5485e67538b139eebdce1d59d4
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.1		ebb123001a2ca28327fc3568f80471c4570ee0df
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.2		17ab38200c761ffe6a3df088728bfb717c82d209
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.3		6911997efaadfee7ad89d6d66268a4a58c86f5d3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.5		f43188461ce3599d274681189e44e91fd93e66b3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.17.6		ff84f8020d56adbadd8fc6479fbe5f097dad9cdf
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.18.0		c46e8e6c237b331e601e9e7bed5919d209ea64f0
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.18.1		6ef58cd374cb6833a41498126249558883c7d277
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.19.0		8830fe117c25e9e1e96a2aadd9a31f3792c7fefc
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.19.1		b020782db3b358a09e48417a1091444a52b642f2
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.0		35fe91bc9f9af48ef3fb23f548b6ae70e20168d8
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.1		1ed1fd09ca9ebc0f3fea0ae9e0123da7f75d56fb
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.10		89ab48e9fe763527dbcec4fb8ba59db5d772ac75
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.11		94d029fca58dd2bc4ab91175b451f307ab293a5f
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.12		aa4828b59ea827717fe07d74a5b9277da7475ccb
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.13		82cb48c7c2fe646ae25d021df6ead9c25918b162
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.14		e87feb4f626b2eae19e241b52197eb3905d0be7a
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.15		daf066b230fed4b5101963940b183ed1eaff892d
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.16		d2e489717d49afde23f2d12b9d3e60a8fe07d8ad
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.17		1c3b42cd84d760c3b5daefdd4724d180249d79f3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.18		2a7ee0f890fb3f9db2570e39eeb52b29339f6934
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.2		07e67aa29637070a005b333545f6c3d67e099f33
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.3		665cd597731cba8a6d86b648614eb2d892f26bc2
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.4		1713d2bca98105c9c0bc75c3ad37245eefa58ca2
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.5		9dcbca1c87aca1615f066af20b0ae2e3223c79a3
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.6		d287a09df8872c39ab11ab0ba32cd8ac167828bb
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.7		9962353bf20502f9738486d2890490ec188960f1
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.8		596649699cab0fe2677ffb9a6d849eb74c91174b
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.2.9		fb7c5f316048e4e24ef669bb97980760d82ac43b
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.0		30caa113ff91f970d01e0efdb184507f3f9f5828
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.1		9d9f37ccda49578c8e0c40aa4f7d601a82bc375c
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.2		0da48366fde4f7394848595eafb29efd6859eec8
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.4		6388c5b1429510f01c4f525bfb8177c476cd77fd
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.5		0f33743988b99cd0010b085f7c53e025bdf0133e
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.6		f555f9e76ecb907dd513f1cb1960a558dee86404
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.20.7		d83ee208556876af0e3a85b111f6b38c03250b85
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.21.0		6d13b6baacd2e0e717868ebcf37c1ca144e397b4
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.23.0		94742379ed5f47ab315fcf68773d1e862bb9d373
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.24.0		64bb90a33174779f625acf3a6b9df1a783da0554
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.25.0		a3270a4046dd572f54d20c1e7a1c6a65774a924f
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.3.0		0b1015611736e88782f56b5237bd5b87589aef98
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.3.1		25ca59f45c980e5f17ac82962c4f46f30d9d0485
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.3.2		fc52b146362860a03e9d3fc3132ed61b9e65291e
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.3.3		2c20e95de1bf1d5400ffbecbb31a5c2ccd8bdd6b
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.4.0		37a1561806533a0567cb12668155f82e30a4a1b4
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.4.1		a042593965d83550d2204d999158837ce82da332
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.4.2		82b5cc99d206bcb7cd4667d72e5af0105bce463c
software.amazon.awssdk.iotdevicesdk	aws-iot-device-sdk	1.4.3		3e485fe63e6fe3761be6246274a3630d487c3396
