com.badlogicgames.gdx	gdx-bullet-platform	1.7.1	natives-ios	9e14a8261dd987489368f6e52bd2bd435177ac4d
com.badlogicgames.gdx	gdx-bullet-platform	1.7.1	natives-x86	b5dc5d2fde3001a5609cc84cfbe22848b3e53a89
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2		120a6287e6e787f1ab1238abc85736c3e9fd4301
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2	natives-armeabi	7e332f71efa34bb8d7f24a626a883f15600f4f94
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2	natives-armeabi-v7a	7ac66ff9d27f7645ac0f4f10e16d2cf521a6f9cb
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2	natives-desktop	41df2a8abdd478cdb19032e529720ed457907ec2
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2	natives-ios	a7a0c1dd811dde79bfe6a443d20244429d02c9e8
com.badlogicgames.gdx	gdx-bullet-platform	1.7.2	natives-x86	56d33fc62b585d52780a4c133d9523436d3bc5e4
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0		104496087c36f908fd02fa20dc11c71f462d7e3a
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0	natives-armeabi	54082eb4233cc75b22507a14e40f4e57350f015e
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0	natives-armeabi-v7a	bc8b094928ca6d25a1ca136449a8d8f0b999715e
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0	natives-desktop	703309c89f68f06b2795742af36799091fcbe4a4
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0	natives-ios	9938a7a6f8f51c240a17bdad281379b5b4259da9
com.badlogicgames.gdx	gdx-bullet-platform	1.8.0	natives-x86	7e8b52617c9a1401dda31319a4ddc2fc3c73456e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0		ec1bf81a8f246b70bf27fe1f8b2359de846d736c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-arm64-v8a	bf8278b88ba146692b039615d3256c4965592851
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-armeabi	44d509a0680ce80d74b6ed54a8230c7b931803b2
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-armeabi-v7a	4c64254e21e1d6423ecd099f19cc383e371c111a
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-desktop	b68f58c547124ad6b9517a38be250d7c4b023f1b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-ios	7a70016da1b10ad48898e7561d2fdfcca60ecd07
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-x86	058fc305a7d48c256f647c34ca0510cdd219a05b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.0	natives-x86_64	0117616105f1084d855acd335ba4fa25bafede37
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1		034d4066fbd53ec8ee05bfd14a252bc77fbed08b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-arm64-v8a	a93319973f9ab2f1920bcbdefbd8805462dca30c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-armeabi	8076ca8289896494e804e2fa07d3790d5dc39356
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-armeabi-v7a	ba558feaf61134a3c8d183596fcf2f61d14b8e9b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-desktop	b788acfc95e0500b6fc5a608b15b93f2db88ce8b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-ios	5f72e2205f39ee246806c6bc1c4b660bb4baa81e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-x86	c88b51f23c1ecada51d3ae81db0d5feb6507d192
com.badlogicgames.gdx	gdx-bullet-platform	1.9.1	natives-x86_64	de5ec55e63f0d835728cc9b23affd5899888f47f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10		b73e3a58c2be6882ac6d612be74f636388dd5f0c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-arm64-v8a	0b7ffe061668609d2c1e5e1d652ee111e6808cf5
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-armeabi	92da1189639f35d5128b3b74dac397931aeb159e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-armeabi-v7a	e88feb9eaa5f172c0659e284c3c95c733d28ced1
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-desktop	ad7c3c0fff16dacf0ff137407060f8b5841bbe8f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-ios	10800ba303e902263542284accadf32c5a94b132
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-x86	c209bfd74b6aa8ebcb59c827180ab9218d9575af
com.badlogicgames.gdx	gdx-bullet-platform	1.9.10	natives-x86_64	df7c4500fc608e5f3d62e66c041d3cfe935f49dd
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11		da98ddb004ae04f0cc296abbd80bd26041236265
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-arm64-v8a	e3c6e2e5d4e2c2b2d8af6e7727332f9973b6ed10
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-armeabi	9c8eb7ba492c2b7c6d5dfee393d7c345e749a43c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-armeabi-v7a	b3331231397fd369a18b83fa603001a16ebd7a0b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-desktop	732338dfc063ecc9b15fe453e56214a213f3b6d3
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-ios	e9d591883b56f437222f6d5609d50ce842229f94
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-x86	ab7a42bb9811ce1859a4c7ce928000a0a91cb5ea
com.badlogicgames.gdx	gdx-bullet-platform	1.9.11	natives-x86_64	2bd0ed5dd4de57c16335aaf96fead253d263271a
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12		38c8341a64c65f021d0f5ee6c62961eea93cb9d2
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-arm64-v8a	aeb55ca9f5d767ac5be9b617a619ade73813ef56
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-armeabi	519499c7e59865741f6e4180de9f2b52cc00aeac
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-armeabi-v7a	53f4e048ca2ce2b98912698be6d8beff31a9c2e1
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-desktop	9d9a11896df9f46a439cac5eeb1f62b2ca67c310
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-ios	19a6a46db55805621eeb2bd5b8746cceec33701f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-x86	65bade7266586512c44a8fdcb14b6ad8f02be8b0
com.badlogicgames.gdx	gdx-bullet-platform	1.9.12	natives-x86_64	0cf3ba18ceac98c7f194355d5775f599ea806283
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13		56fe8f199522013878bcd7aa0ffce94e671bc46b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-arm64-v8a	8eef8c671e38e05f02ad4edb97f298f2e3854d48
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-armeabi	d2fb048ea3b0a3f3ac8af9df35b5aede6f9f7024
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-armeabi-v7a	3e97464f09013715a88c764d8d56904d9311b763
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-desktop	8224cd1fc6bafc05f40923e96b14ba62ac45a0f9
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-ios	0475ece398d1d34a3ae585351ada8be78147f5e1
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-x86	3b1a19fb252f7613d2b8b566e23c1b0b51cc34a2
com.badlogicgames.gdx	gdx-bullet-platform	1.9.13	natives-x86_64	400280112d69cee7c0d690d5b0a9a3ca78d2ee0c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14		77c79e034d875e9051ee25b187935c73e025127a
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-arm64-v8a	05c21e3bbc09f5c10a7873c2209db4035630cd16
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-armeabi	fd1e8b996f7f8320530d548cb1839c9305f4e31e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-armeabi-v7a	baa03696e89676eb57ad6307471adef4d5874502
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-desktop	d34fd5cbeb2d82373743ebda91605684f8aebc75
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-ios	c3dac65c50420c23b86af4d783e4c2983f2e0fd7
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-x86	314b885d07debbcda8e09d8d91f02a2012e6a294
com.badlogicgames.gdx	gdx-bullet-platform	1.9.14	natives-x86_64	36f8df645ad6f532186d5fd3cca17a68125532a0
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2		4171c84857c424895232e7f1e267c47776c9b662
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-arm64-v8a	34f10ea1fd194457a0f9e9bb4cbe53248f031754
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-armeabi	dc6377790f1eb535e14b38f5f4870ede727daf9e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-armeabi-v7a	cec7bac1fb116977461a0893f51ba5f608595be3
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-desktop	0e564d68941da54e44dfd3bfb3f8a9c349f42ff8
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-ios	d22e8a7026b53f75fa27028234574bbb6d1e6944
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-x86	4c64e82f175eb1ee86ff341593e334f42b46c875
com.badlogicgames.gdx	gdx-bullet-platform	1.9.2	natives-x86_64	94b9182a3a9447cbf4c98192ec5ba8cf853e5f40
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3		b6722d3e937b135d128127999fe133d7dcbcdbbe
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-arm64-v8a	fc3b3e9344c15025fdf5eed0181e17f6eecc62a2
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-armeabi	c997eccec040a328c5ea0da49f8ee616e7cbc13c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-armeabi-v7a	6a280102dcc06a2b25d3f9c65bae936bde4eeb68
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-desktop	fbc17c1d47e433091bdf34839c6f98a9c7b12f99
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-ios	f3f41df0edd768193d121186e9451db9bf7c5fdf
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-x86	fa0010dc5596b4478d888b1119d20c792d68d28e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.3	natives-x86_64	de3b149fe9104c76da6f8f56f521f87e0c707f5e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4		981807e1acc52527660cf15a092c26f5dec53c4b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-arm64-v8a	07884013b2bf3ab45d71660a40028b90e1deacf8
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-armeabi	a01496866a7c963995c1176eb978ff1fa78178ef
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-armeabi-v7a	e94a516fca1396470b436d5a4d8271e32db70a7b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-desktop	13190302e8721452ffb8ae242dba20f6195e8175
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-ios	1cb71258c13821bd1c8c1ec32d54b91bd7f973a1
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-x86	3b5b005c93ad52a61116933e16e8fb29619c86e2
com.badlogicgames.gdx	gdx-bullet-platform	1.9.4	natives-x86_64	a6dcfbf7e1b556f04262bce8547b15fd458ca8e4
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5		39ed80f48bd67c4e6999c515d7ba050244c608f1
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-arm64-v8a	f8f751c3c45d6acbef0637903183be51b100437c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-armeabi	c9678a2493eea6cae5a5e5f02757304a7806f885
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-armeabi-v7a	19612694e966d826473e918392e4f20caded176f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-desktop	504246f6c370d7197b41a26f25d1b36d6fdc1a9b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-ios	11bd9421f6990378709e117a2deca5c3c1bd04fc
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-x86	363dde99962bcfeb78309ff71329d0d4a37a14e0
com.badlogicgames.gdx	gdx-bullet-platform	1.9.5	natives-x86_64	e478dc7800b25f4ff90132aa9affaa5a1a61ef35
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6		cab4060593bd77f29cd0b8139ea6987a35eb4c32
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-arm64-v8a	50235e76834d30c33339e83759545e29c03fa3c5
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-armeabi	e8e082a119fadc6363603ccdc11f39869b0d9936
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-armeabi-v7a	fe425d2fdeb71c0b226d711ac9ed1c603e325a36
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-desktop	07b1c77c4185abda72e489d66dd2e9d87328c081
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-ios	066d8a04b78f5cc193862ce507e5d6069bba3b09
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-x86	c25453c99c2585780e337804e618f4e7b78eaf06
com.badlogicgames.gdx	gdx-bullet-platform	1.9.6	natives-x86_64	8a5bf55aceb4f1128cf7dcd6aaa933773e4caf0d
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7		5ee37b4c37f94d7b613c03381a4219f90aef2a26
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-arm64-v8a	fae113f7ac8955581fd6c8536a66614317cdc057
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-armeabi	86188626b73342364a29efff1f2ceb2e8d18b6c0
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-armeabi-v7a	7226f55037dd6a7cbed72743fab721d56f4d4864
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-desktop	dd5f506448d8143fe4d365074a88e1ed02d903c5
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-ios	88de831d124c1807cf7674df31f5ef29a7f5d235
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-x86	e84177a81164f8f218f3f339b51a97b9ca82420c
com.badlogicgames.gdx	gdx-bullet-platform	1.9.7	natives-x86_64	067954ed0e1fa5b3bae5cb80e4bd83fc54090b93
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8		839d3916ee10689d4b93c67375eed5f0d0fbd97e
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-arm64-v8a	cf430ad3ebdf0ad5c628dc7c316a8eac74966b95
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-armeabi	f94eaa5ef26e0c971288f42ee19f973be9887402
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-armeabi-v7a	dab1204fb1b8853325a7ccdce31643c91904a0dc
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-desktop	be27849ed15241692302a3e8b1c209a7d48276f4
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-ios	44de3e9678419ae2a4cfe7fd674b1bf82d56ae20
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-x86	4bc77d3f220729d24cda6bd18823b17d1bd02182
com.badlogicgames.gdx	gdx-bullet-platform	1.9.8	natives-x86_64	33e6325549d1d1c88d286241df10a7e111feaebe
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9		88a5e271641de3aac70aa4b508c498646de1ff24
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-arm64-v8a	1521300cc57bab38d90931b119fac911ea48704f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-armeabi	f3697b44d7f102b7bf4d8b03b2c53a5cf2bc21ad
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-armeabi-v7a	9c3ab106dccd6e60e1c8878cc9a19dd7984da47f
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-desktop	9127b500aaf85d36c79356d1e6a1c55efd45605b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-ios	cb0353cea24d1e55ba050b9a587509ddd704603b
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-x86	87fe5dea50872e0b43a64164bf013a8ff94c18b3
com.badlogicgames.gdx	gdx-bullet-platform	1.9.9	natives-x86_64	a9d4e00ebeeb0cb5bab9968ef8cec1b57d3e1c9c
com.cloudera.oryx	oryx-app-common	2.3.0		30caea494bb37134d42d1851ec92aaffa8688d44
com.cloudera.oryx	oryx-app-common	2.4.0		eeb45fb1fe1540d7577fbaa0324e81136d5d35ad
com.cloudera.oryx	oryx-app-common	2.4.1		fee3d7d5d723c3bbbd2c0c4a12f05d90f12ef774
com.cloudera.oryx	oryx-app-common	2.5.0		a286a90fef4946cf0d06e91f4abec7e855d2a516
com.cloudera.oryx	oryx-app-common	2.6.0		c0dbe35c64ac672589c97ea7581b031be382faff
com.cloudera.oryx	oryx-app-common	2.7.0		4ca98944028e90498855896f73fae6b73895b4e6
com.cloudera.oryx	oryx-app-common	2.7.1		c55b9b9d5cfda17d531c78d18e5f04ac92330ead
com.cloudera.oryx	oryx-app-common	2.7.2		928fda4bef77e50408752ec7b54cbb40b3f8d9fe
com.cloudera.oryx	oryx-app-common	2.8.0		6a208058c5f85edc25c7a9d50601ccf1adff9fbe
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.7.1-2		24caffd923d8e2e133e2311f627ea5246876ecb4
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.8.5-1		8c2ce34f4d370f0fbf54c7f1e6e1ea3fb219e137
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.8.5-2		14b6e8c8e3ab55b31f6878fa9a1d9001c866db27
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.9.2-1		e7ea2527aa5e82babc8a19a8ff8457d8bfe1cd43
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.9.3-1		d37dee74c495e9c7c652fe33d344155aa3b09023
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	0.9.3-2		f1cea9f6c08cd14cfaa2d32d0f0f3259ad621111
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	1.0.0-1		c4f5a0cc13bcdb296113b3d6969fc2f38924f0ff
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	1.0.0-2		ba0ccc5e0ebb3e9a9c10970c61bc5f8871252896
com.datasift.dropwizard.scala	dropwizard-scala-metrics_2.10	1.1.0-2		969164c9c4ce340600a9d4abff75d013ebccb9ac
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.02.09		b1cbbc140ff626e5a7d928076b7c732e35148978
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.02.10		363f7b9351653b8cff7509f9d325545b694009ee
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.09.22		ab5314731d3b9c3a75e44838668c5ade69b3ce6f
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.14.24		fe606af7af54c1c56a2e140673baf3fee03096b2
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.22.04		e3d7fab38a44da9df0cf30a6ae44fb427ef1740f
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.22.13		a6d3e98fe372cd9771fd221e8c4afc3433dde989
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.23.06		1abe815db413eb1613bbafcfbc6792dd5060b2c8
com.disneystreaming.smithy	aws-iotfleethub-spec	2023.23.30		bcaaf7e4813057fcf10a36d2607263cf017f2063
com.disneystreaming.smithy	aws-iotfleethub-spec	2025.03.31		1fb7c4fabaffb8396a7b5a1b501d8bef7c92f2c7
com.disneystreaming.smithy	aws-iotfleethub-spec	2025.04.08		b26a19242cc08a425d94b472aeac4d50a960beba
com.emsoft	emsoft-groovy	1.0.0		683497149296022ba4efa5b69d9925bd5145510b
com.emsoft	emsoft-groovy	1.1.0		b8eae91e8b239146ed51195a725b6f5dfbcfe63e
com.enonic.lib	lib-asset	1.0.0		b21d2c69c245935a5105898df716ff9edea002e8
com.enonic.lib	lib-asset	1.0.1		909b88e9ba4f74d5820680b4488bdea87cc4c21e
com.enonic.lib	lib-asset	1.0.2		e14add2ba462c5dbb79afd9920ea476c1945e24a
com.github.duanxinyuan	library-util-cipher	1.0.0		5167461afdaddf9f6802270d714763c66b962d3b
com.github.duanxinyuan	library-util-cipher	1.1.0		c12a09053268a27e19f646d70ebd876a20aef504
com.github.felipefzdz	narrative-scalatest	1.0		5bf42501bdf70fa0d9e539a305ad0f8547dfb800
com.github.felipefzdz	narrative-scalatest	1.0	scaladoc	293bf39e1a308909ee22d8040e7817167df9ec90
com.github.laohuaishu	common-dlock	2.0.0		9814f80aec8c67f74938cdb51e465579d04343c0
com.github.liaomengge	ly-metric-activemq-spring-boot-starter	2.0.1-RELEASE		154270896092c4ceb19d5a03f5f0e0cc7e7fcc26
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.3.6		9bc599bb81651212bb68153b1ca3fc8b9c606291
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.3.7		eed3dfea6da13ffa23cc3efa8d125fb8edfe4061
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.1		3790d5ea4c78f1f1a6ec81d8636f55e803c9b1cc
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.12		802ee6e431a6ba7b5e6898d268786d8ccfa68c54
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.13		7ecee168d1c04f4b55fd04c88855dcae22d64706
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.16		1cfdf80b3a296335b0cf8d36c8120ab8e4728307
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.3		2e1269003463b17f9b52e5beb6a3e7578901eae5
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.4		feb2c99da5986b2ecdcbfee7692e1438de8f579b
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.5		68f0fb0e6d4f57ead4494090e009813c76a61781
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.6		5e519ad04c7f02e2fb44b25783074744c205c156
com.github.pshirshov.izumi.legacy	izumi-legacy_2.11	1.4.9		720f377ad661b56b174afea7d98381a01a442885
com.helger	parser-generator-cc	1.0.1		e3204d6be43ab37e1d1bef5b46922c5af8ef92e0
com.helger	parser-generator-cc	1.0.2		dd15ed6b39cae87679e73829fc07a60f463f341e
com.helger	parser-generator-cc	1.1.0		7c0f746424d636458420acd95f7efa94748b4c80
com.helger	parser-generator-cc	1.1.1		7d9707daea235ec1997531583f949c90dce88123
com.helger	parser-generator-cc	1.1.2		898aa61af500612e9b2ca33c16fa78a4696010b6
com.helger	parser-generator-cc	1.1.3		106f0ca298700ce562c7ab1a36662a01597ace8e
com.helger	parser-generator-cc	1.1.4		a0cf4b9770f0a04b1b298d6f34a776e9735fd084
com.intersult	jpa-fix	1.1		31abf920cc8ec8523f8546eb4f56936339e010d1
com.kloudtek.enterprisecloudconfig	enterprise-cloud-config-server	0.9.1		9d63fa9f388a8ff3b2705f6eded230e1b29df4f7
com.kloudtek.enterprisecloudconfig	enterprise-cloud-config-server	0.9.2		1c09c684ab2da93e6f834777e8d1e096b3867d4f
com.kloudtek.enterprisecloudconfig	enterprise-cloud-config-server	0.9.3		af4cccc4fce511df19b8b05c7540fe4d335a43a5
com.kloudtek.enterprisecloudconfig	enterprise-cloud-config-server	0.9.4		81a8eeb3d6a09dc836a59e903882a73e33169264
com.lihaoyi	mill-bsp_3	0.13.0-M0		07b89b2e8bee49df8d3e36b8696a47ec964157b2
com.lihaoyi	mill-bsp_3	0.13.0-M0-104-076678		0030df779d28ddee0fa65df1d0ca2e6efab774ab
com.lihaoyi	mill-bsp_3	0.13.0-M0-174-bdd60a		68e8c11a79fd76662265c65308594a085e3933bb
com.lihaoyi	mill-bsp_3	0.13.0-M0-178-c36697		daa0536075bc23ae5b03355a0bb3592aa30b856e
com.lihaoyi	mill-bsp_3	0.13.0-M0-222-c61593		bba23dd99a043fc1037639a6410a006ece943dec
com.lihaoyi	mill-bsp_3	0.13.0-M0-228-2dc2a6		5a9efb5a79fda18d82cfb7e6ae6a4291299e0ea7
com.lihaoyi	mill-bsp_3	0.13.0-M0-93-a6992e		b20b38a73cb43e2bc931187c3a6021c2f0d78148
com.lihaoyi	mill-bsp_3	0.13.0-M0-95-606de3		b6879dcc00203e972f812187b9dec394ee031065
com.lihaoyi	mill-bsp_3	0.13.0-M1		6bf125ec0865cb8ef690ac13d4bc227c70e1b803
com.lihaoyi	mill-bsp_3	0.13.0-M1-17-0d25d2		d19f3c73adee3aa20406175fed302797cbc95104
com.lihaoyi	mill-bsp_3	0.13.0-M1-2-c0b707		1b1bfabf9d274bcc316bf6ceb102205f65445014
com.lihaoyi	mill-bsp_3	0.13.0-M1-42-12ae00-DIRTYb430af9		0e8f5e3c3014ef473bb6f1e93766663cf53f3143
com.lihaoyi	mill-bsp_3	0.13.0-M1-43-b217bc		80800ccaf92c082d03bcbaabce04713cc5510d00
com.lkroll	roll20-core_2.12	0.13.3		84bdc97f1f41643ed155c30963ef3af17bf8e12c
com.narbase.kunafa	core-metadata	0.3.0		bce3560ee87edb5f7002badf2f8211a09ac3fec4
com.narbase.kunafa	core-metadata	0.3.0-beta.6		44c892b79d89fcedac7205b0568d4d19351d86d7
com.narbase.kunafa	core-metadata	0.3.0-beta.7		0cc56df8ac10f3bf975fbea0ca5ff97110b28b67
com.nativelibs4java	javacl-blas	1.0.0-RC2		82737316e8193f935ad0cafbf71086653fed633a
com.nativelibs4java	javacl-blas	1.0.0-RC3		9e698b0316afc5579fa6b72cdc40cf4cc46fb5d0
com.nativelibs4java	javacl-blas	1.0.0-RC4		cf0dfb8f1600fe4db69740c26db7551e533c0637
com.outegret	scene-wx-provider	1.0.0.RELEASE		0a4f623b827d7498f1c217141f8b511be8cc2c77
com.outegret	scene-wx-provider	1.0.1.RELEASE		d032904d251eacae58660def466b3ac8d693c85a
com.outegret	scene-wx-provider	1.0.2-RELEASE		2477d31e450fcd7d485495475b214ab7d613c297
com.outegret	scene-wx-provider	1.0.4-RELEASE		706afe10ae52800f12d2a5faedefaed4d898f4e1
com.outegret	scene-wx-provider	1.0.5-RELEASE		30b59b59a3f34e76ad1cdd1f9a436dc955ff22ed
com.outegret	scene-wx-provider	1.0.6-RELEASE		8c9887eaa666799ac3337a600e1d2d1e6a6fd2fb
com.outegret	scene-wx-provider	1.0.7.RELEASE		0c6c5489b743de6f581dc8be73e1add360f10d49
com.outegret	scene-wx-provider	1.0.8.RELEASE		e10f9dcda310f99b0a01e4efff54459ba3f1ec33
com.outegret	scene-wx-provider	1.0.9.RELEASE		f955f1ae3e22a818fb8a728dbf0aa7df9884dff2
com.outegret	scene-wx-provider	1.1.3.1.RELEASE		132dc1005a87f9267e02551df3e7456e31fb6427
com.outegret	scene-wx-provider	1.2.9.RELEASE		0c4d98ec0b39452129f4fd59a23f703d2f3c9add
