at.asitplus	jsonpath4k-android	2.4.1		N/A
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta14		8133bb2f2b3a2ab57ca66f7d44d9b065e64610f3
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta15		189c1132f9ec8268a897de7a70e8d8e4c6bb87bb
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta16		aa81b3a7a11d673955bde9221042c2e91ea80d8a
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta17		fb2e168eb0dc6ffbeff3f88ac1c4d42fce00f8d9
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta18		87449f121824c30d16f6b931510b32bcd98bd504
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta19		cf78e50fcd11b8a7162740d45ffa85724bb269eb
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta2		795bdca569e66be42c2ce4669c41a588d8ef45d9
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta20		de73d020bc2cd64c6d9451cd61bc2926cc0e6d8f
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta21		e58f3c13fd3c5e7288a9554f93c30776ababfc6d
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta22		c9187b5716dccafd770d71f2d6179b60e534e1ac
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta23		464c19369cbdc1dfb779f9f72a7ce0ee27dcc081
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta24		84f6284feec7b3382392d40002fb1233668cd9c9
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta3		86dda5a31ce3f3f30b991b94bc333a15a0642df5
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta4		29060613b843055c54bc0a08dc12768981b2106b
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta5		890c9fb0aec9c6b724b0b8b85a0ae995127d628c
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta6		89a231b5d38921d93652839cf1db20ec37579921
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta7		175d16797145797d3c7389a354ca6ba347bb8f1a
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta8		e8a8143d8164ee069cb677841c2f23cbb25833bf
io.kevinlee	logger-f-slf4j_sjs1_3	2.0.0-beta9		7c061e245a47e71e6ef81cefe76a14a174f710cb
io.netty	netty-codec-marshalling	4.2.0.Alpha3		f64472a7552346fb6f1f28cd7eb905442d57ef9e
io.netty	netty-codec-marshalling	4.2.0.Alpha4		fccb45584b716dcfc5750fa48b9f2f17e15825bc
io.netty	netty-codec-marshalling	4.2.0.Alpha5		3ddffa7e69f2bf22c15c3e498053dd5438f2f8fd
io.netty	netty-codec-marshalling	4.2.0.Beta1		4763fc0db6d77e8bf23268d5e665ae623cfaba8f
io.netty	netty-codec-marshalling	4.2.0.Final		b0a31a3f9e6c8ad80d0529cc5f15c2f2057c8920
io.netty	netty-codec-marshalling	4.2.0.RC1		6a4e10da78e6758dc03268e83bc50fef9cdb8920
io.netty	netty-codec-marshalling	4.2.0.RC2		3b244e3689e720dd4da3484ba14c0fc2ea844dcb
io.netty	netty-codec-marshalling	4.2.0.RC3		130ff6d965a52adf1f85eb9896c14a622e865f0c
io.netty	netty-codec-marshalling	4.2.0.RC4		7401ee59b8e7254863c2061cc82a9712da9c2b38
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.1.0		afcfcb438b26812683630367154fa5c3a820821f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.10.0		000933b29c41719abd93e0b3575c0fe7b90d54e3
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.10.1		f8ac52aafc9982732fca208c6c7588721de3e077
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.10.2		d0ef37d9cad83d417619cfa8c494be0b6f3122fc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.10.3		77e0684cc9f84e4b8540ad7d52b67c946feae2b7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.10.4		d56c31057d39c84312db208940788a0b2cc8a2ee
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.11.0		b6b34b2dd839dce4b6ba73fe6703aaf671660cb1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.11.1		8d97649a9aa0170d5ea7bf9bd3f3d4a967ebdaba
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.12.0		e879f8c8de60f2955d0cf7b9c34fda34424b5fb7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.12.1		6e06f27abb4a561150aae56042d4c375d38dc6c7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.13.0		c5ebd71810f791067071de559255f09641abbd71
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.13.1		8bf39c3d71010017049081f10627dd9f9562e625
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.14.0		7e44085f4baa44d48e3935395400f14f1b62e3a3
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.14.1		79c8de6fd0229d83657d0893b509d419afa20968
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.14.2		5731a2c984019852f6853042e8bc2cd6d391da4b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.15.0		0b9ed13da3ed7f5c030021653d5c7fae05fe6926
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.15.1		1cd4ffb0b790c13864190f46083e0388cf10904b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.16.0		0c95a76a2217f6491f8627d453300b0b37b8b947
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.16.1		dd1d482694248bb96b50c29a7ce08e96b1d8b387
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.16.2		0c5fd0e9ca9e32e1ccfa29cbca495318b540e55e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.16.3		dc121c12ba067af4ca966110f8be4695f8e272be
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.16.4		e1f7538dd1da76a42b586dcf2a78552cab50b726
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.17.0		ade8d492f44dc00d8da95bc07e0fb75721b67178
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.17.0.CR1		62b84b0a4d8d6907324e89a2f5ee9793537dafb1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.17.1		1415ad9eb9259a70985475e5a0bee9e317690216
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.17.2		83a1996bb3ab15b47909d676dd211b2841de7473
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.18.0		eb04de3cd198c009a549a2aa284c07988a0ca0df
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.18.0.CR1		dddf1160bb74e28b3fc031f9a4c0146f523a4ba9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.19.0		a9b63a53cd87589a51859812f64611f9bba1c9dc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.19.0.CR1		3719c9acdddf42bd5802201249e89c181dac48a6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.19.0.CR2		3b64cefbecc67102c5306c8a37ed6ad523362549
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.19.0.CR3		1eb51b2909cc24a9f5ffe9d86444bd25287545cd
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.2.0		929d749bb374f341b7ec00e84f0d858d48c7fe05
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.20.0		904d2a1d75e71e0d1f25243e43fe65fd71341afb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.20.0.CR1		0348bc43541d0e24d08cc89a03478792291d252f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.20.1		a425680e0a5673a5cda75b1b75184aa2387b6132
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.20.2		c4347a13e5c93de225f405554af75a2cfb3c218b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.20.3		35076766fff210ba9a95ea61e86be535dc6e9079
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.21.0		8d89651980e94fe381ca45f54c7886aa53078d9f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.21.0.CR1		bbdf7cb3b5167ac91b367fdba4846994ea417ae9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.21.0.CR3		3cff5828efacdf6181a87595d4316f5a34e2c156
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.21.0.CR4		1f3bb6e5a8fe0531d06ba7f1ac56dcf11aef7f37
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.22.0		e5f589c39bdb3c02226478b80e61b3ae39b36f82
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.22.0.CR1		e86abb83209d668f80ba95f4ec325ee5297d6dde
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.22.0.CR2		25e338b7cd281c011ff7cc0d657e5baeae400976
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.23.0		2d8b0b46f819521dec9a827b4c37de33d23a14b4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.23.0.CR1		26f4e6529ec83f021d191066f1fdc1a629c28c01
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.23.0.CR2		a790910adfe7915400a9a0273d324cdf9860ac11
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.23.3		0e1d24f68ced4f3f29da926d9fd722f215fb98ee
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.24.0		2d8d91f6bf031bde93afb258db0b44cdf1d5ea8a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.24.0.CR1		bb1597214c751a63cceb837789328b482f0d6606
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.24.0.CR2		d8c90c99e5ed334b948af145291f9c473a83b47b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.24.0.CR3		a945edb7f2838280af0feffdcf68b721e6650a61
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.25.0		17a55c2d159673ab76a787ad543d96c320a47a83
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.25.0.CR1		d6396137b363138bdc6e2305ff88485dadd43b20
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.25.0.CR2		029795b6c5354b89c7819b28b8ea9a7af99cdce4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.25.0.CR3		48e188ea44d094459fcb47b0a07c1f1923ef0128
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.26.0		7c03e650c4d7f7fb4f488674c602573090ecaf7b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.26.0.CR1		d99432660709e7c4d3e90e68f04c1c99f6fb3622
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.26.0.CR2		f9ce83b9de89d68dd935765c808245e19b62c463
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.26.1		07f8c549537ba0e5a66fca6be65a73e42bc9873a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.26.2		4a884f309ed3ae4df7d56c6c246fbc5751da6ee5
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.27.0.CR1		5c3c13756e42d0d9d64ca81ba053425be4a2c3ae
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.3.0		5950ba5fffc544b13a1dd65ae6e3844249404df7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.4.0		3b4fc1a84aa58e77f3bcd439815c7687a0e10a81
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.4.1		8a49a2b35afdd47894ba66830f7de4e55bc810df
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.4.2		f179ed750827223e48f483bb69ade4803037b34c
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.5.0		bdc6ed47c6fe85c5cfd0ff6b8cff43999d4a8d13
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.5.1		4b03d41c7b9dfecdbb053ef6a168e30b8d4074b4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.0		7fceabdcba9ebb0d0f2fb5a0aa3b8e1796d81f08
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.0.CR1		a1a332b6f60727f48569a2e39129b317c5699721
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.0.CR2		b85779fca14de0e03fc57fab362e3928c7306880
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.1		362481d59b986406d4ede5e62402cf036695a29e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.2		c74fb0ee793cdca8528029208bfc31a8f4d4c4d6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.6.3		ab37903e6dea69ceb9e69a23e63ff3f25f010ae0
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.7.0		20a0b108edcbfe100f44d0f743362e8824ce79cd
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.7.1		ec71c1298c52bcde85babb33634c26290509d4b9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.8.0		b01d9dd32ab4627eac646de0dc8e6a89e31a85df
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.8.1		75de4a970013320fbe621b40fc33996ea63f4863
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.8.2		316ad7e776042ef2b1dc826d806583e45d30c2e8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.8.3		8c01159a2218a111ce38fc2db6076e51373bf6db
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.9.0		259d96f0f18d9be2b0e0006554b47ba6db6ca8fb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.9.1		5faa7499d340578f5674a575b7c8f4c7f0da7474
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma-deployment	0.9.2		8a751deddf76e688aba0043048cc97edce5f575e
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.0.0		9ca1ee356867a9b090029afec5e020192c055693
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.1.0		772d2d56a1c6bf9bd9148a7f70f16d32cb179a63
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.1.2		13bd09cd89913566397b43f94888c5f78a73a176
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.10.0		f1db0e7360cd1f5ad8629061a40fb144e380a7ed
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.10.2		5e1e50f59ae5b767405370eb80862881cb4d784a
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.11.0		8f1ee0036ca0e8f897d94950696393ea9e0c07b1
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.11.2		65b6249854a45f6314822c1969b802a276377f28
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.11.4		ee13ed6646c781ce958e3b6b816d7fa511027da4
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.12.0		c9ba3f7198669c4ee8e79ef5ecc51939e94be669
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.13.0		5f116538a77ae6f007882c854987ae6969ecf30c
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.13.2		b5b800768361ada3deb500f966eca329964d9914
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.13.4		b4851c7af581d1800972d0d5aea33d8ca0c2689d
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.0		decb841543ecab94bdb5f0d64d58f61bb1443195
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.10		3062bf1dadc46a1698e133921357901c7d93eaa0
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.12		d89dae60b130988c9fe375a839f83b616a462404
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.2		12e4e8b52e7904e2b9471054670b1572e31a46db
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.4		45481d2c50f702ddacb1c2751537fd48590b0d1d
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.6		eeb66d2d37d343242542f5cb59cf1d244c4025c3
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.14.8		1284882e7b6aefb332cc62cf84f992f87db2b331
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.15.0		f28ad66970ab86f576e6b7b70a6030b7e059d8c6
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.16.0		bbd4b6ebca07a3280726cfd44b16346af4161cc1
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.16.2		685b543733fc833ad0691f76b7c4526d0be54a24
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.16.4		18710a9173355e3915925da15735e5791b9c0902
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.17.0		5fd7c838911087e7bf08dd1227dcafb2c47d8fee
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.17.2		500b6350e3e242c7fd35c905b267685afeca6bc5
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.2.0		e4fab929017756fca7fb50f29b58339a58a07193
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.3.0		599ae86dc265a65d164c5f4bf8e179133baa2765
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.3.2		8ae817329f22323d8132ff4d880a2e29fd9fab34
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.3.4		c2cf8a325d459464562a57f817394563d76ce385
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.4.0		188c49cf0d5da0674d97994066468b33cde658b0
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.4.2		19cf72544cae23021724623edc283721c366243a
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.4.4		12b0b8c7f95d3b954e29c17cb56ebea97d2d6f59
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.5.0		9601eee65c221db3707592029dcc81799a3949c2
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.6.0		2d7523b1aea45015050381a40f7a7feb0d21255b
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.6.2		31cb56b3e7e7d8c346c43a446a0dc261d8340697
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.7.0		1b125e302a3f8c8561d55438949f893164f6cf5e
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.8.0		67699a1d2a7324c2a3d63ab2f0e6c600a6e432cd
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.9.0		65af286e2d59c79fd53b93b0ea1bdc945f5ffa68
io.wcm.devops.conga	io.wcm.devops.conga.tooling.cli	1.9.2		82925178aac66feda4fee3462b5dfb27364702e5
io.xorum	ReKamp-androidRelease	1.0.5		N/A
io.xorum	ReKamp-androidRelease	1.0.6		N/A
io.xorum	ReKamp-androidRelease	1.0.7		N/A
io.xorum	ReKamp-androidRelease	1.0.8		N/A
io.xorum	ReKamp-androidRelease	1.0.9		N/A
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.24.0-v2-473-0		da2695fc631384ee976ee0c64cff2b68fe08ce8e
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.24.1-v2-473-0		bd33b4bbe488f7f1f749a7b3398e3e8e1d94faf9
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.24.2-v2-437-0		47ba162cc5161140d7c4b41eede6187d778a2b4d
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.25.0-v2-518-0		7a30498a4bfc6de570466930ad8829e9633e7b23
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.26.0-v2.524.0		49002b9206bb7a97eb4a5b2e4bbd15877ffb8caa
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.26.1-v2-524.0		f590688fde3acaf66f99722c01affeb208f4eaa1
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.26.1-v2.524.0		88ebc79715164ba634f44a69ad0df81c0f97593a
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.27.0-v2.571.0		6eb43d54917ca0a6c41cad4137a83e3ab0f67687
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.28.0-v2.596.0		b295517a712ceef7c64a53ec1bfc7780e0ba1237
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.29.0-v2.624.0		61f6f50c555643474bff405d36d45b3ebdf58c71
net.exoego	aws-sdk-scalajs-facade-codedeploy_sjs0.6_2.13	0.30.0-v2.715.0		ad74584eda1ff2229dab8c046ddf05d6db96cba9
net.processweavers	rbpl-example_2.12	0.0.1		2e8c5a62a134d6d41800393465b8d41144cce3b1
nl.grons	metrics4-akka_a25_2.13.0-M5	4.0.4		828d598df9876a1faa666e17e21a0de3a6f7b775
nl.hsac	hsac-fitnesse-plugin	1.10.1		f17cc32a11113e62105abeea56655117ff7ef41a
nl.hsac	hsac-fitnesse-plugin	1.11.0		e06fedb83b24e5184edc04cd755aa191c627ebe5
nl.hsac	hsac-fitnesse-plugin	1.11.1		2946fb8df1565c3b6cf9e28f8ff0251d91a0a204
nl.hsac	hsac-fitnesse-plugin	1.11.2		5de774958901a30fe52beab44df5dcf30c518af1
nl.hsac	hsac-fitnesse-plugin	1.12.0		ffabda161d2df3e1b930c93730e6fa9ed56a69c0
nl.hsac	hsac-fitnesse-plugin	1.13.0		b93af6413e2bf274bdc61b379cacaaec071126d7
nl.hsac	hsac-fitnesse-plugin	1.14.0		b3e3321bc0a1fb05bc84f66953e710638e26a79c
nl.hsac	hsac-fitnesse-plugin	1.15.0		a38b412ffca4fe686852e1d769990980088f635e
nl.hsac	hsac-fitnesse-plugin	1.16.0		995064d264fb875385bc5c145eb97e1c8d01c2de
nl.hsac	hsac-fitnesse-plugin	1.17.0		2cfe77314300fe3366e7819d6de1b27293b99336
nl.hsac	hsac-fitnesse-plugin	1.18.0		a9a2a66e6307f1fa5e0be1bcfc2513b12ed76201
nl.hsac	hsac-fitnesse-plugin	1.18.1		3c08c57894e17b166631022da280feb3a6bd3fa7
nl.hsac	hsac-fitnesse-plugin	1.18.2		8a694c6cf31caa03dcb06fe073706bc32ee40bb7
nl.hsac	hsac-fitnesse-plugin	1.18.3		b25e1c067ecaa4ab3c36d61f11ec2f35c9e82633
nl.hsac	hsac-fitnesse-plugin	1.19.0		533e514560d86aed9912b0fa9ff50a462f60fc4b
nl.hsac	hsac-fitnesse-plugin	1.19.1		50f67e3bc1d86b2097243f8b5fc746946e58ce60
nl.hsac	hsac-fitnesse-plugin	1.20.0		26f57ab4cd7e95f0c82e5e43eed063f44f89a3a5
nl.hsac	hsac-fitnesse-plugin	1.20.1		4e1071fa03acc0eff26ce0edea5da3a375388fc7
nl.hsac	hsac-fitnesse-plugin	1.21.0		14fa53f2bd8ba4d67a641a926a69afc47c7b6697
nl.hsac	hsac-fitnesse-plugin	1.22.0		2e65f128a76e4b36d36178c047a529da655134ff
nl.hsac	hsac-fitnesse-plugin	1.23.0		493b5a02c23b6dc121cd0ad9773d736a2f469d26
nl.hsac	hsac-fitnesse-plugin	1.24.0		ee77f43ee74f13c751bf89407de5ca99c45503dd
nl.hsac	hsac-fitnesse-plugin	1.25.0		620788e81ea87731d8165a780619e87ebf7fd305
nl.hsac	hsac-fitnesse-plugin	1.26.0		9e47051ecc989ca5dc63162fc29bdc449184a8bc
nl.hsac	hsac-fitnesse-plugin	1.27		00f3dce30656203aee105c7b47c9065b65e1dc44
nl.hsac	hsac-fitnesse-plugin	1.28.0		7b4fcc274bf905666633d262b3f4bbf1b2b70e29
nl.hsac	hsac-fitnesse-plugin	1.29		85b61feec03ab4883536af1bc658655f535eb71a
nl.hsac	hsac-fitnesse-plugin	1.29.0		16a76fcb18c787f3ef963b718aab3bf2b173104d
nl.hsac	hsac-fitnesse-plugin	1.29.1		416680b707ba5e57ce516d664901183cd04fb474
nl.hsac	hsac-fitnesse-plugin	1.30.0		d2707bd283e676120d267df0aca142c6e642c5f4
nl.hsac	hsac-fitnesse-plugin	1.31.0		bc5d8c1ef50c4b6a8d101db4d726793d4fbf1faf
nl.hsac	hsac-fitnesse-plugin	1.32.0		f8634cba726d0404a958cc55d353a93d99d508c3
nl.hsac	hsac-fitnesse-plugin	1.32.1		185fc28da8dbad898cee3c3fa04143cfec0430bf
nl.hsac	hsac-fitnesse-plugin	1.32.10		a82bdc07443f461255826d410c8d7a878daf5fde
nl.hsac	hsac-fitnesse-plugin	1.32.11		95cf840dee315e41e1a442ce565fe296496ba915
nl.hsac	hsac-fitnesse-plugin	1.32.2		1484a8127fe8221a71ba540aa596e73f51f7085c
nl.hsac	hsac-fitnesse-plugin	1.32.3		fa19e8d128e16eab55a82ed0f9e7e9b588b9af39
nl.hsac	hsac-fitnesse-plugin	1.32.4		2894522d409051466180a5b4c00c6699709cddf3
nl.hsac	hsac-fitnesse-plugin	1.32.5		00f131041080ae7c2f3ec9b0504d45ae84ae5a97
nl.hsac	hsac-fitnesse-plugin	1.32.6		826834e2a1de923005b9b6158b3c98c46ce016e2
nl.hsac	hsac-fitnesse-plugin	1.32.7		46a75c16563e780b4bcf7d62a1bfed8e72ac772f
nl.hsac	hsac-fitnesse-plugin	1.32.8		ddf513051ec56e332ad50041d181ab0cb2c26bfb
nl.hsac	hsac-fitnesse-plugin	1.32.9		aee0a3f317a731241d78b6561a6bc8bc993b6d2e
nl.hsac	hsac-fitnesse-plugin	1.33.0		457f3dcf9430d597217b497f230125857ac52c29
nl.hsac	hsac-fitnesse-plugin	1.33.1		058085f8cd087788e2b3f8bfdf7f2f2081b6ff62
nl.hsac	hsac-fitnesse-plugin	1.33.2		1f1d2ff3328161fabb605fcb107f867920018e0a
org.apache.clerezza.provisioning	rdf.virtuoso	0.1		N/A
org.apache.skywalking	dbcp-2.x-plugin	8.10.0		9853e340085ad6b0e84d9db79d90fa04bb085532
org.apache.skywalking	dbcp-2.x-plugin	8.11.0		89c1229439bf0a9165a5dde41aa4cafd93311a77
org.apache.skywalking	dbcp-2.x-plugin	8.12.0		5a9afaecd111d48a306bd4dd7db2a23b91b979ed
org.apache.skywalking	dbcp-2.x-plugin	8.13.0		d32bc425621c88b3cd26b452f2547d7275d9b120
org.apache.skywalking	dbcp-2.x-plugin	8.14.0		82a5bcb093262aaf685e202f3e10f3e2fd689bb0
org.apache.skywalking	dbcp-2.x-plugin	8.15.0		8aa23c82ba6add3e245699ac0301b49245cf6dbb
org.apache.skywalking	dbcp-2.x-plugin	8.16.0		54af7cbda6e31df8ec23cb70742fa6d32825c3c2
org.apache.skywalking	dbcp-2.x-plugin	8.3.0		0474a4a878c36bb6dea558c66f4f2caa19f171f8
