asia.redact.bracket.properties	pcompiler-maven-plugin	1.0.0		a42dcaa58393fbfd87e255b480d308eae7cb87af
org.modeshape	modeshape-sequencer-wsdl	4.6.0.Final		f0565cbeaf9ecb59e457ca8b213edbf8886cb9b1
org.modeshape	modeshape-sequencer-wsdl	4.6.1.Final		81ac65d23595f41d4da65ede005ad655dc4ebe6f
org.modeshape	modeshape-sequencer-wsdl	4.6.2.Final		5056d2d1897fa8131763e4fb1960f0994456fbcd
org.modeshape	modeshape-sequencer-wsdl	5.0.0.Final		220e3826c9f286e4b1d9b72eb54a3333875dc65a
org.modeshape	modeshape-sequencer-wsdl	5.1.0.Final		456606b0ca77f4fa1dac42891e0894de97ba7a94
org.modeshape	modeshape-sequencer-wsdl	5.2.0.Final		2b8adab2d807b7c458905ecedd2f8107c6eda362
org.modeshape	modeshape-sequencer-wsdl	5.3.0.Final		d3ddd751158a0679de76bbaa72688f5f802858c6
org.modeshape	modeshape-sequencer-wsdl	5.4.0.Final		8c357d4b8f0ed1ca4b5961b2eb0d41d7822ec6a0
org.modeshape	modeshape-sequencer-wsdl	5.4.1.Final		7b1efe332bfbfa50675c52c3a799ed2294ab2297
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.0		6d3a256f422233665814630bb962bd9545d71c69
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.0-alpha01		e4f4fdd7b516fd3f5ed4736a96e6985d3736f0d6
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.0-alpha02		f071356c43b385a0d901d776ac1ec5cfc3f2d344
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.0-alpha03		cf303c1377082dbea4635402c47a510dc8c7c8c7
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.1		1d9df84df41136f57f16bb739eb74d5d0769279e
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.2		2934400cc86263d9cba8d5b81ac941fbe07d257f
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.3		f51a81b5399675615b5209c53ababd6e1293da0f
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.4		0bb972494de5cbab2af156788e30a5a643304570
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.3.5		3cd611be96c67b216b202ff4fab89e04294268f4
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0		6a87d9d987a3e90ab9a387dc11f495fe4f2e3be5
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha01		926633d10b0f7907cce5eb1c2ed289c18ba9904e
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha02		6c1710fa664e4cadb067893e795298519babbbc2
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha03		f83aa37bbb2cfdf706fe6435b5cc4f0972c2146c
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha04		42563d0b77019227ea238a57f9d4e494cba90ea4
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha05		f7da70f1e54396e4a0bd3b225d7467f7ddb1ec1e
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha06		dcce9e3e1bac44dd7227853df14ca3efb1b74851
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha07		233644396c870fc963c3ce43b5a31b4e0ee2dd66
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha08		f79a52b850f64bd798024bc34e6e19d7f46b2499
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.0-alpha09		5e09096b816db3359d751673f121de75a3b7bcaf
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.1		8ad2f02d373873b4b7d32c79283e5e4b0e965667
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.4.2		1e8987492b349a1fc5d5a936b11561d14dedb19f
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.0		b3932a7ff7c5d75ac79c8965ea76a8bf69d052ba
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.0-alpha01		09273a2ad130b084e1a9317a403442f845d7d0eb
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.0-alpha02		7f47920b72961ae31d305b34bdf65d7cac88fab7
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.0-alpha03		33fc7736e1a55679541862a44237939ff51fe269
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.0-alpha04		7b79e56cb8bf0abb5772ed7e77707d9369daa5ae
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.1		45ec708ce0fb557f2afa1fbab4b39a88bf043356
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.5.2		77690837066aa0318103e44038399bea6eecd5be
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0		c8a9bf69a3032c0055012ef8e18beab3d852cc51
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha01		1c56a651251333a47e37acc24d22b0417b25d48d
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha02		4f11b7bd9daaec3ea5d95aa6cdc28bb7fdbd4459
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha04		1a9e1540bbf148f78903b512e96c43449fe2b9c7
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha05		ec0c5ae46d0d577e8258ce1d9aa4672b95f50806
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha06		db78a274e1711abbe7c62110f87fe6a40f842f40
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.0-alpha07		951391ad28aff8afda8f1a847be1e02a6ebecfaa
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.1		18d92808ad189b19780dc29cc30e3f10a7e30437
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.2		69cd777503ce803daae6fae4f343fc16b61e8db3
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.3		c907225b3d75efdcc48c1bbacc11c7536e5c3176
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.4		459f8afa112aaef775a38e1ec86cd3fe69b50769
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.6.5		9612f616297619a615a44a70c7375b100cf29753
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.7.0-alpha01		16e3c1e2c61c2ac7347a3c7ae77036326bc31cfa
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.7.0-alpha02		2e74fd038391e941b845e8b25baed3e1682adb79
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.7.0-alpha03		f3e047d357090c54f1f36ae20a119813bf85b333
org.neo4j.gds	neo4j-kernel-adapter-4.0	1.7.0-alpha04		df1467760b03a3da1bdaf6ed883c21a24b9e28d3
org.onosproject	onos-app-bgpflow	1.6.0		N/A
org.opendaylight.bier	odl-bier-service-rest	0.1.0-Carbon		N/A
org.opendaylight.bier	odl-bier-service-rest	0.1.1-Carbon		N/A
org.opendaylight.bier	odl-bier-service-rest	0.1.2-Carbon		N/A
org.opendaylight.bier	odl-bier-service-rest	0.1.3-Carbon		N/A
org.opendaylight.bier	odl-bier-service-rest	0.1.4-Carbon		N/A
org.opendaylight.iotdm	odl-itiotdmplugin-api	0.1.0-Carbon		N/A
org.opendaylight.iotdm	odl-itiotdmplugin-api	0.1.1-Carbon		N/A
org.opendaylight.iotdm	odl-itiotdmplugin-api	0.1.2-Carbon		N/A
org.opendaylight.iotdm	odl-itiotdmplugin-api	0.1.3-Carbon		N/A
org.opendaylight.iotdm	odl-itiotdmplugin-api	0.1.4-Carbon		N/A
org.tiogasolutions.jobs	tioga-jobs-client	1.0.0		a7f2865b33eae9f8cc4250f91dc3be88ea26a57a
org.tiogasolutions.jobs	tioga-jobs-client	1.0.1		ae10f96c2d6872d26ebcada7ff2e878814c60075
org.tiogasolutions.jobs	tioga-jobs-client	1.0.2		b4f278d2ed84f714078b98387b0851c90e175683
org.tiogasolutions.jobs	tioga-jobs-client	1.0.3		9f5ec8754a0fc2e0ee8640a5330491893abc5189
org.tiogasolutions.jobs	tioga-jobs-client	1.0.4		fab1da6b80b84cb1e7c8ae5d41be97541ed74aab
org.tiogasolutions.jobs	tioga-jobs-client	1.0.5		6c87830e72354d58c6b7338da85dbd1ec079ef0e
org.tiogasolutions.jobs	tioga-jobs-client	1.1.0		fb09ec33f8e25c533f74b32efd9f4c1a88b00831
org.tiogasolutions.jobs	tioga-jobs-client	1.1.1		fa1803085e4f3ad5016aa266561f37fa5f5c1df2
org.tiogasolutions.jobs	tioga-jobs-client	1.2.0		fc8be1dd8bd965cbea67fe025dcc12246c6ba9d1
org.tiogasolutions.jobs	tioga-jobs-client	1.2.1		840f6966eb84e343a52219def786b397cafdc4a2
org.tiogasolutions.jobs	tioga-jobs-client	1.2.2		98e9211179b50c6698a7de392956853692a34916
org.tiogasolutions.jobs	tioga-jobs-client	1.2.3		0e5230596bb39e06f93751957a722af6647ba712
org.tiogasolutions.jobs	tioga-jobs-client	5.0.0		313dcd3a8682eabc1317a55b0645074fafb429a9
org.tiogasolutions.jobs	tioga-jobs-client	5.0.1		6c614ccd08cd330b6c049f74f247f2f88cdecb90
org.tiogasolutions.jobs	tioga-jobs-client	5.0.2		3078b0cdc5982847ac9f568c588273b82da75ded
org.webjars	leapjs	0.4.1		97d3aedc5d8920ab7acde4367c133fdad84bc534
org.webjars	leapjs	0.6.2		1977dfe682ff6cacaa67c64bfec207c2e1b1252e
org.webjars	webpjs	0.0.2		b4fc9c9625670fb8b1ee5153266768681bbb6dde
org.webjars.bower	angular-uuid	0.1.0		091e198f642f40405ea5db7524b8c940ebeebb8d
org.webjars.bowergithub.collaborne	paper-alert-dialog	2.0.1		b42bcaa8b17063d143bfef754bff17d887b90b81
org.webjars.bowergithub.juliangruber	isarray	0.0.1		b5f2e825b4b7ee4ed13c42ee54277431ce810c27
org.webjars.npm	const-pinf-float64	1.0.0		bccfd921a9043e6cefa791f6aed3b29c86f284b8
org.webjars.npm	dns-discovery	6.2.3		a49e3287f56820365cf627db3f003ec8ffa0ca76
org.webjars.npm	fill-keys	1.0.2		a184ef4cd4938925bf0d1955c670d16a6884a31c
org.wvlet.airframe	airframe-di-macros_2.13	20.12.2		b469dd62b70d4bde2a0947a9f96b593145c5e4dd
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.0		9d5b4084546d97df4d793eaa80d2ca5b3c8fdf2d
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.1		cad66ce4c4d411d9d0b83e0c296b97d99ef46563
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.10		f8e0c4db17be923cb1c68c706dbfbccb863863f5
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.2		2677d64c0b46c15f86b5e08c9e48e474c9ddea78
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.3		cb7a4b02d113a0a7743ab9c57f2dd31d00382fef
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.4		6fa2fa30e043b8a1bdb65bef28851581b63e7920
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.5		c9af902dd897ff4c4887592ab98077f7d50757e2
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.6		a717c3c739d85f6c489996971467f144cdfb40c2
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.7		73443f6cc85be4aff32d9f5a937716a4e6c83aac
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.8		53df252b955829e95eff0fe77a704cf396dd439a
org.wvlet.airframe	airframe-di-macros_2.13	2025.1.9		ae9257aa57eab61f74676a2df2b7597500b28373
org.wvlet.airframe	airframe-di-macros_2.13	21.1.0		59e94fe76c807c52bd109167ab630ba2cd69ba05
org.wvlet.airframe	airframe-di-macros_2.13	21.1.1		72d2e27f1aad436a79aa5121558b03c6d01a70be
org.wvlet.airframe	airframe-di-macros_2.13	21.10.0		2ac500d8123a55df416c72b0310d30b159b2e428
org.wvlet.airframe	airframe-di-macros_2.13	21.11.0		efd300a92c027d2de939d535f789f967b432d27b
org.wvlet.airframe	airframe-di-macros_2.13	21.12.0		c9029069be001356698f6f07633d5580093c4c3e
org.wvlet.airframe	airframe-di-macros_2.13	21.12.1		22cce744b9239b6ee349a3cb6fc6ad6e242d06e7
org.wvlet.airframe	airframe-di-macros_2.13	21.2.0		c3803575fa4fe7df7ed263009be12329435bad69
org.wvlet.airframe	airframe-di-macros_2.13	21.3.0		eb3ebc9707d4229369f31bf538d9e9751c1d8df2
org.wvlet.airframe	airframe-di-macros_2.13	21.3.1		4245dbeeeb0d5847159e5e72953b8ab7fdf02ac2
org.wvlet.airframe	airframe-di-macros_2.13	21.4.0		67f5468280257fcaa55b8261bdc7e0159e6a0af4
org.wvlet.airframe	airframe-di-macros_2.13	21.4.1		3aaabfe99a0a7029657ab19b4bb48e3600413847
org.wvlet.airframe	airframe-di-macros_2.13	21.5.0		c72829cf3a3ce0f29b1f1df2b2f9b2e2929a9056
org.wvlet.airframe	airframe-di-macros_2.13	21.5.1		6720e04e219745e32fc2525cea529ea492a01563
org.wvlet.airframe	airframe-di-macros_2.13	21.5.2		d1d0edba2ee10f00adb324270cc6e51e2c6b206e
org.wvlet.airframe	airframe-di-macros_2.13	21.5.3		da1cd1deafaa02e4852bb5f792425b21adda51a3
org.wvlet.airframe	airframe-di-macros_2.13	21.5.4		4ba14ef17a793c8479022a6e369a32e91c99f8fb
org.wvlet.airframe	airframe-di-macros_2.13	21.6.0		de6fda69022f38396cf10545672d299a3b15e0a0
org.wvlet.airframe	airframe-di-macros_2.13	21.7.0		f6d61d35914fa6055a83351c20f4d2625dc55d9a
org.wvlet.airframe	airframe-di-macros_2.13	21.8.0		6e10c13b20ae1fe83b9d7fe57c5f4f107880405c
org.wvlet.airframe	airframe-di-macros_2.13	21.8.1		3ab8f8a062b5a961c3c09b6d6e84b7d3c1b00a25
org.wvlet.airframe	airframe-di-macros_2.13	21.9.0		1246706f4c5f847b2304f40b31d4886f15372b46
org.wvlet.airframe	airframe-di-macros_2.13	22.1.0		8e57802d680844416045f68d2f84fca5af18bde5
org.wvlet.airframe	airframe-di-macros_2.13	22.10.0		604e40306572368444c8414a207731de91376d41
org.wvlet.airframe	airframe-di-macros_2.13	22.10.1		c19a9aab4d042bda4a906352a81a4085a098be05
org.wvlet.airframe	airframe-di-macros_2.13	22.10.2		91a7d10f4c308ef691d1aa5bf421f82de275ee28
org.wvlet.airframe	airframe-di-macros_2.13	22.10.3		4b1405d655a77e6f79311a43eb6600887d551e9b
org.wvlet.airframe	airframe-di-macros_2.13	22.10.4		2d0c91c47e709dd2f7ac0fba6a5181fae10d870a
org.wvlet.airframe	airframe-di-macros_2.13	22.11.0		4a6e17f213139eb72714c132720d80f4af67fc3c
org.wvlet.airframe	airframe-di-macros_2.13	22.11.1		db3593df27ef61508bb4d22ecabdbee5aad5efed
org.wvlet.airframe	airframe-di-macros_2.13	22.11.2		d86a33b57ba49b53b35b4ad97f62f55fae63dce1
org.wvlet.airframe	airframe-di-macros_2.13	22.11.3		593fad7e045dd0bb9f7be2d84935d823dca4a5cc
org.wvlet.airframe	airframe-di-macros_2.13	22.11.4		9d7689445944648e9a843980227de3d397e4e209
org.wvlet.airframe	airframe-di-macros_2.13	22.12.0		00a0125ce3fc759c2241a9c860b301b7cbe00513
org.wvlet.airframe	airframe-di-macros_2.13	22.12.1		4de1ed84c47e867b00698831b5905654dd2ce14e
org.wvlet.airframe	airframe-di-macros_2.13	22.12.2		75f647581ca4dd5db0a8b0aa7c1e7a668c66f22f
org.wvlet.airframe	airframe-di-macros_2.13	22.12.3		8e94f2e3dbe29c1cda611eaebbde435bb175d83c
org.wvlet.airframe	airframe-di-macros_2.13	22.12.4		cf4535c976ec3645b0c01897d39444079f4a096a
org.wvlet.airframe	airframe-di-macros_2.13	22.12.5		f9fdf89baa37e77767893efa79c3627bfcc35e22
org.wvlet.airframe	airframe-di-macros_2.13	22.12.6		2fe19febef90b4af390edbc9b6a23fa574ed10c9
org.wvlet.airframe	airframe-di-macros_2.13	22.2.0		2c7387f4920fc764ca54ad485c4bb24f880ff9f0
org.wvlet.airframe	airframe-di-macros_2.13	22.3.0		1b2f04e8d9d4ffb2f89cdb419f684ff23500cdf3
org.wvlet.airframe	airframe-di-macros_2.13	22.4.0		57f0157d7763cf4c0355573474953cdfb48b372b
org.wvlet.airframe	airframe-di-macros_2.13	22.4.1		6dcd91ccb4da5c6289b5df2bcfb121f645912024
org.wvlet.airframe	airframe-di-macros_2.13	22.4.2		2a45d26db07ef3e918c2f5db0889c048110a27f6
org.wvlet.airframe	airframe-di-macros_2.13	22.5.0		86f19ae90eab2216366f8acc88d95c7c97876aab
org.wvlet.airframe	airframe-di-macros_2.13	22.6.0		b466b61bf4a728e6c39e8a3bba4c6bf098670422
org.wvlet.airframe	airframe-di-macros_2.13	22.6.1		01eaf065fb179b32df61e101057cb3f3c799a183
org.wvlet.airframe	airframe-di-macros_2.13	22.6.2		a58376c3718f5a287ef73788e7b55b4b3c64d2fc
org.wvlet.airframe	airframe-di-macros_2.13	22.6.3		11597c4a0d161c53cd1d23a5c6024f7eafdc0bba
org.wvlet.airframe	airframe-di-macros_2.13	22.6.4		515bafc92924eef5e66ff48c6f373756a98e838d
org.wvlet.airframe	airframe-di-macros_2.13	22.7.0		6560d32ddc099172d03865d7cc602b1ad5ad0530
org.wvlet.airframe	airframe-di-macros_2.13	22.7.1		2db1bc704bb82676531f33a9b43c3d27890e45da
org.wvlet.airframe	airframe-di-macros_2.13	22.7.2		9436b51588d8049cf8445eda266036414620892e
org.wvlet.airframe	airframe-di-macros_2.13	22.7.3		a1859f86abe9ca4870ab2ffabd622b50a591474e
org.wvlet.airframe	airframe-di-macros_2.13	22.8.0		80b924370e65b17f2b29a104cad5a18eb6173939
org.wvlet.airframe	airframe-di-macros_2.13	22.9.0		d54e380625c335c86cc081b73fc713e719666913
org.wvlet.airframe	airframe-di-macros_2.13	22.9.1		9e2756298fed8b720036c97a3693b5b81a234104
org.wvlet.airframe	airframe-di-macros_2.13	22.9.2		fda37d7898b3f86e5e5a946a79b14a770f4f2b50
org.wvlet.airframe	airframe-di-macros_2.13	22.9.3		1eddf760c52eb1d5b732dd485a143aa9e289b50f
org.wvlet.airframe	airframe-di-macros_2.13	23.1.0		192dd1c0e12681ded185299bf8f20e9fa8b6fad2
org.wvlet.airframe	airframe-di-macros_2.13	23.1.1		50cb2251816db8bebcc6c3178fb746a3fea276fb
org.wvlet.airframe	airframe-di-macros_2.13	23.1.2		9549a764222bbcfcf45ed13cc24971d7189c9ae4
org.wvlet.airframe	airframe-di-macros_2.13	23.1.3		829429d27e7e3c554738805da0506a60cde61c95
org.wvlet.airframe	airframe-di-macros_2.13	23.1.4		33e9597d7458c79f8dc7dcd39bf3f1db58a96448
org.wvlet.airframe	airframe-di-macros_2.13	23.10.0		eca4ed86a91545649c7ffc15f1e1857921cc1253
org.wvlet.airframe	airframe-di-macros_2.13	23.11.0		50188ecc01f9a8b7c699ab29ea5b15dc7ad4dbfe
org.wvlet.airframe	airframe-di-macros_2.13	23.11.1		b7984bb1348c0942cb34ecbadeef9557204e308a
org.wvlet.airframe	airframe-di-macros_2.13	23.11.2		49d4b1c45daecc423320c041304f1764d0c8471f
org.wvlet.airframe	airframe-di-macros_2.13	23.11.3		d6fb2b5327ae8881b415b38176a2b06334adfa26
org.wvlet.airframe	airframe-di-macros_2.13	23.12.0		07752ddcb80f1004600759306c1cdb96862bedb3
org.wvlet.airframe	airframe-di-macros_2.13	23.12.1		f625c6bdb0f792185808eb8d7181f0ab0086157e
org.wvlet.airframe	airframe-di-macros_2.13	23.2.0		83cd18c022ae2afbb8bf62c41d99ef3d6071cce8
org.wvlet.airframe	airframe-di-macros_2.13	23.2.1		5439abe06da51d5ef7a82889120de5708debd36c
org.wvlet.airframe	airframe-di-macros_2.13	23.2.2		88a274e225332875aa3b914d78ba417ea438e55c
org.wvlet.airframe	airframe-di-macros_2.13	23.2.3		80e77ad28bd34c16ac0e7bcf4992a109fd51971d
org.wvlet.airframe	airframe-di-macros_2.13	23.2.4		36b2d9f47be5bc1de752897c531ad335c5be610b
org.wvlet.airframe	airframe-di-macros_2.13	23.2.5		8ea0b75e0d889b6c6aa8729dd5484be6103e5b5b
org.wvlet.airframe	airframe-di-macros_2.13	23.3.0		637d24d6ba4fca4e432fb43c232d5ae5d533de46
org.wvlet.airframe	airframe-di-macros_2.13	23.3.1		7083a4bd9a7aef1b047c88e230a22889550a8146
org.wvlet.airframe	airframe-di-macros_2.13	23.3.2		cf7e573151ec07fb46d68fa02326ba8c96f08527
org.wvlet.airframe	airframe-di-macros_2.13	23.3.3		65faeb1d9664877c6d0ce6bc2a3b3b5f34bc2e09
org.wvlet.airframe	airframe-di-macros_2.13	23.3.4		72ff60e135faccfc0f280ba47d6616cf0dec8b8f
org.wvlet.airframe	airframe-di-macros_2.13	23.4.0		ef98f8fd2dfca8761b1d519d3c1f728f1a20603a
org.wvlet.airframe	airframe-di-macros_2.13	23.4.1		f3c9cd918ada5dfa9a2c09cefe5e0ec86a439e6b
org.wvlet.airframe	airframe-di-macros_2.13	23.4.2		d1889d798602b32bd35db488989a700a4e02deba
org.wvlet.airframe	airframe-di-macros_2.13	23.4.3		bdaa3fe981b23b299b79146d28c1180ec76e6be3
org.wvlet.airframe	airframe-di-macros_2.13	23.4.4		17b2a675c20d669a3b6714f3db10b3b9f34dd0e2
org.wvlet.airframe	airframe-di-macros_2.13	23.4.5		61c7b2668dc0c5376deba492dcb5657c7416f341
org.wvlet.airframe	airframe-di-macros_2.13	23.4.6		d8d3a8962c3d8ea73431d1c576fa196fd5c41ee7
org.wvlet.airframe	airframe-di-macros_2.13	23.4.7		fe4861b72520bab129e71b9e31aea4362793eb4c
org.wvlet.airframe	airframe-di-macros_2.13	23.4.8		c801e36873299ac204600bd8bbeee3a047ecb9a5
org.wvlet.airframe	airframe-di-macros_2.13	23.5.0		527057d97c225debf5b88c261268e4b876c3e160
org.wvlet.airframe	airframe-di-macros_2.13	23.5.2		77c47a47cb0eca528c144a0da0f5ac587726d4d0
org.wvlet.airframe	airframe-di-macros_2.13	23.5.3		cba4bb63b327a2c0dea0e29b0e96e327db537bbc
org.wvlet.airframe	airframe-di-macros_2.13	23.5.4		59969b4d7eb1dfe950ea293bc7908555fd7578f0
org.wvlet.airframe	airframe-di-macros_2.13	23.5.5		7c4d2a5dba43dfc48b5aad08a21a2fb1ea414036
org.wvlet.airframe	airframe-di-macros_2.13	23.5.6		43be2bb8195335fa63fd19f1fb79a3f54724f7ff
org.wvlet.airframe	airframe-di-macros_2.13	23.5.7		d45d58179c3fa700e367267bb178c76b301ec9d8
org.wvlet.airframe	airframe-di-macros_2.13	23.6.0		df7063c9e9beb19b771e4835c0a06ec905c800c7
org.wvlet.airframe	airframe-di-macros_2.13	23.6.1		77504d4867dd590e502a2471c4280fcdbbde7b64
org.wvlet.airframe	airframe-di-macros_2.13	23.6.2		9e35faf7d844f09eef534e8ce8f404bf4928f9a9
org.wvlet.airframe	airframe-di-macros_2.13	23.7.0		7e1b69d89c10c00ebcf1dec06ecb983817e82806
org.wvlet.airframe	airframe-di-macros_2.13	23.7.1		8702a84eede356233a0301aa1a6cce728ff17b73
org.wvlet.airframe	airframe-di-macros_2.13	23.7.2		c01557e0bfdfe5e208c38d57f318c1d9cb9c90f4
org.wvlet.airframe	airframe-di-macros_2.13	23.7.3		1aeff64706b345c979ac3c1a3ce4f6207fb3625b
org.wvlet.airframe	airframe-di-macros_2.13	23.7.4		b270d893c78191939d13e1f404a674f06892f85d
org.wvlet.airframe	airframe-di-macros_2.13	23.8.0		86f11c3998fc40049c96db91e6324eb93f6affc6
org.wvlet.airframe	airframe-di-macros_2.13	23.8.1		f790e37421cd7e06d2714e9b1b6bec0ceba21e16
org.wvlet.airframe	airframe-di-macros_2.13	23.8.2		155b4ba38b407eef31bd891ae576268ceb5770f9
org.wvlet.airframe	airframe-di-macros_2.13	23.8.3		e2f58a167082de4a1c9d6b4a6ca5e974d67c1098
org.wvlet.airframe	airframe-di-macros_2.13	23.8.4		7464c84cbe3ec328e82d53c771d7763450ee1c06
org.wvlet.airframe	airframe-di-macros_2.13	23.8.5		7e320700ee575b37faf78a3f9a62681ac8f8f8f1
org.wvlet.airframe	airframe-di-macros_2.13	23.8.6		ade89720562477816aaa5d5bdfd990733bb4799a
org.wvlet.airframe	airframe-di-macros_2.13	23.9.0		6b60412629ab2983a3de5d4ff6a948eb325893e8
org.wvlet.airframe	airframe-di-macros_2.13	23.9.1		25ed8898af497706cc3fa272be61d63a8d23010b
org.wvlet.airframe	airframe-di-macros_2.13	23.9.2		840e4cb153c6f5e69a1a4bede437c23923fe27cd
org.wvlet.airframe	airframe-di-macros_2.13	23.9.3		136bf0ba74c8127112c589368a8490c23f8b649a
org.wvlet.airframe	airframe-di-macros_2.13	24.1.0		3c70ec09b44ebcf8849031d28c336d4dd17ca6b6
org.wvlet.airframe	airframe-di-macros_2.13	24.1.1		7cef412bd3aa86a13899628144c8f0c8382258fc
org.wvlet.airframe	airframe-di-macros_2.13	24.1.2		b4843bb3db925b590f5d8aba6ca2d160cd47d8eb
org.wvlet.airframe	airframe-di-macros_2.13	24.10.0		4cfd10be303d56ee4015d23069331368018d8f66
org.wvlet.airframe	airframe-di-macros_2.13	24.11.0		607baa2243762982ebfe3e5f2911da2ef498c551
org.wvlet.airframe	airframe-di-macros_2.13	24.12.0		63a87f45c8c6a46f4a7ea6dd19211b51983857d5
org.wvlet.airframe	airframe-di-macros_2.13	24.12.1		ac718f7bfcd140c31e1e7e51eb08f190d411a1b3
org.wvlet.airframe	airframe-di-macros_2.13	24.12.2		9e20ab79a60dc82f35bd940ed767893acb86c063
org.wvlet.airframe	airframe-di-macros_2.13	24.2.0		b09548ad92ba2f7178cf738f1aabad4e39a3c955
org.wvlet.airframe	airframe-di-macros_2.13	24.2.1		94788ed0343c09df658cb16bca95e0ca4751ecfc
org.wvlet.airframe	airframe-di-macros_2.13	24.2.2		cf20f401938a00e61a898fd5fbc4902f7a6927e6
org.wvlet.airframe	airframe-di-macros_2.13	24.2.3		0f1582800d8997f8fe6727f6fd4a63ce37ecd482
org.wvlet.airframe	airframe-di-macros_2.13	24.3.0		634989e976af9868a2995ed5fcd2412808ca254a
org.wvlet.airframe	airframe-di-macros_2.13	24.4.0		3a0afc41664074f9ff8b2082fc0cbe530d843b60
org.wvlet.airframe	airframe-di-macros_2.13	24.4.1		b883f73ffa7f1edd8d9c6630451fe1fa797e77ed
org.wvlet.airframe	airframe-di-macros_2.13	24.4.2		1b0b98568a8b3562a5a84239aa9fd2626593456b
org.wvlet.airframe	airframe-di-macros_2.13	24.4.3		94bb62def9212206e0b1c16f9254efc5875d7c00
org.wvlet.airframe	airframe-di-macros_2.13	24.5.0		0d371f8d1b5d827cff0f9ad2f6caaf2cde1816c6
org.wvlet.airframe	airframe-di-macros_2.13	24.5.1		ad74f628002c56bfa97c6cc2a6e10aaf23a76c43
org.wvlet.airframe	airframe-di-macros_2.13	24.5.2		c93ae21897fdafe9eba7293c63625666a5329a4e
org.wvlet.airframe	airframe-di-macros_2.13	24.6.0		9570d7113f356f823c3cfc36a27336d04742a6a7
org.wvlet.airframe	airframe-di-macros_2.13	24.6.1		e00e095e64075daf5e4b3a13be5cd1b0e76efcf8
org.wvlet.airframe	airframe-di-macros_2.13	24.7.0		a7b5daec726a403760e31738e771a61396d4f213
org.wvlet.airframe	airframe-di-macros_2.13	24.7.1		1b3abe14ac23d414d210d1b6dec5a9813e9310e0
org.wvlet.airframe	airframe-di-macros_2.13	24.8.0		3eec6eda951c3bb78098be36000c6bc3c265f28e
org.wvlet.airframe	airframe-di-macros_2.13	24.9.0		81a74373d893bdfaf24adeaf6719de13262dbad9
