biz.cgta	serland-jvm_2.10	0.1.0		e85e91841900e24d8dbe1148a96c9818a9847786
org.eclipse.rdf4j	rdf4j-tools-federation	4.2.2		922f97381ccf0e7b4e2f5c3e7580dd562bcfa0b7
org.eclipse.rdf4j	rdf4j-tools-federation	4.2.3		70ee31824b1c757dd1903d78f1dce3e8acb43834
org.eclipse.rdf4j	rdf4j-tools-federation	4.2.4		0ef49b994572e18e41a8fa5ba94e018e3d870ea3
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.0		4723ac046e8a2251742db964d2ab793d20430322
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.0-M1		210f93dedd1008aceb3c305300b70da94ffd0116
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.0-M2		cf426698dac37293bac38b3bd822b3b4d7d9d138
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.0-M3		67381e957ef33a9d2ac0e2810e2eab58d5c4d274
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.1		3ba1ede56cbd548bca2c655928fbd26b7e5347db
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.10		ddab635acb1d7cce6edc92d0f6f96aa4128778ba
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.11		a393fbec51f7e91b24da51789dd324057fabf9b8
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.12		401915cd5b6614f1a336815cc9005f26ff8c2e4d
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.13		db08be2a312df8fbfa31291996ef51d1cac6c51a
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.14		bcef8a5d5c90de5ee3e1ee1fe9267e479b1a63bf
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.15		e5bf23f0c79d501fe25e2576b97126ccefdd9f46
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.16		b1fbcb9b87bb68080570df258bda0e6cee88cb2f
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.2		45cad5353b398d27fc3c221f72867383a6283768
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.3		089d77576e2761d3aa7ead0baaf9bca3386403e4
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.4		d8de32dee32d20d0d266ca0ae062e2e727ce8de7
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.5		fd906eade5994108820cd2258fca387530714c41
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.6		3d4f539debad3ae937aae62c6b538fd81de07d7a
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.7		126b592f498db4991e40591a88fc05f2afc01cbf
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.8		2bd0de45109c7f883a079f1806ac2717163e1c54
org.eclipse.rdf4j	rdf4j-tools-federation	4.3.9		58c0df29c4a2adec4c4039d50082284020d3be3c
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.0		405d6d0cda2f8bc4b50a743a19c5509b32125618
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.0-M1		6d12b3253a47a437236a5eb849a98d30613e0822
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.0-M2		5e92855c84b3017104cdc80674b715ecc7c9f577
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.0-M3		4753e862524882b06725e7fb8fd07f8eb25540e5
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.0-RC		0b1496da7f7a0756cab2d8f624ffa4e2e4edc742
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.1		44fc3515f15166a9dad69de60d2002e96a5f9a44
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.2		545198adb6ae9febad9e0b623df7aea09a73c85b
org.eclipse.rdf4j	rdf4j-tools-federation	5.0.3		321468a52bcd319ae0baa099d8b451ddc5562ab1
org.eclipse.rdf4j	rdf4j-tools-federation	5.1.0		744e503c8b002d45778414beab8824178f6693b0
org.eclipse.rdf4j	rdf4j-tools-federation	5.1.0-M1		fd26fa3fbc13289c9d42e802422bbde2b08063fa
org.eclipse.rdf4j	rdf4j-tools-federation	5.1.1		ace92b3c4c76fc08b289d3df5bf408fe8db5f349
org.eclipse.rdf4j	rdf4j-tools-federation	5.1.2		300ec8033db30f5700eaded9d1ecf0f6ee48a421
org.eclipse.rdf4j	rdf4j-tools-federation	5.1.3		6db8a8cbf11ebd430489f55234b448dafa567973
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	1.1		cbf3beaf73e6c86afb7bb301fb631d3a99549deb
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.0.0.fuse-061		2bfaf6e10dc028a2abbb213c50ecbb7eaef6441b
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.0.1.fuse-084		3fe42025a09214d0d77210567cb82485b711e31d
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.0.2.fuse-097		a3fe05caf5768acaccaa06fe9daffd91c612ed50
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.1.0.fuse-014		9804953c02edbcb3fb37524e0105b7231c39a45f
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.1.0.fuse-047		10d333bac5f2af8024e1816ab086743344958ae6
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.2.0.redhat-024		4dbf9a389b5a1f7e6a9e043f0b00cce5952afe8a
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.2.0.redhat-060		71ee759e395c3455e9c46f9acbc110d8f9708b0a
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.2.0.redhat-065		31675adb6c1bdc62f97b564461fbed55f709bd8a
org.fusesource.fabric.fab.tests	fab-sample-camel-velocity-require-bundle	7.2.0.redhat-083		77e9169045c35947fb2001b0821b9e6123f72ff9
org.glassfish	shoal	1.1-08182009		1fa34a059d15cda0b1e158aa05c37c003b73bfe5
org.ifinalframework	final-javapoets	1.2.0		c00ef714b8911e21e5f89917bd13fc4fca0065da
org.ifinalframework	final-javapoets	1.2.0-alpha		7a1494b836bcc001038406f4efdf7705e71dc3ab
org.ifinalframework	final-javapoets	1.2.1		f48537726fc405cf8982c5f10609637b6600686b
org.ifinalframework	final-javapoets	1.2.1-alpha		5e6429e77a12e3dd218118b2e485991dc0f1b9ef
org.ifinalframework	final-javapoets	1.2.2		a1ddab7eaffb89cc8989110201407be2caf48a94
org.ifinalframework	final-javapoets	1.2.3		bba208dde6eac20364fecb5f28a6ddaae9d51bf5
org.jetos.neu.eams	neu-eams-util	1.0.13		7964f1c9208d12934773918ca44c25c3cba4a826
org.kie.guvnor	guvnor-enum-editor	6.0.0.Alpha7		N/A
org.kie.guvnor	guvnor-enum-editor	6.0.0.Alpha8		N/A
org.kie.guvnor	guvnor-enum-editor	6.0.0.Alpha9		N/A
org.kie.guvnor	guvnor-enum-editor	6.0.0.Beta1		N/A
org.kie.guvnor	guvnor-enum-editor	6.0.0.Beta2		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.10.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.10.1		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.10.2		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.11.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.4.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.4.1		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.5.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.6.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.7.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.8.0		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.8.1		N/A
org.kodein.memory	kodein-memory-files-watchosarm64	0.9.0		N/A
org.macrocore	kernel-mongo	1.1.0-RELEASE		d84d2bbc809b253d538464617047db5c872598f9
org.macrocore	kernel-mongo	1.1.10-RELEASE		dbc5019cf115adc0ae159047a5b8c2eef3f25a75
org.macrocore	kernel-mongo	1.1.11-RELEASE		cc18ed0f3e43899be28805e4b4413770708fd2fd
org.macrocore	kernel-mongo	1.1.2-RELEASE		91750c0059fc14d45d284a43a57c30094d0afdb0
org.macrocore	kernel-mongo	1.1.3-RELEASE		deb219cb34f8e0608363cf821739a548083be5cc
org.macrocore	kernel-mongo	1.1.4-RELEASE		1d0661cf7fc9929d1d260ca44eabd93dfc92a339
org.macrocore	kernel-mongo	1.1.5-RELEASE		528e8a82019d0c92aa196daf3b897c25adf554fc
org.macrocore	kernel-mongo	1.1.6-RELEASE		5b0909b1b75bfac82e6a60627f6df2e262a616f2
org.macrocore	kernel-mongo	1.1.7-RELEASE		2fd8a5e0fbbb4cb44339ad9752793e04df7296a1
org.macrocore	kernel-mongo	1.1.9-RELEASE		b3272529c0f3110024ee9ed48b58a2b3ec593d21
org.macrocore	kernel-mongo	2.0.1-RELEASE		10fb2c4b1c1a96e9316285c881dbb26f6df8e81d
org.mobicents.ussd.examples	http-example	3.0.0.2		N/A
org.mobicents.ussd.examples	http-example	3.0.10		N/A
org.mobicents.ussd.examples	http-example	3.0.11		N/A
org.mobicents.ussd.examples	http-example	3.0.12		N/A
org.mobicents.ussd.examples	http-example	3.0.13		N/A
org.mobicents.ussd.examples	http-example	3.0.14		N/A
org.mobicents.ussd.examples	http-example	3.0.15		N/A
org.mobicents.ussd.examples	http-example	3.0.16		N/A
org.mobicents.ussd.examples	http-example	3.0.17		N/A
org.mobicents.ussd.examples	http-example	3.0.18		N/A
org.mobicents.ussd.examples	http-example	3.0.21		N/A
org.mobicents.ussd.examples	http-example	3.0.22		N/A
org.mobicents.ussd.examples	http-example	3.0.23		N/A
org.mobicents.ussd.examples	http-example	3.0.24		N/A
org.mobicents.ussd.examples	http-example	3.0.25		N/A
org.mobicents.ussd.examples	http-example	3.0.26		N/A
org.mobicents.ussd.examples	http-example	3.0.27		N/A
org.mobicents.ussd.examples	http-example	3.0.28		N/A
org.mobicents.ussd.examples	http-example	3.0.29		N/A
org.mobicents.ussd.examples	http-example	3.0.3		N/A
org.mobicents.ussd.examples	http-example	3.0.30		N/A
org.mobicents.ussd.examples	http-example	3.0.31		N/A
org.mobicents.ussd.examples	http-example	3.0.32		N/A
org.mobicents.ussd.examples	http-example	3.0.33		N/A
org.mobicents.ussd.examples	http-example	3.0.4		N/A
org.mobicents.ussd.examples	http-example	3.0.5		N/A
org.mobicents.ussd.examples	http-example	3.0.6		N/A
org.mobicents.ussd.examples	http-example	3.0.7		N/A
org.mobicents.ussd.examples	http-example	3.0.8		N/A
org.mobicents.ussd.examples	http-example	3.0.9		N/A
org.mobicents.ussd.examples	http-example	7.0.34		N/A
org.mobicents.ussd.examples	http-example	7.0.35		N/A
org.mobicents.ussd.examples	http-example	7.0.36		N/A
org.mobicents.ussd.examples	http-example	7.0.37		N/A
org.mobicents.ussd.examples	http-example	7.0.38		N/A
org.mobicents.ussd.examples	http-example	7.0.39		N/A
org.mobicents.ussd.examples	http-example	7.0.40		N/A
org.mobicents.ussd.examples	http-example	7.0.41		N/A
org.mobicents.ussd.examples	http-example	7.0.42		N/A
org.mobicents.ussd.examples	http-example	7.0.43		N/A
org.mobicents.ussd.examples	http-example	7.0.44		N/A
org.mobicents.ussd.examples	http-example	7.0.45		N/A
org.mobicents.ussd.examples	http-example	7.0.46		N/A
org.mobicents.ussd.examples	http-example	7.0.47		N/A
org.mobicents.ussd.examples	http-example	7.0.48		N/A
org.mobicents.ussd.examples	http-example	7.0.49		N/A
org.mobicents.ussd.examples	http-example	7.0.50		N/A
org.mobicents.ussd.examples	http-example	7.0.51		N/A
org.mobicents.ussd.examples	http-example	7.0.52		N/A
org.mobicents.ussd.examples	http-example	7.0.53		N/A
org.mobicents.ussd.examples	http-example	7.0.54		N/A
org.mobicents.ussd.examples	http-example	7.0.55		N/A
org.mobicents.ussd.examples	http-example	7.1.0-54		N/A
org.mobicents.ussd.examples	http-example	7.1.0-96		N/A
org.mobicents.ussd.examples	http-example	7.1.56		N/A
org.mobicents.ussd.examples	http-example	7.1.57		N/A
org.mobicents.ussd.examples	http-example	7.1.58		N/A
org.mobicents.ussd.examples	http-example	7.1.59		N/A
org.mobicents.ussd.examples	http-example	7.1.60		N/A
org.mobicents.ussd.examples	http-example	7.1.61		N/A
org.mobicents.ussd.examples	http-example	7.1.62		N/A
org.mobicents.ussd.examples	http-example	7.1.63		N/A
org.mvnpm.at.fullcalendar	timegrid	6.1.15		ec27e727ae5c1e3711620132ced38cfd26518a7f
org.mvnpm.at.fullcalendar	timegrid	6.1.17		042a8c93bf9fa7f23a55b7339436b887ea610109
org.mvnpm.at.vaadin	vaadin-usage-statistics	2.1.0		5fa2268ab17fb3012a65761f4cc86550f495155e
org.mvnpm.at.vaadin	vaadin-usage-statistics	2.1.2		ef563c9222879593e9df58d316609dd3db3f92e8
org.mvnpm.at.vaadin	vaadin-usage-statistics	2.1.3		13cd7e6a9eba73b983b4ca268fc70121f8736b3c
org.n52.iceland	statistics-kibana	1.0.0		e489d9a502986e08073cbacf3e8133cfe3029019
org.n52.iceland	statistics-kibana	1.1.0		d359489a7a3c8ce5ae11054451181ed4b684f9f0
org.n52.iceland	statistics-kibana	1.2.0		9d3f44ec99377e8732d9983f8d93dfd18b07c07e
org.n52.iceland	statistics-kibana	1.2.1		640bd2e23d39673c58f3a71d0d7bd197ac60a2dc
org.n52.iceland	statistics-kibana	2.0.0		5770d17a106b34ce442e77c8a66365e0eab80896
org.objectweb.fractal.juliac.osgi.examples	helloworld-client	2.2.3		ba2980aff5c5fd751c4ceed29a43cf148c20f5b7
org.onosproject	onos-providers-hostprobing-oar	1.14.0		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc3		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc4		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc5		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.0-rc6		N/A
org.onosproject	onos-providers-hostprobing-oar	1.14.1		N/A
org.onosproject	onos-providers-hostprobing-oar	1.15.0		N/A
org.onosproject	onos-providers-hostprobing-oar	1.15.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	1.15.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.0.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.0.0-b1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.0.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.0.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0-rc3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0-rc6		N/A
org.onosproject	onos-providers-hostprobing-oar	2.1.0-rc7		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.0-b1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.1-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.1-b3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.1-b4		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.1-b5		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.2-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.2-rc6		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.3-b1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.3-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.3-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.4		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.4-b3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.5		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.5-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.6		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.6-b1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.6-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.6-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.7		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.7-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.7-b3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.7-b4		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.8		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.8-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.2.8-b3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.3.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.3.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.3.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.3.0-rc3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.4.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.4.0-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.4.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.0-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.1-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.2-b1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.2-b2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.4		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.5		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.5-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.6		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.7-rc1		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.7-rc2		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.7-rc3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.5.9		N/A
org.onosproject	onos-providers-hostprobing-oar	2.6.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.6.0-rc3		N/A
org.onosproject	onos-providers-hostprobing-oar	2.6.0-rc4		N/A
org.onosproject	onos-providers-hostprobing-oar	2.6.0-rc5		N/A
org.onosproject	onos-providers-hostprobing-oar	2.7.0		N/A
org.onosproject	onos-providers-hostprobing-oar	2.7.0-rc1		N/A
org.openntf.sbt	com.ibm.sbt.automation.core	1.5.0.20160704-1200		798eb53a4a29221dbe0efa01ace72c3dc506b8fa
org.opensearch	geospatial-client	3.0.0.0-alpha1		eb00e91796b17e2de8fd143bb89de7c579e27ca7
org.opensearch	geospatial-client	3.0.0.0-beta1		651e092aee48ae0402a4e6a3661d55b18340941e
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.12		N/A
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.13		N/A
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.14		N/A
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.15		N/A
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.16		N/A
org.openurp.std.fee	openurp-std-fee-studentapp	0.0.17		N/A
org.partiql	partiql-eval	1.0.0		2662330ae070c2004915750d979b4f0e02c22152
org.partiql	partiql-eval	1.0.0-perf.1		bc24b6720b9f104ec5a0fcbaaf25cdd2b9e37404
org.partiql	partiql-eval	1.0.0-rc.1		6978b1b768dd03e42b5a2c51d2f581962436b051
org.partiql	partiql-eval	1.0.0-rc.2		5d799ea1fedbb678dc606fa3e4311b4df2718a9e
org.partiql	partiql-eval	1.0.0-rc.3		d99d548b5ed4ae702bc93b983e69b98bea573cdc
org.partiql	partiql-eval	1.1.0		41cbd126f58e001ccf2657c1e1885d670b967a11
org.partiql	partiql-eval	1.2.0		e462852bc345df54b0e0f3bdfb7bdcd9a30110d5
org.projectnessie.nessie	nessie-quarkus	0.100.0		2dd286b6526e4b943d3d677f4de91086b7361e8b
org.projectnessie.nessie	nessie-quarkus	0.100.0	runner	fc9f932766f526dc83eb2b8dd46ae473ca929bab
org.projectnessie.nessie	nessie-quarkus	0.100.1		c6a72d956f831b0f754cec8b5fc010e6a103e3b5
org.projectnessie.nessie	nessie-quarkus	0.100.1	runner	2181afdccdc4ea17e05e901a6bf07e226a8d5059
org.projectnessie.nessie	nessie-quarkus	0.100.2		19511ef25302ccf054341f8c9a279f6b5f429a07
org.projectnessie.nessie	nessie-quarkus	0.100.2	runner	09ac9d13527b550ca267af1670ff9940e5b19455
org.projectnessie.nessie	nessie-quarkus	0.100.3		9ba7fdb26f22af41b4ebd57d476e6a9684037075
org.projectnessie.nessie	nessie-quarkus	0.100.3	runner	950ec005e84db27eae1384f12e1f57d30aeb2410
org.projectnessie.nessie	nessie-quarkus	0.101.0		e4da0df11574d5ba45302f1fa08cd433ea525eab
org.projectnessie.nessie	nessie-quarkus	0.101.0	runner	24022178cb1a8ba31f32443bdd9e79a7dce2dcaf
org.projectnessie.nessie	nessie-quarkus	0.101.1		b9264f68cc491f431b75c706a93e6d9d1e6bdba6
org.projectnessie.nessie	nessie-quarkus	0.101.1	runner	c5ad9ee4d6fcf9a220a20ded98ea2e5dfe460224
org.projectnessie.nessie	nessie-quarkus	0.101.2		fc46cff2f91c879594f27694b9196d58958d1fd4
org.projectnessie.nessie	nessie-quarkus	0.101.2	runner	021cd0a9b2429aed133fb0e1970c066b9268c5bb
org.projectnessie.nessie	nessie-quarkus	0.101.3		1feea1f027a4e5a0c44968fa362021a9b937e679
org.projectnessie.nessie	nessie-quarkus	0.101.3	runner	2035f91a12cb01f19f7ee68b29f98889f26b7157
org.projectnessie.nessie	nessie-quarkus	0.102.0		a9cd0ba618cb0bd15e799b3d53ffe1733e93e9b9
org.projectnessie.nessie	nessie-quarkus	0.102.0	runner	f6e16aeed68fc2a4e442fbda1c0e73b52e510b27
org.projectnessie.nessie	nessie-quarkus	0.102.1		dc29b3f480bdd3a51596140d3168a075be593c1e
org.projectnessie.nessie	nessie-quarkus	0.102.1	runner	22da98a2918fa783417cab627c8e4ccdd546513b
org.projectnessie.nessie	nessie-quarkus	0.102.2		20c2bd3d5078ed9bbfa283f7dc9fb95786d91660
org.projectnessie.nessie	nessie-quarkus	0.102.2	runner	94e8b718584ee174b482d8d1ab69b79654134368
org.projectnessie.nessie	nessie-quarkus	0.102.3		8384203ac39f6b7442cc15858bcfa46e6fcf153d
org.projectnessie.nessie	nessie-quarkus	0.102.3	runner	5486aa4900d6b78f1a4e29bfb4f4fd29064f2a94
org.projectnessie.nessie	nessie-quarkus	0.102.4		5b4aa150aafeb3a88a9b11b021beb6daf298d2e7
org.projectnessie.nessie	nessie-quarkus	0.102.4	runner	fa937b1164b33fd18aef28fc8cf40001ffba8d0f
org.projectnessie.nessie	nessie-quarkus	0.102.5		a93fd134c2b425994dda6ddb8f7a1c3e31ca4dc9
org.projectnessie.nessie	nessie-quarkus	0.102.5	runner	34465a9e0bf69ec2bad665d1b80ff70cd4661cfa
org.projectnessie.nessie	nessie-quarkus	0.103.0		331edb6e4044d1d5c56b96e21978c48975dea5a5
org.projectnessie.nessie	nessie-quarkus	0.103.0	runner	90c40f8a45a84e880d6106731c3817c0462b2a5e
org.projectnessie.nessie	nessie-quarkus	0.103.1		e0e4694099668a878e9fc6a6e6e2d969229cec1b
org.projectnessie.nessie	nessie-quarkus	0.103.1	runner	63eba987c36cf5e3ad6fad8ec2ea00a2e33a4de4
org.projectnessie.nessie	nessie-quarkus	0.103.2		5b4924109329dfa517bb42fafcda99c08d609f74
org.projectnessie.nessie	nessie-quarkus	0.103.2	runner	d52cd96a77382213e029b8e3596517a886c0ab91
org.projectnessie.nessie	nessie-quarkus	0.103.3		b6d0dd61851eb078864e1ec3ce13d0ece5411637
org.projectnessie.nessie	nessie-quarkus	0.103.3	runner	af2f5bb19a9205863f68ccc26d0953b3fb6891c4
org.projectnessie.nessie	nessie-quarkus	0.103.4		b2cd655d1f127e70ce62292a2c36e01e6679b33f
org.projectnessie.nessie	nessie-quarkus	0.103.4	runner	171bcb816356e9a939ef2c6f9003cfaf3d64dd12
org.projectnessie.nessie	nessie-quarkus	0.103.5		99bf1dbe6d5edd53fd2b1287f3bb367b494cb6c2
org.projectnessie.nessie	nessie-quarkus	0.103.5	runner	1f23a6aa8ccf3505b9d7579ea1113462c342b72e
org.projectnessie.nessie	nessie-quarkus	0.103.6		3e83603aac81dd57d2b327a35a036a37a029a85c
org.projectnessie.nessie	nessie-quarkus	0.103.6	runner	7b6441c190316560f492dc7aec092e4bab25e40a
org.projectnessie.nessie	nessie-quarkus	0.51.1		cf7000234c8aed86c281e48a91f23f326a580272
org.projectnessie.nessie	nessie-quarkus	0.51.1	runner	09e1f386a48940a9d39b3610cd0286d643233e4c
org.projectnessie.nessie	nessie-quarkus	0.52.0		39970df739c0d8ec29b288b47e54eb6c6366039b
org.projectnessie.nessie	nessie-quarkus	0.52.0	runner	445906fdd09101f9700f111c26bd44b36ead31b0
org.projectnessie.nessie	nessie-quarkus	0.52.1		5fc4cf5ca2766213b20a532c194a66013bd7d457
org.projectnessie.nessie	nessie-quarkus	0.52.1	runner	0cdf2de8465bcd5d212b7022c27a19f925149956
org.projectnessie.nessie	nessie-quarkus	0.52.3		0da4d7f506fdb2ef16a2849f60a7e35f351640db
org.projectnessie.nessie	nessie-quarkus	0.52.3	runner	b4b7a5de529500336a40518e5fc709cd91ffd569
org.projectnessie.nessie	nessie-quarkus	0.53.0		c2755adac2623f1c80f0102bca666df64646296c
org.projectnessie.nessie	nessie-quarkus	0.53.0	runner	80f64513b2bcf54278a2ae84c3a35761d8f98b52
org.projectnessie.nessie	nessie-quarkus	0.53.1		bd08d6ee9d231b9a710881106850e9056fbc7b20
org.projectnessie.nessie	nessie-quarkus	0.53.1	runner	269a4011e7fd724311c23ffde092517692874c15
org.projectnessie.nessie	nessie-quarkus	0.54.0		d1a360b2d5b732646dbf948d2b3398d1cdbb6f93
org.projectnessie.nessie	nessie-quarkus	0.54.0	runner	002292ca7b8722b0b7b2fac35ea2f2c5237285fc
org.projectnessie.nessie	nessie-quarkus	0.55.0		dd18dcd5076c9be275d5a4e5386b9412103bcce5
org.projectnessie.nessie	nessie-quarkus	0.55.0	runner	afa8c9d5c71e58cab21988c29ec35a02b5099203
org.projectnessie.nessie	nessie-quarkus	0.56.0		69e26c441367f6d8fe1d8810ec0256b7b8f3678b
org.projectnessie.nessie	nessie-quarkus	0.56.0	runner	82ef0f45b0a1b654594a772bb5233fe4274e7e42
org.projectnessie.nessie	nessie-quarkus	0.57.0		379dedf6591cd98577387590a4a02bde2886c679
org.projectnessie.nessie	nessie-quarkus	0.57.0	runner	e052fb8a40ff4645ecf3679c3be0b863a66405c9
org.projectnessie.nessie	nessie-quarkus	0.58.0		b4b13b6807131c36aa560f4c904e25561c846ba8
org.projectnessie.nessie	nessie-quarkus	0.58.0	runner	268911533f2263a4dcb66f3b7a320df34b0d57b3
