be.cyberelf.nanoxml	nanoxml	2.2.3		bf8beecd9eadd51f1a2534fc58baa0a3eabcb48e
org.overturetool.ide.features	org.overture.ide.features.rcp	2.7.0		289ec6aed09c9c794373fb938dfb49993d71f38e
org.overturetool.ide.features	org.overture.ide.features.rcp	2.7.2		f74fac9a452e6dce3dc71c50a0cdc47f88f325ba
org.overturetool.ide.features	org.overture.ide.features.rcp	2.7.4		3aaefd21e7c57d5b9945ac9a4cf680f1004ccbfe
org.overturetool.ide.features	org.overture.ide.features.rcp	3.0.0		07698b040664c85cf01c56dd3fc1ba6f9f429ccc
org.overturetool.ide.features	org.overture.ide.features.rcp	3.0.2		ded0b3bd684bbefa3d220be2d9e4952e20017029
org.ow2.fractal.juliac.tinfi	frascati-tinfi-tinfilet-service	2.8		a7afbbb30676b50c0f6c84422c891ba60be9df97
org.scoverage	scalac-scoverage-runtime_2.13.0-RC3	1.4.0-RC3		032484954421fa47f8a2e5c78e9893efee99b032
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.0		82d2e5ce9d3a020a826bbd4ca3dc0e36bfe5b81c
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.0-RC2		1fc7b3a4ca6faece95c760c0b06a88aeb3cf8832
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.1		478e655dda9691ce1f8a50f76d7e45e7cb460f20
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.10		0e5ae9f269b23185c6fb5f8c760af89ffd60b2b3
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.11		f5c4b5d825031444c0b0270ea88141d0893cd78a
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.2		9d280e86dd28ad9692a0af47d9d4afc5e241c9a8
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.3		a36d0db0174ab3f51b22871eab67a096af1365d0
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.5		5d7b6d990529d9fb93a1423f5e5c790cc715b642
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.7		5d0998afe142775c5f4e54caf10bf9d0c04c19c6
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.0.8		fd4a7e60f47eec844cc1a0a4fe78b426abf2fafe
org.scoverage	scalac-scoverage-runtime_native0.4_2.12	2.1.0		b37576685baec42f7092faa5265552c98a3d0579
org.smyld.app.pe	smyld-app-portalengine	1.0.1		4f40ccf146f36aa17a1e40de3b68bce4c657285d
org.smyld.app.pe	smyld-app-portalengine	1.0.2		36a5b983149899a0d9263b23402de702dd65d2eb
org.smyld.app.pe	smyld-app-portalengine	1.0.3		bb7023ed48b21b8f01b387db80b26502af91b176
org.smyld.app.pe	smyld-app-portalengine	1.0.4		ffe09607604b3e5f4020ebe2ac22b2ccbee0d62c
org.smyld.app.pe	smyld-app-portalengine	1.0.5		a97588a424fdd462fbe0ffb8cb8bba0c14ecdc49
org.smyld.app.pe	smyld-app-portalengine	1.0.6		239b57e7537ba1a1675ca739edda9a1d68e53edd
org.smyld.app.pe	smyld-app-portalengine	1.0.7		41976c27cd92531e44abef9e0601ead18d29450d
org.smyld.app.pe	smyld-app-portalengine	1.0.8		b05d7a8f9dcdba30a19e807b701cd04b256098c8
org.smyld.app.pe	smyld-app-portalengine	1.0.9		72d85287ed98284dd73762c7687f784ab13875aa
org.ttgoss.js	whydidyourender_sjs1_3	1.0.0-RC1		f3f386d8b95c12a48c660bec32a82f463e44c857
org.typelevel	cats-testkit-scalatest_3	2.1.5		4975f1c292572e9b5d8f4bed7c5818a2cbde2afb
org.webjars.npm	recast	0.10.12		259f3a03638d1bdd0a843ce6d13551625d15fffa
org.webjars.npm	recast	0.10.24		06e739ea55085c7d88e587c1ebf77047832a042a
org.webjars.npm	recast	0.10.25		9bb929c11ceb77694bab50920151910beffd3398
org.webjars.npm	recast	0.10.33		6b68aca7300d506847a6b6e0946e3ed930ff6bdd
org.webjars.npm	recast	0.11.22		d10a8ddbff6fb0f4c9e0fa45802d7c92e702bd6d
org.webjars.npm	recast	0.11.23		60904b59590f95295e6ac9b3ac7b16e52fd29639
org.webjars.npm	recast	0.11.4		37486d1cb9271e2c9ac4d53bd79939b0220e7505
org.webjars.npm	recast	0.17.4		c4617f64c3c66583503e18b02c699eb36f8fd912
org.webjars.npm	recast	0.18.1		96f06dfc79bcafdf9a84ff854d450681c49226a6
org.webjars.npm	recast	0.18.10		a36ce06138b3cac71f5cc7042e8387f3ad06d636
org.webjars.npm	recast	0.20.5		09b3f381627aacb8a1092e30b650dcc5005dde5c
org.webjars.npm	recast	0.23.0-pr1232.1		dc3e0de4d49ae05d84c0cf4ed59fbd3cc4ab4582
org.webjars.npm	recast	0.9.5		59823834c40db6dc464da225d62b8de9378e221e
org.webjars.npm	sm-crypto	0.3.12		9864cbc35780d586689f29b4a8c2377bc9eac115
org.webjars.npm	sm-crypto	0.3.13		0377356ebf9d7695086abc04a9c0682e183ff06a
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.0		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.1		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.10		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.16.1		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.2		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.21		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.3		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.4		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.5		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.6		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.7		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.8		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.10.9		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.12.7		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.12.8		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.10		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.11		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.12		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.13		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.14		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.15		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.16		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.17		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.18		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.19		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.6		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.7		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.8		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.2.9		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.4.4		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.4.5		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.5.0		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.5.1		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.5.2		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.5.3		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.5.4		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.0		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.1		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.10		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.11		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.12		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.13		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.14		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.15		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.17		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.18		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.19		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.2		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.20		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.21		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.3		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.4		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.5		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.6		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.7		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.8		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.6.9		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.7.0		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.7.1		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.7.5		N/A
org.wso2.carbon.identity.inbound.auth.sts	org.wso2.carbon.identity.sts.passive.server.feature	5.8.0		N/A
ro.pippo	pippo-controller-parent	0.10.0		N/A
ro.pippo	pippo-controller-parent	0.9.0		N/A
ro.pippo	pippo-controller-parent	0.9.1		N/A
ro.pippo	pippo-controller-parent	1.0.0		N/A
ro.pippo	pippo-controller-parent	1.1.0		N/A
ro.pippo	pippo-controller-parent	1.10.0		N/A
ro.pippo	pippo-controller-parent	1.11.0		N/A
ro.pippo	pippo-controller-parent	1.12.0		N/A
ro.pippo	pippo-controller-parent	1.13.0		N/A
ro.pippo	pippo-controller-parent	1.13.1		N/A
ro.pippo	pippo-controller-parent	1.14.0		N/A
ro.pippo	pippo-controller-parent	1.2.0		N/A
ro.pippo	pippo-controller-parent	1.3.0		N/A
ro.pippo	pippo-controller-parent	1.4.0		N/A
ro.pippo	pippo-controller-parent	1.5.0		N/A
ro.pippo	pippo-controller-parent	1.6.0		N/A
ro.pippo	pippo-controller-parent	1.7.0		N/A
ro.pippo	pippo-controller-parent	1.8.0		N/A
ro.pippo	pippo-controller-parent	1.9.0		N/A
ru.sulgik.mapkit	yandex-mapkit-kmp-moko-compose	0.0.1		36a8723ec669510928f8cf4a1cc3b37549db7274
ru.sulgik.mapkit	yandex-mapkit-kmp-moko-compose	0.0.2		36a8723ec669510928f8cf4a1cc3b37549db7274
ru.sulgik.mapkit	yandex-mapkit-kmp-moko-compose	0.1.0		2ead57b6bc17419bce6f5e454fa243d734cb2e3a
ru.sulgik.mapkit	yandex-mapkit-kmp-moko-compose	0.1.1		e5bfb5821aaac9b3b2c1d9c22dafbbea8553ef71
ru.sulgik.mapkit	yandex-mapkit-kmp-moko-compose	0.2.0		a896d5ae8d60d762c5f2ba01ed3598bffbf78ac5
software.amazon.awssdk	fsx	2.1.2		24fa5d2e64ad857a7c221423e00aaedc75ab76b8
software.amazon.awssdk	fsx	2.1.3		99dc29897a2e21e1347128b3474716786c20e2e9
software.amazon.awssdk	fsx	2.1.4		28163bd45706c3d2e9a30805dba97b19ed7bc035
software.amazon.awssdk	fsx	2.10.0		92ba22c0fb06b64e229fbbf0c3f677befed7d244
software.amazon.awssdk	fsx	2.10.1		2c227a2dfc89fc313bbf7e15961aa5d10446ec6b
software.amazon.awssdk	fsx	2.10.10		f4b79579cb3fadc2b4612b60d312879546a775dd
software.amazon.awssdk	fsx	2.10.11		5566761f8181bfd04ad163d2cfdb6cf4f2c3a496
software.amazon.awssdk	fsx	2.10.12		417075023270c1c2429e89cdd426f91a04db764f
software.amazon.awssdk	fsx	2.10.13		63bf8efc7b5e47c3ca1b4c8dbb78045da8cc2016
software.amazon.awssdk	fsx	2.10.14		7e57c8ee2214687b1b2d3e4a27cdb37f1b679d38
software.amazon.awssdk	fsx	2.10.15		2c916d11986388cfa80a9e23510f1965d5d442c3
software.amazon.awssdk	fsx	2.10.16		7af77923e649a16542d881a0db5713c68f90813c
software.amazon.awssdk	fsx	2.10.17		29fc62d2ecf2caae6eac4728149addbbf53ed5ec
software.amazon.awssdk	fsx	2.10.18		f2acfd0c537930df89386f4b16eff3538f41ffa8
software.amazon.awssdk	fsx	2.10.19		594a4e4c3e991d92204e7111e7f0568c28b377a7
software.amazon.awssdk	fsx	2.10.2		cabf6cbd4844e0905d0520dff84a8eaab9a1be21
software.amazon.awssdk	fsx	2.10.20		4dc25c87b6b1797ccc511a9082424b8ca0caa38b
software.amazon.awssdk	fsx	2.10.21		9318d944be160bc9c8d197db79c1f97fe0d91425
software.amazon.awssdk	fsx	2.10.22		2756a5bef065d25c13bc8f15e2583a601df510c5
software.amazon.awssdk	fsx	2.10.23		87873ace3d7421667ceac444ff28ef4d35336598
software.amazon.awssdk	fsx	2.10.24		4371b0e4838844930b4db0f0bfd51f6bbbdc5ac1
software.amazon.awssdk	fsx	2.10.25		38205e12d3ee60a66833118573e120b36b93ee14
software.amazon.awssdk	fsx	2.10.26		7bfd07edbef2133762d995edb79cc58199e2d736
software.amazon.awssdk	fsx	2.10.27		65a148d0397df31feabb4a99a7f82e1d88b6bc48
software.amazon.awssdk	fsx	2.10.28		2678a206816d65456e14346951fa81bb5121f14c
software.amazon.awssdk	fsx	2.10.29		285ecda5c7f3f7295304024b08c52941bdb028dc
software.amazon.awssdk	fsx	2.10.3		1fcf9ee4a642dd946b9241b2060978a152987ae6
software.amazon.awssdk	fsx	2.10.30		51386682f4d3a84794388f6f97be22abf456bb41
software.amazon.awssdk	fsx	2.10.31		4d1a13a5eb4eb0503552bbfb55278fbe7e2fd761
software.amazon.awssdk	fsx	2.10.32		9b36fa5e0b2d42aaa0a2c83d60cb9cfedb9c9396
software.amazon.awssdk	fsx	2.10.33		3f3e0b23d03467ef216b86586e8bf07711051791
software.amazon.awssdk	fsx	2.10.34		acf2ed6f24ae32c214ac896e63810468d530fe59
software.amazon.awssdk	fsx	2.10.35		2e2a5069b49f061fbef89f0f5dc6d36664937da8
software.amazon.awssdk	fsx	2.10.36		48e32362e9b3ce13e07f986dd7399392b4e8d0b3
software.amazon.awssdk	fsx	2.10.37		833214c81f317cb8a122296db549e09cb804a408
software.amazon.awssdk	fsx	2.10.38		f71d6f2518ad79eed91abcc3da611695b134e89d
software.amazon.awssdk	fsx	2.10.39		fb6a146e497784e355bca2252c9856231e5c8eca
software.amazon.awssdk	fsx	2.10.4		ed8966cd61a676ea225bc2c7b31dfd73ec72f3b6
software.amazon.awssdk	fsx	2.10.40		1c96ef8469352a04251af46199eb6cec71afc9db
software.amazon.awssdk	fsx	2.10.41		87601d22ed249452db5899c33d7a33f266b16bd7
software.amazon.awssdk	fsx	2.10.42		eeb9cb4783498ca2b36d73c87172df0381016400
software.amazon.awssdk	fsx	2.10.43		b8fdb7c39426c11da9ffbf674a41156bb7a0cb57
software.amazon.awssdk	fsx	2.10.44		208a3e8725c99f592bce0b0320f3a2df4dcbbb80
software.amazon.awssdk	fsx	2.10.45		a218846d075617d9a50b02982420b09c8c41f17e
software.amazon.awssdk	fsx	2.10.46		b50f92a8a69c7157d63ef731cfaff6fb56f5f391
software.amazon.awssdk	fsx	2.10.47		a1220bd4c50d240ad7896ae8f6c226a3c702e1d8
software.amazon.awssdk	fsx	2.10.48		39abffb1d63323a0f894d8f2a0d2794a4f32fdfc
software.amazon.awssdk	fsx	2.10.49		be0366a7599456ae9ac90fb519a7bc7e2289686f
software.amazon.awssdk	fsx	2.10.5		2351a66d0583aa34b46b9d9c818de13417206a31
software.amazon.awssdk	fsx	2.10.50		1e7313b37f0eb335440c84cfe7e56f390613095c
software.amazon.awssdk	fsx	2.10.51		bda90a4d76753307b3744eacb692e2493b3d632a
software.amazon.awssdk	fsx	2.10.52		4a47a66a1f271361622147a64883e421fd0bd97a
software.amazon.awssdk	fsx	2.10.53		22a6cab50c1562dce6139c8518df2bc97bf6d35a
software.amazon.awssdk	fsx	2.10.54		a1fe4e2e05801232bb9b805663f23cc9a89c1b4b
software.amazon.awssdk	fsx	2.10.55		70701287d373f0be7dc2d9c17eed54a8a5868d1b
software.amazon.awssdk	fsx	2.10.56		de99ba1421d822a154f573629a430ecb86c5b0f1
software.amazon.awssdk	fsx	2.10.57		33f858e238adcb5bf5a121234cec3d71be2c89ed
software.amazon.awssdk	fsx	2.10.58		7e27d5082b32aa0ead086f029feec404d00ffca3
software.amazon.awssdk	fsx	2.10.59		62c0174580a26086d7cef6c3473b1f962237e8fe
software.amazon.awssdk	fsx	2.10.6		f3e618d3adc6f8416ca4d1f5f5102036602747c6
software.amazon.awssdk	fsx	2.10.60		8922c24a4a81c00bca5a34cfcde337982e87d765
software.amazon.awssdk	fsx	2.10.61		c8ced7ffb4b16d6ea20c4d884dab0e9fc418b608
software.amazon.awssdk	fsx	2.10.62		679d3251d6d34338d40e7e461332c77195ff9ebc
software.amazon.awssdk	fsx	2.10.63		275d3372da2c17754e25d4e0d32e1f1695b9ce6e
software.amazon.awssdk	fsx	2.10.64		9063e9322023e0e9a1a8082e04e0bd44914f4452
software.amazon.awssdk	fsx	2.10.65		e984a9196c9cfb9a09b51673fe334a7376c6e2cc
software.amazon.awssdk	fsx	2.10.66		47f63fe16744700781d3f11ccc2183e0c701a7c9
software.amazon.awssdk	fsx	2.10.67		510bb714b823d18dbe9a1f15409e7fecc376c6bb
software.amazon.awssdk	fsx	2.10.68		a602a7ce3c670b6e75948449c8f44e2cb005219f
software.amazon.awssdk	fsx	2.10.69		41bf8268353cda56a4328fae0269702579e8e11c
software.amazon.awssdk	fsx	2.10.7		18b88927bf8d262db1e5b329d8c0c79a77c6c0e1
software.amazon.awssdk	fsx	2.10.70		f2018b4f20cd56725b15338492c19bafa228d6db
software.amazon.awssdk	fsx	2.10.71		951649416bcd74e64a088ee832e7352b57323d52
software.amazon.awssdk	fsx	2.10.72		91d83b8c9bfea1fd78af1dbf16f537c6fc2f69a3
software.amazon.awssdk	fsx	2.10.73		847937d649e9a70c004ebc39e36168079d93f0d8
software.amazon.awssdk	fsx	2.10.74		cf227a67fd3934240f75fb3ef614de2c6b1ea764
software.amazon.awssdk	fsx	2.10.75		0561b9e69149c4808ac31b5bc6b1488c283c0c3d
software.amazon.awssdk	fsx	2.10.76		a63c64de27b8403d20474fe15990d6d05e564df2
software.amazon.awssdk	fsx	2.10.77		d7b26438662e2fbd46a1d30b7e677ecbf68da029
software.amazon.awssdk	fsx	2.10.78		692b3718f275877c6cb6089ebb687d0c95044e55
software.amazon.awssdk	fsx	2.10.79		0274c760202e29af63fe5d07ea255603e1761b31
software.amazon.awssdk	fsx	2.10.8		4d6d436cb5cbc05a370b8d18df2f72c5a89cadab
software.amazon.awssdk	fsx	2.10.80		c934930316ad80164f02869e41107b72b94b9f2e
software.amazon.awssdk	fsx	2.10.81		1428c75d62d379dc10ad434574f31340b99e953c
software.amazon.awssdk	fsx	2.10.82		32369f98a7bd2397addfc428ddab00d227932918
software.amazon.awssdk	fsx	2.10.83		354e1713d3447dd87e952e7bb9732176fa685566
software.amazon.awssdk	fsx	2.10.84		aaaba1ddb381ba34d3c47a4984c426cf32e74ed4
software.amazon.awssdk	fsx	2.10.85		7d7172c8c5496d20413699ee5f3b7208e7b6b821
software.amazon.awssdk	fsx	2.10.86		3de75678dd6b7810b33bfbfa5e142bd9bbe6560d
software.amazon.awssdk	fsx	2.10.87		f381c888088ade6b66b874d90ac4df094e4ca4d6
software.amazon.awssdk	fsx	2.10.88		380cec805167abd5a6e211f4c344df10dfc7fe5e
software.amazon.awssdk	fsx	2.10.89		3f999b2268ff01d75013480e74ac5fd0294d1f54
software.amazon.awssdk	fsx	2.10.9		7b9f09f2551b2523c669dceba745207f5f7c9fd3
software.amazon.awssdk	fsx	2.10.90		72d7489144818fe03f1bf10d3332872d8dba8053
software.amazon.awssdk	fsx	2.10.91		14b96c1fb133e0a8d644b3db55c70e61e133d35f
software.amazon.awssdk	fsx	2.11.0		e9524044789b5d88f46a2fcf86ca37104f296341
software.amazon.awssdk	fsx	2.11.1		91ea6bf28b01d91b9c927c0d1d1046f4ad5ac9c7
software.amazon.awssdk	fsx	2.11.10		0f8d52d87c33ac34fcfa0c657285371f16c79add
software.amazon.awssdk	fsx	2.11.11		7487d0302d79bcd6858c75be0479cab64f6a6a33
software.amazon.awssdk	fsx	2.11.12		34c488ce459f1e5729a5e0b40490e11e4b412095
software.amazon.awssdk	fsx	2.11.13		3ed1f23cb668c8a25af61b04239c53966e8a4fd8
software.amazon.awssdk	fsx	2.11.14		a1e97d3305039cc7a051ab46d7fec17e7f3d0584
software.amazon.awssdk	fsx	2.11.2		2c0890117f25ae30bf97a92c7434b083f08212ea
software.amazon.awssdk	fsx	2.11.3		351f657c337313f6aaa2a7e5c5dd4f33d7e8ffbf
software.amazon.awssdk	fsx	2.11.4		e3a27eed0717ce532f4ab35bd0256eb225498fe2
software.amazon.awssdk	fsx	2.11.5		94c6aeccbee795c67db5f65740b1ee9f0fac865d
software.amazon.awssdk	fsx	2.11.6		2a81f1d5735a6d702a5bc2acf8e58b5c942d49f9
software.amazon.awssdk	fsx	2.11.7		b5021bae0d2f9c0251f6ab8cc6b7789ddc06c541
software.amazon.awssdk	fsx	2.11.8		d4a38dc4de1dae99c0c05ac3f12e014aaadfdae6
software.amazon.awssdk	fsx	2.11.9		bfc3623a4120bb98c41ff6f8d6f132448964d01d
software.amazon.awssdk	fsx	2.12.0		6f60c579d28c652caaa96989fd7709641035b5f1
software.amazon.awssdk	fsx	2.13.0		508a4cd2f85136e47d54542cc955985f00b0a1b5
software.amazon.awssdk	fsx	2.13.1		53b953653a6a4801a7b33d0942e5c53a25625be8
software.amazon.awssdk	fsx	2.13.10		7345b7cf7230fad52218a5d9caae291c722697e8
software.amazon.awssdk	fsx	2.13.11		2cd7a54d81594764320b87fcad7dfba8d430c5a3
software.amazon.awssdk	fsx	2.13.12		2a86d069dc10f43d6bf7916d425e48d3d259a92b
software.amazon.awssdk	fsx	2.13.13		ce88fd8fd6b83645156012b140be84ccf60c363c
software.amazon.awssdk	fsx	2.13.14		047790639f49a83255069487a18ef09ba380b88c
software.amazon.awssdk	fsx	2.13.15		25bfc847cec8c1d6384665c1b2ff29dc22a8cca8
software.amazon.awssdk	fsx	2.13.16		5b9129ebe4cc86e1ebb3afc23842e9a407e06294
software.amazon.awssdk	fsx	2.13.17		210c26f9e0d244a3d564f11400ff69a5a3b2dc70
software.amazon.awssdk	fsx	2.13.18		e1a857298a380aa0fbab1c5d5f0ab5906d814290
software.amazon.awssdk	fsx	2.13.19		64766f4a7835940af37c860dace8b3028e720947
software.amazon.awssdk	fsx	2.13.2		68ad67f6e66e97cab0c0f7dd05481e3ee003580a
software.amazon.awssdk	fsx	2.13.20		0eded6d81ecc9c7109bdccf30672deb6d8059f49
software.amazon.awssdk	fsx	2.13.21		268ec9a3a01bb5debe0bcfe9125a7666e1fd0cf3
software.amazon.awssdk	fsx	2.13.22		bf18aa7fdf94e89c948c62f2d40f640c1db9ebe6
software.amazon.awssdk	fsx	2.13.23		1513fa41958a0705786919cd6e030845a4862377
software.amazon.awssdk	fsx	2.13.24		0119c415afb7279094eda754344a05ffbec73e31
software.amazon.awssdk	fsx	2.13.25		dbe108d160c5f3caaba5cf949aa32a3595d094eb
software.amazon.awssdk	fsx	2.13.26		c5323ac07ff78d96d05ecc3f2e276318c1006b44
software.amazon.awssdk	fsx	2.13.27		056f26701576efbe782d13a8307f8191a6374590
software.amazon.awssdk	fsx	2.13.28		9001c2d56c7c8f9a1a8ceed25eba268d3abdad99
