cc.kebei	webapp-boot	1.1		N/A
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.12.1	codestarts	e490ec0f31f9672766fb6831d838c67fa8c35048
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.13.0		13e5826cfeca5b44487fc27e07cefaebee8cf3d0
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.13.0	codestarts	6a5a1e6f95f0e580a2857e76dabe2a6687976440
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.13.1		28533ee4d36e472f01c22ca1c9ac271c1a03cc0c
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.13.1	codestarts	5297abf307aa5de4d1652575c233f1e2a790166d
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.0		975918273311092e5f2d35920f3f39eda60d1769
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.0	codestarts	ce2b0f3d7a9246cdaa43e634d0bff4ec8a613ad8
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.1		672d26db656bb554a69dd1a8f84c5a4094fe7f91
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.1	codestarts	675b0844dad09331d9764a7c31157cbe21424734
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.2		52f8447ea3d907e40c138e668016fdc1bba95982
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.14.2	codestarts	4deee3cec027e43a49f008290b7d93d7f50d1742
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.15.0		b33249fe4c5fa1edd6983e90392afe549a9594b3
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.15.0	codestarts	82295c2bff9677d9756999e0d1b0005bd94c1d9b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.15.1		7c90cd725cc9ac3e2f75fd3775826fb71582324c
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.15.1	codestarts	18f48c941497256fc20d78d2eb1113d9c123b618
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.0		f18f188725ca771966547a7e5d47887d41fb52cf
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.0	codestarts	de3d1ff17e9dd44f2c0c3ac115cfbdcbb860e1e8
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.1		b2317d90008f2171a9b6e19fe29861a8131b3978
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.1	codestarts	bb7604cf82a1420839853a13d0e46077d592171d
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.2		fdfc4b22a692a2f018e5552eeed74d333b4197c5
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.2	codestarts	c99a9fa921cf63c4eb085f34b7d1aaa0eee93785
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.3		e913746b9ea4ad193fd87cbc29756d07c400a76b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.3	codestarts	bce52c3bce4dc8c7d38ace020b76c84ecdb34432
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.4		80e653cd6fa0b38f928d9f5162f5059036e08746
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.16.4	codestarts	ff8fb62e60403b4ff79c40c6949ea9af00395fae
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.0		8369931cbea7c2283ad061124ba280fee06180d3
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.0	codestarts	abb93b9f43eca1050eb8372571921a9ca02799e0
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.0.CR1		caa725b3bde1d73c79a15a7b542fece83971feaf
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.0.CR1	codestarts	49d2ff8e1283d211bae73088f30150ee0367e3bc
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.1		218424d2d5b129b97134426c884c988dcd3b13ce
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.1	codestarts	532e842ab1652fa5f5d812a5e7781469f3e64cf2
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.2		dc6f4e979dd7ad4d1feee02789b76cf77f9c8a87
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.17.2	codestarts	953bc7290251230ae029ca5e453fbf4b7aadb865
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.18.0		46a61b19587c3d7e65616b679776df6aa6ec0dd8
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.18.0	codestarts	dca488480d64ed672a95ece941ac5f0bbf78f888
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.18.0.CR1		223fdde4955a3706bcf7dd21a230dcd7c5310cdd
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.18.0.CR1	codestarts	ee8a75f413c7489f9bf5107f2720e2cc5d05afe3
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0		efc67a883678bf6bad38cfbc9f4b7f8b745904c1
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0	codestarts	bfa5a2e20c95d76588752872590d75fca2c24f4b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR1		1c52fc9ff0acfac076624d7ef1b9e4ab48928548
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR1	codestarts	582f8b3191c93432ff667cd59d81f8711c297fb8
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR2		efe4eff7ed68126e3053ede108b106a189f55d71
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR2	codestarts	8475e301f7027b8041e0ea829f12fa0d09a27609
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR3		2983a686b62475aba1c2540171203b222cea7439
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.19.0.CR3	codestarts	0232cf83612ddc328fa76b8aeba396e82d4e62e1
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.2.0		578d62eec62f87fe5b1c34a3547403a109304838
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.2.0	codestarts	1994a75624f240c9d58eeaa9ba89301255368e46
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.0		8431c37b09a964e358fea870427b147af7466143
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.0	codestarts	9c0e3c195a4277fee8c65ac0123993e0684b2ef1
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.0.CR1		42f6fa2fe07873da75a18a360c68505fc6a5cacb
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.0.CR1	codestarts	9ed9114a118757e597c2f90f9e7bd4d780dea099
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.1		f10a7f258bcf8f819a830eaf40166951eae9e362
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.1	codestarts	ff89e2900141b0b29d277341e9fa706a146f074e
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.2		fa913ce96db53f86598ce0138b21064dc8ca838e
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.2	codestarts	48699ce30fdee0643a088c431ee4d280abd76b75
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.3		dee5d42213d91ef7ca4d569952b71eacf96f7e50
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.20.3	codestarts	485e35e70277a3278d6ca7946a1cc155daf99a55
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0		c89da3cabbee426cf26980b9adb567616d26b2ff
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0	codestarts	5955d9399207d51a4661f36ad4bae042f11d61eb
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR1		7a8a3f531c87b0c314c47c0de0442962ae569625
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR1	codestarts	b0f6134668f2c18d67763b4fdd8d51ecb256277c
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR3		486799a7ac71b711d2fa90eb96946d20ee9e2803
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR3	codestarts	0ed0373fcd53821495710303accefa09767891fe
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR4		f5a6d0b6427211707d6accf31371776a264d6a1b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.21.0.CR4	codestarts	48292bfd9c66dbc97d793514753531d6a7c3af2a
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0		bbae45cf089079cbc2d619ce39b7ca677dae9f97
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0	codestarts	2cbc87daadb4681dfebdb52b974293f092aa4736
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0.CR1		19ea11e5bdbbc4757aaab3d26e945503b30663e7
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0.CR1	codestarts	1a591b1f026ef6007a064b3c0f89563cd38d6651
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0.CR2		6b2e02e12de7f7666238df364eb367acc02aab6c
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.22.0.CR2	codestarts	9c475a80156e48992c51924482ca5e0d5d1c2f73
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0		40e6f19bc88cc372ef492a2a97e8683045ca3b02
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0	codestarts	1309f2e3b6bd72c608c4050ef9b77484f3f15696
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0.CR1		986911971073157ef5cff202771dc439cc5eb86a
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0.CR1	codestarts	14ebf6202fbd5486b9135bc2615ffb05bb1a7399
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0.CR2		9c9f8a37403bbe2a404dd321b302f4f26feb6153
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.0.CR2	codestarts	b0238ec43039e6b179a75fe5f366ef7e08dbc101
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.3		8560f7c9fc7a98f4f84ddac7fa98c15ebbdf74e5
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.23.3	codestarts	dd837b9d8a51487d5959680d83a13890d592ef67
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0		ee277d56c2f2ceca2ce21afa05467db833bf1d15
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0	codestarts	81a74e36ccc22718ce4adee44e4de40d9e577a3b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR1		0be0abb18ad9046a9f00b2f233b46493dd8fb9e2
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR1	codestarts	7fd887efef936837485f819ff0b8f2b6ee84f5db
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR2		81dc4442157df8a4829780e25192f557f087c414
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR2	codestarts	b477e8c7f7c5d77bf205268a2ddd81fb695d0de4
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR3		9a50929f22a6810a6e4341a09eb7cf53743b5eb3
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.24.0.CR3	codestarts	92aa6e5aef28001521769ba5d281a58e41a1dd8d
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0		7dab1c03562a02c792194f3dfff6255135f166e7
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0	codestarts	8112912880fc8d6fa60d7d20701c1c843f054e1e
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR1		5c017859e94f5bb55169c583f849b01f95d505d5
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR1	codestarts	43123eb107d9976ce2427d0f5ae4fc82e24b392a
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR2		6c44cd26c53d0b50f70348b9aeacddd1b8a248fc
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR2	codestarts	96cad0113235bff1f4edc94afcdc25623bf39c28
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR3		5d587d9fc98c3a8216e9e34b5a19202583e60500
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.25.0.CR3	codestarts	c748cc1ddad2ebd608a2d48a9b1ac4278d188b59
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0		64f8fa86d8a020e302047b9c39a5bf717efdd2f4
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0	codestarts	7b2453194b60e281e800dba637ecd878619cf3ab
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0.CR1		8a4b7f64f1074d7641e125a518742a4dfb2f1d01
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0.CR1	codestarts	67ddcd15d85438dd72f688d420eefdd0e6b0a357
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0.CR2		88df708b325c0c630e20ff0ded9d127925bafc59
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.0.CR2	codestarts	18f9c1453e8e890707fbfc2193c358453aaf131f
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.1		23ac0ac2dc2ee4c0051c2714d5ca30bc433eb9b5
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.1	codestarts	88a8640869707be036f1fad20bd8d93d0d457f91
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.2		76a69513b1ce634058ff24e508c08ad8e7871978
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.26.2	codestarts	73c958d4934cb3e00a52d2df363f996e9ff00825
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.27.0.CR1		6abc3e355cf320a8e55adf6fc17134ed8584b86b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.27.0.CR1	codestarts	9d8340c634e013dca15c93ec3fe31f5abc63bef8
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.3.0		99e23f8a8939c65891ab0bfb193bbb1e6af5bb02
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.3.0	codestarts	5e3d16ec250665817deffbe3ad3dd4d5db4db98e
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.0		30a3de1bfb5da0d8b65b7edc70e71721dae61425
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.0	codestarts	8b1f1087974f8f9a3a8a2e6da52975657f5e6da2
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.1		c3f4a2105d015a553ebf0b52db9b887564c152f4
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.1	codestarts	69856484470d153c8858f83e07df0c74cbded78b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.2		78f8829b1c79c1c6998bc9a6e4da8625cf1c8a2a
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.4.2	codestarts	5936592f886657f7f224405d16f4a8ef2f7ec161
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.5.0		73a0e2e1cd0ab30abddab9cac917da07c07f37c2
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.5.0	codestarts	b98cd6d9b4e17602e0da3cadf78742afbedfc5d7
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.5.1		a37d497f80ea16e0f6678a0f06cff4852b3bdd93
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.5.1	codestarts	dcf493f61dee33af80f15b3ee2a26f97615aa885
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0		16e95b0a5e766e3b3d2e79919bbb115555c83604
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0	codestarts	4f9d5d0079fb6dbf8702ca841c1ef82992b52618
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0.CR1		244bd7f739b715cab55527dae79921328971eac4
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0.CR1	codestarts	19f6e7fd32873b792eb9daf14add11f06558b895
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0.CR2		6f577fcff4cb3a2faf9a34fed22487950706f931
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.0.CR2	codestarts	262c90ea1b5e3391c15d0470536b61d5046ccbb1
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.1		828102bdd0c30415b7e48be412f336693910ddf7
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.1	codestarts	918faea53ee95fbf2b8f7dbdc888e886f6c11faf
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.2		ff502b9ac2f2cc3de8b973035e86ec68ea0fa72e
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.2	codestarts	9260272751c4007a59ab8c7f25230a7fe88e38f6
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.3		ae20e2175c1a4dd7c06ee2c743aba108748f40bc
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.6.3	codestarts	6c3130cd5a48c3c643779aa571e7ede262c797f1
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.7.0		5d8be722a738bf0f81837dfaafbae53d9f25095d
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.7.0	codestarts	bb502d40027b2e26ad1b737456ee8648f38fefe6
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.7.1		ee820596dd367ed61bac78a5391b00dcce64b369
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.7.1	codestarts	daeb4a0ca9c595258c489ec773fa7aebd25646d6
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.0		0d4f3f54d54a5ffc6bfdb1f9c8d191ad6a4f1ff4
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.0	codestarts	2564dd6db853e7e9c663fec9c0ec7bc49c21397b
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.1		778e5e152e0336a3de88d743e93b78d49ddbbfe9
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.1	codestarts	ee81623fe31c6669e38513f2d297f1facac56e5d
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.2		b40da009a8e997e4c3e3555ee3fe227c33308336
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.2	codestarts	a46abbb362ee97254dddecf5706a79c190203b54
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.3		b7526c9d86cbab072ac0559b10bd021b36ecabbe
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.8.3	codestarts	2f2e6fe14234acc13d81eeb55e37245c19e41033
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.0		737ee07e438bfe9ace572681082052eb735382fd
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.0	codestarts	1d1c0506c653178411153821299436d9aef1a394
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.1		32ec3f9af3d00d4eb0f009fdf0d172c841fccb79
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.1	codestarts	4d69c38b70eaba5c148f973dda203cc9c84c400a
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.2		e089433a7390091240840b5dd24a5c21b2492aa6
io.quarkiverse.langchain4j	quarkus-langchain4j-openai	0.9.2	codestarts	d7e3c703a11d4c18374a62284f6db7e0a2aeb7f2
io.quarkus	quarkus-resteasy-client-parent	3.10.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.10.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.10.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.10.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.11.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.11.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.11.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.11.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.11.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.12.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.12.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.12.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.12.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.12.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.13.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.13.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.13.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.13.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.13.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.14.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.3.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.15.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.16.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.5		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.6		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.7		N/A
io.quarkus	quarkus-resteasy-client-parent	3.17.8		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.18.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.19.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.20.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.20.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.21.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.22.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.22.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.22.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.7.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.5		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.6		N/A
io.quarkus	quarkus-resteasy-client-parent	3.8.6.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.0		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.0.CR1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.0.CR2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.1		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.2		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.3		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.4		N/A
io.quarkus	quarkus-resteasy-client-parent	3.9.5		N/A
io.quarkus.qe	examples-consul	0.0.1		c0111b3632740f88ad568288d30caa5b1bf5b145
io.quarkus.qe	examples-consul	1.3.2.Final		5adce98105f3c0238c37023232d88657b40d09b5
io.quarkus.qe	examples-consul	1.4.10		69eacaa3ca18843f3b0abc021856ed81ad24de54
io.quarkus.qe	examples-consul	1.4.11		af4fbeb013a30328a2c0004a92b58846a0b18812
io.quarkus.qe	examples-consul	1.4.12		f895668ba960507771a93954b2068c582ad6f8f2
io.quarkus.qe	examples-consul	1.4.9		f3995c80c11f3ba05dba56ac2c50f1b3ec89ff53
io.quarkus.qe	examples-consul	1.5.0		b292421b2f57997dbb5fb28d9fd5defe53396615
io.quarkus.qe	examples-consul	1.5.0.Beta10		61c1472e4e6852b27b7bffc2c60b2cc34aa7e15a
io.quarkus.qe	examples-consul	1.5.0.Beta11		1dcd478a1a3bdd3a1207e819d59a06d92a6ae76d
io.quarkus.qe	examples-consul	1.5.0.Beta12		0bd4df918724ceb03e024aa0ae445dfdca8c5e25
io.quarkus.qe	examples-consul	1.5.0.Beta13		77588d5d268ed54b36ae2c99626702a44cce39cd
io.quarkus.qe	examples-consul	1.5.0.Beta14		86905da0e4ec5cbbc3e8a52f292e2989cdf7f1a4
io.quarkus.qe	examples-consul	1.5.1		b5c52eae772aecbb241706ffc434ea16202e22f1
io.quarkus.qe	examples-consul	1.5.10		d93b6703669abcb6200f4f8401b99a61fd6a5b4a
io.quarkus.qe	examples-consul	1.5.11		5c7871ce274fea9f1a70ecdece9b9fb9a692b54f
