at.released.cassettes	cassettes-base-androidnativearm32	0.1-alpha01		N/A
org.sonatype.maven.archetype	archetype-common	0.8.3		c5fee81235dde621e9f6dc47a2a55b7d916a8858
org.sonatype.maven.archetype	archetype-common	0.8.4		58a79ff7b6d1ba88d029bbad76f4de8b94469e90
org.sonatype.maven.archetype	archetype-common	0.8.5		5f7ca609170fcc2e3b6ea4606778ed169196416d
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.M2		4fe881adaeb9896eaf35c85ca984dbfdb2853144
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.M3		50735cc64da21b28d92fcb4330c71e3a3d6dc720
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.RC1		35e55024a13648dcd53f6dfa4c5c80fe5d2a39c2
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.RC2		4ae1b95e6f0196e4a38c523b55948725f5a1c167
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.RC3		7b05a9cb715e981d389e82dd6d14540ae6a7735c
org.springframework.roo	org.springframework.roo.addon.web.mvc.i18n	2.0.0.RELEASE		7cc1d066faa673204853139aab92809ca5c9e8fb
org.torquebox.mojo	jruby9-war-maven-plugin	0.3.0		9317c670af342b89c751c5b5e0279618661a8d08
org.torquebox.mojo	jruby9-war-maven-plugin	0.3.1		4c55502b823aed76524e75033e9a807b1c48313b
org.typelevel	cats-time-testkit_native0.4_2.12	0.5.1		cf5eeafb498856c53d032c5534fa495acfec0a79
org.uberfire	uberfire-social-activities	1.0.0.Beta6		N/A
org.uberfire	uberfire-social-activities	1.0.0.Beta7		N/A
org.uberfire	uberfire-social-activities	1.0.0.Beta8		N/A
org.uberfire	uberfire-social-activities	1.0.0.CR1		N/A
org.uberfire	uberfire-social-activities	1.0.0.CR2		N/A
org.uberfire	uberfire-social-activities	1.0.0.CR3		N/A
org.uberfire	uberfire-social-activities	1.0.0.Final		N/A
org.uberfire	uberfire-social-activities	1.1.0.Beta1		N/A
org.uberfire	uberfire-social-activities	1.1.0.Beta2		N/A
org.uberfire	uberfire-social-activities	1.1.0.Beta3		N/A
org.uberfire	uberfire-social-activities	1.1.0.Final		N/A
org.uberfire	uberfire-social-activities	1.2.0.Final		N/A
org.uberfire	uberfire-social-activities	1.3.0.Final		N/A
org.uberfire	uberfire-social-activities	1.4.0.Final		N/A
org.uberfire	uberfire-social-activities	2.10.0.Final		N/A
org.uberfire	uberfire-social-activities	2.11.0.Final		N/A
org.uberfire	uberfire-social-activities	2.12.0.Final		N/A
org.uberfire	uberfire-social-activities	2.13.0.Final		N/A
org.uberfire	uberfire-social-activities	2.14.0.Final		N/A
org.uberfire	uberfire-social-activities	2.15.0.Final		N/A
org.uberfire	uberfire-social-activities	2.16.0.Final		N/A
org.uberfire	uberfire-social-activities	2.17.0.Final		N/A
org.uberfire	uberfire-social-activities	2.18.0.Final		N/A
org.uberfire	uberfire-social-activities	2.19.0.Final		N/A
org.uberfire	uberfire-social-activities	2.2.0.Final		N/A
org.uberfire	uberfire-social-activities	2.20.0.Final		N/A
org.uberfire	uberfire-social-activities	2.3.0.Final		N/A
org.uberfire	uberfire-social-activities	2.4.0.Final		N/A
org.uberfire	uberfire-social-activities	2.5.0.Final		N/A
org.uberfire	uberfire-social-activities	2.6.0.Final		N/A
org.uberfire	uberfire-social-activities	2.7.0.Final		N/A
org.uberfire	uberfire-social-activities	2.8.0.Final		N/A
org.uberfire	uberfire-social-activities	2.9.0.Final		N/A
org.webjars.npm	jupyterlab__markdownviewer	4.0.0-alpha.9		3b1494298cde9a8fb764a0e4f5d5f6a3cd4345a4
org.webjars.npm	lodash._arrayfilter	3.0.0		cd45a2da22c6f5802a2d9d0289bb65e06f2ec7f8
org.wildfly.swarm	topology-modules	1.0.0.Alpha7		4dc1d727a8c5bed4a4390892a07a9344a25ad824
org.wildfly.swarm	topology-modules	1.0.0.Alpha8		1971732ca34f7eb1b2175de2ac71ce659c08c8f5
org.wildfly.swarm	topology-modules	1.0.0.Beta1		99dabb950dc131ab28a217cc95daa784e3c5758c
org.wildfly.swarm	topology-modules	1.0.0.Beta2		bb667bb5227bc2ed5ae0e8b6c1c2f383e263ee41
org.wildfly.swarm	topology-modules	1.0.0.Beta3		381a3b793c7e9ac599f903d5536a0718a88299ee
org.wildfly.swarm	topology-modules	1.0.0.Beta4		41483cc437095c6f40faa6f69cdfbc5545e59e1a
org.wildfly.swarm	topology-modules	1.0.0.CR1		acf3a0e2ab4ac09a69579bf534bab7f290662573
org.wildfly.swarm	topology-modules	1.0.0.CR2		8e81ff92d3b13dc768b9756fc12051c60b2e5d31
org.wildfly.swarm	topology-modules	1.0.0.CR3		f3e6895b9c51317f5e761db3fb96c0e217d54065
org.wildfly.swarm	topology-modules	1.0.0.Final		6aae23d5d14fe19f2a4d51d74c46f564b3c72850
org.wildfly.swarm	topology-modules	1.0.1.Final		ee54e7fe9c46ebbff420248d8c2176cb0d0e00d2
org.wildfly.swarm	topology-modules	1.0.2.Final		f5f57b8b13531f6521ecd6f2143995f0c545d776
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.100		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.101		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.102		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.103		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.92		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.93		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.94		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.95		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.96		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.97		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.98		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.authorization.framework.server.feature	7.8.99		N/A
uk.me.mjt	log4j-json	1.0		d5ba129705b740632239b6aecccb1be40522902d
uy.kohesive.klutter	klutter-netflix-graph	2.0.0		81388dfe2df53532de13b19f16624874fe2c8923
uy.kohesive.klutter	klutter-netflix-graph	2.0.1		0919f606b466303525fc7c34c2f57724b1fa8d71
uy.kohesive.klutter	klutter-netflix-graph	2.0.3		eabc19941c12786677266abad2f017bf6baf6b1c
uy.kohesive.klutter	klutter-netflix-graph	2.0.4		1d286f12094d6af8b2da719883d98ce5bab9821f
uy.kohesive.klutter	klutter-netflix-graph	2.0.5		9d6978e4aa67e9f3e3c0589c6062ead883c52261
uy.kohesive.klutter	klutter-netflix-graph	2.1.0		d9fedeac3eb566be797da4f43b2f7405ca843319
uy.kohesive.klutter	klutter-netflix-graph	2.2.0		03b4f1be3ed1c5d58294ebfdb392810cb34ea3bb
uy.kohesive.klutter	klutter-netflix-graph	2.3.0		6071ffd0b08d45568dd55e6b09205d39b30edbe9
uy.kohesive.klutter	klutter-netflix-graph	2.3.1		d4a415b90b0d6e7db68e3a25f3cd0018e0296f5f
uy.kohesive.klutter	klutter-netflix-graph	2.3.2		f836488026053614920c229b74d2861fc446b719
uy.kohesive.klutter	klutter-netflix-graph	2.4.0		bea6bf0892a8295d6b71aa9bc60d73f7a5edda91
uy.kohesive.klutter	klutter-netflix-graph	2.5.0		a4b452585b2bad3f66945f6f6dd5775dce4170d4
uy.kohesive.klutter	klutter-netflix-graph	2.5.1		d29588c6babaf62edb9b22d3de2b5e45ee07ebb1
uy.kohesive.klutter	klutter-netflix-graph	2.5.2		fbf62c8e2e52203a6acad221c680a21d59dfb4a6
uy.kohesive.klutter	klutter-netflix-graph	2.5.3		c0d9a6766d601146721946b9d10dc6a565dde41b
uy.kohesive.klutter	klutter-netflix-graph	2.6.0		94351f3c285e1977dd84c9f5314bf024b47530da
uy.kohesive.klutter	klutter-netflix-graph	3.0.0		68807976715076139155a339ba1e8de920f07134
