app.mustats.apolostudio	mpfilepicker	0.0.0		201b61cdf0365e458b22cf83dfea3163c84e8ec5
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M2		5ad881f048e2f853f355fc352a881c3aa27afba4
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M3		6cdcd9733b6134747a7220bee19b48aa1e0202c2
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M4		337b84e9739d672fdcd30724e63b3d344b5b99eb
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M5		7063000032d63b4c0da18e413fb0565629fed0c2
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M6		547e13ebc161215f76619627f6e449037ee68335
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M7		6654acfa30faabcdc349a47444786f2f2aa08cae
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M8		169b30f634c41d80cfd94fdd251fd3300c57b542
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.1		2eff3d7ef3c8ff3c2b39f3b84b327ccafc632e88
consulting.omnia.util	util-reflection	1.0.1-RELEASE		07e88691ae32390206dd5da172201c98938a8631
dev.dsf	dsf-fhir-server-jetty	1.0.0		be5aa219d9e9942f583eb8ded7552cbdc48ea77b
dev.dsf	dsf-fhir-server-jetty	1.0.0-M1		607247f47646183bd8815ade785e225ffbbda185
dev.dsf	dsf-fhir-server-jetty	1.1.0		9606c2f8b10421a692b6b912b141e064c885d4df
dev.dsf	dsf-fhir-server-jetty	1.2.0		7b395dd98d391b0f15ca4a917dbdb6711e95c27e
dev.dsf	dsf-fhir-server-jetty	1.2.0-RC1		8bc94244f6216fb62fc478dd114c38bcfad6dbd3
dev.dsf	dsf-fhir-server-jetty	1.3.0		697642a93dca3393cedc33f14124b3d37f4a2332
dev.dsf	dsf-fhir-server-jetty	1.3.1		11acbbcd0d3b5e78fff1ebf22df1ce2e4ad6dd13
dev.dsf	dsf-fhir-server-jetty	1.3.2		00cc69b4403de8701367232f3dc2fd5af9ac1adf
dev.dsf	dsf-fhir-server-jetty	1.4.0		1344673ec3072346991c483c1c79534d8965791d
dev.dsf	dsf-fhir-server-jetty	1.5.0		840f762fe0180537fccd103c0458989bc07a6155
dev.dsf	dsf-fhir-server-jetty	1.5.1		c92b6116728dda2209a50b88272c9837adf39f3b
dev.dsf	dsf-fhir-server-jetty	1.5.2		b5fb55636f9031d2feade5a1ca2c10bef63b0571
dev.dsf	dsf-fhir-server-jetty	1.6.0		da6600f694ca88edba1d84226c9a16319ea84b1d
dev.dsf	dsf-fhir-server-jetty	1.7.0		de5b5735f679ad7d6bd06efcd6da0c7a987e63f5
dev.dsf	dsf-fhir-server-jetty	1.7.1		1cee23d06512d7a6c2ab06bc278a6f9585a0855d
dev.jamesyox	simplifyK-linuxx64	0.1.0		N/A
dev.jamesyox	simplifyK-linuxx64	0.2.0		N/A
io.brooklyn.networking	brooklyn-networking-portforwarding	0.8.0-incubating		0112a2b971a243016c177f872addb44650fb6435
io.brooklyn.networking	brooklyn-networking-portforwarding	0.9.0		d9cd951ca7e6471846dcc9035a2a467ad199724c
io.gitee.the-keyboard	aop-	0.1.1.beta		a6e25453bd2f6bd41d07f35a88eadb0ba72a675d
io.gitee.the-keyboard	aop-	0.1.2.beta		beb0f42c92adc92de60df5a980d06b7daf9a1ecd
io.gitee.the-keyboard	aop-	0.1.3.beta		7e3bcacddb3049e23326aaa55d52396cab93633b
io.gitee.the-keyboard	aop-	0.beta		068575ff1a43a76b45e6cbfaa90bce945c91014a
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.8		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.8	metadata	ff73b8cba5edda18b671b8084e89c998e26e05c2
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.9		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.9	metadata	79ee001d1a6ed4fe5e60204008bee8f76cc5adad
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.91		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.91	metadata	170f01baaa92d216e7c40edae202d2668636cd56
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.92		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.92	metadata	170f01baaa92d216e7c40edae202d2668636cd56
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.95		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.95	metadata	14eb1aeb219bb85c410423cf02adf602d3ceacfa
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.96		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	0.9.96	metadata	14eb1aeb219bb85c410423cf02adf602d3ceacfa
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.0		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.0	metadata	14eb1aeb219bb85c410423cf02adf602d3ceacfa
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.1		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.1	metadata	22fe78923ccaa3fdd5dd1b9dd39637958699366a
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.2		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.0.2	metadata	22fe78923ccaa3fdd5dd1b9dd39637958699366a
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.1.0		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.1.0	metadata	ca94e4bd207c131a15f82d462592e2ece42eb5cb
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.2.0		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.2.0	metadata	6c0ca54b1e1a061c2b30d4896ad6f7411f4a0cb4
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.2.1		N/A
io.github.0xzhangke	krouter-runtime-iossimulatorarm64	1.2.1	metadata	6c0ca54b1e1a061c2b30d4896ad6f7411f4a0cb4
io.github.changebooks	changebook-redis	1.0.1		137d26401fe20661898ff5bcff8c013f70a4dbbc
io.github.changebooks	changebook-redis	1.0.1	jar-with-dependencies	5657ab5685b7cecf98aa8fd295fd59e1773adb04
io.github.changebooks	changebook-redis	1.1.1		494863f04cf375d1d428b09245d83556f5ac2f80
io.github.changebooks	changebook-redis	1.1.1	jar-with-dependencies	a409538a951e8301e14ffac941706f587329e9e7
io.github.changebooks	changebook-redis	1.1.2		5c43069642a0ae98fbade7617af194c4775ef9fe
io.github.changebooks	changebook-redis	1.1.2	jar-with-dependencies	07564813d5d90f0954d19cf50a6449fa021999b9
io.github.changebooks	changebook-redis	1.1.3		fd802c903d087ae37f64a6e1273fb61dfe894b65
io.github.changebooks	changebook-redis	1.1.3	jar-with-dependencies	5223528739f5cebfb697615dce84b8080b27ddbb
io.github.changebooks	changebook-redis	1.1.4		93346b2642114b8c3f65e61013fe551837bb38fd
io.github.changebooks	changebook-redis	1.1.4	jar-with-dependencies	b3f169d3787bdce0de571549e8db2185241a49b7
io.github.javaeden.orchid	OrchidProduct	v0.2.0		d0c6b11740a6d2c53644931a570d780fdd9a1130
io.github.javaeden.orchid	OrchidProduct	v0.2.1		f051dc49063d2f6ddcb160b41aca95eff7281d9e
io.github.javaeden.orchid	OrchidProduct	v0.2.2		a9e5b8ee4a60d9790b9306b66c76713e171bb563
io.github.javaeden.orchid	OrchidProduct	v0.2.3		1074907bfc620faf5cb557fe5c99e0c7f38def72
io.github.javaeden.orchid	OrchidProduct	v0.2.4		ea731c7f96c855b67614cb339fd92bc4ebf3df91
io.github.javaeden.orchid	OrchidProduct	v0.2.5		071e8e784123bfeb7b6b847749c9c4e472df046f
io.github.javaeden.orchid	OrchidProduct	v0.2.6		2a9973d70b731f67f4d1dc8de25384e99a30b321
io.github.javaeden.orchid	OrchidProduct	v0.2.8		72f90b535ae6ec2301d9a4c98ab6ceb94f474281
io.github.javaeden.orchid	OrchidProduct	v0.2.9		873caa9df280d44dc7d8a72d8922903bb5a65d5c
io.github.javaeden.orchid	OrchidProduct	v0.3.0		cdc095fac45ac87f964b30a05c0af81efb46e16d
io.github.javaeden.orchid	OrchidProduct	v0.3.1		5e085fb8c5d1adaa437c7b62fd5421b31c67ee22
io.github.javaeden.orchid	OrchidProduct	v0.3.11		08381e31ea4f0a966ea2b4e48a16a3f72a6ff4ba
io.github.javaeden.orchid	OrchidProduct	v0.3.12		f5457824badc02067ac6fe1e8df01e756f406aae
io.github.javaeden.orchid	OrchidProduct	v0.3.2		efa2c304ccff6a27aa395704c3b44d3494b5c704
io.github.javaeden.orchid	OrchidProduct	v0.3.3		bd816ad1c4fec7fdc3ca5260614928ff41aec9db
io.github.javaeden.orchid	OrchidProduct	v0.3.4		9c0dcaf778360dae956a07c3905c53d7d273e0fc
io.github.javaeden.orchid	OrchidProduct	v0.3.5		38bf8b38a4ae158ac2f55ebab58357948294d7f5
io.github.javaeden.orchid	OrchidProduct	v0.3.6		2f38af310f4017b333afcf85216ace93f5e9256b
io.github.javaeden.orchid	OrchidProduct	v0.3.7		16a2e7d875a97ee86e4c3a419efc14a5b04a51e4
io.github.javaeden.orchid	OrchidProduct	v0.3.8		719614826e90d6d56bda0ee98fae54a5a0b800f9
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.1.0		N/A
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.1.0	metadata	935dc29678dcb8ee9d00816f30f21cd6f78f6ffb
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.1.1		N/A
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.1.1	metadata	08e24e2c1a1b15fe48e990ff1a8cbed9499a38f4
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.2.0		N/A
io.github.kevincianfarini.alchemist	alchemist-macosx64	0.2.0	metadata	4cdd56b5e0dfbd72e5e63744a1748f0c3b7222dd
io.github.stream29	langchain4kt-api-google-gemini-linuxx64	1.7.0		N/A
io.github.stream29	langchain4kt-api-google-gemini-linuxx64	1.7.1		N/A
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.100.1		370474fcecb597d26b5d2ef247dec5ef798c6aa8
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.100.3		6b6041de2f0c54dd14bed5d04fd7d10d0ac83882
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.101.1		9a2a95e32ec851afd59d6aa0845294d78b6cb9cc
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.102.4		efa4aa0bf0c95582e1cec9e6db9fd801601b97a7
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.102.5		74afb7f3b836e93947c7154f1d75c741b6f93e74
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.102.6		e203e31fb80c69c9f2261d95054f8de16babb95b
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.103.1		cef8cde63808ef43ff3872257436a36d1d3f75fb
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.1		fef6cee8a97bda0ae920e364cbce8cab7eaee7c2
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.2		599f931280b379ae8b74a15b27c8d51077df382a
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.3		b2130edce4bf8e8066509c7131da3fc0b7cc4efe
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.4		f2018d94afc398fbe13bd70932cd436ac12bdb80
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.5		dbd8d6ddbb4e9e964665307f9f77008f5c467167
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.104.7		f53374663a8ab9dad7facf3f250796fd43c86057
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.42.8		fb05753d8a6b4d8309fc6ae2f140afa46d14692f
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.42.9		a6122f2852f3054660adbaa7ff6fc6993a172814
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.56.1		4dfbedf5e1cdd82b5e75bdc63cbc31f9720e57fd
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.57.1		5f913bb672e4c815d3c9d28d311936ffd8be4f07
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.57.2		6567579b62329faa0117bcd93d5b53c16a8426dc
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.58.1		3bb7cae8b9c3e6e59259d5b152f6f699d1495629
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.59.1		78cb64e32c98c10ac1e6cc38bc991bde2e03cbdb
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.61.1		6d86b8183b0b001fd32d12cb838d36f07306b28e
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.61.2		40ad6db1ed1a05287cb38c3d9cfafcb627d3a6dc
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.62.1		751f160a30b097268b1d1ab244e3d6c5db32280e
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.63.1		faaaaced0d69cc64bcf60ad6d174dc57a9eed8fe
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.63.2		655ba6c6427b33d10358c8d0405ae2d7ca841f61
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.64.1		503c13beecf178c4ad7f21b4918caa005c4e721d
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.65.1		6052f57531d393072727dbea450191fd65ab168e
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.68.1		6dc30c29bb6e52f29e990107ae32e0402acbebc8
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.70.1		4efde2fa8a2f90448d0d029ad5de5b4c92423150
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.71.1		9acbbffb2f1ecf692f4db3ec6a6043e3121425ed
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.71.2		39c3e00151d8e4e7e16f8f2632176d1140a177ac
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.71.3		35145c364826b42611db48def1253780008f5471
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.74.1		5daebb40ebd3c6a1c01e9e0fbd349bf5b2df9006
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.75.1		267d5828059a5b43881fb6b97336faacb1cb6486
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.76.1		f35c3bc5b4766bdce952327af79320f563475ca1
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.77.1		67eff46368baaf4fb909cc3032f62304ea45a12e
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.78.1		bee48bc4cb08ccb147122484b1e0c0128ce39a1e
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.79.1		0449e7326b97462d7c99e9bad0be90e1844f6246
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.80.1		192192639614e081b634e1fab751c0badfd4ea56
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.81.1		325a044ba00567d345e198a99e7e4c446b8a9761
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.87.2		3f1bf4e7d716e62a258f4fc946b4d14076683644
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.88.1		fd03288107dcab2b66d091adf87077709b19a2a5
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.90.1		f0cb06813a0822913ad4ed8acdeba283a45b8e31
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.94.1		86b006adb520843a51527be14c84a8f22f23cd5f
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.94.2		bc75a05cd316c3758b494afc193551bccca6140d
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.97.1		f074da3271ace3cde8d6cf5c5a69f452699b8c63
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.98.1		22a2079389c62731e5847eca992e60662846d4c2
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	3.17.99.1		d437d87c46337e17f0f61ec2254aece7d7672f09
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.0.2		323bdd7d6b6e4386c34fca7e0f6a51f6ec7d7a85
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.0.4		a4f3c5300bb17d050ff415cba6a0c78a4b93c0f3
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.0.5		a6a15d9611de34a612479cb15dc28f17fc64234a
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.17.104.1		fb10c71b26e5dd897ab2f45ca2dc264069e7b482
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.17.104.2		141187c7e7e85864d7d40fc3bedd9f3120acfa5a
io.github.vigoo	zio-aws-route53recoverycontrolconfig_2.13	4.17.280.4		0886c2d45733e5fd74f5b1435c4f618c53fa2a53
io.joyfill	manager-macosarm64	1.1.10		N/A
io.joyfill	manager-macosarm64	1.1.10	metadata	5b887ba35ddeb522b0f4f7caa6c84e34729333cb
io.joyfill	manager-macosarm64	1.1.11		N/A
io.joyfill	manager-macosarm64	1.1.11	metadata	5b6f609a69509524fa7047f4ee5aadae17782a03
io.joyfill	manager-macosarm64	1.1.12		N/A
io.joyfill	manager-macosarm64	1.1.12	metadata	bbf79f538aceff61b329e5dcb8d967b757e30927
io.joyfill	manager-macosarm64	1.1.13		N/A
io.joyfill	manager-macosarm64	1.1.13	metadata	57d6e7bc91bebdc6b933ca76baa3a10f3b566f82
io.joyfill	manager-macosarm64	1.1.14		N/A
io.joyfill	manager-macosarm64	1.1.14	metadata	d3c35c0abfda62f386897b64aff8a0eee866d7f6
io.joyfill	manager-macosarm64	1.1.8		N/A
io.joyfill	manager-macosarm64	1.1.8	metadata	92c1137ca46b5ed2d183e2aaddc67c80cf8ff281
io.joyfill	manager-macosarm64	1.1.9		N/A
io.joyfill	manager-macosarm64	1.1.9	metadata	fcc8cb0b9983685e55a3b8de08b4618bbfe0bd5f
io.joyfill	manager-macosarm64	2.0.0-Beta01		N/A
io.joyfill	manager-macosarm64	2.0.0-Beta01	metadata	09e3177cb05fa1bced17f46a29d739badd0aec00
io.joyfill	manager-macosarm64	2.0.0-Beta02		N/A
io.joyfill	manager-macosarm64	2.0.0-Beta02	metadata	d5257c6e851fb22cea3b7eaba22dec54c2526a87
io.joyfill	manager-macosarm64	2.0.0-Beta03		N/A
io.joyfill	manager-macosarm64	2.0.0-Beta03	metadata	a31efe2e089f8e5f55f1d7ebfe61efe5e186d681
io.kamon	kamon-core	0.0.15		bd969c044dbc7df1b5d1495b5c018281b230dc06
io.kamon	kamon-core	0.2.0		fe7a3a8d17b076759f75e5e66790783074b9c670
io.kamon	kamon-core	0.3.0		4dd417b21771b310df753f8356a34364867e37ff
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.1.0		4aafef15f21527fccae8bea878db6d92ec688a50
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.1.0	codestarts	ca8210439cd996201d1ed603f2a91c773d33a5d1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.0		debdc7d953b1be868ada4ff1cd16a1ba0f186fd8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.0	codestarts	3d3921707315e76ec364ff95729b637bb1954fc1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.1		05b26e1d4c2d46a7fccb08606636991359b47541
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.1	codestarts	8a533db454ccdf13b13a59c87cd0de92dca4ab0a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.2		b009cfb6b4d582d4f47601317f018aa9a043acb2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.2	codestarts	a2df942e16315825ae495e193c177b4b75b05b97
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.3		0c411498129ef6f80569db664c9dff549331be13
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.3	codestarts	4e4b02b3c33b3caa26f3f84954720d541809e90c
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.4		eeb95b1c864fd687f5ccb90296f82e4c52bc80ee
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.10.4	codestarts	bd68c4008c81a4f2af4c519ed82af68394503f7a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.11.0		3c882d311c73d178225adc4e1e780c5926b64feb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.11.0	codestarts	49e5c8e902263defbf74de1f15c236ba095bb1d6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.11.1		4a7046da9822cf50f40382303cb0eee9ed18a42f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.11.1	codestarts	433e730748d0551a10f5fa1bbf77fc8363d96e04
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.12.0		a8da03455dbe77021df8aabe46a838f39dd41a85
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.12.0	codestarts	715400adb9c64825d757bd2776780fb979ca0d7d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.12.1		49314f73f1562866cb20c8ed0b46509989a391bc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.12.1	codestarts	4cd43af8c80d4daba71fad154bcbe1a87b31990e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.13.0		3f72977a6120ebbcb3ef3f0c176e1a1b1d055246
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.13.0	codestarts	5f2e3fad519bb12aa76b8354e3438f35c80a90ae
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.13.1		b5b0e9dcd60c082a76ea707853c7270b0c557e05
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.13.1	codestarts	94859c884568f2278871a7e18df2d7c926eaadcb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.0		d3aa625eff112558b5ac4e5745e95a9c61acec5b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.0	codestarts	d67bb0fdb20f2b48360b74f971d0c49f7537abbc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.1		7412a05582e9b9a7c8271d7d618b8b0a0f3616fa
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.1	codestarts	2fa44dc952e226b883bd5c94bb7da4669f6ad512
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.2		c523a3bf705fb01e093ec6b258ea3c76a48a0b86
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.14.2	codestarts	55b63c66e22f642a4dc8842cfe69f60daeebccb7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.15.0		55b26300df3d4697918958fac4d189ceeb789723
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.15.0	codestarts	5850e33f181a961e63f8bdedff7ea2e4239e57d6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.15.1		157197d8ee6484a193774c3cd9debb2b6c040e15
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.15.1	codestarts	46532f9bd5680dab83d0139d04623e1bfa7263a9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.0		20c881cbbb6abc60f2bfa012f0712193902d6c33
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.0	codestarts	88397c658e10eebe1a2779374e3c0315468f6001
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.1		3cac2f3c8d74c220f59c3b8370c6443f18008eb4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.1	codestarts	b3c5eb8e5b97da5969df7a2b412f0473d4789c10
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.2		80e98a5f2b2f276f183ae136ac175afdf9224ddc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.2	codestarts	3acf878154fad73a7575daa51f8665be1e36b344
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.3		674f191b900b7fba7fcdc644f55dfd2fd53a9ca7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.3	codestarts	22fd28f6a9a1698d1a07856ba60a1e5390a91ea9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.4		581a75cecbae854410569a09a477ce06272e0daa
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.16.4	codestarts	9817a759a6506f5a190d06cf260bce6516cb678a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.0		c339754bfe447ef7f0ffe3192777d917ee6e97b7
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.0	codestarts	f753f0e9b6228afd76352d796634e75be47f4385
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.0.CR1		0a429fee86ee6f0e8e0ae635f410b7fe06e6060c
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.0.CR1	codestarts	dcbe920a7c5d39e56770544e6e51d52c8e11fe94
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.1		ed186da8e7146fcb31d44ac2c8081f2deb019076
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.1	codestarts	908482aac4b3cda9de8b83cff713c3cfbf75e358
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.2		2e9da2c1378374cc3281818d07ddc9c89e80b22a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.17.2	codestarts	06f1a82b3c88a2a649a33186468c54c41b1ce1b0
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.18.0		a4ab45db7b192cba3cf54abcccfb24e203e6e972
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.18.0	codestarts	1ecd723efe9d2aa812f1585cd6261c4de47bc3b8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.18.0.CR1		a825748cbd00cbceca259d65a4be7e06d1a3646f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.18.0.CR1	codestarts	b553e93772d50ccce04f9973b3ac89be115ddd5a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0		5833f4c933e61d46252ae39b19b0a605e86b0ddf
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0	codestarts	6fe19a6a086d3d7bae889c1afb7d89bbdb5751d2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR1		3289b4c874c35ddd940dbad1f8fba19c6fdb110f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR1	codestarts	2705d3ecf241df4f27496f038f416dcb73aef9b4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR2		16b3f3888e97de9a6ff03c1860decca755d99b22
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR2	codestarts	205dae7044376bcab42f5cf69a347e465fb7af42
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR3		44f832d40c52f6eccf7a6edb59fd41273f061666
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.19.0.CR3	codestarts	c184d175d4003b7d75696359fead72ad0bf01293
