app.habitap	swipereveallayout	0.0.1		N/A
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.17.0-rc1		9eb8e37d0b2661a8807c0ac09b68c54e1a25f2d1
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.17.1		89683ac4f0a0c2c4f69ea56b90480ed40266dac8
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.17.2		20e956b9b6f67138edd39fab7a506ded19638bcb
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.17.3		cd19020c7bace93ce269e85ac6fee782a6bf4e16
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.0		aeba95810bd35d672ca50c4a627a72543473e8b8
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.0-rc1		6bdec016d42964bce8fe4d8423242613393ea56b
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.1		983b2e8763f4e080cab3ec0f26f47beccf7385ba
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.2		44caf62d743bb5e5876e95efba5a55a1cab1b0db
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.3		082239b024b0f030babd2164ea5f830430d09058
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.18.4		03f81e16b337fb2a2edbfbe69ddbec6ef84aff41
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.19.0		1924cd42de4fc1c35dc0c90b45ffbccaaed345cb
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.19.0-rc2		b084a508a652de08bc81370e0c36a33f13e72176
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.0		bb43e5aa55a22f169510d96a30383164626aa523
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.0-rc1		6862a91e1017c16b34bf777ca07b9ab59c232a00
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.1		db955edd19ff2221d8a7445a246f7f56ec1e3c62
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.2		28464bf6c9fd693dbe1ad8430044d05d03586d5f
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.3		ec8428fa68e1db518243878a8662832c7e117d05
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.2.4		f6fb40598aea62e5d273a80b8a04c81a33a939e2
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.0		6cf4b6d0f3f356e9f2f34f4bf6a8375be9693950
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.0-rc1		744bdd8d06ae12513ff3a67fc012db8dd9ed983c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.1		a39db9e485fe401e2a7a47b04cf4694702272eeb
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.2		10aa6e59eed3cb99419e468945695a513722551d
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.3		bff8082c2213ec253a0f64eb7e646b098d608401
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.4		b80399783f3e73a1488bb6b4d8aeddf4e958d753
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.5		b04a3a53f168b975fd1be8401522133b2ebcc9dd
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.3.5.1		8829f2da0c379d1bae2d26b599c2fb60cc5a7eb9
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.0		23f758b0ae116d6f12b683822d0e6ade02b44c2d
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.0-rc2		02f6f5beaea8eb3b62b34a4340b7a9d934df28c1
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.0-rc3		28e0b7ac49c6e2a688d526fc049e516924a27a3c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.1		5c7fb1633ca142ac2ae4c2044ef8b51fdb2db3a6
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.1.1		50b1c56525ee8cffcf2943975a4a6d8579c89ae8
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.2		1ca5a8b25559989b4d6fbf762c57369494206c17
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.3		4ef346a857b3522cdad5451dbf0ee8443903113d
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.4		5e09dc6c2ed98d45e4142dcc02cccdef5e1ce1f0
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.5		48c42185f211383db81eff4226998e9b5540108d
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.6		1274d79f90e53a0b29ea002b2e266982b9c56523
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.4.6.1		b2338222b49b9b6d16db9c6293192f12bc340f90
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.0		fc74fef40498d92bd4ef532efee8a42c3366ce58
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.0-rc1		0cee1dd56863ea5e80bf26c47515cf6d0f103fd5
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.1		fc7e390a1ed04f37d771585cb0f41406c8aad322
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.2		6ad6fef353b8995c9ed95d8fb5de8d52e2805c40
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.3		8130f27e41d2bbe6ab4e9cde5f1162f8d51ed449
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.4		db0c5f1b6e16cb5f5e0505abfcd4b36f3e8bfdc6
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.5.5		a62f9a00f60d1a33e0be5d6b22876dad09e9645a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.0		523c99982ce93268d6b4105fbae363a7faa0c1cf
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.0-rc1		2618164da55f0af5136f4d3d28dd31fa75897a00
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.0-rc2		1c82ff9863ca78a55504bc87ec2cf99da84a3a8a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.0-rc3		29a5b4bb873e62098b5b66baae20f0a637983b18
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.0-rc4		1cdb1b3d019ae03e9ed7c5e83d849ade71a6f47a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.1		f80443d687833c8c065bdb82d7332777ed66aa55
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.2		395d18c1a1dd730b8026ee59c4067e5d2b45ba6e
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.3		7f5fd849ceb308a740e3bcb38569974ddaec34ff
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.4		8afcef0a8e7a462e5b0b5419b2af430f2769311a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.5		81de517460c1c20577583ebb5233e8a1e414b180
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.6		ccbfc948748ed2754a58c1af9e0a02b5cc1aed69
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.6.7		4596244102d74c8d1d48cc00be7a312b0496e56c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.0		bcdc04a95cda82194edad24c7733ab822a0fa0e9
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.0-rc1		09ff82dd3464f4af8f4601ef8c5a7e99b437b80a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.0-rc2		2b6659f33cb92c6ef3659ecd58ee8693e7d6cacd
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.0-rc3		ba9818beb86e2cd1b872ae06d09135bf5a6f05cf
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.1		9ccde45d574388371d2c4032d4b853e2d596777e
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.2		23fd8756ffa1f0475af05987c34209f06ae07216
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.3		ca26ee2884cf68703d8427f348cd27c2ff4ce20f
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.4		7db9860a371c927f5b6bc794a6178497cae6061f
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.5		c36e3ae6c6d50d7d690ecf8fce2115c1e97f2e8f
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.6		4ec258a335fed81bc20893b717a043bd4d41211a
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.7		1b8cd90b3c65a10b82a84df0216ea24e94a9462e
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.8		2a15cf0ad7224363342a55761254cb379574122e
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.7.9		3aef8d360e5bb6f8044964ba831f5cd53a663fe3
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.0		0beb610365c587d5f80cc1aea89b09f689fc4fb9
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.0.rc1		7ca2bb9ecdd4db53f9f4aac1dc232d2f4659922b
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.0.rc2		78955aac73bdbe68b25ea675afddc9e28e106355
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.1		005b73867bc12224946fc67fc8d49d9f5e698d7f
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.10		e853081fadaad3e98ed801937acc3d8f77580686
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.11		d9d1c49c5d9d5e46e2aee55f3cdd119286fe0fc1
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.2		d398ca9f66468afe89d9c986df1df06c0eaa5d0c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.3		9e32c39a555dafb6266fe359523a8d4f72fce6aa
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.4		c7b3194c449624312e53bc72c24afaf34f507aad
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.5		e540082b7be39865e885e9e1fcfe8fe2286c6724
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.6		71590ad45cee21249774e2f93e5eca66e446cef3
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.7		89ad092b70454787141d177e9f282c67271d448c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.8		d0e5d68dff7c0ee09a4b0fb977b27d999acd54e5
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.8.9		d36cbae6b06ac12fca16fda403759e479316141b
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.0		977bdc04c05228c2de68d1e42bd42cfbcc765006
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.0.pr1		c73e93c9a431f7c9a1e41531ab4584f3f09b812c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.0.pr2		af38778d6a7902bbb056f2d2b2b1d0eb1fe14e10
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.0.pr3		c72ac0782247ef6ce7667fe64a3011bab47fb2ec
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.0.pr4		4484745b84a36896cd7ea4b49964e5872435648e
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.1		47fd30b3dc19358c26de3541c73da8c9292f9f06
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.10		42629d118d482c0a65f210eec2c5ab79e633c012
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.2		a7cf50aff5bd96e3a0ba551a688bf402e2a594c3
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.3		5280630721bc84c0f7f7bc498ec205b58a611468
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.4		e9a23e281a8be7ce52ad3364fdbe6015cdfe7a47
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.5		dbc8efaf5c70004dfb4ac5db6fa7e12534ada22d
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.6		3b5afd355921c359e365accaa60f7f30709e35e7
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.7		cc3a9b1dcd05d65469144026d895968a35c86198
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.8		dbb47a052ac2b249ae004ce32e1e0c8bd8ee526c
com.fasterxml.jackson.dataformat	jackson-dataformat-smile	2.9.9		85749406c69b08945d6059db679cc66990340ebc
com.gitee.l0km	mtfsdk-android-arm-local	2.1.19		5abd5c69b703c8fcea0087ecc2c4eb2d692445c9
com.gitee.l0km	mtfsdk-android-arm-local	2.1.20		08ff3f0049ff2b896af56f234d05d5353eb3c61b
com.gitee.l0km	mtfsdk-android-arm-local	2.1.21		07a171be8834eae451dc9bdaddcf9a4e0422aed6
com.gitee.l0km	mtfsdk-android-arm-local	2.1.22		82ef6d28317bb92ca56052ea6049264b05d4c109
com.gitee.l0km	mtfsdk-android-arm-local	2.1.23		d5d9d88e4c4622c4c13e562484d76f2d5aea3a74
com.gitee.l0km	mtfsdk-android-arm-local	2.1.24		a8ee10925b5a4611d69b1c0c0c3e362e66935ce6
com.gitee.l0km	mtfsdk-android-arm-local	2.1.25		88b3550dfbdc254116e3d8bf145669c3b4844b29
com.gitee.l0km	mtfsdk-android-arm-local	2.1.26		e47cdaf25cdb136b1a7897a918b1f6e99068e7ad
com.gitee.l0km	mtfsdk-android-arm-local	2.1.27		651f758035f66217cccf0229b7a01eb973b590ed
com.gitee.l0km	mtfsdk-android-arm-local	2.2.0		5452710c3be234eb3dfc0f00a86d18e0928eea33
com.gitee.l0km	mtfsdk-android-arm-local	2.2.1		1812dd822f8990ce20d144c0e01a9ede8b005d36
com.gitee.l0km	mtfsdk-android-arm-local	2.2.2		28ac9ef7bac095c4e3aa9f3fe2e5d9cd0b38df2f
com.gitee.l0km	mtfsdk-android-arm-local	2.2.3		100278251498093d4ca10a19bcdf4b581ad02ae8
com.gitee.l0km	mtfsdk-android-arm-local	2.2.4		9f950395707cf15a8449294d1db22dd41db50748
com.gitee.l0km	mtfsdk-android-arm-local	2.2.5		72d7c01c844b61e24f44beea6fe3bbb497cef54f
com.gitee.l0km	mtfsdk-android-arm-local	2.2.6		499b63a6aa2df73c6b408ba75d942fbe8f9d2208
com.gitee.l0km	mtfsdk-android-arm-local	2.3.0		0746abc2d126b4e740045663fde6ac4943c37e32
com.gitee.l0km	mtfsdk-android-arm-local	2.3.1		002f7553b5c87887a05e68982795955ae414c7f6
com.gitee.l0km	mtfsdk-android-arm-local	2.4.0		b227da663c622f1ff0ac066ee979d91dc9b781c6
com.gitee.l0km	mtfsdk-android-arm-local	2.4.1		969f58cac7e6d6174702ccf6bb00ae602c4758c0
com.gitee.l0km	mtfsdk-android-arm-local	2.4.2		e0fb914ca947fddb241a07c1d0754d304c8075fb
com.github.frtu.simple	simple-indexer	0.2.0		747d18cc4a66b1a670bf241b4be861a2e9e7a54d
com.github.jobservice	worker-batch	2.0.0-9		e3945f13171ff3b6631bd7c97b89dab9a1de9875
com.github.jobservice	worker-batch	2.0.1-11		b635e49eeda86d882958b55f2c297c4fc8589e51
com.github.jobservice	worker-batch	2.1.0-18		cba0cd3d6dac204a424047580657e38e230124fa
com.github.jobservice	worker-batch	2.2.0-63		545e8752ae7ff6f173ea07fb6b90095d054c83b5
com.github.jobservice	worker-batch	3.0.0-100		2f0d5111383a685691f42dc635648e78ddaa094f
com.github.jobservice	worker-batch	3.1.0-161		73ee64c40ceb24b6257cf6b8ef1862cfa41260f1
com.github.jobservice	worker-batch	3.2.0-256		663fc032e12bd4f1b1b021cad840fae211227efe
com.github.jobservice	worker-batch	3.2.1-350		febee33f5ee9008af1c16d36082a0c3e331e52af
com.github.jobservice	worker-batch	3.3.0-377		9bb3eb647b2441564411f13fadf91ab6b1a671b0
com.github.jobservice	worker-batch	3.4.0-463		e55dd9d90d27766c8e3910c818d1a2b5590bbfe6
com.github.jobservice	worker-batch	3.5.0-529		b633a792ed2d262cefb910bbcb6932f22c682d7f
com.github.jobservice	worker-batch	3.6.0-88		7f8d261b3f2323b4582b1a4e8656f1d0cb60d8c4
com.github.jobservice	worker-batch	3.6.1-176		dcd914fcf109418f710953d2b68428a4fe0e8885
com.github.pawelkrol	sbt-commtest_2.12_1.0	0.04-SNAPSHOT		1dbfc3a972f3c4fcd9c7f315129bf6f7c3654788
com.github.pawelkrol	sbt-commtest_2.12_1.0	0.05		7fad9d8d835466482172f000fadb8e54f73faf0e
com.github.rebue.scx.gateway	gateway-svr	4.1.4		4b0cb5ba9dbf5c62c4e11df96233795054f4635a
com.github.vencent-lu	giants-dal	1.0.0		7d56986fe892e0600192457c779f17793c2d3217
com.github.vencent-lu	giants-dal	1.0.1		dec79e643b2f2f31f7f8cac3f840d784bde4c8eb
com.github.vencent-lu	giants-dal	1.0.2		63591f570cb1165913be27846dad9ad6d0392509
com.github.vencent-lu	giants-dal	1.0.3		94e3ffd39f37116845810e04aea8c6648a022712
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.10.0		67f6f1fc6073e209db6672fa293fb28695c3fba5
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.11.0		fcc07627dd42ef212c9bd8d3d09813f17d97896a
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.12.0		987d7c4c19168a2a50c47fcfc29024fb0a6c0a9b
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.13.0		4f52d68c0ef4ffb133d1cc8ffc1e080c1459c9cb
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.16.0		0f0114ea712b26fa884a73ae7ef6db0d80bae48e
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.17.0		8484a2380c12ff4f6aca44a155c6b576218da170
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.18.0		79967b5c44213d0bf1733c5347909c634869df75
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.20.0		69f4c249a07473059a54f3d6932f04c416597b09
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.22.0		48a4bc29a46168b64229485a4f6c93dd9cf2618c
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.23.0		855b290cdc79eb7b240a1e72ac1de542bbac5562
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.24.0		df6c4a5953d8f81b105ddb0aca068996ddf5f421
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.25.0		e20adf071c7d3de712213647d2b61187523dc57b
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.26.0		1044c0b542e433417529a07764ad606acbd8b3e4
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.27.0		a04a88396c84f328682897b731a32457106d2181
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.28.0		fa2fbe98790a066434fa881e682fcc10d1bfeb36
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.29.0		cbae645dcd7f9900810600eb428827c780c0e35c
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.30.0		0fada0ea02f1e0d4b2765f6b43581f27ce97f3fb
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.31.0		d7477978ba6b570510d8e2062077be23cdb32863
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.32.0		e081317bf11dd2c4ddb22592e8214a728e2107ee
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.33.0		59387a0237e46b53ab0f674960ae8c85f119b147
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.34.0		f1e6c69cf34d4da96bf07aeb03a50506beafec55
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.35.0		f4540dd28e7c4fb0e46369906ddbbd50379a7ca7
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.36.0		41ec315d4409bc7aee3a1abb5c6d5b5b5f86e86a
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.37.0		50a9cbdaf544a02384c487a45de86df53e001f04
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.38.0		ff9e490457604d180ab2fab7c9e5bf34158571d0
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.40.0		64396f79e3f68f4b3b0e6d8f421ef6bb95a6491d
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.41.0		3d610e8671126610dd687f1ba59be6958e9c5823
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.43.0		5cc64a10079fd002060343a06b6a698a562c6082
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.44.0		664ef39ae005677934e44ccf75c497dc7d9ca948
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.45.0		ffa18ba1a93bb138466f06aef5a837b1912a60b3
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.46.0		085c86d0859bbcb4f1665a42c373b8fdd568c939
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.47.0		6444096f4050e7c67ed8ce0fedbef620e6e5c093
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.48.0		655827cb0f33cd560357d6543846d86df5cc30b0
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.49.0		fe5c2c26cea11cc1d7d36f72c0a8f63d9e9c8f55
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.50.0		46401ef116baed0737fd74147a9bb79b2f000445
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.51.0		5cdd0815c0e920e82c3962b88e426e9d87641237
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.52.0		840d28d9ca5b4d90774e303316a589126d84e5a7
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.8.0		7ff595d3d4bd8239feea27354ef6245305ccf9f4
com.google.maps.api.grpc	grpc-google-maps-mapsplatformdatasets-v1	0.9.0		3e6abe921a8a38d67ddd2ea8ceb089e30e53865a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.0		c2475ff37b492787938d05413a3efeaf5cd0b558
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.1		d1de1fc9fa3dbd1b2c89d3a4664f2d59d4dd9dc0
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.10		40677b49d711e155961e2d996b844c90d08fa559
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.11		3abc269a96ef52f76c24ab49046c096086c94b93
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.12		a2ae547d909c2ad396ebea0e8923ab3feed3f4ad
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.13		15e282914eff4431607c3f6f1f9aaccabe228dd8
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.14		e67710d992cf07db6622c42ba99e4814e4b42030
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.15		db1ecd0a8faefa7c88852f5af8dfd97a692a7f2b
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.16		04696c4480a778091190c7b9664370709e72f012
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.17		ff7c7f268914ef4d8ed6806ba51012c94d2f136a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.18		7354d69e870d6700122441924e9b7ab9f53c465a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.19		8d754d6fbdafb772354cffa472e86bc1f216a97c
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.2		f095470b69efb8f57fe72d3506195e9f30758198
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.20		ed66b7237badf94b8b461084f2f52d6a966bea46
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.21		22e06a05a00bf978c4103453fcdd312e9314a498
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.22		aae1d81a3cc059a664ebf51372ea63b9909a37cb
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.23		448b3137d3b0de2f70b94ff92c1371d7447bb8c0
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.24		f6cfe076bee5fd8ca87aed290c6b05756880d53d
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.25		72a5c38239b2e12b797a8599c8e84e7e5d37737a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.26		f1c8518656a7d7df4104a83b07d709644167566a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.27		8b732e6e93e7845dd45b18f9b687bf3aa4075403
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.28		dda1b1cd915e98f7bdfca0d8a72f54498b8b3808
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.29		91842951746ba60192314a92fb74136d4f4d0483
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.3		9d7d9b997e319c1c0529bfc716c1bbce3af4ff31
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.30		dd6522bee992aa215118e653a526e6fd1c79b9d6
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.31		bd60b134ab907aa11f784756c1130c3a6a170f82
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.32		ac99f99481806d5623d55c406ee414b868cd9411
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.33		f601eef5c59ba479bccfa9e5a8b94e9c36760f4a
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.34		5d5efc65085dc28c348e236b2c7d592f5ff6c6ea
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.35		e5749f4b7821469e6a3e04a4a1d85b46702a2183
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.36		1969ea0a7e56e891edfee6555b79847429b64a65
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.37		2728b7c4711788cec702f520abb1d68f2c8651b2
com.liferay.commerce	com.liferay.headless.commerce.admin.site.setting.impl	1.0.38		e750e039280370dc242097c17cfa64be6b101efe
