app.softwork.serviceloader	runtime-wasm-js	0.0.15		N/A
org.molgenis	molgenis-data-vcf	7.2.4		b4245ec66950fcd6c61ffe475f224529b9d3fd27
org.molgenis	molgenis-data-vcf	7.2.7		04fd9423702dc72fb7ffddc42defdd4207a5f939
org.molgenis	molgenis-data-vcf	7.2.8		be1862b724d9ca4bdcce6ced77889223027acfe1
org.molgenis	molgenis-data-vcf	7.3.7		219d62708f5fded3df59aaf504064d71aaa8d66b
org.molgenis	molgenis-data-vcf	7.4.1		0aec67c2de5d354dd4c3a758d5598818371e8192
org.molgenis	molgenis-data-vcf	7.4.8		9bbbb73f8b4236c15be3d727a667e24243045bb1
org.molgenis	molgenis-data-vcf	7.4.9		004406dec2f715d4e70a4b12669349e74d85e848
org.molgenis	molgenis-data-vcf	8.0.4		13085268a21156951ee7bf443897a4e1262b914f
org.molgenis	molgenis-data-vcf	8.1.1		d0b4e2f77b2bd9e6ffacb949e6ba0735c4f14781
org.molgenis	molgenis-data-vcf	8.1.6		f09cfbe4aaf01f36caa02ca666b16276feb3a312
org.molgenis	molgenis-data-vcf	8.1.7		aef5c68a9735a8b31ef935c5c568e9a7de2ecf4c
org.molgenis	molgenis-data-vcf	8.1.8		2e993e8552740c6e98e436ff29b6d3b2856587a9
org.molgenis	molgenis-data-vcf	8.2.1		a737c52bd143864e1278155608928331c4862720
org.molgenis	molgenis-data-vcf	8.2.3		ff1fd034eca7866f8927716b9533a4b5801e51d8
org.molgenis	molgenis-data-vcf	8.2.4		6a9eeedf55d4d2d26c8ffbece8b010d9ff57b8a0
org.molgenis	molgenis-data-vcf	8.3.10		f6eb773d6b5991d4ee5cefe4392e72cdbb97ceea
org.molgenis	molgenis-data-vcf	8.3.11		9fc6040b655b0bf43d0b8332e6de7f5dda371f9e
org.molgenis	molgenis-data-vcf	8.3.4		744e2f67ce61af505dc90dfaefe3c3b2856a9b74
org.molgenis	molgenis-data-vcf	8.3.5		ac6ebb6c4e22d5778feea3a71c302e4fb07299d3
org.molgenis	molgenis-data-vcf	8.3.6		f240facda1dbf079c224a9cf6ca202567dc8334a
org.molgenis	molgenis-data-vcf	8.4.2		0e3e00dd59d95b9ec3462729060622d548f5de4e
org.molgenis	molgenis-data-vcf	8.4.5		6b3c1c3839d71e5b107e5059de38549b26be202f
org.opendaylight.snmp4sdn	vlanmd-model	0.1.3-Helium		e62a887c77e5e3bbb0d1a194ea60ab9235468e71
org.opendaylight.snmp4sdn	vlanmd-model	0.1.4-Helium-SR1		1b7224ce292bb4bccbf35f07d227f314a7510f7b
org.opendaylight.snmp4sdn	vlanmd-model	0.1.4-Helium-SR1.1		62d69f701b097f8767ab91a355e1fb33fb722570
org.opendaylight.snmp4sdn	vlanmd-model	0.1.5-Helium-SR2		c8c73a46be749ed3080c6ae2eed44c8167eb1cbf
org.opendaylight.snmp4sdn	vlanmd-model	0.1.6-Helium-SR3		edcd2bc0d3fb64ecfc11d066d61d4f9429ed9ac9
org.opendaylight.snmp4sdn	vlanmd-model	0.1.7-Helium-SR4		e785301cf76b17445b321c18f747a4ff85c4ce37
org.openengsb.wrapped	jira-rest-java-client-test	2.0.0-m32.w1		9fb8a92b827f1b273c1e89d90ca17517eaf56efa
org.reduxkotlin	redux-kotlin-watchosarm64	0.5.5		N/A
org.reduxkotlin	redux-kotlin-watchosarm64	0.5.5	metadata	1f71c617f19f34fba5f366b7c7968cf4f115ed10
org.reduxkotlin	redux-kotlin-watchosarm64	0.6.0		N/A
org.reduxkotlin	redux-kotlin-watchosarm64	0.6.0	metadata	425ab80bdb7541ce02af2a92b657bf8586265ec2
org.reduxkotlin	redux-kotlin-watchosarm64	0.6.1		N/A
org.reduxkotlin	redux-kotlin-watchosarm64	0.6.1	metadata	7832cc24cfa9e8592f1aa58d6a03a9e3400e0248
org.scala-sbt	librarymanagement-core_2.11	1.0.0		2a3f68b84b4de08d5ff1b866ffa4981c3d01ec4d
org.scala-sbt	librarymanagement-core_2.11	1.0.0-RC3		8b379a050c44704c3661a1deb300a6d06ee7d62a
org.scala-sbt	librarymanagement-core_2.11	1.0.0-X18		b89881e979e12f7dc04c5277e42aada27829ff06
org.scala-sbt	librarymanagement-core_2.11	1.0.1		608107e7593210feecfdabaf6d5ad6c463e2769e
org.scala-sbt	librarymanagement-core_2.11	1.0.2		da92b16ff06f3467e099a0024b158e6da58b7d4d
org.scala-sbt	librarymanagement-core_2.11	1.0.3		f226711082cd5f7ca87a3fb7c29a7aabac75ac3d
org.scala-sbt	librarymanagement-core_2.11	1.0.4		0c01ee7643312a228e03b053dfc4d3939e0b24bb
org.scala-sbt	librarymanagement-core_2.11	1.1.0		1fc1c67876f85053355057ce64bfa6b68b5d3fa0
org.scala-sbt	librarymanagement-core_2.11	1.1.1		ce17b22ab35112e2a8750e138013e14f761d1dda
org.scala-sbt	librarymanagement-core_2.11	1.1.2		095692433cdae97472dabc457a7e79a94ce8f254
org.scala-sbt	librarymanagement-core_2.11	1.1.3		d830898c76c78cfa7f29ee68eb6bd95301183908
org.scala-sbt	librarymanagement-core_2.11	1.1.4		687fdf42d5854d738f0effd9c376f2b1da9741ed
org.scala-sbt	librarymanagement-core_2.11	1.1.5		e5f0d36f82d35d44f03cd4d846a52be1eb503406
org.scala-sbt	librarymanagement-core_2.11	1.2.0		80bbfbe916ba1725ea0d0a6979f64c8db3b53856
org.scala-sbt	librarymanagement-core_2.11	1.2.0-M1		94c1bf5ef700ff0b7fec1f75d32363fb2e44d5e7
org.scala-sbt	librarymanagement-core_2.11	1.2.0-M2		19a4e38bbd94bfcc9cf102f68cc5da84bdafa094
org.scala-sbt	librarymanagement-core_2.11	1.2.0-M3		f47e48ccd62550946a807625ec86a4ae03713cb8
org.scala-sbt	librarymanagement-core_2.11	1.2.1		190a2495561c4692357edac141ddce6ec62079bb
org.scala-sbt	librarymanagement-core_2.11	1.2.2		d69a44efee11798b038a65dcf1596e946e45b84e
org.scala-sbt	librarymanagement-core_2.11	1.2.3		55ad8052a61e12a597d58d21cfc3e6e51f536041
org.scala-sbt	librarymanagement-core_2.11	1.2.4		95e612cc0d9da2c15bae39ec233dfc3b40973df5
org.siggi-ci	hookserver-sample	0.10.0		5adc037472575fa81be8a581ad28034949bcf02b
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.10		e322d51b44390dd7e4a2f49dbcf0b81542c59f40
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.11		e6fafb2e3b1405f7cc6c1e5149cde10f3396f406
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.12		9b9f703600df9acb7abada7d02a718ac7e4745a0
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.13		ad2f6446550268d021cec7c53f465b54675eed34
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.14		51fcf4ab658dcb9edacbdbbe3725da895cb86ad1
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.15		8c9c0bab9fb8e98c5c2bb9ce4b9ff6c98f524eb7
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.16		76714c5d7101a42ce4b51c45271583d8dfd63b25
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.17		4d6dd98ba9bd8a89c7ee45006f95fe761cfe73c7
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.18		5445feaa7ac77946f87fe88ee8e2d74b8558e9c6
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.19		081fd5b83ed3bd952bf9d8d444d6d6ab72ebbcad
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.6		debabe9a68720c4f8e91b471a995f10041f6d06b
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.7		c1635ad71ea2041c6b507f3f7525eb52edfe96d8
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.8		9f5191758df3f0331387bd8deea496195e68ac19
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	3.2.9		1f23bd1c3aadf824a7187facfcd5886402093fd0
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.0.0		f7f722d2ecadb61c5d88c046bf81fe0b6def2378
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.0.1		cc2d6483c5a9910ae34dd04febb94a4d3d6a3a5c
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.0.2		f15fb93b48416253dbb31dd51b4e1f1a68efabdf
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.0.3		127422a280c48057581f8b556b5f509b6e6a0b95
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.1.0		f739bd3cc735c22642a62c50cf95028d0c4aab4e
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.1.1		3a0308a95a3ace24034f9b39428a08727a058191
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.2.0		1a5631f44924cc0a4c2e6194f4ff6cbf1dc3e69f
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.2.1		c81a707bb20e57c97ba24ded577485f633d7c5cd
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.3.0		716c418402e47122935409bf2cf33d2f544c9dcc
org.smarthomej.addons.bundles	org.smarthomej.automation.javarule	4.3.1		bce5332f601be7eb6f123b3fe94612f33d2395b9
org.springframework.security.kerberos	spring-security-kerberos-test	1.0.0.RELEASE		eb1ef704655faa369dd2762956bbde4dd3e51919
org.springframework.security.kerberos	spring-security-kerberos-test	1.0.1.RELEASE		ae212987fc2f3c20f9bfdc3fc1b9596f7b608957
org.springframework.security.kerberos	spring-security-kerberos-test	2.0.0		6036decdf85336ff85a46c1f8c4d62619d4fbeb2
org.springframework.security.kerberos	spring-security-kerberos-test	2.0.1		d60bacba338035f259c0f191bb9faaf2973f7fc8
org.springframework.security.kerberos	spring-security-kerberos-test	2.1.0		78737a1df1576c9112149081574365ef2420d5de
org.springframework.security.kerberos	spring-security-kerberos-test	2.1.1		e396a795ec6a55ee8ba11b96a8fc37fe4a41c010
org.typelevel	toolkit_2.13	0.0.1		fba2cd2196af8c383f5c1d82935fcb5bc27c91d2
org.typelevel	toolkit_2.13	0.0.10		67316dc30745472e9252221ac7fca0c5b0fa72ff
org.typelevel	toolkit_2.13	0.0.11		2ec8298dcdbec25eb5fe56852f0fbd277983a2ae
org.typelevel	toolkit_2.13	0.0.12		faf119db05bec6d751dee7698f8a6a3857339f19
org.typelevel	toolkit_2.13	0.0.2		705bc22f15b9875891adafe55263956da6de3041
org.typelevel	toolkit_2.13	0.0.3		5cc87a2330ba3f83c6d4e04eba5a4f079277e225
org.typelevel	toolkit_2.13	0.0.4		df9a792599cc7d99c6237551134a8c27e3d30a52
org.typelevel	toolkit_2.13	0.0.5		5967ab585dab3736b6be6482534caa55edaae656
org.typelevel	toolkit_2.13	0.0.6		05b46c13e9fbe147464a28c1635c347e1cf310f2
org.typelevel	toolkit_2.13	0.0.7		e112b6a1bb761c5bc9a510d3c77794fb1cc29206
org.typelevel	toolkit_2.13	0.0.8		72aae74d189734524c269d6289dee4b4083501ad
org.typelevel	toolkit_2.13	0.0.9		64682f03a24dbda29232cd325f9a5ebfd78d163b
org.typelevel	toolkit_2.13	0.1.0		2e0f7ba05b40a25d3637f08234b762e549db9460
org.typelevel	toolkit_2.13	0.1.1		c352ec68a5ed2fb34e417154fb2cefb127eaa86f
org.typelevel	toolkit_2.13	0.1.10		2e407cff42976f77daea09ee58904151198fb10c
org.typelevel	toolkit_2.13	0.1.12		d4f0179a823e70a9ef99ecba4e9740ef4c622c9d
org.typelevel	toolkit_2.13	0.1.13		ddabc7a9513980bbde9a7c567ec7871f5aad7238
org.typelevel	toolkit_2.13	0.1.14		9c420bdf6d00bf467fa2f36357e14e17ce738760
org.typelevel	toolkit_2.13	0.1.15		3c18c5b0896ba46577066c46a6af33d18d2c9895
org.typelevel	toolkit_2.13	0.1.16		2adc76c36d3084b79f1326ab92f9887880be723f
org.typelevel	toolkit_2.13	0.1.17		79285c12a3ae94aa83a2eba7c56f1907941a734c
org.typelevel	toolkit_2.13	0.1.18		dac8929ba0b1b39d78f1856ae4515fb99d5a28b5
org.typelevel	toolkit_2.13	0.1.19		9ef91b302e5d5e90ec1f191464ca05afcdcd9b7b
org.typelevel	toolkit_2.13	0.1.2		a05fe5fc82dd5f81adf5d63440b9c53ca86d66f7
org.typelevel	toolkit_2.13	0.1.20		b0218bdb6a9d9e7cc6d238320c97192e553005ad
org.typelevel	toolkit_2.13	0.1.21		2e48386b29283fe3c5779af35ab4e4408090b648
org.typelevel	toolkit_2.13	0.1.22		b2cb4c00ef763d4419b8d4a937ea68e60df57596
org.typelevel	toolkit_2.13	0.1.23		19c40d22ea227fa1e745fc84ffa728fb9e2f9f16
org.typelevel	toolkit_2.13	0.1.24		e1e5e90c5c6e8bec598337a9ddca14ea8ed63513
org.typelevel	toolkit_2.13	0.1.25		dbf522ce2ab96d0cf8e576be7d709a2dc462b177
org.typelevel	toolkit_2.13	0.1.26		d1cff61fad306336091bc719ebe7e0ed40716c0f
org.typelevel	toolkit_2.13	0.1.27		b3a8cafaeaaf11ee4873832dd8eb01695f8f88e4
org.typelevel	toolkit_2.13	0.1.28		c62c69635a423acd4e8f6452c9dcff865a03e304
org.typelevel	toolkit_2.13	0.1.29		60d8f5dc30429b109a18b9a1f633151d62b2125f
org.typelevel	toolkit_2.13	0.1.3		02f226ab87e06e7a71c4c49755bab73156680d8c
org.typelevel	toolkit_2.13	0.1.4		e85342f9aa7f6d7bb567a7471b2effc1f8344576
org.typelevel	toolkit_2.13	0.1.5		8c07a6cd4e3f51d5eb89862328cdae2845104fbc
org.typelevel	toolkit_2.13	0.1.6		5c4e4389f80b1a434f358fb02495fbd4e5234343
org.typelevel	toolkit_2.13	0.1.7		705a4b967f683963a2a0fafacc9210fbf4e1ad88
org.typelevel	toolkit_2.13	0.1.8		b81ea3d23c3ebbc258c86ef24d603f63f1fd9ce0
org.typelevel	toolkit_2.13	0.1.9		e5874a820b41169ea174183c7222edf47cf2de3a
org.webjars.npm	md5	2.1.0		f063627793e9d54533969249dde60576a191c73f
org.webjars.npm	md5	2.2.0		6b1b656cb95b0bdd005d20d41bfaa0f29935ec9b
org.webjars.npm	md5	2.2.1		1e67b79f1531a2fe7e77f96bf4d02c2a0c260439
org.webjars.npm	md5	2.3.0		9188db9bc6e8e533f508a05836b777aecfe213d0
org.webjars.npm	stisla-theme	2.2.1		878914701b654cabd3c412e1d50521ff9962e75f
space.controlnet	lightioc_2.12	0.1.1		eddadd3a7c6b8344f359244a809b981e1e4c67da
space.controlnet	lightioc_2.12	0.1.2		96ebddd5e8139f1b0b2b266729900c95f2287274
space.controlnet	lightioc_2.12	0.2.0		f64cd61c25d564bb1ab2df77cc8b025344377748
space.controlnet	lightioc_2.12	0.2.1		c3cd0abdb3e139dc21c0931c73791b34b3181893
space.controlnet	lightioc_2.12	0.2.2		16d6880438d5e055662359c8c4ef05ce9175dc79
space.controlnet	lightioc_2.12	0.2.3		826bce4eda032b634bac87ad9dabac9847a306e2
space.controlnet	lightioc_2.12	0.2.4		258e374f98a23eafb9abd80fd0033efeb01cf7d5
space.controlnet	lightioc_2.12	0.3.0		1ec268c0d0ffc659a9b289e828ba5ff1eb2e111d
space.controlnet	lightioc_2.12	0.3.1		9d55ff747173c764061264c9592de1674fdd851f
space.controlnet	lightioc_2.12	0.3.2		3c2888a27a85f862b7403a616e86b2f4423dfd55
xyz.xiezc	xioc	1.0		877e1195f0c1d7028f7753f6040b372c3aba36e2
xyz.xiezc	xioc	2.0		04fc913cdffb7b0d1058326467a07eb72c894493
xyz.xiezc	xioc	2.1		eb1ea81f8589b8891673b833c9dbb4a48ac13370
xyz.xiezc	xioc	2.2		f18473b6ca0d4fa46105532dfc41d14a554baf51
xyz.xiezc	xioc	2.3		725c796e056e8082ebe88b40dc06b9797fd7edd0
