be.fluid-it.tools.rundeck.plugins	rundeck-httppost-plugin	0.1-1		bd8d9a41cc6010cb114c640033da02c3951c8fdd
org.ow2.jonas	jonas-webservices-jaxws	5.1.1		5c03d24015fa874f8cf7a7849617242a3383d7a7
org.ow2.jonas	jonas-webservices-jaxws	5.1.2		f11bd0d7b1ccf79dd532bb70cc1d2accc4717b63
org.ow2.jonas	jonas-webservices-jaxws	5.1.3		0247453849520a898db0d2b181b36e7f65393a54
org.ow2.jonas	jonas-webservices-jaxws	5.1.4		c36e376338d32c4159876401d07e27afd8954a5d
org.ow2.jonas	jonas-webservices-jaxws	5.1.5		bd82ea1e3e7f3b7eb5a13cd51f1ae31bcae625a5
org.ow2.jonas	jonas-webservices-jaxws	5.1.6		bab5d946e17e4aad99f114e0128dcd6e91858171
org.ow2.jonas	jonas-webservices-jaxws	5.1.7		181a462c8776f90012433701e5bfea055129f7a4
org.ow2.jonas	jonas-webservices-jaxws	5.2.0		9e3fae28be223e54a9007d9c6545625c8cb8178c
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M1		1dcebaeb2830f3f562ff5234b0c528ceeafb4505
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M2		1b20187429adc1746eb0f4015151906799436fad
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M2-SR1		e7559c05b33e0294e8c77b79c2c356fbcbb1ce72
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M2-SR2		a545a628ba1d0d9cf28bf0dddc4729039838a6d8
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M3		c67743b559d59aab7cef57adbe5475d0eb175c2b
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M4		6a8e198351c25ed0036b87460eb3d62d25c39a48
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-M5		4a9a1bb47a680a17fe7103e28be5d2b97a4b0f1f
org.ow2.jonas	jonas-webservices-jaxws	5.2.0-RC1		e7ea775eb09a5a340f3b6b423222dfa736119655
org.ow2.jonas	jonas-webservices-jaxws	5.2.1		1a71adbf61041c33b01cd615e10c394ff68fdd0b
org.ow2.jonas	jonas-webservices-jaxws	5.2.2		9b81a786790f20c7b87c60e9fc9b5a09b0123d8a
org.ow2.jonas	jonas-webservices-jaxws	5.2.3		4b928d99e74d8bdd1a5703b135306b4f405e5473
org.ow2.jonas	jonas-webservices-jaxws	5.2.4		5f4a72b86a391a5054f119a7779bda4dd799d9ac
org.ow2.jonas	jonas-webservices-jaxws	5.3.0		N/A
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M1		b755935cef7b3d98ee7c2b32a397a069bb573656
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M2		5fe7630349c2d8e5baa38a2527d204b038072ecb
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M3		8dc8706ed17d9aa5a7c3eaca3bfa8cc5e0118921
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M3	templates	975c81280983d70e636de614c123e0633482affe
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M4		N/A
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M5		N/A
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M6		N/A
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-M7		N/A
org.ow2.jonas	jonas-webservices-jaxws	5.3.0-RC1		N/A
org.ow2.sirocco.cloudmanager	sirocco-cloudmanager-clustermanager	0.3		N/A
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.1		78a3f3934a5e0e683cebda44b29b9c88c10ac2a2
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.10		1e8cd03684ee0342b3bb5e37323a067822d9ba7d
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.2		85b1c0eb9645ee0f429b4101e5c37d35ccb17922
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.3		ebb016de942315ea24fef7d236180b903e6c3723
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.4		a1c2d66550325b072a9ae33bb8909487c14f082c
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.5		7e63ee0cc930f9cc8ce1782c95877e94f0f74e2c
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.6		a36482cce9bc29b2ccd1930a36554992938ac111
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.7		fbb82866fd0a5c6e1486f00cd0d4fcd8e1723342
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.8		ac22d6ce28dc1110c74c4d02484506f95bd89f35
org.sonatype.nexus.plugins	nexus-repository-cpan-it	0.0.9		4be460e7760119ecf980f46e37a74f8b69295ce5
org.sonatype.plugins	nxrm3-staging-maven-plugin	1.0.1		766bf8c4051339e392d0bbc356bb8e35d46f474a
org.tomitribe.inget	inget-maven-plugin	1.2		6f3c638281e1d11eac47f8c45c987e39de3895ea
org.tomitribe.inget	inget-maven-plugin	1.3		1d3969fb71e958b07bfea3d1866e939789d4b8ab
org.tpolecat	atto-compat-cats_2.12.0-RC2	0.5.0		158468a98345b553a88a126be9cac07cd23e945a
org.tpolecat	atto-compat-cats_2.12.0-RC2	0.5.0-RC1		aefc559f8efdbc40ed7d3bdfc65ac48352616533
org.unlaxer	tinyExpression-testbase	1.1.16		f50136cb152601cbb6e6cbabb1e1726164a7839b
org.unlaxer	tinyExpression-testbase	1.1.17		1c86e7c1d57e48796467286df8da4e3e058e97c6
org.unlaxer	tinyExpression-testbase	1.1.18		d14f2471ad95388a11df39b9404d9dd952808dfa
org.unlaxer	tinyExpression-testbase	1.1.19		e633e5fd3d96aeaa6973642f3f30f31b5018c1b8
org.unlaxer	tinyExpression-testbase	1.1.20		94e8807d623807486cc038ff8fa2db203d438839
org.unlaxer	tinyExpression-testbase	1.1.21		e72d3c6b53ae39ce67fb5c970dca8433fa889f52
org.unlaxer	tinyExpression-testbase	1.1.22		d3a091572eec9913b35c25e69fa9dd1a582a4279
org.unlaxer	tinyExpression-testbase	1.1.23		6db2d173ffbba656dfec2c37a70e6962c50d019d
org.unlaxer	tinyExpression-testbase	1.1.24		1518792a477e56e3820987958af01fc655908a1c
org.unlaxer	tinyExpression-testbase	1.1.25		df9ba2810f923afaff134bec09f93a3c86b95424
org.unlaxer	tinyExpression-testbase	1.1.26		bd122c2284c92233e251fccf32b0487976f3aa43
org.webjars.bowergithub.convoo	reverse-element	0.0.6		c2bb4902eccfd0bf7f96213d346c9039d803e780
org.webjars.npm	chronos__b7-frosted-glass	0.0.9		8f295c4567531685fe3203ca5cd6b77f685f5bcf
org.webjars.npm	react-test-renderer	15.6.1		e614c506244176c4d31de02c1b086f26a36f2768
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.0		e60f1d2b4530019a1c3615041a18f9afbc09759c
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.1		9b779f6cb9022aa68128107d3c48d9737da83bd1
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.2		41b2d2be53cbe3390eaa203c66d96083d4c6a66a
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.3		b06c5c0f2059ba06b71f5629ac83ac9679014e66
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.4		1cf83c850608bac9f2fe997f60c9741307ba1eb9
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.5		29faf442e94065a449308959119f92c53c4d32e4
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.3.6		0f8bda3e479fb3bc3106b2b025535bf9c001b745
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.0		79ae19840209449a51102f439e8193b312096c74
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.1		a2f20d601223f82bffdffeb9af50ebf970e2ff1f
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.2		9963326387881a93b26e0f7a1d143cb4ae25d8ca
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.3		711db3247289ada78c8b62cc2f847d54ce959aef
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.4		d5b445b5a7456b0faef166d14763b1242e490096
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.5		b6ee8420fb55655dc327b0942f5de69e0e57ef27
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.6		6ca7c64be2f344b106833cdf4bf8bbe85d3e5263
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.7		47d915ae801527ae5b7be1915b47c2ea80b17cad
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.8		879db78a6c00c06ae982c418a563fd08af09f73b
org.wso2.carbon.commons	org.wso2.carbon.um.ws.service	4.4.9		802b33b33f7f0b7a3ee0a7a5953d535d37c907b2
ru.sbtqa.tag.datajack.adaptors	mongo-adaptor	2.0.0		201f508854e0a70d5adc6e4fbd9d1a0a608b7c37
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.0.0		62f984428af6008385e47977f757128a7f8888c2
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.1.0		84e72fb51f9a3e8cc107b873b09960531d361428
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.2.0		bcfed67743d7bcf479986735364f15e8208f142a
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.3.2		22055754d4ffa644cb18fe9f58d2fa36f9fe8dfe
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.3.3		c043471bd97bb72f9f67e919d9d33101d5aded52
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.3.4		0a474b22f2c08f41b9938ab4b3428de158645c78
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.4.0		cac8d4045b1b5231bd7bc58ca1644ba24b212464
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.4.2		9876b7f9b91bc4f7462e71f09c58b0a045292d86
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.4.3		5280965144f399b50d10201c41a9c0c83db701f9
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.4.4		d3aec7b1589e134557e7fe84e48f1ec2de60ae42
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	10.4.6		b7b1ecbe8b4f458ad394510e31fa659ab8d2176c
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	11.0.0		d8795f817b3499453ba5a15fc2dc5a2b985fb262
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	11.0.1		4acf773bd5e91708ea224f00fcb10b78fb11d018
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	11.1.0		5a13ab8688b3bcb9e92732761bb898a4db83e29f
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	11.1.1		9d630f80204d0a15db304db22d82298684e0ed0a
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	12.0.0		7a4d2e9b3b6b13137406819e24c4c0978737a819
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	12.1.0		5a128ad0c2262588786f6fbb51ec688704c26117
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	12.2.0		d549e8c7d400ef155b7a8895c6f5b0075d6bd9a3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	13.0.0		fbce7222a12f30b27960cea3e5da2d0c1050ae16
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	13.0.1		ed278a621a6df7363c2c20a294f0f4a83e52e77e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	13.1.0		7524650f99e676508896e102eef8d398ee79e2dd
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	13.2.0		bf92b30a1275a7f4d8fd4380ae02aa954fd90e30
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	13.3.0		821f6390d1c0b2db618620a4b9d45263203ebee7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.0.0		d77bf1dbabc67902c37f1a1586d5cfa083b68d48
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.1.0		374c7a2288fd0908e29c09bb9d803d85e3b2d941
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.10.0		007efab654d61e9f0e87d668c0a43633b45ea154
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.10.1		265fa83e58ba6fd5c13db3e8940d52370e7e72c8
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.11.0		22996edadd7b07769163cf47a161ca1b8508aaf4
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.12.0		380dabeb5e7ab16e18c45899cbbde4b039dd2704
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.13.0		10ea774ed88d02b28c6ebe94fdfe2da5aca129f1
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.14.0		8ce24e4e11e67b0b7ea81d7a0f954a3ceac341b8
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.15.0		a675f3b61d7d94ec07d1f7397d6654405a7f7bf7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.16.0		29a219d18b59061d4261bdb101b79cd84ded3210
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.17.0		ff7ac1c8fbfabc68aa2a2244e4bd66b5dcc065b8
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.18.0		744e98ea48da23026e0e753b163445b3b5175ac8
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.19.0		205a1f7cc913ed939d9c67f11246b0a64d09779e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.2.0		2c18072ffe5f61354ecc149114d2acab36e2e2cb
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.20.0		7bd7b529906cd5ef6a29b3d0518317e9d36e1b19
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.21.0		866f2b3ba08269a25c76906c6d767a179de9f727
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.22.0		c259413640e2ddbf85e61cff7aa65ab1a6ae4be5
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.23.0		ed37e08e45e23607cf87cfe2d380fe8df75f68ee
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.24.0		cb9eb4a5cff3898783cd947f8f78a76f78dbc704
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.25.0		143a58889367022e46fd0ead7e5bb2176f0fbefe
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.26.0		d7a4d226deb00e865b511499664877d65904027e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.27.0		8cca16b5edc94b70c5ddb737bbb45da0d1ad3ff6
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.28.0		2fe6f18cf05c534cbf65d955d8fa551c077c115e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.29.0		c7fa45e95a1dd1552aeb984d276f8e277fee8944
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.3.0		5f18ce3f77088a87a40e67b0c5a56e84cd6fe4d3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.30.0		5dd0389343178cb4788bf8af565327447a2cb778
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.4.0		ff441c0fc6556d0c4e8b8e532082b04951d0a8c0
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.5.0		670d769ea7beb168b25445c0de8f23a91c17991f
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.6.0		891ff0609902fef44abf224bc8b43a1cf26706bc
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.7.0		fd76cfbd82c1ce1ca19115c2d5cecf691d237608
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.8.0		59262cd4c40c1b45b084fd8b123f9aafb5e31e0c
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	14.9.0		6e54d5a1e6173c73cc06a2a0de9d2491c02ba327
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	15.0.0		3d313a809731a3c690fe03654a6c7d6e2ee04f38
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	15.1.0		bce81c4c1def54cd62756d35f5791e3c6d9a3015
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	15.2.0		17acfde6927ff7471606f5081dee2f02fc9a1f78
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	16.1.0		c7f3ab53c0cb315324badc1a3af70cad2cfa62ca
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	16.2.0		951542ca9ad9140e7e306edd0b285d8abb725651
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	16.3.0		4b7ed9a463f01fbe9ea1dc82dfae9941aa4ea4a9
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	16.4.0		7098ffed605025d0070b61bb5ad96928c040bce5
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	16.5.0		a5725416f1c91ca799a7707e0b18a08319f47b34
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	17.0.0		144a7a3de39a9fed962aad48ed36d2b85f05efa1
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	17.1.0		76fde804f2ca2b308b0d32f7d82195c9ee3042d0
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	18.0.0		d3d164cac2ddc7649c34f60852db897f98fe4ea1
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	19.0.0		452470bb3f80d163144ba8ec0423393b888aa421
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	20.0.0		e25493b1d03d169d35be963fadb79381fa36536b
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	20.1.0		fb617cf099b777cd9aa1322b0f3965df18651bc0
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.0.0		18530fece41dfbd219f632077ee763a2a0db73a8
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.1.0		9db79cfdbe0fd897a0695551b211781f9176cda1
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.2.0		13218cece0f06a691a5640610fd6d39e0316af1d
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.3.0		b8e999ca08fb09d8f2d6637f88757fb7ef8cf5ac
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.4.0		f722eb06c5e48e88f3346691b7ea67028db9c69c
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.5.0		23891f7b1dcc736afd6f818b535f23e57d6f05e3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	21.6.0		eea683dccc1d37248da677b6ef03151943127434
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.0.0		cc9f8eefce2a01d0fc5485946661a3f5984fcd10
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.1.0		faeef230c3c25f84943e012a5c2ce8fd9fbed01d
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.10.0		159162af85d60abeff6e38b65d8afeaf18eb55ef
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.11.0		825f1434da94e3a2b010942e33fe3c8e58d88a18
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.12.0		e1e1845c101b5bcfe125d03ab73e22e992561a5e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.13.0		f727f608559b03e82b6e148df8b0a3becc1dfb4b
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.14.0		3ae9de0d5a8ab20afcf3eba59f991eccf3784bb3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.15.0		2bd129b943de75be0f327ba7074f030a830df0e7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.16.0		488ef03e0649f26d1fd86f1d686eaf6b7ea62d13
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.17.0		46423eb809cbed7a1911048c40e6492467c307dc
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.18.0		bb61ee457551dbb9d87724d1c703b301cca74e21
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.19.0		117545b45869359cd661fa578c3279213851b7cb
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.2.0		94497597ba47ad78495fd9b372c2c6757830704e
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.20.0		df108ead6164afee6901f84ab06012e63f5f4db4
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.21.0		86f768f7c9bb61c5e0228fcf0961d40bf62b5315
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.22.0		cbd2807b0bea9c852b18c0cb911cb4327d8731c7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.23.0		dbfe4f3cb91c92196f74ad9c6dbc40a4de328ab5
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.24.0		5db6b6c8b54896fb2000a4ab50f29964ba229e47
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.25.0		3c996f11fc9c7840aea88d6d0842b75e7c0303f4
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.26.0		5f912ea041da77450e132fb876a5217de74d2c22
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.27.0		dc516314319950918a6fcc077f0071e4954c7007
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.28.0		5ff87ae4a7d579b31a94943ee1f5719fd55f5662
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.3.0		bcc54751ace100ff083f2f5ce027008d539f39e3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.4.0		f239c8fdc71870ff4c1b835a55f0afcb5a92f4e7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.5.0		86750f6e67db98d411fb3f1dee27d8a58eaff814
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.6.0		8c9c5ff2f608e3eeac7c7307a6d7903e6ba67d59
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.7.0		3f77270ab6e2b7761108864ecbd17d013fc1f9ab
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.8.0		3712c5d3e399fa5a982cbfec805f55f00154f5d5
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	22.9.0		5dd4bcee2abbabe6c9f9e7e4f46dc4ead42423d6
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.0.1		324f09af152f10f3459098d959c6ed452d8bb3a3
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.1.0		82c5e2f358dcacdbb2a889eb0dfdab25a8bc8f33
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.2.0		601b520868e76f0d81c1c21eb07d72ea942f251f
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.3.0		5a74feaceacd8ff1bef71cfba90a10d38681b106
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.4.0		21c5515b57a5ff0e1cea2d35ed7d1c979569ec31
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.6.1		ae817558d6c671a2c989a78ad71aceb92dea65b6
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.7.0		d31eb7443c10f8b2e606e413cd76cd43c4db8324
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	23.8.0		ca0bece516093985a09700a690af359aec9e1ed9
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.0.0		2965a793443b1a10dd93c5258c9408bb7b706e88
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.1.0		e5d2e87dbfd46d200afe452876bb0ab305fd859b
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.2.0		c848bf0cd4031329fdba944c8cba17e152c226ea
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.3.0		e0d1f3b5be2e1e29e62bf89222966292c09d75fc
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.4.0		3bd565a4017bbf7da65c0264f30ff293ffaeeff7
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.5.0		8803ddcaa104942066b5041efd91211723c94e9f
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	24.6.0		8d08d6535dc494dab0dc43effc1992aaf25042a9
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.1.0		22238ecb1b79e808fa13390e83b73b0207747e47
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.2.0		4224746290fd6e0162ec9d754ee1a480c15e977a
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.3.0		dfe68ef7d86aaa92fd2d4f2c1eaa7ae704eca27c
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.4.0		0f8a94fc778b4b14b57d70e9f83d4f92569d6fce
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.4.1		79206128a3fadcd3bb67b082c75d4bc54857a38b
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.5.0		5151d8789c13a5816cc8f52e8e4250666c03f197
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.5.1		e170dbc8eef58997b584d08fbab1304a1a210a46
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	3.5.2		565dd706ddcabe8c13a0d73ac55deb98b4c6006d
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.0.0		edbf14d5aa5a175bd118acfa11e167e2b807fdad
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.0.1		99dbb40a8d07d9868f5564d82d225e61f15184eb
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.0.2		5b06add8d966096d9b9517111ce01bd76879df23
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.0.3		3a8b45b4f9d6d613a56bd58436f483c9a583c8c1
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.1.0		f0ece164e6649fe8098385a8aff10552d39bb7fd
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.2.0		942ed6fe1c9fe94e0db0bc7a8f4dbd1bffd17365
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.3.0		4d822903cde4a88da36bff131795f4a4e45d500b
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	4.3.1		6220f1aff17c7e73f4aafdf92ca0724d0259c197
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.0.0		bd9eb53e40b7524b0ef365937eeda80d0a10b239
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.1.0		e67cc484633f698ce33b77ba27d4196587d6bced
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.10.0		6372648c8f3e8023881e6e68460b06ff59ab32ac
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.2.0		8755a323d543e34c75ced69c623b6610aee5e1aa
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.3.0		d2c76c1629cfffc7c12cff6eda96d520cccd0814
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.3.1		13ef3864aa058eed3969ad4e69a827ea1adeb0ee
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.4.1		851691047cfc706125a08aa003f58cde51ea21f4
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.5.0		3f9f796f5958f3b4890b98cb46caa07d83d3b022
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.5.1		bbd5d59ef681e0a3407ddfb7e5a090483200dc20
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.6.0		1a0bdc235b16ecabe7ada4e177bd05f9fee593a4
se.fortnox.reactivewizard	reactivewizard-jaxrs-api-test	5.7.0		45bd1a70465f52e7dfafa33ad5c1e0639f749268
