ch.nexsol-tech.spring	spring-build	1.0.0		N/A
org.jboss.arquillian.container	arquillian-jbossas-remote-5.1	1.0.0.CR3		affcc04edeed00aca423af4707991e49beda85a8
org.jboss.as	jboss-as-controller	7.0.0.Beta1		99695a59c6544d395740be22023332a997fe40c4
org.jboss.as	jboss-as-controller	7.0.0.Beta2		248cf502f1efceaf31ee3a8c4dd9300d2e36926f
org.jboss.as	jboss-as-controller	7.0.0.Beta3		6a0b852766b7204b9edf78970e3818e44abe9765
org.jboss.as	jboss-as-controller	7.0.0.CR1		ab64698abef0e5965b1c55f7225651b0f82b96ec
org.jboss.as	jboss-as-controller	7.0.0.Final		a52023d93f6ad9d866836c2e8d865ec63d51ad26
org.jboss.as	jboss-as-controller	7.0.1.Final		31028d2de6871d2850ae739dfaf4efd746e5d3cc
org.jboss.as	jboss-as-controller	7.0.2.Final		018167249bec0fb16df94f7619b1634d4e73cc4d
org.jboss.as	jboss-as-controller	7.1.0.Beta1		7146a7e84df7850caf9a4d5fe30b83db398928ca
org.jboss.as	jboss-as-controller	7.1.0.Beta1b		36ee7f31145322ead23b87895af45b87beb8471a
org.jboss.as	jboss-as-controller	7.1.0.CR1		9536862b12b4d18996e7dcd5eb9b0e1cc0c1f901
org.jboss.as	jboss-as-controller	7.1.0.CR1b		3a70b4d8cd545ec3bc94d6c01b34b1314516601e
org.jboss.as	jboss-as-controller	7.1.0.Final		d23745ec72b1850526e545b67f554752cd43f9e9
org.jboss.as	jboss-as-controller	7.1.1.Final		f17e031ff264f8b12ee9a4571047f6c8adfdac87
org.jboss.as	jboss-as-controller	7.1.2.Final		68f730f7dcb88bee478c075b6b80c6dfd6a1ec6f
org.jboss.as	jboss-as-controller	7.1.3.Final		20ae65bfc2d355005a618d18d0a6fa13ebfeb184
org.jboss.as	jboss-as-controller	7.2.0.Final		e9fde43b59f27a99c4814d80f4d73d02df3a2c15
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha-01		677270d1ee89f8230e23eef25c6fce22b73eb544
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha01		677270d1ee89f8230e23eef25c6fce22b73eb544
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha02		677270d1ee89f8230e23eef25c6fce22b73eb544
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha03		677270d1ee89f8230e23eef25c6fce22b73eb544
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha04		677270d1ee89f8230e23eef25c6fce22b73eb544
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha05		442228d88b19fcdfe131f6bd83d4b23c0d662f64
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha06		442228d88b19fcdfe131f6bd83d4b23c0d662f64
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha07		442228d88b19fcdfe131f6bd83d4b23c0d662f64
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha08		442228d88b19fcdfe131f6bd83d4b23c0d662f64
org.jetbrains.compose.hot-reload	runtime-api-jvm	1.0.0-alpha09		N/A
org.kordamp.ikonli	ikonli-bpmn-pack	12.0.0		7b0645b94e7fa45698d88a8ad011e3fe7aff0dcc
org.kordamp.ikonli	ikonli-bpmn-pack	12.1.0		e33171a38d0eb10681f1282694ffa715f5e2c206
org.kordamp.ikonli	ikonli-bpmn-pack	12.2.0		a0ae145bde80c64214527fb5584a2454ab709c68
org.kordamp.ikonli	ikonli-bpmn-pack	12.3.0		0c957c3b07ea55bbffb3a7bd93034493cfadb1d6
org.kordamp.ikonli	ikonli-bpmn-pack	12.3.1		3c6a09a1a229585e45476719476eb7beb615876f
org.kordamp.ikonli	ikonli-bpmn-pack	12.4.0		34ba1429c9062e278b020a2ce9d158d3306c2f1f
org.lockss.laaws	laaws-repository-core	1.10.0		3c07236991c00f862906382fc1f0176b819a077c
org.lockss.laaws	laaws-repository-core	1.11.0		95436473449b8a1b3140ed9d9640fa170e0f61b6
org.lockss.laaws	laaws-repository-core	1.11.1		0805be9c6d46e773597f6e3e32baa7e29c6f948d
org.lockss.laaws	laaws-repository-core	1.11.2		9d98ce32235836f6b68974d0e2e3e3039e92d85a
org.lockss.laaws	laaws-repository-core	1.11.3		d9080d7e1dd53a51eda2eb99c525bc2ef4532117
org.lockss.laaws	laaws-repository-core	1.11.4		23777e5980a06432659fe657b3e6266e3217736d
org.lockss.laaws	laaws-repository-core	1.2.0		44cd4a422dd627bbbfa6f0f30379c95a2a428867
org.lockss.laaws	laaws-repository-core	1.3.0		14908f42bad724dea9478254f330c60dfbbbaa4b
org.lockss.laaws	laaws-repository-core	1.4.0		f288c8baff8f7e5a8a46b404a3a855b1e064eec2
org.lockss.laaws	laaws-repository-core	1.5.0		53df0f0f63831387993f9bff0c6224411f1159a9
org.lockss.laaws	laaws-repository-core	1.6.0		c24c06b385d367fe4a313f2fb77aa98ecb1a3ba9
org.lockss.laaws	laaws-repository-core	1.7.0		e63c8bdbacfb41377674c7669235bc26a40ab76a
org.lockss.laaws	laaws-repository-core	1.8.0		f342acf883e5762a0ebe29eb5f5ff8ae6070b74c
org.lockss.laaws	laaws-repository-core	1.9.0		33af1f1a40669624cf96d20c46fd0d8d93928da7
org.lockss.laaws	laaws-repository-core	2.0.12.0		5eb68668ef60564bce147b3cfa71ed92a3088b9d
org.lockss.laaws	laaws-repository-core	2.0.13.0		a9bf518ec6552f4b7c3a6332099b7e3c2f3be5c9
org.lockss.laaws	laaws-repository-core	2.0.14.0		3a21824fed47204c6cf05fb4f65ecb3d455fccbb
org.lockss.laaws	laaws-repository-core	2.0.14.1		c397418749ac5e80eb7a4b14f0f361fd82ea842f
org.lockss.laaws	laaws-repository-core	2.15.0		298bb7ee8965197bd4ef4cfc4c8e4f9e1fa08873
org.lockss.laaws	laaws-repository-core	2.16.0		34bc4850322b8b72e8c9c56d03c92334d8107f15
org.lockss.laaws	laaws-repository-core	2.16.1		ac33d19a25a150b770e4e287cfb41e7f33c14167
org.lockss.laaws	laaws-repository-core	2.17.0		76cb88df272aee712cc6b9b06b147163f28c8d4f
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.10		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.11		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.2		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.3		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.4		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.5		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.6		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.7		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.8		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.0-PR.9		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.1		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.2		N/A
org.n52.sensorweb-server.helgoland-adapters	helgoland-adapters-parent	2.0.4		N/A
org.onosproject	onos-bgp-api	1.4.0		46b4bf2ab9de681ffbe66cbaea4fce3868499392
org.onosproject	onos-bgp-api	1.5.0		f160c05077c1ed8349c35fab14afebc08ef051f2
org.onosproject	onos-bgp-api	1.5.1		025eadfed36a1c02df1dd2841d17e8a77dfcae13
org.onosproject	onos-bgp-api	1.6.0		6bf4afc2fd1bfe6bbb23e6b772598577a54fc9d9
org.openntf.sbt	com.ibm.sbt.domino.playground.feature	1.5.0.20160704-1200		f63a6c9012e5aab147bb8b40600186e7f637893a
org.oxerr.commons	commons-jax-rs	1.0.0		bc487e9e7538ee25aed506f423f307c0913ef26e
org.oxerr.commons	commons-jax-rs	1.1.0		b588727c27892f2e78bfe70e580f574529405d2a
org.oxerr.commons	commons-jax-rs	1.2.0		N/A
org.oxerr.commons	commons-jax-rs	1.3.0		N/A
org.oxerr.commons	commons-jax-rs	1.3.1		N/A
org.oxerr.commons	commons-jax-rs	2.0.0		N/A
org.oxerr.commons	commons-jax-rs	2.0.1		N/A
org.oxerr.commons	commons-jax-rs	2.0.2		N/A
org.oxerr.commons	commons-jax-rs	2.1.0		N/A
org.oxerr.commons	commons-jax-rs	2.2.0		N/A
org.oxerr.commons	commons-jax-rs	2.2.1		N/A
org.oxerr.commons	commons-jax-rs	2.2.2		N/A
org.oxerr.commons	commons-jax-rs	2.2.3		N/A
org.oxerr.commons	commons-jax-rs	2.3.0		N/A
org.oxerr.commons	commons-jax-rs	2.3.1		N/A
org.oxerr.commons	commons-jax-rs	2.4.0		N/A
org.oxerr.commons	commons-jax-rs	2.5.0		N/A
org.oxerr.commons	commons-jax-rs	2.5.1		N/A
org.oxerr.commons	commons-jax-rs	2.6.0		N/A
org.scalameta	langmeta-io_2.11	2.0.0-M2		1222ebf8e5c3f97782af3e70cb1186fbb7c13d7d
org.scalaz	scalaz-core_sjs1_2.12	7.2.30		407caa19283903110de20c9d3c74d57009a5b9c3
org.scalaz	scalaz-core_sjs1_2.12	7.2.31		e691fd1eae248167cb21198fed55e090ef8b8f1e
org.scalaz	scalaz-core_sjs1_2.12	7.2.32		89ffcdc5a791eb3fb4e0176004dd13b0e54c7e08
org.scalaz	scalaz-core_sjs1_2.12	7.2.33		93834d711d562562a1dc6aab991cfa0cb4bf92c8
org.scalaz	scalaz-core_sjs1_2.12	7.2.34		a5dce0fe7e9b98b7087a13d97a74722177bf6f82
org.scalaz	scalaz-core_sjs1_2.12	7.2.35		673e211037172b29f7e8210b4050aae9e7e3fb2c
org.scalaz	scalaz-core_sjs1_2.12	7.2.36		30351d2396a360488ef19e546e30472b389e044b
org.scalaz	scalaz-core_sjs1_2.12	7.3.0		29997b084009816929d39b41444bea8a452b190e
org.scalaz	scalaz-core_sjs1_2.12	7.3.0-M32		8019553d0c7c289a2d354051f2304eccfd0fe3c0
org.scalaz	scalaz-core_sjs1_2.12	7.3.1		ed88f9d09f797d5b06fa33766640e4f6308aebf4
org.scalaz	scalaz-core_sjs1_2.12	7.3.2		7883b9bd72e3d011470b1f7737ae265b361b3f0a
org.scalaz	scalaz-core_sjs1_2.12	7.3.3		1e0a47230ab53f0d0b6542f1ad5d131f5bafddd1
org.scalaz	scalaz-core_sjs1_2.12	7.3.4		366c87a11a9c9d3aa261b03a5aed6481d603723f
org.scalaz	scalaz-core_sjs1_2.12	7.3.5		35b02773895b6e443144725acdff59d377fe6aa9
org.scalaz	scalaz-core_sjs1_2.12	7.3.6		31f3c1938f181d5581e291786dbcff19a57daa17
org.scalaz	scalaz-core_sjs1_2.12	7.3.7		d4edad4d6de76d34ee6bcca719e709def45901e7
org.scalaz	scalaz-core_sjs1_2.12	7.3.8		13ddace5f198896d0c77efb8122b1f0a6965bbe8
org.symphonyoss.symphony	symphony-agent	0.9.0		N/A
org.symphonyoss.symphony	symphony-agent	0.9.1		N/A
org.symphonyoss.symphony	symphony-agent	1.0.0		N/A
org.symphonyoss.symphony	symphony-agent	1.0.1		N/A
org.testcontainers	oracle-xe	0.9.6		16675c6d37f87f43045b9279c4e4e031b616f0de
org.testcontainers	oracle-xe	0.9.7		ec3910da5d27455ad60f6829bd9d4db37bbfaa77
org.testcontainers	oracle-xe	0.9.8		cc89c71de1c81afa63b5f2c216750b1ea00e6833
org.testcontainers	oracle-xe	0.9.9		154864891b5bfd726da65b400d0bcb911e69b14e
org.testcontainers	oracle-xe	1.0.0		bf6cfa9773de8ffc54d9d62b4f646c7b73d040ff
org.testcontainers	oracle-xe	1.0.1		8429fa34e716ab712ffc3ae1061e68b26cf4d575
org.testcontainers	oracle-xe	1.0.2		c05105032e3acd4b89627ed00c94f3e4fa6cb06c
org.testcontainers	oracle-xe	1.0.3		e4434c163563df00e24d20978aece77375582a6a
org.testcontainers	oracle-xe	1.0.4		1bcc4f119867c02c9e0e443f2e968df644d2960d
org.testcontainers	oracle-xe	1.0.5		ec7480f047140c173b5a556974d02b269c46edb7
org.testcontainers	oracle-xe	1.1.0		4c0fdd905b532d601a4123350ffb02a892d27221
org.testcontainers	oracle-xe	1.1.1		84538a9f59605a0ab5231b1e86de090f4c3e414b
org.testcontainers	oracle-xe	1.1.2		cd30d0c69903424d11c6f0ec67935754cbdc0d4c
org.testcontainers	oracle-xe	1.1.3		5802f4e813a8f9e295e6c1526454c3d0af85cad9
org.testcontainers	oracle-xe	1.1.4		cb983bdf12ca99456b88f3d8eff297170ce4ae48
org.testcontainers	oracle-xe	1.1.5		64ee14b559d323609a4d7e95812195a3d30ee3f4
org.testcontainers	oracle-xe	1.1.6		b04468660dff19ccbbfada35c0f3d210bfbab634
org.testcontainers	oracle-xe	1.1.8		001932b88c2993a31715127776ed7fd7732e6ad4
org.testcontainers	oracle-xe	1.10.0		7fc14aff8629833c97a68ed4828a557e56020306
org.testcontainers	oracle-xe	1.10.1		c6f4c55141d53d86cae189d8959eef9bad025213
org.testcontainers	oracle-xe	1.10.2		ac26f3b13b58a737c88297262546f380fbc41047
org.testcontainers	oracle-xe	1.10.3		956fdf6d496410cd97eecd1ac0be94ca8b6de40b
org.testcontainers	oracle-xe	1.10.4		a23141da44a28c7d329697f238c5ae642b2e05c8
org.testcontainers	oracle-xe	1.10.5		45679d8d196dc7dea1a2d4e93f8305a64bb29cee
org.testcontainers	oracle-xe	1.10.6		fb274f1abc4b8135dcc6b0df2f0859b7457035df
org.testcontainers	oracle-xe	1.10.7		3e72935c3a8b67cdddf33badecbcd1442c71f9f6
org.testcontainers	oracle-xe	1.11.0		0b2d25a753ac9d09fc62832a9b64c10a09030bcd
org.testcontainers	oracle-xe	1.11.1		c8048d9628cf53d5b4336dabe3fe360b821cc15d
org.testcontainers	oracle-xe	1.11.2		776c88564c8381f9116c6d15a2e1649180c08a82
org.testcontainers	oracle-xe	1.11.3		33d6dd8896040f4b3cf7d8e5bf5c11593b9ed474
org.testcontainers	oracle-xe	1.11.4		ff86b67919e86e6ba9627987296fc429856db993
org.testcontainers	oracle-xe	1.12.0		2764965c4526b1dea518a6b5bb2f3d33271c1f70
org.testcontainers	oracle-xe	1.12.1		220215fd62d435cbdfb1b14fcd363b7136e398d6
org.testcontainers	oracle-xe	1.12.2		2ac665c0a79176fb49d657f46fb60ea9e6a539cf
org.testcontainers	oracle-xe	1.12.3		85ac31c52af0beddd188182ae594b5f2322b7e86
org.testcontainers	oracle-xe	1.12.4		414650d0953deaf922d0024ab46962b3568bb4d6
org.testcontainers	oracle-xe	1.12.5		e5972ed5bc1987de882b56b287395ce941547402
org.testcontainers	oracle-xe	1.13.0		a6d00020140fe3d81ead81f09add3af12b8d48b8
org.testcontainers	oracle-xe	1.14.0		db4dba0865bc7d4643b132468b8be3581aebc8fc
org.testcontainers	oracle-xe	1.14.1		b61a6d92972c4d3d725eb9b69d50c3c50a6459c8
org.testcontainers	oracle-xe	1.14.2		7dd304c24b6ff169fe3bb61459f1e0bfc0bdaa10
org.testcontainers	oracle-xe	1.14.3		e8b46f5bcf7f6d8ad83f1e4b4d93a4bb89022298
org.testcontainers	oracle-xe	1.15.0		c681f6a240fc77c722d2029f4fcbdf2c4787995c
org.testcontainers	oracle-xe	1.15.0-rc1		2a2b1bd1d17c556ecbb826e0af68f90d09c1f9f8
org.testcontainers	oracle-xe	1.15.0-rc2		abce84cf8da9c86394912ac720e1b8549b189ab1
org.testcontainers	oracle-xe	1.15.1		82f172cd05e41e3f1293f37e9d2a40e0616c0bef
org.testcontainers	oracle-xe	1.15.2		17f853da4121a2d7dfb71b62f80822fa0c20f1be
org.testcontainers	oracle-xe	1.15.3		f0198020af7ea90f69b681cfedc01864b1b47133
org.testcontainers	oracle-xe	1.16.0		9be5b391d3b742b6eba1985cd48f7c2bc063d3b0
org.testcontainers	oracle-xe	1.16.1		e14bb4412ce6657432b022639624c78ff8399da8
org.testcontainers	oracle-xe	1.16.2		e14bb4412ce6657432b022639624c78ff8399da8
org.testcontainers	oracle-xe	1.16.3		b455d14bdab4964bbc7adc84d754033873a1a3b4
org.testcontainers	oracle-xe	1.17.0		7118362bd3bb8011c673c2b00281e8dde17aea37
org.testcontainers	oracle-xe	1.17.1		638d7a9e08d804af27ece36c286a0276a4d1f3ab
org.testcontainers	oracle-xe	1.17.2		069b8b5e32f78f8b7b58556c35ef46ad62ab48ba
org.testcontainers	oracle-xe	1.17.3		170da97ede4ebc859f44d5ab5d472fa442ff3a19
org.testcontainers	oracle-xe	1.17.4		5ffe3e65aac6def0f487bf1ed5d6bd4e03e60d3f
org.testcontainers	oracle-xe	1.17.5		49f901557d63bcc7ca7692deef17172121d3bfc5
org.testcontainers	oracle-xe	1.17.6		067e1ec07225c05fc88277facff71ee5277906e9
org.testcontainers	oracle-xe	1.18.0		aef528077f483766a00792892527a4917105fda3
org.testcontainers	oracle-xe	1.18.1		a93047f00ada8509b72fe7a55c92e0a7fc3415e3
org.testcontainers	oracle-xe	1.18.2		48b664921b389bbc041aa03fa6c981f4116d8904
org.testcontainers	oracle-xe	1.18.3		31ea548bc004a18932259fb3c736f1faa574ac13
org.testcontainers	oracle-xe	1.19.0		2727a47332f3c45382abbe6ace6ebc82c65c56e5
org.testcontainers	oracle-xe	1.19.1		3798ad1a0414946c8eda24b7b73090def74ea210
org.testcontainers	oracle-xe	1.19.2		c7d0edfdbf5503b14ea615d06270e37576216a3a
org.testcontainers	oracle-xe	1.19.3		3e21ba2661f77335ad39f350e1ba8adf3e2722b5
org.testcontainers	oracle-xe	1.19.4		cf226979b18afba2113606a536b9bfb57df065e0
org.testcontainers	oracle-xe	1.19.5		6cb8f61f27b9bc62337f051e39cec2201a54623b
org.testcontainers	oracle-xe	1.19.6		636b4cd3a82002f5eed92004af31734bcf1d1a5a
org.testcontainers	oracle-xe	1.19.7		ea6c71a86de7091807ffc940a3b1181809d2beff
org.testcontainers	oracle-xe	1.19.8		3fef73dd7c214971a1822456d1161651155ad5b5
org.testcontainers	oracle-xe	1.2.0		3e330ce8f44e9d8ebe1e551727f279242c495fec
org.testcontainers	oracle-xe	1.2.1		cb93e8fa9805c0b5a9646d2edb0a48a5294f7d8b
org.testcontainers	oracle-xe	1.20.0		79b854590c0e22c30acdfa3336d938d8d9d2bb9e
org.testcontainers	oracle-xe	1.20.1		4de4bc50bcc7b27109c98fd2618e9793b03c43d8
org.testcontainers	oracle-xe	1.20.2		db2467d71fe2d1d74c59acb2e43b55f70d24aaba
org.testcontainers	oracle-xe	1.20.3		9557bb7affe312da1d33d86bc7f325102bece917
org.testcontainers	oracle-xe	1.20.4		1cfbd3fba1d90bdb313d630c4ec84c0dfc04605d
org.testcontainers	oracle-xe	1.20.5		617f1c23c31a7661edde95a35cdb32ab42e2a98b
org.testcontainers	oracle-xe	1.20.6		617f1c23c31a7661edde95a35cdb32ab42e2a98b
org.testcontainers	oracle-xe	1.21.0		72f0aa4b8c2b36b75cd2900adf4b78a3e0285289
org.testcontainers	oracle-xe	1.4.3		4a1a411fca3195b8b91754053c2219b1829356a6
org.testcontainers	oracle-xe	1.5.1		4434cd6334cc1f25fd4dc3a4b69ac167091011a7
org.testcontainers	oracle-xe	1.6.0		aa4e3a043f13219429db9bc2960bb2c60c225cb7
org.testcontainers	oracle-xe	1.7.0		acd2c95f25ce6cde3d4517e35443e8c17a17d5fb
org.testcontainers	oracle-xe	1.7.1		d8386d0f10b59242b3e6559e1a343734b785b006
org.testcontainers	oracle-xe	1.7.2		d6cade6199950c0b90d82d3424bbcde92180414d
org.testcontainers	oracle-xe	1.7.3		2a6b47d90dba88b9c1ba42d7076d3a188589ec76
org.testcontainers	oracle-xe	1.8.0		2d01bd09046dc11c3f5b9b3b6db25657a2fc74d8
org.testcontainers	oracle-xe	1.8.1		e65eb1e53c105cc16d8a5eb55b940e279c7cb679
org.testcontainers	oracle-xe	1.8.2		aea84038684b57929b9e819dfdf65bbab9e3699e
org.testcontainers	oracle-xe	1.8.3		fea890cc260f9c370d40d2b1281260a5acc4a82f
org.testcontainers	oracle-xe	1.9.0		c1a7a7fd55b02d05a6523d4e82f51e091d3a7457
org.testcontainers	oracle-xe	1.9.1		ac8a42b983ec20428c9c7c98291c495b36e5e0b4
org.thewonderlemming.c4plantuml	c4plantuml-build-tools	1.0.0-RC1		N/A
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.0.21		48799ce4555d937731523aff42aa16dbcb0b6743
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.0.22		051827aa6cf2fa01be133aed2e714a2d83ac0dc2
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.0.23		28c6026eef35537540a17c695993884fdd044f8b
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.0.24		9be7a1d1bb71efd8ea7f8b3b7b902a6c57cc6c42
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.1.0		1dd6d4f1b41109771210f00b0b94ed4f20d56ba4
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.1.1		7813d84ed92ffcea6b531cf9ef053cfd82131bae
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.1.2		0fb958ee12bc659932f89538f8d619268ee04854
org.tpolecat	natchez-honeycomb_3.0.0-RC2	0.1.3		e0a3ac6b6dbb08d72846cf2876b2090550f84959
pro.respawn.flowmvi	core-macosarm64	1.1.0		N/A
pro.respawn.flowmvi	core-macosarm64	1.1.0	metadata	92a8430a342985bde40cecda9e9e92e6629a5ce7
pro.respawn.flowmvi	core-macosarm64	1.1.1		N/A
pro.respawn.flowmvi	core-macosarm64	1.1.1	metadata	fe3d97f0f55447b14ce8823e85439519dfd0a859
pro.respawn.flowmvi	core-macosarm64	1.1.2		N/A
pro.respawn.flowmvi	core-macosarm64	1.1.2	metadata	f8796bfd7908cefdc85cf7a1a8734ac6fc3d2683
pro.respawn.flowmvi	core-macosarm64	1.1.3		N/A
pro.respawn.flowmvi	core-macosarm64	1.1.3	metadata	8ef80a743689b1b86de1bd629091bc9db1d16818
pro.respawn.flowmvi	core-macosarm64	1.1.4		N/A
pro.respawn.flowmvi	core-macosarm64	1.1.4	metadata	fc265490d5a1a44ad21deeaebb53e65ae69963e4
pro.respawn.flowmvi	core-macosarm64	1.2.0-alpha01		N/A
pro.respawn.flowmvi	core-macosarm64	1.2.0-alpha01	metadata	61fec09d603cb48c408f19687d5ead678bb71d8c
pro.respawn.flowmvi	core-macosarm64	2.0.0-alpha01		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-alpha01	metadata	89ba596a17db6ab82740de8a632be0170b7fcd32
pro.respawn.flowmvi	core-macosarm64	2.0.0-alpha02		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-alpha02	metadata	6bfb1471bbab3c284a47d46ed6527783ade94b83
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta01		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta01	metadata	509d74d06ad5c8fbd2649f008e969c2bea3a4162
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta02		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta02	metadata	e354bbb85551da3cdbe4dcdb21e6386e06b429df
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta03		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta03	metadata	044217fae0e7aa65ac0d0695e5687d30107ff7b1
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta04		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta04	metadata	b9063451d8367267694e3f8538403c1360481e00
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta05		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta05	metadata	f22ad096bd963b10885aecf1fba6cb24207426ab
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta06		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta06	metadata	e6dca17989e8ba48f35e45e1893f06b945424a69
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta07		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta07	metadata	9a8eca502a4dee045163caea66792a7b6ede9489
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta08		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta08	metadata	f7143cc28b254b00ca6293e1d79fb19af686cc0f
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta09		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-beta09	metadata	e136132ef8a60d68f997fb6cde9c9851367d5cdc
pro.respawn.flowmvi	core-macosarm64	2.0.0-rc01		N/A
pro.respawn.flowmvi	core-macosarm64	2.0.0-rc01	metadata	0560f3a72244590c7eae079769537d4bc62a9772
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc01		N/A
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc01	metadata	7731eb69397d8f0dca0990f8a2fe2091f4043806
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc02		N/A
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc02	metadata	c9e6d037d46b1df1bd29da13e01515678f585451
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc03		N/A
pro.respawn.flowmvi	core-macosarm64	2.1.0-rc03	metadata	7e05dbb802b1b20756fedfa9f3104f7a53256b84
pro.respawn.flowmvi	core-macosarm64	2.2.0-rc		N/A
pro.respawn.flowmvi	core-macosarm64	2.2.0-rc	metadata	e88aeede61ada0ac1b80ddedd7b0e55d78751020
pro.respawn.flowmvi	core-macosarm64	2.2.1-rc		N/A
pro.respawn.flowmvi	core-macosarm64	2.2.1-rc	metadata	f851dfaed9db0a61b7ae46dc84fcf76725782277
pro.respawn.flowmvi	core-macosarm64	2.2.2-rc		N/A
pro.respawn.flowmvi	core-macosarm64	2.2.2-rc	metadata	f49a4fb3da022e6d4c9e23ca740fd546cd065453
pro.respawn.flowmvi	core-macosarm64	2.3.0-rc		N/A
pro.respawn.flowmvi	core-macosarm64	2.3.0-rc	metadata	fb681e50194768c3f4894b16b9cee4b0acd4f002
pro.respawn.flowmvi	core-macosarm64	2.4.1		N/A
pro.respawn.flowmvi	core-macosarm64	2.4.1	metadata	1f55866640a5865ee5050114ddf5fb9fbf500afd
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha02		N/A
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha02	metadata	7f9dda0426d7f9c05ef824ef5c62a963274db8bb
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha03		N/A
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha03	metadata	f33b3d5dac2315c5a42fcb3471eb2b987b3e80a8
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha04		N/A
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha04	metadata	fcfaa7ab21bb9662cc633d4272169bcd4cc04562
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha05		N/A
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha05	metadata	348da9e3c082aaa677962df0158a37ff23957b12
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha06		N/A
pro.respawn.flowmvi	core-macosarm64	2.5.0-alpha06	metadata	d7d68afffd9fb1d759184bcf32d1f475183645f6
