ai.faculty	dynamic-configuration_2.13	0.4.0	-	bbdfccb3e9c915d1c8ebaed38ddb3b94bc559464
org.n52.arctic-sea	iceland-statistics-generator	10.1.1	-	a6d19b8129c66dc38d8010349869cded532ef792
org.n52.arctic-sea	iceland-statistics-generator	3.0.0	-	3dd384cad9bec3d24be83e85ed875307b5989f00
org.n52.arctic-sea	iceland-statistics-generator	3.1.0	-	48099d528d3d34252a06a63110f9c5f736a08d63
org.n52.arctic-sea	iceland-statistics-generator	4.0.0	-	93c5b5237ddc3515d74f74c7e8f99407c49b56f5
org.n52.arctic-sea	iceland-statistics-generator	4.1.0	-	943582273b2e4949f0bc17c6235609efbf8fa957
org.n52.arctic-sea	iceland-statistics-generator	5.0.0	-	b691abf0c8ab0676b46e3808526ae1a0067c0ae2
org.n52.arctic-sea	iceland-statistics-generator	5.0.1	-	d61a40c98f782a9b23beffd539ef432cac3b182f
org.n52.arctic-sea	iceland-statistics-generator	5.1.0	-	8229fb566ff0d1923c3a15e6fe59edb0cf5b1cf5
org.n52.arctic-sea	iceland-statistics-generator	5.2.0	-	7030e8025d66abb2ca6ac19ba8e9d9bcdbc59c56
org.n52.arctic-sea	iceland-statistics-generator	5.3.0	-	26f12ed70dfeb0a742cdd89ea44c5ffec54d76af
org.n52.arctic-sea	iceland-statistics-generator	6.0.0	-	816ab98a046fae9089c4015d6c74080ac4dcae8e
org.n52.arctic-sea	iceland-statistics-generator	7.0.0	-	9dc6a232fa48a5622cf090f5f6794a24f0bf240b
org.n52.arctic-sea	iceland-statistics-generator	7.1.0	-	0d4e87d1234664483699f64af2c5097b6d9c93a0
org.n52.arctic-sea	iceland-statistics-generator	7.2.0	-	6d84855e4e190cb94a8b199614b4d491650a84a2
org.n52.arctic-sea	iceland-statistics-generator	7.3.0	-	0be81e97ae9e8d96bb26101f25f6d38f805f58f6
org.n52.arctic-sea	iceland-statistics-generator	7.3.1	-	6f93407d2d73b1a3d80250aacb0deaee3117c74c
org.n52.arctic-sea	iceland-statistics-generator	7.4.0	-	3336457e3ca5d75a8fcb05440a81a60da4bf2969
org.n52.arctic-sea	iceland-statistics-generator	7.4.1	-	b6ee203a918a72c1229c4f9a4f33b7dedf463416
org.n52.arctic-sea	iceland-statistics-generator	7.5.0	-	0538ef721aff180a68f9dfc0a94061e486decd05
org.n52.arctic-sea	iceland-statistics-generator	7.5.1	-	9fb338606ad79a6e00f37276d50e0ed7db7cb47f
org.n52.arctic-sea	iceland-statistics-generator	7.6.0	-	db3b2e440f8136a2b4226d1b48f144b7ef5b7f12
org.n52.arctic-sea	iceland-statistics-generator	7.6.1	-	a92f4931a6b158d4f9ca0cac980eb32cf6cb5fe3
org.n52.arctic-sea	iceland-statistics-generator	7.6.2	-	4f15c6cb54d19bb9464d2ebcb9e1e64f96288009
org.n52.arctic-sea	iceland-statistics-generator	8.0.0	-	3d870b37cfa08cbf2f3e6a32c693600c19dc8607
org.n52.arctic-sea	iceland-statistics-generator	8.0.1	-	5170472c99651adfe687c1807ada3de552082a60
org.n52.arctic-sea	iceland-statistics-generator	8.0.2	-	f43a571e4248b713556c471063fccfb648096456
org.n52.arctic-sea	iceland-statistics-generator	8.0.3	-	bb1895278553a4d631515318d8c1309fc8977948
org.n52.arctic-sea	iceland-statistics-generator	8.1.0	-	58faa5248ac6634fc6505e781a0438ac084e45fd
org.n52.arctic-sea	iceland-statistics-generator	8.2.0	-	90dfd0615f45566747a5038efc5caa6f2019a0fa
org.n52.arctic-sea	iceland-statistics-generator	8.2.1	-	a8ba816dd63774371dfd14f24210b31649795640
org.n52.arctic-sea	iceland-statistics-generator	9.0.0	-	25c2599ac367426b1cb0b5841d91ccbef92ca6fa
org.n52.arctic-sea	iceland-statistics-generator	9.0.1	-	51081bdbfd193525eecd1b8f36f1ebaf2741f9db
org.n52.arctic-sea	iceland-statistics-generator	9.1.0	-	0627f734fa4e0e9e075afba8ff4ac080816fe132
org.n52.arctic-sea	iceland-statistics-generator	9.1.1	-	e906d8e8d7718fac2282497abb2570aa4cb14d11
org.n52.arctic-sea	iceland-statistics-generator	9.2.0	-	951ee0a196e7f2f5b47b92f174b224ef50a36736
org.n52.arctic-sea	iceland-statistics-generator	9.2.1	-	47f3ee756757c3dc9534bffb056a1b4f768d06c1
org.n52.arctic-sea	iceland-statistics-generator	9.3.0	-	dcccac9198be35302617ceb179aa2c61ce541e54
org.n52.arctic-sea	iceland-statistics-generator	9.3.1	-	e723257fbd6033f8e4e3949d1b4fcac820308604
org.n52.arctic-sea	iceland-statistics-generator	9.4.0	-	3649359b23d2113da92808bfe31ea258652c2248
org.n52.arctic-sea	iceland-statistics-generator	9.5.0	-	d984fefe8a1b1e6b94d6eb959259a1d887ed5681
org.n52.arctic-sea	iceland-statistics-generator	9.5.1	-	91dd00b1722c5aba70b0fc8f0dee43611492fdb8
org.n52.arctic-sea	iceland-statistics-generator	9.5.2	-	e6e4a2d1087fba8c0a7739e762f0787fb16218fa
org.n52.arctic-sea	iceland-statistics-generator	9.5.3	-	bc11d09a635f98e2dbeef93f076d1609dcb05e1f
org.n52.arctic-sea	iceland-statistics-generator	9.6.0	-	902e8362e2a2b62b26d3695d7d07d0f72262f4e4
org.n52.arctic-sea	iceland-statistics-generator	9.6.1	-	2bc844a851c0d170d7e9f3257e83f313f5b5f599
org.n52.arctic-sea	iceland-statistics-generator	9.7.0	-	d22293bd26bbb77ee43048d9b132b098df450b80
org.n52.arctic-sea	iceland-statistics-generator	9.8.0	-	091122f50dcf4b20b203753168a8b1305fc27e1a
org.n52.arctic-sea	iceland-statistics-generator	9.9.0	-	4748bd793110c3c8b0ccad99904d7a6a953c5c75
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5	-	86ebf0df1254fc06197f7caeb212e0b828e1e7ff
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5.1	-	804aa1f02657bad2211b883a8fdb73d651baeb88
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5.2	-	c938844ef3d06a10c6a20f06c50085f952f19539
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5.3	-	f8a4661f596ec253de4a4e7dc764f3bd39ba9805
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5.4	-	f651bbb4956fd5fbc40b665ed665af0ecf006afe
org.nd4j	nd4j-jcublas-6.5	0.0.3.5.5.5	-	223fc185e19a06d719441b56b8469f03212ffc77
org.nd4j	nd4j-jcublas-6.5	0.4-rc0	-	16968d78c0a80d52d0c29b274da319a39cfedd1c
org.nd4j	nd4j-jcublas-6.5	0.4-rc1	-	467c7b1b0ed09620cce7770fbad511776cd7474e
org.nd4j	nd4j-jcublas-6.5	0.4-rc1.1	-	f575a5d319bcb7403f426b2669dc3b594e418953
org.nd4j	nd4j-jcublas-6.5	0.4-rc1.2	-	50722f017badf636e06a70a0192771ca1aab6ee0
org.nd4j	nd4j-jcublas-6.5	0.4-rc2.2	-	3a04f14868996fa35edba4dba324bb58bc7ec422
org.nd4j	nd4j-jcublas-6.5	0.4-rc3	-	d6f70ca490c358e9ce5589b0f85c50efb75fe964
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.1	-	51d33da95dd787001b913aa117a17d5fceb8a2e7
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.2	-	483e6e734a70fb03ffb3e33c03f8486e5dfe2220
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.3	-	55768c330163484949c5a04d961cdd244d629c81
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.4	-	28944246b102c2cabd9769c453c248d0292506a9
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.5	-	a0ab91ca762ad26a8a232a7136d668836dc392f9
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.6	-	c78a73006fa1ea0ceb5a2a4fbbb5b7fe55f87fcb
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.7	-	8adcd521dc788b5b35a3f237cb75b4b4bb592e15
org.nd4j	nd4j-jcublas-6.5	0.4-rc3.8	-	b117c6aa6f0b172c10aed578031e324b87d68b63
org.netbeans.microedition.lcdui	netbeans_midp_components_wma	6.5	-	dde55e034d3ecfa1e19e1819268e7c742ad3843a
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE100	-	5d6c8a009d14c68699c77daece7431e8fce7ab83
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE110	-	eeddb7f8aa03f8e83694527d2c90817ee37324bd
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE111	-	4273675aff2016df3a2b1d8bd0d7387967181b91
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE112	-	1c48a663e32f14f4ee5b96788eeca5a8e9760309
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE113	-	9e1d0c1f3894dd5945f38d33e50c168fc6e87068
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE120	-	d3a221fd78a1b2b0880a4129562312c8c7eef50f
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE120-1	-	17648bf09bc285acc2060b853b4cb002bd011d2c
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE120-u1	-	0f10288a6afc91cbd36efaf1c00c447eb13f2ae0
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE121	-	46e50ca5d59681c487cf7c9badaea2c27221cec5
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE122	-	8273db1027e943164d1a104a46a848d3142836ff
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE123	-	09e548c5cc382c5254f06fa3ad7fe99b7c72dd25
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE124	-	7c5243eb5b4e8f2c72ee5d74fdd04455bdbb9785
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE125	-	2242e15dc7c262b9bbb576748bbe9a087210ca9b
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE126	-	f7b0721d9be67c6d745cf73caea4ea642d71693a
org.netbeans.modules	org-netbeans-modules-java-source-nbjavac	RELEASE90	-	7b069249ff2b8a528f71166e96d9a7ddf46b3bc5
org.ninjaframework	ninja-appengine-module	1.0	-	d22636e2320608c17cde8b569fdfcfd7f504cd6e
org.ninjaframework	ninja-appengine-module	1.0.1	-	b5f867a3499b8342a1dc747e1ada667f4cf687eb
org.ninjaframework	ninja-appengine-module	1.1	-	01ddd7465645c3d6efd61a291be9c5d96f9f9798
org.ninjaframework	ninja-appengine-module	1.2.1	-	4957ea3f0e1f0cf2da68658c94e234729d55728e
org.ninjaframework	ninja-appengine-module	1.3	-	ac638d24fae1e2a08fc2c736caa8c09665df3ef0
org.ninjaframework	ninja-appengine-module	1.5	-	210f1943e4ce557e8c0b05f52b75dc940b9d1047
org.ninjaframework	ninja-appengine-module	1.5.1	-	769f07e592b0d580052d0535a98ae61ee8f54c0f
org.ninjaframework	ninja-appengine-module	1.5.5	-	47b0a3232fc7c52dd920cdb3a15a2af39820dd0f
org.ninjaframework	ninja-appengine-module	1.6	-	ebe4778cc2c8b33c4c97725d3cfd6ca5017cda33
org.ninjaframework	ninja-appengine-module	1.6.1	-	3c3c8b03e39eebcc109f9fbe78af851d2f557788
org.ninjaframework	ninja-appengine-module	1.6.2	-	f18802749dac2da211adc42242e064aa4ef79f56
org.ninjaframework	ninja-appengine-module	1.8.1	-	53761b3734b05fec2741a5488873399bd509771e
org.ninjaframework	ninja-appengine-module	1.8.2	-	917976e13266147174faab186c24e57e8d4e6448
org.ninjaframework	ninja-appengine-module	1.8.3	-	1b8425653157deb888b4d16cff0c202b762471c8
org.ninjaframework	ninja-appengine-module	1.8.4	-	d75b866c5abf476b9d0b2940a44147298c7832b8
org.ninjaframework	ninja-appengine-module	1.8.5	-	6ce747c475e3d4515ef272652175bcd39b072151
org.ninjaframework	ninja-appengine-module	1.8.6	-	8f80e022631056a7364abf91579dab75a7df8a43
org.ninjaframework	ninja-appengine-module	1.8.7	-	727abfd99e2da09a4aebf6ceb45bdd673f5d2ade
org.ninjaframework	ninja-appengine-module	1.8.8	-	803a5377e2c316fbe79267d17f11f0ec7dd730be
org.ninjaframework	ninja-appengine-module	1.8.9	-	198b6c13f53e9637285ba48a87813c84f29d1dd8
org.ninjaframework	ninja-appengine-module	1.8.9.1	-	385bdf68fadceace6ef24ed8e19e20970d4f267a
org.ninjaframework	ninja-appengine-module	1.9.0	-	9055f169b69ccc4750d8c2a6bc4ce79a844002d1
org.ninjaframework	ninja-appengine-module	1.9.1	-	9700d6c8899029fff0b2c7ddb49a43c203555e64
org.ninjaframework	ninja-appengine-module	1.9.18	-	272f6c052b8be582d02bfa097b69da2d77db51cb
org.ninjaframework	ninja-appengine-module	1.9.2	-	259f5ab2f0fd9c9a83e24d8adb694bcee0b644e5
org.ninjaframework	ninja-appengine-module	1.9.23	-	edbad3f0e60db9483699e7fc1c986ab791ef5046
org.ninjaframework	ninja-appengine-module	1.9.26	-	3781f8b7f7753d76830b16f1531d59322b715f23
org.ninjaframework	ninja-appengine-module	1.9.28	-	14df95e7ff5d69529206ca54fad7d42ff0ed06dd
org.ninjaframework	ninja-appengine-module	1.9.30	-	c312ea4b1abbe06588c5cfcef15a7abfd1763df8
org.ninjaframework	ninja-appengine-module	1.9.31	-	9553c88e83ca7a63ec87cad1e66512429ab118c1
org.ninjaframework	ninja-appengine-module	1.9.34	-	6f9d7ef9d54c3fd7d717e82b4e6cc1efbafae318
org.ninjaframework	ninja-appengine-module	1.9.38	-	cfb972b960455df033585e2921bd53fcadba3231
org.ninjaframework	ninja-appengine-module	1.9.4	-	0320c94984f918af7f6c58b7d12f76e27f223e67
org.ninjaframework	ninja-appengine-module	1.9.48-beta1	-	54896810ceab3aa38b5e4f98af5550fcb93c46eb
org.ninjaframework	ninja-appengine-module	1.9.48-beta2	-	04f10f2a50ca5754ca6f787ba754e99574b68043
org.ninjaframework	ninja-appengine-module	1.9.48-beta3	-	182c697f66148329bbac110bdb12672a20b366bd
org.ninjaframework	ninja-appengine-module	1.9.50	-	4d0add5ddb52f095fcc4aa2984bbc0454a6d6def
org.ninjaframework	ninja-appengine-module	1.9.50-rc1	-	423b078143f26a02cdd158b5bbda332abe30a84e
org.ninjaframework	ninja-appengine-module	1.9.54	-	c8d6f44e7b1ec2269b7e44765b1ff23dc06a9e79
org.ninjaframework	ninja-appengine-module	1.9.6	-	c76939c09e4722f4877d96fa8a3bc350815d4e82
org.ninjaframework	ninja-appengine-module	1.9.60	-	4412a5986803932932075d9d44c004d3b4844035
org.ninjaframework	ninja-appengine-module	1.9.60.2	-	f3b2c20ea5a6dc01b194b3494ddab710a8a7dce6
org.ninjaframework	ninja-appengine-module	1.9.65	-	2671ff2f485f7a16df265dffa794bb72768d6a38
org.ninjaframework	ninja-appengine-module	1.9.71	-	44f4052f57baa84f58a7d0271834fc73bd65de26
org.ninjaframework	ninja-appengine-module	1.9.74	-	3fceb90e1a6d981ba0a97cde5a96f7dc7da50df3
org.ninjaframework	ninja-appengine-module	1.9.76	-	184b02057febcd401b8f7f9f463fb47ab2e6626b
org.ninjaframework	ninja-appengine-module	1.9.88.1	-	32bff0ff97627f263be6e019b11f7fce1fea6775
org.ninjaframework	ninja-appengine-module	1.9.9	-	05766163c4ca1743748390e4a6f47e57b661d005
org.noear	solon.extend.jetty.jsp	1.0.2	-	27bb7f7f8a5e1c19178df0864f7eaa17a974edca
org.noear	solon.extend.jetty.jsp	1.0.2.1	-	88e19175334d136b8c5edf7de331c47c0c692e88
org.noear	solon.extend.jetty.jsp	1.0.3	-	25d4d91812e35c59a1c1a11b3d182d05dff38d24
org.noear	solon.extend.jetty.jsp	1.0.3.2	-	6d57676e4a59eecda83d4531c48e1c1f17df6f0d
org.noear	solon.extend.jetty.jsp	1.0.40	-	d33e6f0aac3716f26a19bdcae781ab0a114c48c7
org.noear	solon.extend.jetty.jsp	1.0.41	-	d9a53e7c6d4575ec924ee14c0e5ad50b7180299e
org.noear	solon.extend.jetty.jsp	1.0.42	-	7d1686ca7c12ab996c4f3faa63780ebe05de6fd7
org.noear	solon.extend.jetty.jsp	1.0.43	-	9309776dac9da75ebd073056453c971f48138aa3
org.noear	solon.extend.jetty.jsp	1.1	-	f46cf827c7b3ff0f58c364a3414b280a98595d0b
org.noear	solon.extend.jetty.jsp	1.1.1	-	592694f594464dcd20efe856a9ad279d57affa2c
org.noear	solon.extend.jetty.jsp	1.1.10	-	6131548b118ea51bdadc3fc4a16132a3052c3587
org.noear	solon.extend.jetty.jsp	1.1.11	-	add435ad1bcd8068aa259f1b190d44f50b857720
org.noear	solon.extend.jetty.jsp	1.1.12	-	173f1a3990f3b9d4ae738117b1299a0e03d3afba
org.noear	solon.extend.jetty.jsp	1.1.13	-	bd90def15ff04aa46d947896caaddec9615998a6
org.noear	solon.extend.jetty.jsp	1.1.2	-	f4d18b9484488dc3f9f1db52706a4008779345f2
org.noear	solon.extend.jetty.jsp	1.1.3	-	80e12d0818f87467107d13bc27b87de709f3b980
org.noear	solon.extend.jetty.jsp	1.1.4	-	47fe850a0096aea9df654494685a19daac6e2df9
org.noear	solon.extend.jetty.jsp	1.1.5	-	018f68fd54d09f86845fe08fcd6c57c5d4cb962a
org.noear	solon.extend.jetty.jsp	1.1.6	-	c57a98dee0cb68674770c8024ad820d7514ca361
org.noear	solon.extend.jetty.jsp	1.1.7	-	d22f6a2040894bb656cdfd0db2813aa70fa21ea0
org.noear	solon.extend.jetty.jsp	1.1.8	-	22573bf8c32e4181a9fc84817b01b4d8fec4c0ff
org.noear	solon.extend.jetty.jsp	1.1.9	-	e0bdab4498e31cac8e1b7cff01de390a1e063be7
org.noear	solon.extend.jetty.jsp	1.2	-	1e75e8eaa708f0f787fc31f6d41cd1d99b66cc0e
org.noear	solon.extend.jetty.jsp	1.2.1	-	941ecae4002fc5e91bdf0b636e6f114cf3abee69
org.noear	solon.extend.jetty.jsp	1.2.10	-	89a8ab97b831839a900457565b2532a09d4fbe96
org.noear	solon.extend.jetty.jsp	1.2.10.1	-	b6350144504a43eb6d938dabc96407ed308a4c6d
org.noear	solon.extend.jetty.jsp	1.2.11	-	51476a58233a994f2a9daf5ffac5b90dc4527455
org.noear	solon.extend.jetty.jsp	1.2.12	-	ff8fee41d8cbbd64347b28512296a4266a5cf249
org.noear	solon.extend.jetty.jsp	1.2.12.1	-	521955ea28ac147ae4f78213f565caa8071a4d6f
org.noear	solon.extend.jetty.jsp	1.2.12.2	-	b35b01c34a2485be35fa49d2dc8c9b58aed8215a
org.noear	solon.extend.jetty.jsp	1.2.12.3	-	d448a5ce7a2ba2c050d8a7f2f7a98c89b0d689e0
org.noear	solon.extend.jetty.jsp	1.2.13	-	0306843c8d4ddec83fc334bda019407cf4e3912e
org.noear	solon.extend.jetty.jsp	1.2.14	-	4aa86637ae36a506d2c542503e8dfe720a922147
org.noear	solon.extend.jetty.jsp	1.2.14.1	-	ce484143d4a767cbff145e27303ef9df7fb45004
org.noear	solon.extend.jetty.jsp	1.2.15	-	ef0ccefabd9b109e12ec7b7ddf33ac58a53ccf59
org.noear	solon.extend.jetty.jsp	1.2.16	-	3887bfb4b61e5af92b50ec0be965fe6995955ce1
org.noear	solon.extend.jetty.jsp	1.2.17	-	c07912b7b73ff1720f8ebe41998ec15c33373b8d
org.noear	solon.extend.jetty.jsp	1.2.18	-	175c945b9184a5de65f630f3ffffd928e281ff65
org.noear	solon.extend.jetty.jsp	1.2.18.1	-	b26b1e7bb88446ac0eab8110bc87586026a03e37
org.noear	solon.extend.jetty.jsp	1.2.19	-	b3516cb48e019cf50efb4e56077c5c5191b636a8
org.noear	solon.extend.jetty.jsp	1.2.2	-	928f0360beb8c58bc4e117cff37e6be699ba8036
org.noear	solon.extend.jetty.jsp	1.2.20	-	e5c9964527d9bea3a38a9ef2e9c35d36ab46a809
org.noear	solon.extend.jetty.jsp	1.2.21	-	8324b67c99165b8845634c8c730498cdc397e808
org.noear	solon.extend.jetty.jsp	1.2.22	-	7c1470452338000eab4ca1303d5f906fccc74efb
org.noear	solon.extend.jetty.jsp	1.2.24	-	c40b163edb3c870ce030422918558736c337a37a
org.noear	solon.extend.jetty.jsp	1.2.25	-	f25353113f74a2549ac1ae6821bdb8f4b2ff8910
org.noear	solon.extend.jetty.jsp	1.2.26	-	a25e618b4affb7f04268c9cae3b418a7065c9e11
org.noear	solon.extend.jetty.jsp	1.2.27	-	8cab5bf79435a52cb91c397141ef9a96c7b7b665
org.noear	solon.extend.jetty.jsp	1.2.3	-	35075cc0d029860bc0b5156c81c9fdea971f83b7
org.noear	solon.extend.jetty.jsp	1.2.4	-	d842cdaec7c58e0bb9a5d19a20b0d07096a5c63c
org.noear	solon.extend.jetty.jsp	1.2.5	-	0d94bb5a0bb62faf0b78d31d9911a16667091a1c
org.noear	solon.extend.jetty.jsp	1.2.6	-	dff4192156e7cac7f6b56569231524c0b96add01
org.noear	solon.extend.jetty.jsp	1.2.7	-	a7fd5cfd8f497cdbcf1b7f923e36c1ed39511270
org.noear	solon.extend.jetty.jsp	1.2.8	-	e26ec9b0fb5d8e505a2af897d4cf0c8a7ebba1e0
org.noear	solon.extend.jetty.jsp	1.2.9	-	8690bd4436c08a8e860098f32d27165acab84613
org.noear	solon.extend.jetty.jsp	1.3.0	-	50b42805fd5f867c5b26d2b8c097f8f6d61ba078
org.noear	solon.extend.jetty.jsp	1.3.1	-	e785128f1d3b17550765cf205ed6aa204f7b8df0
org.noear	solon.extend.jetty.jsp	1.3.10	-	2279413f903e02f0cbba78dad131b1f654f73540
org.noear	solon.extend.jetty.jsp	1.3.11	-	e833a37e24f8168b843f5bfcf5998c77cf1e0c92
org.noear	solon.extend.jetty.jsp	1.3.12	-	ddf373edf077ef38227fc310946f641e277f9f96
org.noear	solon.extend.jetty.jsp	1.3.13	-	3fcf4a528f8680d351b3195fe4e536efb33a46cd
org.noear	solon.extend.jetty.jsp	1.3.14	-	2e0024741b14226a98be39a92e089d0d83583e82
org.noear	solon.extend.jetty.jsp	1.3.15	-	a58ee66629e8b27414b36ba0445695e1a4c6f071
org.noear	solon.extend.jetty.jsp	1.3.16	-	45b67002cdf5783cba6ad6f5080827f393abbd3d
org.noear	solon.extend.jetty.jsp	1.3.17	-	869888cf3fb6da202fae5bd6180c842a78a43e5d
org.noear	solon.extend.jetty.jsp	1.3.18	-	91bb004c779726556fc0fcb967b46cbd74db66d1
org.noear	solon.extend.jetty.jsp	1.3.19	-	c37b36eab993a4796806102a6e8e6a21b631a0dc
org.noear	solon.extend.jetty.jsp	1.3.2	-	e53fda55a0eb044e540e6bf5d8d6bdaa28767872
org.noear	solon.extend.jetty.jsp	1.3.20	-	8417014eb7636034b7cbc71a91c0185afef7e27e
org.noear	solon.extend.jetty.jsp	1.3.21	-	ae7ece206426e6a2bfaad704bcf2ca5c3fb58e13
org.noear	solon.extend.jetty.jsp	1.3.22	-	86c7dfca1a653595bdcaf8ec75467ffd31d170e1
org.noear	solon.extend.jetty.jsp	1.3.23	-	e3a727495216c79e6f7381d62ad9fdb820c5b7e5
org.noear	solon.extend.jetty.jsp	1.3.24	-	19bca970097abbbb0fc7666ef293cec2cb746b9c
org.noear	solon.extend.jetty.jsp	1.3.25	-	9e37e6ae046c647390480c5d6e8811250f82f4a4
org.noear	solon.extend.jetty.jsp	1.3.26	-	85b14412a00396eff6cba55260507b3568efb602
org.noear	solon.extend.jetty.jsp	1.3.27	-	b53846c4efa2dbd824029a5233079be7129dd928
org.noear	solon.extend.jetty.jsp	1.3.28	-	5df85c470638ea142f0855864d840bbad3851fdd
org.noear	solon.extend.jetty.jsp	1.3.29	-	1ede93258d5a91f43b254af728790dde95ecce3a
org.noear	solon.extend.jetty.jsp	1.3.3	-	2af5b7972d7c7618707206309f65ca0250784aa8
org.noear	solon.extend.jetty.jsp	1.3.30	-	ef6ea777b5b1732630e1e612d04c1883998d5259
org.noear	solon.extend.jetty.jsp	1.3.31	-	35a9ee728dce05e1672ae63b4b7caff1b698ed55
org.noear	solon.extend.jetty.jsp	1.3.32	-	7d8fc9d9c5f414a9422b7680703dfe4092d3a7c8
org.noear	solon.extend.jetty.jsp	1.3.33	-	a61f31c5e70db19f8092994a6fabf1f6b6c8d6ec
org.noear	solon.extend.jetty.jsp	1.3.34	-	023d08d16b75f6aa5c5c708e025ee4bce2abfe5b
org.noear	solon.extend.jetty.jsp	1.3.35	-	a7020117069538a87d4386cefa18dd48b1c9f3d1
org.noear	solon.extend.jetty.jsp	1.3.36	-	29f329e926504a37b2ec4824a1f41b27dbe2a0c0
org.noear	solon.extend.jetty.jsp	1.3.37	-	8736cb81e9374c4865687527ac8432c74ad242cb
org.noear	solon.extend.jetty.jsp	1.3.38	-	d6c80888dc9fdff66be78727476421860727369d
org.noear	solon.extend.jetty.jsp	1.3.39	-	df143d94048849bad618b7d31adc532b19706e4e
org.noear	solon.extend.jetty.jsp	1.3.4	-	f0bb3d5f098398c6db7a6e9738216780cf8ab0d7
org.noear	solon.extend.jetty.jsp	1.3.5	-	b3a586732841293afda2910905c7be438da90f83
org.noear	solon.extend.jetty.jsp	1.3.6	-	9dcac688f61f5fd51226354122a0f3f00747e8c6
org.noear	solon.extend.jetty.jsp	1.3.7	-	05a040945d8e693fdcca837b2482ddc5db41d774
org.noear	solon.extend.jetty.jsp	1.3.8	-	5b06284da58ac4b88377ce147683ec791e2601a7
org.noear	solon.extend.jetty.jsp	1.3.9	-	2259beb190b658f6e6f4c6ec0ea4f6166ae1e5aa
org.noear	solon.extend.jetty.jsp	1.4.0	-	63dfd6e9d06e140c240ece1a62ec6ac333dfe30c
org.noear	solon.extend.jetty.jsp	1.4.1	-	1e4b562cfb00115a24ef29cc4a7c0dce94a72894
org.noear	solon.extend.jetty.jsp	1.4.10	-	c0387ee66f50dbcdc483e6729a262e8934ea2d3d
org.noear	solon.extend.jetty.jsp	1.4.11	-	8b327dd39830d8e010972d801a62281fd12de528
org.noear	solon.extend.jetty.jsp	1.4.12	-	b0319b43dbc078872cdf4bec6d44c165c14a900d
org.noear	solon.extend.jetty.jsp	1.4.13	-	ca8018a8ddccc5a48399e9558cda4e7e0c9e0234
org.noear	solon.extend.jetty.jsp	1.4.14	-	50b179c36cbc21afa025705992750c3a6d3ce75b
org.noear	solon.extend.jetty.jsp	1.4.2	-	0820b80a20bdaf87e8768bcd52152a447b5bfeb7
org.noear	solon.extend.jetty.jsp	1.4.3	-	ae1f285942df9e3706fd613e76a53e15740ecce1
org.noear	solon.extend.jetty.jsp	1.4.4	-	caec827c9269b310d6cadb361716f09c1e034e5c
org.noear	solon.extend.jetty.jsp	1.4.5	-	48af9ac2382dfa8f61e68593b02958d7fed1d86a
org.noear	solon.extend.jetty.jsp	1.4.6	-	fb99023c1232c464cd019e752e5ffda051afe995
org.noear	solon.extend.jetty.jsp	1.4.7	-	7d48cfb3f69d1bb63359496a687997772a29d67e
org.noear	solon.extend.jetty.jsp	1.4.8	-	27dbf105383cf51942f2abd98c1cb83e7b352d76
org.noear	solon.extend.jetty.jsp	1.4.9	-	4e4ab71b3af70ddc178afb13a2e38cc0aba2ccf0
org.opendaylight.affinity	l2agent	0.4.1	-	371b2f99658046c86d6bff9d7a4815526bc41384
org.openidentityplatform.openidm	openidm-infoservice	6.0.0	-	02c9c3f17e09c1fbff40e8bb0f1b64828f3cc339
org.openidentityplatform.openidm	openidm-infoservice	6.0.1	-	7f1fc54c5732c0062d2c2aaed37f037d9c07b81c
org.openidentityplatform.openidm	openidm-infoservice	6.0.2	-	990377a266cf1102d4469187346fdc109602493f
org.openidentityplatform.openidm	openidm-infoservice	6.1.0	-	947fab720dfaa37cbdedae3aa0087b062e50ac3f
