activesoap	xercesImpl	1.5		73a51faadb407dccdbd77234e0d5a0a648665692
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	20.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	21.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.13		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	22.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	23.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.10		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.11		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.12		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.4		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.5		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.6		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.7		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.8		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	24.0.0.9		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	25.0.0.1		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	25.0.0.2		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	25.0.0.3		N/A
io.openliberty.features	com.ibm.websphere.appserver.webJ2eeManagement-1.0	25.0.0.4		N/A
io.sarl.lang	sarl-lang	0.13.0		N/A
io.sarl.lang	sarl-lang	0.14.0		N/A
io.streamthoughts	azkarra-json-serializers	0.7.0		12079a3ccea2379cf71a48ec1438939ad2cd26e9
io.streamthoughts	azkarra-json-serializers	0.7.1		cc8b82548de29cebc484b3c57366bce246af1f00
io.streamthoughts	azkarra-json-serializers	0.7.2		39a85e6e1abe5c9c530b3867e2b80ee06db33457
io.streamthoughts	azkarra-json-serializers	0.7.3		bfccd281cc0161f26d72f5c2aab997496e375e31
io.streamthoughts	azkarra-json-serializers	0.7.4		6c935f52fec7bb752416131ca25997e07733a413
io.streamthoughts	azkarra-json-serializers	0.8.0		d6ef6754351941df13c4602704ad6cba29ca3473
io.streamthoughts	azkarra-json-serializers	0.9.0		bbad3813ff280eb9061807bf129feac59e0d82cc
io.streamthoughts	azkarra-json-serializers	0.9.1		fcfdb73b2f29bdf5cf3c03458135b9f8215db2ef
io.streamthoughts	azkarra-json-serializers	0.9.2		a11759d16a6e2c2794ea33d24b66385256574188
it.nicolasfarabegoli	core	unspecified		e9fdd85fe73692d5922097d1332655ffade6ff12
me.ahoo.simba	simba-spring-redis	0.3.0		4e6c5ce2382c094ad33bed9d7a4a1e62a7b5f718
me.ahoo.simba	simba-spring-redis	0.3.2		17a02accaccd35ec8779f1928e0e797760807f74
me.ahoo.simba	simba-spring-redis	0.3.5		b5f906fe3e34cb607d73382d17c2831991af749b
me.ahoo.simba	simba-spring-redis	0.3.6		70950d92beffba3383af5bbc0aa3900d1144f945
me.ahoo.simba	simba-spring-redis	0.5.0		dad479c43da06ab101d71bed27183497c4a0081c
me.ahoo.simba	simba-spring-redis	0.5.2		1862bec4ade467c1582ae4d3c67e375c4689bdb7
me.ahoo.simba	simba-spring-redis	0.5.5		74540d74147800fd81f1ebc13563be1133866e8e
me.ahoo.simba	simba-spring-redis	0.6.0		56348c13824aab662794df7408dee6ec58da58e4
me.ahoo.simba	simba-spring-redis	0.6.2		ad2d1d6ebd47012db3d406392d00adcaf60f8916
me.ahoo.simba	simba-spring-redis	0.6.5		2480540f499538e80eaef1ff00f4560ac81b394a
me.ahoo.simba	simba-spring-redis	0.6.6		2f9ba6f5b279d9cac68da1d0b986cde7acd0850e
me.ahoo.simba	simba-spring-redis	2.0.0		6ec5624b687d6a13e860801c22029eaa1eb1436e
me.ahoo.simba	simba-spring-redis	2.0.2		5606f6ea8d41243b3211865cd84a467df07ab705
me.ahoo.simba	simba-spring-redis	2.0.3		26f6dd588c0c4a7795b8107ebfbc22ffdb32f3f2
me.ahoo.simba	simba-spring-redis	2.0.5		ca7c85b5defc69c00e6a778fa4b024c6e0f0d9eb
me.ahoo.simba	simba-spring-redis	2.0.6		be15804e83b3957d534a54805b6086e7c9ebacbf
me.ahoo.simba	simba-spring-redis	2.0.8		76eb2654da3b1e55ca36bef66cd72118fbcf6b27
me.ahoo.simba	simba-spring-redis	2.1.0		c344aa3de7871d5789f8adbaade29778f6462516
me.ahoo.simba	simba-spring-redis	2.2.0		7efb90167785bfdbd8abd582f90d75225868b37f
me.ahoo.simba	simba-spring-redis	2.2.2		046cc24d478a55aa69da6f1cdb2e0540459cc88c
me.ahoo.simba	simba-spring-redis	2.2.4		0ce05c6f279c5d95b55299108fbd1da3a87f403c
me.ahoo.simba	simba-spring-redis	2.2.5		d9dfcc660495848ae515df542b3a2f9ff05caf6b
me.ahoo.simba	simba-spring-redis	2.2.6		7bec52149b74998b6c0b74965ecc2517b831bb20
me.ahoo.simba	simba-spring-redis	2.5.0		4e4ec0699d8896b581cecc988013281e8eb40f27
me.ahoo.simba	simba-spring-redis	2.5.2		42d189cf52aa0eab8d48d5f02f6c1fb5f837bbd8
me.ahoo.simba	simba-spring-redis	2.6.0		efe363c6dd4fb3cc1b6f4d8b3c20b422fe429596
me.ahoo.simba	simba-spring-redis	2.6.1		64deb3e0f468eef9ffc644c9dba7e2e6b9fbfa8e
me.ahoo.simba	simba-spring-redis	2.6.2		865336c33683fc27913dc25f83d8357eef1a8d11
me.ahoo.simba	simba-spring-redis	2.6.5		43714319cd581f6a28601c878a106cdbb8fc506a
me.ahoo.simba	simba-spring-redis	2.6.6		0f97503614a9929ec26bff6e198bfa056234a591
me.ahoo.simba	simba-spring-redis	2.6.8		bfd6da0dff6a60a62bb2e50491cb067fae177c73
me.ahoo.simba	simba-spring-redis	2.6.9		c294a2d968a982ce4bf0e8766d876c9f67403112
me.ahoo.simba	simba-spring-redis	2.8.0		5d5b001440f37a2fee432d61fdcb2fe10b531baf
me.ahoo.simba	simba-spring-redis	2.8.1		afe939dfad8e367c7b7e08a9427b862101f3fc1c
me.ahoo.simba	simba-spring-redis	2.8.5		7a8199bf19441fe1fc19b1d3170ab2d70f5f56cf
me.ahoo.simba	simba-spring-redis	2.8.6		b15d76e9c16b2449442c24cb7e1adf18a18c00ee
me.ahoo.simba	simba-spring-redis	2.8.8		631b16f0316da102b2240cddefcc79ff8e546d76
me.zyee	io-memory-manager	1.0		d8aecc7dccdb3e6f1a66b62ebce1917c6c312ad2
me.zyee	io-memory-manager	1.0.1		41618c1a940f939f063c5b854c0802f55d4c2fb4
net.corda	corda-db-admin-impl	5.0.0.0-DevPreview-2		8d5ecef7c52079b9ba04caf6ac4b2d32f8abe757
net.corda	corda-db-admin-impl	5.0.0.0-Fox1.0		c177cb111ea5f687c33e5901b4475454bea79a6f
net.corda	corda-db-admin-impl	5.0.0.0-Fox1.1		7a4f9488aa4a559e5b672d402f7b3187a2891171
net.corda	corda-db-admin-impl	5.0.0.0-Gecko1.0		19277aa9d82706c86fe05fe650dde94ea6c1d2a8
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.1		95239f0cf074f9dc8ef1e9d679a6b4c2e8dd280e
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.2		fb27cecdd61e64f6e4995f676215ec85238dbf6a
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.3		f1497d74eaa592bdf7e3984f9493c9b46836a54a
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.4		9c5314e7e607343c68e67c7bbb31a1cc77b71b67
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.5		ba914d1ad91a019f84430380acd266ebdf8610f1
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.6		99efa16b20128c24d15c7d2be4aa57207af000f6
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.7		2ba178d00e1952cb0f60b3a5c79637d225aab083
net.databinder	unfiltered-scalatest_2.9.1-1	0.6.8		b9ce381d5e931bc36da34ffef4682de27d90d9ae
net.swiftzer.semver	semver-iosx64	2.0.0		N/A
net.swiftzer.semver	semver-iosx64	2.0.0	metadata	47bd867bb24f1206acc6a8873c13d24d1b612559
net.swiftzer.semver	semver-iosx64	2.1.0		N/A
net.swiftzer.semver	semver-iosx64	2.1.0	metadata	855dc8800e9a0d50bea55e749bd4882a9964a5b0
nl.talsmasoftware	context-propagation	0.2.0		ffeff9dad5125e4c267f606ac64c8aad2cf7af13
nl.talsmasoftware	context-propagation	0.3.0		78fd75a83d488828adb4317204088bb17a496b4e
nl.talsmasoftware	context-propagation	0.4.0		d218042737bae3e856742c603d37a15f1d8c6c6b
nl.talsmasoftware	context-propagation	0.4.1		N/A
nl.talsmasoftware	context-propagation	0.4.16		N/A
nl.talsmasoftware	context-propagation	0.4.17		N/A
nl.talsmasoftware	context-propagation	0.5.0		N/A
nl.talsmasoftware	context-propagation	0.6.0		N/A
nl.talsmasoftware	context-propagation	0.6.1		N/A
nl.talsmasoftware	context-propagation	0.6.2		N/A
nl.talsmasoftware	context-propagation	0.6.3		N/A
nl.talsmasoftware	context-propagation	1.0.0		N/A
nl.talsmasoftware	context-propagation	1.0.1		N/A
nl.talsmasoftware	context-propagation	1.0.2		N/A
nl.talsmasoftware	context-propagation	1.0.3		N/A
nl.talsmasoftware	context-propagation	1.0.4		N/A
nl.talsmasoftware	context-propagation	1.0.5		N/A
nl.talsmasoftware	context-propagation	1.0.6		N/A
nl.talsmasoftware	context-propagation	1.0.7		N/A
nl.talsmasoftware	context-propagation	1.0.8		N/A
nl.talsmasoftware	context-propagation	1.0.9		N/A
org.apache.camel	camel-spring-cloud-consul-starter	2.22.0		84b2180a222f3a564aa951cbac6f36d578746b90
org.apache.camel	camel-spring-cloud-consul-starter	2.22.1		1214c048d32d64abf31c8ad62683f106c93e17f6
org.apache.camel	camel-spring-cloud-consul-starter	2.22.2		6b18fde6d4660b83680da07fedee7fdf1996ede5
org.apache.camel	camel-spring-cloud-consul-starter	2.22.3		e7b4311696cda45bad038b199a53f50d470e9ba3
org.apache.camel	camel-spring-cloud-consul-starter	2.22.4		039f9b092bc5009c029fcc39326f229583afe89e
org.apache.camel	camel-spring-cloud-consul-starter	2.22.5		0564e160fd2b3469077c0a8a645ba6ffb4411440
org.apache.camel	camel-spring-cloud-consul-starter	2.23.0		0196fd390003397cbc77b884bc3febb0963d73a6
org.apache.camel	camel-spring-cloud-consul-starter	2.23.1		7065c1223d28b38b2fb3e366cfaecb095805e18e
org.apache.camel	camel-spring-cloud-consul-starter	2.23.2		2c330f5ef4dae2642bc949c2995d35b92b10d6a4
org.apache.camel	camel-spring-cloud-consul-starter	2.23.3		0afd58fcd3b67f8c7ade7e1d32583e446200bc23
org.apache.camel	camel-spring-cloud-consul-starter	2.23.4		46c364e7dcd84f3c6e51f577b893f41b607473d0
org.apache.camel	camel-spring-cloud-consul-starter	2.24.0		e5a3dafa54460199b0d4c06d964beb1ab3064495
org.apache.camel	camel-spring-cloud-consul-starter	2.24.1		d8b7bb770e1883c5b1c347e4e0cc6e8efcae00c1
org.apache.camel	camel-spring-cloud-consul-starter	2.24.2		b4573805f9d89a13554dc3341fc954d5b680dddd
org.apache.camel	camel-spring-cloud-consul-starter	2.24.3		d960483cf51f84b04ff88bf0a6d26f0b8d8bf173
org.apache.camel	camel-spring-cloud-consul-starter	2.25.0		58827b738c190c725f9299913150a6d522cd36e3
org.apache.camel	camel-spring-cloud-consul-starter	2.25.1		81eb82a0bd21111df395899235c4468ce3a94591
org.apache.camel	camel-spring-cloud-consul-starter	2.25.2		43dcca2e043a137328271ab11fe3503ea5535b0f
org.apache.camel	camel-spring-cloud-consul-starter	2.25.3		7cae8c0a3c63d4eca7ac3634e84b334080846105
org.apache.camel	camel-spring-cloud-consul-starter	2.25.4		4e2b186028df829a26bd529b03744dc4afc27f8b
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-M1		9c547dd3f1511f2cacdba0bc14c481b489e265af
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-M2		6a1b5e82b309eb7f9d42e56da5968f393ddfa61e
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-M3		3401b20f24a2bd0f28a82de0437edbe97fbda3e8
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-M4		7e7ffe8b23dce05a43f57b250eaf68a759625e04
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-RC1		8addcff66bd7e868ca19d50e5fc87e748ac554f3
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-RC2		eeda1e9492aa1feb9bc2c6291fe3fa8d877a1ebc
org.apache.camel	camel-spring-cloud-consul-starter	3.0.0-RC3		3cf7320a55b346a4728e546d9ccb65c8e3df72fa
org.apache.maven.enforcer	enforcer-rules	1.0		9fc44c62193f7bbeaf4b14927ef427aed6ea6eaa
org.apache.maven.enforcer	enforcer-rules	1.0-alpha-4		a6ec8ed333bcca1991913a31eb43a55c02b6a577
org.apache.maven.enforcer	enforcer-rules	1.0-beta-1		12dc8c8ef515e6b8327040e818c0c22d87700de6
org.apache.maven.enforcer	enforcer-rules	1.0.1		c1b1017f81ac92897247145828ed0271b31bbf32
org.apache.maven.enforcer	enforcer-rules	1.1		ed00d271f27bebe474dd9a7920ba19b94cb5facf
org.apache.maven.enforcer	enforcer-rules	1.1.1		d1822e33cb3ac848bb453091de4af5ba996eb3ce
org.apache.maven.enforcer	enforcer-rules	1.2		73221f624fb244b176879d008d1589e072296621
org.apache.maven.enforcer	enforcer-rules	1.3		8a4175cc311500932239fac527158f9a536f0485
org.apache.maven.enforcer	enforcer-rules	1.3.1		ff90178941585324b64d3a86182d325a4a017ea1
org.apache.maven.enforcer	enforcer-rules	1.4		589f4674008386d0d25755761af9ad44946a6c6d
org.apache.maven.enforcer	enforcer-rules	1.4.1		b47e693da986dd2e8c0169dc31178fb07a06da39
org.apache.maven.enforcer	enforcer-rules	3.0.0		cb8a75cd3f2a0b1db1e78c5e42a816892107925b
org.apache.maven.enforcer	enforcer-rules	3.0.0-M1		b89595f5ce97616b4b33adb4b946792178a884e7
org.apache.maven.enforcer	enforcer-rules	3.0.0-M2		0dabd159b658aafe2945b753c1aec82ceef99625
org.apache.maven.enforcer	enforcer-rules	3.0.0-M3		2b5956007000d4e9662cf1aabed785cd6423d727
org.apache.maven.enforcer	enforcer-rules	3.1.0		6ac029f3c98e1529858a93cabcdb951550f6942d
org.apache.maven.enforcer	enforcer-rules	3.2.1		23417a21228fc4bac930423e162bee5d75dda0a0
org.apache.maven.enforcer	enforcer-rules	3.3.0		f507b341dcdefd385295e5db6e44bb0e9da7a7b7
org.apache.maven.enforcer	enforcer-rules	3.4.0		deddc336ea90c9e4c30d96ba4840a4544bbd6a05
org.apache.maven.enforcer	enforcer-rules	3.4.1		18315f294345245eee0399cd8b25c17b48013d8d
org.apache.maven.enforcer	enforcer-rules	3.5.0		c95b4961c59a81ebdf5fa33db504a5f25b651b0d
org.apache.shale	shale-blank	1.0.5		N/A
org.arquillian.extension	arquillian-recorder-api	1.0.0.Alpha1		91fc731d7d6465484d105490c573634adecdee19
org.arquillian.extension	arquillian-recorder-api	1.0.0.Alpha2		d457ffa39593905fb4cf501edfc2830609576a4d
org.arquillian.extension	arquillian-recorder-api	1.0.0.Alpha3		7b5e0024c516ae68fdeaa78a3a50bfebfb7961aa
org.arquillian.extension	arquillian-recorder-api	1.0.0.Alpha4		0b5fc9819c51195218b40c21d05183c0129a0b27
org.arquillian.extension	arquillian-recorder-api	1.0.0.Beta1		0ca881b6c6661e2702c8f66cedd52c9b8c990e1f
org.arquillian.extension	arquillian-recorder-api	1.0.0.Final		1f71045e4629b458e693ef02f0e1933e54031952
org.arquillian.extension	arquillian-recorder-api	1.1.0.Alpha1		5cffb12666639050303abb6a7767dfbfb8ce0e31
org.arquillian.extension	arquillian-recorder-api	1.1.0.Alpha2		f6533b3fb749fc2f745f4cce6f5a32e0830dfd63
org.arquillian.extension	arquillian-recorder-api	1.1.0.Alpha3		3b46ce99aae4a1ef490b6272b7bb6fcf35ea9bcc
org.arquillian.extension	arquillian-recorder-api	1.1.0.Alpha4		5daaca70cb044dca9e9d9d90ae6f920e06aaf543
org.arquillian.extension	arquillian-recorder-api	1.1.0.Final		0664b338385c573004bf73db5a14933d55588ce9
org.arquillian.extension	arquillian-recorder-api	1.1.1.Final		064839517cdf99245c10b6eee806d39a93723311
org.arquillian.extension	arquillian-recorder-api	1.1.2.Final		ccd2b9009b34b8fc4123b6eb36c2c17f7c81c98c
org.arquillian.extension	arquillian-recorder-api	1.1.4.Final		95e358df4c663fbe58b7118a7d3a68ab32ebedca
org.arquillian.extension	arquillian-recorder-api	1.1.5.Final		f8c3d25a65444a4a0f38eae39ffe3544d5124bb4
org.arquillian.extension	arquillian-recorder-api	1.1.6.Final		8aef6799f99ed0010b98211d3a19a0f07dd48dba
org.bitbucket.swattu	rabbitmq	2.0.1		a891b9d3bfe27a6ad5dbd40e42e81643d6fd62b2
org.bitbucket.swattu	rabbitmq	2.0.2		e6f48a7fa6e3e5caa97d9e18c5814b60f1f169e5
org.bitbucket.swattu	rabbitmq	2.0.3		ad4d24392236903a52876ac7c58e8dce77cefd62
org.bitbucket.swattu	rabbitmq	2.0.4		685b87e9b5480329cb7aef2319405e7097055c9e
org.bitbucket.swattu	rabbitmq	2.0.5		e3c435a48a52fae8117d7a1cc0523cd135436ece
org.bitbucket.swattu	rabbitmq	2.0.6		ca1b9f71926e5d440a8a990e5e9db9f2e79a2f35
org.bitbucket.swattu	rabbitmq	3.0.0		c72c9eac439c018d01dd1ac5de592047dfe30115
org.bitbucket.swattu	rabbitmq	3.0.1		ffc608219aacd0cedca1c03938298123ec9d8012
org.bitbucket.swattu	rabbitmq	3.0.2		b4ee59aea80a9d925142cd31fb9d978ec1f26fdf
org.bitbucket.swattu	rabbitmq	3.0.3		1526e2e99a8eb61b479c336989c02af79a6c90b2
org.bitbucket.swattu	rabbitmq	3.0.4		389ac64f8a4667d26218218970e1c92d02e32367
org.bitbucket.swattu	rabbitmq	3.0.5		916ec7e9c4d13729e95db4fa0adc7ca9d5feabc9
org.bitbucket.swattu	rabbitmq	3.0.6		1cf12250fce36143ecec459f331f7f99d3f94dd3
org.bitbucket.swattu	rabbitmq	3.0.7		5b5bca325e6e1b624862859da5c35192f9069198
org.bitbucket.swattu	rabbitmq	3.0.8		1fd6d97e22d1cc29403290f594b54d80c0cf57eb
org.bitbucket.swattu	rabbitmq	4.0.0		782590e1bb8b700998ad9dd66e02a9dfe084ccbb
org.bitbucket.swattu	rabbitmq	4.0.1		7cb7c514b2f8f131374cf6a7645db8a7c585dd9b
org.bitbucket.swattu	rabbitmq	4.0.10		b56637026300f93e05c0090a4361b53334889e8b
org.bitbucket.swattu	rabbitmq	4.0.11		dbbf7dc49c00d7cac7a0031909ae7b1a1c6b4e86
org.bitbucket.swattu	rabbitmq	4.0.12		6b8866fd8ac59de7661925307dad265f4377e76f
org.bitbucket.swattu	rabbitmq	4.0.13		14e2bcb9cfd7db4c89282dec49187742b43cbd4a
org.bitbucket.swattu	rabbitmq	4.0.14		98edd7030e19cb5991d422a12c7f925321e434ba
org.bitbucket.swattu	rabbitmq	4.0.15		dfc95fa033ab338901244e24933bbe610e4364ea
org.bitbucket.swattu	rabbitmq	4.0.16		96b47c1631bcbb2eca9f084ac3020c5b3f5aef54
org.bitbucket.swattu	rabbitmq	4.0.17		2c9b686406ab11f3ee82b12328daf6308f97a7f5
org.bitbucket.swattu	rabbitmq	4.0.18		b6b7002257e8cbb471ee8dde8ba448bd5c191e6a
org.bitbucket.swattu	rabbitmq	4.0.19		da12f79cd40f7afb52c70b3cad579e9652f110b2
org.bitbucket.swattu	rabbitmq	4.0.2		1ef6c94690a6b937d057abc708aa191ecadf0999
org.bitbucket.swattu	rabbitmq	4.0.20		b752da686c95cf31023b30a6ad189ae9153ec810
org.bitbucket.swattu	rabbitmq	4.0.21		95c1431ea6ff48acaf6fe84b6f3e8876d3866501
org.bitbucket.swattu	rabbitmq	4.0.22		b4fa56da606842a42244221bbdbf78dd9604e9a3
org.bitbucket.swattu	rabbitmq	4.0.24		b8409a575df11fe7d9605f4af390cbd8f9c35411
org.bitbucket.swattu	rabbitmq	4.0.25		416a0cbe27ee3bec94337d217d927edd2acd0dbf
org.bitbucket.swattu	rabbitmq	4.0.26		77b3a80b1d5cc9e9591aa0c44ebb38563954a303
org.bitbucket.swattu	rabbitmq	4.0.27		f1a4ae5f640f564ad202b5a5201c077078ac0a53
org.bitbucket.swattu	rabbitmq	4.0.28		bb02a81acb0f4045ee46bf1d204f3358b22d88fa
org.bitbucket.swattu	rabbitmq	4.0.29		3e741a9aa2910a1750909db7e0bd5b354dd7aacd
org.bitbucket.swattu	rabbitmq	4.0.3		2e17c3b1af0979d70110ffb6cb79e00a8863edc4
org.bitbucket.swattu	rabbitmq	4.0.30		1943bd4bf0c873c4ab505d800cab9313f6e10577
org.bitbucket.swattu	rabbitmq	4.0.31		05d27c8cd8c78e05e177e9faf82b85e4feeb0ae2
org.bitbucket.swattu	rabbitmq	4.0.32		0ee45e4d2042ce797e443ba87efb896ccc2dc55a
org.bitbucket.swattu	rabbitmq	4.0.33		67b45c27386e7c629c0fc43e970e10f783074318
org.bitbucket.swattu	rabbitmq	4.0.34		f0ef9133c409b37b5898b8f92de21955744e2f3f
org.bitbucket.swattu	rabbitmq	4.0.35		626565cde04baf0033ef26b487a46e8370a0375a
org.bitbucket.swattu	rabbitmq	4.0.36		e679c7a89e889afb62b2e70147c07076dd686c28
org.bitbucket.swattu	rabbitmq	4.0.37		2a9a26cbd2ee590b2a9788f820e79d18bc27df49
org.bitbucket.swattu	rabbitmq	4.0.38		c79c64a66ef4127d9866b1d853e6b0bc8ab06d2b
org.bitbucket.swattu	rabbitmq	4.0.39		fcd211c41a3fe8bf25445edcea3fe6c07dcf8bb5
org.bitbucket.swattu	rabbitmq	4.0.4		741ff4287c835fbc15f2cbc0fcb0601c1325990d
org.bitbucket.swattu	rabbitmq	4.0.40		58d6b566144b48d18bc626c3ef0f268c7084c0dd
org.bitbucket.swattu	rabbitmq	4.0.41		cd1e6889ed9ca1f044c2d74438deec84e58588b6
org.bitbucket.swattu	rabbitmq	4.0.42		9a879c853f7d23eeecb469023fa253115bceec4a
org.bitbucket.swattu	rabbitmq	4.0.43		6733c37681df91b712f1eaaa90719132e0345763
org.bitbucket.swattu	rabbitmq	4.0.44		bf6685a752b4b885028dc6f0f4db25ecb5ef1952
org.bitbucket.swattu	rabbitmq	4.0.45		521e7de03e51b5f33ce6b41bf053029b0ca483b6
org.bitbucket.swattu	rabbitmq	4.0.46		eb4ed12da45378c7b1493e47b2971b79d8d600dd
org.bitbucket.swattu	rabbitmq	4.0.47		f1f4d5c622a3bf9b499bf7a68b112b6b12fdece4
