app.cash.treehouse	treehouse-display-jvm	0.1.0		03d4cc0a7140f3c2ad16a5aac64e281a4d3ec0b7
com.mparticle	smartype-mparticle-iosx64	1.7.1	metadata	20a1895502e0cfbbddca18acd1c67e65ed252629
com.nextapp	echo2-webrender	2.1.0.beta5		N/A
com.nextapp	echo2-webrender	2.1.1		8c912e8ce2e23407058bf8f55a6d68e2d4737f7d
com.powerspace.openrtb	openrtb-json_2.12	1.1.3		9d258cb2419c724bc1a1465e0c16f1b487afc68e
com.powerspace.openrtb	openrtb-json_2.12	1.1.4		13cc10fd14cc701f52d1240c38506dc7b01ca7a9
com.powerspace.openrtb	openrtb-json_2.12	1.2.0		129a9e703b6c6a3830c53924be5e291483b69193
com.powerspace.openrtb	openrtb-json_2.12	1.3.1		abf64f6274a3ecc27238b0ce6bffee4b01fddf92
com.propensive	magnolia-examples_sjs0.6_2.12	0.9.0		f58056510bc8ef970be7a8c2236ddbd5de19e921
com.propensive	magnolia-examples_sjs0.6_2.12	0.9.1		a9b74d5502eba52ad2c0a6dee654636348b2d002
com.qulice	qulice-gradle-plugin	0.12.1		e4434cc2696ceaca58780105de0110ee789fb25b
com.qulice	qulice-gradle-plugin	0.12.2		ba0fd7063f2176c9ed8cd431ae8d41db0df19635
com.qulice	qulice-gradle-plugin	0.13		ad441338a47cc8e9872d824228c21419ba76be3d
com.qulice	qulice-gradle-plugin	0.13.1		c274c977f231d8844f11f508129f2bf67ace7759
com.qulice	qulice-gradle-plugin	0.13.2		8ccea9019f320597117ce3076718d50ac010b0df
com.qulice	qulice-gradle-plugin	0.13.3		6f94d3b705ce2d85a73602106d5fe5bc9646b216
com.qulice	qulice-gradle-plugin	0.14		3bc44966755200953fde1feda5a06aa7ad63d818
com.qulice	qulice-gradle-plugin	0.14.1		e973df7abac4b914d83417f6618a40e838141d87
com.qulice	qulice-gradle-plugin	0.14.2		4266f50f7852f62c5b1211732593ab9e3f60b78f
com.qulice	qulice-gradle-plugin	0.15		948272cb702146af924596e223781fb3ff2b720c
com.qulice	qulice-gradle-plugin	0.15.1		8d3d49ea74453b6432a0df420a7d459737ac4914
com.qulice	qulice-gradle-plugin	0.15.2		bbc5f686c87cf71948bdfbb9df918d7b8a3d5708
com.qulice	qulice-gradle-plugin	0.15.3		20a030604cc70d57410acf48489f8d25e807625b
com.qulice	qulice-gradle-plugin	0.15.4		fd6e1f3a457f578d9da32b53728fade8870616e0
com.qulice	qulice-gradle-plugin	0.15.5		fae42f697f8102dccff28b9aaeebca5090e6f376
com.qulice	qulice-gradle-plugin	0.16		43d180ec51833f778bfaf0004d15f9cef24d6937
com.qulice	qulice-gradle-plugin	0.16.1		39e9c3b513aed17569f227449bc730781b93df93
com.qulice	qulice-gradle-plugin	0.16.2		25bd235454a87588c40a1ace231261c8ee5ce633
com.qulice	qulice-gradle-plugin	0.16.3		e18d2742abf15494440d037715a160c01532de92
com.qulice	qulice-gradle-plugin	0.16.4		3cc78bf5b379f454816c9cfcdaa563659013f0f3
com.qulice	qulice-gradle-plugin	0.16.5		c2e29d73e5f780e12b35d4eca4acc1628f74c508
com.qulice	qulice-gradle-plugin	0.17		86cb5eccfb807c21e00c0b59ffeccd7af445c500
com.qulice	qulice-gradle-plugin	0.17.1		a505ae9bd2252364e00ff3d73fa3dfda2b59572f
com.qulice	qulice-gradle-plugin	0.17.2		cd09d8f1486394a49bf682b9fcaca7b2b80c3884
com.qulice	qulice-gradle-plugin	0.17.3		9dfc0c5e93e13a95c01ed4a1b585fc44c3adc339
com.qulice	qulice-gradle-plugin	0.17.4		165a439a37f8464d15eb2eb08b68da373156a4bd
com.qulice	qulice-gradle-plugin	0.17.5		b50b628b606bc8cc79ffda237c31650ecf012358
com.qulice	qulice-gradle-plugin	0.17.6		2b59d00cf7f3ec70a4454f428ac53ff42283ed30
com.qulice	qulice-gradle-plugin	0.18		19b959b0094ecd56f6a32cc67f91d95efe5cde68
com.qulice	qulice-gradle-plugin	0.18.1		2eaa5c7c282cb845036b515bb4dad27029d9962c
com.qulice	qulice-gradle-plugin	0.18.10		38e2cbfec4d143218b5655175d45eb2ac9f5f340
com.qulice	qulice-gradle-plugin	0.18.11		4c71f152a3a67e7aa985951b6b52fd38cc343bad
com.qulice	qulice-gradle-plugin	0.18.12		84e7a3778b0aec333488ec35e87d12510704ec3b
com.qulice	qulice-gradle-plugin	0.18.13		c1e6329e76d328143603323a7a74efb0fa0af622
com.qulice	qulice-gradle-plugin	0.18.14		845b6eda3b5e6faab7876a69aa1096064b1482d6
com.qulice	qulice-gradle-plugin	0.18.15		527f879b84f6e01c0863fb4c8ad8360e7130b399
com.qulice	qulice-gradle-plugin	0.18.16		b59e64ef2a60166f4830c5cd9893714f65e2694b
com.qulice	qulice-gradle-plugin	0.18.17		1035055f97b7d4c6922a58d82f88525f4b519e7c
com.qulice	qulice-gradle-plugin	0.18.18		46d78aad87854f20d752345213d49eff5e0562a9
com.qulice	qulice-gradle-plugin	0.18.19		b2749dc30cd02e60637026354666ed4f85a55421
com.qulice	qulice-gradle-plugin	0.18.2		37dcbed5c6e32f4bbc207f8de6a04803334dd292
com.qulice	qulice-gradle-plugin	0.18.3		523594379aa01d3fcf4b72b327f6b4e16af8ded8
com.qulice	qulice-gradle-plugin	0.18.4		0b007a5745e2526592b25d34cdd4cf42b786450f
com.qulice	qulice-gradle-plugin	0.18.5		25eafd26849f18a2ed98d836212a374988269952
com.qulice	qulice-gradle-plugin	0.18.6		eb640555512ab84e7cefae0c939b728e9b2dee1d
com.qulice	qulice-gradle-plugin	0.18.7		934ee2f2088bd5e88041281b2b4cdd1a6446dfd8
com.qulice	qulice-gradle-plugin	0.18.8		0904eba7294f3324ed7a84798317cd1f6947ca0f
com.qulice	qulice-gradle-plugin	0.18.9		b9af0f2f70c07280b23513b1e17ac75b2851de60
com.revolut.recyclerkit	rxdiffadapter	1.0.8		N/A
com.revolut.recyclerkit	rxdiffadapter	1.1.0		N/A
com.revolut.recyclerkit	rxdiffadapter	1.1.1		N/A
com.soywiz.korge	korlibs-logger-macosarm64	5.3.1		N/A
com.soywiz.korge	korlibs-logger-macosarm64	5.3.1	metadata	2c50602aac367019872990bfda7ca450c0893e2b
com.soywiz.korge	korlibs-logger-macosarm64	5.3.2		N/A
com.soywiz.korge	korlibs-logger-macosarm64	5.3.2	metadata	d53c0430c588dadf7d7676c58ba2b6097feaa8d5
com.soywiz.korge	korlibs-logger-macosarm64	5.4.0		N/A
com.soywiz.korge	korlibs-logger-macosarm64	5.4.0	metadata	ff67318e42a42979f20cb77e1d8e8b69e21453c0
com.sproutigy.libs.luceneplus	luceneplus-full	1.0.0		5cd9535ef5909037ebe77acc99142fc551f13956
com.sproutigy.libs.luceneplus	luceneplus-full	1.0.1		17b67c70216fd8efd28c8d52a08982c662485af7
com.sproutigy.libs.luceneplus	luceneplus-full	1.0.2		c1c71cca9acd26b65cd13c4a85a0f38afa0663e5
com.sproutigy.libs.luceneplus	luceneplus-full	1.0.3		34f33c4066af73e6fd1b803ec5f1fc923cdd4736
com.sproutigy.libs.luceneplus	luceneplus-full	1.0.4		9cbe69ed435f54dc189d8572e8cf58c80e43237e
com.sproutigy.libs.luceneplus	luceneplus-full	1.1.0		3173e7718da6fed0d43324f0bdd13461a22a7693
com.stratio.meta	meta-server	0.0.4		99e65252eeae6d904bbb1951183207187471bb34
com.stratio.meta	meta-server	0.0.5		475eafde0dc11f481f70442bfaf908b4ce3b00ed
com.swipecrowd.captainhook	framework-core-server	0.1.0		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.0		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.1		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.10		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.11		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.12		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.13		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.14		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.15		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.16		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.17		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.19		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.3		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.5		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.6		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.7		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.8		N/A
com.yoloho.enhanced.parent	enhanced-parent-spring-tomcat	1.0.9		N/A
io.arrow-kt	arrow-effects-reactor-instances	0.8.0		873c6a2edf29e52b149b0a06be486ff2b13046d3
io.arrow-kt	arrow-effects-reactor-instances	0.8.1		5b541a7103568cad08f1ed40508d7e1d49d63c93
io.arrow-kt	arrow-effects-reactor-instances	0.8.2		6fd15d1260bbdb8e98f1306d6bb26bd901caaa7e
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.1		N/A
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.2		N/A
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.3		N/A
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.4		N/A
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.5		N/A
io.arrow-kt	arrow-meta-prelude-watchosarm32	2.0.0-alpha.6		N/A
io.github.0xzhangke	krouter-annotation-android	1.0.2		N/A
io.github.0xzhangke	krouter-annotation-android	1.1.0		N/A
io.github.0xzhangke	krouter-annotation-android	1.2.0		N/A
io.github.0xzhangke	krouter-annotation-android	1.2.1		N/A
io.github.agdturner	agdt-java-chart	0.2		0cefde1ded6f961411923ff8bca0b96b03a1b1a8
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.0		N/A
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.0	metadata	dd31d47410d2ca823cb076e7f9d01c70c0d70aec
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.1		N/A
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.1	metadata	1afe036e9d5beb6faa592653cd55df1a7f9e7053
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.2		N/A
io.github.ajacquierbret	kotlinphoenix-iosarm64	1.0.2	metadata	1ab5b2440022ce7f79029ad04360f78e27824077
io.github.astrapi69	randomizer-core	8.1		17fa46efcc8711318b531990128b7e2e30cc5619
io.github.astrapi69	randomizer-core	8.2		70bd845e8cb13d8330907fa10b802f2229ff4fe3
io.github.astrapi69	randomizer-core	8.3		1f1525504373d5503682d409ce4c7dbd57fcb4d4
io.github.bluegroundltd	fixtures-annotations	1.0.0		5a36f000bacb3d7f957898d9a8ecab16c6759a21
io.github.bluegroundltd	fixtures-annotations	1.0.1		4ffac26907c50c59669973aa51f48427bed83f87
io.github.bluegroundltd	fixtures-annotations	1.0.2		fe6dba6bb529817930ee7133186d3502b56d3d73
io.github.bluegroundltd	fixtures-annotations	1.0.3-alpha01		5aa48fa572f7124939bd5e32bdf186fdd478992f
io.github.bluegroundltd	fixtures-annotations	1.0.3-alpha02		c654700e6082a6f9d27d3c9321241f51bf235c9f
io.github.bluegroundltd	fixtures-annotations	1.0.3-alpha03		724b6079e72f37e803d7d0b3b407e4a23301ea55
io.github.bluegroundltd	fixtures-annotations	1.0.4		975f996601eeffeda85a2007cdad64601d9dac29
io.github.bluegroundltd	fixtures-annotations	1.0.5		a9eb00fa0651aae5bd59d59ccdf92cabc96d1e2f
io.github.bluegroundltd	fixtures-annotations	1.0.6		80bdabd743fc98ad9c20aff67ffba7f307a726b8
io.github.bluegroundltd	fixtures-annotations	1.0.7		db76f6dc955f93e77c94d3d5f12f67a64e3e9ab1
io.github.bluegroundltd	fixtures-annotations	1.0.7-alpha01		11edffdbe11dd9d09dfe4ddee8d874bf5d6dce88
io.github.bluegroundltd	fixtures-annotations	1.0.8-alpha01		4803d757205717112bc7534ada134af4c9ee01b1
io.github.bluegroundltd	fixtures-annotations	1.0.8-alpha02		92877a8412b05395e0b13980a0ec1dd0e7337f4d
io.github.bluegroundltd	fixtures-annotations	1.0.8-alpha03		16dca7f54e0ec0eaa0512977ecb4ddbfe0905f7b
io.github.bluegroundltd	fixtures-annotations	2.0.0-alpha01		a0d88de732249fe37befa5c203b9e66bca511cc9
io.github.bluegroundltd	fixtures-annotations	2.0.0-alpha02		afef710747f7e7e073c12caa18f0674710904f55
io.github.bluegroundltd	fixtures-annotations	2.0.0-rc01		7fa076f0f7cbeb1f45c283ea8078219b633e2330
io.github.bluegroundltd	fixtures-annotations	2.0.0-rc02		760b6fa670dd3b7c33b73ba8e63a4f472e58719e
io.github.bluegroundltd	fixtures-annotations	2.0.0-rc03		a071692b16ff445c49f4adc17ec58f78cdf701a3
io.github.dalafiarisamuel	contactpicker-iosx64	0.1.0		N/A
io.github.dalafiarisamuel	contactpicker-iosx64	0.1.0	metadata	e7bbc022379dfaa497cffb7f97122c559ec5b66d
io.github.dalafiarisamuel	contactpicker-iosx64	0.1.1		N/A
io.github.dalafiarisamuel	contactpicker-iosx64	0.1.1	metadata	e7bbc022379dfaa497cffb7f97122c559ec5b66d
io.github.gentle-hilt	voyager-tab-navigator-android	10.0.0-rc06		N/A
io.github.gentle-hilt	voyager-tab-navigator-android	11.0.0-rc06		N/A
io.github.gentle-hilt	voyager-tab-navigator-android	12.0.0-rc06		N/A
io.github.gentle-hilt	voyager-tab-navigator-android	14.0.0-rc07		N/A
io.github.gentle-hilt	voyager-tab-navigator-android	15.0.0-alpha04		N/A
io.github.irevive	securesocial-parent_2.11	3.0-RC1		09d07b6c84a0e94cee179a0152d415c55652a63f
io.github.irevive	securesocial-parent_2.11	3.0-RC2		a62d4d712cda676cd3e73ce3031dbaa4091fd373
io.github.jan-tennert.supabase	coil-integration-jvm	2.2.0-coil3-dev1		e46d565f80e7ecec11ad6e7665f09e0f52be3ff5
io.github.jan-tennert.supabase	coil-integration-jvm	2.3.0-coil3d1		e46d565f80e7ecec11ad6e7665f09e0f52be3ff5
io.github.jan-tennert.supabase	coil-integration-jvm	2.5.0-beta-2-coil3		2b28e4b2bbed74c48dbf7a25e737f56ec2d3c46a
io.github.jan-tennert.supabase	coil-integration-jvm	2.5.3-coil3		bc881a2d9a390d172e7bf4bd87c78d368d678964
io.github.jan-tennert.supabase	coil-integration-jvm	2.6.0-coil3		7a0cc09671cfd2663137e5d1fcc46ddbb81f9a9a
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-RC		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-RC-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-beta-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.0-beta-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.5.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-RC-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-6		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-7		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-alpha-8		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.6.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-RC-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.0-beta-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.4-alpha		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.7.6		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0-beta-2-ios		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.0-ios		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.1-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.1-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.1-dev-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.3-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.3-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.4-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.4-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.4-ios		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.4-ios-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.5-ios		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.8.6-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-alpha-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-alpha-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-beta-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-beta-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.2-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.4-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.4-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	0.9.5-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-alpha-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-alpha-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-alpha-5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.0-rc-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.3-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.0.4-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.1-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.1.1-dev-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.2.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.2.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.2.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.2.0-alpha-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.2.0-krollback		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-alpha-3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-alpha-4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.0-rc-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.1-rollback		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.2-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.2-k2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.3.2-no-port		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.1-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.1-rc-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.2-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.5		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.6		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.6-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.7		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.4.7-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.5.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	1.5.0-dev-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0-alpha-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0-beta-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0-beta-2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.0-rc-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.2		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.2-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.2-wasm0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.3		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.3-dev		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.3-wasm0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.4		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.0.4-wasm0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.1.0		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.1.0-alpha-1		N/A
io.github.jan-tennert.supabase	supabase-kt-js	2.1.0-alpha-2		N/A
