br.com.thiagomoreira.liferay.plugins	social-buttons-portlet	1.3.0.0		N/A
org.openrewrite	rewrite-properties	8.26.0		a55f2669b80a2433ec23b9eaa9ddd65ca378fef4
org.openrewrite	rewrite-properties	8.27.0		bbd4269d6f89ac45a2a9826852f7cf51fc436212
org.openrewrite	rewrite-properties	8.27.1		b9d445592d5d7b6d342d463509f7499ba070dc61
org.openrewrite	rewrite-properties	8.27.2		c00c599cbce7c9b0993dd6ead0e6010361a4dc2f
org.openrewrite	rewrite-properties	8.27.3		b0df1c3a90967a4d9248650846b730b691987fd7
org.openrewrite	rewrite-properties	8.27.4		02365ab193a1638b33675b40f647ecec97fce4d3
org.openrewrite	rewrite-properties	8.28.0		394b122fb89620f0e3c025459ffab660b363f324
org.openrewrite	rewrite-properties	8.28.1		4d29859493d3972747b6e577e66831b060b81f82
org.openrewrite	rewrite-properties	8.29.0		16c75967dd566cc471d662a9fe25afd38830e6ec
org.openrewrite	rewrite-properties	8.3.0		06c913c9571d6ad24a624e2026b6d710bfb87a80
org.openrewrite	rewrite-properties	8.30.0		102f80785058eeca59f17980aeb6ddb58e2221c3
org.openrewrite	rewrite-properties	8.31.1		2a98f658e05fe963d1c4fd32c448bc0b038c318e
org.openrewrite	rewrite-properties	8.32.0		41abcb00cc76a3e20aa70140fbab2c3b347b375e
org.openrewrite	rewrite-properties	8.32.1		8a9602b9bed78c40e70ab6498c91c5bde21acd99
org.openrewrite	rewrite-properties	8.33.0		dca03a42b6fa164c429e4d205f100677741c1950
org.openrewrite	rewrite-properties	8.33.1		6e4bdaf95b049073ac6a3facd0d891ad84679511
org.openrewrite	rewrite-properties	8.33.2		4f0a6f4414b7b621f159689fc4c6f3c6708d9c46
org.openrewrite	rewrite-properties	8.33.3		9e24ff61e354034f2c302c30f14c382f6b37a582
org.openrewrite	rewrite-properties	8.33.4		5970306fc13fd5e517452ed5a1eb2bcf3377831f
org.openrewrite	rewrite-properties	8.33.5		1b86c498ab13756476f1ff48b516309e8a355ffb
org.openrewrite	rewrite-properties	8.33.6		79c899b2878e3c849ea1923b25898712dfe0c8f0
org.openrewrite	rewrite-properties	8.33.7		85e0e179a789d604516c0b55b570295c9e9bc9a1
org.openrewrite	rewrite-properties	8.33.8		e3e8d9d9a38d28a696a92596e99fae9625a93948
org.openrewrite	rewrite-properties	8.34.0		8c6f5de83f5d4f6eba94bcd06b10831a4d4c1fc7
org.openrewrite	rewrite-properties	8.34.1		4f98bd1ac6b33c8b61b29cb8758d54db159aa723
org.openrewrite	rewrite-properties	8.34.2		533d6c5829294fb6960cb17aa6740076cefa9945
org.openrewrite	rewrite-properties	8.34.3		866ee74cdde2489a01202bfc0ffb5f5ccc705d00
org.openrewrite	rewrite-properties	8.34.4		c06df3bf82cdeda44911be0797e5262ecf12d030
org.openrewrite	rewrite-properties	8.35.0		a90759e7526a38d6e04ccda1d7c096b7b3f9dcc3
org.openrewrite	rewrite-properties	8.35.1		85890fd92709bc486ed5be88549a3626786250ae
org.openrewrite	rewrite-properties	8.35.2		d788af91cfa6042de9662a616402cb63d3b703d1
org.openrewrite	rewrite-properties	8.35.3		192981a212cbfd7e629338a65ea6a6626735d64f
org.openrewrite	rewrite-properties	8.35.4		5d6cb0f4808489f7143f82ce7e198760ec702be6
org.openrewrite	rewrite-properties	8.36.0		6db16e5a73fb8c5a5798f9226fcd00f592092438
org.openrewrite	rewrite-properties	8.37.0		d3b7b54e887859dae7a1d9e1e9d65514ea78c53d
org.openrewrite	rewrite-properties	8.37.1		10993cc3f385b7983015ced5d0c182ef382cbc28
org.openrewrite	rewrite-properties	8.37.2		e917de1b480f4a3f39f810247102bc0d08c0f7ab
org.openrewrite	rewrite-properties	8.37.3		c5778fb354ba0ddc89745fe40fedd73fef976cce
org.openrewrite	rewrite-properties	8.37.4		b7e766c5cc4b8787b2102b25993a2f5ccfaa0c35
org.openrewrite	rewrite-properties	8.38.0		fdcd5dc8f63f0467895c40b44f0692bd49ac04de
org.openrewrite	rewrite-properties	8.38.1		8d4dcdd916dd5acab8aae3285fdec15adef75563
org.openrewrite	rewrite-properties	8.38.2		98b72d772ef14d1adb103a1656cced2e012334e5
org.openrewrite	rewrite-properties	8.38.3		1e76056a509ce813d8f542804fa8a416c1a70960
org.openrewrite	rewrite-properties	8.39.0		c952644207d713fd5d3e51b3162a79513f846dfd
org.openrewrite	rewrite-properties	8.4.0		b2cdf7e53bc0ec3e9e115979e46cab9d18290a9a
org.openrewrite	rewrite-properties	8.4.1		f810b814681cc002fa252cf8e50ef86f318ae175
org.openrewrite	rewrite-properties	8.4.2		83582c214f0d5959fe021a4ee5dddb9332eb43c7
org.openrewrite	rewrite-properties	8.40.0		1b65d43c3c315dfcc384626b19376ec21366f97c
org.openrewrite	rewrite-properties	8.40.1		e9d4ec2697134ffcc0685b902bbec332d3250b5f
org.openrewrite	rewrite-properties	8.40.2		4a0a5635ab054d2234c7890d03bd0377728bfead
org.openrewrite	rewrite-properties	8.40.3		fa9da0c227f538ff8239a2de65a61c9258391262
org.openrewrite	rewrite-properties	8.41.0		5fe011e0fcec7d30a96b36fdd2c3132114aefbae
org.openrewrite	rewrite-properties	8.41.1		d1b5874cf18d0cbd385c12f2ced5491dde8248a3
org.openrewrite	rewrite-properties	8.41.2		da183cf7985efb311e356c1460bf26c8aadaf1aa
org.openrewrite	rewrite-properties	8.41.3		a517b9e59026ff7b66bed1ee49aa6d328fa90c16
org.openrewrite	rewrite-properties	8.42.0		081cf42e97d1df133f541bfa92cc3446625ebacb
org.openrewrite	rewrite-properties	8.42.1		1f81088008131f3272804a9d5b07fcaeabfc85e4
org.openrewrite	rewrite-properties	8.42.2		8ffddd433a2c7ade8e23e71a9420c383667cb3bd
org.openrewrite	rewrite-properties	8.42.3		c0e99f00a0e7a804a1124efbb29aab9811d3f542
org.openrewrite	rewrite-properties	8.42.4		7c33eade223578789deeff850363b9dbc649d413
org.openrewrite	rewrite-properties	8.42.5		437ee38c0d54f6b13de5cd6f7405e259f8dfb5c2
org.openrewrite	rewrite-properties	8.43.0		7910dc7a6ebc5c15ff95c903e76d6f6657e59d32
org.openrewrite	rewrite-properties	8.43.1		f01be83380cd498af90bc86198522de055f0732c
org.openrewrite	rewrite-properties	8.43.2		59cf6b126d6bfabb7d48e3718902c0653b5fe50d
org.openrewrite	rewrite-properties	8.43.3		82ae55bbfb3237e35a9b305e219850512540f02b
org.openrewrite	rewrite-properties	8.43.4		372eaa4984b3f31251bb1a8a06d501affdb0c232
org.openrewrite	rewrite-properties	8.44.0		ad86f5d900263ad1a7d5c276e0e6aa35f80c8b6c
org.openrewrite	rewrite-properties	8.44.1		51286dd2ff41126018c44014ec3afcc1710f49ed
org.openrewrite	rewrite-properties	8.44.2		40d41921806dc2aa548ae365a153e1e851958acf
org.openrewrite	rewrite-properties	8.45.0		b86f7ce670fbbb404e459391b5888e49de7a0c22
org.openrewrite	rewrite-properties	8.45.1		d9b372f6a3a1878d4b534cbb96fefa71361a2a8b
org.openrewrite	rewrite-properties	8.45.2		ee52cc0e47026887820ddc61026839176f27c9ea
org.openrewrite	rewrite-properties	8.45.3		819af4d376b69c0866d3e9e28240dd62e42549a0
org.openrewrite	rewrite-properties	8.45.4		b062b22f158b8491b0acd5bd3204e9059ac41cee
org.openrewrite	rewrite-properties	8.45.5		703d9f2502dabced3f4f3b901e5133d35d29fd0b
org.openrewrite	rewrite-properties	8.46.0		04d3b457583c4d66879058bbb11a3e0c29201084
org.openrewrite	rewrite-properties	8.46.1		c0e8719dbee40f985aa7608be64d45912f143f36
org.openrewrite	rewrite-properties	8.47.1		ef6eb87e5349c88684a5b83d708a29e53767df82
org.openrewrite	rewrite-properties	8.47.2		a14e7ebcd3f72d7e82e952fbe0ce7c11f81ad2e5
org.openrewrite	rewrite-properties	8.47.3		5112ccad48e25bcdd7005ce87710819446013470
org.openrewrite	rewrite-properties	8.47.4		3059d14cd69b33b26c2db09a32ea433b25af2a5d
org.openrewrite	rewrite-properties	8.48.0		701d2faa8d577837b42dfae5222b562b8f73b23d
org.openrewrite	rewrite-properties	8.48.1		120d1915b0335f02a3c95032b041816d805c9fb8
org.openrewrite	rewrite-properties	8.49.0		1e85ec04e0123ceb03b63120e9349eefc58b2efc
org.openrewrite	rewrite-properties	8.5.0		b32d84f77ec2e04d9d7c86b2b060b01a4a1bfb47
org.openrewrite	rewrite-properties	8.5.1		c66cf8b0f1d60553798c51998b7cda487b0e72af
org.openrewrite	rewrite-properties	8.5.2		852f2ad33a2b673c17b69b64f5ee864c1415de9d
org.openrewrite	rewrite-properties	8.50.0		4bb5f2db8a0e6e2af5871394708ff9f807907330
org.openrewrite	rewrite-properties	8.50.1		1fd737dcd281090287757961029ade8ffaa48c9a
org.openrewrite	rewrite-properties	8.50.2		9244573fa9093d099d8598c3f57606bd56f93e34
org.openrewrite	rewrite-properties	8.51.0		7919d72b89283128fcd14e5f0caa9458b0c4abe0
org.openrewrite	rewrite-properties	8.6.0		73f9c78e0513901bd98fb81d450f6aec2da877a8
org.openrewrite	rewrite-properties	8.6.1		191b47b04f9578c3be35ee82116f92dae280f83d
org.openrewrite	rewrite-properties	8.6.2		1b892f2939bc5ff2474b771a74f095adad0ec222
org.openrewrite	rewrite-properties	8.7.0		a97384d9050f247a0ecca2a1b06545dd5a8b37c2
org.openrewrite	rewrite-properties	8.7.1		03bde4d1f7f539aa47bb3a4c3544952f85efab68
org.openrewrite	rewrite-properties	8.7.2		666739552dfe18fe77e5a0b1f701448e213f052a
org.openrewrite	rewrite-properties	8.7.3		5877d2484fe50f3ff164ea11cbe289b20ed6dfb6
org.openrewrite	rewrite-properties	8.7.4		13fb94b0d92a4c70dbc10f0d4840970857758955
org.openrewrite	rewrite-properties	8.8.0		e2e8e24bca469995680108bf7cdc5f03fd31d338
org.openrewrite	rewrite-properties	8.8.1		16c5415055c867bc3c60afd4e27d1e0a34707e3f
org.openrewrite	rewrite-properties	8.8.2		3ebb483c78b3fdbf80d0bb2a10829e6f0740e71a
org.openrewrite	rewrite-properties	8.8.3		9fd7732d6b3419680381b0aabc050e0d9319e94b
org.openrewrite	rewrite-properties	8.8.4		f29f253f8585e507bffef5ab8e174bf2171d1087
org.openrewrite	rewrite-properties	8.9.0		8c36e41c5368de137e868477689e0681ce35dd78
org.openrewrite	rewrite-properties	8.9.1		657138c027ee61af385a32dfb8e2524dd9bb7dca
org.openrewrite	rewrite-properties	8.9.2		9c4406789e08fe507b5ec62da92823431c9fc2b6
org.openrewrite	rewrite-properties	8.9.3		1b46b48a8255793f6286f55a874d6597a4037c4c
org.openrewrite	rewrite-properties	8.9.4		5bde5163ea062c845b128f02c72e924132744616
org.openrewrite	rewrite-properties	8.9.5		0d7b5443d707f102b3bd0d54381fadd23ed5e8a8
org.openrewrite	rewrite-properties	8.9.6		9527b2df9254822ac6ba89c4b91876947493f91b
org.openrewrite	rewrite-properties	8.9.7		6b17a68a46836776a9ddb29ade4826b5e052b9dd
org.openrewrite	rewrite-properties	8.9.8		79b7c58be3000e259ff29695023686e9b84129cc
org.openrewrite	rewrite-properties	8.9.9		9c292433f642b829a44928595ba91b91d7fe211b
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0		3b72bc62a5d5dcd831d88dba0d1bd6a1d0abb6ca
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.10		99b035ea9e97040bed65a2f959f27bd503d77385
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.12		dc3d33e64d74ef8a3834c6649dee535173102ada
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.13		08bf5c2ae4e0f8ec8b4d8b700a8e7481ac30c0e1
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.14		5ef0b44d491ddde135c40c7fc4aae23604842eea
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.15		1bee17fc24704d6337f1f127037640f150bc5c8d
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.16		1ec08af61fefea9ce3933244e8b7395fdc1a10dc
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.17		0762ba427f9e4745faa3b84dc4f63b86393f4389
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.18		30239dbb56facda3f0f095152b6021a1c85fbd98
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.19		a35ef6b1496cf1238da98d73666719b18aa0dbae
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.4		fbfc586492729d11b6ef81d905eba095995065cc
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.5		650d97939a72b61af89e2fe78f18c0a2da2a1400
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.6		94fd39bb52a918c99eb75162b5e10329f383328e
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.7		5eff8c6261c6086e27f86e558cc34bac473ac9fd
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.8		93c45339576b48109230a47011e773c0bbd6d615
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.1.0.9		0d0f51140c53f99192dd24a09a8f295f2aa940bb
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.0.0		47b5f40c5f3c94628942f65cf3788e7b50638b2f
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.0.1		06cfd1ed1f05be05d35efefdef31eca38e58ad59
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.0.2		c7255b7e3627840134b66f27565b8a8afd4dcb49
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.0.3		5056671d719997090610dc0b89726b6be20e207e
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.0.4		38984b521c96bb90544d7fc6143ef3dc21cf3813
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.0		0f86db135847da8a574237181968e90511ef6820
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.1		2bbbac1867543e09404defe37f77af0e85864a75
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.2		5fb9e4bc9a5153e13067707c3de84f64f42afdf0
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.3		13c51057d7b6f0a46eacfa10955ad82fb3ab31f9
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.4		450075358427825a2dec4abbe37f92875f366648
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.5		0bddf8a976ecbc22187d6191a5565ebfac802116
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.1.6		d132691eab3642f7b9ed0742727f3daec4932d0c
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.2.0		38231c0f67c528f8f0ae29f31a07db468e463f01
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.2.1		92adf8ba105cb8a0791693ed9919441eaad513a6
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.2.2		946bca8c428adcedcc5ecc436e8657de9694b435
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.2.3		b635dab844f730ca52275dfc64dbbca367c5caa4
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.2.4		a8e8d497fad9c75029f2ba56a5215c3ee48b1906
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.0		6c6e5b0f06f9ccc70b32fddfd963be7604a88684
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.1		3e8dd69eaf3a67b7c20b36bc474d1418d77856ce
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.2		779b6fc09a2ee4533e5c378897d6fcba5432f124
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.3		e0cec1a135ab81d51749eeb25608a377fafd1d46
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.4		a02500cfe6b1a38083424b366db69dc2bbcd86a6
org.opensearch.migrations.trafficcapture	trafficCaptureProxyServerTest	0.2.3.5		70cce96a6b9f8323ec267e934f8c1c43d3fa8e21
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	10.0.0		ed8ca566f39506ebaffba3ae52fa3cf44dea47b2
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	11.0.0		c4fc2094468ca3da2bbd81e571a988c3881c54db
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	12.0.0		134c85318465c6e8546049a47f6c4d5072f32f2b
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	13.0.0		840bd046b20c5108f3ebe6f054caf3d716c6e4e9
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	14.0.0		4187e9e1c8d9316be4d0289e492ee031a6f8d204
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	15.0.0		05a253a92c42b67329fc211e698aec282831e2bc
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	15.1.0		cff79adff880c455851fdec6735256520bddd225
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	15.2.0		954090b8ce565d50c52904fe1f9a3be44524afbd
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	15.3.0		8df29fb80b14dc37725b07157cd9c4d1eadc9777
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	16.0.0		dff3de086e596312befe0917f8827d2a747446e0
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	17.0.0		2c31212decdbba5ce8610af174aa95dc18a7012b
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	17.0.1		f29708f2aa3e050d06c259d7973591052622b4e0
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	17.1.0		6e3add0eb744c5243a57cc1fd895467b08e45699
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	18.0.0		674ea0792a85c7a97b2c5c5c1f393c0fcbace3cc
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	19.0.0		6de2b1a3a0fa047fed0b1147bd902ba1380aea4d
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	19.1.0		4a0d155984c3fc6b5ff982d569999fb865836278
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	20.0.0		8e3768afedc6949dc15d6dc7aac6d4e34c504f14
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	20.1.0		e020e131aa859faddc3dc5bd670fea04e9caa09e
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	21.0.0		c6ba95b7c2f5af42aea31ad54ae2bcc2774cc9ba
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.0.0		ba97ed36295d30f7b620fd55085ba7618e037e30
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.1.0		dd7130af20a9dcb676921ac931904ec12a907ce5
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.2.0		1c371b8d9ab621937ce926a0e384563d9512a5bc
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.3.0		5b81b8ed4807ccce250d6d7d74b7f26dd184a694
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.4.0		d3a3c5e6c80574bbe9df014f23e08b1ac1571de0
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.5.0		6860a0f610f57f4f518ca4e73a42577a99331899
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.6.0		5303fee51960cd41419a88c489b2b1fb7e5da845
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.7.0		e6691d61b304ecaf7c3f34e1d0fe62fd8d110236
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	22.8.0		bf8abec376058f96e1a7ee539b1a6a4b70eea813
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	23.0.0		5afac6f4062e3cdc8eac357a96a3a8844a3a5167
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	24.0.0		d2e7b47006a8331e53dcc6e0e528a32617b69cee
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	25.0.0		2bc0d5fad3cbfac85a022933cc0012a43c68ef35
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	25.1.0		527c1aa52b8a0b99a89935d9b0a8d6c80a262e38
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	26.0.0		cb7727d73d66287cf4770d7c964c6c067c619bae
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	27.0.0		543caf311450776230a772dc8e5f20cfec29d31d
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	28.0.0		5001ef6ed624d1a1e7075dfc5eccab2bffba8133
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	29.0.0		de4565a7a1262b5b7daa1bd40cf1e183ff9b072b
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	29.1.0		ac7b425afb9db84e5548fc7277cf4832f3b77227
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	30.0.0		d33b21feadb4d79c07b5d5fc884ab7de6541e0fb
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	31.0.0		b8e07527424c01b555f9a395f5b0b45f3bb5c570
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	32.0.0		0f1a25f6f4e0ec279bb1d6235433ae2ee3416530
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	32.1.0		37e81e0c8b6e30b81c869aab416ddac95ff08164
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	33.0.0		38aeee53c2cdff3c7266d5f2276b5bf480316982
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	33.1.0		dba39223a28407333125be44f2ef7358e2d045d4
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	34.0.0		56c7f17d305d2124cc3a2d1e9de85d9a5ca6cc6b
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	35.0.0		7e796e831f4e2a44fe947d03c9866b1eaa22fb42
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	36.0.0		a4eea75286036b94f63c6b9231891583577ec041
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	37.0.0		944793aefb70846d8d4500132dcd8b1a626a65b7
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	38.0.0		84967c07e6d156b5b7e410236689fab3058ba7dd
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	39.0.0		d43b2c9ca0f54e8fccf0051729f49471cea896fe
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	40.0.0		680508ff1c851897481804abf068d64f99493a1e
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	40.0.1		5ccee103342b0adce5de9ad3390669c9f8fc16bb
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	41.0.0		a7feca6f9bfc48b12b7b897245a3f359e2da00b7
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	42.0.0		011f586103fd57f1cda0d655d7349c2540bd43ef
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	42.1.0		bac3348359c671d297dee0290ee3bf7d5c322307
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	43.0.0		33f4e98609b10e7385c4c5e0f35ab2cea204b84f
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	43.0.1		6d69df29134f3a1a6336b6784fd233563a06f61c
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	43.0.2		31d9222aee652bf950199592f516ea1eabdade2b
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	44.0.0		08136d001a7c6a137dd790b8abffacebda5531d1
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	45.0.0		f38b4188801a288f09dcf7389a2ef6678a63ed5a
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	46.0.0		7e806db7c37b37f4143d74cdc0723b68137d1e8e
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	47.0.0		eef361c87dd82e320ab7b0e6cd9de80a947812ca
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	48.0.0		bb40dddff409e9a9140d4b329d9c0da3234d4b96
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	49.0.0		24594bc2551df4c781623c79f57aaa2e70edbc3d
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	50.0.0		b108f25479e09593a20be7cfbc72dc46d2fa67a2
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	51.0.0		54603911a0ac9d2e42a36b5d3dbde7f937f8abe0
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	51.1.0		1eab2c6f7b5b85d6efd72b125c6c6e339365bae9
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	52.0.0		579b27a1cbbe3ce208f48019b226046d903ed926
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	52.0.1		0c6c0e4b8e42f87f454b739db152dc293764e790
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	52.1.0		aa1391de3986f855485872cc558a9d5ca777d589
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	53.0.0		325f068ecc06fdeb51e3d665ac22033732f44703
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	54.0.0		945c5605cc331776cacd4018f2e3c9ee119f2ba9
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	55.0.0		867deb449cb6c1ff2d70ddf95bead145b785eb27
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	55.1.0		54243d5228595438bbabf212346f185b9b803b8e
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	55.2.0		2756f8d5f798c8162ff91d7980a9a477f8812402
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	55.3.0		d306e94d595aea8441c2ce9d229893a2f2954cbf
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	56.0.0		a6c941f936b2091a8564f4d8e163c346c03332f7
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	56.1.0		880cb00ca9ff69f0f87f7eee30b2b40bcf76b94f
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	57.0.0		43f323616f1f16a830f41120275e0ba1179de8c5
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	6.0.0		e76213a083e010b2fd0b4c6b90d0bc9799e2dd83
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	6.1.0		7daf508b77aefe7a5e16db44435a44491fe934e0
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	6.1.1		719e0df8b6fdcf980fac6ac446b9994cb97c6678
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	7.0.0		4169d1aa4e73499f621fe68bdab11b19ef68c235
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	7.1.0		82722a5cabd8af40fab3fa99684cc9baa749040c
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	8.0.0		1135a7516ab53c66c1be98c2f25e3be56d91933a
org.ossreviewtoolkit.plugins.packagemanagers	go-package-manager	9.0.0		c65fd8bc101fd2ad7bc61fa768f4c72538f0849e
org.projectodd.rephract	rephract	1.0.0		5926bbc31596039ddace0abfe860f8aca140679a
org.projectodd.rephract	rephract	1.1.0		8d0a21e086e0433062df5efa8861e84b45b95932
org.projectodd.rephract	rephract	1.1.1		90620013088d5e04f15067bf6216c21a1dd0c485
org.projectodd.rephract	rephract	2.0.0		ec96ddab5c2541dcdc17b279d1a22fbe51c34619
org.projectodd.rephract	rephract	2.0.1		a56465cb8bf50faa2ba831eec226de9db0fc1426
