app.cash.treehouse	compose-android	0.1.0		N/A
org.slf4j	slf4j-log4j12	1.0-rc2		b803129a61e4edc2bb9a48b43e394a41be55f847
org.slf4j	slf4j-log4j12	1.0-rc3		d55f068a1a30c05ab960192a129c54099fd07b08
org.slf4j	slf4j-log4j12	1.0-rc5		938a9f6ccab723eaae0c003ecdc7fa9a7e792c8e
org.slf4j	slf4j-log4j12	1.0.1		041346f93eee30d27e6bc53f3e597bbf60f7c2b2
org.slf4j	slf4j-log4j12	1.1.0		a0b8eb01e384aa5fd3baf8aebaa59e33024071a0
org.slf4j	slf4j-log4j12	1.1.0-RC0		572c7837025189ba4b6eacca0c35a9ee93e4eddb
org.slf4j	slf4j-log4j12	1.1.0-RC1		4e4f5caef093abc76dfc3415a29d362bab7a68c9
org.slf4j	slf4j-log4j12	1.1.0-beta0		5cde3161b0c6b2fffcbcb17e412de4bbeaeae9c3
org.slf4j	slf4j-log4j12	1.2		f42ee97005d5dfaa9ee6895a71c4757bd4eb9a47
org.slf4j	slf4j-log4j12	1.3.0		161f53a665455fde151fddeb14e450c2ceac4073
org.slf4j	slf4j-log4j12	1.3.1		e064585e111073546762ce9c443e89940737eb0d
org.slf4j	slf4j-log4j12	1.4.0		33e5b9e9a2f667d19be13128676c14197e87f5f9
org.slf4j	slf4j-log4j12	1.4.1		c2b24d22eca02cce1eaed7905946b6773e213630
org.slf4j	slf4j-log4j12	1.4.2		74276af9ecf03f84d04ecf9c78a0d7bdf154c895
org.slf4j	slf4j-log4j12	1.4.3		f670f260822311eb487993c38256757964aa5539
org.slf4j	slf4j-log4j12	1.5.0		aad1074d37a63f19fafedd272dc7830f0f41a977
org.slf4j	slf4j-log4j12	1.5.0-M0		d376190e7bc62d2a1cac44680a5446a42d29f30f
org.slf4j	slf4j-log4j12	1.5.10		08274abbf7065ca15cf877d199a8bf75dba87f36
org.slf4j	slf4j-log4j12	1.5.11		c3fbec782ff5fc7fa50cfeeb67502ded9efd58d9
org.slf4j	slf4j-log4j12	1.5.2		f7dd2d714d5abb161b4141660ce0d3a7a3e3dd22
org.slf4j	slf4j-log4j12	1.5.3		b0af430efde81e2ece46d76faf94995a995873ae
org.slf4j	slf4j-log4j12	1.5.4		fd25e58da35b3671457acfdfdc28b7c31a0605ee
org.slf4j	slf4j-log4j12	1.5.5		2b242fe2c9f5882d0ca0cf3234196ef02e40dc96
org.slf4j	slf4j-log4j12	1.5.6		688d569f0d3548f2bc7bf1648aba297312b0076a
org.slf4j	slf4j-log4j12	1.5.7		139c3ddc33fe53715c30a56a1ed72683fa931be6
org.slf4j	slf4j-log4j12	1.5.8		da00a151c4db31b5be23e5f2b9f528735fddc384
org.slf4j	slf4j-log4j12	1.5.9-RC0		807ca8ccba8e0f3d694caf88793fc01e9059c013
org.slf4j	slf4j-log4j12	1.5.9.RC1		4d2008e9d78d924f3c5c5f83dba73fc89ab91832
org.slf4j	slf4j-log4j12	1.6.0		63810ca9ef9726b38d31b061670dafc951415671
org.slf4j	slf4j-log4j12	1.6.0-RC0		4221775660364b284d25dd6a59c5b5f281b38871
org.slf4j	slf4j-log4j12	1.6.0-alpha2		542a42ecbf0d5ad88914cee563c6210df6928802
org.slf4j	slf4j-log4j12	1.6.1		bd245d6746cdd4e6203e976e21d597a46f115802
org.slf4j	slf4j-log4j12	1.6.2		7dd950c7eeb3004a91720ba8782aa0ded9037110
org.slf4j	slf4j-log4j12	1.6.3		03675182d86eac13789e56b08eb674269b7c7e5e
org.slf4j	slf4j-log4j12	1.6.4		6b4973e0320e220ec6534478d60233fd1cc51c9b
org.slf4j	slf4j-log4j12	1.6.5		2d762b2706a5535bd306b04b323e0011faf87f23
org.slf4j	slf4j-log4j12	1.6.6		5cd9b4fbc3ff6a97beaade3206137d76f65df805
org.slf4j	slf4j-log4j12	1.7.0		8837262ff98225a81608b8c11aea642d9449228b
org.slf4j	slf4j-log4j12	1.7.1		c254fa7095fddfe3e9c7e7ff3ef7615788fd4535
org.slf4j	slf4j-log4j12	1.7.10		b3eeae7d1765f988a1f45ea81517191315c69c9e
org.slf4j	slf4j-log4j12	1.7.11		93ed122f011567a03faff00c06ee4b68a1f5b8ac
org.slf4j	slf4j-log4j12	1.7.12		0485f77901840cf4e8bf852f2abb9b723eb8ec29
org.slf4j	slf4j-log4j12	1.7.13		55517a839e93c29d8a6ce8d8504a3e124e3a5a2f
org.slf4j	slf4j-log4j12	1.7.14		7f4a597d90aed60331761a6fe3ad4f55bbfc544d
org.slf4j	slf4j-log4j12	1.7.15		7da3b3a3dcfff665be34ff355abdd70aa4f8e5bc
org.slf4j	slf4j-log4j12	1.7.16		54c6dd23a7c420e40b8848e962d5f2a3534260af
org.slf4j	slf4j-log4j12	1.7.18		1afd498e56689f56d2205d16a606e58db20698ac
org.slf4j	slf4j-log4j12	1.7.19		3a9758a59e7d35e5d2218903816114af78bbac5f
org.slf4j	slf4j-log4j12	1.7.2		7539c264413b9b1ff9841cd00058c974b7cd1ec9
org.slf4j	slf4j-log4j12	1.7.20		15b4332f9b388bdb49048eb09082b015180e4f14
org.slf4j	slf4j-log4j12	1.7.21		7238b064d1aba20da2ac03217d700d91e02460fa
org.slf4j	slf4j-log4j12	1.7.22		3bb94b26c2ad2f8755302aa9bf96f03b23a76639
org.slf4j	slf4j-log4j12	1.7.23		370c7fd15b31931e2127bbb0a717c5047030e7cf
org.slf4j	slf4j-log4j12	1.7.24		309d7b29b14573c05d4c69cc7e44da0cb17212d3
org.slf4j	slf4j-log4j12	1.7.25		110cefe2df103412849d72ef7a67e4e91e4266b4
org.slf4j	slf4j-log4j12	1.7.26		12f5c685b71c3027fd28bcf90528ec4ec74bf818
org.slf4j	slf4j-log4j12	1.7.27		71c421d4974d1bf09f06502ed50d85662360847c
org.slf4j	slf4j-log4j12	1.7.28		9c45c87557628d1c06d770e1382932dc781e3d5d
org.slf4j	slf4j-log4j12	1.7.29		92df0e670a2373f4f90d3dab158a5219c68ed4eb
org.slf4j	slf4j-log4j12	1.7.3		8c2d3617cd3d3e5888a364a073c963a8329d5d40
org.slf4j	slf4j-log4j12	1.7.30		c21f55139d8141d2231214fb1feaf50a1edca95e
org.slf4j	slf4j-log4j12	1.7.31		77f6829fb450ba38bf0cbfdf3706bd180617d1b4
org.slf4j	slf4j-log4j12	1.7.32		1e225e45fd0c339284c7dcd87cc7a92665d6d559
org.slf4j	slf4j-log4j12	1.7.33		8498f1d7d2bed27b8b6875e83aa14c3c1ce838ed
org.slf4j	slf4j-log4j12	1.7.34		N/A
org.slf4j	slf4j-log4j12	1.7.35		N/A
org.slf4j	slf4j-log4j12	1.7.36		N/A
org.slf4j	slf4j-log4j12	1.7.4		dd42c6947f7d86a1574d851b80ae9b3015c251cb
org.slf4j	slf4j-log4j12	1.7.5		6edffc576ce104ec769d954618764f39f0f0f10d
org.slf4j	slf4j-log4j12	1.7.6		6953717b9850aeb26d1b8375ca07dbd9c50eca4e
org.slf4j	slf4j-log4j12	1.7.7		58f588119ffd1702c77ccab6acb54bfb41bed8bd
org.slf4j	slf4j-log4j12	1.7.8		5ed7aa3efaab931d84c752a187a2c07068cd5afe
org.slf4j	slf4j-log4j12	1.7.9		5586044ba34544a9318bd7508f738dc967cd5e99
org.slf4j	slf4j-log4j12	1.8.0-alpha0		333e1ebd48a6898d693d1cf6bbf6aa1b8a351438
org.slf4j	slf4j-log4j12	1.8.0-alpha1		9028e16da20e6e695d98ec2cd3b0e5c2829e0bc4
org.slf4j	slf4j-log4j12	1.8.0-alpha2		36c53d2a10919a190dafb9379d465ab178684c09
org.slf4j	slf4j-log4j12	1.8.0-beta0		4a77b2ca63ae7f5120f00fdf69c1946fa75a58ac
org.slf4j	slf4j-log4j12	1.8.0-beta1		9781199517a67bb63cf0498a4e2022e3d029ac07
org.slf4j	slf4j-log4j12	1.8.0-beta2		ee99e18c77147a4d7619a06683e70e741b95641b
org.slf4j	slf4j-log4j12	1.8.0-beta4		23ee118e14ee9c2d61c3b0ac6e1cfadc2ccb9865
org.slf4j	slf4j-log4j12	2.0.0		N/A
org.slf4j	slf4j-log4j12	2.0.0-alpha0		870a5f14f33e0d48aa2cb0c53b420a89008a2906
org.slf4j	slf4j-log4j12	2.0.0-alpha1		6d98c900c5182100f02347e46765c0fd841ad2aa
org.slf4j	slf4j-log4j12	2.0.0-alpha2		36234c7f495e9ffa10ff35396285c80bacabd805
org.slf4j	slf4j-log4j12	2.0.0-alpha3		16bbc1804dd3f27abf94d2a2c3570456551fa63a
org.slf4j	slf4j-log4j12	2.0.0-alpha4		8366bca86ed8d088ac300996e483eeb7cda65660
org.slf4j	slf4j-log4j12	2.0.0-alpha5		4fc426871043072f334bc1ea07dfb98735c7ece9
org.slf4j	slf4j-log4j12	2.0.0-alpha6		5d58d2fce96a1637c6547987053bbb678f456cea
org.slf4j	slf4j-log4j12	2.0.0-alpha7		N/A
org.slf4j	slf4j-log4j12	2.0.0-beta0		N/A
org.slf4j	slf4j-log4j12	2.0.0-beta1		N/A
org.slf4j	slf4j-log4j12	2.0.1		N/A
org.slf4j	slf4j-log4j12	2.0.10		N/A
org.slf4j	slf4j-log4j12	2.0.11		N/A
org.slf4j	slf4j-log4j12	2.0.12		N/A
org.slf4j	slf4j-log4j12	2.0.13		N/A
org.slf4j	slf4j-log4j12	2.0.14		N/A
org.slf4j	slf4j-log4j12	2.0.15		N/A
org.slf4j	slf4j-log4j12	2.0.16		N/A
org.slf4j	slf4j-log4j12	2.0.17		N/A
org.slf4j	slf4j-log4j12	2.0.2		N/A
org.slf4j	slf4j-log4j12	2.0.3		N/A
org.slf4j	slf4j-log4j12	2.0.4		N/A
org.slf4j	slf4j-log4j12	2.0.5		N/A
org.slf4j	slf4j-log4j12	2.0.6		N/A
org.slf4j	slf4j-log4j12	2.0.7		N/A
org.slf4j	slf4j-log4j12	2.0.8		N/A
org.slf4j	slf4j-log4j12	2.0.9		N/A
org.slf4j	slf4j-log4j12	2.1.0-alpha0		N/A
org.slf4j	slf4j-log4j12	2.1.0-alpha1		N/A
org.sonarsource.javascript	standalone	10.15.0.27423		6273aadeb4a6f8fcccc8ab30f28641741dc894e1
org.sonarsource.javascript	standalone	10.16.0.27621		f336ed88befb0c6bebccd301771878e7017052eb
org.sonarsource.javascript	standalone	10.17.0.28100		6ee1c6e73e3a5deb35889ffe3b1bfd6d43e21ddd
org.sonarsource.javascript	standalone	10.18.0.28572		b169182acd27226e6e29c94567279c016a043e7d
org.sonarsource.javascript	standalone	10.19.0.29100		fef97040d282e1b4eef09afd19cd2a90bfb6ebe0
org.sonarsource.javascript	standalone	10.20.0.29356		cfe3d266255f4979ec3b6236310e234ed2f5fbb6
org.sonarsource.javascript	standalone	10.21.0.30473		586e728018d3947e6c779d322623c9dee8662f15
org.sonarsource.javascript	standalone	10.21.1.30825		b5273a80bd1cca7be7683948dd724c89b5a265f4
org.sonarsource.javascript	standalone	10.22.0.32148		b11f30875a6db309fd27e2793a9726c76badab89
org.sourcelab	kafka-webview-plugin	1.0.0		2e9afb5f452bc33b170be34be6e51f3214fd2377
org.specs2	specs2-core_2.13.0-RC3	4.5.1		c43f196e2fa2a29e49f626776463d16c76dfdb0e
org.trellisldp	trellis-namespace	0.12.0		8d7e31290cbb86c6d4e42b09c0a8682740c54f3a
org.trellisldp	trellis-namespace	0.12.1		03706bc737ed535d320b2bc5f54751a4dc1cc2cd
org.trellisldp	trellis-namespace	0.12.2		81e27074377bd82b4df741b68e2dbc67d23de625
org.trellisldp	trellis-namespace	0.13.0		03aab26c6d68d7c20db85b5aee4acf8671a12b26
org.trellisldp	trellis-namespace	0.13.1		2113740ada36156de5b9f8bef2dfd84117054216
org.trellisldp	trellis-namespace	0.14.0		fca9d351c5b7af6c09fb08df8eac605e80608d21
org.trellisldp	trellis-namespace	0.14.1		433f469d19313dc0d9bb7b715e602c8ad2631250
org.trellisldp	trellis-namespace	0.14.2		f70e676d4b21a87851be977ac62a3e43e0fe7626
org.trellisldp	trellis-namespace	0.15.0		25ec6e1ccf2edf2797e9a8387a5bb7ec30220faf
org.trellisldp	trellis-namespace	0.16.0		2e1f09b33363acc61d0a90005d8b2b9e45bf2742
org.trellisldp	trellis-namespace	0.16.1		cb9faf2bc0ba6cd82a63618904e9f6b2daa5c0dd
org.trellisldp	trellis-namespace	0.16.2		54abca215690831d21b71bf5a5fe5a3365a4d939
org.trellisldp	trellis-namespace	0.16.3		d939cf036a89a7171b2008b0fdf75a70144ab9b6
org.trellisldp	trellis-namespace	0.17.0		5ac242f7e7aeefa9df17978280e708939a258f2a
org.trellisldp	trellis-namespace	0.17.1		cac8778f07e0b70c7d228a6e0eb5b83f41c8b90b
org.trellisldp	trellis-namespace	0.17.2		e77c25df50bbf02660b1445a44a1ccc90e7ef35d
org.trellisldp	trellis-namespace	0.18.0		3559a6f42d52a1976425efe93f3a4488ea762e49
org.trellisldp	trellis-namespace	0.19.0		eaf52f22a28fb1145578fa5294c4e03a206103de
org.typelevel	spire-laws_sjs0.6_2.13.0-RC1	0.16.2		874afee4a0b4e99ba88661da7332e4025ccb1539
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.2		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.3		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.4		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.5		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.6		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.7		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	0.9.8		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	1.0.0		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	1.0.1		N/A
pro.taskana	taskana-adapter-camunda-wildfly-example	1.1.0		N/A
run.smt.ktest	ktest-util	1.0.0		e3a5ee99fbaa6a78436992bbf3c22e2701d421e6
run.smt.ktest	ktest-util	1.0.0-rc1		a9025037a394d371b1eca461af73945b46e41923
run.smt.ktest	ktest-util	1.0.0-rc2		46dd0b6355457a3e7a5ac0a601ba3ba56c706c05
run.smt.ktest	ktest-util	1.0.0-rc3		7d570936b8ecac40b39d3cface5e76a02aeb5821
tech.simter.id	simter-id-bom	0.8.0		N/A
tz.co.asoft	koncurrent-utils	3.0.11		d867c7e62d4d39a42708f20f0d1a63911afad388
tz.co.asoft	koncurrent-utils	3.0.12		d867c7e62d4d39a42708f20f0d1a63911afad388
tz.co.asoft	koncurrent-utils	3.0.13		d867c7e62d4d39a42708f20f0d1a63911afad388
tz.co.asoft	koncurrent-utils	3.0.14		d867c7e62d4d39a42708f20f0d1a63911afad388
tz.co.asoft	koncurrent-utils	3.0.15		75a24f4d12bc93325662495d9c5b609c70adcae7
tz.co.asoft	koncurrent-utils	3.0.2		ee4a5a61eeb0f544b547881afb111a04d9a745b0
tz.co.asoft	koncurrent-utils	3.0.3		ee4a5a61eeb0f544b547881afb111a04d9a745b0
tz.co.asoft	koncurrent-utils	3.0.4		ee4a5a61eeb0f544b547881afb111a04d9a745b0
tz.co.asoft	koncurrent-utils	3.0.5		ee4a5a61eeb0f544b547881afb111a04d9a745b0
tz.co.asoft	koncurrent-utils	3.0.6		78e4f664a13bb17043bc039b9dc369f0b68db5d1
tz.co.asoft	koncurrent-utils	3.0.7		d032bf557bb13e0cb49b8e6aa1bbd0c050c8d15c
tz.co.asoft	koncurrent-utils	3.0.8		d867c7e62d4d39a42708f20f0d1a63911afad388
tz.co.asoft	koncurrent-utils	3.0.9		d867c7e62d4d39a42708f20f0d1a63911afad388
