br.com.objectos	db9-maven-plugin	0.1.0		141888e1d7040f8be1f26c235e8fd7b7f60d8dab
dev.crashteam	openapi-ke-repricer	1.15-0c6881e-server		3d02dee6049fa557875f167fb6701a2485237178
dev.crashteam	openapi-ke-repricer	1.16-b3c122c-client		ad6c0ea0d8d1c2e4f420945d1ade38707078bbfb
dev.crashteam	openapi-ke-repricer	1.16-b3c122c-server		4b693d87edebf1407c2961ef6d303ba322130722
dev.crashteam	openapi-ke-repricer	1.17-f094b63-client		bccfe0de9ac50fb696fd8864ad060f61266e6f34
dev.crashteam	openapi-ke-repricer	1.17-f094b63-server		e0962671feb3ca3da75b9b605cc0b9e96888f1c0
dev.crashteam	openapi-ke-repricer	1.18-8049378-client		dd8edb542a5e2b7d5e0373e1933d24fdc59b1e36
dev.crashteam	openapi-ke-repricer	1.18-8049378-server		ecd537e22eb3a094e5a21fb792c392248709e3ba
dev.crashteam	openapi-ke-repricer	1.19-9c8f201-client		f1e1bdc9dfce562c41d2ad0a4980ef19e06297b9
dev.crashteam	openapi-ke-repricer	1.19-9c8f201-server		4f1782e6a4facf3e2036e63b9814e7a0786d18a0
dev.crashteam	openapi-ke-repricer	1.22-d8bee90-client		70a68f2ddcd84516ec152c56f97ccdcf6678845d
dev.crashteam	openapi-ke-repricer	1.22-d8bee90-server		884e82920f98816a4c1d54e402b0da15c1838271
dev.crashteam	openapi-ke-repricer	1.23-ba46718-client		1d02dc16f04ddbc773594fd5fa413d5ef8a86c69
dev.crashteam	openapi-ke-repricer	1.23-ba46718-server		e4877c3df2fbe39f43c1de9b087b373e224cc9d6
dev.crashteam	openapi-ke-repricer	1.24-1ef1be4-client		00c5242895bb5ab3ae60f28318ea7db3c7b81da4
dev.crashteam	openapi-ke-repricer	1.24-1ef1be4-server		a6296827c18f051ee45becf97c3a7de18db06480
dev.crashteam	openapi-ke-repricer	1.25-04b48bd-client		75df84ff0ae3196c868d9c5f1315c61ff8eb6e8f
dev.crashteam	openapi-ke-repricer	1.25-04b48bd-server		e485ef90cfbd0ab04c8776d59587b6a713f3ae4c
dev.crashteam	openapi-ke-repricer	1.26-1867b1b-client		7eae3540d9bf51ac4939dccd93a1bbf27e28621d
dev.crashteam	openapi-ke-repricer	1.26-1867b1b-server		781ef45b77260f6c6c8f489bddb151996835e47c
dev.crashteam	openapi-ke-repricer	1.27-902db84-client		6b7630008a1ca1dd9434d5c1a0155478fd2420ac
dev.crashteam	openapi-ke-repricer	1.27-902db84-server		26f9e7ad99fe479f28527e94b63bc69891e0cc54
dev.crashteam	openapi-ke-repricer	1.28-c75b18a-client		7758ab075141ff6e4504c9dd35d7479e4ed334c2
dev.crashteam	openapi-ke-repricer	1.28-c75b18a-server		64fdc94eb87dce1a0a16bfc0fa9659c923576ffe
dev.crashteam	openapi-ke-repricer	1.29-d8c460b-client		6e0128a119f5fbd101c4cd996da031b5872f1f6c
dev.crashteam	openapi-ke-repricer	1.29-d8c460b-server		472ecb872045ee826ade65eb83aa809319cf20b7
dev.crashteam	openapi-ke-repricer	1.3-4883df9-client		1599a4c7976540f29ab34f886edd7d047e26d66f
dev.crashteam	openapi-ke-repricer	1.3-4883df9-server		a97ed53d34400fbc260fd7fe56f60c8a1beb7bf1
dev.crashteam	openapi-ke-repricer	1.30-b3f4104-client		cc68eb0ee0069bb552ed1f1149a3af6a3c90349c
dev.crashteam	openapi-ke-repricer	1.30-b3f4104-server		db5a1004c4006b760979bf4fa24b1fc324cb7e8b
dev.crashteam	openapi-ke-repricer	1.31-d17acfb-client		0d904f15a6a21f4b807b6363c27601ecf2fb1c0c
dev.crashteam	openapi-ke-repricer	1.31-d17acfb-server		2e8546fd2b99a0b62d9ed7246dcac3f4ff849137
dev.crashteam	openapi-ke-repricer	1.32-2b56147-client		221120a870cf9938a23ea01952c2314fd33ed838
dev.crashteam	openapi-ke-repricer	1.32-2b56147-server		ebf0adedfc905f0c7feb2d1599ad1eaf746a9646
dev.crashteam	openapi-ke-repricer	1.33-51147d2-client		baf0163cb9933f4c9eb820a15bdf78d86d4d5c9f
dev.crashteam	openapi-ke-repricer	1.33-51147d2-server		0d8de179a7345219b40e5d81daff328993c9eeac
dev.crashteam	openapi-ke-repricer	1.34-dde3c67-client		b9cc77dd5da8c5693c4557cc198a336972e2a31e
dev.crashteam	openapi-ke-repricer	1.34-dde3c67-server		6cdc90921ac74eb06dfd02f1d5a1fbc5722881a9
dev.crashteam	openapi-ke-repricer	1.35-b83fbd4-client		99a89123c1002fbcbe5d30cf0d26a0fc9024bd5a
dev.crashteam	openapi-ke-repricer	1.35-b83fbd4-server		7c8e3be0ada8db2bbe599ed7f997b17df84fcb93
dev.crashteam	openapi-ke-repricer	1.36-7ab157f-client		fecd91810a1b902cf41fb8d50f9f6f94e9d065b1
dev.crashteam	openapi-ke-repricer	1.36-7ab157f-server		1e3955a8c9c78380a8b0bad0260c69c0f5a753d9
dev.crashteam	openapi-ke-repricer	1.37-9fa1a1c-client		e622af288d4cb464297b19c3aba987a3ecc3dff9
dev.crashteam	openapi-ke-repricer	1.37-9fa1a1c-server		98d21d5b406366b4901664dae795a03e969f2b7e
dev.crashteam	openapi-ke-repricer	1.38-03d7a38-client		ce612380627c27a9ba6649ea6d0c169b26959075
dev.crashteam	openapi-ke-repricer	1.38-03d7a38-server		7e9bcf0c7016bb3f34ee64c9f66dcaa19dc204b1
dev.crashteam	openapi-ke-repricer	1.39-c5400dd-client		7e19b2c9de2e3d5d9d1b568cab997fed8644a667
dev.crashteam	openapi-ke-repricer	1.39-c5400dd-server		ffa59ba7a6eeef08fbf76fc5a3a501721854fa4c
dev.crashteam	openapi-ke-repricer	1.4-74dea64-client		874b1d90c0b46dc23726b2e984b030dbc5e82211
dev.crashteam	openapi-ke-repricer	1.4-74dea64-server		a59d71f57a8de6633d2a75698ea4d4597f4ce2b2
dev.crashteam	openapi-ke-repricer	1.40-f5fb9c6-client		60aa34e541ff0082410bdf7a7254e320b5febb1c
dev.crashteam	openapi-ke-repricer	1.40-f5fb9c6-server		07ed36b2358c65be75497d5699c781c5e0909330
dev.crashteam	openapi-ke-repricer	1.41-33140f6-client		9d03d57f2c7d2533aa431928724142a0c0da5af5
dev.crashteam	openapi-ke-repricer	1.41-33140f6-server		9a4cff0dc9a28e3d242d5a97d28f1f97dac84e1a
dev.crashteam	openapi-ke-repricer	1.47-bcc4340-client		672a086590f98e9382b3ce5a9f79a655cc2989e5
dev.crashteam	openapi-ke-repricer	1.47-bcc4340-server		10337b64a4b3ae1311790ec032212e4e6b0ec47c
dev.crashteam	openapi-ke-repricer	1.48-fc7ca3f-client		fc1815021dbcecd776bc2f7c3540b19f875288ee
dev.crashteam	openapi-ke-repricer	1.48-fc7ca3f-server		c31867bdc9259386c6eab0c37da971cbc2824b81
dev.crashteam	openapi-ke-repricer	1.49-d8025ee-client		e72b4967636fdc8ec7838ef6bca5f22a6292ee0c
dev.crashteam	openapi-ke-repricer	1.49-d8025ee-server		3622091cd6bccb8f6e13b1f467fb2a9888b9912a
dev.crashteam	openapi-ke-repricer	1.5-8427511-client		222ad87ed5aaf5d74882914869146ce533be4faf
dev.crashteam	openapi-ke-repricer	1.5-8427511-server		c399fbb56b4156c38592fa7280249a642bcafd89
dev.crashteam	openapi-ke-repricer	1.50-bcd91ed-client		2fe436022b2bdd881d779649148f513654c8de74
dev.crashteam	openapi-ke-repricer	1.50-bcd91ed-server		d96515cfdd4dff8c4bef2a56496a45c0079a14c4
dev.crashteam	openapi-ke-repricer	1.51-b43ff8e-client		cb3b4cd1f928aeb30dd879c21e25738cf3d2be8b
dev.crashteam	openapi-ke-repricer	1.51-b43ff8e-server		951c1ae3066a5640840ec5f789eabd712326b885
dev.crashteam	openapi-ke-repricer	1.52-cb442aa-client		604066dce6e8cf9c49daee84ca9c808d87292c09
dev.crashteam	openapi-ke-repricer	1.52-cb442aa-server		c21842aa9d7d98c1a767985b17ebdb65a14fed73
dev.crashteam	openapi-ke-repricer	1.53-54df4dd-client		4b96832981a84f35ddd27454851ce868c0df886c
dev.crashteam	openapi-ke-repricer	1.53-54df4dd-server		a42eb80f4ff70c70b46639b75416891ca25c4b50
dev.crashteam	openapi-ke-repricer	1.54-66de0c3-client		89a2799e827ec00989d5f45917dc97ed6e17f0a8
dev.crashteam	openapi-ke-repricer	1.54-66de0c3-server		22a18b08a534f96328f23e1b65e6d8b90d233c2a
dev.crashteam	openapi-ke-repricer	1.55-219204a-client		3f8de0ad09cb8a279410c7cb3cc993b53072bf1e
dev.crashteam	openapi-ke-repricer	1.55-219204a-server		4ef83f1ff6f62817272acc8a68dfe7dbbd3383bb
dev.crashteam	openapi-ke-repricer	1.56-075b630-client		b6db000b44d1138c466ef3440ddd8f1e88fe6f57
dev.crashteam	openapi-ke-repricer	1.56-075b630-server		5c695655a9ccf1793c36b50403640de9fe2ea0ee
dev.crashteam	openapi-ke-repricer	1.57-1856753-client		26def14ec2d7039b8218a53f755903255ea4e055
dev.crashteam	openapi-ke-repricer	1.57-1856753-server		717e6dc6750feec75791919caab8c31f549c1d37
dev.crashteam	openapi-ke-repricer	1.58-024af1e-client		9c0d747c94cf7b5b4717ba0caf9a1ecaf5158d81
dev.crashteam	openapi-ke-repricer	1.58-024af1e-server		8744ecbeacf816ce55b3127f327c39e06ae106be
dev.crashteam	openapi-ke-repricer	1.59-31aa15e-client		c718714cbc6ea3569444fc136d476c2ebee13d19
dev.crashteam	openapi-ke-repricer	1.59-31aa15e-server		69f3a45da5a5811acabd40dc2b3cde4e06066a62
dev.crashteam	openapi-ke-repricer	1.61-0832ff3-client		3b1b0cf795983e7f9f95dd575ed086529fee0f4d
dev.crashteam	openapi-ke-repricer	1.61-0832ff3-server		0bf79ac95d9e4373eb21f2cbb38cb84ceb675f71
dev.crashteam	openapi-ke-repricer	1.62-dba1343-client		ecce7b59c19f69f91df096229ed76d62637a8a60
dev.crashteam	openapi-ke-repricer	1.62-dba1343-server		66f3a17abf3ef04098a10c8fe4a477c1667b621d
dev.crashteam	openapi-ke-repricer	1.63-38a54ef-client		8d1f307ae4577e99d3da83fb11429d2f489f2265
dev.crashteam	openapi-ke-repricer	1.63-38a54ef-server		efa0368139d28baf6566dc3cbdc34f76d8b00125
dev.crashteam	openapi-ke-repricer	1.65-51a4a92-client		0cf9cf201b9acccb9228268c70466d7f744ac75f
dev.crashteam	openapi-ke-repricer	1.65-51a4a92-server		6c40c16b0e8dde270d08c8a69fa13ba7c245381c
dev.crashteam	openapi-ke-repricer	1.66-ac47c75-client		dca9bef41b793c63182e940ee9501f2fe235a655
dev.crashteam	openapi-ke-repricer	1.66-ac47c75-server		002a9e52e0bcd71104cf51a49680e09ba0fd3867
dev.crashteam	openapi-ke-repricer	1.67-acd5eea-client		c57fcab5bb20269150d0bab034431d6037727fb0
dev.crashteam	openapi-ke-repricer	1.67-acd5eea-server		30d4c85ab15d70015440177a4a31230a00e40ace
dev.crashteam	openapi-ke-repricer	1.68-c079a2a-client		d8478ed8284e4e2256ab3af9566fc35bf7532824
dev.crashteam	openapi-ke-repricer	1.68-c079a2a-server		a9a205766041a8aa9dcb71e5e567d8b038a4b764
dev.crashteam	openapi-ke-repricer	1.69-2d3405a-client		68afba813046f01112b4c14f330f212862b3c7ff
dev.crashteam	openapi-ke-repricer	1.69-2d3405a-server		93c00e2e93035d5b915b9c6cb3203906d4a358a0
dev.crashteam	openapi-ke-repricer	1.7-56cf463-client		c59f70a3837a8752097ab6bac00ad83294294728
dev.crashteam	openapi-ke-repricer	1.7-56cf463-server		50a0cdd3a771142729a29bc1c10ed2761b17d2f7
dev.crashteam	openapi-ke-repricer	1.70-7e06640-client		ba5066f450f544df1a2539132bdb8221d04ac1e6
dev.crashteam	openapi-ke-repricer	1.70-7e06640-server		4d17dbaeb3e5fc597685a0c9dec1dd70cbcabfdc
dev.crashteam	openapi-ke-repricer	1.71-e34d79d-client		d639e8ca7298ec6b91b5eac5df4dc43b0890c27d
dev.crashteam	openapi-ke-repricer	1.71-e34d79d-server		6651f34c537eef90a304ced87a2eeb840a6d1bdd
dev.crashteam	openapi-ke-repricer	1.72-8c189f1-client		4c34cef04d7f8dca1b26a1fc32539b38c4e5cf01
dev.crashteam	openapi-ke-repricer	1.72-8c189f1-server		58a334b89882e24b8c5f41ddf19cd71caf51d339
dev.crashteam	openapi-ke-repricer	1.73-b3abb7c-client		507af40580206f407e843cd52ac96e2a8a27c4c0
dev.crashteam	openapi-ke-repricer	1.73-b3abb7c-server		087f9f7deda2d7f9601716fa2989d2acc7bd6042
dev.crashteam	openapi-ke-repricer	1.74-0ff6e47-client		b1ce35940286e2601a6045e36a9cdb71a3ee146d
dev.crashteam	openapi-ke-repricer	1.74-0ff6e47-server		269d4e777a5c9f61eccd5b13161994c625c86b95
dev.crashteam	openapi-ke-repricer	1.8-075fc81-client		db4aa24981d27a0a039c028d5261e93b584fb163
dev.crashteam	openapi-ke-repricer	1.8-075fc81-server		c62a4cca791cad0ae343a857593347c28b12b384
dev.crashteam	openapi-ke-repricer	1.9-9368da6-client		5db5fdc180f2ebf49a84414f0181fa593affa41f
dev.crashteam	openapi-ke-repricer	1.9-9368da6-server		d515a7dc77d6b09ee96e291534c68757fb963014
dev.jordond.connectivity	connectivity-android-android	0.1.0		N/A
dev.jordond.connectivity	connectivity-android-android	1.0.0		N/A
dev.jordond.connectivity	connectivity-android-android	1.0.1		N/A
dev.jordond.connectivity	connectivity-android-android	1.1.0		N/A
dev.jordond.connectivity	connectivity-android-android	1.1.1		N/A
dev.jordond.connectivity	connectivity-android-android	1.1.2		N/A
dev.jordond.connectivity	connectivity-android-android	1.1.3		N/A
dev.jordond.connectivity	connectivity-android-android	1.2.0		N/A
dev.jordond.connectivity	connectivity-android-android	2.0.0		N/A
dev.jordond.connectivity	connectivity-android-android	2.0.0-beta01		N/A
dev.makth	makth	1.3.1		8097a9208a2b1c74aab9c5f5e877de0f53c0a724
dev.valentiay	phobos-enumeratum_2.12	0.21.0		6e86d176340638ae58340312faf754fb6102b351
dev.valentiay	phobos-enumeratum_2.12	0.22.0		9735dfc6c0ecfefc8b9ceacff556df1ca211cc85
dev.valentiay	phobos-enumeratum_2.12	0.23.0		b265e7a7522017165c594cd17cb519efa4149ca4
dev.valentiay	phobos-enumeratum_2.12	0.24.0		aa93e00f663048cffcb935f533999fed902439a2
dev.valentiay	phobos-enumeratum_2.12	0.25.0		b6289634a5342b2453e0eeebd55f267a762b0c4b
dev.valentiay	phobos-enumeratum_2.12	0.26.0		6ae926bad5167e4e4558580b8f1be3cbfebc0cd1
eu.europa.ec.joinup.sat	jdplus-revisions-base-api	1.0.0		630d3277c002b83b8bf4fd0cc57e1f0dd925acbb
eu.europa.ec.joinup.sat	jdplus-revisions-base-api	1.1.0		6b50ea5fdac3a7228e2b170c059dbc01e4cfd6a8
gov.nih.nlm.ncbi	ngs-java	1.2.2		a3947107c3ad9ed8f590612673032d12457b75e5
gov.nih.nlm.ncbi	ngs-java	1.2.4		5e26890113617c9752a2f876cb48fc9da03f9382
gov.nih.nlm.ncbi	ngs-java	2.9.0		8c22355d23b97b9ec0998171c45a42b5eb61eb77
guru.nidi.com.eclipsesource.j2v8	j2v8_win32_x86	4.6.0		7af368773c000c50f27580e504c735c5d1121718
io.github.czfyzzf	junk-code-generate	1.0.0		N/A
io.github.czfyzzf	junk-code-generate	1.0.1		c518115f827880065bdb28fcc8b3401b55bcc779
io.github.daviddenton	crossyfield_2.11	1.0.0		8abcb3dcf785ef6da90bcdc22821a83e7ec3b2eb
io.github.daviddenton	crossyfield_2.11	1.2.0		d2f90ea0a23e20c44d39bc191576c7ba0c3fa428
io.github.daviddenton	crossyfield_2.11	2.0.0		4e40f671eaf5da201839ed98be5d683abe064094
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.10		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.10	metadata	afc467dd3614ff80d9cdfef1a375d91f75e084a8
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.11		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.11	metadata	f5d901022ffddbded66826ee9df034857cae3520
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.4		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.4	metadata	44be8b1002e09103b9ee57c6c98df66d267e3ad1
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.5		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.5	metadata	b3cdd4717ebcbf8c2e25593df3bbf0876d880e5d
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.6		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.6	metadata	f04d47d777a6f06c52f5187f558cd8ca664c423a
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.7		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.7	metadata	86c255983cdc9c7e08f26b3dc4bc562403b1e86c
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.8		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.8	metadata	4e34ea795ea2eec32e1ebbc07704caab2dc34c0b
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.9		N/A
io.github.jhuerta27	core-helper-iossimulatorarm64	1.0.9	metadata	c6b5af27f566e8b6727599333b3be60eb8765ab2
io.github.schwarzit	kokain-di-jvm	0.1		a440d45b8478eeafad71aaa9f8c3ff8d65060244
io.github.schwarzit	kokain-di-jvm	1.1.1		4b6e74a48177024a2c2bc7c2291e7a35247929b6
io.provis	provisio-its	0.1.26		e2a153c6b7b2eacbc91488c096b9b62426457528
io.provis	provisio-its	0.1.27		a36c96ab4378f763ce93b926ce45c1e5dff7c1cb
io.provis	provisio-its	0.1.28		f5de464142ddddbbcc267f2a9ddb7c369a62ec60
io.provis	provisio-its	0.1.29		b6a439873023ed96585b8fcafd609b0875e71fc5
io.provis	provisio-its	0.1.30		a18c0a593245f423d7c624a16f9d1383d3c59833
io.provis	provisio-its	0.1.31		fc5fc34e4dbfd2a4dd876b3f34856db377c69739
io.provis	provisio-its	0.1.32		252ec270865c29a3b1c483eea54dcec529d4390a
io.provis	provisio-its	0.1.33		e576557b14ed811910d27ede2738f717dccdddeb
io.provis	provisio-its	0.1.34		af75591a9a5eafa8ac53b03f468b8d0fbed03bd6
io.provis	provisio-its	0.1.35		459c736b69fc69d206455c2a02b86881b8509be1
io.provis	provisio-its	0.1.36		d99aada91e5aa993cfb76fc43af4a3624cedde7a
io.provis	provisio-its	0.1.37		e5c276aaf47be39251e8a2cd7368ee7a28968de6
io.provis	provisio-its	0.1.38		fa384242d25f2efe3c77b0fef0433a03a8b78c10
io.provis	provisio-its	0.1.39		99783fcc563efed9cc64e9b734123426cc53a593
io.provis	provisio-its	0.1.40		3cf1323da8e8052be40bffc9547f6796df57bc19
io.provis	provisio-its	0.1.41		346e4f7c6838981497cfbe5a272da40140c6d7f0
io.provis	provisio-its	0.1.42		79108c3cd3edec22b8c94420f8cbf9adf285c09d
io.provis	provisio-its	0.1.43		e72942aac0be529fed7345aa4bebea9b420fbfcd
io.provis	provisio-its	0.1.44		6861863bff23ddc5352278f1425a490671fb94b4
io.provis	provisio-its	0.1.45		b3c1a19f2b564f10d35deb7ef17c58f123f6a5f0
io.provis	provisio-its	0.1.46		1682e41d1316c69802b7e4d620635945ffe07ea9
io.provis	provisio-its	0.1.48		411f05fc10724e7cdfc4ee69b2b65095d7d941fd
io.provis	provisio-its	0.1.49		35f2c3f81a132a0847dfcad882eed440974e6073
io.provis	provisio-its	0.1.50		4a07401014bebfe18b3f6333b0497df36baf8f78
io.provis	provisio-its	0.1.51		d3541215c836297402170d08aa15e24d51625d9d
io.provis	provisio-its	0.1.52		27d39e3b7f1f7bd91d1da9038f6977788410fe8e
io.provis	provisio-its	0.1.53		e240ace4a6460e05324ea84e23247d50592b87de
io.provis	provisio-its	0.1.54		5b6f846a3bff01415c0d41a2811c163d98a6ba1c
io.provis	provisio-its	0.1.56		88459fbb54d12385cc0a57aa8064aab4fbc9f93c
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.0		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.0-rc-1		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.1		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.2		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.3		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.4		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.5		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	1.0.6		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	2.0.0		N/A
name.remal.gradle-plugins.finalize-by-jacoco	finalize-by-jacoco-bom	2.0.1		N/A
net.sf.matrixjavalib	unitils-core-java8	4.0.1		af382f8e6f926d21e68be2ded47d447a4a10df94
org.apache.any23.plugins	apache-any23-basic-crawler	1.0.0-incubating		c6aac01147ae1d01d179ec098ec6eb59747b09b3
org.apache.any23.plugins	apache-any23-basic-crawler	1.0.2		ec339fa95f4690cf1ec9bf1af6a92d2adc1c6e50
org.apache.any23.plugins	apache-any23-basic-crawler	1.0.3		5cae06edb9606c5beb9930872261d024239cc870
org.apache.any23.plugins	apache-any23-basic-crawler	1.0.4		d05590ab5e36d2cb65167ca5c3fb40796210e465
org.apache.any23.plugins	apache-any23-basic-crawler	1.0.5		4fe1c649c2183d9e8549b81026126b83be5ea75a
org.apache.any23.plugins	apache-any23-basic-crawler	2.0		0a5f8799bf37d15fd39617f4754c7aa58abbbdd8
org.apache.any23.plugins	apache-any23-basic-crawler	2.1		6d9229e99c7af9660d1354a06ee6f8116153dd42
org.apache.any23.plugins	apache-any23-basic-crawler	2.2		8500c35e6328347a389f633325e1ee11e5debe62
org.apache.any23.plugins	apache-any23-basic-crawler	2.3		3a052cb3c083596ff528b62538a84c7a11055567
org.apache.clerezza	rdf.jena.storage	0.5-incubating		e3da44d5e47ccd63336f613f815040d1adcc3dfa
org.apache.clerezza	rdf.jena.storage	0.6		4e54b91f880e7594f8169aaf742a55a88f2e52bf
org.apache.clerezza	rdf.jena.storage	0.7		5ae63a0bf08bf0ddf8d039e07d1f5a8b5643366c
org.apache.clerezza	rdf.jena.storage	1.0.0		2ead04891109ce39db81a8a478df3d2fd966532c
org.apache.clerezza	rdf.jena.storage	1.1.0		fddee25508990d576d2db6ee636bc1118c45eff6
org.apache.clerezza	rdf.jena.storage	1.1.1		6a3bddb998610470eb6db9eeaa9f25dda8432a1c
org.apache.geronimo.ext.aries.blueprint	org.apache.aries.blueprint.cm	0.3.0.1		b730e12ed983b59bf8b454004a28021cbb9397b5
org.apache.isis.viewer	html	0.1.2-incubating		83e8314d8abedb6f0fac3cdef1f6342d28a96eb3
org.apache.isis.viewer	html	0.2.0-incubating		35118c3159a61e6b8382d3ee7d9a3b1c08d26dca
org.apache.storm	storm-pmml-examples	1.1.0		b3734ec7a8c5cf199f319e925ed9579fa4a917c5
org.apache.storm	storm-pmml-examples	1.1.1		cd4a9f721f74507be6d10ba7d45726ada31fdff0
org.apache.storm	storm-pmml-examples	1.1.2		ba68b8024ad52e49b0d328dffc2f6047f8e7730d
org.apache.storm	storm-pmml-examples	1.1.3		d06ed3ba1f3ab41169e4a9c46d5cba294ac8b133
org.apache.storm	storm-pmml-examples	1.2.0		808e256478c17a97cea84f01a197cbf566dd889c
org.apache.storm	storm-pmml-examples	1.2.1		e4681ec94d14488ca3f968348004d6e3dfcaeb61
org.apache.storm	storm-pmml-examples	1.2.2		5ae304d925075d399e26975b2a501d3d95ac9725
org.apache.storm	storm-pmml-examples	1.2.3		68f038f11e1d65d5e230b6d00575c841fec53c31
org.apache.storm	storm-pmml-examples	1.2.4		ffe9d31799416c61ab3761936a58d536912437b6
org.apache.storm	storm-pmml-examples	2.0.0		c6046a3c9e15a139e53bb0155e33bccf89c340c9
org.apache.storm	storm-pmml-examples	2.1.0		ec52b1c82acf42f8a3ffc701cfc94535a8ce2e0b
org.apache.storm	storm-pmml-examples	2.1.1		56281d04b015bde6c577ab4523026654f225967d
org.apache.storm	storm-pmml-examples	2.2.0		bd7ce2a49a849082a07e1aba818cfc20e3feea4d
org.apache.storm	storm-pmml-examples	2.2.1		0123d96950e9b3ea6fe7a4b4e15d0593b091db92
org.apache.storm	storm-pmml-examples	2.3.0		8b97c7651d6b2fb8eea01fd2c9c9277f65736c32
org.apache.storm	storm-pmml-examples	2.4.0		6e59edd48627486ea8b6f199d0992d1b0df62f9e
org.apache.storm	storm-pmml-examples	2.5.0		ed02cb36d48d8675d93fbf101e05f79913119b34
org.cactoos	cactoos-http	0.0.1		3da8abaae601cc9c34bb2e1a2f3d04623505a614
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.0		2464f19fafc18fdb2a3dedd9d187d2f02893c625
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.0.RC1		82cf24452c498c5cd23e756d6eab27b4c2fae31f
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.0.beta1		49471faf72a36ada9d0af712fb3abfb71007ffc3
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.0.beta2		2c9d526f7d3dc86ff4ffc02acfbd336f11520f4e
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.1		326495e90fedea802223146c2eef1c3dae7ad233
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.10		e92a14161f68c99ddda0f977a0a236d6fd6d9be8
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.2		fbd1adab764145feef705483dda9932f06a0e1ee
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.3		67cbd7e66367e282ffbc14f143983945b2df9a72
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.4		f46cab5928b515261f182b469a629b520419400d
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.5		39e1d10cab4e0d1eb6611a2e8938dda7b2008d3a
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.6		55e930a102c9547c64d5152c0423b675ecf91fee
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.7		a87b7414897c15475309d54e12fc2578d6598041
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.8		557a66d49132092f65d0a062cb4b0835f0931001
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.0.9		e6a90ef7fc49c35ef54ff0f5fca9e2ac0cdc4563
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0		a9433eca58cdb628380aa2242c02faffc59618ed
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0-BETA0		9e00337552236da1b6de23905999e32300a917c6
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0-BETA1		8c60aae82ace6262694041f62d80ae2a26580ae2
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0-BETA2		04df30869fe090c1ee885c4ae77ec6a7914aa32b
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0-RC0		bd0011afcdee8fa6541268f148eafed0a83efbe5
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.0-RC1		9b8eb7bc34dce84d0f4390578bfa706da9c70fc3
org.cometd.archetypes	cometd-archetype-spring-jquery-jetty9	3.1.1		7f31e4b0765358bb9fcd847559874196b5532bec
